"plh0038","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Full Time","(0) in school","1","","",""
"Big worries","1984","Full Time","(1a) inadequately completed","219","0.376232766064596","0.336773555183896","0.415691976945295"
"Big worries","1984","Full Time","(1b) general elementary school","468","0.462304178324558","0.431677038435658","0.492931318213458"
"Big worries","1984","Full Time","(1c) basic vocational qualification","1092","0.484988006769134","0.464487277700325","0.505488735837943"
"Big worries","1984","Full Time","(2b) intermediate general qualification","68","0.528102139525885","0.442616057941281","0.613588221110489"
"Big worries","1984","Full Time","(2a) intermediate vocational","380","0.5042546747278","0.468824633818684","0.539684715636916"
"Big worries","1984","Full Time","(2c_gen) general maturity certificate","34","0.430927837820344","0.321030610479936","0.540825065160753"
"Big worries","1984","Full Time","(2c_voc) vocational maturity certificate","150","0.589905432651474","0.528813815227319","0.650997050075629"
"Big worries","1984","Full Time","(3a) lower tertiary education","82","0.503164497053274","0.427332732555427","0.57899626155112"
"Big worries","1984","Full Time","(3b) higher tertiary education","171","0.562805755309911","0.506486559861727","0.619124950758095"
"Big worries","1984","Part Time","(0) in school","4","","",""
"Big worries","1984","Part Time","(1a) inadequately completed","60","0.454009117345277","0.365297522223782","0.542720712466772"
"Big worries","1984","Part Time","(1b) general elementary school","236","0.534340476339017","0.488201473747517","0.580479478930518"
"Big worries","1984","Part Time","(1c) basic vocational qualification","352","0.580907692709996","0.54172016609599","0.620095219324001"
"Big worries","1984","Part Time","(2b) intermediate general qualification","63","0.630455629887942","0.537239721211697","0.723671538564188"
"Big worries","1984","Part Time","(2a) intermediate vocational","155","0.665041313735575","0.604308411729557","0.725774215741593"
"Big worries","1984","Part Time","(2c_gen) general maturity certificate","70","0.70644530028527","0.618923707970821","0.793966892599719"
"Big worries","1984","Part Time","(2c_voc) vocational maturity certificate","46","0.624814566480984","0.515238421703868","0.734390711258101"
"Big worries","1984","Part Time","(3a) lower tertiary education","24","","",""
"Big worries","1984","Part Time","(3b) higher tertiary education","78","0.627571662308839","0.542820413487328","0.712322911130351"
"Big worries","1984","Not Working","(0) in school","102","0.55431049068805","0.481292337438719","0.627328643937381"
"Big worries","1984","Not Working","(1a) inadequately completed","169","0.463452048261948","0.413961477652968","0.512942618870928"
"Big worries","1984","Not Working","(1b) general elementary school","800","0.526926344552206","0.501793720873264","0.552058968231149"
"Big worries","1984","Not Working","(1c) basic vocational qualification","736","0.556984568535165","0.530338173210163","0.583630963860166"
