"plh0038","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","Employed","(Married) couple without C. ","794","0.543066839736644","0.517739378046067","0.568394301427222","1"
"Big worries","1984","Employed","1-pers.-HH","336","0.537493597698461","0.499768328006351","0.575218867390572","1"
"Big worries","1984","Employed","Couple + C. GT 16 ","655","0.538183964465656","0.510883288061601","0.565484640869712","1"
"Big worries","1984","Employed","Couple + C. LE 16 ","1075","0.502564034471073","0.481478456523195","0.52364961241895","1"
"Big worries","1984","Employed","Couple + C. LE and GT 16","533","0.500525720201654","0.470991589274648","0.53005985112866","1"
"Big worries","1984","Employed","Single parent ","170","0.511198940913978","0.45860394866631","0.563793933161647","1"
"Big worries","1984","Not Employed","(Married) couple without C. ","669","0.555537586509571","0.527422999263002","0.583652173756139","1"
"Big worries","1984","Not Employed","1-pers.-HH","345","0.527629010712673","0.489367231718623","0.565890789706723","1"
"Big worries","1984","Not Employed","Couple + C. GT 16 ","384","0.556420091588648","0.51921604835114","0.593624134826156","1"
"Big worries","1984","Not Employed","Couple + C. LE 16 ","466","0.557518008900746","0.524683471378147","0.590352546423346","1"
"Big worries","1984","Not Employed","Couple + C. LE and GT 16","324","0.566252823177045","0.526598002845641","0.605907643508448","1"
"Big worries","1984","Not Employed","Single parent ","129","0.55663791207514","0.49229569554388","0.6209801286064","1"
"No worries","1984","Not Employed","1-pers.-HH","73","0.106611959185482","0.082959176245164","0.1302647421258","3"
"No worries","1984","Not Employed","Couple + C. GT 16 ","57","0.0802503532317374","0.0599051938475361","0.100595512615939","3"
"No worries","1984","Not Employed","Couple + C. LE and GT 16","76","0.0935781900720391","0.070274485832906","0.116881894311172","3"
"No worries","1984","Not Employed","Single parent ","19","","","","3"
"No worries","1984","Employed","(Married) couple without C. ","158","0.0937646021314714","0.078943562970012","0.108585641292931","3"
"No worries","1984","Employed","1-pers.-HH","100","0.114459758744174","0.0903708351153105","0.138548682373038","3"
"No worries","1984","Employed","Couple + C. GT 16 ","134","0.0829304632822832","0.0678285592707729","0.0980323672937934","3"
"No worries","1984","Employed","Couple + C. LE 16 ","257","0.0994651529003605","0.0868437696545293","0.112086536146192","3"
"No worries","1984","Employed","Couple + C. LE and GT 16","147","0.0991884390670277","0.081532048174233","0.116844829959822","3"
"No worries","1984","Employed","Single parent ","39","0.100039053217707","0.0684686613931036","0.13160944504231","3"
"No worries","1984","Not Employed","(Married) couple without C. ","117","0.0961988430594393","0.0795156629287296","0.112882023190149","3"
"No worries","1984","Not Employed","Couple + C. LE 16 ","98","0.0874369138099062","0.0687631220165054","0.106110705603307","3"
"Some worries","1984","Employed","Couple + C. LE 16 ","828","0.397970812628567","0.37732863076821","0.418612994488924","2"
"Some worries","1984","Employed","(Married) couple without C. ","534","0.363168558131884","0.33871708350031","0.387620032763458","2"
"Some worries","1984","Employed","1-pers.-HH","235","0.348046643557364","0.312004233889286","0.384089053225442","2"
"Some worries","1984","Employed","Couple + C. GT 16 ","492","0.378885572252061","0.352320355189426","0.405450789314695","2"
"Some worries","1984","Employed","Couple + C. LE and GT 16","421","0.400285840731318","0.371344963101504","0.429226718361132","2"
"Some worries","1984","Employed","Single parent ","138","0.388762005868315","0.337472273644972","0.440051738091658","2"
"Some worries","1984","Not Employed","(Married) couple without C. ","414","0.34826357043099","0.321308064311593","0.375219076550387","2"
