"plh0038","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","direct migration background","Female","768","0.522005726872512","0.497305042913721","0.546706410831302","1"
"Big worries","1984","direct migration background","Male","825","0.49378251432506","0.470589061595288","0.516975967054831","1"
"Big worries","1984","indirect migration background","Female","37","0.519013927364577","0.397550041960091","0.640477812769064","1"
"Big worries","1984","indirect migration background","Male","34","0.709115858816504","0.594197057561798","0.82403466007121","1"
"Big worries","1984","no migration background","Female","2622","0.575678627784362","0.561289295318699","0.590067960250025","1"
"Big worries","1984","no migration background","Male","2009","0.491630336376767","0.476299663719021","0.506961009034514","1"
"No worries","1984","indirect migration background","Female","6","","","","3"
"No worries","1984","indirect migration background","Male","8","","","","3"
"No worries","1984","direct migration background","Female","255","0.131803431538698","0.115075879498206","0.14853098357919","3"
"No worries","1984","no migration background","Male","459","0.114917266654759","0.105137316561983","0.124697216747534","3"
"No worries","1984","direct migration background","Male","347","0.173558305427644","0.155988870609188","0.191127740246099","3"
"No worries","1984","no migration background","Female","299","0.0687543039932487","0.0613873963593815","0.076121211627116","3"
"Some worries","1984","indirect migration background","Female","22","","","","2"
"Some worries","1984","no migration background","Male","1617","0.393452396968474","0.378471748824148","0.4084330451128","2"
"Some worries","1984","direct migration background","Female","548","0.346190841588791","0.322665101987287","0.369716581190294","2"
"Some worries","1984","direct migration background","Male","613","0.332659180247297","0.310801574784642","0.354516785709951","2"
"Some worries","1984","indirect migration background","Male","18","","","","2"
"Some worries","1984","no migration background","Female","1611","0.355567068222389","0.341630598723405","0.369503537721374","2"
"Big worries","1985","direct migration background","Female","657","0.515376389093619","0.488657832024863","0.542094946162375","1"
"Big worries","1985","direct migration background","Male","727","0.475452416930009","0.450582842307801","0.500321991552218","1"
"Big worries","1985","indirect migration background","Female","43","0.630299853165184","0.523172788748705","0.737426917581664","1"
"Big worries","1985","indirect migration background","Male","26","","","","1"
"Big worries","1985","no migration background","Female","2190","0.530385642177126","0.515150003659699","0.545621280694554","1"
"Big worries","1985","no migration background","Male","1682","0.44384374221061","0.428032349177306","0.459655135243914","1"
"No worries","1985","indirect migration background","Female","10","","","","3"
"No worries","1985","indirect migration background","Male","14","","","","3"
"No worries","1985","no migration background","Male","472","0.126224975310061","0.115656091331808","0.136793859288314","3"
"No worries","1985","direct migration background","Female","215","0.12961062720452","0.111653967490669","0.147567286918371","3"
"No worries","1985","direct migration background","Male","255","0.145138443748516","0.12759715463338","0.162679732863651","3"
"No worries","1985","no migration background","Female","321","0.0814343959858873","0.0730850371467567","0.0897837548250179","3"
"Some worries","1985","indirect migration background","Female","25","","","","2"
"Some worries","1985","no migration background","Male","1639","0.429931282479329","0.414176232048157","0.445686332910501","2"
"Some worries","1985","direct migration background","Female","472","0.355012983701861","0.329430302371503","0.38059566503222","2"
"Some worries","1985","direct migration background","Male","567","0.379409139321475","0.355244575301565","0.403573703341385","2"
"Some worries","1985","indirect migration background","Male","25","","","","2"
"Some worries","1985","no migration background","Female","1611","0.388179961836986","0.373302717278537","0.403057206395435","2"
"Big worries","1986","direct migration background","Female","579","0.442719998546921","0.415719131263276","0.469720865830566","1"
"Big worries","1986","direct migration background","Male","685","0.424362177113275","0.399539927719039","0.449184426507512","1"
