"plh0038","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","Full Time","direct migration background","837","0.468290406952748","0.445794056573921","0.490786757331575","1"
"Big worries","1984","Full Time","indirect migration background","25","","","","1"
"Big worries","1984","Full Time","no migration background","1823","0.496661358327371","0.480485200288611","0.51283751636613","1"
"Big worries","1984","Not Working","direct migration background","496","0.531854142143344","0.500692750743563","0.563015533543125","1"
"Big worries","1984","Not Working","indirect migration background","38","0.62649947983128","0.499804315142754","0.753194644519805","1"
"Big worries","1984","Not Working","no migration background","1984","0.551920836045764","0.535617120612571","0.568224551478958","1"
"Big worries","1984","Part Time","direct migration background","260","0.574402665653903","0.530216814447283","0.618588516860523","1"
"Big worries","1984","Part Time","indirect migration background","8","","","","1"
"Big worries","1984","Part Time","no migration background","824","0.597417220528008","0.571476664079353","0.623357776976663","1"
"No worries","1984","Part Time","direct migration background","78","0.134846101077028","0.104322101812886","0.165370100341171","3"
"No worries","1984","Not Working","indirect migration background","6","","","","3"
"No worries","1984","Not Working","no migration background","306","0.0882359968427909","0.0789370249243008","0.097534968761281","3"
"No worries","1984","Part Time","indirect migration background","2","","","","3"
"No worries","1984","Not Working","direct migration background","167","0.157294021406251","0.134557494710799","0.180030548101703","3"
"No worries","1984","Full Time","no migration background","369","0.101547318876694","0.0917750165554221","0.111319621197966","3"
"No worries","1984","Full Time","indirect migration background","6","","","","3"
"No worries","1984","Full Time","direct migration background","357","0.156723017700893","0.140333404481137","0.173112630920649","3"
"No worries","1984","Part Time","no migration background","83","0.0658864113835595","0.0527640922932321","0.0790087304738868","3"
"Some worries","1984","Part Time","no migration background","466","0.336696368088433","0.311699348766611","0.361693387410254","2"
"Some worries","1984","Part Time","indirect migration background","8","","","","2"
"Some worries","1984","Part Time","direct migration background","143","0.290751233269068","0.25016902921404","0.331333437324097","2"
"Some worries","1984","Not Working","no migration background","1284","0.359843167111445","0.344108026075935","0.375578308146955","2"
"Some worries","1984","Not Working","indirect migration background","12","","","","2"
"Some worries","1984","Not Working","direct migration background","322","0.310851836450405","0.281947500516345","0.339756172384465","2"
"Some worries","1984","Full Time","no migration background","1478","0.401791322795935","0.385929916505514","0.417652729086357","2"
"Some worries","1984","Full Time","indirect migration background","20","","","","2"
"Some worries","1984","Full Time","direct migration background","696","0.374986575346359","0.353160797932805","0.396812352759913","2"
"Big worries","1985","Full Time","direct migration background","740","0.470919372308345","0.446197211873907","0.495641532742782","1"
"Big worries","1985","Full Time","indirect migration background","22","","","","1"
"Big worries","1985","Full Time","no migration background","1491","0.448249430529572","0.431353282705854","0.465145578353291","1"
"Big worries","1985","Not Working","direct migration background","414","0.510149320419867","0.476912557712687","0.543386083127046","1"
"Big worries","1985","Not Working","indirect migration background","37","0.535256832075256","0.419243865216444","0.651269798934069","1"
"Big worries","1985","Not Working","no migration background","1683","0.522861191770907","0.505593243866137","0.540129139675676","1"
"Big worries","1985","Part Time","direct migration background","230","0.527237402201807","0.481513844716649","0.572960959686965","1"
"Big worries","1985","Part Time","indirect migration background","10","","","","1"
"Big worries","1985","Part Time","no migration background","698","0.500744442738568","0.474297081611193","0.527191803865944","1"
"No worries","1985","Part Time","direct migration background","66","0.131082243734186","0.100173836806535","0.161990650661838","3"
"No worries","1985","Not Working","indirect migration background","7","","","","3"
"No worries","1985","Not Working","no migration background","319","0.102072984189","0.0916064937773522","0.112539474600648","3"
"No worries","1985","Part Time","indirect migration background","5","","","","3"
"No worries","1985","Not Working","direct migration background","134","0.1335662704991","0.110948266428083","0.156184274570116","3"
"No worries","1985","Full Time","no migration background","369","0.112514554435097","0.101778581590901","0.123250527279293","3"
"No worries","1985","Full Time","indirect migration background","12","","","","3"
"No worries","1985","Full Time","direct migration background","270","0.143168442190932","0.125821473739205","0.160515410642659","3"
"No worries","1985","Part Time","no migration background","105","0.0785064865314426","0.0642795388518183","0.0927334342110668","3"
"Some worries","1985","Part Time","no migration background","570","0.420749070729989","0.394636010242863","0.446862131217115","2"
"Some worries","1985","Part Time","indirect migration background","6","","","","2"
"Some worries","1985","Part Time","direct migration background","162","0.341680354064006","0.298244960185285","0.385115747942727","2"
"Some worries","1985","Not Working","no migration background","1212","0.375065824040093","0.358328114029916","0.391803534050271","2"
"Some worries","1985","Not Working","indirect migration background","27","","","","2"
"Some worries","1985","Not Working","direct migration background","321","0.356284409081034","0.324443634375393","0.388125183786674","2"
"Some worries","1985","Full Time","no migration background","1468","0.439236015035331","0.422374544022921","0.456097486047741","2"
"Some worries","1985","Full Time","indirect migration background","17","","","","2"
"Some worries","1985","Full Time","direct migration background","556","0.385912185500723","0.361801381203035","0.410022989798412","2"
"Big worries","1986","Full Time","direct migration background","694","0.439943661563315","0.415046894078758","0.464840429047873","1"
"Big worries","1986","Full Time","indirect migration background","27","","","","1"
"Big worries","1986","Full Time","no migration background","1376","0.42233621157229","0.405331263600321","0.439341159544259","1"
"Big worries","1986","Not Working","direct migration background","374","0.418990818173043","0.385624967732413","0.452356668613673","1"
"Big worries","1986","Not Working","indirect migration background","35","0.437636585284691","0.316095406509628","0.559177764059754","1"
"Big worries","1986","Not Working","no migration background","1432","0.471657151566851","0.453805875948443","0.489508427185259","1"
"Big worries","1986","Part Time","direct migration background","196","0.444298178266046","0.39869198259791","0.489904373934182","1"
"Big worries","1986","Part Time","indirect migration background","22","","","","1"
"Big worries","1986","Part Time","no migration background","641","0.491906873209431","0.464947500200345","0.518866246218517","1"
"No worries","1986","Part Time","direct migration background","73","0.12195692094528","0.0919219782768787","0.151991863613681","3"
"No worries","1986","Not Working","indirect migration background","7","","","","3"
"No worries","1986","Not Working","no migration background","349","0.119548906881634","0.10794715562056","0.131150658142707","3"
"No worries","1986","Part Time","indirect migration background","3","","","","3"
"No worries","1986","Not Working","direct migration background","139","0.153190351999732","0.128833730136281","0.177546973863183","3"
"No worries","1986","Full Time","indirect migration background","12","","","","3"
"No worries","1986","Full Time","no migration background","416","0.128758479102892","0.117227510839858","0.140289447365926","3"
"No worries","1986","Full Time","direct migration background","243","0.150661883268763","0.132719894692599","0.168603871844927","3"
"No worries","1986","Part Time","no migration background","128","0.0963525272104506","0.0804404177939329","0.112264636626968","3"
"Some worries","1986","Part Time","no migration background","552","0.411740599580118","0.385201085529278","0.438280113630958","2"
"Some worries","1986","Part Time","indirect migration background","11","","","","2"
"Some worries","1986","Part Time","direct migration background","187","0.433744900788674","0.388257730177059","0.479232071400289","2"
"Some worries","1986","Not Working","no migration background","1223","0.408793941551516","0.391213904332195","0.426373978770836","2"
"Some worries","1986","Not Working","indirect migration background","22","","","","2"
