"plh0038","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"No worries","1989","Employed","Female","319","0.119952747585335","0.107297392471637","0.132608102699033"
"No worries","1989","Employed","Male","839","0.239206516650866","0.22542725032254","0.252985782979192"
"No worries","1989","Not Employed","Female","376","0.150138258207894","0.13564972319305","0.164626793222738"
"No worries","1989","Not Employed","Male","230","0.217098637771318","0.192150253743192","0.242047021799444"
"Some worries","1989","Employed","Female","1216","0.485948867394659","0.466481165486403","0.505416569302916"
"Some worries","1989","Employed","Male","1796","0.494667777215587","0.478518558900881","0.510816995530293"
"Some worries","1989","Not Employed","Female","1066","0.461050423124207","0.440831737075658","0.481269109172756"
"Some worries","1989","Not Employed","Male","468","0.448041191809649","0.417947695135878","0.47813468848342"
"Big worries","1990","Employed","Female","759","0.290106749991654","0.272402446083808","0.3078110538995"
"Big worries","1990","Employed","Male","808","0.202626489393457","0.18948885228394","0.215764126502973"
"Big worries","1990","Not Employed","Female","692","0.302695808561388","0.283670205862786","0.321721411259991"
"Big worries","1990","Not Employed","Male","278","0.26261853445074","0.236127192797037","0.289109876104444"
"No worries","1990","Employed","Female","509","0.201492277778335","0.185843797057179","0.217140758499492"
"No worries","1990","Employed","Male","1066","0.317563737965358","0.302348289764349","0.332779186166367"
"No worries","1990","Not Employed","Female","482","0.218340166928228","0.201232144984467","0.235448188871988"
"No worries","1990","Not Employed","Male","341","0.327616098539435","0.299361676442088","0.355870520636782"
"Some worries","1990","Employed","Female","1256","0.508400972230011","0.48889749221737","0.527904452242651"
"Some worries","1990","Employed","Male","1722","0.479809772641185","0.463480986968331","0.49613855831404"
"Some worries","1990","Not Employed","Female","1066","0.478964024510384","0.458276459096907","0.499651589923861"
"Some worries","1990","Not Employed","Male","441","0.409765367009825","0.380159681086836","0.439371052932814"
"Big worries","1991","Employed","Female","1232","0.480053005537117","0.460711159562784","0.49939485151145"
"Big worries","1991","Employed","Male","1244","0.331692979452634","0.31630026524411","0.347085693661157"
"Big worries","1991","Not Employed","Female","1072","0.502220035545894","0.48133170202687","0.523108369064919"
"Big worries","1991","Not Employed","Male","417","0.406953733795147","0.37696655803823","0.436940909552064"
"No worries","1991","Employed","Female","212","0.0676808852644128","0.0579558967421867","0.0774058737866388"
"No worries","1991","Employed","Male","585","0.167734983188418","0.155519751762749","0.179950214614086"
"No worries","1991","Not Employed","Female","212","0.0898302188925203","0.0778845491215962","0.101775888663444"
"No worries","1991","Not Employed","Male","151","0.12844587511831","0.108022570231786","0.148869180004833"
"Some worries","1991","Employed","Female","1119","0.45226610919847","0.432997267131709","0.471534951265231"
"Some worries","1991","Employed","Male","1765","0.500572037358949","0.484225386954336","0.516918687763561"
"Some worries","1991","Not Employed","Female","917","0.407949745561585","0.38741824510456","0.428481246018611"
"Some worries","1991","Not Employed","Male","463","0.464600391086543","0.434156681618547","0.495044100554539"
"Big worries","1992","Employed","Female","1955","0.470548024948093","0.455033439811132","0.486062610085054"
"Big worries","1992","Employed","Male","1887","0.337105227286104","0.324114835099241","0.350095619472967"
"Big worries","1992","Not Employed","Female","1368","0.473921040806484","0.455656449606295","0.492185632006673"
"Big worries","1992","Not Employed","Male","596","0.418388298879996","0.392209649377322","0.44456694838267"
"No worries","1992","Employed","Female","311","0.0733867941216493","0.0652812326477182","0.0814923555955805"
"No worries","1992","Employed","Male","771","0.167176555318637","0.156922837073645","0.17743027356363"
"No worries","1992","Not Employed","Female","296","0.101845064722165","0.0907819575557431","0.112908171888587"
"No worries","1992","Not Employed","Male","185","0.14139591243941","0.122905107845788","0.159886717033032"
"Some worries","1992","Employed","Female","1710","0.456065180930258","0.440583725329247","0.471546636531268"
"Some worries","1992","Employed","Male","2429","0.495718217395259","0.481978705590956","0.509457729199561"
"Some worries","1992","Not Employed","Female","1207","0.424233894471351","0.406155609656707","0.442312179285996"
"Some worries","1992","Not Employed","Male","583","0.440215788680594","0.413871648066807","0.46655992929438"
"Big worries","1993","Employed","Female","2056","0.523633010950811","0.507719834985513","0.539546186916109"
"Big worries","1993","Employed","Male","1971","0.373029812731422","0.359483453049661","0.386576172413182"
"Big worries","1993","Not Employed","Female","1621","0.546347657222584","0.5283915376358","0.564303776809368"
"Big worries","1993","Not Employed","Male","707","0.459874705622719","0.434301364925416","0.485448046320023"
"No worries","1993","Employed","Female","193","0.0530907846179537","0.0459468697490589","0.0602346994868484"
"No worries","1993","Employed","Male","577","0.129828372625728","0.120413495585094","0.139243249666362"
"No worries","1993","Not Employed","Female","207","0.0692574447549759","0.0601002092132236","0.0784146802967281"
"No worries","1993","Not Employed","Male","160","0.118356081557658","0.101780745498104","0.134931417617211"
"Some worries","1993","Employed","Female","1535","0.423276204431236","0.407533896995173","0.439018511867298"
"Some worries","1993","Employed","Male","2348","0.497141814642851","0.483136583043907","0.511147046241795"
"Some worries","1993","Not Employed","Female","1125","0.38439489802244","0.366849780557916","0.401940015486964"
"Some worries","1993","Not Employed","Male","592","0.421769212819623","0.39642910325541","0.447109322383836"
"Big worries","1994","Employed","Female","1900","0.506245606083568","0.49001274668566","0.522478465481476"
"Big worries","1994","Employed","Male","1811","0.362077027936867","0.348298959305751","0.375855096567984"
"Big worries","1994","Not Employed","Female","1589","0.529605975926917","0.511825261090129","0.547386690763705"
"Big worries","1994","Not Employed","Male","720","0.459079416465004","0.434093396750615","0.484065436179394"
"No worries","1994","Employed","Female","207","0.0521026365360843","0.0448870869643698","0.0593181861077988"
"No worries","1994","Employed","Male","591","0.135766731193758","0.125946631242735","0.145586831144781"
"No worries","1994","Not Employed","Female","216","0.0738723641602423","0.0645544586626467","0.0831902696578379"
"No worries","1994","Not Employed","Male","154","0.110803860107192","0.0950653852930359","0.126542334921349"
"Some worries","1994","Employed","Female","1537","0.441651757380348","0.425528549069226","0.45777496569147"
"Some worries","1994","Employed","Male","2272","0.502156240869375","0.487822164865945","0.516490316872804"
"Some worries","1994","Not Employed","Female","1222","0.39652165991284","0.379095319964895","0.413947999860786"
"Some worries","1994","Not Employed","Male","654","0.430116723427803","0.405292679299898","0.454940767555709"
"Big worries","1995","Employed","Female","1897","0.499605633064434","0.483477387989385","0.515733878139484"
"Big worries","1995","Employed","Male","1925","0.376707554611605","0.362947811970729","0.390467297252482"
"Big worries","1995","Not Employed","Female","1708","0.531704680363488","0.514342342417237","0.54906701830974"
"Big worries","1995","Not Employed","Male","774","0.459114007514782","0.43481016364586","0.483417851383704"
"No worries","1995","Employed","Female","233","0.0679540871615873","0.0598361873057159","0.0760719870174586"
"No worries","1995","Employed","Male","608","0.14009233318032","0.130236455399496","0.149948210961145"
"No worries","1995","Not Employed","Female","226","0.0683558163772722","0.0595751832731089","0.0771364494814356"
"No worries","1995","Not Employed","Male","185","0.124190757952902","0.108106122275994","0.140275393629809"
"Some worries","1995","Employed","Female","1562","0.432440279773978","0.416459936739889","0.448420622808068"
"Some worries","1995","Employed","Male","2231","0.483200112208074","0.469009963942762","0.497390260473387"
"Some worries","1995","Not Employed","Female","1239","0.399939503259239","0.382894082542817","0.416984923975662"
"Some worries","1995","Not Employed","Male","656","0.416695234532316","0.39265056254856","0.440739906516073"
"Big worries","1996","Employed","Female","1620","0.418860004602348","0.402988469401939","0.434731539802757"
"Big worries","1996","Employed","Male","1528","0.293775561960188","0.280770133818552","0.306780990101825"
"Big worries","1996","Not Employed","Female","1476","0.485477480929851","0.467792395913989","0.503162565945714"
"Big worries","1996","Not Employed","Male","638","0.378960092170071","0.355024119263132","0.402896065077009"
"No worries","1996","Employed","Female","307","0.0799358593578655","0.0712116920916097","0.0886600266241212"
"No worries","1996","Employed","Male","820","0.188527910194856","0.177360047381993","0.199695773007718"
"No worries","1996","Not Employed","Female","270","0.083835761201764","0.0740290872296683","0.0936424351738596"
"No worries","1996","Not Employed","Male","227","0.164365901430883","0.146080330234267","0.182651472627499"
"Some worries","1996","Employed","Female","1785","0.501204136039787","0.485119440224826","0.517288831854748"
"Some worries","1996","Employed","Male","2364","0.517696527844956","0.503429179317224","0.531963876372688"
"Some worries","1996","Not Employed","Female","1322","0.430686757868385","0.413165034654683","0.448208481082086"
"Some worries","1996","Not Employed","Male","713","0.456674006399046","0.432097056775062","0.481250956023031"
"Big worries","1997","Employed","Female","1308","0.353609956810637","0.337905147639164","0.36931476598211"
"Big worries","1997","Employed","Male","1139","0.231914547276042","0.219669963167205","0.244159131384878"
"Big worries","1997","Not Employed","Female","1273","0.428858499863612","0.411365898427929","0.446351101299296"
"Big worries","1997","Not Employed","Male","548","0.334112375977607","0.311318830022421","0.356905921932793"
"No worries","1997","Employed","Female","457","0.133611747019549","0.122435353342919","0.144788140696179"
"No worries","1997","Employed","Male","1180","0.281332544203799","0.268287389033341","0.294377699374256"
"No worries","1997","Not Employed","Female","439","0.135305102717252","0.123215443290456","0.147394762144047"
"No worries","1997","Not Employed","Male","357","0.210563315895409","0.190861096663862","0.230265535126956"
"Some worries","1997","Employed","Female","1795","0.512778296169814","0.496359125294619","0.529197467045009"
"Some worries","1997","Employed","Male","2245","0.48675290852016","0.472252080586543","0.501253736453777"
"Some worries","1997","Not Employed","Female","1363","0.435836397419136","0.418310114785959","0.453362680052313"
"Some worries","1997","Not Employed","Male","740","0.455324308126984","0.431258826654941","0.479389789599026"
"Big worries","1998","Employed","Female","1598","0.410383317971884","0.394909408349149","0.42585722759462"
"Big worries","1998","Employed","Male","1471","0.289127208076488","0.27651807695902","0.301736339193956"
"Big worries","1998","Not Employed","Female","1589","0.473586316744061","0.457004408353001","0.490168225135121"
"Big worries","1998","Not Employed","Male","743","0.387502655423826","0.365728170253731","0.409277140593921"
"No worries","1998","Employed","Female","404","0.109958453512851","0.100117441160873","0.119799465864829"
"No worries","1998","Employed","Male","973","0.206941941449879","0.195674599255493","0.218209283644266"
"No worries","1998","Not Employed","Female","377","0.106240503507602","0.0960069433094087","0.116474063705795"
"No worries","1998","Not Employed","Male","314","0.174008100284656","0.157063509854802","0.19095269071451"
"Some worries","1998","Employed","Female","1880","0.479658228515265","0.463942641027685","0.495373816002845"
"Some worries","1998","Employed","Male","2522","0.503930850473633","0.49002487957296","0.517836821374306"
"Some worries","1998","Not Employed","Female","1517","0.420173179748337","0.403781077005858","0.436565282490816"
"Some worries","1998","Not Employed","Male","866","0.438489244291518","0.416311520966604","0.460666967616432"
"Big worries","1999","Employed","Female","1615","0.44046002688784","0.424869414678531","0.456050639097149"
"Big worries","1999","Employed","Male","1490","0.310477919827665","0.297505638144941","0.323450201510388"
"Big worries","1999","Not Employed","Female","1452","0.481143285065358","0.463831811487738","0.498454758642977"
"Big worries","1999","Not Employed","Male","692","0.414236332994178","0.391117805959449","0.437354860028907"
"No worries","1999","Employed","Female","394","0.0931510848481519","0.0840235019185595","0.102278667777744"
"No worries","1999","Employed","Male","921","0.187723533187059","0.176775446768879","0.198671619605239"
"No worries","1999","Not Employed","Female","336","0.0929578934699032","0.0828971526102324","0.103018634329574"
"No worries","1999","Not Employed","Male","292","0.155502475676905","0.138494888924038","0.172510062429772"
"Some worries","1999","Employed","Female","1886","0.466388888264008","0.450722066966247","0.482055709561769"
"Some worries","1999","Employed","Male","2476","0.501798546985276","0.487780286809293","0.51581680716126"
"Some worries","1999","Not Employed","Female","1412","0.425898821464739","0.408766329365333","0.443031313564145"
"Some worries","1999","Not Employed","Male","760","0.430261191328917","0.407024256498733","0.453498126159102"
"Big worries","2000","Employed","Female","2448","0.363066149387977","0.351622165771626","0.374510133004328"
"Big worries","2000","Employed","Male","2085","0.252480657609276","0.243131093816048","0.261830221402504"
"Big worries","2000","Not Employed","Female","2255","0.40155697917055","0.388850916063882","0.414263042277219"
"Big worries","2000","Not Employed","Male","1047","0.318550410609755","0.302549482888458","0.334551338331052"
"No worries","2000","Employed","Female","904","0.136445339375118","0.128276479402309","0.144614199347927"
"No worries","2000","Employed","Male","1996","0.240784665032586","0.231583073015677","0.249986257049496"
"No worries","2000","Not Employed","Female","865","0.150824965878028","0.14154895515401","0.160100976602046"
"No worries","2000","Not Employed","Male","704","0.224136476625143","0.209814988434283","0.238457964816002"
"Some worries","2000","Employed","Female","3431","0.500488511236905","0.48858960671971","0.512387415754101"
"Some worries","2000","Employed","Male","4213","0.506734677358137","0.495975063622976","0.517494291093299"
"Some worries","2000","Not Employed","Female","2598","0.447618054951422","0.434729638788883","0.46050647111396"
"Some worries","2000","Not Employed","Male","1506","0.457313112765102","0.440204267327316","0.474421958202888"
"Big worries","2001","Employed","Female","2055","0.327896365166204","0.316352663706329","0.339440066626078"
"Big worries","2001","Employed","Male","1679","0.233753736228295","0.224160239976364","0.243347232480226"
"Big worries","2001","Not Employed","Female","1756","0.358372052408518","0.345128212161647","0.371615892655389"
"Big worries","2001","Not Employed","Male","900","0.294502826418159","0.278243261992157","0.310762390844161"
"No worries","2001","Employed","Female","970","0.149479957368673","0.140712121281911","0.158247793455436"
"No worries","2001","Employed","Male","1911","0.253173902424892","0.243317177073418","0.263030627776366"
"No worries","2001","Not Employed","Female","901","0.177246800009766","0.166699793308032","0.187793806711499"
"No worries","2001","Not Employed","Male","730","0.254447488676589","0.238910933288117","0.26998404406506"
"Some worries","2001","Employed","Female","3328","0.522623677465123","0.510341266025465","0.534906088904781"
"Some worries","2001","Employed","Male","3886","0.513072361346813","0.5017422293877","0.524402493305926"
"Some worries","2001","Not Employed","Female","2379","0.464381147581717","0.450606818710181","0.478155476453252"
"Some worries","2001","Not Employed","Male","1389","0.451049684905252","0.433299812080654","0.468799557729851"
"Big worries","2002","Employed","Female","3287","0.493877587220624","0.482015365817155","0.505739808624092"
"Big worries","2002","Employed","Male","2765","0.360273611028485","0.349725206629208","0.370822015427761"
"Big worries","2002","Not Employed","Female","2579","0.520831097114295","0.5070935561358","0.534568638092789"
"Big worries","2002","Not Employed","Male","1409","0.457200257054875","0.439842128389156","0.474558385720595"
"No worries","2002","Employed","Female","557","0.0774561681299681","0.0711138197951578","0.0837985164647785"
"No worries","2002","Employed","Male","1268","0.157990086550293","0.149976130933928","0.166004042166659"
"No worries","2002","Not Employed","Female","502","0.0983637136942347","0.0901743646069567","0.106553062781513"
"No worries","2002","Not Employed","Male","441","0.145516471614678","0.133229700186089","0.157803243043267"
"Some worries","2002","Employed","Female","2980","0.428666244649408","0.416924485522291","0.440408003776525"
"Some worries","2002","Employed","Male","3924","0.481736302421222","0.47075753729719","0.492715067545254"
"Some worries","2002","Not Employed","Female","1999","0.380805189191471","0.367452113283671","0.39415826509927"
"Some worries","2002","Not Employed","Male","1314","0.397283271330447","0.380232791095997","0.414333751564897"
"Big worries","2003","Employed","Female","4359","0.682921637467818","0.671626460672535","0.694216814263101"
"Big worries","2003","Employed","Male","3934","0.550208619613853","0.538948457785197","0.56146878144251"
"Big worries","2003","Not Employed","Female","3388","0.707986773771545","0.695357136971894","0.720616410571196"
"Big worries","2003","Not Employed","Male","1953","0.635147537429304","0.618445069783602","0.651850005075006"
"No worries","2003","Employed","Female","267","0.0377464647316344","0.0331204480755234","0.0423724813877455"
"No worries","2003","Employed","Male","632","0.0855091464189448","0.0791796181820227","0.0918386746558669"
"No worries","2003","Not Employed","Female","248","0.046146212585842","0.0403186631908219","0.051973761980862"
"No worries","2003","Not Employed","Male","233","0.0696213156109559","0.060790807826399","0.0784518233955129"
"Some worries","2003","Employed","Female","1894","0.279331897800548","0.268441287720162","0.290222507880933"
"Some worries","2003","Employed","Male","2932","0.364282233967202","0.353389759693365","0.37517470824104"
"Some worries","2003","Not Employed","Female","1343","0.245867013642613","0.233906464225057","0.257827563060169"
"Some worries","2003","Not Employed","Male","1005","0.29523114695974","0.27940449226738","0.3110578016521"
"Big worries","2004","Employed","Female","2752","0.452969701913167","0.440690490863283","0.465248912963052"
"Big worries","2004","Employed","Male","2236","0.327711328635937","0.316810218428644","0.338612438843231"
"Big worries","2004","Not Employed","Female","2365","0.501739952934481","0.48772312096583","0.515756784903132"
"Big worries","2004","Not Employed","Male","1264","0.398483318887677","0.381627980096107","0.415338657679247"
"No worries","2004","Employed","Female","599","0.089953893620562","0.0828960525037373","0.0970117347373866"
"No worries","2004","Employed","Male","1301","0.180387929924499","0.171457856773186","0.189318003075812"
"No worries","2004","Not Employed","Female","514","0.105863141955512","0.0972381860990575","0.114488097811966"
"No worries","2004","Not Employed","Male","544","0.159033642790822","0.146443159816595","0.171624125765049"
"Some worries","2004","Employed","Female","2962","0.45707640446627","0.444788043621222","0.469364765311319"
"Some worries","2004","Employed","Male","3585","0.491900741439563","0.480289995409953","0.503511487469174"
"Some worries","2004","Not Employed","Female","2009","0.392396905110007","0.378708423786523","0.406085386433491"
"Some worries","2004","Not Employed","Male","1433","0.442483038321501","0.425383439096665","0.459582637546336"
"Big worries","2005","Employed","Female","2584","0.448912478893962","0.436431785736168","0.461393172051756"
"Big worries","2005","Employed","Male","2026","0.311502889517883","0.300437800106025","0.322567978929741"
"Big worries","2005","Not Employed","Female","2232","0.488486114371516","0.474199957094538","0.502772271648493"
"Big worries","2005","Not Employed","Male","1218","0.389378684202145","0.372399079648203","0.406358288756088"
"No worries","2005","Employed","Female","614","0.0967927199118948","0.0893734248999753","0.104212014923814"
"No worries","2005","Employed","Male","1252","0.18275467086518","0.173520810705494","0.191988531024865"
"No worries","2005","Not Employed","Female","515","0.107954875067188","0.0990858650935744","0.116823885040801"
"No worries","2005","Not Employed","Male","526","0.161847748894074","0.14902236734344","0.174673130444707"
"Some worries","2005","Employed","Female","2903","0.454294801194144","0.441800973631802","0.466788628756485"
"Some worries","2005","Employed","Male","3451","0.505742439616937","0.493796668562445","0.51768821067143"
"Some worries","2005","Not Employed","Female","1956","0.403559010561297","0.389537401092724","0.41758062002987"
"Some worries","2005","Not Employed","Male","1424","0.448773566903781","0.431454114503556","0.466093019304006"
"Big worries","2006","Employed","Female","2856","0.449222296346537","0.437042513191913","0.461402079501161"
"Big worries","2006","Employed","Male","2418","0.345171073402402","0.334035356994853","0.356306789809951"
"Big worries","2006","Not Employed","Female","2588","0.51441967517245","0.50067185523288","0.528167495112019"
"Big worries","2006","Not Employed","Male","1513","0.427153823294715","0.410647524519132","0.443660122070298"
"No worries","2006","Employed","Female","518","0.0791522789124159","0.0725415956467021","0.0857629621781297"
"No worries","2006","Employed","Male","1051","0.153745759434499","0.145297075960063","0.162194442908935"
"No worries","2006","Not Employed","Female","467","0.0898595598171055","0.0819930722859018","0.0977260473483093"
"No worries","2006","Not Employed","Male","464","0.134390880725357","0.123009777690779","0.145771983759935"
"Some worries","2006","Employed","Female","3033","0.471625424741047","0.459402073554868","0.483848775927226"
"Some worries","2006","Employed","Male","3533","0.501083167163099","0.489371842436737","0.512794491889461"
"Some worries","2006","Not Employed","Female","2022","0.395720765010445","0.382269666147718","0.409171863873171"
"Some worries","2006","Not Employed","Male","1473","0.438455295979928","0.421897849060864","0.455012742898992"
"Big worries","2007","Employed","Female","2339","0.403542071782596","0.391160158893323","0.415923984671868"
"Big worries","2007","Employed","Male","1856","0.3013778545937","0.290239156239598","0.312516552947803"
"Big worries","2007","Not Employed","Female","2019","0.428016063812003","0.413856909171585","0.442175218452421"
"Big worries","2007","Not Employed","Male","1199","0.369352450680153","0.352739168778335","0.385965732581971"
"No worries","2007","Employed","Female","643","0.101889663533134","0.0942551153877641","0.109524211678504"
"No worries","2007","Employed","Male","1212","0.188691254523964","0.179193376996079","0.19818913205185"
"No worries","2007","Not Employed","Female","529","0.112188171328516","0.103156889966256","0.121219452690776"
"No worries","2007","Not Employed","Male","536","0.165118472269196","0.152337854614024","0.177899089924367"
"Some worries","2007","Employed","Female","3049","0.49456826468427","0.481950053171913","0.507186476196628"
"Some worries","2007","Employed","Male","3451","0.509930890882335","0.497795830953284","0.522065950811386"
"Some worries","2007","Not Employed","Female","2143","0.459795764859481","0.445533882485777","0.474057647233186"
"Some worries","2007","Not Employed","Male","1507","0.465529077050651","0.448358810647689","0.482699343453614"
"Big worries","2008","Employed","Female","1864","0.348514320475916","0.336178792258793","0.360849848693038"
"Big worries","2008","Employed","Male","1524","0.254572750435726","0.243691667915842","0.26545383295561"
"Big worries","2008","Not Employed","Female","1757","0.399138643737232","0.384671856397849","0.413605431076614"
"Big worries","2008","Not Employed","Male","1029","0.349661035854677","0.332778940110867","0.366543131598487"
"No worries","2008","Employed","Female","726","0.119180811299926","0.110793137108671","0.127568485491182"
"No worries","2008","Employed","Male","1349","0.220326458703659","0.20997376799426","0.230679149413057"
"No worries","2008","Not Employed","Female","553","0.123043438456575","0.113339649506933","0.132747227406218"
"No worries","2008","Not Employed","Male","529","0.177293112439377","0.163772344768803","0.190813880109951"
"Some worries","2008","Employed","Female","3142","0.532304868224158","0.519388017402867","0.545221719045449"
"Some worries","2008","Employed","Male","3284","0.525100790860616","0.512627370067696","0.537574211653535"
"Some worries","2008","Not Employed","Female","2092","0.477817917806193","0.463062032515382","0.492573803097004"
"Some worries","2008","Not Employed","Male","1507","0.473045851705945","0.455370385210362","0.490721318201529"
"Big worries","2009","Employed","Female","1716","0.330632998032434","0.318159220542856","0.343106775522012"
"Big worries","2009","Employed","Male","1308","0.244084256850572","0.232984652880779","0.255183860820365"
"Big worries","2009","Not Employed","Female","1570","0.405749049370127","0.390482254942977","0.421015843797276"
"Big worries","2009","Not Employed","Male","896","0.313114080933511","0.296138374719545","0.330089787147476"
"No worries","2009","Employed","Female","679","0.119156160694844","0.110566016440356","0.127746304949333"
"No worries","2009","Employed","Male","1262","0.216429961497656","0.205788567926822","0.227071355068489"
"No worries","2009","Not Employed","Female","449","0.115512433833306","0.105574539082927","0.125450328583685"
"No worries","2009","Not Employed","Male","544","0.194576755254407","0.180085973932397","0.209067536576417"
"Some worries","2009","Employed","Female","3069","0.550210841272721","0.537020324542303","0.563401358003139"
"Some worries","2009","Employed","Male","3183","0.539485781651772","0.52660588354346","0.552365679760084"
"Some worries","2009","Not Employed","Female","1955","0.478738516796567","0.463207096857571","0.494269936735564"
"Some worries","2009","Not Employed","Male","1427","0.492309163812082","0.474009088936511","0.510609238687654"
