"plh0038","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1985","(2a) intermediate vocational","East Germany","","","",""
"No worries","1985","(2c_gen) general maturity certificate","West Germany","29","","",""
"No worries","1985","(2c_gen) general maturity certificate","East Germany","","","",""
"No worries","1985","(2c_voc) vocational maturity certificate","West Germany","38","0.0889691869499862","0.0614450617945467","0.116493312105426"
"No worries","1985","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No worries","1985","(3a) lower tertiary education","West Germany","24","","",""
"No worries","1985","(3a) lower tertiary education","East Germany","","","",""
"No worries","1985","(3b) higher tertiary education","West Germany","36","0.0796962897121287","0.0560524797066802","0.103340099717577"
"No worries","1985","(3b) higher tertiary education","East Germany","","","",""
"Big worries","1986","(0) in school","West Germany","81","0.432530831291971","0.361332258310927","0.503729404273014"
"Big worries","1986","(0) in school","East Germany","","","",""
"Big worries","1986","(1a) inadequately completed","West Germany","334","0.372468868914238","0.339774641752391","0.405163096076085"
"Big worries","1986","(1a) inadequately completed","East Germany","","","",""
"Big worries","1986","(1b) general elementary school","West Germany","1106","0.449628022689541","0.429958204094844","0.469297841284238"
"Big worries","1986","(1b) general elementary school","East Germany","","","",""
"Big worries","1986","(1c) basic vocational qualification","West Germany","1610","0.447925490078244","0.431683536424628","0.46416744373186"
"Big worries","1986","(1c) basic vocational qualification","East Germany","","","",""
"Big worries","1986","(2b) intermediate general qualification","West Germany","235","0.476651916886307","0.431059394588236","0.522244439184377"
"Big worries","1986","(2b) intermediate general qualification","East Germany","","","",""
"Big worries","1986","(2a) intermediate vocational","West Germany","584","0.442036713289176","0.415060897866016","0.469012528712336"
"Big worries","1986","(2a) intermediate vocational","East Germany","","","",""
"Big worries","1986","(2c_gen) general maturity certificate","West Germany","230","0.562812720714254","0.514383076468988","0.611242364959519"
"Big worries","1986","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","1986","(2c_voc) vocational maturity certificate","West Germany","204","0.488825545677525","0.440498672338513","0.537152419016538"
"Big worries","1986","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Big worries","1986","(3a) lower tertiary education","West Germany","98","0.38744754857265","0.326693151648879","0.448201945496422"
"Big worries","1986","(3a) lower tertiary education","East Germany","","","",""
"Big worries","1986","(3b) higher tertiary education","West Germany","257","0.498723233916794","0.454941010127451","0.542505457706137"
"Big worries","1986","(3b) higher tertiary education","East Germany","","","",""
"Some worries","1986","(0) in school","West Germany","86","0.484195350720645","0.412375490985796","0.556015210455494"
"Some worries","1986","(0) in school","East Germany","","","",""
"Some worries","1986","(1a) inadequately completed","West Germany","325","0.3775969301084","0.344813186965554","0.410380673251247"
"Some worries","1986","(1a) inadequately completed","East Germany","","","",""
"Some worries","1986","(1b) general elementary school","West Germany","1018","0.421731365155746","0.402204690869403","0.441258039442088"
"Some worries","1986","(1b) general elementary school","East Germany","","","",""
"Some worries","1986","(1c) basic vocational qualification","West Germany","1533","0.430215289929435","0.414044365542148","0.446386214316722"
"Some worries","1986","(1c) basic vocational qualification","East Germany","","","",""
"Some worries","1986","(2b) intermediate general qualification","West Germany","172","0.398641796872901","0.353947134186542","0.443336459559261"
"Some worries","1986","(2b) intermediate general qualification","East Germany","","","",""
"Some worries","1986","(2a) intermediate vocational","West Germany","560","0.43419560321902","0.407272912103018","0.461118294335023"
"Some worries","1986","(2a) intermediate vocational","East Germany","","","",""
"Some worries","1986","(2c_gen) general maturity certificate","West Germany","135","0.344464423912873","0.29806998910673","0.390858858719017"
"Some worries","1986","(2c_gen) general maturity certificate","East Germany","","","",""
"Some worries","1986","(2c_voc) vocational maturity certificate","West Germany","172","0.426475983692105","0.378662512477332","0.474289454906878"
"Some worries","1986","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Some worries","1986","(3a) lower tertiary education","West Germany","122","0.500146481897842","0.437791723606521","0.562501240189163"
"Some worries","1986","(3a) lower tertiary education","East Germany","","","",""
"Some worries","1986","(3b) higher tertiary education","West Germany","203","0.418931156265073","0.375728111696337","0.46213420083381"
"Some worries","1986","(3b) higher tertiary education","East Germany","","","",""
"No worries","1986","(0) in school","West Germany","19","","",""
"No worries","1986","(0) in school","East Germany","","","",""
"No worries","1986","(1a) inadequately completed","West Germany","181","0.249934200977361","0.220654207602017","0.279214194352705"
"No worries","1986","(1a) inadequately completed","East Germany","","","",""
"No worries","1986","(1b) general elementary school","West Germany","333","0.128640612154713","0.115402281658588","0.141878942650838"
"No worries","1986","(1b) general elementary school","East Germany","","","",""
"No worries","1986","(1c) basic vocational qualification","West Germany","458","0.121859219992321","0.111174877522117","0.132543562462526"
"No worries","1986","(1c) basic vocational qualification","East Germany","","","",""
"No worries","1986","(2b) intermediate general qualification","West Germany","54","0.124706286240792","0.0945471634070651","0.154865409074519"
"No worries","1986","(2b) intermediate general qualification","East Germany","","","",""
"No worries","1986","(2a) intermediate vocational","West Germany","158","0.123767683491804","0.105879927443308","0.1416554395403"
"No worries","1986","(2a) intermediate vocational","East Germany","","","",""
"No worries","1986","(2c_gen) general maturity certificate","West Germany","38","0.092722855372873","0.0644050917770926","0.121040618968653"
"No worries","1986","(2c_gen) general maturity certificate","East Germany","","","",""
"No worries","1986","(2c_voc) vocational maturity certificate","West Germany","35","0.0846984706303696","0.057780205997871","0.111616735262868"
"No worries","1986","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No worries","1986","(3a) lower tertiary education","West Germany","27","","",""
"No worries","1986","(3a) lower tertiary education","East Germany","","","",""
"No worries","1986","(3b) higher tertiary education","West Germany","41","0.0823456098181327","0.0582748928415781","0.106416326794687"
"No worries","1986","(3b) higher tertiary education","East Germany","","","",""
"Big worries","1987","(0) in school","West Germany","95","0.549013783033555","0.477885483722814","0.620142082344296"
"Big worries","1987","(0) in school","East Germany","","","",""
"Big worries","1987","(1a) inadequately completed","West Germany","297","0.367786545346837","0.334538034666704","0.40103505602697"
"Big worries","1987","(1a) inadequately completed","East Germany","","","",""
"Big worries","1987","(1b) general elementary school","West Germany","1028","0.460749187258198","0.440873263639767","0.480625110876628"
"Big worries","1987","(1b) general elementary school","East Germany","","","",""
"Big worries","1987","(1c) basic vocational qualification","West Germany","1617","0.46662844566663","0.450238231550685","0.483018659782574"
"Big worries","1987","(1c) basic vocational qualification","East Germany","","","",""
"Big worries","1987","(2b) intermediate general qualification","West Germany","208","0.502121632325274","0.454641777107883","0.549601487542664"
"Big worries","1987","(2b) intermediate general qualification","East Germany","","","",""
"Big worries","1987","(2a) intermediate vocational","West Germany","584","0.443690453110788","0.416888933172493","0.470491973049082"
"Big worries","1987","(2a) intermediate vocational","East Germany","","","",""
"Big worries","1987","(2c_gen) general maturity certificate","West Germany","179","0.484647478387551","0.434399166720775","0.534895790054327"
"Big worries","1987","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","1987","(2c_voc) vocational maturity certificate","West Germany","195","0.478870825889014","0.430218628227105","0.527523023550922"
"Big worries","1987","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Big worries","1987","(3a) lower tertiary education","West Germany","109","0.434539216794418","0.372969925967128","0.496108507621707"
"Big worries","1987","(3a) lower tertiary education","East Germany","","","",""
"Big worries","1987","(3b) higher tertiary education","West Germany","240","0.481061541181392","0.437046233754759","0.525076848608024"
"Big worries","1987","(3b) higher tertiary education","East Germany","","","",""
"Some worries","1987","(0) in school","West Germany","69","0.32971233383011","0.262512627186002","0.396912040474218"
"Some worries","1987","(0) in school","East Germany","","","",""
"Some worries","1987","(1a) inadequately completed","West Germany","354","0.439856915697961","0.40563158823137","0.474082243164553"
"Some worries","1987","(1a) inadequately completed","East Germany","","","",""
"Some worries","1987","(1b) general elementary school","West Germany","1044","0.409226322541258","0.389620188167265","0.428832456915251"
"Some worries","1987","(1b) general elementary school","East Germany","","","",""
"Some worries","1987","(1c) basic vocational qualification","West Germany","1552","0.430226121266942","0.41396000949715","0.446492233036734"
"Some worries","1987","(1c) basic vocational qualification","East Germany","","","",""
"Some worries","1987","(2b) intermediate general qualification","West Germany","176","0.411048615930892","0.364325735384266","0.457771496477519"
"Some worries","1987","(2b) intermediate general qualification","East Germany","","","",""
"Some worries","1987","(2a) intermediate vocational","West Germany","592","0.444139764980691","0.417335508926868","0.470944021034515"
"Some worries","1987","(2a) intermediate vocational","East Germany","","","",""
"Some worries","1987","(2c_gen) general maturity certificate","West Germany","164","0.419385090679744","0.369770789568689","0.468999391790799"
"Some worries","1987","(2c_gen) general maturity certificate","East Germany","","","",""
"Some worries","1987","(2c_voc) vocational maturity certificate","West Germany","167","0.424163964148776","0.376031634347439","0.472296293950113"
"Some worries","1987","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Some worries","1987","(3a) lower tertiary education","West Germany","108","0.420535080462937","0.359220592333175","0.481849568592698"
"Some worries","1987","(3a) lower tertiary education","East Germany","","","",""
"Some worries","1987","(3b) higher tertiary education","West Germany","207","0.429027584672283","0.385426663650139","0.472628505694427"
"Some worries","1987","(3b) higher tertiary education","East Germany","","","",""
"No worries","1987","(0) in school","West Germany","24","","",""
"No worries","1987","(0) in school","East Germany","","","",""
"No worries","1987","(1a) inadequately completed","West Germany","157","0.192356538955201","0.165179275252658","0.219533802657744"
"No worries","1987","(1a) inadequately completed","East Germany","","","",""
"No worries","1987","(1b) general elementary school","West Germany","344","0.130024490200544","0.116613349480642","0.143435630920447"
"No worries","1987","(1b) general elementary school","East Germany","","","",""
"No worries","1987","(1c) basic vocational qualification","West Germany","390","0.103145433066428","0.0931530261611694","0.113137839971687"
"No worries","1987","(1c) basic vocational qualification","East Germany","","","",""
"No worries","1987","(2b) intermediate general qualification","West Germany","42","0.0868297517438339","0.0600902415427439","0.113569261944924"
"No worries","1987","(2b) intermediate general qualification","East Germany","","","",""
"No worries","1987","(2a) intermediate vocational","West Germany","144","0.112169781908521","0.0951456872887888","0.129193876528252"
"No worries","1987","(2a) intermediate vocational","East Germany","","","",""
"No worries","1987","(2c_gen) general maturity certificate","West Germany","37","0.0959674309327052","0.0663525312717062","0.125582330593704"
"No worries","1987","(2c_gen) general maturity certificate","East Germany","","","",""
"No worries","1987","(2c_voc) vocational maturity certificate","West Germany","43","0.0969652099622101","0.0681460849059278","0.125784335018492"
"No worries","1987","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No worries","1987","(3a) lower tertiary education","West Germany","32","0.144925702742646","0.101201384056671","0.18865002142862"
"No worries","1987","(3a) lower tertiary education","East Germany","","","",""
"No worries","1987","(3b) higher tertiary education","West Germany","48","0.0899108741463254","0.0647112789596938","0.115110469332957"
"No worries","1987","(3b) higher tertiary education","East Germany","","","",""
"Big worries","1988","(0) in school","West Germany","65","0.438763274087628","0.361630721425718","0.515895826749538"
"Big worries","1988","(0) in school","East Germany","","","",""
"Big worries","1988","(1a) inadequately completed","West Germany","282","0.366884569437473","0.332276599320718","0.401492539554228"
"Big worries","1988","(1a) inadequately completed","East Germany","","","",""
"Big worries","1988","(1b) general elementary school","West Germany","951","0.424707110572434","0.404571636343954","0.444842584800913"
"Big worries","1988","(1b) general elementary school","East Germany","","","",""
"Big worries","1988","(1c) basic vocational qualification","West Germany","1391","0.406432460373958","0.389934935289285","0.422929985458632"
"Big worries","1988","(1c) basic vocational qualification","East Germany","","","",""
"Big worries","1988","(2b) intermediate general qualification","West Germany","171","0.423508453398906","0.376253106109059","0.470763800688754"
"Big worries","1988","(2b) intermediate general qualification","East Germany","","","",""
"Big worries","1988","(2a) intermediate vocational","West Germany","511","0.400662438770256","0.373743436912301","0.427581440628211"
"Big worries","1988","(2a) intermediate vocational","East Germany","","","",""
"Big worries","1988","(2c_gen) general maturity certificate","West Germany","152","0.444574328401577","0.392139034275181","0.497009622527972"
"Big worries","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","1988","(2c_voc) vocational maturity certificate","West Germany","162","0.396284330381073","0.347677985448193","0.444890675313953"
"Big worries","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Big worries","1988","(3a) lower tertiary education","West Germany","75","0.324339831335083","0.264231533119979","0.384448129550187"
"Big worries","1988","(3a) lower tertiary education","East Germany","","","",""
"Big worries","1988","(3b) higher tertiary education","West Germany","182","0.402723808155244","0.358289705019453","0.447157911291036"
"Big worries","1988","(3b) higher tertiary education","East Germany","","","",""
"Some worries","1988","(0) in school","West Germany","71","0.429851621225052","0.352902660208448","0.506800582241656"
"Some worries","1988","(0) in school","East Germany","","","",""
"Some worries","1988","(1a) inadequately completed","West Germany","327","0.444861973372782","0.409177188307148","0.480546758438415"
"Some worries","1988","(1a) inadequately completed","East Germany","","","",""
"Some worries","1988","(1b) general elementary school","West Germany","1057","0.458001993883055","0.437706243067628","0.478297744698482"
"Some worries","1988","(1b) general elementary school","East Germany","","","",""
"Some worries","1988","(1c) basic vocational qualification","West Germany","1593","0.466946305940749","0.450188834667304","0.483703777214194"
"Some worries","1988","(1c) basic vocational qualification","East Germany","","","",""
"Some worries","1988","(2b) intermediate general qualification","West Germany","208","0.473633238602864","0.425881547046109","0.52138493015962"
"Some worries","1988","(2b) intermediate general qualification","East Germany","","","",""
"Some worries","1988","(2a) intermediate vocational","West Germany","608","0.467753061197324","0.440343707538482","0.495162414856166"
"Some worries","1988","(2a) intermediate vocational","East Germany","","","",""
"Some worries","1988","(2c_gen) general maturity certificate","West Germany","163","0.477105736858444","0.42440061748102","0.529810856235867"
"Some worries","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"Some worries","1988","(2c_voc) vocational maturity certificate","West Germany","180","0.473465392935673","0.423848350756829","0.523082435114517"
"Some worries","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Some worries","1988","(3a) lower tertiary education","West Germany","124","0.505761234018533","0.441564741121206","0.569957726915859"
"Some worries","1988","(3a) lower tertiary education","East Germany","","","",""
"Some worries","1988","(3b) higher tertiary education","West Germany","229","0.47150939753178","0.426283314519221","0.516735480544339"
"Some worries","1988","(3b) higher tertiary education","East Germany","","","",""
"No worries","1988","(0) in school","West Germany","23","","",""
"No worries","1988","(0) in school","East Germany","","","",""
"No worries","1988","(1a) inadequately completed","West Germany","136","0.188253457189745","0.160182859573257","0.216324054806234"
"No worries","1988","(1a) inadequately completed","East Germany","","","",""
"No worries","1988","(1b) general elementary school","West Germany","307","0.117290895544511","0.104183586255066","0.130398204833957"
"No worries","1988","(1b) general elementary school","East Germany","","","",""
"No worries","1988","(1c) basic vocational qualification","West Germany","421","0.126621233685292","0.115451466586063","0.137791000784522"
"No worries","1988","(1c) basic vocational qualification","East Germany","","","",""
"No worries","1988","(2b) intermediate general qualification","West Germany","41","0.102858307998229","0.0738064673299164","0.131910148666542"
"No worries","1988","(2b) intermediate general qualification","East Germany","","","",""
"No worries","1988","(2a) intermediate vocational","West Germany","154","0.13158450003242","0.113015007319245","0.150153992745594"
"No worries","1988","(2a) intermediate vocational","East Germany","","","",""
"No worries","1988","(2c_gen) general maturity certificate","West Germany","30","0.0783199347399794","0.0499691686303038","0.106670700849655"
"No worries","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"No worries","1988","(2c_voc) vocational maturity certificate","West Germany","47","0.130250276683254","0.0968030766705152","0.163697476695993"
"No worries","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No worries","1988","(3a) lower tertiary education","West Germany","34","0.169898934646384","0.121678519623401","0.218119349669367"
"No worries","1988","(3a) lower tertiary education","East Germany","","","",""
"No worries","1988","(3b) higher tertiary education","West Germany","57","0.125766794312976","0.0957252807844252","0.155808307841526"
"No worries","1988","(3b) higher tertiary education","East Germany","","","",""
"Big worries","1989","(0) in school","West Germany","62","0.362181118600906","0.290766839665521","0.43359539753629"
"Big worries","1989","(0) in school","East Germany","","","",""
"Big worries","1989","(1a) inadequately completed","West Germany","242","0.33415360651847","0.29921068817715","0.369096524859789"
"Big worries","1989","(1a) inadequately completed","East Germany","","","",""
"Big worries","1989","(1b) general elementary school","West Germany","823","0.378785994938263","0.358525175350019","0.399046814526507"
"Big worries","1989","(1b) general elementary school","East Germany","","","",""
"Big worries","1989","(1c) basic vocational qualification","West Germany","1135","0.351610992556094","0.335225663916726","0.367996321195461"
"Big worries","1989","(1c) basic vocational qualification","East Germany","","","",""
"Big worries","1989","(2b) intermediate general qualification","West Germany","162","0.405150051797277","0.356427788887053","0.453872314707502"
"Big worries","1989","(2b) intermediate general qualification","East Germany","","","",""
"Big worries","1989","(2a) intermediate vocational","West Germany","361","0.28697166754002","0.261945224283899","0.31199811079614"
"Big worries","1989","(2a) intermediate vocational","East Germany","","","",""
"Big worries","1989","(2c_gen) general maturity certificate","West Germany","118","0.327345354757794","0.278044138537968","0.376646570977621"
"Big worries","1989","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","1989","(2c_voc) vocational maturity certificate","West Germany","125","0.304040202403262","0.258904601758697","0.349175803047826"
"Big worries","1989","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Big worries","1989","(3a) lower tertiary education","West Germany","61","0.256870833807729","0.200528912570583","0.313212755044875"
"Big worries","1989","(3a) lower tertiary education","East Germany","","","",""
"Big worries","1989","(3b) higher tertiary education","West Germany","147","0.313720793534822","0.271364329167506","0.356077257902138"
"Big worries","1989","(3b) higher tertiary education","East Germany","","","",""
"Some worries","1989","(0) in school","West Germany","83","0.482053583622212","0.407809211115935","0.556297956128488"
"Some worries","1989","(0) in school","East Germany","","","",""
"Some worries","1989","(1a) inadequately completed","West Germany","303","0.424082770675416","0.387472375144543","0.460693166206289"
"Some worries","1989","(1a) inadequately completed","East Germany","","","",""
"Some worries","1989","(1b) general elementary school","West Germany","977","0.454124588782819","0.433328880886574","0.474920296679064"
"Some worries","1989","(1b) general elementary school","East Germany","","","",""
"Some worries","1989","(1c) basic vocational qualification","West Germany","1528","0.461433478993422","0.444326223571973","0.478540734414872"
"Some worries","1989","(1c) basic vocational qualification","East Germany","","","",""
"Some worries","1989","(2b) intermediate general qualification","West Germany","169","0.434501222139984","0.385305524457518","0.483696919822449"
"Some worries","1989","(2b) intermediate general qualification","East Germany","","","",""
"Some worries","1989","(2a) intermediate vocational","West Germany","666","0.521058780954452","0.493420521128829","0.548697040780074"
"Some worries","1989","(2a) intermediate vocational","East Germany","","","",""
"Some worries","1989","(2c_gen) general maturity certificate","West Germany","176","0.539169918162466","0.486798816898273","0.591541019426659"
"Some worries","1989","(2c_gen) general maturity certificate","East Germany","","","",""
"Some worries","1989","(2c_voc) vocational maturity certificate","West Germany","203","0.502805392156285","0.453745700826716","0.551865083485855"
