"plh0038","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1986","Couple + C. LE 16 ","Male","492","0.388194208069056","0.360551712709969","0.415836703428143"
"Big worries","1986","Couple + C. LE and GT 16","Female","283","0.462487159232649","0.423859146536072","0.501115171929226"
"Big worries","1986","Couple + C. LE and GT 16","Male","311","0.397788135764467","0.362618960024171","0.432957311504762"
"Big worries","1986","Single parent ","Female","174","0.527868796841386","0.473759914655327","0.581977679027446"
"Big worries","1986","Single parent ","Male","70","0.389081597102744","0.317459004322401","0.460704189883087"
"No worries","1986","(Married) couple without C. ","Female","108","0.0790536714648039","0.0637232959474434","0.0943840469821643"
"No worries","1986","(Married) couple without C. ","Male","172","0.138698228664114","0.119019273177094","0.158377184151134"
"No worries","1986","1-pers.-HH","Female","60","0.0965807209135802","0.0740281902365839","0.119133251590577"
"No worries","1986","1-pers.-HH","Male","91","0.175842595814827","0.140747535020432","0.210937656609222"
"No worries","1986","Couple + C. GT 16 ","Female","105","0.103152494094741","0.0836774941775909","0.122627494011892"
"No worries","1986","Couple + C. GT 16 ","Male","165","0.144517880379797","0.124204757802923","0.164831002956671"
"No worries","1986","Couple + C. LE 16 ","Female","155","0.116129267644393","0.0979721159686874","0.134286419320098"
"No worries","1986","Couple + C. LE 16 ","Male","174","0.15076898578311","0.130472780002601","0.17106519156362"
"No worries","1986","Couple + C. LE and GT 16","Female","74","0.083323233706591","0.0619116261817767","0.104734841231405"
"No worries","1986","Couple + C. LE and GT 16","Male","100","0.133580320696168","0.10913492800652","0.158025713385815"
"No worries","1986","Single parent ","Female","34","0.113963787910902","0.0795221823686301","0.148405393453174"
"No worries","1986","Single parent ","Male","27","","",""
"Some worries","1986","(Married) couple without C. ","Female","462","0.39480323352771","0.367030843208928","0.422575623846491"
"Some worries","1986","(Married) couple without C. ","Male","500","0.432879864384644","0.404669406069898","0.461090322699391"
"Some worries","1986","1-pers.-HH","Female","267","0.412069818003845","0.374490087223772","0.449649548783919"
"Some worries","1986","1-pers.-HH","Male","189","0.431889253922717","0.386224452348557","0.477554055496877"
"Some worries","1986","Couple + C. GT 16 ","Female","391","0.423423758117162","0.391786832141674","0.455060684092649"
"Some worries","1986","Couple + C. GT 16 ","Male","477","0.42755902433418","0.398978260948522","0.456139787719838"
"Some worries","1986","Couple + C. LE 16 ","Female","486","0.419514388542101","0.391547016400246","0.447481760683957"
"Some worries","1986","Couple + C. LE 16 ","Male","528","0.461036806147834","0.432762413772193","0.489311198523474"
"Some worries","1986","Couple + C. LE and GT 16","Female","283","0.45418960706076","0.415615347305323","0.492763866816197"
"Some worries","1986","Couple + C. LE and GT 16","Male","333","0.468631543539366","0.432774434904718","0.504488652174014"
"Some worries","1986","Single parent ","Female","119","0.358167415247712","0.306200357122298","0.410134473373125"
"Some worries","1986","Single parent ","Male","81","0.457875790107304","0.3846841748747","0.531067405339907"
"Big worries","1987","(Married) couple without C. ","Female","601","0.534915333336751","0.506261671233761","0.563568995439741"
"Big worries","1987","(Married) couple without C. ","Male","544","0.487027587926595","0.458399428344868","0.515655747508322"
"Big worries","1987","1-pers.-HH","Female","354","0.531998340478513","0.493930787697415","0.570065893259611"
"Big worries","1987","1-pers.-HH","Male","168","0.396676413960957","0.351325330132591","0.442027497789323"
"Big worries","1987","Couple + C. GT 16 ","Female","442","0.479628731430008","0.447877024095861","0.511380438764156"
"Big worries","1987","Couple + C. GT 16 ","Male","451","0.381480260038715","0.353858414776752","0.409102105300678"
"Big worries","1987","Couple + C. LE 16 ","Female","547","0.49024039811945","0.461608054389039","0.518872741849861"
"Big worries","1987","Couple + C. LE 16 ","Male","452","0.373579321295476","0.345872028078157","0.401286614512796"
"Big worries","1987","Couple + C. LE and GT 16","Female","272","0.504053185456185","0.463571832640997","0.544534538271373"
"Big worries","1987","Couple + C. LE and GT 16","Male","246","0.376788929393352","0.33984747343932","0.413730385347384"
"Big worries","1987","Single parent ","Female","172","0.532547831400408","0.478303506287724","0.586792156513092"
"Big worries","1987","Single parent ","Male","76","0.36309945008753","0.295254419275699","0.43094448089936"
"No worries","1987","(Married) couple without C. ","Female","114","0.0897158540685401","0.0732988204241183","0.106132887712962"
"No worries","1987","(Married) couple without C. ","Male","174","0.136713998317805","0.117037242994232","0.156390753641378"
"No worries","1987","1-pers.-HH","Female","68","0.108303975011818","0.0845953298468355","0.132012620176801"
"No worries","1987","1-pers.-HH","Male","92","0.193268831472056","0.156663894944586","0.229873767999525"
"No worries","1987","Couple + C. GT 16 ","Female","82","0.070982158446931","0.0546612450416504","0.0873030718522115"
"No worries","1987","Couple + C. GT 16 ","Male","173","0.127303125463503","0.10834955150991","0.146256699417095"
"No worries","1987","Couple + C. LE 16 ","Female","136","0.0870738587744031","0.0709253895345217","0.103222328014285"
"No worries","1987","Couple + C. LE 16 ","Male","162","0.130551200186871","0.111254542887975","0.149847857485767"
"No worries","1987","Couple + C. LE and GT 16","Female","49","0.05693849863222","0.0381767939062221","0.0757002033582178"
"No worries","1987","Couple + C. LE and GT 16","Male","88","0.114181166595771","0.0899364532295498","0.138425879961993"
"No worries","1987","Single parent ","Female","23","","",""
"No worries","1987","Single parent ","Male","21","","",""
"Some worries","1987","(Married) couple without C. ","Female","449","0.375368812594709","0.34755166938527","0.403185955804147"
"Some worries","1987","(Married) couple without C. ","Male","453","0.3762584137556","0.348511473195969","0.404005354315231"
"Some worries","1987","1-pers.-HH","Female","238","0.359697684509669","0.323084502000079","0.396310867019259"
"Some worries","1987","1-pers.-HH","Male","187","0.410054754566987","0.364459346374979","0.455650162758996"
"Some worries","1987","Couple + C. GT 16 ","Female","427","0.449389110123061","0.417774232658675","0.481003987587447"
"Some worries","1987","Couple + C. GT 16 ","Male","564","0.491216614497783","0.462788840448276","0.519644388547289"
"Some worries","1987","Couple + C. LE 16 ","Female","488","0.422685743106147","0.394392379255267","0.450979106957027"
"Some worries","1987","Couple + C. LE 16 ","Male","557","0.495869478517653","0.467232655984032","0.524506301051273"
"Some worries","1987","Couple + C. LE and GT 16","Female","265","0.439008315911595","0.398827951776384","0.479188680046806"
"Some worries","1987","Couple + C. LE and GT 16","Male","327","0.509029904010877","0.470919238737234","0.54714056928452"
"Some worries","1987","Single parent ","Female","130","0.392178379110509","0.339097720073536","0.445259038147481"
"Some worries","1987","Single parent ","Male","96","0.528087678080857","0.45765842020369","0.598516935958025"
"Big worries","1988","(Married) couple without C. ","Female","526","0.478150458370004","0.449115393540345","0.507185523199663"
"Big worries","1988","(Married) couple without C. ","Male","424","0.386770246188923","0.358374910515956","0.415165581861891"
"Big worries","1988","1-pers.-HH","Female","297","0.476628688059376","0.437565892982941","0.515691483135811"
"Big worries","1988","1-pers.-HH","Male","142","0.323160445157857","0.279007322845549","0.367313567470166"
"Big worries","1988","Couple + C. GT 16 ","Female","431","0.447909789318028","0.416583373178005","0.479236205458052"
"Big worries","1988","Couple + C. GT 16 ","Male","422","0.332321478925855","0.305943412636079","0.358699545215631"
"Big worries","1988","Couple + C. LE 16 ","Female","510","0.470888152767517","0.441430851275101","0.500345454259933"
"Big worries","1988","Couple + C. LE 16 ","Male","386","0.323830035058769","0.296289725389099","0.351370344728438"
"Big worries","1988","Couple + C. LE and GT 16","Female","228","0.475572247170162","0.432144498125103","0.51899999621522"
"Big worries","1988","Couple + C. LE and GT 16","Male","192","0.315486717903001","0.277269822569235","0.353703613236767"
"Big worries","1988","Single parent ","Female","138","0.43494215353643","0.380794160998474","0.489090146074386"
"Big worries","1988","Single parent ","Male","73","0.366539061578195","0.297103447843788","0.435974675312603"
"No worries","1988","(Married) couple without C. ","Female","128","0.105974142106402","0.0880828027444914","0.123865481468312"
"No worries","1988","(Married) couple without C. ","Male","188","0.159246038987792","0.137911775738654","0.18058030223693"
"No worries","1988","1-pers.-HH","Female","72","0.119509664609882","0.0941389862439716","0.144880342975793"
"No worries","1988","1-pers.-HH","Male","99","0.232772923371686","0.192876161642559","0.272669685100813"
"No worries","1988","Couple + C. GT 16 ","Female","79","0.0698405502143113","0.0537843439097713","0.0858967565188513"
"No worries","1988","Couple + C. GT 16 ","Male","172","0.141756906672989","0.122224429784009","0.16128938356197"
"No worries","1988","Couple + C. LE 16 ","Female","104","0.071067411044624","0.0559043221294484","0.0862304999597995"
"No worries","1988","Couple + C. LE 16 ","Male","155","0.14028552009783","0.11984622744518","0.16072481275048"
"No worries","1988","Couple + C. LE and GT 16","Female","48","0.0728524844381983","0.0502522555420101","0.0954527133343865"
"No worries","1988","Couple + C. LE and GT 16","Male","89","0.147589332452065","0.118420043312527","0.176758621591602"
"No worries","1988","Single parent ","Female","29","","",""
"No worries","1988","Single parent ","Male","21","","",""
"Some worries","1988","(Married) couple without C. ","Female","483","0.415875399523594","0.387226877429002","0.444523921618187"
"Some worries","1988","(Married) couple without C. ","Male","518","0.453983714823285","0.424954732938418","0.483012696708151"
"Some worries","1988","1-pers.-HH","Female","259","0.403861647330742","0.365485788583048","0.442237506078435"
"Some worries","1988","1-pers.-HH","Male","190","0.444066631470457","0.39715884957518","0.490974413365733"
"Some worries","1988","Couple + C. GT 16 ","Female","458","0.48224966046766","0.450771700855024","0.513727620080296"
"Some worries","1988","Couple + C. GT 16 ","Male","631","0.525921614401155","0.49795978161853","0.55388344718378"
"Some worries","1988","Couple + C. LE 16 ","Female","489","0.458044436187859","0.42864114258776","0.487447729787958"
"Some worries","1988","Couple + C. LE 16 ","Male","568","0.535884444843401","0.506532900579891","0.565235989106912"
"Some worries","1988","Couple + C. LE and GT 16","Female","232","0.45157526839164","0.408299994530035","0.494850542253245"
"Some worries","1988","Couple + C. LE and GT 16","Male","287","0.536923949644934","0.495917093800474","0.577930805489395"
"Some worries","1988","Single parent ","Female","155","0.491486439376324","0.436882095320824","0.546090783431824"
"Some worries","1988","Single parent ","Male","91","0.51494147562315","0.442923943660402","0.586959007585897"
"Big worries","1989","(Married) couple without C. ","Female","416","0.371086882439671","0.342857267276207","0.399316497603135"
"Big worries","1989","(Married) couple without C. ","Male","332","0.304342199353364","0.277382691192751","0.331301707513977"
"Big worries","1989","1-pers.-HH","Female","257","0.396826250534616","0.358713731961158","0.434938769108073"
"Big worries","1989","1-pers.-HH","Male","123","0.30675570462955","0.262757866079436","0.350753543179664"
"Big worries","1989","Couple + C. GT 16 ","Female","356","0.383946486689189","0.352570903366268","0.41532207001211"
"Big worries","1989","Couple + C. GT 16 ","Male","319","0.244436879973797","0.220050540751806","0.268823219195789"
"Big worries","1989","Couple + C. LE 16 ","Female","394","0.373454447235101","0.344416585547272","0.40249230892293"
"Big worries","1989","Couple + C. LE 16 ","Male","326","0.279571260551772","0.252541519320976","0.306601001782568"
"Big worries","1989","Couple + C. LE and GT 16","Female","200","0.431190728266604","0.386932543942809","0.475448912590399"
"Big worries","1989","Couple + C. LE and GT 16","Male","160","0.313980768449172","0.27334121778749","0.354620319110854"
"Big worries","1989","Single parent ","Female","145","0.506506411093578","0.44983738776743","0.563175434419725"
"Big worries","1989","Single parent ","Male","42","0.24531516534824","0.180444291417386","0.310186039279095"
"No worries","1989","(Married) couple without C. ","Female","179","0.161602433903194","0.140093406001317","0.18311146180507"
"No worries","1989","(Married) couple without C. ","Male","260","0.235404394119478","0.210546963879775","0.260261824359182"
"No worries","1989","1-pers.-HH","Female","85","0.13965088659844","0.112648295347507","0.166653477849373"
"No worries","1989","1-pers.-HH","Male","122","0.279511947172373","0.236696010911713","0.322327883433033"
"No worries","1989","Couple + C. GT 16 ","Female","125","0.118624320592663","0.097764304421172","0.139484336764155"
"No worries","1989","Couple + C. GT 16 ","Male","277","0.235549996866051","0.211470690966307","0.259629302765795"
"No worries","1989","Couple + C. LE 16 ","Female","153","0.130014777089405","0.109825452771166","0.150204101407643"
"No worries","1989","Couple + C. LE 16 ","Male","211","0.200730705353115","0.176606468660719","0.224854942045511"
"No worries","1989","Couple + C. LE and GT 16","Female","70","0.116308068182313","0.0876576530589936","0.144958483305633"
"No worries","1989","Couple + C. LE and GT 16","Male","114","0.222505032836404","0.186084362014526","0.258925703658281"
"No worries","1989","Single parent ","Female","31","0.0817335145380327","0.0506809873438175","0.112786041732248"
"No worries","1989","Single parent ","Male","39","0.234639686070158","0.170748868917712","0.298530503222604"
"Some worries","1989","(Married) couple without C. ","Female","530","0.467310683657135","0.438155775470342","0.496465591843929"
"Some worries","1989","(Married) couple without C. ","Male","527","0.460253406527158","0.431050471072336","0.48945634198198"
"Some worries","1989","1-pers.-HH","Female","291","0.463522862866944","0.424675868253079","0.50236985748081"
"Some worries","1989","1-pers.-HH","Male","177","0.413732348198077","0.366742983798871","0.460721712597283"
"Some worries","1989","Couple + C. GT 16 ","Female","442","0.497429192718147","0.465173118907113","0.529685266529182"
"Some worries","1989","Couple + C. GT 16 ","Male","597","0.520013123160151","0.491663342518177","0.548362903802125"
"Some worries","1989","Couple + C. LE 16 ","Female","519","0.496530775675494","0.466516419022711","0.526545132328277"
"Some worries","1989","Couple + C. LE 16 ","Male","522","0.519698034095113","0.489607296734081","0.549788771456145"
"Some worries","1989","Couple + C. LE and GT 16","Female","211","0.452501203551083","0.408019951153977","0.496982455948188"
"Some worries","1989","Couple + C. LE and GT 16","Male","227","0.463514198714424","0.419848555145307","0.507179842283542"
"Some worries","1989","Single parent ","Female","123","0.41176007436839","0.35597579043079","0.467544358305989"
"Some worries","1989","Single parent ","Male","88","0.520045148581602","0.444722521934893","0.595367775228311"
"Big worries","1990","(Married) couple without C. ","Female","561","0.309462266115224","0.286979350165688","0.33194518206476"
"Big worries","1990","(Married) couple without C. ","Male","484","0.277998551674002","0.25616203396889","0.299835069379115"
"Big worries","1990","1-pers.-HH","Female","304","0.327073359911746","0.295553102321752","0.35859361750174"
"Big worries","1990","1-pers.-HH","Male","113","0.212840709520678","0.177351501905265","0.248329917136091"
"Big worries","1990","Couple + C. GT 16 ","Female","412","0.316126734848422","0.290694530468026","0.341558939228818"
"Big worries","1990","Couple + C. GT 16 ","Male","410","0.230093330098266","0.209352988393782","0.250833671802749"
"Big worries","1990","Couple + C. LE 16 ","Female","648","0.343220190934487","0.321207044346953","0.36523333752202"
"Big worries","1990","Couple + C. LE 16 ","Male","506","0.251148694151287","0.230922414883904","0.27137497341867"
"Big worries","1990","Couple + C. LE and GT 16","Female","193","0.328648452462605","0.290354961067493","0.366941943857717"
"Big worries","1990","Couple + C. LE and GT 16","Male","175","0.255691110074205","0.22146242516203","0.289919794986379"
"Big worries","1990","Single parent ","Female","163","0.372097546903748","0.325815178723285","0.418379915084211"
"Big worries","1990","Single parent ","Male","49","0.181817950098216","0.132080278188548","0.231555622007883"
"No worries","1990","(Married) couple without C. ","Female","345","0.221756598103736","0.201551959926637","0.241961236280836"
"No worries","1990","(Married) couple without C. ","Male","467","0.310424234630817","0.28787343814335","0.332975031118284"
"No worries","1990","1-pers.-HH","Female","169","0.213277646188721","0.185756486792333","0.240798805585108"
"No worries","1990","1-pers.-HH","Male","163","0.350026833369258","0.308671071656254","0.391382595082262"
"No worries","1990","Couple + C. GT 16 ","Female","234","0.173164260980041","0.152467407214114","0.193861114745967"
"No worries","1990","Couple + C. GT 16 ","Male","430","0.284314494382139","0.262086234656693","0.306542754107586"
"No worries","1990","Couple + C. LE 16 ","Female","329","0.195588891644387","0.177198247657744","0.213979535631031"
"No worries","1990","Couple + C. LE 16 ","Male","464","0.290592947274204","0.26941699121348","0.311768903334929"
"No worries","1990","Couple + C. LE and GT 16","Female","107","0.171156128288511","0.14045058654878","0.201861670028241"
"No worries","1990","Couple + C. LE and GT 16","Male","162","0.281270888160467","0.245993143984898","0.316548632336036"
"No worries","1990","Single parent ","Female","64","0.159502364960754","0.12444390046196","0.194560829459548"
"No worries","1990","Single parent ","Male","65","0.277842961061674","0.220078912449264","0.335607009674084"
"Some worries","1990","(Married) couple without C. ","Female","718","0.46878113578104","0.444510738434813","0.493051533127266"
"Some worries","1990","(Married) couple without C. ","Male","666","0.411577213695181","0.387590901414034","0.435563525976328"
"Some worries","1990","1-pers.-HH","Female","378","0.459648993899533","0.426165216187929","0.493132771611138"
"Some worries","1990","1-pers.-HH","Male","235","0.437132457110064","0.394124652782304","0.480140261437824"
"Some worries","1990","Couple + C. GT 16 ","Female","638","0.510709004171538","0.483366647234134","0.538051361108941"
"Some worries","1990","Couple + C. GT 16 ","Male","742","0.485592175519595","0.460963873288501","0.510220477750689"
"Some worries","1990","Couple + C. LE 16 ","Female","810","0.461190917421126","0.438078592111964","0.484303242730289"
"Some worries","1990","Couple + C. LE 16 ","Male","796","0.458258358574509","0.435020074915703","0.481496642233315"
"Some worries","1990","Couple + C. LE and GT 16","Female","278","0.500195419248884","0.459433545175413","0.540957293322354"
"Some worries","1990","Couple + C. LE and GT 16","Male","287","0.463038001765328","0.423914664879556","0.502161338651101"
"Some worries","1990","Single parent ","Female","192","0.468400088135498","0.420620542690921","0.516179633580075"
"Some worries","1990","Single parent ","Male","117","0.54033908884011","0.476071193032022","0.604606984648199"
"Big worries","1991","(Married) couple without C. ","Female","791","0.483202580101403","0.458785436371783","0.507619723831023"
"Big worries","1991","(Married) couple without C. ","Male","664","0.411296764312836","0.387208406828796","0.435385121796876"
"Big worries","1991","1-pers.-HH","Female","449","0.520619640003004","0.48703512967562","0.554204150330387"
"Big worries","1991","1-pers.-HH","Male","175","0.373313403525761","0.330355250067726","0.416271556983796"
"Big worries","1991","Couple + C. GT 16 ","Female","616","0.513590114566471","0.485904418246253","0.54127581088669"
"Big worries","1991","Couple + C. GT 16 ","Male","571","0.352118418547309","0.328162062414935","0.376074774679682"
"Big worries","1991","Couple + C. LE 16 ","Female","832","0.487774654126387","0.464254590163917","0.511294718088857"
"Big worries","1991","Couple + C. LE 16 ","Male","622","0.356475401691153","0.333727668452521","0.379223134929786"
"Big worries","1991","Couple + C. LE and GT 16","Female","265","0.455911130148222","0.415308030392512","0.496514229903932"
"Big worries","1991","Couple + C. LE and GT 16","Male","223","0.330412347954155","0.293712415575307","0.367112280333002"
"Big worries","1991","Single parent ","Female","216","0.515237997146788","0.467212745083687","0.563263249209889"
"Big worries","1991","Single parent ","Male","77","0.313370199926565","0.254561806938491","0.372178592914639"
"No worries","1991","(Married) couple without C. ","Female","132","0.0793067841731921","0.0661034775089726","0.0925100908374116"
"No worries","1991","(Married) couple without C. ","Male","223","0.130746409658279","0.114243160277989","0.147249659038569"
"No worries","1991","1-pers.-HH","Female","68","0.0868548853576489","0.0679224861310561","0.105787284584242"
"No worries","1991","1-pers.-HH","Male","92","0.181288021222398","0.147071666700371","0.215504375744426"
"No worries","1991","Couple + C. GT 16 ","Female","101","0.0670584659845416","0.05320367597436","0.0809132559947232"
"No worries","1991","Couple + C. GT 16 ","Male","237","0.150345810416877","0.132419317274616","0.168272303559139"
"No worries","1991","Couple + C. LE 16 ","Female","115","0.0605787704114856","0.0493537080175632","0.0718038328054081"
"No worries","1991","Couple + C. LE 16 ","Male","226","0.147132374654595","0.130308125018954","0.163956624290237"
"No worries","1991","Couple + C. LE and GT 16","Female","55","0.0740892769833285","0.0527368912226093","0.0954416627440477"
"No worries","1991","Couple + C. LE and GT 16","Male","99","0.154195859177533","0.126018215657504","0.182373502697562"
"No worries","1991","Single parent ","Female","26","","",""
"No worries","1991","Single parent ","Male","41","0.167091900696975","0.11979579501775","0.2143880063762"
"Some worries","1991","(Married) couple without C. ","Female","686","0.437490635725405","0.413251377344921","0.461729894105889"
"Some worries","1991","(Married) couple without C. ","Male","716","0.457956826028885","0.433566896918177","0.482346755139593"
"Some worries","1991","1-pers.-HH","Female","333","0.392525474639348","0.359698067079483","0.425352882199212"
"Some worries","1991","1-pers.-HH","Male","220","0.445398575251841","0.401256930364088","0.489540220139593"
"Some worries","1991","Couple + C. GT 16 ","Female","535","0.419351419448987","0.392018144523757","0.446684694374216"
"Some worries","1991","Couple + C. GT 16 ","Male","719","0.497535771035814","0.472457747691015","0.522613794380614"
