"plh0038","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"No worries","1984","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1984","16-34 y.","Baden-Württemberg","146","0.126413354744779","0.104007103161462","0.148819606328095"
"No worries","1984","16-34 y.","Bavaria","58","0.0715184675085204","0.0531252310931862","0.0899117039238545"
"No worries","1984","16-34 y.","Berlin","","","",""
"No worries","1984","16-34 y.","Brandenburg","","","",""
"No worries","1984","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1984","16-34 y.","Saxony","","","",""
"No worries","1984","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1984","16-34 y.","Thuringia","","","",""
"No worries","1984","35-65 y.","Schleswig-Holstein","","","",""
"No worries","1984","35-65 y.","Hamburg","","","",""
"No worries","1984","35-65 y.","Lower Saxony","75","0.10367042140074","0.0797528492783432","0.127587993523138"
"No worries","1984","35-65 y.","Bremen","","","",""
"No worries","1984","35-65 y.","North Rhine-Westphalia","160","0.0780362108234485","0.0651755026145118","0.0908969190323852"
"No worries","1984","35-65 y.","Hesse","76","0.0907666292492999","0.0684049584681664","0.113128300030433"
"No worries","1984","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1984","35-65 y.","Baden-Württemberg","209","0.122420825275977","0.103821436389708","0.141020214162246"
"No worries","1984","35-65 y.","Bavaria","106","0.0866583136551245","0.0699414269130317","0.103375200397217"
"No worries","1984","35-65 y.","Berlin","","","",""
"No worries","1984","35-65 y.","Brandenburg","","","",""
"No worries","1984","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1984","35-65 y.","Saxony","","","",""
"No worries","1984","35-65 y.","Saxony-Anhalt","","","",""
"No worries","1984","35-65 y.","Thuringia","","","",""
"No worries","1984","66 and older","Schleswig-Holstein","","","",""
"No worries","1984","66 and older","Hamburg","","","",""
"No worries","1984","66 and older","Lower Saxony","","","",""
"No worries","1984","66 and older","Bremen","","","",""
"No worries","1984","66 and older","North Rhine-Westphalia","","","",""
"No worries","1984","66 and older","Hesse","","","",""
"No worries","1984","66 and older","Rhineland-Palatinate,Saarland","","","",""
"No worries","1984","66 and older","Baden-Württemberg","34","0.148320938372954","0.100477831115944","0.196164045629963"
"No worries","1984","66 and older","Bavaria","","","",""
"No worries","1984","66 and older","Berlin","","","",""
"No worries","1984","66 and older","Brandenburg","","","",""
"No worries","1984","66 and older","Mecklenburg-Western Pomerania","","","",""
"No worries","1984","66 and older","Saxony","","","",""
"No worries","1984","66 and older","Saxony-Anhalt","","","",""
"No worries","1984","66 and older","Thuringia","","","",""
"Big worries","1985","16-34 y.","Schleswig-Holstein","50","0.385905402580312","0.300905018894586","0.470905786266038"
"Big worries","1985","16-34 y.","Hamburg","54","0.532958639684509","0.428122048925754","0.637795230443264"
"Big worries","1985","16-34 y.","Lower Saxony","204","0.517151691420731","0.46774723244195","0.566556150399512"
"Big worries","1985","16-34 y.","Bremen","","","",""
"Big worries","1985","16-34 y.","North Rhine-Westphalia","543","0.47795305110922","0.449170531338144","0.506735570880295"
"Big worries","1985","16-34 y.","Hesse","237","0.528401924123506","0.482125207593063","0.574678640653949"
"Big worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","131","0.419336995022179","0.362347407306701","0.476326582737657"
"Big worries","1985","16-34 y.","Baden-Württemberg","336","0.43943380746892","0.404736401935093","0.474131213002746"
"Big worries","1985","16-34 y.","Bavaria","369","0.527628022479046","0.490618328617649","0.564637716340444"
"Big worries","1985","16-34 y.","Berlin","66","0.558679922753976","0.472321519145942","0.64503832636201"
"Big worries","1985","16-34 y.","Brandenburg","","","",""
"Big worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Big worries","1985","16-34 y.","Saxony","","","",""
"Big worries","1985","16-34 y.","Saxony-Anhalt","","","",""
"Big worries","1985","16-34 y.","Thuringia","","","",""
"Big worries","1985","35-65 y.","Schleswig-Holstein","80","0.434328773423518","0.362316960927055","0.506340585919982"
"Big worries","1985","35-65 y.","Hamburg","75","0.480295133740585","0.399254253780642","0.561336013700528"
"Big worries","1985","35-65 y.","Lower Saxony","255","0.446867363227496","0.406301180258624","0.487433546196368"
"Big worries","1985","35-65 y.","Bremen","40","0.664132349721559","0.541523429222869","0.786741270220249"
"Big worries","1985","35-65 y.","North Rhine-Westphalia","751","0.503753894120467","0.478676273004882","0.528831515236053"
"Big worries","1985","35-65 y.","Hesse","301","0.520136723627121","0.479790029123118","0.560483418131123"
"Big worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","192","0.513000881698979","0.462811858143233","0.563189905254725"
"Big worries","1985","35-65 y.","Baden-Württemberg","491","0.469057558408576","0.439239542235368","0.498875574581784"
"Big worries","1985","35-65 y.","Bavaria","492","0.496070781365527","0.464831061140596","0.527310501590459"
"Big worries","1985","35-65 y.","Berlin","109","0.521373093534353","0.452654710146928","0.590091476921778"
"Big worries","1985","35-65 y.","Brandenburg","","","",""
"Big worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Big worries","1985","35-65 y.","Saxony","","","",""
"Big worries","1985","35-65 y.","Saxony-Anhalt","","","",""
"Big worries","1985","35-65 y.","Thuringia","","","",""
"Big worries","1985","66 and older","Schleswig-Holstein","","","",""
"Big worries","1985","66 and older","Hamburg","","","",""
"Big worries","1985","66 and older","Lower Saxony","59","0.465792059988083","0.378692887596107","0.552891232380059"
"Big worries","1985","66 and older","Bremen","","","",""
"Big worries","1985","66 and older","North Rhine-Westphalia","124","0.507640823357799","0.444782290164816","0.570499356550781"
"Big worries","1985","66 and older","Hesse","53","0.564549570602092","0.464846923112918","0.664252218091266"
"Big worries","1985","66 and older","Rhineland-Palatinate,Saarland","45","0.525413322042582","0.424466540762593","0.62636010332257"
"Big worries","1985","66 and older","Baden-Württemberg","74","0.409508000928159","0.337470310610852","0.481545691245467"
"Big worries","1985","66 and older","Bavaria","93","0.474669720063021","0.406145359984643","0.543194080141398"
"Big worries","1985","66 and older","Berlin","","","",""
"Big worries","1985","66 and older","Brandenburg","","","",""
"Big worries","1985","66 and older","Mecklenburg-Western Pomerania","","","",""
"Big worries","1985","66 and older","Saxony","","","",""
"Big worries","1985","66 and older","Saxony-Anhalt","","","",""
"Big worries","1985","66 and older","Thuringia","","","",""
"Some worries","1985","16-34 y.","Schleswig-Holstein","55","0.463114687433959","0.376048834803287","0.550180540064632"
"Some worries","1985","16-34 y.","Hamburg","","","",""
"Some worries","1985","16-34 y.","Lower Saxony","162","0.424201109618182","0.375338897159115","0.473063322077249"
"Some worries","1985","16-34 y.","Bremen","","","",""
"Some worries","1985","16-34 y.","North Rhine-Westphalia","460","0.400764511343587","0.372527105044306","0.429001917642868"
"Some worries","1985","16-34 y.","Hesse","151","0.338995235002748","0.295112526863031","0.382877943142465"
"Some worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","132","0.484519570676894","0.426801261557211","0.542237879796577"
"Some worries","1985","16-34 y.","Baden-Württemberg","314","0.423101729867931","0.388562803237264","0.457640656498597"
"Some worries","1985","16-34 y.","Bavaria","266","0.39244315059604","0.356244586741567","0.428641714450513"
"Some worries","1985","16-34 y.","Berlin","48","0.320763812526683","0.239583761167532","0.401943863885834"
"Some worries","1985","16-34 y.","Brandenburg","","","",""
"Some worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1985","16-34 y.","Saxony","","","",""
"Some worries","1985","16-34 y.","Saxony-Anhalt","","","",""
"Some worries","1985","16-34 y.","Thuringia","","","",""
"Some worries","1985","35-65 y.","Schleswig-Holstein","82","0.467723925214369","0.3952343319999","0.540213518428839"
"Some worries","1985","35-65 y.","Hamburg","56","0.378899191675069","0.300210096819019","0.457588286531118"
"Some worries","1985","35-65 y.","Lower Saxony","245","0.422320215218827","0.38201839097837","0.462622039459285"
"Some worries","1985","35-65 y.","Bremen","","","",""
"Some worries","1985","35-65 y.","North Rhine-Westphalia","607","0.403315767182751","0.378710762402401","0.427920771963101"
"Some worries","1985","35-65 y.","Hesse","221","0.388362269706147","0.349002178789193","0.427722360623101"
"Some worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","158","0.426601032350243","0.37693894064138","0.476263124059106"
"Some worries","1985","35-65 y.","Baden-Württemberg","438","0.424107844312433","0.394578711749561","0.453636976875305"
"Some worries","1985","35-65 y.","Bavaria","404","0.420586542711427","0.389742413269686","0.451430672153169"
"Some worries","1985","35-65 y.","Berlin","76","0.393504772889996","0.326301756299017","0.460707789480975"
"Some worries","1985","35-65 y.","Brandenburg","","","",""
"Some worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1985","35-65 y.","Saxony","","","",""
"Some worries","1985","35-65 y.","Saxony-Anhalt","","","",""
"Some worries","1985","35-65 y.","Thuringia","","","",""
"Some worries","1985","66 and older","Schleswig-Holstein","","","",""
"Some worries","1985","66 and older","Hamburg","","","",""
"Some worries","1985","66 and older","Lower Saxony","53","0.426216781496357","0.339868835306621","0.512564727686093"
"Some worries","1985","66 and older","Bremen","","","",""
"Some worries","1985","66 and older","North Rhine-Westphalia","90","0.376549894939534","0.315630291046789","0.437469498832279"
"Some worries","1985","66 and older","Hesse","30","0.315332402539494","0.221897211967642","0.408767593111347"
"Some worries","1985","66 and older","Rhineland-Palatinate,Saarland","38","0.363255859193214","0.266031977387829","0.4604797409986"
"Some worries","1985","66 and older","Baden-Württemberg","70","0.397984034614635","0.326277554412694","0.469690514816576"
"Some worries","1985","66 and older","Bavaria","86","0.413573565021372","0.345993880087904","0.48115324995484"
"Some worries","1985","66 and older","Berlin","","","",""
"Some worries","1985","66 and older","Brandenburg","","","",""
"Some worries","1985","66 and older","Mecklenburg-Western Pomerania","","","",""
"Some worries","1985","66 and older","Saxony","","","",""
"Some worries","1985","66 and older","Saxony-Anhalt","","","",""
"Some worries","1985","66 and older","Thuringia","","","",""
"No worries","1985","16-34 y.","Schleswig-Holstein","","","",""
"No worries","1985","16-34 y.","Hamburg","","","",""
"No worries","1985","16-34 y.","Lower Saxony","","","",""
"No worries","1985","16-34 y.","Bremen","","","",""
"No worries","1985","16-34 y.","North Rhine-Westphalia","154","0.121282437547193","0.102471734686934","0.140093140407453"
"No worries","1985","16-34 y.","Hesse","59","0.132602840873746","0.101163043282436","0.164042638465057"
"No worries","1985","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1985","16-34 y.","Baden-Württemberg","136","0.137464462663149","0.113391999204057","0.161536926122242"
"No worries","1985","16-34 y.","Bavaria","64","0.0799288269249136","0.0598253148702093","0.100032338979618"
"No worries","1985","16-34 y.","Berlin","","","",""
"No worries","1985","16-34 y.","Brandenburg","","","",""
"No worries","1985","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1985","16-34 y.","Saxony","","","",""
"No worries","1985","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1985","16-34 y.","Thuringia","","","",""
"No worries","1985","35-65 y.","Schleswig-Holstein","","","",""
"No worries","1985","35-65 y.","Hamburg","","","",""
"No worries","1985","35-65 y.","Lower Saxony","77","0.130812421553677","0.103299200806472","0.158325642300881"
"No worries","1985","35-65 y.","Bremen","","","",""
"No worries","1985","35-65 y.","North Rhine-Westphalia","169","0.0929303386967814","0.0783681165083106","0.107492560885252"
"No worries","1985","35-65 y.","Hesse","67","0.0915010066667322","0.0682165769910961","0.114785436342368"
"No worries","1985","35-65 y.","Rhineland-Palatinate,Saarland","31","0.0603980859507786","0.0364776474077593","0.0843185244937978"
"No worries","1985","35-65 y.","Baden-Württemberg","147","0.106834597278991","0.0883774805005342","0.125291714057448"
"No worries","1985","35-65 y.","Bavaria","88","0.0833426759230454","0.0660728576169993","0.100612494229091"
"No worries","1985","35-65 y.","Berlin","","","",""
"No worries","1985","35-65 y.","Brandenburg","","","",""
"No worries","1985","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1985","35-65 y.","Saxony","","","",""
"No worries","1985","35-65 y.","Saxony-Anhalt","","","",""
"No worries","1985","35-65 y.","Thuringia","","","",""
"No worries","1985","66 and older","Schleswig-Holstein","","","",""
"No worries","1985","66 and older","Hamburg","","","",""
"No worries","1985","66 and older","Lower Saxony","","","",""
"No worries","1985","66 and older","Bremen","","","",""
"No worries","1985","66 and older","North Rhine-Westphalia","","","",""
"No worries","1985","66 and older","Hesse","","","",""
"No worries","1985","66 and older","Rhineland-Palatinate,Saarland","","","",""
"No worries","1985","66 and older","Baden-Württemberg","35","0.192507964457206","0.134749578269655","0.250266350644756"
"No worries","1985","66 and older","Bavaria","","","",""
"No worries","1985","66 and older","Berlin","","","",""
"No worries","1985","66 and older","Brandenburg","","","",""
"No worries","1985","66 and older","Mecklenburg-Western Pomerania","","","",""
"No worries","1985","66 and older","Saxony","","","",""
"No worries","1985","66 and older","Saxony-Anhalt","","","",""
"No worries","1985","66 and older","Thuringia","","","",""
"Big worries","1986","16-34 y.","Schleswig-Holstein","40","0.370429191626842","0.280992860961834","0.459865522291851"
"Big worries","1986","16-34 y.","Hamburg","37","0.383179618647684","0.279827546988091","0.486531690307277"
"Big worries","1986","16-34 y.","Lower Saxony","198","0.472107542319894","0.424019054747546","0.520196029892243"
"Big worries","1986","16-34 y.","Bremen","","","",""
"Big worries","1986","16-34 y.","North Rhine-Westphalia","534","0.467014333111743","0.437834615627506","0.49619405059598"
"Big worries","1986","16-34 y.","Hesse","223","0.536180079631281","0.488712706461343","0.583647452801219"
"Big worries","1986","16-34 y.","Rhineland-Palatinate,Saarland","127","0.427420915172198","0.37096847645169","0.483873353892706"
"Big worries","1986","16-34 y.","Baden-Württemberg","337","0.426477248658842","0.392163362616424","0.460791134701261"
"Big worries","1986","16-34 y.","Bavaria","310","0.483847503270946","0.44572166584419","0.521973340697703"
"Big worries","1986","16-34 y.","Berlin","63","0.488185508514392","0.400557727263681","0.575813289765103"
"Big worries","1986","16-34 y.","Brandenburg","","","",""
"Big worries","1986","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Big worries","1986","16-34 y.","Saxony","","","",""
"Big worries","1986","16-34 y.","Saxony-Anhalt","","","",""
"Big worries","1986","16-34 y.","Thuringia","","","",""
"Big worries","1986","35-65 y.","Schleswig-Holstein","61","0.375766791793356","0.304416773196661","0.447116810390051"
"Big worries","1986","35-65 y.","Hamburg","67","0.504190863460769","0.4182437761454","0.590137950776138"
"Big worries","1986","35-65 y.","Lower Saxony","247","0.427493113615588","0.386844393393934","0.468141833837243"
"Big worries","1986","35-65 y.","Bremen","33","0.622330736006951","0.485181333912919","0.759480138100984"
"Big worries","1986","35-65 y.","North Rhine-Westphalia","673","0.468634197728647","0.443210950414349","0.494057445042944"
"Big worries","1986","35-65 y.","Hesse","242","0.454319772902368","0.412089159421597","0.496550386383138"
"Big worries","1986","35-65 y.","Rhineland-Palatinate,Saarland","180","0.478258132535141","0.427699946550256","0.528816318520027"
"Big worries","1986","35-65 y.","Baden-Württemberg","447","0.445882040612287","0.415614347884426","0.476149733340147"
"Big worries","1986","35-65 y.","Bavaria","418","0.443702608440631","0.411351922401345","0.476053294479917"
"Big worries","1986","35-65 y.","Berlin","96","0.472990961326326","0.40218548314592","0.543796439506733"
"Big worries","1986","35-65 y.","Brandenburg","","","",""
"Big worries","1986","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Big worries","1986","35-65 y.","Saxony","","","",""
"Big worries","1986","35-65 y.","Saxony-Anhalt","","","",""
"Big worries","1986","35-65 y.","Thuringia","","","",""
"Big worries","1986","66 and older","Schleswig-Holstein","","","",""
"Big worries","1986","66 and older","Hamburg","","","",""
"Big worries","1986","66 and older","Lower Saxony","50","0.403330676634301","0.315922333446076","0.490739019822526"
"Big worries","1986","66 and older","Bremen","","","",""
"Big worries","1986","66 and older","North Rhine-Westphalia","104","0.444669927470109","0.3815372674184","0.507802587521817"
"Big worries","1986","66 and older","Hesse","","","",""
"Big worries","1986","66 and older","Rhineland-Palatinate,Saarland","47","0.517899371775271","0.418461054898047","0.617337688652495"
"Big worries","1986","66 and older","Baden-Württemberg","67","0.401221743571959","0.325035814164492","0.477407672979426"
"Big worries","1986","66 and older","Bavaria","84","0.457696041229859","0.386668438922948","0.528723643536769"
"Big worries","1986","66 and older","Berlin","","","",""
"Big worries","1986","66 and older","Brandenburg","","","",""
"Big worries","1986","66 and older","Mecklenburg-Western Pomerania","","","",""
"Big worries","1986","66 and older","Saxony","","","",""
"Big worries","1986","66 and older","Saxony-Anhalt","","","",""
"Big worries","1986","66 and older","Thuringia","","","",""
"Some worries","1986","16-34 y.","Schleswig-Holstein","53","0.441243901138969","0.349285888740048","0.53320191353789"
"Some worries","1986","16-34 y.","Hamburg","34","0.430575664225404","0.325311297951884","0.535840030498923"
"Some worries","1986","16-34 y.","Lower Saxony","162","0.422403466384663","0.37482352021982","0.469983412549505"
"Some worries","1986","16-34 y.","Bremen","","","",""
"Some worries","1986","16-34 y.","North Rhine-Westphalia","450","0.418563925108345","0.389710983470358","0.447416866746332"
"Some worries","1986","16-34 y.","Hesse","162","0.354752996749871","0.309213188542514","0.400292804957228"
"Some worries","1986","16-34 y.","Rhineland-Palatinate,Saarland","144","0.486490096663897","0.429454170674926","0.543526022652869"
"Some worries","1986","16-34 y.","Baden-Württemberg","318","0.404517205490843","0.370464646542248","0.438569764439439"
"Some worries","1986","16-34 y.","Bavaria","280","0.425320737250139","0.38760286673745","0.463038607762828"
"Some worries","1986","16-34 y.","Berlin","48","0.398454069653125","0.312628515849691","0.484279623456559"
"Some worries","1986","16-34 y.","Brandenburg","","","",""
"Some worries","1986","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1986","16-34 y.","Saxony","","","",""
"Some worries","1986","16-34 y.","Saxony-Anhalt","","","",""
"Some worries","1986","16-34 y.","Thuringia","","","",""
"Some worries","1986","35-65 y.","Schleswig-Holstein","91","0.479123548255839","0.405527824946451","0.552719271565228"
"Some worries","1986","35-65 y.","Hamburg","46","0.375011155220705","0.291789827346803","0.458232483094606"
"Some worries","1986","35-65 y.","Lower Saxony","247","0.462369419562237","0.421402954500313","0.503335884624162"
"Some worries","1986","35-65 y.","Bremen","","","",""
"Some worries","1986","35-65 y.","North Rhine-Westphalia","632","0.432013381374638","0.406776546569639","0.457250216179637"
"Some worries","1986","35-65 y.","Hesse","233","0.429681778445493","0.387695289914184","0.471668266976802"
"Some worries","1986","35-65 y.","Rhineland-Palatinate,Saarland","164","0.457254888231991","0.406834104038439","0.507675672425543"
"Some worries","1986","35-65 y.","Baden-Württemberg","393","0.394154491571272","0.364397953753327","0.423911029389217"
"Some worries","1986","35-65 y.","Bavaria","391","0.437301200158103","0.405000471370685","0.46960192894552"
"Some worries","1986","35-65 y.","Berlin","83","0.480989936228752","0.410132196991047","0.551847675466457"
"Some worries","1986","35-65 y.","Brandenburg","","","",""
"Some worries","1986","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1986","35-65 y.","Saxony","","","",""
"Some worries","1986","35-65 y.","Saxony-Anhalt","","","",""
"Some worries","1986","35-65 y.","Thuringia","","","",""
"Some worries","1986","66 and older","Schleswig-Holstein","","","",""
"Some worries","1986","66 and older","Hamburg","","","",""
"Some worries","1986","66 and older","Lower Saxony","46","0.395516579232235","0.30839415542601","0.482639003038461"
"Some worries","1986","66 and older","Bremen","","","",""
"Some worries","1986","66 and older","North Rhine-Westphalia","115","0.466388242720163","0.403009137390212","0.529767348050114"
"Some worries","1986","66 and older","Hesse","40","0.485928304570893","0.383238970035965","0.588617639105821"
"Some worries","1986","66 and older","Rhineland-Palatinate,Saarland","43","0.414866811606603","0.316817638237784","0.512915984975422"
"Some worries","1986","66 and older","Baden-Württemberg","50","0.347629197734181","0.273608204272124","0.421650191196238"
"Some worries","1986","66 and older","Bavaria","79","0.411788334549122","0.341623254461639","0.481953414636606"
"Some worries","1986","66 and older","Berlin","","","",""
