"plh0038","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","Not Employed","(2a) intermediate vocational","138","0.340737540069266","0.294635065239594","0.386840014898939"
"Some worries","1984","Not Employed","(2c_gen) general maturity certificate","65","0.29890101782757","0.239480828288256","0.358321207366884"
"Some worries","1984","Not Employed","(2c_voc) vocational maturity certificate","43","0.334059620088293","0.253291102981401","0.414828137195186"
"Some worries","1984","Not Employed","(3a) lower tertiary education","12","","",""
"Some worries","1984","Not Employed","(3b) higher tertiary education","28","","",""
"Some worries","1984","Employed","(0) in school","2","","",""
"Some worries","1984","Employed","(1a) inadequately completed","255","0.393649472029964","0.357457204986","0.429841739073927"
"Some worries","1984","Employed","(1b) general elementary school","553","0.396366298903347","0.371335879066444","0.421396718740251"
"Some worries","1984","Employed","(1c) basic vocational qualification","1132","0.391998127628173","0.374205364325183","0.409790890931163"
"Some worries","1984","Employed","(2b) intermediate general qualification","83","0.349701017298884","0.288600463375609","0.410801571222159"
"Some worries","1984","Employed","(2a) intermediate vocational","376","0.373060939256436","0.34304146610671","0.403080412406162"
"Some worries","1984","Employed","(2c_gen) general maturity certificate","63","0.327095829572226","0.25893631159165","0.395255347552802"
"Some worries","1984","Employed","(2c_voc) vocational maturity certificate","99","0.318497051202457","0.267767366454028","0.369226735950886"
"Some worries","1984","Employed","(3a) lower tertiary education","90","0.422853230167223","0.355227943141318","0.490478517193129"
"Some worries","1984","Employed","(3b) higher tertiary education","141","0.340074963203375","0.29492966356623","0.38522026284052"
"No worries","1984","Not Employed","(0) in school","23","","",""
"No worries","1984","Not Employed","(1a) inadequately completed","92","0.240163293899785","0.197766868808772","0.282559718990798"
"No worries","1984","Not Employed","(1b) general elementary school","163","0.102696178009975","0.0874154027069673","0.117976953312984"
"No worries","1984","Not Employed","(1c) basic vocational qualification","100","0.0720637722979078","0.0581922214077688","0.0859353231880468"
"No worries","1984","Not Employed","(2b) intermediate general qualification","15","","",""
"No worries","1984","Not Employed","(2a) intermediate vocational","36","0.10030971820873","0.0710881785974486","0.129531257820012"
"No worries","1984","Not Employed","(2c_gen) general maturity certificate","16","","",""
"No worries","1984","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"No worries","1984","Not Employed","(3a) lower tertiary education","17","","",""
"No worries","1984","Not Employed","(3b) higher tertiary education","6","","",""
"No worries","1984","Employed","(0) in school","2","","",""
"No worries","1984","Employed","(1a) inadequately completed","166","0.213848708448518","0.183474466154928","0.244222950742109"
"No worries","1984","Employed","(1b) general elementary school","210","0.114379611362423","0.0980929845373952","0.13066623818745"
"No worries","1984","Employed","(1c) basic vocational qualification","316","0.101778938961916","0.0907592452604039","0.112798632663428"
"No worries","1984","Employed","(2b) intermediate general qualification","20","","",""
"No worries","1984","Employed","(2a) intermediate vocational","86","0.0867921517949893","0.0693168148847087","0.10426748870527"
"No worries","1984","Employed","(2c_gen) general maturity certificate","15","","",""
"No worries","1984","Employed","(2c_voc) vocational maturity certificate","29","","",""
"No worries","1984","Employed","(3a) lower tertiary education","9","","",""
"No worries","1984","Employed","(3b) higher tertiary education","33","0.077731556997039","0.0522159875521365","0.103247126441941"
"Big worries","1985","Not Employed","(0) in school","81","0.469179582341567","0.396071576583229","0.542287588099904"
"Big worries","1985","Not Employed","(1a) inadequately completed","150","0.434072758448972","0.381544064423817","0.486601452474127"
"Big worries","1985","Not Employed","(1b) general elementary school","622","0.49152788778219","0.464172529088628","0.518883246475752"
"Big worries","1985","Not Employed","(1c) basic vocational qualification","652","0.539916087356196","0.51179862554923","0.568033549163162"
"Big worries","1985","Not Employed","(2b) intermediate general qualification","136","0.579971659727811","0.517134492069655","0.642808827385967"
"Big worries","1985","Not Employed","(2a) intermediate vocational","197","0.511747453458367","0.461881452351478","0.561613454565256"
"Big worries","1985","Not Employed","(2c_gen) general maturity certificate","123","0.650109451471326","0.583844955581437","0.716373947361215"
"Big worries","1985","Not Employed","(2c_voc) vocational maturity certificate","71","0.591273469639296","0.502574679098355","0.679972260180236"
"Big worries","1985","Not Employed","(3a) lower tertiary education","29","","",""
"Big worries","1985","Not Employed","(3b) higher tertiary education","52","0.543381993540992","0.44047237355008","0.646291613531903"
"Big worries","1985","Employed","(0) in school","2","","",""
"Big worries","1985","Employed","(1a) inadequately completed","235","0.445998103102534","0.404265836654863","0.487730369550205"
"Big worries","1985","Employed","(1b) general elementary school","596","0.448646822921678","0.421724409796094","0.475569236047261"
"Big worries","1985","Employed","(1c) basic vocational qualification","1184","0.448535431321636","0.429411124511313","0.46765973813196"
"Big worries","1985","Employed","(2b) intermediate general qualification","119","0.495792799053601","0.431868085713185","0.559717512394017"
"Big worries","1985","Employed","(2a) intermediate vocational","444","0.473833314694561","0.441981325228295","0.505685304160826"
"Big worries","1985","Employed","(2c_gen) general maturity certificate","106","0.632800365765043","0.561985804208721","0.703614927321365"
"Big worries","1985","Employed","(2c_voc) vocational maturity certificate","151","0.469391119331409","0.41224733837548","0.526534900287339"
"Big worries","1985","Employed","(3a) lower tertiary education","96","0.498776898754758","0.427868102586471","0.569685694923045"
"Big worries","1985","Employed","(3b) higher tertiary education","221","0.510040740218613","0.461886965230568","0.558194515206658"
"Some worries","1985","Not Employed","(0) in school","70","0.391482249630652","0.319980900121398","0.462983599139906"
"Some worries","1985","Not Employed","(1a) inadequately completed","124","0.329601517425004","0.279782386115989","0.379420648734019"
"Some worries","1985","Not Employed","(1b) general elementary school","513","0.395779803163863","0.369021461425384","0.422538144902342"
"Some worries","1985","Not Employed","(1c) basic vocational qualification","445","0.367576108190657","0.340375900021305","0.39477631636001"
"Some worries","1985","Not Employed","(2b) intermediate general qualification","84","0.35049939558886","0.289754843439856","0.411243947737864"
"Some worries","1985","Not Employed","(2a) intermediate vocational","155","0.394344825724856","0.345591389829815","0.443098261619896"
"Some worries","1985","Not Employed","(2c_gen) general maturity certificate","60","0.286629043677205","0.223803050609049","0.349455036745361"
"Some worries","1985","Not Employed","(2c_voc) vocational maturity certificate","36","0.321687017389483","0.237404224379914","0.405969810399052"
"Some worries","1985","Not Employed","(3a) lower tertiary education","15","","",""
"Some worries","1985","Not Employed","(3b) higher tertiary education","32","0.377106604644584","0.276976246705687","0.477236962583481"
"Some worries","1985","Employed","(0) in school","1","","",""
"Some worries","1985","Employed","(1a) inadequately completed","205","0.382515740903105","0.341713178171803","0.423318303634407"
"Some worries","1985","Employed","(1b) general elementary school","520","0.42840383824311","0.401617208562148","0.455190467924071"
"Some worries","1985","Employed","(1c) basic vocational qualification","1123","0.446853945451333","0.427736439872867","0.465971451029798"
"Some worries","1985","Employed","(2b) intermediate general qualification","84","0.371365689271446","0.309590499438632","0.433140879104261"
"Some worries","1985","Employed","(2a) intermediate vocational","395","0.418047163060408","0.386582822870071","0.449511503250746"
"Some worries","1985","Employed","(2c_gen) general maturity certificate","59","0.315959846822422","0.247663914987229","0.384255778657615"
"Some worries","1985","Employed","(2c_voc) vocational maturity certificate","115","0.440649377056712","0.38380298262223","0.497495771491194"
"Some worries","1985","Employed","(3a) lower tertiary education","83","0.431142280059303","0.360908904405069","0.501375655713537"
"Some worries","1985","Employed","(3b) higher tertiary education","163","0.410215426964507","0.362834820082173","0.457596033846841"
"No worries","1985","Not Employed","(0) in school","28","","",""
"No worries","1985","Not Employed","(1a) inadequately completed","68","0.236325724126024","0.191301667959731","0.281349780292318"
"No worries","1985","Not Employed","(1b) general elementary school","148","0.112692309053947","0.095389404003922","0.129995214103973"
"No worries","1985","Not Employed","(1c) basic vocational qualification","110","0.0925078044531468","0.0761620454243331","0.10885356348196"
"No worries","1985","Not Employed","(2b) intermediate general qualification","17","","",""
"No worries","1985","Not Employed","(2a) intermediate vocational","34","0.0939077208167768","0.0648078337424194","0.123007607891134"
"No worries","1985","Not Employed","(2c_gen) general maturity certificate","16","","",""
"No worries","1985","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"No worries","1985","Not Employed","(3a) lower tertiary education","12","","",""
"No worries","1985","Not Employed","(3b) higher tertiary education","6","","",""
"No worries","1985","Employed","(0) in school","4","","",""
"No worries","1985","Employed","(1a) inadequately completed","105","0.17148615599436","0.139840488732042","0.203131823256679"
"No worries","1985","Employed","(1b) general elementary school","195","0.122949338835213","0.105173824163177","0.140724853507249"
"No worries","1985","Employed","(1c) basic vocational qualification","291","0.104610623227031","0.0928420888281212","0.116379157625941"
"No worries","1985","Employed","(2b) intermediate general qualification","32","0.132841511674952","0.0894474497700513","0.176235573579854"
"No worries","1985","Employed","(2a) intermediate vocational","105","0.108119522245031","0.0883102973870794","0.127928747102983"
"No worries","1985","Employed","(2c_gen) general maturity certificate","13","","",""
"No worries","1985","Employed","(2c_voc) vocational maturity certificate","27","","",""
"No worries","1985","Employed","(3a) lower tertiary education","12","","",""
"No worries","1985","Employed","(3b) higher tertiary education","30","0.0797438328168798","0.0536492209410782","0.105838444692681"
"Big worries","1986","Not Employed","(0) in school","80","0.443708503862109","0.371330118546683","0.516086889177535"
"Big worries","1986","Not Employed","(1a) inadequately completed","128","0.350574033402794","0.299014991389189","0.402133075416399"
"Big worries","1986","Not Employed","(1b) general elementary school","534","0.456335000420228","0.427720960536504","0.484949040303952"
"Big worries","1986","Not Employed","(1c) basic vocational qualification","548","0.479554993271104","0.450490899100283","0.508619087441926"
"Big worries","1986","Not Employed","(2b) intermediate general qualification","121","0.517364492006502","0.449940446375769","0.584788537637236"
"Big worries","1986","Not Employed","(2a) intermediate vocational","170","0.431306447445956","0.381379579942794","0.481233314949118"
"Big worries","1986","Not Employed","(2c_gen) general maturity certificate","111","0.529614982539045","0.460954485420519","0.598275479657571"
"Big worries","1986","Not Employed","(2c_voc) vocational maturity certificate","63","0.540491191723483","0.449800998510925","0.63118138493604"
"Big worries","1986","Not Employed","(3a) lower tertiary education","22","","",""
"Big worries","1986","Not Employed","(3b) higher tertiary education","46","0.498599948557796","0.393535262661253","0.603664634454339"
"Big worries","1986","Employed","(0) in school","1","","",""
"Big worries","1986","Employed","(1a) inadequately completed","206","0.39144630535637","0.349128494622186","0.433764116090555"
"Big worries","1986","Employed","(1b) general elementary school","572","0.439577926175686","0.412524368633408","0.466631483717963"
"Big worries","1986","Employed","(1c) basic vocational qualification","1062","0.428166478919727","0.408636908442954","0.447696049396499"
"Big worries","1986","Employed","(2b) intermediate general qualification","114","0.43960601779248","0.378080308006439","0.501131727578521"
"Big worries","1986","Employed","(2a) intermediate vocational","414","0.447661183472757","0.41559925748888","0.479723109456634"
"Big worries","1986","Employed","(2c_gen) general maturity certificate","119","0.599049127830308","0.531127217118887","0.666971038541729"
"Big worries","1986","Employed","(2c_voc) vocational maturity certificate","141","0.463191524156408","0.406289584976519","0.520093463336296"
"Big worries","1986","Employed","(3a) lower tertiary education","76","0.386592961398282","0.31735047738816","0.455835445408404"
"Big worries","1986","Employed","(3b) higher tertiary education","211","0.498753925062275","0.450590587317377","0.546917262807173"
"Some worries","1986","Not Employed","(0) in school","83","0.478862630948073","0.406086261686401","0.551639000209745"
"Some worries","1986","Not Employed","(1a) inadequately completed","125","0.329887953729638","0.279082880333319","0.380693027125957"
"Some worries","1986","Not Employed","(1b) general elementary school","483","0.421940823079179","0.393569242969087","0.450312403189271"
"Some worries","1986","Not Employed","(1c) basic vocational qualification","447","0.396324464447394","0.367868232705008","0.424780696189779"
"Some worries","1986","Not Employed","(2b) intermediate general qualification","71","0.387863715739768","0.322117539177334","0.453609892302202"
"Some worries","1986","Not Employed","(2a) intermediate vocational","164","0.447008893603466","0.396887937566619","0.497129849640313"
"Some worries","1986","Not Employed","(2c_gen) general maturity certificate","74","0.384872258092231","0.317939143728868","0.451805372455593"
"Some worries","1986","Not Employed","(2c_voc) vocational maturity certificate","42","0.352742946452411","0.265789527775926","0.439696365128897"
"Some worries","1986","Not Employed","(3a) lower tertiary education","30","0.508376830217901","0.378593262402181","0.638160398033622"
"Some worries","1986","Not Employed","(3b) higher tertiary education","32","0.396997698975453","0.29418614009499","0.499809257855916"
"Some worries","1986","Employed","(0) in school","3","","",""
"Some worries","1986","Employed","(1a) inadequately completed","200","0.418948876619891","0.376170398644629","0.461727354595154"
"Some worries","1986","Employed","(1b) general elementary school","535","0.42141750212673","0.394502912716462","0.448332091536997"
"Some worries","1986","Employed","(1c) basic vocational qualification","1086","0.451386953448392","0.431746155779058","0.471027751117726"
"Some worries","1986","Employed","(2b) intermediate general qualification","101","0.408449177145564","0.347517500200465","0.469380854090663"
"Some worries","1986","Employed","(2a) intermediate vocational","396","0.427479276636448","0.395581145144314","0.459377408128583"
"Some worries","1986","Employed","(2c_gen) general maturity certificate","61","0.300357963337958","0.236826242887513","0.363889683788403"
"Some worries","1986","Employed","(2c_voc) vocational maturity certificate","130","0.463058788864781","0.406157969813702","0.519959607915859"
"Some worries","1986","Employed","(3a) lower tertiary education","92","0.49713191043376","0.426037714002755","0.568226106864765"
"Some worries","1986","Employed","(3b) higher tertiary education","171","0.424391357979623","0.37678172438731","0.472000991571935"
"No worries","1986","Not Employed","(0) in school","18","","",""
"No worries","1986","Not Employed","(1a) inadequately completed","76","0.319538012867568","0.269151611524622","0.369924414210514"
"No worries","1986","Not Employed","(1b) general elementary school","147","0.121724176500593","0.102940721125683","0.140507631875502"
"No worries","1986","Not Employed","(1c) basic vocational qualification","140","0.124120542281502","0.104938530083136","0.143302554479868"
"No worries","1986","Not Employed","(2b) intermediate general qualification","19","","",""
"No worries","1986","Not Employed","(2a) intermediate vocational","44","0.121684658950577","0.0887278359228304","0.154641481978324"
"No worries","1986","Not Employed","(2c_gen) general maturity certificate","18","","",""
"No worries","1986","Not Employed","(2c_voc) vocational maturity certificate","11","","",""
"No worries","1986","Not Employed","(3a) lower tertiary education","5","","",""
"No worries","1986","Not Employed","(3b) higher tertiary education","9","","",""
"No worries","1986","Employed","(0) in school","1","","",""
"No worries","1986","Employed","(1a) inadequately completed","105","0.189604818023738","0.155617980871274","0.223591655176202"
"No worries","1986","Employed","(1b) general elementary school","186","0.139004571697585","0.120147954127081","0.157861189268088"
"No worries","1986","Employed","(1c) basic vocational qualification","318","0.120446567631882","0.107600213705694","0.133292921558069"
"No worries","1986","Employed","(2b) intermediate general qualification","35","0.151944805061956","0.107447565048289","0.196442045075622"
"No worries","1986","Employed","(2a) intermediate vocational","114","0.124859539890795","0.103545692494456","0.146173387287134"
"No worries","1986","Employed","(2c_gen) general maturity certificate","20","","",""
"No worries","1986","Employed","(2c_voc) vocational maturity certificate","24","","",""
"No worries","1986","Employed","(3a) lower tertiary education","22","","",""
"No worries","1986","Employed","(3b) higher tertiary education","32","0.0768547169581022","0.0511969880814243","0.10251244583478"
"Big worries","1987","Not Employed","(0) in school","89","0.560311376714243","0.486772600001562","0.633850153426924"
"Big worries","1987","Not Employed","(1a) inadequately completed","124","0.392655559636172","0.337303230178387","0.448007889093956"
"Big worries","1987","Not Employed","(1b) general elementary school","511","0.48603253204727","0.456761396912098","0.515303667182442"
"Big worries","1987","Not Employed","(1c) basic vocational qualification","554","0.509781435025785","0.480530581206575","0.539032288844995"
"Big worries","1987","Not Employed","(2b) intermediate general qualification","91","0.555060662092376","0.48225884782687","0.627862476357882"
"Big worries","1987","Not Employed","(2a) intermediate vocational","173","0.473916275814677","0.423038809669879","0.524793741959475"
"Big worries","1987","Not Employed","(2c_gen) general maturity certificate","79","0.448621076448256","0.375761525092553","0.52148062780396"
"Big worries","1987","Not Employed","(2c_voc) vocational maturity certificate","49","0.470251202067436","0.376119446062139","0.564382958072733"
"Big worries","1987","Not Employed","(3a) lower tertiary education","32","0.49138631876992","0.36793851563679","0.61483412190305"
"Big worries","1987","Not Employed","(3b) higher tertiary education","40","0.518252853386983","0.408760567175743","0.627745139598223"
"Big worries","1987","Employed","(0) in school","6","","",""
"Big worries","1987","Employed","(1a) inadequately completed","173","0.350734029479142","0.309277831202932","0.392190227755352"
"Big worries","1987","Employed","(1b) general elementary school","517","0.425774840900483","0.398854739197728","0.452694942603237"
"Big worries","1987","Employed","(1c) basic vocational qualification","1063","0.439824330325356","0.420117259722825","0.459531400927887"
"Big worries","1987","Employed","(2b) intermediate general qualification","117","0.46174084811402","0.399568900281629","0.52391279594641"
"Big worries","1987","Employed","(2a) intermediate vocational","411","0.429076206099713","0.397602884759117","0.460549527440309"
"Big worries","1987","Employed","(2c_gen) general maturity certificate","100","0.520914791302918","0.451852689981602","0.589976892624233"
"Big worries","1987","Employed","(2c_voc) vocational maturity certificate","146","0.482731968505133","0.42590156809163","0.539562368918636"
"Big worries","1987","Employed","(3a) lower tertiary education","77","0.41224102287784","0.341500729281234","0.482981316474445"
"Big worries","1987","Employed","(3b) higher tertiary education","200","0.471640877425006","0.423612892335682","0.51966886251433"
"Some worries","1987","Not Employed","(0) in school","64","0.329882295114135","0.26022219142061","0.39954239880766"
"Some worries","1987","Not Employed","(1a) inadequately completed","113","0.376986618500966","0.32205477783745","0.431918459164483"
"Some worries","1987","Not Employed","(1b) general elementary school","469","0.383856591167672","0.355374984514027","0.412338197821318"
"Some worries","1987","Not Employed","(1c) basic vocational qualification","440","0.384378124616052","0.355914643342771","0.412841605889334"
"Some worries","1987","Not Employed","(2b) intermediate general qualification","69","0.357262129210721","0.287062953677731","0.42746130474371"
"Some worries","1987","Not Employed","(2a) intermediate vocational","162","0.422609206114656","0.372276343240467","0.472942068988845"
"Some worries","1987","Not Employed","(2c_gen) general maturity certificate","82","0.4521971694225","0.379285401098652","0.525108937746349"
"Some worries","1987","Not Employed","(2c_voc) vocational maturity certificate","50","0.459178048516052","0.365194047891226","0.553162049140877"
"Some worries","1987","Not Employed","(3a) lower tertiary education","21","","",""
"Some worries","1987","Not Employed","(3b) higher tertiary education","31","0.374075807351873","0.268042141236634","0.480109473467113"
"Some worries","1987","Employed","(0) in school","5","","",""
"Some worries","1987","Employed","(1a) inadequately completed","241","0.482966655717623","0.439554930046144","0.526378381389103"
"Some worries","1987","Employed","(1b) general elementary school","575","0.444320167104318","0.417267759599876","0.47137257460876"
"Some worries","1987","Employed","(1c) basic vocational qualification","1112","0.458704217654859","0.438920677231505","0.478487758078213"
"Some worries","1987","Employed","(2b) intermediate general qualification","107","0.452075822573777","0.390008146181752","0.514143498965802"
"Some worries","1987","Employed","(2a) intermediate vocational","430","0.454549834166806","0.422886650562254","0.486213017771359"
"Some worries","1987","Employed","(2c_gen) general maturity certificate","82","0.386353595356609","0.319040178145655","0.453667012567563"
"Some worries","1987","Employed","(2c_voc) vocational maturity certificate","117","0.408479477666147","0.352575862229469","0.464383093102825"
"Some worries","1987","Employed","(3a) lower tertiary education","87","0.45684596144716","0.385258325566326","0.528433597327993"
"Some worries","1987","Employed","(3b) higher tertiary education","176","0.442947024085704","0.395155796500853","0.490738251670555"
"No worries","1987","Not Employed","(0) in school","22","","",""
"No worries","1987","Not Employed","(1a) inadequately completed","62","0.230357821862862","0.182631451338269","0.278084192387455"
"No worries","1987","Not Employed","(1b) general elementary school","140","0.130110876785057","0.110408082101084","0.14981367146903"
"No worries","1987","Not Employed","(1c) basic vocational qualification","128","0.105840440358163","0.0878399227445376","0.123840957971788"
"No worries","1987","Not Employed","(2b) intermediate general qualification","19","","",""
"No worries","1987","Not Employed","(2a) intermediate vocational","35","0.103474518070667","0.0724399822434412","0.134509053897893"
"No worries","1987","Not Employed","(2c_gen) general maturity certificate","18","","",""
"No worries","1987","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"No worries","1987","Not Employed","(3a) lower tertiary education","10","","",""
"No worries","1987","Not Employed","(3b) higher tertiary education","9","","",""
"No worries","1987","Employed","(0) in school","2","","",""
"No worries","1987","Employed","(1a) inadequately completed","95","0.166299314803235","0.133951905118179","0.19864672448829"
"No worries","1987","Employed","(1b) general elementary school","204","0.129904991995199","0.111601167244885","0.148208816745513"
"No worries","1987","Employed","(1c) basic vocational qualification","262","0.101471452019785","0.0894831354135589","0.113459768626011"
"No worries","1987","Employed","(2b) intermediate general qualification","23","","",""
"No worries","1987","Employed","(2a) intermediate vocational","109","0.11637395973348","0.0959824938405057","0.136765425626455"
"No worries","1987","Employed","(2c_gen) general maturity certificate","19","","",""
"No worries","1987","Employed","(2c_voc) vocational maturity certificate","34","0.10878855382872","0.0733764404548082","0.144200667202632"
"No worries","1987","Employed","(3a) lower tertiary education","22","","",""
"No worries","1987","Employed","(3b) higher tertiary education","39","0.0854120984892901","0.0585217478803955","0.112302449098185"
"Big worries","1988","Not Employed","(0) in school","64","0.447325074100709","0.368280366155206","0.526369782046211"
"Big worries","1988","Not Employed","(1a) inadequately completed","123","0.384690270483935","0.32990935710148","0.439471183866389"
"Big worries","1988","Not Employed","(1b) general elementary school","448","0.439693284890592","0.409613821869739","0.469772747911446"
"Big worries","1988","Not Employed","(1c) basic vocational qualification","496","0.474618721503794","0.444628269162637","0.504609173844951"
"Big worries","1988","Not Employed","(2b) intermediate general qualification","78","0.513329917872428","0.436362627682301","0.590297208062555"
"Big worries","1988","Not Employed","(2a) intermediate vocational","145","0.406631312789782","0.354873875680164","0.4583887498994"
"Big worries","1988","Not Employed","(2c_gen) general maturity certificate","75","0.386101308730676","0.313553544977383","0.45864907248397"
"Big worries","1988","Not Employed","(2c_voc) vocational maturity certificate","50","0.494380835634991","0.397826438718627","0.590935232551355"
"Big worries","1988","Not Employed","(3a) lower tertiary education","19","","",""
"Big worries","1988","Not Employed","(3b) higher tertiary education","36","0.531192685557473","0.418254529701159","0.644130841413788"
"Big worries","1988","Employed","(0) in school","1","","",""
"Big worries","1988","Employed","(1a) inadequately completed","159","0.35020443503451","0.305732487503847","0.394676382565174"
"Big worries","1988","Employed","(1b) general elementary school","503","0.403445263845013","0.37645328407582","0.430437243614207"
"Big worries","1988","Employed","(1c) basic vocational qualification","895","0.364631991085529","0.345129943183849","0.384134038987208"
"Big worries","1988","Employed","(2b) intermediate general qualification","93","0.362295425299096","0.30364388399808","0.420946966600112"
"Big worries","1988","Employed","(2a) intermediate vocational","366","0.39792068444478","0.366411777685312","0.429429591204249"
"Big worries","1988","Employed","(2c_gen) general maturity certificate","77","0.507530830117064","0.432816379794122","0.582245280440005"
"Big worries","1988","Employed","(2c_voc) vocational maturity certificate","112","0.351256581907683","0.295932553934785","0.40658060988058"
"Big worries","1988","Employed","(3a) lower tertiary education","56","0.324766434549198","0.255972417465223","0.393560451633173"
"Big worries","1988","Employed","(3b) higher tertiary education","146","0.373733334007104","0.325902012320189","0.42156465569402"
"Some worries","1988","Not Employed","(0) in school","67","0.431554918855756","0.352816155617186","0.510293682094326"
"Some worries","1988","Not Employed","(1a) inadequately completed","121","0.417579894570059","0.362051547455413","0.473108241684705"
"Some worries","1988","Not Employed","(1b) general elementary school","468","0.44537039107359","0.415251120867891","0.475489661279288"
"Some worries","1988","Not Employed","(1c) basic vocational qualification","448","0.406629386196811","0.377128457709378","0.436130314684243"
"Some worries","1988","Not Employed","(2b) intermediate general qualification","71","0.416858379512174","0.340935639809037","0.492781119215311"
"Some worries","1988","Not Employed","(2a) intermediate vocational","154","0.428474053546641","0.376331741847117","0.480616365246164"
"Some worries","1988","Not Employed","(2c_gen) general maturity certificate","86","0.549988053700857","0.475854692902838","0.624121414498875"
"Some worries","1988","Not Employed","(2c_voc) vocational maturity certificate","41","0.372303262247529","0.27894498365405","0.465661540841008"
"Some worries","1988","Not Employed","(3a) lower tertiary education","22","","",""
"Some worries","1988","Not Employed","(3b) higher tertiary education","28","","",""
"Some worries","1988","Employed","(0) in school","4","","",""
"Some worries","1988","Employed","(1a) inadequately completed","206","0.470419447354525","0.423888102550736","0.516950792158313"
"Some worries","1988","Employed","(1b) general elementary school","589","0.475923258987457","0.44844538118884","0.503401136786074"
"Some worries","1988","Employed","(1c) basic vocational qualification","1145","0.50392260453158","0.483664593587781","0.52418061547538"
"Some worries","1988","Employed","(2b) intermediate general qualification","137","0.512325115486098","0.451332640571081","0.573317590401115"
"Some worries","1988","Employed","(2a) intermediate vocational","454","0.485795557784515","0.453621717198995","0.517969398370035"
"Some worries","1988","Employed","(2c_gen) general maturity certificate","77","0.398635089521557","0.325463806278621","0.471806372764494"
"Some worries","1988","Employed","(2c_voc) vocational maturity certificate","139","0.519900308877554","0.461998674123971","0.577801943631137"
"Some worries","1988","Employed","(3a) lower tertiary education","102","0.54468666866779","0.471527856409436","0.617845480926144"
"Some worries","1988","Employed","(3b) higher tertiary education","201","0.496891104737792","0.447458508004203","0.54632370147138"
"No worries","1988","Not Employed","(0) in school","21","","",""
"No worries","1988","Not Employed","(1a) inadequately completed","59","0.197729834946006","0.152883887914673","0.24257578197734"
"No worries","1988","Not Employed","(1b) general elementary school","130","0.114936324035818","0.0956078237126006","0.134264824359035"
"No worries","1988","Not Employed","(1c) basic vocational qualification","121","0.118751892299395","0.099323240932312","0.138180543666479"
"No worries","1988","Not Employed","(2b) intermediate general qualification","13","","",""
"No worries","1988","Not Employed","(2a) intermediate vocational","47","0.164894633663577","0.125793987006426","0.203995280320728"
"No worries","1988","Not Employed","(2c_gen) general maturity certificate","12","","",""
"No worries","1988","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
