"plh0038","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","direct migration background","Rural Area","163","0.520117523463137","0.466777730051414","0.573457316874859","1"
"Big worries","1985","direct migration background","Urban Area","1221","0.490704232760227","0.471323838768611","0.510084626751844","1"
"Big worries","1985","indirect migration background","Rural Area","8","","","","1"
"Big worries","1985","indirect migration background","Urban Area","61","0.475792888275607","0.388591530762114","0.5629942457891","1"
"Big worries","1985","no migration background","Rural Area","861","0.458085529536105","0.435664627244538","0.480506431827671","1"
"Big worries","1985","no migration background","Urban Area","3011","0.500176791544708","0.48754421389285","0.512809369196567","1"
"No worries","1985","indirect migration background","Rural Area","3","","","","3"
"No worries","1985","indirect migration background","Urban Area","21","","","","3"
"No worries","1985","direct migration background","Rural Area","46","0.108958150510286","0.0756912719384107","0.142225029082162","3"
"No worries","1985","no migration background","Urban Area","602","0.102186589016702","0.0945339364821599","0.109839241551245","3"
"No worries","1985","direct migration background","Urban Area","424","0.142187253302172","0.128648014560057","0.155726492044287","3"
"No worries","1985","no migration background","Rural Area","191","0.10310265407121","0.0894184129648645","0.116786895177555","3"
"Some worries","1985","indirect migration background","Rural Area","6","","","","2"
"Some worries","1985","no migration background","Urban Area","2405","0.397636619438589","0.385271609585638","0.410001629291541","2"
"Some worries","1985","direct migration background","Rural Area","128","0.370924326026577","0.319350750145157","0.422497901907997","2"
"Some worries","1985","direct migration background","Urban Area","911","0.3671085139376","0.348421946981553","0.385795080893648","2"
"Some worries","1985","indirect migration background","Urban Area","44","0.426551083191667","0.340194448138551","0.512907718244783","2"
"Some worries","1985","no migration background","Rural Area","845","0.438811816392686","0.416480833366688","0.461142799418683","2"
"Big worries","1986","direct migration background","Rural Area","158","0.451124808716608","0.399067742490585","0.503181874942631","1"
"Big worries","1986","direct migration background","Urban Area","1106","0.430094844270142","0.410578104607956","0.449611583932328","1"
"Big worries","1986","indirect migration background","Rural Area","10","","","","1"
"Big worries","1986","indirect migration background","Urban Area","74","0.525248019111689","0.441629319034813","0.608866719188565","1"
"Big worries","1986","no migration background","Rural Area","762","0.429166464081949","0.406250047038588","0.452082881125309","1"
"Big worries","1986","no migration background","Urban Area","2687","0.463524424197","0.450662054442906","0.476386793951094","1"
"No worries","1986","indirect migration background","Urban Area","19","","","","3"
"No worries","1986","indirect migration background","Rural Area","3","","","","3"
"No worries","1986","no migration background","Urban Area","659","0.11518314042523","0.106948761400978","0.123417519449483","3"
"No worries","1986","direct migration background","Urban Area","386","0.141900822562372","0.128145047766117","0.155656597358628","3"
"No worries","1986","no migration background","Rural Area","234","0.13300757246987","0.117284952252243","0.148730192687497","3"
"No worries","1986","direct migration background","Rural Area","69","0.174303091007124","0.134615256181613","0.213990925832636","3"
"Some worries","1986","indirect migration background","Rural Area","6","","","","2"
"Some worries","1986","direct migration background","Urban Area","980","0.428004333167486","0.408499407024783","0.44750925931019","2"
"Some worries","1986","indirect migration background","Urban Area","44","0.429792899835003","0.34689686905806","0.512688930611946","2"
"Some worries","1986","no migration background","Urban Area","2428","0.421292435377769","0.408556492238209","0.43402837851733","2"
"Some worries","1986","direct migration background","Rural Area","124","0.374572100276267","0.323937093637811","0.425207106914724","2"
"Some worries","1986","no migration background","Rural Area","796","0.437825963448181","0.414855739122475","0.460796187773887","2"
"Big worries","1987","direct migration background","Rural Area","134","0.435966355895046","0.384309799317338","0.487622912472753","1"
"Big worries","1987","direct migration background","Urban Area","980","0.427119015401887","0.407547814785128","0.446690216018645","1"
"Big worries","1987","indirect migration background","Rural Area","8","","","","1"
"Big worries","1987","indirect migration background","Urban Area","67","0.527851591124736","0.449259756909745","0.606443425339727","1"
"Big worries","1987","no migration background","Rural Area","768","0.428957818933362","0.405848532908825","0.4520671049579","1"
"Big worries","1987","no migration background","Urban Area","2653","0.47758070458233","0.464556330613205","0.490605078551456","1"
"No worries","1987","indirect migration background","Urban Area","18","","","","3"
"No worries","1987","indirect migration background","Rural Area","4","","","","3"
"No worries","1987","no migration background","Urban Area","600","0.107160221036451","0.0990947927668885","0.115225649306013","3"
"No worries","1987","direct migration background","Rural Area","70","0.133374237369389","0.0979583414814699","0.168790133257308","3"
"No worries","1987","direct migration background","Urban Area","405","0.151808039059388","0.137610754960081","0.166005323158695","3"
"No worries","1987","no migration background","Rural Area","191","0.113970459479498","0.0991328003594617","0.128808118599534","3"
"Some worries","1987","indirect migration background","Rural Area","9","","","","2"
"Some worries","1987","direct migration background","Urban Area","1069","0.421072945538725","0.401538485833908","0.440607405243543","2"
"Some worries","1987","indirect migration background","Urban Area","70","0.424487028599007","0.346675846688834","0.50229821050918","2"
"Some worries","1987","direct migration background","Rural Area","150","0.430659406735566","0.379077249176943","0.482241564294188","2"
"Some worries","1987","no migration background","Urban Area","2397","0.415259074381219","0.402410197185251","0.428107951577187","2"
"Some worries","1987","no migration background","Rural Area","803","0.45707172158714","0.43381178391394","0.480331659260339","2"
"Big worries","1988","direct migration background","Rural Area","170","0.47217697938465","0.418314332710037","0.526039626059263","1"
"Big worries","1988","direct migration background","Urban Area","903","0.410941907485072","0.390964487029141","0.430919327941003","1"
"Big worries","1988","indirect migration background","Rural Area","17","","","","1"
"Big worries","1988","indirect migration background","Urban Area","84","0.524176673382792","0.453900365685251","0.594452981080334","1"
"Big worries","1988","no migration background","Rural Area","639","0.387618284807746","0.364088685766496","0.411147883848997","1"
"Big worries","1988","no migration background","Urban Area","2188","0.410003354507467","0.396881646836901","0.423125062178034","1"
"No worries","1988","indirect migration background","Urban Area","28","","","","3"
