"plh0038","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","1-pers.-HH","no migration background","587","0.538411007738332","0.508747813960388","0.568074201516276","1"
"Big worries","1984","1-pers.-HH","direct migration background","91","0.459542410437324","0.395689048051464","0.523395772823183","1"
"Big worries","1984","1-pers.-HH","indirect migration background","3","","","","1"
"Big worries","1984","(Married) couple without C. ","no migration background","1222","0.549156827676225","0.528439956986833","0.569873698365618","1"
"Big worries","1984","(Married) couple without C. ","direct migration background","236","0.54642509461501","0.500930583487453","0.591919605742567","1"
"Big worries","1984","(Married) couple without C. ","indirect migration background","5","","","","1"
"Big worries","1984","Single parent ","no migration background","239","0.535709166877473","0.489109657279348","0.582308676475598","1"
"Big worries","1984","Single parent ","direct migration background","54","0.433255778927504","0.347411997811141","0.519099560043867","1"
"Big worries","1984","Single parent ","indirect migration background","6","","","","1"
"Big worries","1984","Couple + C. LE 16 ","no migration background","970","0.521699057605834","0.498954838747065","0.544443276464604","1"
"Big worries","1984","Couple + C. LE 16 ","direct migration background","562","0.503136517291461","0.474437946109164","0.531835088473758","1"
"Big worries","1984","Couple + C. LE 16 ","indirect migration background","9","","","","1"
"Big worries","1984","Couple + C. GT 16 ","no migration background","791","0.544464652470141","0.518866314204872","0.57006299073541","1"
"Big worries","1984","Couple + C. GT 16 ","direct migration background","221","0.538874948312228","0.493664063531376","0.58408583309308","1"
"Big worries","1984","Couple + C. GT 16 ","indirect migration background","27","","","","1"
"Big worries","1984","Couple + C. LE and GT 16","no migration background","524","0.526010940977731","0.495094052630803","0.556927829324658","1"
"Big worries","1984","Couple + C. LE and GT 16","direct migration background","316","0.505549217796296","0.467606500536099","0.543491935056492","1"
"Big worries","1984","Couple + C. LE and GT 16","indirect migration background","17","","","","1"
"No worries","1984","(Married) couple without C. ","indirect migration background","1","","","","3"
"No worries","1984","(Married) couple without C. ","direct migration background","71","0.121765147283913","0.0918813344008349","0.151648960166992","3"
"No worries","1984","(Married) couple without C. ","no migration background","203","0.0932675327579186","0.0811596546403887","0.105375410875449","3"
"No worries","1984","Couple + C. GT 16 ","indirect migration background","5","","","","3"
"No worries","1984","Couple + C. LE and GT 16","no migration background","82","0.0848320583452197","0.0675798524796048","0.102084264210835","3"
"No worries","1984","1-pers.-HH","indirect migration background","","","","","3"
"No worries","1984","Couple + C. LE and GT 16","direct migration background","138","0.186098263647605","0.156562900020183","0.215633627275027","3"
"No worries","1984","Couple + C. LE and GT 16","indirect migration background","3","","","","3"
"No worries","1984","1-pers.-HH","no migration background","109","0.102750297028397","0.0846834891404368","0.120817104916357","3"
"No worries","1984","1-pers.-HH","direct migration background","64","0.200246026867562","0.148971658467094","0.251520395268031","3"
"No worries","1984","Single parent ","no migration background","40","0.0903036741713997","0.0635229273702864","0.117084420972513","3"
"No worries","1984","Single parent ","direct migration background","17","","","","3"
"No worries","1984","Single parent ","indirect migration background","1","","","","3"
"No worries","1984","Couple + C. LE 16 ","no migration background","160","0.086156417838798","0.0733805582131669","0.0989322774644291","3"
"No worries","1984","Couple + C. LE 16 ","direct migration background","191","0.148519084428624","0.128107467617924","0.168930701239325","3"
"No worries","1984","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"No worries","1984","Couple + C. GT 16 ","no migration background","111","0.0780347029301717","0.0642477889579659","0.0918216169023774","3"
"No worries","1984","Couple + C. GT 16 ","direct migration background","75","0.13742951007184","0.106202748453841","0.16865627168984","3"
