"plh0038","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Schleswig-Holstein","Full Time","68","0.380509013851316","0.308369462460298","0.452648565242334"
"Big worries","1984","Schleswig-Holstein","Part Time","39","0.638301759234338","0.518699752859658","0.757903765609017"
"Big worries","1984","Schleswig-Holstein","Not Working","78","0.549582457720611","0.469694919925783","0.62946999551544"
"Big worries","1984","Hamburg","Full Time","81","0.572724995570268","0.492756995267151","0.652692995873384"
"Big worries","1984","Hamburg","Part Time","27","","",""
"Big worries","1984","Hamburg","Not Working","71","0.567025478882024","0.478373195651441","0.655677762112608"
"Big worries","1984","Lower Saxony","Full Time","213","0.445314293761915","0.401442899539335","0.489185687984495"
"Big worries","1984","Lower Saxony","Part Time","117","0.592241827517967","0.523444600974238","0.661039054061696"
"Big worries","1984","Lower Saxony","Not Working","281","0.530849081688139","0.488241723813747","0.573456439562532"
"Big worries","1984","Bremen","Full Time","25","","",""
"Big worries","1984","Bremen","Part Time","18","","",""
"Big worries","1984","Bremen","Not Working","50","0.706027507177436","0.600057472835813","0.81199754151906"
"Big worries","1984","North Rhine-Westphalia","Full Time","710","0.525357326577411","0.499412162091612","0.55130249106321"
"Big worries","1984","North Rhine-Westphalia","Part Time","284","0.59763990457388","0.553997922475259","0.641281886672501"
"Big worries","1984","North Rhine-Westphalia","Not Working","784","0.611666910866082","0.585355140011158","0.637978681721006"
"Big worries","1984","Hesse","Full Time","299","0.504585669390674","0.464344324850243","0.544827013931106"
"Big worries","1984","Hesse","Part Time","114","0.582233854972702","0.513188350991472","0.651279358953931"
"Big worries","1984","Hesse","Not Working","252","0.550116677666062","0.50460539235583","0.595627962976293"
"Big worries","1984","Rhineland-Palatinate,Saarland","Full Time","175","0.464820579191344","0.414272498944623","0.515368659438066"
"Big worries","1984","Rhineland-Palatinate,Saarland","Part Time","69","0.597881850422617","0.507476654446771","0.688287046398463"
"Big worries","1984","Rhineland-Palatinate,Saarland","Not Working","199","0.540621001660907","0.489213498046918","0.592028505274896"
"Big worries","1984","Baden-Württemberg","Full Time","500","0.45328048303207","0.42465776805896","0.481903198005181"
"Big worries","1984","Baden-Württemberg","Part Time","164","0.536151875665403","0.482749877843819","0.589553873486988"
"Big worries","1984","Baden-Württemberg","Not Working","357","0.481768800523838","0.446080019341458","0.517457581706219"
"Big worries","1984","Bavaria","Full Time","496","0.503261320943379","0.472241192908813","0.534281448977945"
"Big worries","1984","Bavaria","Part Time","211","0.599514278211006","0.548398612375386","0.650629944046627"
