"plh0038","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","16-34 y.","Female","1314","0.588769160586148","0.568703314989617","0.60883500618268"
"Big worries","1984","16-34 y.","Male","1085","0.49625201213088","0.475542071838992","0.516961952422768"
"Big worries","1984","35-65 y.","Female","1706","0.575252420260181","0.557835048562411","0.592669791957952"
"Big worries","1984","35-65 y.","Male","1516","0.484490152892169","0.467133965411798","0.50184634037254"
"Big worries","1984","66 and older","Female","407","0.534413367366573","0.499042939001513","0.569783795731634"
"Big worries","1984","66 and older","Male","267","0.513972824858421","0.470424326171061","0.557521323545782"
"No worries","1984","16-34 y.","Female","198","0.0670961745343351","0.0568936084163933","0.0772987406522769"
"No worries","1984","16-34 y.","Male","306","0.120879199151802","0.107376483899947","0.134381914403657"
"No worries","1984","35-65 y.","Female","284","0.0654241336416787","0.056711203990713","0.0741370632926444"
"No worries","1984","35-65 y.","Male","439","0.116924960847138","0.105765433677566","0.128084488016709"
"No worries","1984","66 and older","Female","78","0.104259923458305","0.0825903124491222","0.125929534467487"
"No worries","1984","66 and older","Male","69","0.135205887129291","0.105412011820046","0.164999762438536"
"Some worries","1984","16-34 y.","Female","798","0.344134664879516","0.324760916694943","0.36350841306409"
"Some worries","1984","16-34 y.","Male","848","0.382868788717318","0.362734569999067","0.403003007435569"
"Some worries","1984","35-65 y.","Female","1104","0.35932344609814","0.342417085422288","0.376229806773992"
"Some worries","1984","35-65 y.","Male","1230","0.398584886260693","0.381581283317773","0.415588489203613"
"Some worries","1984","66 and older","Female","279","0.361326709175122","0.327263087411239","0.395390330939005"
"Some worries","1984","66 and older","Male","170","0.350821288012288","0.309240000086574","0.392402575938001"
"Big worries","1985","16-34 y.","Female","1097","0.544566683025569","0.523050593705762","0.566082772345377"
"Big worries","1985","16-34 y.","Male","910","0.431097303969069","0.40980454348978","0.452390064448357"
"Big worries","1985","35-65 y.","Female","1471","0.530339333956224","0.51197124423773","0.548707423674718"
"Big worries","1985","35-65 y.","Male","1315","0.450633625282244","0.432480861265745","0.468786389298742"
"Big worries","1985","66 and older","Female","322","0.506271190230979","0.467836157554528","0.544706222907431"
"Big worries","1985","66 and older","Male","210","0.472571049847356","0.426080812177568","0.519061287517143"
"No worries","1985","16-34 y.","Female","194","0.0769925401960789","0.0654751962754822","0.0885098841166757"
"No worries","1985","16-34 y.","Male","312","0.137585305014135","0.122774815298948","0.152395794729322"
"No worries","1985","35-65 y.","Female","266","0.0728646090856604","0.0632987302180227","0.0824304879532982"
"No worries","1985","35-65 y.","Male","369","0.120661450392213","0.108777461021003","0.132545439763423"
"No worries","1985","66 and older","Female","86","0.12647375417453","0.100921477758353","0.152026030590706"
"No worries","1985","66 and older","Male","60","0.131342979964165","0.0998891287917774","0.162796831136553"
"Some worries","1985","16-34 y.","Female","767","0.378440776778352","0.357486840153312","0.399394713403392"
"Some worries","1985","16-34 y.","Male","856","0.431317391016796","0.410023316094364","0.452611465939228"
"Some worries","1985","35-65 y.","Female","1099","0.396796056958116","0.378790326789881","0.414801787126351"
"Some worries","1985","35-65 y.","Male","1202","0.428704924325544","0.410649429131","0.446760419520087"
"Some worries","1985","66 and older","Female","242","0.367255055594491","0.330196401188385","0.404313710000598"
"Some worries","1985","66 and older","Male","173","0.396085970188479","0.350542248472438","0.44162969190452"
"Big worries","1986","16-34 y.","Female","998","0.50839985507878","0.486484404499727","0.530315305657834"
"Big worries","1986","16-34 y.","Male","885","0.419260034720403","0.397967318446142","0.440552750994665"
"Big worries","1986","35-65 y.","Female","1313","0.497819372175729","0.479011959757181","0.516626784594277"
"Big worries","1986","35-65 y.","Male","1151","0.406413765656359","0.387992759142666","0.424834772170053"
"Big worries","1986","66 and older","Female","277","0.453880978056669","0.414436426508914","0.493325529604424"
"Big worries","1986","66 and older","Male","173","0.405358362503004","0.358681586400961","0.452035138605048"
"No worries","1986","16-34 y.","Female","212","0.0895138061977715","0.0769990213304911","0.102028591065052"
"No worries","1986","16-34 y.","Male","308","0.149602440021438","0.134211015454212","0.164993864588663"
"No worries","1986","35-65 y.","Female","290","0.0885031847744422","0.0778195212593061","0.0991868482895782"
"No worries","1986","35-65 y.","Male","399","0.138940115551832","0.125967792749589","0.151912438354075"
"No worries","1986","66 and older","Female","84","0.132422065662445","0.105568200251641","0.159275931073249"
"No worries","1986","66 and older","Male","77","0.179949136571783","0.143427611490983","0.216470661652583"
"Some worries","1986","16-34 y.","Female","789","0.402086338723448","0.380592173098291","0.423580504348605"
"Some worries","1986","16-34 y.","Male","870","0.431137525258159","0.409767254116241","0.452507796400077"
"Some worries","1986","35-65 y.","Female","1112","0.413677443049829","0.395152264795386","0.432202621304271"
"Some worries","1986","35-65 y.","Male","1181","0.454646118791808","0.435971007909888","0.473321229673728"
"Some worries","1986","66 and older","Female","251","0.413696956280886","0.374678092638631","0.452715819923141"
"Some worries","1986","66 and older","Male","175","0.414692500925213","0.36785337725062","0.461531624599806"
"Big worries","1987","16-34 y.","Female","949","0.514440982640242","0.492206649175542","0.536675316104943"
"Big worries","1987","16-34 y.","Male","790","0.390407947371342","0.369326039152178","0.411489855590505"
"Big worries","1987","35-65 y.","Female","1294","0.508742234794754","0.489754807730824","0.527729661858684"
"Big worries","1987","35-65 y.","Male","1062","0.402975075100991","0.384384076707813","0.42156607349417"
"Big worries","1987","66 and older","Female","321","0.512769269360385","0.474014425369645","0.551524113351124"
"Big worries","1987","66 and older","Male","194","0.471618109975425","0.423990250421742","0.519245969529109"
"No worries","1987","16-34 y.","Female","187","0.0828164296948683","0.0705555478172389","0.0950773115724978"
"No worries","1987","16-34 y.","Male","295","0.131699867626925","0.117086222798032","0.146313512455817"
"No worries","1987","35-65 y.","Female","246","0.0720184878285792","0.0621997838016714","0.081837191855487"
"No worries","1987","35-65 y.","Male","394","0.133551854294016","0.120658567619876","0.146445140968157"
"No worries","1987","66 and older","Female","89","0.131231992538338","0.10505200513922","0.157411979937456"
"No worries","1987","66 and older","Male","77","0.181038255839494","0.14430081907112","0.217775692607867"
"Some worries","1987","16-34 y.","Female","805","0.40274258766489","0.380923837193065","0.424561338136714"
"Some worries","1987","16-34 y.","Male","972","0.477892185001734","0.456305994455041","0.499478375548426"
"Some worries","1987","35-65 y.","Female","1123","0.419239277376666","0.400498305534612","0.437980249218721"
"Some worries","1987","35-65 y.","Male","1218","0.463473070604992","0.44457247871858","0.482373662491405"
"Some worries","1987","66 and older","Female","229","0.355998738101277","0.318873841701907","0.393123634500648"
"Some worries","1987","66 and older","Male","151","0.347343634185081","0.301916658272059","0.392770610098103"
"Big worries","1988","16-34 y.","Female","873","0.486205273247952","0.463491134588912","0.508919411906993"
"Big worries","1988","16-34 y.","Male","664","0.318331523413284","0.297692976952846","0.338970069873722"
"Big worries","1988","35-65 y.","Female","1119","0.45437439598054","0.43494184363446","0.473806948326621"
"Big worries","1988","35-65 y.","Male","911","0.349821289691954","0.33128535880113","0.368357220582778"
"Big worries","1988","66 and older","Female","272","0.453520193630064","0.41461494973568","0.492425437524448"
"Big worries","1988","66 and older","Male","162","0.395307494465473","0.348324981449348","0.442290007481598"
"No worries","1988","16-34 y.","Female","178","0.0780491389647417","0.0658584131315043","0.0902398647979792"
"No worries","1988","16-34 y.","Male","313","0.168248452293778","0.151674540394777","0.184822364192778"
"No worries","1988","35-65 y.","Female","238","0.0822516695481805","0.0715288323447397","0.0929745067516214"
"No worries","1988","35-65 y.","Male","372","0.142895050575706","0.129293121509878","0.156496979641534"
"No worries","1988","66 and older","Female","95","0.145328029490367","0.117785920573276","0.172870138407459"
"No worries","1988","66 and older","Male","83","0.200778617386796","0.162284558828552","0.239272675945041"
"Some worries","1988","16-34 y.","Female","809","0.435745587787306","0.413211208496909","0.458279967077702"
"Some worries","1988","16-34 y.","Male","980","0.513420024292939","0.491275508127519","0.535564540458358"
"Some worries","1988","35-65 y.","Female","1165","0.463373934471279","0.443912393180539","0.482835475762019"
"Some worries","1988","35-65 y.","Male","1260","0.50728365973234","0.487852495150617","0.526714824314063"
"Some worries","1988","66 and older","Female","262","0.401151776879569","0.362848536936069","0.439455016823068"
"Some worries","1988","66 and older","Male","171","0.403913888147731","0.356761866219196","0.451065910076266"
"Big worries","1989","16-34 y.","Female","734","0.407116823534083","0.384551726451631","0.429681920616536"
"Big worries","1989","16-34 y.","Male","538","0.257529914596145","0.237960532559918","0.277099296632373"
"Big worries","1989","35-65 y.","Female","936","0.393217336075639","0.373788058167178","0.4126466139841"
"Big worries","1989","35-65 y.","Male","738","0.293303084111571","0.275164001411151","0.311442166811991"
"Big worries","1989","66 and older","Female","220","0.365544294221413","0.327575700515506","0.403512887927321"
"Big worries","1989","66 and older","Male","122","0.325891577875625","0.279551873285085","0.372231282466164"
"No worries","1989","16-34 y.","Female","227","0.115247027059752","0.10058077992092","0.129913274198583"
"No worries","1989","16-34 y.","Male","441","0.239313346581404","0.220218764925501","0.258407928237307"
"No worries","1989","35-65 y.","Female","349","0.128356741965438","0.115052121811156","0.14166136211972"
"No worries","1989","35-65 y.","Male","520","0.219581099881242","0.203088019507611","0.236074180254874"
"No worries","1989","66 and older","Female","119","0.180747801556984","0.150408947484599","0.21108665562937"
"No worries","1989","66 and older","Male","108","0.267657721294816","0.223885482733939","0.311429959855694"
"Some worries","1989","16-34 y.","Female","860","0.477636149406165","0.454694308187022","0.500577990625308"
"Some worries","1989","16-34 y.","Male","939","0.503156738822451","0.480780600488164","0.525532877156738"
"Some worries","1989","35-65 y.","Female","1143","0.478425921958923","0.458556323044668","0.498295520873178"
"Some worries","1989","35-65 y.","Male","1162","0.487115816007186","0.467201464122706","0.507030167891667"
"Some worries","1989","66 and older","Female","279","0.453707904221602","0.414456564505496","0.492959243937709"
"Some worries","1989","66 and older","Male","163","0.406450700829559","0.357890088714182","0.455011312944936"
"Big worries","1990","16-34 y.","Female","892","0.311604651693085","0.293924079426471","0.3292852239597"
"Big worries","1990","16-34 y.","Male","680","0.21658241240613","0.201007611283533","0.232157213528727"
"Big worries","1990","35-65 y.","Female","1245","0.338707459328322","0.323097260857569","0.354317657799076"
"Big worries","1990","35-65 y.","Male","1031","0.265518735841642","0.25093009924739","0.280107372435894"
"Big worries","1990","66 and older","Female","316","0.320765899712602","0.290669403246516","0.350862396178688"
