"plh0038","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"No worries","1990","Saxony-Anhalt","indirect migration background","","","",""
"No worries","1990","Thuringia","no migration background","136","0.187101121649962","0.158535213361539","0.215667029938385"
"No worries","1990","Thuringia","direct migration background","3","","",""
"No worries","1990","Thuringia","indirect migration background","","","",""
"Big worries","1991","Schleswig-Holstein","no migration background","89","0.33922377987281","0.281227724539297","0.397219835206324"
"Big worries","1991","Schleswig-Holstein","direct migration background","9","","",""
"Big worries","1991","Schleswig-Holstein","indirect migration background","2","","",""
"Big worries","1991","Hamburg","no migration background","39","0.330950463021067","0.245319716503221","0.416581209538914"
"Big worries","1991","Hamburg","direct migration background","18","","",""
"Big worries","1991","Hamburg","indirect migration background","2","","",""
"Big worries","1991","Lower Saxony","no migration background","325","0.412699325459789","0.378476831458625","0.446921819460953"
"Big worries","1991","Lower Saxony","direct migration background","70","0.52718344013751","0.446748553771001","0.60761832650402"
"Big worries","1991","Lower Saxony","indirect migration background","13","","",""
"Big worries","1991","Bremen","no migration background","40","0.506575232479095","0.396328178225049","0.616822286733141"
"Big worries","1991","Bremen","direct migration background","10","","",""
"Big worries","1991","Bremen","indirect migration background","2","","",""
"Big worries","1991","North Rhine-Westphalia","no migration background","797","0.457234399181343","0.434182193946472","0.480286604416213"
"Big worries","1991","North Rhine-Westphalia","direct migration background","266","0.437403422413934","0.399179470853301","0.475627373974567"
"Big worries","1991","North Rhine-Westphalia","indirect migration background","45","0.502800536715904","0.405290213495498","0.60031085993631"
"Big worries","1991","Hesse","no migration background","246","0.422889037479098","0.382890679901854","0.462887395056342"
"Big worries","1991","Hesse","direct migration background","175","0.508351032870514","0.45521146074324","0.561490604997788"
"Big worries","1991","Hesse","indirect migration background","17","","",""
"Big worries","1991","Rhineland-Palatinate,Saarland","no migration background","228","0.431126235624569","0.389240019736836","0.473012451512303"
"Big worries","1991","Rhineland-Palatinate,Saarland","direct migration background","44","0.360896259504874","0.272346835735806","0.449445683273942"
"Big worries","1991","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Big worries","1991","Baden-Württemberg","no migration background","403","0.405712288348266","0.375783076678675","0.435641500017856"
"Big worries","1991","Baden-Württemberg","direct migration background","291","0.42330111258793","0.386246950158955","0.460355275016905"
"Big worries","1991","Baden-Württemberg","indirect migration background","37","0.571188640673287","0.46471748537956","0.677659795967013"
"Big worries","1991","Bavaria","no migration background","485","0.410295059569153","0.382324226742658","0.438265892395647"
"Big worries","1991","Bavaria","direct migration background","143","0.376339724776142","0.326433136879669","0.426246312672615"
"Big worries","1991","Bavaria","indirect migration background","24","","",""
"Big worries","1991","Berlin","no migration background","208","0.439320892734229","0.394641523273162","0.484000262195295"
"Big worries","1991","Berlin","direct migration background","61","0.518852997583927","0.425903368957047","0.611802626210806"
"Big worries","1991","Berlin","indirect migration background","11","","",""
"Big worries","1991","Brandenburg","no migration background","293","0.443253642163562","0.405383040060673","0.481124244266451"
"Big worries","1991","Brandenburg","direct migration background","13","","",""
"Big worries","1991","Brandenburg","indirect migration background","","","",""
"Big worries","1991","Mecklenburg-Western Pomerania","no migration background","202","0.475888105820822","0.429999292641543","0.521776919000101"
"Big worries","1991","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Big worries","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Big worries","1991","Saxony","no migration background","513","0.462116380823814","0.433801675176221","0.490431086471407"
"Big worries","1991","Saxony","direct migration background","27","","",""
"Big worries","1991","Saxony","indirect migration background","","","",""
"Big worries","1991","Saxony-Anhalt","no migration background","365","0.503081164707805","0.467650513747921","0.538511815667688"
"Big worries","1991","Saxony-Anhalt","direct migration background","19","","",""
"Big worries","1991","Saxony-Anhalt","indirect migration background","","","",""
"Big worries","1991","Thuringia","no migration background","310","0.485117406667467","0.447132173003565","0.523102640331368"
"Big worries","1991","Thuringia","direct migration background","15","","",""
"Big worries","1991","Thuringia","indirect migration background","1","","",""
"Some worries","1991","Schleswig-Holstein","no migration background","120","0.46850309772192","0.407375868490222","0.529630326953618"
"Some worries","1991","Schleswig-Holstein","direct migration background","20","","",""
"Some worries","1991","Schleswig-Holstein","indirect migration background","2","","",""
"Some worries","1991","Hamburg","no migration background","64","0.532610853190349","0.44181554353532","0.623406162845378"
"Some worries","1991","Hamburg","direct migration background","16","","",""
"Some worries","1991","Hamburg","indirect migration background","2","","",""
"Some worries","1991","Lower Saxony","no migration background","369","0.453119838410931","0.418516567747603","0.487723109074259"
"Some worries","1991","Lower Saxony","direct migration background","66","0.395147129707501","0.316384261647375","0.473909997767627"
"Some worries","1991","Lower Saxony","indirect migration background","10","","",""
"Some worries","1991","Bremen","no migration background","29","","",""
"Some worries","1991","Bremen","direct migration background","6","","",""
"Some worries","1991","Bremen","indirect migration background","","","",""
"Some worries","1991","North Rhine-Westphalia","no migration background","785","0.431660352367049","0.408740494032887","0.454580210701212"
"Some worries","1991","North Rhine-Westphalia","direct migration background","275","0.43415470393371","0.395963173585838","0.472346234281582"
"Some worries","1991","North Rhine-Westphalia","indirect migration background","39","0.3316654048704","0.239846002418688","0.423484807322113"
"Some worries","1991","Hesse","no migration background","285","0.481207339281017","0.440753260485527","0.521661418076507"
"Some worries","1991","Hesse","direct migration background","123","0.386585722738247","0.334824029110967","0.438347416365526"
"Some worries","1991","Hesse","indirect migration background","17","","",""
"Some worries","1991","Rhineland-Palatinate,Saarland","no migration background","259","0.483986090106447","0.44171844107433","0.526253739138564"
"Some worries","1991","Rhineland-Palatinate,Saarland","direct migration background","55","0.497768434425718","0.405580401534169","0.589956467317267"
"Some worries","1991","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Some worries","1991","Baden-Württemberg","no migration background","512","0.472131523585853","0.44170290863357","0.502560138538136"
"Some worries","1991","Baden-Württemberg","direct migration background","279","0.428867140261189","0.391750581932708","0.465983698589669"
"Some worries","1991","Baden-Württemberg","indirect migration background","31","0.351677545005994","0.248952368468493","0.454402721543496"
"Some worries","1991","Bavaria","no migration background","580","0.48372908805778","0.455311985103815","0.512146191011745"
"Some worries","1991","Bavaria","direct migration background","172","0.519691793336396","0.468225044019277","0.571158542653515"
"Some worries","1991","Bavaria","indirect migration background","19","","",""
"Some worries","1991","Berlin","no migration background","223","0.472572767048004","0.427628475326924","0.517517058769083"
"Some worries","1991","Berlin","direct migration background","33","0.290521299050348","0.206062428108541","0.374980169992154"
"Some worries","1991","Berlin","indirect migration background","6","","",""
"Some worries","1991","Brandenburg","no migration background","314","0.473397823361373","0.435334928565454","0.511460718157292"
"Some worries","1991","Brandenburg","direct migration background","6","","",""
"Some worries","1991","Brandenburg","indirect migration background","","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","no migration background","200","0.415397020125713","0.370117210373778","0.460676829877648"
"Some worries","1991","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Some worries","1991","Saxony","no migration background","561","0.443259126525993","0.415046234506392","0.471472018545593"
"Some worries","1991","Saxony","direct migration background","11","","",""
"Some worries","1991","Saxony","indirect migration background","","","",""
"Some worries","1991","Saxony-Anhalt","no migration background","324","0.404428577113216","0.369650527983609","0.439206626242823"
"Some worries","1991","Saxony-Anhalt","direct migration background","8","","",""
"Some worries","1991","Saxony-Anhalt","indirect migration background","1","","",""
"Some worries","1991","Thuringia","no migration background","314","0.454421131592582","0.416577282837666","0.492264980347497"
"Some worries","1991","Thuringia","direct migration background","10","","",""
"Some worries","1991","Thuringia","indirect migration background","","","",""
"No worries","1991","Schleswig-Holstein","no migration background","47","0.19227312240527","0.143998413335813","0.240547831474726"
"No worries","1991","Schleswig-Holstein","direct migration background","3","","",""
"No worries","1991","Schleswig-Holstein","indirect migration background","1","","",""
"No worries","1991","Hamburg","no migration background","13","","",""
"No worries","1991","Hamburg","direct migration background","4","","",""
"No worries","1991","Hamburg","indirect migration background","2","","",""
"No worries","1991","Lower Saxony","no migration background","101","0.13418083612928","0.110487655210427","0.157874017048132"
"No worries","1991","Lower Saxony","direct migration background","12","","",""
"No worries","1991","Lower Saxony","indirect migration background","3","","",""
"No worries","1991","Bremen","no migration background","10","","",""
"No worries","1991","Bremen","direct migration background","","","",""
"No worries","1991","Bremen","indirect migration background","","","",""
"No worries","1991","North Rhine-Westphalia","no migration background","212","0.111105248451608","0.0965630746757229","0.125647422227494"
"No worries","1991","North Rhine-Westphalia","direct migration background","106","0.128441873652356","0.102661011004726","0.154222736299986"
"No worries","1991","North Rhine-Westphalia","indirect migration background","17","","",""
"No worries","1991","Hesse","no migration background","55","0.0959036232398854","0.0720626404097868","0.119744606069984"
"No worries","1991","Hesse","direct migration background","42","0.105063244391239","0.0724698036769827","0.137656685105496"
"No worries","1991","Hesse","indirect migration background","3","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","no migration background","50","0.0848876742689838","0.0613143696558787","0.108460978882089"
"No worries","1991","Rhineland-Palatinate,Saarland","direct migration background","14","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"No worries","1991","Baden-Württemberg","no migration background","119","0.122156188065881","0.102196480059547","0.142115896072216"
"No worries","1991","Baden-Württemberg","direct migration background","113","0.147831747150881","0.121213204810619","0.174450289491144"
"No worries","1991","Baden-Württemberg","indirect migration background","15","","",""
"No worries","1991","Bavaria","no migration background","123","0.105975852373067","0.0884726322533102","0.123479072492824"
"No worries","1991","Bavaria","direct migration background","47","0.103968481887462","0.0725267615695683","0.135410202205355"
"No worries","1991","Bavaria","indirect migration background","7","","",""
"No worries","1991","Berlin","no migration background","43","0.0881063402177675","0.062589047290753","0.113623633144782"
"No worries","1991","Berlin","direct migration background","17","","",""
"No worries","1991","Berlin","indirect migration background","2","","",""
"No worries","1991","Brandenburg","no migration background","54","0.0833485344750651","0.0622768883671124","0.104420180583018"
"No worries","1991","Brandenburg","direct migration background","","","",""
"No worries","1991","Brandenburg","indirect migration background","","","",""
"No worries","1991","Mecklenburg-Western Pomerania","no migration background","53","0.108714874053465","0.0801129528609695","0.13731679524596"
"No worries","1991","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"No worries","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No worries","1991","Saxony","no migration background","117","0.0946244926501932","0.0780015325273845","0.111247452773002"
"No worries","1991","Saxony","direct migration background","2","","",""
"No worries","1991","Saxony","indirect migration background","1","","",""
"No worries","1991","Saxony-Anhalt","no migration background","76","0.0924902581789791","0.0719601604287628","0.113020355929195"
"No worries","1991","Saxony-Anhalt","direct migration background","4","","",""
"No worries","1991","Saxony-Anhalt","indirect migration background","","","",""
"No worries","1991","Thuringia","no migration background","41","0.0604614617399515","0.0423466473240688","0.0785762761558342"
"No worries","1991","Thuringia","direct migration background","1","","",""
"No worries","1991","Thuringia","indirect migration background","","","",""
"Big worries","1992","Schleswig-Holstein","no migration background","69","0.304056439706545","0.245242770694745","0.362870108718345"
"Big worries","1992","Schleswig-Holstein","direct migration background","13","","",""
"Big worries","1992","Schleswig-Holstein","indirect migration background","1","","",""
"Big worries","1992","Hamburg","no migration background","23","","",""
"Big worries","1992","Hamburg","direct migration background","14","","",""
"Big worries","1992","Hamburg","indirect migration background","1","","",""
"Big worries","1992","Lower Saxony","no migration background","291","0.368093212874932","0.334610214236046","0.401576211513818"
"Big worries","1992","Lower Saxony","direct migration background","71","0.476675532526714","0.393041168700698","0.56030989635273"
"Big worries","1992","Lower Saxony","indirect migration background","15","","",""
"Big worries","1992","Bremen","no migration background","40","0.495732764067091","0.38548019126851","0.605985336865671"
"Big worries","1992","Bremen","direct migration background","7","","",""
"Big worries","1992","Bremen","indirect migration background","2","","",""
"Big worries","1992","North Rhine-Westphalia","no migration background","693","0.396875853092311","0.374141070093834","0.419610636090788"
"Big worries","1992","North Rhine-Westphalia","direct migration background","330","0.521377885037092","0.48252404819269","0.560231721881494"
"Big worries","1992","North Rhine-Westphalia","indirect migration background","58","0.430709280404042","0.339811174813169","0.521607385994914"
"Big worries","1992","Hesse","no migration background","223","0.380270726772346","0.341032725157593","0.419508728387099"
"Big worries","1992","Hesse","direct migration background","142","0.428951707841972","0.374724939787928","0.483178475896015"
"Big worries","1992","Hesse","indirect migration background","24","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","no migration background","193","0.351085847177859","0.310373005699227","0.391798688656492"
"Big worries","1992","Rhineland-Palatinate,Saarland","direct migration background","66","0.551284856515194","0.459173649266735","0.643396063763653"
"Big worries","1992","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Big worries","1992","Baden-Württemberg","no migration background","373","0.380328088634225","0.350117974867512","0.410538202400938"
"Big worries","1992","Baden-Württemberg","direct migration background","337","0.561334012336496","0.523815888327601","0.598852136345391"
"Big worries","1992","Baden-Württemberg","indirect migration background","54","0.72358681521606","0.634587447000346","0.812586183431775"
"Big worries","1992","Bavaria","no migration background","450","0.366618343648729","0.339567172357373","0.393669514940085"
"Big worries","1992","Bavaria","direct migration background","173","0.47522552043362","0.42378207633861","0.526668964528629"
"Big worries","1992","Bavaria","indirect migration background","26","","",""
"Big worries","1992","Berlin","no migration background","231","0.492891579465149","0.447931466203618","0.537851692726681"
"Big worries","1992","Berlin","direct migration background","58","0.598508049040258","0.501946569182987","0.69506952889753"
"Big worries","1992","Berlin","indirect migration background","13","","",""
"Big worries","1992","Brandenburg","no migration background","322","0.496577692210839","0.457931880322894","0.535223504098783"
"Big worries","1992","Brandenburg","direct migration background","13","","",""
"Big worries","1992","Brandenburg","indirect migration background","","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","no migration background","189","0.504770719711478","0.455650897124015","0.553890542298942"
"Big worries","1992","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Big worries","1992","Saxony","no migration background","516","0.483362457630188","0.454030564347625","0.512694350912751"
"Big worries","1992","Saxony","direct migration background","24","","",""
"Big worries","1992","Saxony","indirect migration background","2","","",""
"Big worries","1992","Saxony-Anhalt","no migration background","383","0.531308558441341","0.495281295886064","0.567335820996617"
"Big worries","1992","Saxony-Anhalt","direct migration background","21","","",""
"Big worries","1992","Saxony-Anhalt","indirect migration background","1","","",""
"Big worries","1992","Thuringia","no migration background","315","0.506877778083631","0.46856107534652","0.545194480820742"
"Big worries","1992","Thuringia","direct migration background","14","","",""
"Big worries","1992","Thuringia","indirect migration background","1","","",""
"Some worries","1992","Schleswig-Holstein","no migration background","125","0.517951131652842","0.454065368531053","0.581836894774631"
"Some worries","1992","Schleswig-Holstein","direct migration background","10","","",""
"Some worries","1992","Schleswig-Holstein","indirect migration background","2","","",""
"Some worries","1992","Hamburg","no migration background","55","0.502176118057219","0.406992754104065","0.597359482010372"
"Some worries","1992","Hamburg","direct migration background","13","","",""
"Some worries","1992","Hamburg","indirect migration background","5","","",""
"Some worries","1992","Lower Saxony","no migration background","381","0.472796518936695","0.438135190777892","0.507457847095499"
"Some worries","1992","Lower Saxony","direct migration background","55","0.448668445288123","0.365385323567223","0.531951567009022"
"Some worries","1992","Lower Saxony","indirect migration background","14","","",""
"Some worries","1992","Bremen","no migration background","26","","",""
"Some worries","1992","Bremen","direct migration background","2","","",""
"Some worries","1992","Bremen","indirect migration background","","","",""
"Some worries","1992","North Rhine-Westphalia","no migration background","802","0.454350683452356","0.431213391982691","0.477487974922021"
"Some worries","1992","North Rhine-Westphalia","direct migration background","233","0.388732800845837","0.350818559690558","0.426647042001117"
"Some worries","1992","North Rhine-Westphalia","indirect migration background","47","0.387699448325224","0.298260726875444","0.477138169775004"
"Some worries","1992","Hesse","no migration background","292","0.480637670103714","0.440254207490315","0.521021132717113"
"Some worries","1992","Hesse","direct migration background","139","0.387478818965144","0.334101391242714","0.440856246687574"
"Some worries","1992","Hesse","indirect migration background","17","","",""
"Some worries","1992","Rhineland-Palatinate,Saarland","no migration background","281","0.55073699811452","0.508308898131789","0.59316509809725"
"Some worries","1992","Rhineland-Palatinate,Saarland","direct migration background","44","0.434630735196538","0.342825933986283","0.526435536406794"
"Some worries","1992","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Some worries","1992","Baden-Württemberg","no migration background","511","0.501341053658067","0.470226706203258","0.532455401112877"
"Some worries","1992","Baden-Württemberg","direct migration background","227","0.349700469325969","0.313645238325614","0.385755700326323"
"Some worries","1992","Baden-Württemberg","indirect migration background","22","","",""
"Some worries","1992","Bavaria","no migration background","621","0.511396928363049","0.483335912309312","0.539457944416785"
"Some worries","1992","Bavaria","direct migration background","154","0.449028160578916","0.397789791682861","0.50026652947497"
"Some worries","1992","Bavaria","indirect migration background","26","","",""
"Some worries","1992","Berlin","no migration background","187","0.385318043857423","0.341552110776838","0.429083976938007"
"Some worries","1992","Berlin","direct migration background","25","","",""
"Some worries","1992","Berlin","indirect migration background","7","","",""
"Some worries","1992","Brandenburg","no migration background","279","0.435341146946578","0.39701893804726","0.473663355845897"
"Some worries","1992","Brandenburg","direct migration background","6","","",""
"Some worries","1992","Brandenburg","indirect migration background","1","","",""
"Some worries","1992","Mecklenburg-Western Pomerania","no migration background","179","0.419248040351892","0.370770852610314","0.467725228093469"
"Some worries","1992","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Some worries","1992","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Some worries","1992","Saxony","no migration background","488","0.424884463585644","0.395869392911027","0.45389953426026"
"Some worries","1992","Saxony","direct migration background","15","","",""
"Some worries","1992","Saxony","indirect migration background","","","",""
"Some worries","1992","Saxony-Anhalt","no migration background","297","0.396872047925193","0.361550125580987","0.432193970269399"
"Some worries","1992","Saxony-Anhalt","direct migration background","7","","",""
"Some worries","1992","Saxony-Anhalt","indirect migration background","1","","",""
"Some worries","1992","Thuringia","no migration background","306","0.442560401413205","0.404493774017287","0.480627028809123"
"Some worries","1992","Thuringia","direct migration background","9","","",""
"Some worries","1992","Thuringia","indirect migration background","1","","",""
"No worries","1992","Schleswig-Holstein","no migration background","41","0.177992428640613","0.129087477065768","0.226897380215458"
"No worries","1992","Schleswig-Holstein","direct migration background","7","","",""
"No worries","1992","Schleswig-Holstein","indirect migration background","3","","",""
"No worries","1992","Hamburg","no migration background","28","","",""
"No worries","1992","Hamburg","direct migration background","12","","",""
"No worries","1992","Hamburg","indirect migration background","1","","",""
"No worries","1992","Lower Saxony","no migration background","125","0.159110268188373","0.133715891416353","0.184504644960393"
"No worries","1992","Lower Saxony","direct migration background","11","","",""
"No worries","1992","Lower Saxony","indirect migration background","1","","",""
"No worries","1992","Bremen","no migration background","13","","",""
"No worries","1992","Bremen","direct migration background","1","","",""
"No worries","1992","Bremen","indirect migration background","","","",""
"No worries","1992","North Rhine-Westphalia","no migration background","284","0.148773463455333","0.1322368935628","0.165310033347866"
"No worries","1992","North Rhine-Westphalia","direct migration background","72","0.0898893141170708","0.0676427795647734","0.112135848669368"
"No worries","1992","North Rhine-Westphalia","indirect migration background","9","","",""
"No worries","1992","Hesse","no migration background","73","0.13909160312394","0.111121867831808","0.167061338416072"
"No worries","1992","Hesse","direct migration background","39","0.183569473192884","0.141153156782118","0.225985789603651"
"No worries","1992","Hesse","indirect migration background","3","","",""
"No worries","1992","Rhineland-Palatinate,Saarland","no migration background","54","0.0981771547076206","0.0727968421014924","0.123557467313749"
"No worries","1992","Rhineland-Palatinate,Saarland","direct migration background","2","","",""
"No worries","1992","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"No worries","1992","Baden-Württemberg","no migration background","108","0.118330857707708","0.0982309491465727","0.138430766268842"
"No worries","1992","Baden-Württemberg","direct migration background","108","0.0889655183375358","0.0674405897825074","0.110490446892564"
"No worries","1992","Baden-Württemberg","indirect migration background","21","","",""
"No worries","1992","Bavaria","no migration background","148","0.121984727988222","0.10361300010017","0.140356455876274"
"No worries","1992","Bavaria","direct migration background","35","0.0757463189874646","0.0484898140295502","0.103002823945379"
"No worries","1992","Bavaria","indirect migration background","8","","",""
"No worries","1992","Berlin","no migration background","57","0.121790376677428","0.0923795745745476","0.151201178780308"
"No worries","1992","Berlin","direct migration background","16","","",""
"No worries","1992","Berlin","indirect migration background","2","","",""
"No worries","1992","Brandenburg","no migration background","42","0.068081160842583","0.0486120944418362","0.0875502272433298"
"No worries","1992","Brandenburg","direct migration background","1","","",""
"No worries","1992","Brandenburg","indirect migration background","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","no migration background","30","0.0759812399366299","0.0499496833768958","0.102012796496364"
"No worries","1992","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No worries","1992","Saxony","no migration background","111","0.091753078784168","0.0748088054924815","0.108697352075854"
"No worries","1992","Saxony","direct migration background","1","","",""
"No worries","1992","Saxony","indirect migration background","","","",""
"No worries","1992","Saxony-Anhalt","no migration background","57","0.0718193936334668","0.0531791553787148","0.0904596318882188"
"No worries","1992","Saxony-Anhalt","direct migration background","4","","",""
"No worries","1992","Saxony-Anhalt","indirect migration background","","","",""
"No worries","1992","Thuringia","no migration background","33","0.0505618205031639","0.0337697629500565","0.0673538780562712"
"No worries","1992","Thuringia","direct migration background","1","","",""
"No worries","1992","Thuringia","indirect migration background","","","",""
"Big worries","1993","Schleswig-Holstein","no migration background","82","0.366871918936169","0.306399658656506","0.427344179215832"
"Big worries","1993","Schleswig-Holstein","direct migration background","17","","",""
"Big worries","1993","Schleswig-Holstein","indirect migration background","3","","",""
"Big worries","1993","Hamburg","no migration background","33","0.290429403245047","0.203182601038039","0.377676205452056"
"Big worries","1993","Hamburg","direct migration background","17","","",""
"Big worries","1993","Hamburg","indirect migration background","","","",""
"Big worries","1993","Lower Saxony","no migration background","298","0.381155327446794","0.347542679071139","0.41476797582245"
"Big worries","1993","Lower Saxony","direct migration background","81","0.528600081974865","0.446205833074824","0.610994330874906"
"Big worries","1993","Lower Saxony","indirect migration background","20","","",""
"Big worries","1993","Bremen","no migration background","36","0.452645505941473","0.342183165618508","0.563107846264439"
"Big worries","1993","Bremen","direct migration background","11","","",""
"Big worries","1993","Bremen","indirect migration background","2","","",""
"Big worries","1993","North Rhine-Westphalia","no migration background","769","0.457911389815697","0.434521656953167","0.481301122678226"
"Big worries","1993","North Rhine-Westphalia","direct migration background","387","0.591166512647209","0.552655133854879","0.629677891439538"
"Big worries","1993","North Rhine-Westphalia","indirect migration background","78","0.487313950064977","0.403615391326406","0.571012508803548"
"Big worries","1993","Hesse","no migration background","258","0.445736548500626","0.405109861094522","0.48636323590673"
"Big worries","1993","Hesse","direct migration background","161","0.520562520667916","0.465039851559959","0.576085189775873"
"Big worries","1993","Hesse","indirect migration background","26","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","no migration background","221","0.402697396192298","0.360705154224379","0.444689638160218"
"Big worries","1993","Rhineland-Palatinate,Saarland","direct migration background","53","0.55452497036955","0.456122208143321","0.65292773259578"
"Big worries","1993","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Big worries","1993","Baden-Württemberg","no migration background","420","0.43388634762529","0.403122523585706","0.464650171664875"
"Big worries","1993","Baden-Württemberg","direct migration background","380","0.579736804979478","0.542192837359846","0.61728077259911"
"Big worries","1993","Baden-Württemberg","indirect migration background","58","0.630503936621919","0.54304504497962","0.717962828264219"
"Big worries","1993","Bavaria","no migration background","531","0.437402772234936","0.409393996442383","0.465411548027489"
"Big worries","1993","Bavaria","direct migration background","199","0.571286394066512","0.518836379658693","0.623736408474332"
"Big worries","1993","Bavaria","indirect migration background","37","0.591650867632242","0.474824141606323","0.70847759365816"
"Big worries","1993","Berlin","no migration background","246","0.529313133502877","0.483994426765275","0.574631840240479"
"Big worries","1993","Berlin","direct migration background","63","0.681023620872906","0.584732290743483","0.777314951002329"
"Big worries","1993","Berlin","indirect migration background","11","","",""
"Big worries","1993","Brandenburg","no migration background","309","0.513551333722251","0.473887598274909","0.553215069169592"
"Big worries","1993","Brandenburg","direct migration background","11","","",""
"Big worries","1993","Brandenburg","indirect migration background","1","","",""
"Big worries","1993","Mecklenburg-Western Pomerania","no migration background","192","0.533827347884742","0.484254131685809","0.583400564083676"
"Big worries","1993","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Big worries","1993","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Big worries","1993","Saxony","no migration background","553","0.523783335136778","0.493914101272194","0.553652569001362"
"Big worries","1993","Saxony","direct migration background","26","","",""
"Big worries","1993","Saxony","indirect migration background","2","","",""
"Big worries","1993","Saxony-Anhalt","no migration background","363","0.537404337144617","0.500625575492403","0.57418309879683"
"Big worries","1993","Saxony-Anhalt","direct migration background","23","","",""
"Big worries","1993","Saxony-Anhalt","indirect migration background","2","","",""
"Big worries","1993","Thuringia","no migration background","344","0.536883705887935","0.498069687745114","0.575697724030755"
"Big worries","1993","Thuringia","direct migration background","16","","",""
"Big worries","1993","Thuringia","indirect migration background","2","","",""
"Some worries","1993","Schleswig-Holstein","no migration background","119","0.451323139341274","0.38888423111964","0.513762047562909"
"Some worries","1993","Schleswig-Holstein","direct migration background","12","","",""
"Some worries","1993","Schleswig-Holstein","indirect migration background","4","","",""
"Some worries","1993","Hamburg","no migration background","59","0.595793260047378","0.501478212119239","0.690108307975516"
"Some worries","1993","Hamburg","direct migration background","11","","",""
"Some worries","1993","Hamburg","indirect migration background","4","","",""
"Some worries","1993","Lower Saxony","no migration background","375","0.461308495454127","0.426807891599871","0.495809099308383"
"Some worries","1993","Lower Saxony","direct migration background","47","0.365222386683813","0.285747845227716","0.44469692813991"
"Some worries","1993","Lower Saxony","indirect migration background","12","","",""
"Some worries","1993","Bremen","no migration background","29","","",""
"Some worries","1993","Bremen","direct migration background","1","","",""
"Some worries","1993","Bremen","indirect migration background","","","",""
"Some worries","1993","North Rhine-Westphalia","no migration background","794","0.445718185378425","0.422383879346672","0.469052491410177"
"Some worries","1993","North Rhine-Westphalia","direct migration background","203","0.351911593059474","0.314500978906808","0.389322207212139"
"Some worries","1993","North Rhine-Westphalia","indirect migration background","52","0.482618865620734","0.398943956556684","0.566293774684783"
"Some worries","1993","Hesse","no migration background","272","0.465955342000559","0.42518211323912","0.506728570761998"
"Some worries","1993","Hesse","direct migration background","125","0.367512214071606","0.313928864719558","0.421095563423654"
"Some worries","1993","Hesse","indirect migration background","21","","",""
"Some worries","1993","Rhineland-Palatinate,Saarland","no migration background","265","0.525879195644459","0.483125865469104","0.568632525819813"
"Some worries","1993","Rhineland-Palatinate,Saarland","direct migration background","41","0.418079849624962","0.32042442579293","0.515735273456994"
"Some worries","1993","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"Some worries","1993","Baden-Württemberg","no migration background","492","0.481327258102687","0.450312567521177","0.512341948684196"
"Some worries","1993","Baden-Württemberg","direct migration background","215","0.33020470491513","0.29443406363011","0.365975346200151"
"Some worries","1993","Baden-Württemberg","indirect migration background","48","0.291615055177197","0.20925914102836","0.373970969326035"
"Some worries","1993","Bavaria","no migration background","565","0.467086198791441","0.438916541143009","0.495255856439872"
"Some worries","1993","Bavaria","direct migration background","117","0.348585170607449","0.298082038591704","0.399088302623193"
"Some worries","1993","Bavaria","indirect migration background","28","","",""
"Some worries","1993","Berlin","no migration background","178","0.375947049873796","0.331969685940396","0.419924413807196"
"Some worries","1993","Berlin","direct migration background","24","","",""
"Some worries","1993","Berlin","indirect migration background","7","","",""
"Some worries","1993","Brandenburg","no migration background","271","0.435976967910236","0.396625279905684","0.475328655914788"
"Some worries","1993","Brandenburg","direct migration background","6","","",""
"Some worries","1993","Brandenburg","indirect migration background","1","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","no migration background","174","0.414999856587031","0.366036041409323","0.46396367176474"
