"plh0038","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","16-34 y.","(0) in school","107","0.553833604372046","0.482586803573136","0.625080405170956"
"Big worries","1984","16-34 y.","(1a) inadequately completed","134","0.402983687192489","0.349574936663857","0.45639243772112"
"Big worries","1984","16-34 y.","(1b) general elementary school","458","0.521511245413186","0.4892671396477","0.553755351178673"
"Big worries","1984","16-34 y.","(1c) basic vocational qualification","635","0.503227710734743","0.475804797000847","0.53065062446864"
"Big worries","1984","16-34 y.","(2b) intermediate general qualification","191","0.530735392625748","0.47918348200441","0.582287303247086"
"Big worries","1984","16-34 y.","(2a) intermediate vocational","357","0.566260122326566","0.527894544652324","0.604625700000808"
"Big worries","1984","16-34 y.","(2c_gen) general maturity certificate","224","0.636685816407046","0.586442242576484","0.686929390237609"
"Big worries","1984","16-34 y.","(2c_voc) vocational maturity certificate","130","0.585829764620879","0.520291734566909","0.651367794674849"
"Big worries","1984","16-34 y.","(3a) lower tertiary education","41","0.596797545544468","0.481053503882021","0.712541587206915"
"Big worries","1984","16-34 y.","(3b) higher tertiary education","109","0.638539275276824","0.567562523177533","0.709516027376115"
"Big worries","1984","35-65 y.","(0) in school","","","",""
"Big worries","1984","35-65 y.","(1a) inadequately completed","306","0.43254549531628","0.39704137858197","0.46804961205059"
"Big worries","1984","35-65 y.","(1b) general elementary school","802","0.513210952888295","0.488557634572993","0.537864271203597"
"Big worries","1984","35-65 y.","(1c) basic vocational qualification","1279","0.527731712218331","0.508035781784875","0.547427642651787"
"Big worries","1984","35-65 y.","(2b) intermediate general qualification","59","0.740567348542632","0.64511201954967","0.836022677535594"
"Big worries","1984","35-65 y.","(2a) intermediate vocational","335","0.541505025289645","0.50222042043525","0.580789630144041"
"Big worries","1984","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","35-65 y.","(2c_voc) vocational maturity certificate","123","0.635157021240226","0.567935470656668","0.702378571823784"
"Big worries","1984","35-65 y.","(3a) lower tertiary education","86","0.502249198604545","0.42774330126884","0.57675509594025"
"Big worries","1984","35-65 y.","(3b) higher tertiary education","179","0.56534831077128","0.509624599338521","0.621072022204039"
"Big worries","1984","66 and older","(0) in school","","","",""
"Big worries","1984","66 and older","(1a) inadequately completed","","","",""
"Big worries","1984","66 and older","(1b) general elementary school","244","0.505407111011788","0.460772764575613","0.550041457447964"
"Big worries","1984","66 and older","(1c) basic vocational qualification","266","0.549132755800966","0.504711831672626","0.593553679929307"
"Big worries","1984","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","1984","66 and older","(2a) intermediate vocational","75","0.503792584929144","0.422129768235004","0.585455401623284"
"Big worries","1984","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","1984","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","66 and older","(3a) lower tertiary education","","","",""
"Big worries","1984","66 and older","(3b) higher tertiary education","","","",""
"Some worries","1984","16-34 y.","(0) in school","55","0.312779181731172","0.246329277254904","0.379229086207439"
"Some worries","1984","16-34 y.","(1a) inadequately completed","119","0.433286742826295","0.379330093471224","0.487243392181367"
"Some worries","1984","16-34 y.","(1b) general elementary school","336","0.358563375020438","0.327607543741472","0.389519206299405"
"Some worries","1984","16-34 y.","(1c) basic vocational qualification","503","0.393135202299055","0.366345395465708","0.419925009132402"
"Some worries","1984","16-34 y.","(2b) intermediate general qualification","138","0.390890205292021","0.340485390146338","0.441295020437704"
"Some worries","1984","16-34 y.","(2a) intermediate vocational","231","0.353255556320475","0.316253153204495","0.390257959436455"
"Some worries","1984","16-34 y.","(2c_gen) general maturity certificate","107","0.31348677984192","0.265023720434591","0.361949839249248"
"Some worries","1984","16-34 y.","(2c_voc) vocational maturity certificate","69","0.34186424527517","0.278753572841422","0.404974917708918"
"Some worries","1984","16-34 y.","(3a) lower tertiary education","","","",""
"Some worries","1984","16-34 y.","(3b) higher tertiary education","51","0.278687390315927","0.212448632617526","0.344926148014329"
"Some worries","1984","35-65 y.","(0) in school","","","",""
"Some worries","1984","35-65 y.","(1a) inadequately completed","262","0.322366017654141","0.288871825482111","0.355860209826172"
"Some worries","1984","35-65 y.","(1b) general elementary school","591","0.3946228246414","0.370514826585747","0.418730822697053"
"Some worries","1984","35-65 y.","(1c) basic vocational qualification","956","0.386857746923879","0.367643127583051","0.406072366264707"
"Some worries","1984","35-65 y.","(2b) intermediate general qualification","","","",""
"Some worries","1984","35-65 y.","(2a) intermediate vocational","233","0.372958876711643","0.334831902592032","0.411085850831254"
