"plh0038","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","general elemantary","Female","1247","0.552538767090967","0.532200158724466","0.572877375457469"
"Big worries","1984","general elemantary","Male","525","0.453757234121119","0.424818969152062","0.482695499090177"
"Big worries","1984","higher education","Female","164","0.628107454494832","0.568670445977323","0.687544463012341"
"Big worries","1984","higher education","Male","285","0.529144843666297","0.486689556765484","0.57160013056711"
"Big worries","1984","higher vocational","Female","176","0.635069276143064","0.578171209489896","0.691967342796232"
"Big worries","1984","higher vocational","Male","183","0.476877645682396","0.426725360658678","0.527029930706113"
"Big worries","1984","in school","Female","62","0.680193014053231","0.58488833259753","0.775497695508931"
"Big worries","1984","in school","Male","45","0.431883891764344","0.332277239672034","0.531490543856653"
"Big worries","1984","inadequately","Female","228","0.3782838711365","0.338748196749116","0.417819545523885"
"Big worries","1984","inadequately","Male","168","0.424464771507811","0.376968643373248","0.471960899642374"
"Big worries","1984","middle vocational","Female","1452","0.574738773150803","0.555459326710981","0.594018219590626"
"Big worries","1984","middle vocational","Male","1536","0.500018433820532","0.482538253654025","0.51749861398704"
"Big worries","1984","vocational + Abi","Female","81","0.729445931596121","0.648949107190803","0.809942756001439"
"Big worries","1984","vocational + Abi","Male","110","0.561750908418221","0.491930942894808","0.631570873941633"
"No worries","1984","general elemantary","Female","220","0.0845415467070709","0.073162220081438","0.0959208733327037"
"No worries","1984","general elemantary","Male","182","0.138211177549024","0.118150764514063","0.158271590583984"
"No worries","1984","higher education","Female","11","","",""
"No worries","1984","higher education","Male","54","0.106214855278612","0.0800082946567007","0.132421415900524"
"No worries","1984","higher vocational","Female","10","","",""
"No worries","1984","higher vocational","Male","42","0.115452684950578","0.0833642780518955","0.14754109184926"
"No worries","1984","in school","Female","10","","",""
"No worries","1984","in school","Male","15","","",""
"No worries","1984","inadequately","Female","138","0.23417212002677","0.199648418595111","0.268695821458429"
"No worries","1984","inadequately","Male","109","0.240172130752456","0.199121452166682","0.28122280933823"
"No worries","1984","middle vocational","Female","165","0.0635228619660679","0.0540114490499696","0.0730342748821661"
"No worries","1984","middle vocational","Male","383","0.113498584847244","0.102409113569557","0.12458805612493"
"No worries","1984","vocational + Abi","Female","5","","",""
"No worries","1984","vocational + Abi","Male","23","","",""
"Some worries","1984","general elemantary","Female","829","0.362919686201962","0.343251491215076","0.382587881188848"
"Some worries","1984","general elemantary","Male","430","0.408031588329857","0.379464628901413","0.4365985477583"
"Some worries","1984","higher education","Female","79","0.320602712097188","0.263207358857874","0.377998065336502"
"Some worries","1984","higher education","Male","192","0.36464030105509","0.323700757561417","0.405579844548764"
"Some worries","1984","higher vocational","Female","89","0.32664533479938","0.271215713590245","0.382074956008514"
"Some worries","1984","higher vocational","Male","156","0.407669669367026","0.358327096684799","0.457012242049254"
"Some worries","1984","in school","Female","20","","",""
"Some worries","1984","in school","Male","35","0.389816508832305","0.291744148228042","0.487888869436568"
"Some worries","1984","inadequately","Female","212","0.387544008836729","0.347826488263196","0.427261529410263"
"Some worries","1984","inadequately","Male","139","0.335363097739733","0.289994925055197","0.380731270424269"
"Some worries","1984","middle vocational","Female","909","0.361738364883129","0.343000156094203","0.380476573672055"
"Some worries","1984","middle vocational","Male","1224","0.386482981332224","0.369459264175972","0.403506698488476"
"Some worries","1984","vocational + Abi","Female","31","0.226288762600484","0.150470102301376","0.302107422899593"
"Some worries","1984","vocational + Abi","Male","61","0.320444456855909","0.254779133461896","0.386109780249922"
"Big worries","1985","general elemantary","Female","1026","0.5143856263235","0.492525311335771","0.536245941311228"
"Big worries","1985","general elemantary","Male","436","0.411153979682874","0.381104801432126","0.441203157933622"
"Big worries","1985","higher education","Female","150","0.585035960029233","0.523213014908118","0.646858905150347"
"Big worries","1985","higher education","Male","248","0.473171758033647","0.429711926035304","0.51663159003199"
"Big worries","1985","higher vocational","Female","133","0.528578810752161","0.46754915030558","0.589608471198743"
"Big worries","1985","higher vocational","Male","141","0.374674038547011","0.324673247968062","0.424674829125959"
"Big worries","1985","in school","Female","40","0.585701808657003","0.474217881062029","0.697185736251976"
"Big worries","1985","in school","Male","43","0.380121468757277","0.289818693286323","0.470424244228232"
"Big worries","1985","inadequately","Female","195","0.4110658131818","0.366630658134232","0.455500968229368"
"Big worries","1985","inadequately","Male","157","0.421030558470238","0.369305772906505","0.472755344033971"
"Big worries","1985","middle vocational","Female","1250","0.536736762624783","0.516445985122642","0.557027540126924"
"Big worries","1985","middle vocational","Male","1301","0.463497029742111","0.445124692179301","0.48186936730492"
"Big worries","1985","vocational + Abi","Female","69","0.675115770579959","0.586377769019926","0.763853772139992"
"Big worries","1985","vocational + Abi","Male","87","0.460484382459947","0.385558288341466","0.535410476578428"
"No worries","1985","general elemantary","Female","215","0.0980169634686872","0.0850117931621888","0.111022133775186"
"No worries","1985","general elemantary","Male","172","0.156679605720735","0.134480677075606","0.178878534365864"
"No worries","1985","higher education","Female","17","","",""
"No worries","1985","higher education","Male","43","0.0917224693730645","0.0665983258411195","0.11684661290501"
"No worries","1985","higher vocational","Female","13","","",""
"No worries","1985","higher vocational","Male","45","0.127120768852108","0.0927109666474105","0.161530571056806"
"No worries","1985","in school","Female","8","","",""
"No worries","1985","in school","Male","24","","",""
"No worries","1985","inadequately","Female","104","0.225703981286101","0.187950173492096","0.263457789080107"
"No worries","1985","inadequately","Male","65","0.187320545267216","0.146444731128502","0.228196359405929"
"No worries","1985","middle vocational","Female","174","0.0740074227900651","0.0633550712155161","0.0846597743646141"
"No worries","1985","middle vocational","Male","365","0.123414874211011","0.111296742339017","0.135533006083004"
"No worries","1985","vocational + Abi","Female","5","","",""
"No worries","1985","vocational + Abi","Male","17","","",""
"Some worries","1985","general elemantary","Female","767","0.387597410207813","0.366287816013196","0.40890700440243"
"Some worries","1985","general elemantary","Male","422","0.432166414596391","0.401913618294963","0.46241921089782"
"Some worries","1985","higher education","Female","77","0.323805885196099","0.265093295041191","0.382518475351007"
"Some worries","1985","higher education","Male","216","0.435105772593289","0.391951370649419","0.478260174537158"
"Some worries","1985","higher vocational","Female","111","0.425492999005139","0.36504590856222","0.485940089448058"
"Some worries","1985","higher vocational","Male","174","0.498205192600881","0.446555939337667","0.549854445864095"
"Some worries","1985","in school","Female","27","","",""
"Some worries","1985","in school","Male","44","0.413286326598894","0.321680051336561","0.504892601861227"
"Some worries","1985","inadequately","Female","172","0.363230205532098","0.319797204047466","0.406663207016731"
"Some worries","1985","inadequately","Male","128","0.391648896262546","0.340511375069508","0.442786417455585"
"Some worries","1985","middle vocational","Female","896","0.389255814585152","0.369415373482318","0.409096255687986"
"Some worries","1985","middle vocational","Male","1164","0.413088096046878","0.394947035518635","0.431229156575122"
"Some worries","1985","vocational + Abi","Female","33","0.304826401352133","0.217603781587743","0.392049021116523"
"Some worries","1985","vocational + Abi","Male","66","0.445365993922156","0.370654846937668","0.520077140906644"
"Big worries","1986","general elemantary","Female","899","0.472554667128247","0.45003500598515","0.495074328271345"
"Big worries","1986","general elemantary","Male","430","0.40376241502059","0.373412753361952","0.434112076679229"
"Big worries","1986","higher education","Female","134","0.526194094787185","0.463414548344666","0.588973641229704"
"Big worries","1986","higher education","Male","221","0.425370245524431","0.382250120541751","0.468490370507111"
"Big worries","1986","higher vocational","Female","131","0.538332756006194","0.4764117003948","0.600253811617587"
"Big worries","1986","higher vocational","Male","125","0.364196175706712","0.31235637149798","0.416035979915444"
"Big worries","1986","in school","Female","37","0.506876256235859","0.3921888866705","0.621563625801217"
"Big worries","1986","in school","Male","43","0.381367068890848","0.29141167874305","0.471322459038646"
"Big worries","1986","inadequately","Female","170","0.386453626476596","0.341513715232867","0.431393537720325"
"Big worries","1986","inadequately","Male","135","0.395318646074551","0.342163740795615","0.448473551353487"
"Big worries","1986","middle vocational","Female","1123","0.496187600909487","0.475519179056613","0.516856022762361"
"Big worries","1986","middle vocational","Male","1162","0.41796192147623","0.399446686716331","0.43647715623613"
"Big worries","1986","vocational + Abi","Female","69","0.648323468014771","0.559892038623633","0.736754897405909"
"Big worries","1986","vocational + Abi","Male","72","0.402978703191974","0.327909444678789","0.478047961705158"
"No worries","1986","general elemantary","Female","227","0.114540813510763","0.100175619303943","0.128906007717582"
"No worries","1986","general elemantary","Male","156","0.163916134509937","0.141017108632101","0.186815160387773"
"No worries","1986","higher education","Female","11","","",""
"No worries","1986","higher education","Male","57","0.117523624768775","0.0894359016858917","0.145611347851658"
"No worries","1986","higher vocational","Female","20","","",""
"No worries","1986","higher vocational","Male","44","0.138409117986908","0.101207057731942","0.175611178241873"
"No worries","1986","in school","Female","5","","",""
"No worries","1986","in school","Male","14","","",""
"No worries","1986","inadequately","Female","103","0.282098687446309","0.240565742491216","0.323631632401403"
"No worries","1986","inadequately","Male","69","0.196975032010836","0.153735944056059","0.240214119965614"
"No worries","1986","middle vocational","Female","206","0.0868424037075064","0.0752014456740035","0.0984833617410092"
"No worries","1986","middle vocational","Male","409","0.150466189245433","0.137044877616569","0.163887500874296"
"No worries","1986","vocational + Abi","Female","4","","",""
"No worries","1986","vocational + Abi","Male","20","","",""
"Some worries","1986","general elemantary","Female","762","0.41290451936099","0.3906956585196","0.43511338020238"
"Some worries","1986","general elemantary","Male","418","0.432321450469473","0.401678126766491","0.462964774172454"
"Some worries","1986","higher education","Female","98","0.430478204002799","0.368222992555229","0.49273341545037"
"Some worries","1986","higher education","Male","227","0.457106129706794","0.413658269384288","0.500553990029299"
"Some worries","1986","higher vocational","Female","98","0.380856528847934","0.32054160709356","0.441171450602308"
"Some worries","1986","higher vocational","Male","162","0.49739470630638","0.443530755751632","0.551258656861129"
"Some worries","1986","in school","Female","31","0.433496783311429","0.319817640369992","0.547175926252866"
"Some worries","1986","in school","Male","55","0.520017539288117","0.427492184394108","0.612542894182127"
"Some worries","1986","inadequately","Female","178","0.331447686077095","0.288003165007688","0.374892207146502"
"Some worries","1986","inadequately","Male","121","0.407706321914613","0.354280811258442","0.461131832570784"
"Some worries","1986","middle vocational","Female","919","0.416969995383007","0.396587948662672","0.437352042103342"
"Some worries","1986","middle vocational","Male","1155","0.431571889278337","0.412978887395371","0.450164891161303"
"Some worries","1986","vocational + Abi","Female","39","0.315160263638181","0.229120485283134","0.401200041993228"
"Some worries","1986","vocational + Abi","Male","72","0.46613796098238","0.389789915512531","0.542486006452229"
"Big worries","1987","general elemantary","Female","856","0.500816146750823","0.477826089480474","0.523806204021171"
"Big worries","1987","general elemantary","Male","368","0.374862591127974","0.344798905780956","0.404926276474993"
"Big worries","1987","higher education","Female","152","0.604172579670856","0.543309251918102","0.66503590742361"
"Big worries","1987","higher education","Male","197","0.391442336819013","0.348489483563843","0.434395190074183"
"Big worries","1987","higher vocational","Female","128","0.540823743531657","0.478550982182861","0.603096504880452"
"Big worries","1987","higher vocational","Male","117","0.354845511409378","0.302091429500803","0.407599593317952"
"Big worries","1987","in school","Female","50","0.639781719674368","0.538905859158808","0.740657580189928"
"Big worries","1987","in school","Male","44","0.457187039137429","0.359548752349086","0.554825325925772"
"Big worries","1987","inadequately","Female","166","0.400918726914864","0.355074265578298","0.446763188251431"
"Big worries","1987","inadequately","Male","105","0.345957679830584","0.29292015299958","0.398995206661588"
"Big worries","1987","middle vocational","Female","1131","0.509040273196539","0.488286739106501","0.529793807286578"
"Big worries","1987","middle vocational","Male","1116","0.423825230411631","0.405233762080627","0.442416698742635"
"Big worries","1987","vocational + Abi","Female","60","0.516620484531657","0.426071185561575","0.607169783501738"
"Big worries","1987","vocational + Abi","Male","75","0.478841608776556","0.401677390472658","0.556005827080454"
"No worries","1987","general elemantary","Female","214","0.112957883202398","0.098403258202922","0.127512508201873"
"No worries","1987","general elemantary","Male","166","0.147771637158548","0.125732633543521","0.169810640773576"
"No worries","1987","higher education","Female","14","","",""
"No worries","1987","higher education","Male","66","0.131374933310658","0.101645975404493","0.161103891216824"
"No worries","1987","higher vocational","Female","12","","",""
"No worries","1987","higher vocational","Male","51","0.175479105724977","0.13354010399635","0.217418107453605"
"No worries","1987","in school","Female","4","","",""
"No worries","1987","in school","Male","20","","",""
"No worries","1987","inadequately","Female","85","0.19357953149222","0.156620011745222","0.230539051239219"
"No worries","1987","inadequately","Male","67","0.204038677108224","0.159105090708897","0.24897226350755"
"No worries","1987","middle vocational","Female","170","0.0727584994150639","0.0619757042780712","0.0835412945520566"
"No worries","1987","middle vocational","Male","364","0.131668398084903","0.118947237095463","0.144389559074342"
"No worries","1987","vocational + Abi","Female","11","","",""
"No worries","1987","vocational + Abi","Male","21","","",""
"Some worries","1987","general elemantary","Female","747","0.386225970046779","0.363838984546709","0.40861295554685"
"Some worries","1987","general elemantary","Male","462","0.477365771713477","0.446345686660721","0.508385856766234"
"Some worries","1987","higher education","Female","82","0.327129117036648","0.268737874207017","0.38552035986628"
"Some worries","1987","higher education","Male","233","0.477182729870328","0.433226081164619","0.521139378576037"
"Some worries","1987","higher vocational","Female","106","0.418368309761079","0.356725282546313","0.480011336975845"
"Some worries","1987","higher vocational","Male","148","0.469675382865645","0.414648572161105","0.524702193570185"
"Some worries","1987","in school","Female","33","0.301175332215082","0.204774168378081","0.397576496052082"
"Some worries","1987","in school","Male","36","0.360678187654698","0.266561249230276","0.45479512607912"
"Some worries","1987","inadequately","Female","188","0.405501741592916","0.359572689095654","0.451430794090177"
