"plh0038","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","(Married) couple without C. ","1463","0.549529503943346","0.530713657074267","0.568345350812424","1"
"Big worries","1984","1-pers.-HH","681","0.531563332116543","0.504694851949084","0.558431812284001","1"
"Big worries","1984","Couple + C. GT 16 ","1039","0.544857794739558","0.522845188088591","0.566870401390526","1"
"Big worries","1984","Couple + C. LE 16 ","1541","0.518262863186688","0.500497959817096","0.536027766556279","1"
"Big worries","1984","Couple + C. LE and GT 16","857","0.523345609739108","0.499610457284779","0.547080762193436","1"
"Big worries","1984","Single parent ","299","0.530782309218305","0.490027181543441","0.57153743689317","1"
"No worries","1984","Couple + C. GT 16 ","191","0.0819496300454842","0.0698251509821481","0.0940741091088203","3"
"No worries","1984","Couple + C. LE 16 ","355","0.0960290180767881","0.0855538444584813","0.106504191695095","3"
"No worries","1984","(Married) couple without C. ","275","0.0950260888733736","0.0839360123227801","0.106116165423967","3"
"No worries","1984","Single parent ","58","0.0908519650476194","0.0673815205791288","0.11432240951611","3"
"No worries","1984","1-pers.-HH","173","0.109741919499231","0.0929119088757315","0.126571930122731","3"
"No worries","1984","Couple + C. LE and GT 16","223","0.0972406084682687","0.0831605072891088","0.111320709647429","3"
"Some worries","1984","Couple + C. GT 16 ","736","0.373192575214958","0.351813451631797","0.394571698798118","2"
"Some worries","1984","Single parent ","219","0.378365725734075","0.338759795367519","0.417971656100632","2"
"Some worries","1984","(Married) couple without C. ","948","0.355444407183281","0.337343050756707","0.373545763609855","2"
"Some worries","1984","1-pers.-HH","471","0.358694748384226","0.332870061818755","0.384519434949697","2"
"Some worries","1984","Couple + C. LE 16 ","1143","0.385708118736524","0.368402006380567","0.403014231092481","2"
"Some worries","1984","Couple + C. LE and GT 16","621","0.379413781792624","0.356354087332912","0.402473476252335","2"
"Big worries","1985","(Married) couple without C. ","1225","0.506528016830188","0.486555029241125","0.526501004419252","1"
"Big worries","1985","1-pers.-HH","574","0.507805847103486","0.479036091667684","0.536575602539288","1"
"Big worries","1985","Couple + C. GT 16 ","984","0.488723444990829","0.466848742627285","0.510598147354373","1"
"Big worries","1985","Couple + C. LE 16 ","1321","0.479231273475224","0.460243066981999","0.498219479968449","1"
"Big worries","1985","Couple + C. LE and GT 16","646","0.459069018710273","0.433646719115027","0.484491318305518","1"
"Big worries","1985","Single parent ","254","0.477834153111991","0.435546992881585","0.520121313342396","1"
"No worries","1985","Couple + C. GT 16 ","217","0.0910169566896365","0.0784299729097145","0.103603940469558","3"
"No worries","1985","Couple + C. LE 16 ","280","0.0976838139875752","0.0863993846774448","0.108968243297705","3"
"No worries","1985","Single parent ","61","0.101908580438273","0.0762972968072101","0.127519864069335","3"
"No worries","1985","(Married) couple without C. ","257","0.100264065717341","0.0882651988538948","0.112262932580787","3"
"No worries","1985","1-pers.-HH","152","0.124742546313944","0.105727634842435","0.143757457785452","3"
"No worries","1985","Couple + C. LE and GT 16","218","0.120669686706958","0.104051638008071","0.137287735405845","3"
"Some worries","1985","Couple + C. GT 16 ","805","0.420259598319535","0.398659375521016","0.441859821118053","2"
"Some worries","1985","Single parent ","221","0.420257266449737","0.378470288031255","0.462044244868219","2"
"Some worries","1985","(Married) couple without C. ","925","0.393207917452471","0.373694149979452","0.412721684925489","2"
"Some worries","1985","1-pers.-HH","434","0.36745160658257","0.339707799866003","0.395195413299138","2"
"Some worries","1985","Couple + C. LE 16 ","1058","0.423084912537201","0.40430651019461","0.441863314879792","2"
"Some worries","1985","Couple + C. LE and GT 16","612","0.420261294582769","0.395079843226065","0.445442745939474","2"
"Big worries","1986","(Married) couple without C. ","1133","0.476750119259845","0.456663064744243","0.496837173775447","1"
"Big worries","1986","1-pers.-HH","504","0.458707929524452","0.429407430437856","0.488008428611047","1"
"Big worries","1986","Couple + C. GT 16 ","950","0.44837651393426","0.427044805150085","0.469708222718434","1"
"Big worries","1986","Couple + C. LE 16 ","1047","0.425722142269272","0.405898963578982","0.445545320959563","1"
"Big worries","1986","Couple + C. LE and GT 16","594","0.427193900791429","0.401132582250723","0.453255219332135","1"
"Big worries","1986","Single parent ","244","0.47930404532187","0.435732792155101","0.52287529848864","1"
"No worries","1986","Couple + C. LE 16 ","329","0.133700700468927","0.120056441195239","0.147344959742615","3"
"No worries","1986","Single parent ","61","0.127638344523469","0.0985351094431575","0.156741579603781","3"
"No worries","1986","Couple + C. GT 16 ","270","0.125923343450998","0.111693152493763","0.140153534408233","3"
"No worries","1986","(Married) couple without C. ","280","0.10920089158997","0.0966573763151993","0.12174440686474","3"
