"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","college entrance qualification","(Married) couple without C.","7.65","8","1891","5","7","9","10","10","7.58","7.72","0","10","8","8"
"2006","college entrance qualification","1-pers.-HH","7.45","8","877","5","7","9","10","10","7.32","7.58","0","10","8","8"
"2006","college entrance qualification","Couple + C. GT 16 ","7.57","8","926","5","7","9","10","10","7.46","7.68","2","10","8","8"
"2006","college entrance qualification","Couple + C. LE 16","7.4","8","1279","5","7","9","9","10","7.31","7.49","0","10","8","8"
"2006","college entrance qualification","Couple + C. LE and GT 16","7.34","8","310","5","6","9","10","10","7.14","7.54","0","10","8","8"
"2006","college entrance qualification","Single parent","7.6","8","230","5","7","9","10","10","7.37","7.83","1","10","8","8"
"2006","lower secondary degree","(Married) couple without C.","7.58","8","3317","5","7","9","10","10","7.52","7.64","0","10","8","8"
"2006","lower secondary degree","1-pers.-HH","7.08","8","1367","4","6","9","10","10","6.97","7.19","0","10","7","8"
"2006","lower secondary degree","Couple + C. GT 16 ","7.52","8","1019","5","7","9","10","10","7.41","7.63","0","10","8","8"
"2006","lower secondary degree","Couple + C. LE 16","7.44","8","942","5","6","9","10","10","7.32","7.56","0","10","8","8"
"2006","lower secondary degree","Couple + C. LE and GT 16","7.38","8","362","5","6","9","10","10","7.19","7.57","0","10","8","8"
"2006","lower secondary degree","Single parent","7.09","8","354","4","5","9","10","10","6.85","7.33","0","10","7","8"
"2006","no degree/no degree yet","(Married) couple without C.","7.32","8","109","5","6","9","10","10","6.94","7.7","2","10","7","8"
"2006","no degree/no degree yet","1-pers.-HH","6.59","8","40","2","4","9","9","10","5.82","7.36","1","10","6","8"
"2006","no degree/no degree yet","Couple + C. GT 16 ","7.86","8","212","5","7","9","10","10","7.63","8.09","0","10","8","9"
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","8.02","8","165","6","7","9","10","10","7.76","8.28","1","10","8","9"
"2006","no degree/no degree yet","Single parent","7.56","8","76","5","7","9","10","10","7.07","8.05","1","10","7","9"
"2006","Other degree","(Married) couple without C.","7.34","8","410","5","6","9","10","10","7.15","7.53","0","10","8","8"
"2006","Other degree","1-pers.-HH","6.56","7","110","3","5","8","10","10","6.08","7.04","0","10","7","8"
"2006","Other degree","Couple + C. GT 16 ","7.09","8","200","4","6","9","10","10","6.79","7.39","0","10","7","8"
"2006","Other degree","Couple + C. LE 16","7.49","8","244","5","7","9","10","10","7.23","7.75","0","10","8","8"
"2006","Other degree","Couple + C. LE and GT 16","7.21","7","107","5","6","8","10","10","6.85","7.57","1","10","7","8"
"2006","Other degree","Single parent","6.1","6","67","2","5","8","9","10","5.48","6.72","0","10","6","8"
"2006","secondary school degree","(Married) couple without C.","7.61","8","2047","5","7","9","10","10","7.53","7.69","0","10","8","8"
"2006","secondary school degree","1-pers.-HH","7.14","8","874","4","6","8","10","10","7.01","7.27","0","10","8","8"
"2006","secondary school degree","Couple + C. GT 16 ","7.62","8","1149","5","7","9","10","10","7.51","7.73","0","10","8","8"
"2006","secondary school degree","Couple + C. LE 16","7.55","8","1404","5","7","9","10","10","7.46","7.64","0","10","8","8"
"2006","secondary school degree","Couple + C. LE and GT 16","7.7","8","465","5","7","9","10","10","7.54","7.86","0","10","8","8"
"2006","secondary school degree","Single parent","7.27","8","390","4","6","9","10","10","7.08","7.46","0","10","8","8"
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Other degree","Single parent","","","","","","","","","","","","","",""
"2007","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2008","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2008","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
