"year","bula_h","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Baden-Württemberg","East Germany","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","West Germany","7.26","8","2720","5","6","9","10","10","7.19","7.33","0","10","8","8"
"2006","Bavaria","East Germany","","","","","","","","","","","","","",""
"2006","Bavaria","West Germany","7.61","8","3123","5","7","9","10","10","7.54","7.68","0","10","8","8"
"2006","Berlin","East Germany","7.16","8","345","4","6","8","9","10","6.95","7.37","0","10","8","8"
"2006","Berlin","West Germany","6.92","7","437","4","6","8","9","10","6.74","7.1","1","10","7","8"
"2006","Brandenburg","East Germany","7.08","7","943","5","6","8","9","10","6.96","7.2","0","10","7","8"
"2006","Brandenburg","West Germany","","","","","","","","","","","","","",""
"2006","Bremen","East Germany","","","","","","","","","","","","","",""
"2006","Bremen","West Germany","7.19","8","143","5","6","9","10","10","6.85","7.53","0","10","8","8"
"2006","Hamburg","East Germany","","","","","","","","","","","","","",""
"2006","Hamburg","West Germany","7.77","8","309","5","7","9","10","10","7.58","7.96","2","10","8","8"
"2006","Hesse","East Germany","","","","","","","","","","","","","",""
"2006","Hesse","West Germany","7.39","8","1480","5","6","9","10","10","7.29","7.49","0","10","8","8"
"2006","Lower Saxony","East Germany","","","","","","","","","","","","","",""
"2006","Lower Saxony","West Germany","7.49","8","1970","5","7","9","10","10","7.41","7.57","0","10","8","8"
"2006","Mecklenburg-Western Pomerania","East Germany","7.47","8","551","5","7","9","10","10","7.31","7.63","0","10","8","8"
"2006","Mecklenburg-Western Pomerania","West Germany","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","East Germany","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","West Germany","7.51","8","4546","5","7","9","10","10","7.46","7.56","0","10","8","8"
"2006","Rhineland-Palatinate,Saarland","East Germany","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","West Germany","7.38","8","1286","5","6","9","10","10","7.27","7.49","0","10","8","8"
"2006","Saxony","East Germany","7.4","8","1572","5","7","9","10","10","7.31","7.49","0","10","8","8"
"2006","Saxony","West Germany","","","","","","","","","","","","","",""
