"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Employed","7.46","8","13430","5","7","9","10","10","7.43","7.49","0","10","8","8"
"2006","Not Employed","7.39","8","8524","5","6","9","10","10","7.35","7.43","0","10","8","8"
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","","","","","","","","","","","","","",""
"2008","Not Employed","","","","","","","","","","","","","",""
"2009","Employed","","","","","","","","","","","","","",""
"2009","Not Employed","","","","","","","","","","","","","",""
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","7.63","8","16832","5","7","9","10","10","7.6","7.66","0","10","8","8"
"2011","Not Employed","7.48","8","8957","5","6","9","10","10","7.44","7.52","0","10","8","8"
"2012","Employed","8.13","8","5389","6","7","9","10","10","8.09","8.17","0","10","8","8"
"2012","Not Employed","7.85","8","1750","5","7","9","10","10","7.76","7.94","0","10","8","8"
"2013","Employed","8.11","8","5299","6","7","9","10","10","8.07","8.15","0","10","8","8"
"2013","Not Employed","7.8","8","1506","5","7","9","10","10","7.7","7.9","0","10","8","8"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","7.73","8","16110","5","7","9","10","10","7.7","7.76","0","10","8","8"
"2016","Not Employed","7.45","8","8050","5","6","9","10","10","7.41","7.49","0","10","8","8"
