"ple0180","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2016","Not Employed","inadequately","17","","",""
"Never","2016","Not Employed","general elemantary","98","0.0569120056130306","0.0439753865304842","0.0698486246955771"
"Never","2016","Not Employed","middle vocational","206","0.0486587067168415","0.0418089217055543","0.0555084917281288"
"Never","2016","Not Employed","vocational + Abi","20","","",""
"Never","2016","Not Employed","higher vocational","16","","",""
"Never","2016","Not Employed","higher education","67","0.0555267317603298","0.0438714330931217","0.0671820304275379"
"Never","2016","Employed","in school","17","","",""
"Never","2016","Employed","inadequately","14","","",""
"Never","2016","Employed","general elemantary","136","0.102653941796551","0.0862747115405767","0.119033172052525"
"Never","2016","Employed","middle vocational","448","0.0630469528456568","0.0573807673867523","0.0687131383045613"
"Never","2016","Employed","vocational + Abi","100","0.0614879563816182","0.0498722864182737","0.0731036263449626"
"Never","2016","Employed","higher vocational","50","0.0510095445481447","0.0372695480847221","0.0647495410115672"
"Never","2016","Employed","higher education","240","0.0636066163512731","0.0563658249709375","0.0708474077316087"
"Daily","2017","Not Employed","in school","","","",""
"Daily","2017","Not Employed","inadequately","","","",""
"Daily","2017","Not Employed","general elemantary","","","",""
"Daily","2017","Not Employed","middle vocational","","","",""
"Daily","2017","Not Employed","vocational + Abi","","","",""
"Daily","2017","Not Employed","higher vocational","","","",""
"Daily","2017","Not Employed","higher education","","","",""
"Daily","2017","Employed","in school","","","",""
"Daily","2017","Employed","inadequately","","","",""
"Daily","2017","Employed","general elemantary","","","",""
"Daily","2017","Employed","middle vocational","","","",""
"Daily","2017","Employed","vocational + Abi","","","",""
"Daily","2017","Employed","higher vocational","","","",""
"Daily","2017","Employed","higher education","","","",""
"Four to six days a week","2017","Not Employed","in school","","","",""
"Four to six days a week","2017","Not Employed","inadequately","","","",""
"Four to six days a week","2017","Not Employed","general elemantary","","","",""
"Four to six days a week","2017","Not Employed","middle vocational","","","",""
"Four to six days a week","2017","Not Employed","vocational + Abi","","","",""
"Four to six days a week","2017","Not Employed","higher vocational","","","",""
"Four to six days a week","2017","Not Employed","higher education","","","",""
"Four to six days a week","2017","Employed","in school","","","",""
"Four to six days a week","2017","Employed","inadequately","","","",""
"Four to six days a week","2017","Employed","general elemantary","","","",""
"Four to six days a week","2017","Employed","middle vocational","","","",""
"Four to six days a week","2017","Employed","vocational + Abi","","","",""
"Four to six days a week","2017","Employed","higher vocational","","","",""
"Four to six days a week","2017","Employed","higher education","","","",""
"Two to three days a week","2017","Not Employed","in school","","","",""
"Two to three days a week","2017","Not Employed","inadequately","","","",""
"Two to three days a week","2017","Not Employed","general elemantary","","","",""
"Two to three days a week","2017","Not Employed","middle vocational","","","",""
"Two to three days a week","2017","Not Employed","vocational + Abi","","","",""
"Two to three days a week","2017","Not Employed","higher vocational","","","",""
"Two to three days a week","2017","Not Employed","higher education","","","",""
"Two to three days a week","2017","Employed","in school","","","",""
"Two to three days a week","2017","Employed","inadequately","","","",""
"Two to three days a week","2017","Employed","general elemantary","","","",""
"Two to three days a week","2017","Employed","middle vocational","","","",""
"Two to three days a week","2017","Employed","vocational + Abi","","","",""
"Two to three days a week","2017","Employed","higher vocational","","","",""
"Two to three days a week","2017","Employed","higher education","","","",""
"Two to four days a month","2017","Not Employed","in school","","","",""
"Two to four days a month","2017","Not Employed","inadequately","","","",""
"Two to four days a month","2017","Not Employed","general elemantary","","","",""
"Two to four days a month","2017","Not Employed","middle vocational","","","",""
"Two to four days a month","2017","Not Employed","vocational + Abi","","","",""
"Two to four days a month","2017","Not Employed","higher vocational","","","",""
"Two to four days a month","2017","Not Employed","higher education","","","",""
"Two to four days a month","2017","Employed","in school","","","",""
"Two to four days a month","2017","Employed","inadequately","","","",""
"Two to four days a month","2017","Employed","general elemantary","","","",""
"Two to four days a month","2017","Employed","middle vocational","","","",""
"Two to four days a month","2017","Employed","vocational + Abi","","","",""
"Two to four days a month","2017","Employed","higher vocational","","","",""
"Two to four days a month","2017","Employed","higher education","","","",""
"Once a month or less","2017","Not Employed","in school","","","",""
"Once a month or less","2017","Not Employed","inadequately","","","",""
"Once a month or less","2017","Not Employed","general elemantary","","","",""
"Once a month or less","2017","Not Employed","middle vocational","","","",""
"Once a month or less","2017","Not Employed","vocational + Abi","","","",""
"Once a month or less","2017","Not Employed","higher vocational","","","",""
"Once a month or less","2017","Not Employed","higher education","","","",""
"Once a month or less","2017","Employed","in school","","","",""
"Once a month or less","2017","Employed","inadequately","","","",""
"Once a month or less","2017","Employed","general elemantary","","","",""
"Once a month or less","2017","Employed","middle vocational","","","",""
"Once a month or less","2017","Employed","vocational + Abi","","","",""
"Once a month or less","2017","Employed","higher vocational","","","",""
"Once a month or less","2017","Employed","higher education","","","",""
"Never","2017","Not Employed","in school","","","",""
"Never","2017","Not Employed","inadequately","","","",""
"Never","2017","Not Employed","general elemantary","","","",""
"Never","2017","Not Employed","middle vocational","","","",""
"Never","2017","Not Employed","vocational + Abi","","","",""
"Never","2017","Not Employed","higher vocational","","","",""
"Never","2017","Not Employed","higher education","","","",""
"Never","2017","Employed","in school","","","",""
"Never","2017","Employed","inadequately","","","",""
"Never","2017","Employed","general elemantary","","","",""
"Never","2017","Employed","middle vocational","","","",""
"Never","2017","Employed","vocational + Abi","","","",""
"Never","2017","Employed","higher vocational","","","",""
"Never","2017","Employed","higher education","","","",""
"Daily","2018","Not Employed","in school","2","","",""
"Daily","2018","Not Employed","inadequately","3","","",""
"Daily","2018","Not Employed","general elemantary","10","","",""
"Daily","2018","Not Employed","middle vocational","25","","",""
"Daily","2018","Not Employed","vocational + Abi","2","","",""
"Daily","2018","Not Employed","higher vocational","5","","",""
"Daily","2018","Not Employed","higher education","10","","",""
"Daily","2018","Employed","in school","","","",""
"Daily","2018","Employed","inadequately","4","","",""
"Daily","2018","Employed","general elemantary","9","","",""
"Daily","2018","Employed","middle vocational","71","0.0118367777389117","0.00939287651080161","0.0142806789670218"
"Daily","2018","Employed","vocational + Abi","15","","",""
"Daily","2018","Employed","higher vocational","13","","",""
"Daily","2018","Employed","higher education","27","","",""
"Four to six days a week","2018","Not Employed","in school","7","","",""
"Four to six days a week","2018","Not Employed","inadequately","13","","",""
"Four to six days a week","2018","Not Employed","general elemantary","52","0.0477282655775676","0.0358478532337228","0.0596086779214125"
"Four to six days a week","2018","Not Employed","middle vocational","152","0.0463092667965734","0.0396458449860425","0.0529726886071042"
"Four to six days a week","2018","Not Employed","vocational + Abi","9","","",""
"Four to six days a week","2018","Not Employed","higher vocational","17","","",""
"Four to six days a week","2018","Not Employed","higher education","82","0.0542892125015121","0.0428831845153611","0.065695240487663"
"Four to six days a week","2018","Employed","in school","1","","",""
"Four to six days a week","2018","Employed","inadequately","13","","",""
"Four to six days a week","2018","Employed","general elemantary","55","0.0432018285527855","0.0326122738728086","0.0537913832327624"
"Four to six days a week","2018","Employed","middle vocational","224","0.0366062272400474","0.0323626514489175","0.0408498030311774"
"Four to six days a week","2018","Employed","vocational + Abi","35","0.0270350051198545","0.019388058513101","0.0346819517266079"
"Four to six days a week","2018","Employed","higher vocational","26","","",""
"Four to six days a week","2018","Employed","higher education","108","0.0227554755510704","0.0185235942055418","0.026987356896599"
"Two to three days a week","2018","Not Employed","in school","35","0.10874635397796","0.071816739005183","0.145675968950736"
"Two to three days a week","2018","Not Employed","inadequately","45","0.175527839374001","0.130151734773859","0.220903943974143"
"Two to three days a week","2018","Not Employed","general elemantary","297","0.255504928540936","0.231200030941274","0.279809826140598"
"Two to three days a week","2018","Not Employed","middle vocational","1020","0.279102553327779","0.264879978720455","0.293325127935103"
"Two to three days a week","2018","Not Employed","vocational + Abi","79","0.198242896896694","0.157999221095904","0.238486572697485"
"Two to three days a week","2018","Not Employed","higher vocational","113","0.261543111717955","0.21825838157686","0.304827841859051"
"Two to three days a week","2018","Not Employed","higher education","468","0.309958948285402","0.286678676622122","0.333239219948683"
"Two to three days a week","2018","Employed","in school","9","","",""
"Two to three days a week","2018","Employed","inadequately","39","0.212668463579624","0.157972002047044","0.267364925112203"
"Two to three days a week","2018","Employed","general elemantary","250","0.166832166817249","0.147413357071994","0.186250976562503"
"Two to three days a week","2018","Employed","middle vocational","1388","0.186266787366729","0.177469246493121","0.195064328240336"
"Two to three days a week","2018","Employed","vocational + Abi","329","0.208953036763912","0.189783937805391","0.228122135722433"
"Two to three days a week","2018","Employed","higher vocational","221","0.223510175582777","0.198191093562684","0.248829257602871"
"Two to three days a week","2018","Employed","higher education","948","0.204673389692824","0.193223736048607","0.21612304333704"
"Two to four days a month","2018","Not Employed","in school","116","0.525796307696057","0.466564089197427","0.585028526194687"
"Two to four days a month","2018","Not Employed","inadequately","93","0.400801337253118","0.342347071780688","0.459255602725547"
"Two to four days a month","2018","Not Employed","general elemantary","518","0.433574758957813","0.405958392566286","0.46119112534934"
"Two to four days a month","2018","Not Employed","middle vocational","1796","0.461556841268077","0.445750108899238","0.477363573636915"
"Two to four days a month","2018","Not Employed","vocational + Abi","192","0.510497942919927","0.460037428370797","0.560958457469057"
"Two to four days a month","2018","Not Employed","higher vocational","199","0.502104572481705","0.452859060701216","0.551350084262194"
"Two to four days a month","2018","Not Employed","higher education","691","0.45142265724364","0.426372578231486","0.476472736255795"
"Two to four days a month","2018","Employed","in school","23","","",""
"Two to four days a month","2018","Employed","inadequately","86","0.390204477649188","0.325001549295392","0.455407406002983"
"Two to four days a month","2018","Employed","general elemantary","530","0.361317495092372","0.336296563837917","0.386338426346826"
"Two to four days a month","2018","Employed","middle vocational","3468","0.456334362915409","0.445078984817588","0.46758974101323"
"Two to four days a month","2018","Employed","vocational + Abi","852","0.48263062179815","0.459070148053051","0.506191095543249"
"Two to four days a month","2018","Employed","higher vocational","514","0.473884557852617","0.443538084740301","0.504231030964932"
"Two to four days a month","2018","Employed","higher education","2554","0.521994038847991","0.50781854070141","0.536169536994571"
"Once a month or less","2018","Not Employed","in school","65","0.20599432314494","0.158020293705845","0.253968352584034"
"Once a month or less","2018","Not Employed","inadequately","77","0.241093786458759","0.190072280621774","0.292115292295744"
"Once a month or less","2018","Not Employed","general elemantary","266","0.208671196932417","0.186026162697252","0.231316231167582"
"Once a month or less","2018","Not Employed","middle vocational","601","0.153417491602105","0.141990506621185","0.164844476583025"
"Once a month or less","2018","Not Employed","vocational + Abi","74","0.20554553397827","0.164754384492849","0.246336683463691"
"Once a month or less","2018","Not Employed","higher vocational","46","0.120469922762985","0.0884098014170902","0.152530044108879"
"Once a month or less","2018","Not Employed","higher education","209","0.132135899121152","0.11508941710765","0.149182381134654"
"Once a month or less","2018","Employed","in school","23","","",""
"Once a month or less","2018","Employed","inadequately","58","0.288889051893476","0.228304334646362","0.34947376914059"
"Once a month or less","2018","Employed","general elemantary","405","0.309402242435298","0.285325885412971","0.333478599457625"
"Once a month or less","2018","Employed","middle vocational","1808","0.237181027341443","0.227569259419482","0.246792795263403"
"Once a month or less","2018","Employed","vocational + Abi","375","0.207955122856343","0.188819794087887","0.2270904516248"
"Once a month or less","2018","Employed","higher vocational","217","0.210952476641719","0.186156836996761","0.235748116286678"
"Once a month or less","2018","Employed","higher education","844","0.172991963408224","0.162258083541627","0.183725843274821"
"Never","2018","Not Employed","in school","48","0.133326146259567","0.0930031980544882","0.173649094464645"
"Never","2018","Not Employed","inadequately","39","0.137029192300622","0.0960115389675587","0.178046845633686"
"Never","2018","Not Employed","general elemantary","94","0.0464521576068747","0.0347237937599082","0.0581805214538411"
"Never","2018","Not Employed","middle vocational","227","0.0539956650393316","0.0468295201835905","0.0611618098950726"
"Never","2018","Not Employed","vocational + Abi","21","","",""
"Never","2018","Not Employed","higher vocational","16","","",""
"Never","2018","Not Employed","higher education","56","0.0432696811774682","0.033027673277712","0.0535116890772245"
"Never","2018","Employed","in school","10","","",""
"Never","2018","Employed","inadequately","15","","",""
"Never","2018","Employed","general elemantary","167","0.114835014909723","0.0982289877878442","0.131441042031602"
"Never","2018","Employed","middle vocational","564","0.0717748173974608","0.0659421759249142","0.0776074588700074"
"Never","2018","Employed","vocational + Abi","122","0.065285537889356","0.0536382664614434","0.0769328093172685"
"Never","2018","Employed","higher vocational","49","0.0545042381905695","0.0407075022743268","0.0683009741068122"
"Never","2018","Employed","higher education","289","0.070377476347687","0.0631187727116311","0.077636179983743"
