"ple0180","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","Not Working","(1b) general elementary school","28","","",""
"Four to six days a week","2016","Not Working","(1c) basic vocational qualification","90","0.0422829935832533","0.0340392085598047","0.0505267786067018"
"Four to six days a week","2016","Not Working","(2b) intermediate general qualification","6","","",""
"Four to six days a week","2016","Not Working","(2a) intermediate vocational","36","0.0359040449464435","0.0257864955055616","0.0460215943873254"
"Four to six days a week","2016","Not Working","(2c_gen) general maturity certificate","11","","",""
"Four to six days a week","2016","Not Working","(2c_voc) vocational maturity certificate","12","","",""
"Four to six days a week","2016","Not Working","(3a) lower tertiary education","21","","",""
"Four to six days a week","2016","Not Working","(3b) higher tertiary education","38","0.0515595012735568","0.037600029879044","0.0655189726680697"
"Two to three days a week","2016","Full Time","(0) in school","1","","",""
"Two to three days a week","2016","Full Time","(1a) inadequately completed","24","","",""
"Two to three days a week","2016","Full Time","(1b) general elementary school","85","0.190940279185896","0.152987939909009","0.228892618462784"
"Two to three days a week","2016","Full Time","(1c) basic vocational qualification","296","0.191868380821756","0.17250733122844","0.211229430415073"
"Two to three days a week","2016","Full Time","(2b) intermediate general qualification","37","0.17642567956385","0.126395972814676","0.226455386313025"
"Two to three days a week","2016","Full Time","(2a) intermediate vocational","461","0.192745696187332","0.176705081179259","0.208786311195404"
"Two to three days a week","2016","Full Time","(2c_gen) general maturity certificate","63","0.22202078593527","0.175530767543938","0.268510804326601"
"Two to three days a week","2016","Full Time","(2c_voc) vocational maturity certificate","238","0.196391444508438","0.17343087114229","0.219352017874587"
"Two to three days a week","2016","Full Time","(3a) lower tertiary education","172","0.191315914317839","0.164443098810724","0.218188729824954"
"Two to three days a week","2016","Full Time","(3b) higher tertiary education","400","0.216885820416257","0.198191742190452","0.235579898642061"
"Two to three days a week","2016","Part Time","(0) in school","10","","",""
"Two to three days a week","2016","Part Time","(1a) inadequately completed","29","","",""
"Two to three days a week","2016","Part Time","(1b) general elementary school","108","0.223862931435314","0.187579828777623","0.260146034093005"
"Two to three days a week","2016","Part Time","(1c) basic vocational qualification","249","0.237764554065543","0.212743026318884","0.262786081812201"
"Two to three days a week","2016","Part Time","(2b) intermediate general qualification","37","0.155908152293319","0.105631962338061","0.206184342248576"
"Two to three days a week","2016","Part Time","(2a) intermediate vocational","347","0.245699845545794","0.224845417115835","0.266554273975752"
"Two to three days a week","2016","Part Time","(2c_gen) general maturity certificate","90","0.163783714308721","0.131696478229305","0.195870950388138"
"Two to three days a week","2016","Part Time","(2c_voc) vocational maturity certificate","171","0.246563000849859","0.217008441537398","0.276117560162319"
"Two to three days a week","2016","Part Time","(3a) lower tertiary education","91","0.189800166217762","0.154196108060386","0.225404224375138"
"Two to three days a week","2016","Part Time","(3b) higher tertiary education","290","0.264019176567892","0.239161209444694","0.288877143691089"
"Two to three days a week","2016","Not Working","(0) in school","35","0.117748253285893","0.078795001605012","0.156701504966773"
"Two to three days a week","2016","Not Working","(1a) inadequately completed","62","0.257490734930954","0.202171748767015","0.312809721094892"
"Two to three days a week","2016","Not Working","(1b) general elementary school","302","0.327834790101005","0.298623025665292","0.357046554536717"
"Two to three days a week","2016","Not Working","(1c) basic vocational qualification","669","0.293629520987606","0.274972541959759","0.312286500015453"
"Two to three days a week","2016","Not Working","(2b) intermediate general qualification","55","0.241489147304581","0.190056724701758","0.292921569907404"
"Two to three days a week","2016","Not Working","(2a) intermediate vocational","389","0.309789633047486","0.284643703487836","0.334935562607137"
"Two to three days a week","2016","Not Working","(2c_gen) general maturity certificate","101","0.244895634038219","0.20420321979328","0.285588048283159"
"Two to three days a week","2016","Not Working","(2c_voc) vocational maturity certificate","144","0.393797793143701","0.348953099113304","0.438642487174098"
"Two to three days a week","2016","Not Working","(3a) lower tertiary education","159","0.342230650461732","0.301411808482028","0.383049492441436"
"Two to three days a week","2016","Not Working","(3b) higher tertiary education","309","0.27492038961649","0.246736177690429","0.303104601542551"
"Two to four days a month","2016","Full Time","(0) in school","","","",""
"Two to four days a month","2016","Full Time","(1a) inadequately completed","41","0.422388049197016","0.327910778735514","0.516865319658518"
"Two to four days a month","2016","Full Time","(1b) general elementary school","174","0.401678519840653","0.354340936327528","0.449016103353778"
"Two to four days a month","2016","Full Time","(1c) basic vocational qualification","738","0.445129746883216","0.42069402504257","0.469565468723861"
"Two to four days a month","2016","Full Time","(2b) intermediate general qualification","90","0.384347745525964","0.320502940420962","0.448192550630967"
"Two to four days a month","2016","Full Time","(2a) intermediate vocational","1105","0.459514390338413","0.439248526888766","0.47978025378806"
"Two to four days a month","2016","Full Time","(2c_gen) general maturity certificate","152","0.424283632069785","0.368998120739695","0.479569143399875"
"Two to four days a month","2016","Full Time","(2c_voc) vocational maturity certificate","567","0.500830344109247","0.471932291570714","0.529728396647779"
"Two to four days a month","2016","Full Time","(3a) lower tertiary education","438","0.535340414407004","0.501265824386523","0.569415004427484"
"Two to four days a month","2016","Full Time","(3b) higher tertiary education","988","0.52144656856427","0.498787291157281","0.544105845971258"
"Two to four days a month","2016","Part Time","(0) in school","27","","",""
"Two to four days a month","2016","Part Time","(1a) inadequately completed","46","0.354561496120937","0.272642303420679","0.436480688821195"
"Two to four days a month","2016","Part Time","(1b) general elementary school","197","0.387924093506271","0.345509029124534","0.430339157888008"
"Two to four days a month","2016","Part Time","(1c) basic vocational qualification","498","0.440761252932791","0.411580531219965","0.469941974645617"
"Two to four days a month","2016","Part Time","(2b) intermediate general qualification","75","0.37544977583267","0.30833893159664","0.4425606200687"
"Two to four days a month","2016","Part Time","(2a) intermediate vocational","798","0.470224990604307","0.446046881196619","0.494403100011994"
"Two to four days a month","2016","Part Time","(2c_gen) general maturity certificate","221","0.47960577828157","0.436290004473074","0.522921552090065"
"Two to four days a month","2016","Part Time","(2c_voc) vocational maturity certificate","430","0.481714772833669","0.4474524770177","0.515977068649637"
"Two to four days a month","2016","Part Time","(3a) lower tertiary education","253","0.547110158451862","0.501915322774142","0.592304994129582"
"Two to four days a month","2016","Part Time","(3b) higher tertiary education","625","0.459988007756648","0.431882620038558","0.488093395474737"
"Two to four days a month","2016","Not Working","(0) in school","113","0.447553813683921","0.387458883107633","0.507648744260208"
"Two to four days a month","2016","Not Working","(1a) inadequately completed","84","0.382656775279997","0.321165922380565","0.444147628179428"
"Two to four days a month","2016","Not Working","(1b) general elementary school","378","0.402066026092295","0.371554245073856","0.432577807110733"
"Two to four days a month","2016","Not Working","(1c) basic vocational qualification","1062","0.460165823470363","0.43974785339844","0.480583793542286"
"Two to four days a month","2016","Not Working","(2b) intermediate general qualification","111","0.435154420500219","0.375575334055794","0.494733506944644"
"Two to four days a month","2016","Not Working","(2a) intermediate vocational","614","0.457950249509792","0.430856304819709","0.485044194199875"
"Two to four days a month","2016","Not Working","(2c_gen) general maturity certificate","182","0.428887873605214","0.382054869198506","0.475720878011923"
"Two to four days a month","2016","Not Working","(2c_voc) vocational maturity certificate","203","0.39593211255061","0.351045285437865","0.440818939663356"
"Two to four days a month","2016","Not Working","(3a) lower tertiary education","255","0.456198158642233","0.413347104213784","0.499049213070683"
"Two to four days a month","2016","Not Working","(3b) higher tertiary education","413","0.429491940747272","0.398244246575728","0.460739634918815"
"Once a month or less","2016","Full Time","(0) in school","","","",""
"Once a month or less","2016","Full Time","(1a) inadequately completed","24","","",""
"Once a month or less","2016","Full Time","(1b) general elementary school","96","0.2710519681881","0.228130551368095","0.313973385008106"
"Once a month or less","2016","Full Time","(1c) basic vocational qualification","389","0.261636621009407","0.240025839001397","0.283247403017417"
"Once a month or less","2016","Full Time","(2b) intermediate general qualification","52","0.236631350281092","0.18084872357519","0.292413976986994"
"Once a month or less","2016","Full Time","(2a) intermediate vocational","543","0.248414380556216","0.230843194244847","0.265985566867585"
"Once a month or less","2016","Full Time","(2c_gen) general maturity certificate","58","0.216663096212716","0.170579573564615","0.262746618860817"
"Once a month or less","2016","Full Time","(2c_voc) vocational maturity certificate","227","0.18474518451155","0.162315021968941","0.207175347054159"
"Once a month or less","2016","Full Time","(3a) lower tertiary education","155","0.199741282215253","0.172426527992624","0.227056036437881"
"Once a month or less","2016","Full Time","(3b) higher tertiary education","324","0.167905701472762","0.15095081340919","0.184860589536335"
"Once a month or less","2016","Part Time","(0) in school","14","","",""
"Once a month or less","2016","Part Time","(1a) inadequately completed","38","0.256506315346615","0.181723791826483","0.331288838866747"
"Once a month or less","2016","Part Time","(1b) general elementary school","131","0.25531258292475","0.217357737345521","0.29326742850398"
"Once a month or less","2016","Part Time","(1c) basic vocational qualification","249","0.214745240395753","0.190609381422386","0.23888109936912"
"Once a month or less","2016","Part Time","(2b) intermediate general qualification","56","0.298422775170899","0.235008531562171","0.361837018779627"
"Once a month or less","2016","Part Time","(2a) intermediate vocational","353","0.201373641008394","0.181947037221016","0.220800244795773"
"Once a month or less","2016","Part Time","(2c_gen) general maturity certificate","124","0.200618891437672","0.165897230295489","0.235340552579855"
"Once a month or less","2016","Part Time","(2c_voc) vocational maturity certificate","141","0.175387539641974","0.149310314466391","0.201464764817558"
"Once a month or less","2016","Part Time","(3a) lower tertiary education","70","0.125597144362634","0.0955086262472138","0.155685662478054"
"Once a month or less","2016","Part Time","(3b) higher tertiary education","186","0.167190154751167","0.146147869721079","0.188232439781255"
"Once a month or less","2016","Not Working","(0) in school","70","0.288396954267912","0.233646913025495","0.343146995510328"
"Once a month or less","2016","Not Working","(1a) inadequately completed","59","0.254053841060885","0.198978259223743","0.309129422898027"
"Once a month or less","2016","Not Working","(1b) general elementary school","203","0.184790865990822","0.160638091646175","0.208943640335468"
"Once a month or less","2016","Not Working","(1c) basic vocational qualification","340","0.149131087845228","0.134538221132343","0.163723954558112"
"Once a month or less","2016","Not Working","(2b) intermediate general qualification","57","0.215244127639913","0.165853992362061","0.264634262917766"
"Once a month or less","2016","Not Working","(2a) intermediate vocational","178","0.127714601423186","0.109563913361787","0.145865289484586"
"Once a month or less","2016","Not Working","(2c_gen) general maturity certificate","87","0.210443871004811","0.171871255304226","0.249016486705396"
"Once a month or less","2016","Not Working","(2c_voc) vocational maturity certificate","66","0.126559289433909","0.0960431634817598","0.157075415386058"
"Once a month or less","2016","Not Working","(3a) lower tertiary education","63","0.121868412063177","0.0937241550470114","0.150012669079342"
"Once a month or less","2016","Not Working","(3b) higher tertiary education","141","0.156409265182835","0.133479124855184","0.179339405510486"
"Never","2016","Full Time","(0) in school","","","",""
"Never","2016","Full Time","(1a) inadequately completed","4","","",""
"Never","2016","Full Time","(1b) general elementary school","30","0.077085851276753","0.0513305003679988","0.102841202185507"
"Never","2016","Full Time","(1c) basic vocational qualification","83","0.0469628225392041","0.0365607911708755","0.0573648539075327"
"Never","2016","Full Time","(2b) intermediate general qualification","31","0.146044145963093","0.0996935368020057","0.19239475512418"
"Never","2016","Full Time","(2a) intermediate vocational","127","0.0573245159428511","0.0478714042237221","0.0667776276619802"
"Never","2016","Full Time","(2c_gen) general maturity certificate","23","","",""
"Never","2016","Full Time","(2c_voc) vocational maturity certificate","63","0.0572022350875066","0.043780305930009","0.0706241642450042"
"Never","2016","Full Time","(3a) lower tertiary education","40","0.0439729744476485","0.02996497294037","0.057980975954927"
"Never","2016","Full Time","(3b) higher tertiary education","94","0.05807962852226","0.0474701279174919","0.068689129127028"
"Never","2016","Part Time","(0) in school","17","","",""
"Never","2016","Part Time","(1a) inadequately completed","9","","",""
"Never","2016","Part Time","(1b) general elementary school","53","0.0973298136496396","0.0715291066605234","0.123130520638756"
"Never","2016","Part Time","(1c) basic vocational qualification","74","0.0633491185699575","0.0490320251506678","0.0776662119892472"
"Never","2016","Part Time","(2b) intermediate general qualification","25","","",""
"Never","2016","Part Time","(2a) intermediate vocational","86","0.0510971260707244","0.0404303575792256","0.0617638945622231"
"Never","2016","Part Time","(2c_gen) general maturity certificate","61","0.13609758002112","0.106367560954493","0.165827599087747"
"Never","2016","Part Time","(2c_voc) vocational maturity certificate","55","0.0608179165869164","0.0444298495584292","0.0772059836154036"
"Never","2016","Part Time","(3a) lower tertiary education","41","0.107606094939117","0.0794707744933278","0.135741415384906"
"Never","2016","Part Time","(3b) higher tertiary education","65","0.072087925748078","0.057503165259653","0.0866726862365031"
"Never","2016","Not Working","(0) in school","38","0.135356156001091","0.0940106939397931","0.176701618062389"
"Never","2016","Not Working","(1a) inadequately completed","18","","",""
"Never","2016","Not Working","(1b) general elementary school","68","0.0495050757274489","0.0360063733956129","0.0630037780592848"
"Never","2016","Not Working","(1c) basic vocational qualification","96","0.0403915124724615","0.0323262725192635","0.0484567524256594"
"Never","2016","Not Working","(2b) intermediate general qualification","34","0.0914641682107325","0.056822101206228","0.126106235215237"
"Never","2016","Not Working","(2a) intermediate vocational","66","0.0503520413752286","0.0384606307470226","0.0622434520034346"
"Never","2016","Not Working","(2c_gen) general maturity certificate","47","0.0841811904489402","0.0579068540535903","0.11045552684429"
"Never","2016","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Never","2016","Not Working","(3a) lower tertiary education","17","","",""
"Never","2016","Not Working","(3b) higher tertiary education","50","0.0647784438274442","0.0492409101256598","0.0803159775292285"
"Daily","2017","Full Time","(0) in school","","","",""
"Daily","2017","Full Time","(1a) inadequately completed","","","",""
"Daily","2017","Full Time","(1b) general elementary school","","","",""
"Daily","2017","Full Time","(1c) basic vocational qualification","","","",""
"Daily","2017","Full Time","(2b) intermediate general qualification","","","",""
"Daily","2017","Full Time","(2a) intermediate vocational","","","",""
"Daily","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Full Time","(3a) lower tertiary education","","","",""
"Daily","2017","Full Time","(3b) higher tertiary education","","","",""
"Daily","2017","Part Time","(0) in school","","","",""
"Daily","2017","Part Time","(1a) inadequately completed","","","",""
"Daily","2017","Part Time","(1b) general elementary school","","","",""
"Daily","2017","Part Time","(1c) basic vocational qualification","","","",""
"Daily","2017","Part Time","(2b) intermediate general qualification","","","",""
"Daily","2017","Part Time","(2a) intermediate vocational","","","",""
"Daily","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Part Time","(3a) lower tertiary education","","","",""
"Daily","2017","Part Time","(3b) higher tertiary education","","","",""
"Daily","2017","Not Working","(0) in school","","","",""
"Daily","2017","Not Working","(1a) inadequately completed","","","",""
"Daily","2017","Not Working","(1b) general elementary school","","","",""
"Daily","2017","Not Working","(1c) basic vocational qualification","","","",""
"Daily","2017","Not Working","(2b) intermediate general qualification","","","",""
"Daily","2017","Not Working","(2a) intermediate vocational","","","",""
"Daily","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Not Working","(3a) lower tertiary education","","","",""
"Daily","2017","Not Working","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Full Time","(0) in school","","","",""
"Four to six days a week","2017","Full Time","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Full Time","(1b) general elementary school","","","",""
"Four to six days a week","2017","Full Time","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Full Time","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Full Time","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Full Time","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Full Time","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Part Time","(0) in school","","","",""
"Four to six days a week","2017","Part Time","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Part Time","(1b) general elementary school","","","",""
"Four to six days a week","2017","Part Time","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Part Time","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Part Time","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Part Time","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Part Time","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Not Working","(0) in school","","","",""
"Four to six days a week","2017","Not Working","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Not Working","(1b) general elementary school","","","",""
"Four to six days a week","2017","Not Working","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Not Working","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Not Working","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Not Working","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Not Working","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Full Time","(0) in school","","","",""
"Two to three days a week","2017","Full Time","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Full Time","(1b) general elementary school","","","",""
"Two to three days a week","2017","Full Time","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Full Time","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Full Time","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Full Time","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Full Time","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Part Time","(0) in school","","","",""
"Two to three days a week","2017","Part Time","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Part Time","(1b) general elementary school","","","",""
"Two to three days a week","2017","Part Time","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Part Time","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Part Time","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Part Time","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Part Time","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Not Working","(0) in school","","","",""
"Two to three days a week","2017","Not Working","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Not Working","(1b) general elementary school","","","",""
"Two to three days a week","2017","Not Working","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Not Working","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Not Working","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Not Working","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Not Working","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Full Time","(0) in school","","","",""
"Two to four days a month","2017","Full Time","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Full Time","(1b) general elementary school","","","",""
"Two to four days a month","2017","Full Time","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Full Time","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Full Time","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Full Time","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Full Time","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Part Time","(0) in school","","","",""
"Two to four days a month","2017","Part Time","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Part Time","(1b) general elementary school","","","",""
"Two to four days a month","2017","Part Time","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Part Time","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Part Time","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Part Time","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Part Time","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Not Working","(0) in school","","","",""
"Two to four days a month","2017","Not Working","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Not Working","(1b) general elementary school","","","",""
"Two to four days a month","2017","Not Working","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Not Working","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Not Working","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Not Working","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Not Working","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Full Time","(0) in school","","","",""
"Once a month or less","2017","Full Time","(1a) inadequately completed","","","",""
"Once a month or less","2017","Full Time","(1b) general elementary school","","","",""
"Once a month or less","2017","Full Time","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Full Time","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Full Time","(2a) intermediate vocational","","","",""
"Once a month or less","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","Full Time","(3a) lower tertiary education","","","",""
"Once a month or less","2017","Full Time","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Part Time","(0) in school","","","",""
"Once a month or less","2017","Part Time","(1a) inadequately completed","","","",""
"Once a month or less","2017","Part Time","(1b) general elementary school","","","",""
"Once a month or less","2017","Part Time","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Part Time","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Part Time","(2a) intermediate vocational","","","",""
"Once a month or less","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","Part Time","(3a) lower tertiary education","","","",""
"Once a month or less","2017","Part Time","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Not Working","(0) in school","","","",""
"Once a month or less","2017","Not Working","(1a) inadequately completed","","","",""
"Once a month or less","2017","Not Working","(1b) general elementary school","","","",""
"Once a month or less","2017","Not Working","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Not Working","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Not Working","(2a) intermediate vocational","","","",""
"Once a month or less","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","Not Working","(3a) lower tertiary education","","","",""
"Once a month or less","2017","Not Working","(3b) higher tertiary education","","","",""
"Never","2017","Full Time","(0) in school","","","",""
"Never","2017","Full Time","(1a) inadequately completed","","","",""
"Never","2017","Full Time","(1b) general elementary school","","","",""
"Never","2017","Full Time","(1c) basic vocational qualification","","","",""
"Never","2017","Full Time","(2b) intermediate general qualification","","","",""
"Never","2017","Full Time","(2a) intermediate vocational","","","",""
"Never","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Full Time","(3a) lower tertiary education","","","",""
"Never","2017","Full Time","(3b) higher tertiary education","","","",""
"Never","2017","Part Time","(0) in school","","","",""
"Never","2017","Part Time","(1a) inadequately completed","","","",""
"Never","2017","Part Time","(1b) general elementary school","","","",""
"Never","2017","Part Time","(1c) basic vocational qualification","","","",""
"Never","2017","Part Time","(2b) intermediate general qualification","","","",""
"Never","2017","Part Time","(2a) intermediate vocational","","","",""
"Never","2017","Part Time","(2c_gen) general maturity certificate","","","",""
