"ple0180","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Not Employed","(0) in school","","","",""
"Daily","2016","Not Employed","(1a) inadequately completed","4","","",""
"Daily","2016","Not Employed","(1b) general elementary school","13","","",""
"Daily","2016","Not Employed","(1c) basic vocational qualification","32","0.0143990616410888","0.00951880294180096","0.0192793203403767"
"Daily","2016","Not Employed","(2b) intermediate general qualification","3","","",""
"Daily","2016","Not Employed","(2a) intermediate vocational","16","","",""
"Daily","2016","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Daily","2016","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Daily","2016","Not Employed","(3a) lower tertiary education","4","","",""
"Daily","2016","Not Employed","(3b) higher tertiary education","13","","",""
"Daily","2016","Employed","(0) in school","","","",""
"Daily","2016","Employed","(1a) inadequately completed","9","","",""
"Daily","2016","Employed","(1b) general elementary school","9","","",""
"Daily","2016","Employed","(1c) basic vocational qualification","23","","",""
"Daily","2016","Employed","(2b) intermediate general qualification","4","","",""
"Daily","2016","Employed","(2a) intermediate vocational","24","","",""
"Daily","2016","Employed","(2c_gen) general maturity certificate","7","","",""
"Daily","2016","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Daily","2016","Employed","(3a) lower tertiary education","4","","",""
"Daily","2016","Employed","(3b) higher tertiary education","17","","",""
"Four to six days a week","2016","Not Employed","(0) in school","7","","",""
"Four to six days a week","2016","Not Employed","(1a) inadequately completed","13","","",""
"Four to six days a week","2016","Not Employed","(1b) general elementary school","28","","",""
"Four to six days a week","2016","Not Employed","(1c) basic vocational qualification","90","0.0422829935832533","0.0340392085598047","0.0505267786067018"
"Four to six days a week","2016","Not Employed","(2b) intermediate general qualification","6","","",""
"Four to six days a week","2016","Not Employed","(2a) intermediate vocational","36","0.0359040449464435","0.0257864955055616","0.0460215943873254"
"Four to six days a week","2016","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Four to six days a week","2016","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"Four to six days a week","2016","Not Employed","(3a) lower tertiary education","21","","",""
"Four to six days a week","2016","Not Employed","(3b) higher tertiary education","38","0.0515595012735568","0.037600029879044","0.0655189726680697"
"Four to six days a week","2016","Employed","(0) in school","","","",""
"Four to six days a week","2016","Employed","(1a) inadequately completed","12","","",""
"Four to six days a week","2016","Employed","(1b) general elementary school","36","0.0369269355492005","0.0247344685775434","0.0491194025208576"
"Four to six days a week","2016","Employed","(1c) basic vocational qualification","102","0.0426506152360877","0.03503011150038","0.0502711189717954"
"Four to six days a week","2016","Employed","(2b) intermediate general qualification","16","","",""
"Four to six days a week","2016","Employed","(2a) intermediate vocational","116","0.0324475777667493","0.0269289780883231","0.0379661774451755"
"Four to six days a week","2016","Employed","(2c_gen) general maturity certificate","19","","",""
"Four to six days a week","2016","Employed","(2c_voc) vocational maturity certificate","54","0.0386012093548321","0.0300879051481963","0.047114513561468"
"Four to six days a week","2016","Employed","(3a) lower tertiary education","25","","",""
"Four to six days a week","2016","Employed","(3b) higher tertiary education","86","0.0311856781580458","0.0250420714997516","0.03732928481634"
"Two to three days a week","2016","Not Employed","(0) in school","35","0.117748253285893","0.078795001605012","0.156701504966773"
"Two to three days a week","2016","Not Employed","(1a) inadequately completed","62","0.257490734930954","0.202171748767015","0.312809721094892"
"Two to three days a week","2016","Not Employed","(1b) general elementary school","302","0.327834790101005","0.298623025665292","0.357046554536717"
"Two to three days a week","2016","Not Employed","(1c) basic vocational qualification","669","0.293629520987606","0.274972541959759","0.312286500015453"
"Two to three days a week","2016","Not Employed","(2b) intermediate general qualification","55","0.241489147304581","0.190056724701758","0.292921569907404"
"Two to three days a week","2016","Not Employed","(2a) intermediate vocational","389","0.309789633047486","0.284643703487836","0.334935562607137"
"Two to three days a week","2016","Not Employed","(2c_gen) general maturity certificate","101","0.244895634038219","0.20420321979328","0.285588048283159"
"Two to three days a week","2016","Not Employed","(2c_voc) vocational maturity certificate","144","0.393797793143701","0.348953099113304","0.438642487174098"
"Two to three days a week","2016","Not Employed","(3a) lower tertiary education","159","0.342230650461732","0.301411808482028","0.383049492441436"
"Two to three days a week","2016","Not Employed","(3b) higher tertiary education","309","0.27492038961649","0.246736177690429","0.303104601542551"
"Two to three days a week","2016","Employed","(0) in school","11","","",""
"Two to three days a week","2016","Employed","(1a) inadequately completed","53","0.232641723834961","0.178735987357784","0.286547460312139"
"Two to three days a week","2016","Employed","(1b) general elementary school","193","0.208980043342666","0.182693319477845","0.235266767207487"
"Two to three days a week","2016","Employed","(1c) basic vocational qualification","545","0.210392570358914","0.195021411474939","0.225763729242888"
"Two to three days a week","2016","Employed","(2b) intermediate general qualification","74","0.167902012761176","0.132282080086703","0.20352194543565"
"Two to three days a week","2016","Employed","(2a) intermediate vocational","808","0.21122168078601","0.198508704772743","0.223934656799276"
"Two to three days a week","2016","Employed","(2c_gen) general maturity certificate","153","0.185449713121881","0.158815279095686","0.212084147148077"
"Two to three days a week","2016","Employed","(2c_voc) vocational maturity certificate","409","0.213562539843452","0.195451618449964","0.231673461236941"
"Two to three days a week","2016","Employed","(3a) lower tertiary education","263","0.190827442612487","0.169375697891587","0.212279187333387"
"Two to three days a week","2016","Employed","(3b) higher tertiary education","690","0.234099920727439","0.219133697400062","0.249066144054817"
"Two to four days a month","2016","Not Employed","(0) in school","113","0.447553813683921","0.387458883107633","0.507648744260208"
"Two to four days a month","2016","Not Employed","(1a) inadequately completed","84","0.382656775279997","0.321165922380565","0.444147628179428"
"Two to four days a month","2016","Not Employed","(1b) general elementary school","378","0.402066026092295","0.371554245073856","0.432577807110733"
"Two to four days a month","2016","Not Employed","(1c) basic vocational qualification","1062","0.460165823470363","0.43974785339844","0.480583793542286"
"Two to four days a month","2016","Not Employed","(2b) intermediate general qualification","111","0.435154420500219","0.375575334055794","0.494733506944644"
"Two to four days a month","2016","Not Employed","(2a) intermediate vocational","614","0.457950249509792","0.430856304819709","0.485044194199875"
"Two to four days a month","2016","Not Employed","(2c_gen) general maturity certificate","182","0.428887873605214","0.382054869198506","0.475720878011923"
"Two to four days a month","2016","Not Employed","(2c_voc) vocational maturity certificate","203","0.39593211255061","0.351045285437865","0.440818939663356"
"Two to four days a month","2016","Not Employed","(3a) lower tertiary education","255","0.456198158642233","0.413347104213784","0.499049213070683"
"Two to four days a month","2016","Not Employed","(3b) higher tertiary education","413","0.429491940747272","0.398244246575728","0.460739634918815"
"Two to four days a month","2016","Employed","(0) in school","27","","",""
"Two to four days a month","2016","Employed","(1a) inadequately completed","87","0.386407665714363","0.324284308286192","0.448531023142535"
"Two to four days a month","2016","Employed","(1b) general elementary school","371","0.39414186679994","0.362548050319948","0.425735683279932"
"Two to four days a month","2016","Employed","(1c) basic vocational qualification","1236","0.443366575703349","0.424631652628659","0.46210149877804"
"Two to four days a month","2016","Employed","(2b) intermediate general qualification","165","0.380651231424342","0.334380201527286","0.426922261321399"
"Two to four days a month","2016","Employed","(2a) intermediate vocational","1903","0.463251375786252","0.447720557910633","0.478782193661871"
"Two to four days a month","2016","Employed","(2c_gen) general maturity certificate","373","0.459024222226481","0.424875209621427","0.493173234831535"
"Two to four days a month","2016","Employed","(2c_voc) vocational maturity certificate","997","0.494288085493179","0.472193412667086","0.516382758319271"
"Two to four days a month","2016","Employed","(3a) lower tertiary education","691","0.539133384323877","0.511921578092385","0.566345190555369"
"Two to four days a month","2016","Employed","(3b) higher tertiary education","1613","0.499000599995435","0.481328235198854","0.516672964792015"
"Once a month or less","2016","Not Employed","(0) in school","70","0.288396954267912","0.233646913025495","0.343146995510328"
"Once a month or less","2016","Not Employed","(1a) inadequately completed","59","0.254053841060885","0.198978259223743","0.309129422898027"
"Once a month or less","2016","Not Employed","(1b) general elementary school","203","0.184790865990822","0.160638091646175","0.208943640335468"
"Once a month or less","2016","Not Employed","(1c) basic vocational qualification","340","0.149131087845228","0.134538221132343","0.163723954558112"
"Once a month or less","2016","Not Employed","(2b) intermediate general qualification","57","0.215244127639913","0.165853992362061","0.264634262917766"
"Once a month or less","2016","Not Employed","(2a) intermediate vocational","178","0.127714601423186","0.109563913361787","0.145865289484586"
"Once a month or less","2016","Not Employed","(2c_gen) general maturity certificate","87","0.210443871004811","0.171871255304226","0.249016486705396"
"Once a month or less","2016","Not Employed","(2c_voc) vocational maturity certificate","66","0.126559289433909","0.0960431634817598","0.157075415386058"
"Once a month or less","2016","Not Employed","(3a) lower tertiary education","63","0.121868412063177","0.0937241550470114","0.150012669079342"
"Once a month or less","2016","Not Employed","(3b) higher tertiary education","141","0.156409265182835","0.133479124855184","0.179339405510486"
"Once a month or less","2016","Employed","(0) in school","14","","",""
"Once a month or less","2016","Employed","(1a) inadequately completed","62","0.229575450457458","0.175919255829713","0.283231645085203"
"Once a month or less","2016","Employed","(1b) general elementary school","227","0.262427669150091","0.233983224760601","0.290872113539581"
"Once a month or less","2016","Employed","(1c) basic vocational qualification","638","0.242710755065585","0.226542572513006","0.258878937618164"
"Once a month or less","2016","Employed","(2b) intermediate general qualification","108","0.262301574089184","0.220381910942871","0.304221237235497"
"Once a month or less","2016","Employed","(2a) intermediate vocational","896","0.232001616118955","0.218854631458232","0.245148600779677"
"Once a month or less","2016","Employed","(2c_gen) general maturity certificate","182","0.206587833760928","0.178843567872184","0.234332099649672"
"Once a month or less","2016","Employed","(2c_voc) vocational maturity certificate","368","0.181542552903448","0.164507904169017","0.198577201637879"
"Once a month or less","2016","Employed","(3a) lower tertiary education","225","0.175847263507993","0.155064978712456","0.19662954830353"
"Once a month or less","2016","Employed","(3b) higher tertiary education","510","0.167644368649289","0.154441312299498","0.18084742499908"
"Never","2016","Not Employed","(0) in school","38","0.135356156001091","0.0940106939397931","0.176701618062389"
"Never","2016","Not Employed","(1a) inadequately completed","18","","",""
"Never","2016","Not Employed","(1b) general elementary school","68","0.0495050757274489","0.0360063733956129","0.0630037780592848"
"Never","2016","Not Employed","(1c) basic vocational qualification","96","0.0403915124724615","0.0323262725192635","0.0484567524256594"
"Never","2016","Not Employed","(2b) intermediate general qualification","34","0.0914641682107325","0.056822101206228","0.126106235215237"
"Never","2016","Not Employed","(2a) intermediate vocational","66","0.0503520413752286","0.0384606307470226","0.0622434520034346"
"Never","2016","Not Employed","(2c_gen) general maturity certificate","47","0.0841811904489402","0.0579068540535903","0.11045552684429"
"Never","2016","Not Employed","(2c_voc) vocational maturity certificate","25","","",""
"Never","2016","Not Employed","(3a) lower tertiary education","17","","",""
"Never","2016","Not Employed","(3b) higher tertiary education","50","0.0647784438274442","0.0492409101256598","0.0803159775292285"
"Never","2016","Employed","(0) in school","17","","",""
"Never","2016","Employed","(1a) inadequately completed","13","","",""
"Never","2016","Employed","(1b) general elementary school","83","0.0881784055472508","0.0698457071872285","0.106511103907273"
"Never","2016","Employed","(1c) basic vocational qualification","157","0.0535765079955779","0.0450843951472428","0.062068620843913"
"Never","2016","Employed","(2b) intermediate general qualification","56","0.134707674297692","0.102172322845944","0.16724302574944"
"Never","2016","Employed","(2a) intermediate vocational","213","0.0551517464665912","0.0480418845667004","0.0622616083664819"
"Never","2016","Employed","(2c_gen) general maturity certificate","84","0.107554154060066","0.086322884233905","0.128785423886227"
