"ple0180","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2017","Part Time","secondary school degree","","","",""
"Two to three days a week","2017","Part Time","college entrance qualification","","","",""
"Two to three days a week","2017","Part Time","Other degree","","","",""
"Two to three days a week","2017","Part Time","no degree/no degree yet","","","",""
"Two to three days a week","2017","Not Working","lower secondary degree","","","",""
"Two to three days a week","2017","Not Working","secondary school degree","","","",""
"Two to three days a week","2017","Not Working","college entrance qualification","","","",""
"Two to three days a week","2017","Not Working","Other degree","","","",""
"Two to three days a week","2017","Not Working","no degree/no degree yet","","","",""
"Two to four days a month","2017","Full Time","lower secondary degree","","","",""
"Two to four days a month","2017","Full Time","secondary school degree","","","",""
"Two to four days a month","2017","Full Time","college entrance qualification","","","",""
"Two to four days a month","2017","Full Time","Other degree","","","",""
"Two to four days a month","2017","Full Time","no degree/no degree yet","","","",""
"Two to four days a month","2017","Part Time","lower secondary degree","","","",""
"Two to four days a month","2017","Part Time","secondary school degree","","","",""
"Two to four days a month","2017","Part Time","college entrance qualification","","","",""
"Two to four days a month","2017","Part Time","Other degree","","","",""
"Two to four days a month","2017","Part Time","no degree/no degree yet","","","",""
"Two to four days a month","2017","Not Working","lower secondary degree","","","",""
"Two to four days a month","2017","Not Working","secondary school degree","","","",""
"Two to four days a month","2017","Not Working","college entrance qualification","","","",""
"Two to four days a month","2017","Not Working","Other degree","","","",""
"Two to four days a month","2017","Not Working","no degree/no degree yet","","","",""
"Once a month or less","2017","Full Time","lower secondary degree","","","",""
"Once a month or less","2017","Full Time","secondary school degree","","","",""
"Once a month or less","2017","Full Time","college entrance qualification","","","",""
"Once a month or less","2017","Full Time","Other degree","","","",""
"Once a month or less","2017","Full Time","no degree/no degree yet","","","",""
"Once a month or less","2017","Part Time","lower secondary degree","","","",""
"Once a month or less","2017","Part Time","secondary school degree","","","",""
"Once a month or less","2017","Part Time","college entrance qualification","","","",""
"Once a month or less","2017","Part Time","Other degree","","","",""
"Once a month or less","2017","Part Time","no degree/no degree yet","","","",""
"Once a month or less","2017","Not Working","lower secondary degree","","","",""
"Once a month or less","2017","Not Working","secondary school degree","","","",""
"Once a month or less","2017","Not Working","college entrance qualification","","","",""
"Once a month or less","2017","Not Working","Other degree","","","",""
"Once a month or less","2017","Not Working","no degree/no degree yet","","","",""
"Never","2017","Full Time","lower secondary degree","","","",""
"Never","2017","Full Time","secondary school degree","","","",""
"Never","2017","Full Time","college entrance qualification","","","",""
"Never","2017","Full Time","Other degree","","","",""
"Never","2017","Full Time","no degree/no degree yet","","","",""
"Never","2017","Part Time","lower secondary degree","","","",""
"Never","2017","Part Time","secondary school degree","","","",""
"Never","2017","Part Time","college entrance qualification","","","",""
"Never","2017","Part Time","Other degree","","","",""
"Never","2017","Part Time","no degree/no degree yet","","","",""
"Never","2017","Not Working","lower secondary degree","","","",""
"Never","2017","Not Working","secondary school degree","","","",""
"Never","2017","Not Working","college entrance qualification","","","",""
"Never","2017","Not Working","Other degree","","","",""
"Never","2017","Not Working","no degree/no degree yet","","","",""
"Daily","2018","Full Time","lower secondary degree","12","","",""
"Daily","2018","Full Time","secondary school degree","33","0.0135952317207432","0.00950484720995025","0.0176856162315362"
"Daily","2018","Full Time","college entrance qualification","24","","",""
"Daily","2018","Full Time","Other degree","16","","",""
"Daily","2018","Full Time","no degree/no degree yet","4","","",""
"Daily","2018","Part Time","lower secondary degree","12","","",""
"Daily","2018","Part Time","secondary school degree","10","","",""
"Daily","2018","Part Time","college entrance qualification","13","","",""
"Daily","2018","Part Time","Other degree","8","","",""
"Daily","2018","Part Time","no degree/no degree yet","2","","",""
"Daily","2018","Not Working","lower secondary degree","21","","",""
"Daily","2018","Not Working","secondary school degree","20","","",""
"Daily","2018","Not Working","college entrance qualification","10","","",""
"Daily","2018","Not Working","Other degree","1","","",""
"Daily","2018","Not Working","no degree/no degree yet","5","","",""
"Four to six days a week","2018","Full Time","lower secondary degree","45","0.0340631127094807","0.0250270517054767","0.0430991737134846"
"Four to six days a week","2018","Full Time","secondary school degree","103","0.0401592248467138","0.0332243998655909","0.0470940498278366"
"Four to six days a week","2018","Full Time","college entrance qualification","75","0.0257057839964255","0.0204508228788118","0.0309607451140392"
"Four to six days a week","2018","Full Time","Other degree","37","0.041128678661752","0.0295345350258878","0.0527228222976163"
"Four to six days a week","2018","Full Time","no degree/no degree yet","6","","",""
"Four to six days a week","2018","Part Time","lower secondary degree","39","0.0361498092693919","0.0259199280113727","0.046379690527411"
"Four to six days a week","2018","Part Time","secondary school degree","52","0.0311240541968594","0.0238126498311521","0.0384354585625667"
"Four to six days a week","2018","Part Time","college entrance qualification","45","0.0254058826984508","0.0191814270053489","0.0316303383915527"
"Four to six days a week","2018","Part Time","Other degree","40","0.0268013862469485","0.0165314994140187","0.0370712730798784"
"Four to six days a week","2018","Part Time","no degree/no degree yet","8","","",""
"Four to six days a week","2018","Not Working","lower secondary degree","116","0.0468689011907114","0.0390597334708676","0.0546780689105552"
"Four to six days a week","2018","Not Working","secondary school degree","71","0.0427624404487402","0.0336937358889232","0.0518311450085572"
"Four to six days a week","2018","Not Working","college entrance qualification","67","0.045346634760786","0.0353676757015953","0.0553255938199767"
"Four to six days a week","2018","Not Working","Other degree","50","0.0734317108688782","0.0560988997438761","0.0907645219938804"
"Four to six days a week","2018","Not Working","no degree/no degree yet","27","","",""
"Two to three days a week","2018","Full Time","lower secondary degree","261","0.164362865292484","0.145901095542202","0.182824635042766"
"Two to three days a week","2018","Full Time","secondary school degree","598","0.196141335837742","0.182115858219498","0.210166813455985"
"Two to three days a week","2018","Full Time","college entrance qualification","662","0.202266150750061","0.188927876804811","0.215604424695311"
"Two to three days a week","2018","Full Time","Other degree","269","0.233701488011003","0.208994724234459","0.258408251787548"
"Two to three days a week","2018","Full Time","no degree/no degree yet","17","","",""
"Two to three days a week","2018","Part Time","lower secondary degree","238","0.214666509726917","0.192164462831651","0.237168556622182"
"Two to three days a week","2018","Part Time","secondary school degree","405","0.177693874309549","0.161599591579115","0.193788157039983"
"Two to three days a week","2018","Part Time","college entrance qualification","389","0.176998517445109","0.161900933052486","0.192096101837732"
"Two to three days a week","2018","Part Time","Other degree","248","0.252785987278496","0.225149344169156","0.280422630387836"
"Two to three days a week","2018","Part Time","no degree/no degree yet","41","0.184779404644301","0.132534431078557","0.237024378210044"
"Two to three days a week","2018","Not Working","lower secondary degree","775","0.280812801033043","0.264208696091539","0.297416905974547"
"Two to three days a week","2018","Not Working","secondary school degree","513","0.267448761414753","0.247608680180097","0.287288842649408"
"Two to three days a week","2018","Not Working","college entrance qualification","422","0.251830794039104","0.231012545580918","0.27264904249729"
"Two to three days a week","2018","Not Working","Other degree","234","0.31801592779286","0.287070248765354","0.348961606820366"
"Two to three days a week","2018","Not Working","no degree/no degree yet","95","0.155793180368156","0.126021091079408","0.185565269656904"
"Two to four days a month","2018","Full Time","lower secondary degree","676","0.428776259580172","0.404122616577003","0.453429902583342"
"Two to four days a month","2018","Full Time","secondary school degree","1425","0.448927529267254","0.431358987168392","0.466496071366116"
"Two to four days a month","2018","Full Time","college entrance qualification","1867","0.522575590463006","0.505989810951513","0.539161369974499"
"Two to four days a month","2018","Full Time","Other degree","507","0.437341193738607","0.408379838129234","0.46630254934798"
"Two to four days a month","2018","Full Time","no degree/no degree yet","48","0.421623054461767","0.328055804787372","0.515190304136162"
"Two to four days a month","2018","Part Time","lower secondary degree","539","0.420980932365247","0.393923258085572","0.448038606644923"
"Two to four days a month","2018","Part Time","secondary school degree","1041","0.48127435360527","0.460237351261881","0.502311355948659"
"Two to four days a month","2018","Part Time","college entrance qualification","1283","0.5013167093686","0.481538323697007","0.521095095040193"
"Two to four days a month","2018","Part Time","Other degree","416","0.441432425377675","0.409856487108115","0.473008363647236"
"Two to four days a month","2018","Part Time","no degree/no degree yet","77","0.371690662371142","0.306639098299925","0.436742226442358"
"Two to four days a month","2018","Not Working","lower secondary degree","1305","0.449674402291814","0.4312944244079","0.468054380175728"
"Two to four days a month","2018","Not Working","secondary school degree","922","0.492371662194373","0.469962604178474","0.514780720210273"
"Two to four days a month","2018","Not Working","college entrance qualification","774","0.469192969907739","0.445257942085646","0.493127997729833"
"Two to four days a month","2018","Not Working","Other degree","367","0.397538073847836","0.365018665743814","0.430057481951859"
"Two to four days a month","2018","Not Working","no degree/no degree yet","220","0.466690394226324","0.425734652345924","0.507646136106723"
"Once a month or less","2018","Full Time","lower secondary degree","430","0.285020761303425","0.262532929916712","0.307508592690139"
"Once a month or less","2018","Full Time","secondary school degree","708","0.231714802369239","0.216811539266075","0.246618065472404"
"Once a month or less","2018","Full Time","college entrance qualification","643","0.17536197744713","0.162734738096932","0.187989216797328"
"Once a month or less","2018","Full Time","Other degree","228","0.184539847337741","0.161891705115601","0.20718798955988"
"Once a month or less","2018","Full Time","no degree/no degree yet","27","","",""
"Once a month or less","2018","Part Time","lower secondary degree","327","0.23880594499389","0.215440014538425","0.262171875449355"
"Once a month or less","2018","Part Time","secondary school degree","517","0.24625309007606","0.228113717875151","0.264392462276968"
"Once a month or less","2018","Part Time","college entrance qualification","514","0.202005760189181","0.186123800192494","0.217887720185868"
"Once a month or less","2018","Part Time","Other degree","180","0.215780197861561","0.189621809452148","0.241938586270974"
"Once a month or less","2018","Part Time","no degree/no degree yet","63","0.318729205361975","0.256002716801147","0.381455693922803"
"Once a month or less","2018","Not Working","lower secondary degree","447","0.169277465137497","0.155422239149591","0.183132691125404"
"Once a month or less","2018","Not Working","secondary school degree","289","0.137659474640462","0.122215943825564","0.153103005455359"
"Once a month or less","2018","Not Working","college entrance qualification","276","0.16670982135856","0.148833894044632","0.184585748672487"
"Once a month or less","2018","Not Working","Other degree","175","0.169617982507326","0.144679881526998","0.194556083487655"
"Once a month or less","2018","Not Working","no degree/no degree yet","138","0.204157763092687","0.171066975445331","0.237248550740043"
"Never","2018","Full Time","lower secondary degree","124","0.082278984424618","0.0685902779004831","0.0959676909487528"
"Never","2018","Full Time","secondary school degree","212","0.0694618759583077","0.0604817260600466","0.0784420258565688"
"Never","2018","Full Time","college entrance qualification","213","0.0675234230709823","0.0591913089647954","0.0758555371771693"
"Never","2018","Full Time","Other degree","70","0.0867680785857848","0.0703335721805447","0.103202584991025"
"Never","2018","Full Time","no degree/no degree yet","5","","",""
"Never","2018","Part Time","lower secondary degree","124","0.0829837758061336","0.0678656510698732","0.0981019005423941"
"Never","2018","Part Time","secondary school degree","142","0.0565891133980347","0.046860845494237","0.0663173813018324"
"Never","2018","Part Time","college entrance qualification","211","0.0870840136428302","0.0759306216124058","0.0982374056732547"
"Never","2018","Part Time","Other degree","58","0.0519823524848687","0.0378660009726764","0.066098703997061"
"Never","2018","Part Time","no degree/no degree yet","21","","",""
"Never","2018","Not Working","lower secondary degree","150","0.0472285036349715","0.0393909140952563","0.0550660931746868"
"Never","2018","Not Working","secondary school degree","97","0.0496400731754362","0.0399044353073178","0.0593757110435546"
"Never","2018","Not Working","college entrance qualification","121","0.0603896399258782","0.0489649354793752","0.0718143443723811"
"Never","2018","Not Working","Other degree","43","0.0397524440085575","0.0267698347194511","0.0527350532976639"
"Never","2018","Not Working","no degree/no degree yet","85","0.128610335922829","0.10112792673227","0.156092745113388"
