"ple0180","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2018","Saxony","West Germany","","","",""
"Four to six days a week","2018","Saxony","East Germany","78","0.0682402788215838","0.0559384780760805","0.0805420795670871"
"Four to six days a week","2018","Saxony-Anhalt","West Germany","","","",""
"Four to six days a week","2018","Saxony-Anhalt","East Germany","31","0.0265056119617458","0.0160343380605903","0.0369768858629014"
"Four to six days a week","2018","Thuringia","West Germany","","","",""
"Four to six days a week","2018","Thuringia","East Germany","39","0.0631526662120638","0.0475617174805255","0.078743614943602"
"Two to three days a week","2018","Schleswig-Holstein","West Germany","200","0.20612494554558","0.17998555051415","0.232264340577009"
"Two to three days a week","2018","Schleswig-Holstein","East Germany","","","",""
"Two to three days a week","2018","Hamburg","West Germany","150","0.301183243113833","0.260395749924257","0.34197073630341"
"Two to three days a week","2018","Hamburg","East Germany","","","",""
"Two to three days a week","2018","Lower Saxony","West Germany","497","0.22431098591878","0.208005469923685","0.240616501913875"
"Two to three days a week","2018","Lower Saxony","East Germany","","","",""
"Two to three days a week","2018","Bremen","West Germany","55","0.218679358195251","0.164788833031774","0.272569883358728"
"Two to three days a week","2018","Bremen","East Germany","","","",""
"Two to three days a week","2018","North Rhine-Westphalia","West Germany","1046","0.205986326814239","0.195188728018426","0.216783925610052"
"Two to three days a week","2018","North Rhine-Westphalia","East Germany","","","",""
"Two to three days a week","2018","Hesse","West Germany","346","0.226549576990816","0.206604037846993","0.246495116134638"
"Two to three days a week","2018","Hesse","East Germany","","","",""
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","West Germany","300","0.200873982541734","0.180427360877284","0.221320604206185"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Two to three days a week","2018","Baden-Württemberg","West Germany","486","0.193382089071666","0.178663571945394","0.208100606197938"
"Two to three days a week","2018","Baden-Württemberg","East Germany","","","",""
"Two to three days a week","2018","Bavaria","West Germany","815","0.214253664777532","0.201479239611481","0.227028089943583"
"Two to three days a week","2018","Bavaria","East Germany","","","",""
"Two to three days a week","2018","Berlin","West Germany","93","0.150275729719548","0.121611230445049","0.178940228994047"
"Two to three days a week","2018","Berlin","East Germany","83","0.179952324615586","0.14158018572173","0.218324463509442"
"Two to three days a week","2018","Brandenburg","West Germany","","","",""
"Two to three days a week","2018","Brandenburg","East Germany","312","0.284095873530759","0.256514063375516","0.311677683686003"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","East Germany","152","0.265269263611581","0.229766477291624","0.300772049931539"
"Two to three days a week","2018","Saxony","West Germany","","","",""
"Two to three days a week","2018","Saxony","East Germany","397","0.260727830946068","0.239309175720084","0.282146486172053"
"Two to three days a week","2018","Saxony-Anhalt","West Germany","","","",""
"Two to three days a week","2018","Saxony-Anhalt","East Germany","234","0.262031533550792","0.233366031171528","0.290697035930056"
"Two to three days a week","2018","Thuringia","West Germany","","","",""
"Two to three days a week","2018","Thuringia","East Germany","217","0.25766654428928","0.229633464121223","0.285699624457337"
"Two to four days a month","2018","Schleswig-Holstein","West Germany","408","0.431692127692451","0.399686004107897","0.463698251277004"
"Two to four days a month","2018","Schleswig-Holstein","East Germany","","","",""
"Two to four days a month","2018","Hamburg","West Germany","212","0.442326347077094","0.398170174276612","0.486482519877576"
"Two to four days a month","2018","Hamburg","East Germany","","","",""
"Two to four days a month","2018","Lower Saxony","West Germany","1206","0.46202596801556","0.442537428072474","0.481514507958646"
"Two to four days a month","2018","Lower Saxony","East Germany","","","",""
"Two to four days a month","2018","Bremen","West Germany","89","0.431841794681647","0.367262864074645","0.496420725288649"
"Two to four days a month","2018","Bremen","East Germany","","","",""
"Two to four days a month","2018","North Rhine-Westphalia","West Germany","2389","0.448294215508776","0.435016317283388","0.461572113734165"
"Two to four days a month","2018","North Rhine-Westphalia","East Germany","","","",""
"Two to four days a month","2018","Hesse","West Germany","828","0.465551444234221","0.441783878445867","0.489319010022576"
"Two to four days a month","2018","Hesse","East Germany","","","",""
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","West Germany","691","0.487628994740052","0.462120248463173","0.513137741016931"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Two to four days a month","2018","Baden-Württemberg","West Germany","1361","0.488972170736763","0.470343307684995","0.507601033788531"
"Two to four days a month","2018","Baden-Württemberg","East Germany","","","",""
"Two to four days a month","2018","Bavaria","West Germany","2034","0.506962557909903","0.491397026637102","0.522528089182704"
"Two to four days a month","2018","Bavaria","East Germany","","","",""
"Two to four days a month","2018","Berlin","West Germany","283","0.423343951794826","0.38371012282741","0.462977780762243"
"Two to four days a month","2018","Berlin","East Germany","162","0.463122072392159","0.413313597859664","0.512930546924654"
"Two to four days a month","2018","Brandenburg","West Germany","","","",""
"Two to four days a month","2018","Brandenburg","East Germany","428","0.435521983920464","0.405197639090971","0.465846328749957"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Two to four days a month","2018","Mecklenburg-Western Pomerania","East Germany","277","0.445999593689847","0.406025636623105","0.485973550756588"
"Two to four days a month","2018","Saxony","West Germany","","","",""
"Two to four days a month","2018","Saxony","East Germany","773","0.45016271666037","0.425891129309975","0.474434304010764"
"Two to four days a month","2018","Saxony-Anhalt","West Germany","","","",""
"Two to four days a month","2018","Saxony-Anhalt","East Germany","388","0.441518052610254","0.409148054188547","0.473888051031962"
"Two to four days a month","2018","Thuringia","West Germany","","","",""
"Two to four days a month","2018","Thuringia","East Germany","443","0.453116020638122","0.421208387138279","0.485023654137965"
"Once a month or less","2018","Schleswig-Holstein","West Germany","201","0.22894499145934","0.201795454177887","0.256094528740792"
"Once a month or less","2018","Schleswig-Holstein","East Germany","","","",""
"Once a month or less","2018","Hamburg","West Germany","64","0.137253839713016","0.106660018432826","0.167847660993207"
"Once a month or less","2018","Hamburg","East Germany","","","",""
"Once a month or less","2018","Lower Saxony","West Germany","520","0.193743210201041","0.178293675912128","0.209192744489953"
"Once a month or less","2018","Lower Saxony","East Germany","","","",""
"Once a month or less","2018","Bremen","West Germany","45","0.167279638091205","0.118620433696642","0.215938842485768"
"Once a month or less","2018","Bremen","East Germany","","","",""
"Once a month or less","2018","North Rhine-Westphalia","West Germany","1213","0.214131173193791","0.203178781218268","0.225083565169314"
"Once a month or less","2018","North Rhine-Westphalia","East Germany","","","",""
"Once a month or less","2018","Hesse","West Germany","323","0.195750666678809","0.176844873988475","0.214656459369143"
"Once a month or less","2018","Hesse","East Germany","","","",""
"Once a month or less","2018","Rhineland-Palatinate,Saarland","West Germany","330","0.206355070698761","0.185702563779198","0.227007577618324"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Once a month or less","2018","Baden-Württemberg","West Germany","650","0.231985373906376","0.216255072258367","0.247715675554385"
"Once a month or less","2018","Baden-Württemberg","East Germany","","","",""
"Once a month or less","2018","Bavaria","West Germany","753","0.184888424592277","0.172801955491418","0.196974893693136"
"Once a month or less","2018","Bavaria","East Germany","","","",""
"Once a month or less","2018","Berlin","West Germany","141","0.275731447602035","0.239884358922826","0.311578536281245"
"Once a month or less","2018","Berlin","East Germany","90","0.220282271468112","0.178884572343949","0.261679970592274"
"Once a month or less","2018","Brandenburg","West Germany","","","",""
"Once a month or less","2018","Brandenburg","East Germany","199","0.198230086988701","0.17384790702217","0.222612266955232"
"Once a month or less","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","East Germany","95","0.171165669302013","0.140875823282663","0.201455515321363"
"Once a month or less","2018","Saxony","West Germany","","","",""
"Once a month or less","2018","Saxony","East Germany","281","0.154620956721668","0.136982676309964","0.172259237133371"
"Once a month or less","2018","Saxony-Anhalt","West Germany","","","",""
"Once a month or less","2018","Saxony-Anhalt","East Germany","181","0.181906146950096","0.156758976354968","0.207053317545224"
"Once a month or less","2018","Thuringia","West Germany","","","",""
"Once a month or less","2018","Thuringia","East Germany","184","0.183469972617213","0.158660880949436","0.20827906428499"
"Never","2018","Schleswig-Holstein","West Germany","73","0.0743957831665562","0.0574390963272228","0.0913524700058895"
"Never","2018","Schleswig-Holstein","East Germany","","","",""
"Never","2018","Hamburg","West Germany","29","","",""
"Never","2018","Hamburg","East Germany","","","",""
"Never","2018","Lower Saxony","West Germany","185","0.0686152964585414","0.0587333959533141","0.0784971969637687"
"Never","2018","Lower Saxony","East Germany","","","",""
"Never","2018","Bremen","West Germany","29","","",""
"Never","2018","Bremen","East Germany","","","",""
"Never","2018","North Rhine-Westphalia","West Germany","466","0.0813391830849356","0.0740408866534184","0.0886374795164529"
"Never","2018","North Rhine-Westphalia","East Germany","","","",""
"Never","2018","Hesse","West Germany","142","0.0694059696420234","0.0572964628320123","0.0815154764520345"
"Never","2018","Hesse","East Germany","","","",""
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","123","0.0811167033761715","0.0671839353756316","0.0950494713767114"
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2018","Baden-Württemberg","West Germany","209","0.0594770542240765","0.0506628841503171","0.0682912242978358"
"Never","2018","Baden-Württemberg","East Germany","","","",""
"Never","2018","Bavaria","West Germany","218","0.0494524766180046","0.0427022711050996","0.0562026821309095"
"Never","2018","Bavaria","East Germany","","","",""
"Never","2018","Berlin","West Germany","61","0.117624141340485","0.0917815555160202","0.143466727164951"
"Never","2018","Berlin","East Germany","33","0.0991498419219593","0.0692967018370498","0.129002982006869"
"Never","2018","Brandenburg","West Germany","","","",""
"Never","2018","Brandenburg","East Germany","48","0.0514081139503327","0.0379023732481611","0.0649138546525043"
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2018","Mecklenburg-Western Pomerania","East Germany","39","0.0661073961571137","0.0461258835103395","0.086088908803888"
"Never","2018","Saxony","West Germany","","","",""
"Never","2018","Saxony","East Germany","72","0.0558243675805936","0.0446239393995775","0.0670247957616097"
"Never","2018","Saxony-Anhalt","West Germany","","","",""
"Never","2018","Saxony-Anhalt","East Germany","61","0.0690043846583886","0.0524818741289558","0.0855268951878215"
"Never","2018","Thuringia","West Germany","","","",""
"Never","2018","Thuringia","East Germany","42","0.0333117055032774","0.021809425125306","0.0448139858812488"
