"ple0180","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","secondary school degree","(2a) intermediate vocational","2510","0.460169575286932","0.446684952340586","0.473654198233277"
"Two to four days a month","2016","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Two to four days a month","2016","secondary school degree","(2c_voc) vocational maturity certificate","8","","",""
"Two to four days a month","2016","secondary school degree","(3a) lower tertiary education","212","0.431808181158422","0.38594100479379","0.477675357523054"
"Two to four days a month","2016","secondary school degree","(3b) higher tertiary education","66","0.492412716432936","0.406801150705505","0.578024282160367"
"Two to four days a month","2016","college entrance qualification","(0) in school","","","",""
"Two to four days a month","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Two to four days a month","2016","college entrance qualification","(1b) general elementary school","","","",""
"Two to four days a month","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Two to four days a month","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Two to four days a month","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Two to four days a month","2016","college entrance qualification","(2c_gen) general maturity certificate","428","0.469444776183577","0.437642363004943","0.501247189362211"
"Two to four days a month","2016","college entrance qualification","(2c_voc) vocational maturity certificate","907","0.483810544154586","0.460450111354187","0.507170976954986"
"Two to four days a month","2016","college entrance qualification","(3a) lower tertiary education","658","0.54469401236211","0.516715102872139","0.572672921852081"
"Two to four days a month","2016","college entrance qualification","(3b) higher tertiary education","1441","0.496429796145545","0.477943331533035","0.514916260758055"
"Two to four days a month","2016","Other degree","(0) in school","","","",""
"Two to four days a month","2016","Other degree","(1a) inadequately completed","","","",""
"Two to four days a month","2016","Other degree","(1b) general elementary school","221","0.305477370682297","0.267630961533087","0.343323779831507"
"Two to four days a month","2016","Other degree","(1c) basic vocational qualification","312","0.423276812650444","0.387337006845338","0.459216618455551"
"Two to four days a month","2016","Other degree","(2b) intermediate general qualification","","","",""
"Two to four days a month","2016","Other degree","(2a) intermediate vocational","","","",""
"Two to four days a month","2016","Other degree","(2c_gen) general maturity certificate","125","0.356095537924828","0.301637266826091","0.410553809023566"
"Two to four days a month","2016","Other degree","(2c_voc) vocational maturity certificate","281","0.422076340756985","0.3837825461682","0.460370135345769"
"Two to four days a month","2016","Other degree","(3a) lower tertiary education","20","","",""
"Two to four days a month","2016","Other degree","(3b) higher tertiary education","456","0.401045190101546","0.3703286462718","0.431761733931291"
"Two to four days a month","2016","no degree/no degree yet","(0) in school","140","0.435956022574633","0.382615548260507","0.489296496888758"
"Two to four days a month","2016","no degree/no degree yet","(1a) inadequately completed","171","0.384354102882179","0.340654663030696","0.428053542733662"
"Two to four days a month","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Two to four days a month","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Two to four days a month","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Two to four days a month","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Two to four days a month","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2016","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Two to four days a month","2016","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Once a month or less","2016","lower secondary degree","(0) in school","","","",""
"Once a month or less","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Once a month or less","2016","lower secondary degree","(1b) general elementary school","328","0.230900941320728","0.20835461311467","0.253447269526787"
"Once a month or less","2016","lower secondary degree","(1c) basic vocational qualification","830","0.193140961744674","0.181292130286982","0.204989793202366"
"Once a month or less","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Once a month or less","2016","lower secondary degree","(2a) intermediate vocational","2","","",""
"Once a month or less","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2016","lower secondary degree","(3a) lower tertiary education","8","","",""
"Once a month or less","2016","lower secondary degree","(3b) higher tertiary education","5","","",""
"Once a month or less","2016","secondary school degree","(0) in school","","","",""
"Once a month or less","2016","secondary school degree","(1a) inadequately completed","","","",""
"Once a month or less","2016","secondary school degree","(1b) general elementary school","","","",""
"Once a month or less","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Once a month or less","2016","secondary school degree","(2b) intermediate general qualification","165","0.243388721125929","0.211323037611755","0.275454404640102"
"Once a month or less","2016","secondary school degree","(2a) intermediate vocational","1072","0.2044278636586","0.19351695286555","0.21533877445165"
"Once a month or less","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2016","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Once a month or less","2016","secondary school degree","(3a) lower tertiary education","76","0.211566077602842","0.1737466673749","0.249385487830784"
"Once a month or less","2016","secondary school degree","(3b) higher tertiary education","25","","",""
"Once a month or less","2016","college entrance qualification","(0) in school","","","",""
"Once a month or less","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Once a month or less","2016","college entrance qualification","(1b) general elementary school","","","",""
"Once a month or less","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Once a month or less","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Once a month or less","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Once a month or less","2016","college entrance qualification","(2c_gen) general maturity certificate","216","0.211182722284678","0.185173945822582","0.237191498746774"
"Once a month or less","2016","college entrance qualification","(2c_voc) vocational maturity certificate","318","0.167139843025204","0.149699111618522","0.184580574431885"
"Once a month or less","2016","college entrance qualification","(3a) lower tertiary education","195","0.150415449790715","0.130331351953298","0.170499547628131"
"Once a month or less","2016","college entrance qualification","(3b) higher tertiary education","458","0.165326458430533","0.151591592142874","0.179061324718192"
"Once a month or less","2016","Other degree","(0) in school","","","",""
"Once a month or less","2016","Other degree","(1a) inadequately completed","","","",""
"Once a month or less","2016","Other degree","(1b) general elementary school","102","0.180618074738869","0.149008711151659","0.212227438326079"
"Once a month or less","2016","Other degree","(1c) basic vocational qualification","148","0.229003629370768","0.198438437234018","0.259568821507519"
"Once a month or less","2016","Other degree","(2b) intermediate general qualification","","","",""
"Once a month or less","2016","Other degree","(2a) intermediate vocational","","","",""
"Once a month or less","2016","Other degree","(2c_gen) general maturity certificate","53","0.197005300768483","0.151771283296643","0.242239318240323"
"Once a month or less","2016","Other degree","(2c_voc) vocational maturity certificate","114","0.195638969212492","0.164881481732127","0.226396456692857"
"Once a month or less","2016","Other degree","(3a) lower tertiary education","5","","",""
"Once a month or less","2016","Other degree","(3b) higher tertiary education","141","0.146968834280652","0.124777994508815","0.16915967405249"
"Once a month or less","2016","no degree/no degree yet","(0) in school","84","0.280860926974567","0.2325181989294","0.329203655019735"
"Once a month or less","2016","no degree/no degree yet","(1a) inadequately completed","121","0.242977045095979","0.204448575189762","0.281505515002197"
"Once a month or less","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Once a month or less","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Once a month or less","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Once a month or less","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Once a month or less","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Once a month or less","2016","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Never","2016","lower secondary degree","(0) in school","","","",""
"Never","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2016","lower secondary degree","(1b) general elementary school","121","0.0747671238808307","0.0606952252331843","0.088839022528477"
"Never","2016","lower secondary degree","(1c) basic vocational qualification","218","0.0467754641660214","0.0404375529349012","0.0531133753971415"
"Never","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","lower secondary degree","(3a) lower tertiary education","4","","",""
"Never","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2016","secondary school degree","(0) in school","","","",""
"Never","2016","secondary school degree","(1a) inadequately completed","","","",""
"Never","2016","secondary school degree","(1b) general elementary school","","","",""
"Never","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2016","secondary school degree","(2b) intermediate general qualification","90","0.117234831578192","0.0931964736107125","0.141273189545671"
"Never","2016","secondary school degree","(2a) intermediate vocational","279","0.0540478304037421","0.0479303174278503","0.060165343379634"
"Never","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2016","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Never","2016","secondary school degree","(3a) lower tertiary education","22","","",""
"Never","2016","secondary school degree","(3b) higher tertiary education","5","","",""
"Never","2016","college entrance qualification","(0) in school","","","",""
"Never","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2016","college entrance qualification","(1b) general elementary school","","","",""
"Never","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2016","college entrance qualification","(2c_gen) general maturity certificate","115","0.114620855531129","0.09432071756388","0.134920993498378"
"Never","2016","college entrance qualification","(2c_voc) vocational maturity certificate","120","0.0643639731653391","0.0528926491672814","0.0758352971633968"
"Never","2016","college entrance qualification","(3a) lower tertiary education","68","0.0520493105261005","0.0395696386772476","0.0645289823749535"
"Never","2016","college entrance qualification","(3b) higher tertiary education","150","0.0630530685796115","0.0540662589664965","0.0720398781927264"
"Never","2016","Other degree","(0) in school","","","",""
"Never","2016","Other degree","(1a) inadequately completed","","","",""
"Never","2016","Other degree","(1b) general elementary school","30","0.0405441409269648","0.0243384142890406","0.0567498675648889"
"Never","2016","Other degree","(1c) basic vocational qualification","35","0.0501260118624554","0.0342535477289943","0.0659984759959164"
"Never","2016","Other degree","(2b) intermediate general qualification","","","",""
"Never","2016","Other degree","(2a) intermediate vocational","","","",""
"Never","2016","Other degree","(2c_gen) general maturity certificate","16","","",""
"Never","2016","Other degree","(2c_voc) vocational maturity certificate","22","","",""
"Never","2016","Other degree","(3a) lower tertiary education","2","","",""
"Never","2016","Other degree","(3b) higher tertiary education","49","0.071724639550567","0.0555531039075274","0.0878961751936066"
"Never","2016","no degree/no degree yet","(0) in school","55","0.156201101284451","0.117149344842568","0.195252857726333"
"Never","2016","no degree/no degree yet","(1a) inadequately completed","31","0.0614736034947494","0.039895553430522","0.0830516535589768"
"Never","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2017","lower secondary degree","(0) in school","","","",""
"Daily","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2017","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2017","secondary school degree","(0) in school","","","",""
"Daily","2017","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2017","secondary school degree","(1b) general elementary school","","","",""
"Daily","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2017","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2017","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2017","college entrance qualification","(0) in school","","","",""
"Daily","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2017","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2017","Other degree","(0) in school","","","",""
"Daily","2017","Other degree","(1a) inadequately completed","","","",""
"Daily","2017","Other degree","(1b) general elementary school","","","",""
"Daily","2017","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2017","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2017","Other degree","(2a) intermediate vocational","","","",""
"Daily","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Other degree","(3a) lower tertiary education","","","",""
"Daily","2017","Other degree","(3b) higher tertiary education","","","",""
"Daily","2017","no degree/no degree yet","(0) in school","","","",""
"Daily","2017","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","lower secondary degree","(0) in school","","","",""
"Four to six days a week","2017","lower secondary degree","(1a) inadequately completed","","","",""
