"ple0180","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2018","1-pers.-HH","inadequately","10","","",""
"Never","2018","1-pers.-HH","general elemantary","36","0.0642293459674329","0.0416531664058245","0.0868055255290413"
"Never","2018","1-pers.-HH","middle vocational","157","0.076269183695944","0.0643842269948562","0.0881541403970318"
"Never","2018","1-pers.-HH","vocational + Abi","24","","",""
"Never","2018","1-pers.-HH","higher vocational","19","","",""
"Never","2018","1-pers.-HH","higher education","84","0.0882012786266927","0.0709077005021175","0.105494856751268"
"Never","2018","(Married) couple without C. ","in school","1","","",""
"Never","2018","(Married) couple without C. ","inadequately","6","","",""
"Never","2018","(Married) couple without C. ","general elemantary","32","0.0520725242671567","0.0342057257549504","0.069939322779363"
"Never","2018","(Married) couple without C. ","middle vocational","195","0.0505516603167891","0.0435887899434841","0.057514530690094"
"Never","2018","(Married) couple without C. ","vocational + Abi","25","","",""
"Never","2018","(Married) couple without C. ","higher vocational","21","","",""
"Never","2018","(Married) couple without C. ","higher education","105","0.0601580028629526","0.050277996774202","0.0700380089517031"
"Never","2018","Single parent ","in school","16","","",""
"Never","2018","Single parent ","inadequately","12","","",""
"Never","2018","Single parent ","general elemantary","56","0.161057675408466","0.122492781289385","0.199622569527548"
"Never","2018","Single parent ","middle vocational","98","0.0906640525173216","0.0728500067431343","0.108478098291509"
"Never","2018","Single parent ","vocational + Abi","13","","",""
"Never","2018","Single parent ","higher vocational","5","","",""
"Never","2018","Single parent ","higher education","24","","",""
"Never","2018","Couple + C. LE 16 ","in school","","","",""
"Never","2018","Couple + C. LE 16 ","inadequately","13","","",""
"Never","2018","Couple + C. LE 16 ","general elemantary","36","0.0781984068041926","0.0532812582559178","0.103115555352467"
"Never","2018","Couple + C. LE 16 ","middle vocational","141","0.0573737171711797","0.0473506857848299","0.0673967485575295"
"Never","2018","Couple + C. LE 16 ","vocational + Abi","45","0.0744799663209419","0.0542337217029237","0.0947262109389601"
"Never","2018","Couple + C. LE 16 ","higher vocational","8","","",""
"Never","2018","Couple + C. LE 16 ","higher education","96","0.0511344706702059","0.0408523865633869","0.061416554777025"
"Never","2018","Couple + C. GT 16 ","in school","18","","",""
"Never","2018","Couple + C. GT 16 ","inadequately","4","","",""
"Never","2018","Couple + C. GT 16 ","general elemantary","31","0.0645772759395253","0.0379382688589489","0.0912162830201018"
"Never","2018","Couple + C. GT 16 ","middle vocational","112","0.0750818087900502","0.061282795043485","0.0888808225366155"
"Never","2018","Couple + C. GT 16 ","vocational + Abi","21","","",""
"Never","2018","Couple + C. GT 16 ","higher vocational","10","","",""
"Never","2018","Couple + C. GT 16 ","higher education","18","","",""
"Never","2018","Couple + C. LE and GT 16","in school","23","","",""
"Never","2018","Couple + C. LE and GT 16","inadequately","4","","",""
"Never","2018","Couple + C. LE and GT 16","general elemantary","53","0.152205777220978","0.113330637394785","0.191080917047172"
"Never","2018","Couple + C. LE and GT 16","middle vocational","63","0.0595018099037856","0.0437189114139217","0.0752847083936495"
"Never","2018","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"Never","2018","Couple + C. LE and GT 16","higher vocational","2","","",""
"Never","2018","Couple + C. LE and GT 16","higher education","16","","",""
