"ple0180","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2017","66 and older","(0) in school","","","",""
"Never","2017","66 and older","(1a) inadequately completed","","","",""
"Never","2017","66 and older","(1b) general elementary school","","","",""
"Never","2017","66 and older","(1c) basic vocational qualification","","","",""
"Never","2017","66 and older","(2b) intermediate general qualification","","","",""
"Never","2017","66 and older","(2a) intermediate vocational","","","",""
"Never","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","66 and older","(3a) lower tertiary education","","","",""
"Never","2017","66 and older","(3b) higher tertiary education","","","",""
"Daily","2018","16-34 y.","(0) in school","2","","",""
"Daily","2018","16-34 y.","(1a) inadequately completed","2","","",""
"Daily","2018","16-34 y.","(1b) general elementary school","8","","",""
"Daily","2018","16-34 y.","(1c) basic vocational qualification","8","","",""
"Daily","2018","16-34 y.","(2b) intermediate general qualification","5","","",""
"Daily","2018","16-34 y.","(2a) intermediate vocational","7","","",""
"Daily","2018","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Daily","2018","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2018","16-34 y.","(3a) lower tertiary education","2","","",""
"Daily","2018","16-34 y.","(3b) higher tertiary education","3","","",""
"Daily","2018","35-65 y.","(0) in school","","","",""
"Daily","2018","35-65 y.","(1a) inadequately completed","7","","",""
"Daily","2018","35-65 y.","(1b) general elementary school","3","","",""
"Daily","2018","35-65 y.","(1c) basic vocational qualification","21","","",""
"Daily","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2018","35-65 y.","(2a) intermediate vocational","38","0.0131483510116419","0.00965051730039674","0.0166461847228872"
"Daily","2018","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Daily","2018","35-65 y.","(2c_voc) vocational maturity certificate","19","","",""
"Daily","2018","35-65 y.","(3a) lower tertiary education","5","","",""
"Daily","2018","35-65 y.","(3b) higher tertiary education","14","","",""
"Daily","2018","66 and older","(0) in school","","","",""
"Daily","2018","66 and older","(1a) inadequately completed","","","",""
"Daily","2018","66 and older","(1b) general elementary school","3","","",""
"Daily","2018","66 and older","(1c) basic vocational qualification","10","","",""
"Daily","2018","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2018","66 and older","(2a) intermediate vocational","9","","",""
"Daily","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2018","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"Daily","2018","66 and older","(3a) lower tertiary education","4","","",""
"Daily","2018","66 and older","(3b) higher tertiary education","9","","",""
"Four to six days a week","2018","16-34 y.","(0) in school","8","","",""
"Four to six days a week","2018","16-34 y.","(1a) inadequately completed","8","","",""
"Four to six days a week","2018","16-34 y.","(1b) general elementary school","19","","",""
"Four to six days a week","2018","16-34 y.","(1c) basic vocational qualification","19","","",""
"Four to six days a week","2018","16-34 y.","(2b) intermediate general qualification","14","","",""
"Four to six days a week","2018","16-34 y.","(2a) intermediate vocational","24","","",""
"Four to six days a week","2018","16-34 y.","(2c_gen) general maturity certificate","20","","",""
"Four to six days a week","2018","16-34 y.","(2c_voc) vocational maturity certificate","11","","",""
"Four to six days a week","2018","16-34 y.","(3a) lower tertiary education","5","","",""
"Four to six days a week","2018","16-34 y.","(3b) higher tertiary education","14","","",""
"Four to six days a week","2018","35-65 y.","(0) in school","","","",""
"Four to six days a week","2018","35-65 y.","(1a) inadequately completed","21","","",""
"Four to six days a week","2018","35-65 y.","(1b) general elementary school","37","0.0534237069934034","0.0384550318286779","0.0683923821581289"
"Four to six days a week","2018","35-65 y.","(1c) basic vocational qualification","90","0.0427017012706358","0.0349166654160198","0.0504867371252519"
"Four to six days a week","2018","35-65 y.","(2b) intermediate general qualification","9","","",""
"Four to six days a week","2018","35-65 y.","(2a) intermediate vocational","120","0.0400037827874598","0.0339861889711341","0.0460213766037856"
"Four to six days a week","2018","35-65 y.","(2c_gen) general maturity certificate","16","","",""
"Four to six days a week","2018","35-65 y.","(2c_voc) vocational maturity certificate","35","0.0316216746732971","0.0233971034982364","0.0398462458483577"
"Four to six days a week","2018","35-65 y.","(3a) lower tertiary education","25","","",""
"Four to six days a week","2018","35-65 y.","(3b) higher tertiary education","81","0.0303822832340748","0.0239320693732494","0.0368324970949002"
"Four to six days a week","2018","66 and older","(0) in school","","","",""
"Four to six days a week","2018","66 and older","(1a) inadequately completed","4","","",""
"Four to six days a week","2018","66 and older","(1b) general elementary school","26","","",""
"Four to six days a week","2018","66 and older","(1c) basic vocational qualification","57","0.0332805887462703","0.0249805027614453","0.0415806747310953"
"Four to six days a week","2018","66 and older","(2b) intermediate general qualification","3","","",""
"Four to six days a week","2018","66 and older","(2a) intermediate vocational","37","0.0533093156333746","0.0384918699249585","0.0681267613417907"
"Four to six days a week","2018","66 and older","(2c_gen) general maturity certificate","5","","",""
"Four to six days a week","2018","66 and older","(2c_voc) vocational maturity certificate","12","","",""
"Four to six days a week","2018","66 and older","(3a) lower tertiary education","25","","",""
"Four to six days a week","2018","66 and older","(3b) higher tertiary education","40","0.0376253062939581","0.0244474747295003","0.0508031378584159"
"Two to three days a week","2018","16-34 y.","(0) in school","45","0.105963650448457","0.0732473131917605","0.138679987705153"
"Two to three days a week","2018","16-34 y.","(1a) inadequately completed","28","","",""
"Two to three days a week","2018","16-34 y.","(1b) general elementary school","88","0.152572041073886","0.122187979640615","0.182956102507157"
"Two to three days a week","2018","16-34 y.","(1c) basic vocational qualification","51","0.0908873192084694","0.062717854132676","0.119056784284263"
"Two to three days a week","2018","16-34 y.","(2b) intermediate general qualification","80","0.202982165648849","0.166185818384678","0.23977851291302"
"Two to three days a week","2018","16-34 y.","(2a) intermediate vocational","114","0.145286135718864","0.120428380817773","0.170143890619954"
"Two to three days a week","2018","16-34 y.","(2c_gen) general maturity certificate","152","0.172298897280295","0.14873931800686","0.195858476553729"
"Two to three days a week","2018","16-34 y.","(2c_voc) vocational maturity certificate","88","0.182208984951777","0.150351271563275","0.21406669834028"
"Two to three days a week","2018","16-34 y.","(3a) lower tertiary education","43","0.20618803712678","0.155937701204832","0.256438373048728"
"Two to three days a week","2018","16-34 y.","(3b) higher tertiary education","136","0.160524415446964","0.135165846927057","0.18588298396687"
"Two to three days a week","2018","35-65 y.","(0) in school","","","",""
"Two to three days a week","2018","35-65 y.","(1a) inadequately completed","65","0.188388175849101","0.147364329136008","0.229412022562195"
"Two to three days a week","2018","35-65 y.","(1b) general elementary school","185","0.202202928128375","0.175468033208276","0.228937823048474"
"Two to three days a week","2018","35-65 y.","(1c) basic vocational qualification","516","0.216595839522073","0.200734773369246","0.2324569056749"
"Two to three days a week","2018","35-65 y.","(2b) intermediate general qualification","42","0.148735645410286","0.104450099160494","0.193021191660078"
"Two to three days a week","2018","35-65 y.","(2a) intermediate vocational","815","0.200683606103071","0.188385085102995","0.212982127103146"
"Two to three days a week","2018","35-65 y.","(2c_gen) general maturity certificate","98","0.21652335733942","0.176410279851015","0.256636434827825"
"Two to three days a week","2018","35-65 y.","(2c_voc) vocational maturity certificate","320","0.199167695213475","0.180397078540029","0.217938311886921"
"Two to three days a week","2018","35-65 y.","(3a) lower tertiary education","235","0.183617955667228","0.16204212439361","0.205193786940846"
"Two to three days a week","2018","35-65 y.","(3b) higher tertiary education","577","0.217009068021926","0.2015180147969","0.232500121246953"
"Two to three days a week","2018","66 and older","(0) in school","","","",""
"Two to three days a week","2018","66 and older","(1a) inadequately completed","15","","",""
"Two to three days a week","2018","66 and older","(1b) general elementary school","141","0.285913644188501","0.246621200189459","0.325206088187543"
"Two to three days a week","2018","66 and older","(1c) basic vocational qualification","537","0.299013281890066","0.277827865408608","0.320198698371525"
"Two to three days a week","2018","66 and older","(2b) intermediate general qualification","18","","",""
"Two to three days a week","2018","66 and older","(2a) intermediate vocational","290","0.325973185482699","0.295056191274328","0.35689017969107"
"Two to three days a week","2018","66 and older","(2c_gen) general maturity certificate","16","","",""
"Two to three days a week","2018","66 and older","(2c_voc) vocational maturity certificate","73","0.26295707973478","0.205687501347352","0.320226658122207"
"Two to three days a week","2018","66 and older","(3a) lower tertiary education","158","0.299660557229038","0.258419669536961","0.340901444921115"
"Two to three days a week","2018","66 and older","(3b) higher tertiary education","267","0.380652812961159","0.347027724198215","0.414277901724104"
"Two to four days a month","2018","16-34 y.","(0) in school","138","0.47183502342301","0.418772424240996","0.524897622605025"
"Two to four days a month","2018","16-34 y.","(1a) inadequately completed","41","0.375392088807768","0.292786881840447","0.457997295775089"
"Two to four days a month","2018","16-34 y.","(1b) general elementary school","158","0.272798390812338","0.235162233867777","0.310434547756899"
"Two to four days a month","2018","16-34 y.","(1c) basic vocational qualification","154","0.423236237892327","0.374818053391227","0.471654422393426"
"Two to four days a month","2018","16-34 y.","(2b) intermediate general qualification","155","0.341123346462287","0.297752337090938","0.384494355833635"
"Two to four days a month","2018","16-34 y.","(2a) intermediate vocational","316","0.403926959006912","0.369313850733681","0.438540067280144"
"Two to four days a month","2018","16-34 y.","(2c_gen) general maturity certificate","417","0.419617199674333","0.388829770761437","0.450404628587228"
"Two to four days a month","2018","16-34 y.","(2c_voc) vocational maturity certificate","249","0.43764081732982","0.39669831854774","0.4785833161119"
"Two to four days a month","2018","16-34 y.","(3a) lower tertiary education","123","0.494793618887267","0.432693150443992","0.556894087330541"
"Two to four days a month","2018","16-34 y.","(3b) higher tertiary education","393","0.497098598489342","0.462559353239215","0.531637843739469"
"Two to four days a month","2018","35-65 y.","(0) in school","1","","",""
"Two to four days a month","2018","35-65 y.","(1a) inadequately completed","131","0.407161329822484","0.355616287349439","0.458706372295529"
"Two to four days a month","2018","35-65 y.","(1b) general elementary school","341","0.387602720168695","0.35517259858537","0.42003284175202"
"Two to four days a month","2018","35-65 y.","(1c) basic vocational qualification","1184","0.437303214891046","0.418202794035309","0.456403635746783"
"Two to four days a month","2018","35-65 y.","(2b) intermediate general qualification","119","0.477079816502935","0.414916314183028","0.539243318822842"
"Two to four days a month","2018","35-65 y.","(2a) intermediate vocational","1981","0.468093846775434","0.452771631776525","0.483416061774342"
"Two to four days a month","2018","35-65 y.","(2c_gen) general maturity certificate","185","0.559282212851746","0.510929997990595","0.607634427712897"
"Two to four days a month","2018","35-65 y.","(2c_voc) vocational maturity certificate","907","0.503106113504199","0.479606543040809","0.526605683967588"
"Two to four days a month","2018","35-65 y.","(3a) lower tertiary education","689","0.543583756199341","0.515826468767852","0.57134104363083"
"Two to four days a month","2018","35-65 y.","(3b) higher tertiary education","1462","0.528427151684485","0.509667248310091","0.547187055058878"
"Two to four days a month","2018","66 and older","(0) in school","","","",""
"Two to four days a month","2018","66 and older","(1a) inadequately completed","31","0.511886087231133","0.389422955824857","0.63434921863741"
"Two to four days a month","2018","66 and older","(1b) general elementary school","243","0.439098878259656","0.39594294100722","0.482254815512091"
"Two to four days a month","2018","66 and older","(1c) basic vocational qualification","886","0.479666839809231","0.456548988207906","0.502784691410556"
"Two to four days a month","2018","66 and older","(2b) intermediate general qualification","47","0.633996591109794","0.532187891109508","0.73580529111008"
"Two to four days a month","2018","66 and older","(2a) intermediate vocational","450","0.511892266231238","0.47892257592201","0.544861956540465"
"Two to four days a month","2018","66 and older","(2c_gen) general maturity certificate","36","0.435988462060693","0.320643027646741","0.551333896474646"
"Two to four days a month","2018","66 and older","(2c_voc) vocational maturity certificate","108","0.524673327916998","0.459708880563134","0.589637775270862"
"Two to four days a month","2018","66 and older","(3a) lower tertiary education","216","0.488427879892198","0.443427873324076","0.533427886460321"
"Two to four days a month","2018","66 and older","(3b) higher tertiary education","362","0.410985767428023","0.376912944316002","0.445058590540045"
"Once a month or less","2018","16-34 y.","(0) in school","89","0.259424275167211","0.212833635339108","0.306014914995313"
"Once a month or less","2018","16-34 y.","(1a) inadequately completed","37","0.330188341306297","0.249961749288507","0.410414933324087"
"Once a month or less","2018","16-34 y.","(1b) general elementary school","167","0.36789987517322","0.327151085717215","0.408648664629226"
"Once a month or less","2018","16-34 y.","(1c) basic vocational qualification","116","0.310732085230601","0.265379173319606","0.356084997141596"
"Once a month or less","2018","16-34 y.","(2b) intermediate general qualification","131","0.275122179916436","0.234267956844944","0.315976402987928"
"Once a month or less","2018","16-34 y.","(2a) intermediate vocational","218","0.293731320043662","0.261602147330713","0.32586049275661"
"Once a month or less","2018","16-34 y.","(2c_gen) general maturity certificate","235","0.232436721506514","0.206085607506399","0.25878783550663"
"Once a month or less","2018","16-34 y.","(2c_voc) vocational maturity certificate","151","0.252138557868207","0.21630097232392","0.287976143412494"
"Once a month or less","2018","16-34 y.","(3a) lower tertiary education","51","0.176624218485607","0.129257577426576","0.223990859544638"
"Once a month or less","2018","16-34 y.","(3b) higher tertiary education","172","0.225974037622492","0.197083395963406","0.254864679281578"
"Once a month or less","2018","35-65 y.","(0) in school","","","",""
"Once a month or less","2018","35-65 y.","(1a) inadequately completed","91","0.217485191182475","0.174204269020103","0.260766113344848"
"Once a month or less","2018","35-65 y.","(1b) general elementary school","245","0.291482455771308","0.261232826494732","0.321732085047884"
"Once a month or less","2018","35-65 y.","(1c) basic vocational qualification","612","0.231445029184801","0.215205412229213","0.24768464614039"
"Once a month or less","2018","35-65 y.","(2b) intermediate general qualification","57","0.237973108202905","0.184973660855184","0.290972555550627"
"Once a month or less","2018","35-65 y.","(2a) intermediate vocational","916","0.230878528961504","0.21793875113242","0.243818306790588"
"Once a month or less","2018","35-65 y.","(2c_gen) general maturity certificate","79","0.122996357529621","0.0910098073420021","0.15498290771724"
"Once a month or less","2018","35-65 y.","(2c_voc) vocational maturity certificate","363","0.210373167769983","0.19121718568965","0.229529149850315"
"Once a month or less","2018","35-65 y.","(3a) lower tertiary education","233","0.194972765442409","0.172894980248163","0.217050550636654"
"Once a month or less","2018","35-65 y.","(3b) higher tertiary education","439","0.147191911829886","0.133877215452018","0.160506608207754"
"Once a month or less","2018","66 and older","(0) in school","","","",""
"Once a month or less","2018","66 and older","(1a) inadequately completed","11","","",""
"Once a month or less","2018","66 and older","(1b) general elementary school","78","0.181296266581869","0.147794010749111","0.214798522414627"
"Once a month or less","2018","66 and older","(1c) basic vocational qualification","231","0.138334851264725","0.122358708263046","0.154310994266404"
"Once a month or less","2018","66 and older","(2b) intermediate general qualification","16","","",""
"Once a month or less","2018","66 and older","(2a) intermediate vocational","69","0.0635901896328193","0.0474950119011073","0.0796853673645313"
"Once a month or less","2018","66 and older","(2c_gen) general maturity certificate","11","","",""
"Once a month or less","2018","66 and older","(2c_voc) vocational maturity certificate","24","","",""
"Once a month or less","2018","66 and older","(3a) lower tertiary education","53","0.0967027689059852","0.0700959033944932","0.123309634417477"
"Once a month or less","2018","66 and older","(3b) higher tertiary education","105","0.124167155128163","0.10132979963615","0.147004510620175"
"Never","2018","16-34 y.","(0) in school","58","0.141019093834114","0.104024407669803","0.178013779998424"
"Never","2018","16-34 y.","(1a) inadequately completed","16","","",""
"Never","2018","16-34 y.","(1b) general elementary school","98","0.159033822303128","0.12813151076396","0.189936133842296"
"Never","2018","16-34 y.","(1c) basic vocational qualification","52","0.116229688788351","0.0848212509179884","0.147638126658713"
"Never","2018","16-34 y.","(2b) intermediate general qualification","74","0.125270219530641","0.0949869596354371","0.155553479425844"
"Never","2018","16-34 y.","(2a) intermediate vocational","93","0.117631865867588","0.0949056649660668","0.140358066769109"
"Never","2018","16-34 y.","(2c_gen) general maturity certificate","158","0.148323639214477","0.126150254227025","0.170497024201929"
"Never","2018","16-34 y.","(2c_voc) vocational maturity certificate","64","0.0982103907766589","0.0736497398858899","0.122771041667428"
"Never","2018","16-34 y.","(3a) lower tertiary education","25","","",""
"Never","2018","16-34 y.","(3b) higher tertiary education","87","0.101265715480935","0.0804257486581002","0.122105682303769"
"Never","2018","35-65 y.","(0) in school","","","",""
"Never","2018","35-65 y.","(1a) inadequately completed","34","0.117525227384874","0.0837380371458279","0.151312417623921"
"Never","2018","35-65 y.","(1b) general elementary school","56","0.0648508668565169","0.0484586808713665","0.0812430528416672"
"Never","2018","35-65 y.","(1c) basic vocational qualification","168","0.0651293162210173","0.0556281172200359","0.0746305152219986"
"Never","2018","35-65 y.","(2b) intermediate general qualification","21","","",""
"Never","2018","35-65 y.","(2a) intermediate vocational","204","0.0471918843608901","0.0406804905560149","0.0537032781657654"
"Never","2018","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"Never","2018","35-65 y.","(2c_voc) vocational maturity certificate","95","0.0480090764263628","0.0379611515459117","0.058057001306814"
"Never","2018","35-65 y.","(3a) lower tertiary education","50","0.0434973448776159","0.0321305583162652","0.0548641314389665"
"Never","2018","35-65 y.","(3b) higher tertiary education","147","0.0673114362083726","0.0578952206183678","0.0767276517983774"
"Never","2018","66 and older","(0) in school","","","",""
"Never","2018","66 and older","(1a) inadequately completed","3","","",""
"Never","2018","66 and older","(1b) general elementary school","17","","",""
"Never","2018","66 and older","(1c) basic vocational qualification","73","0.0452900291830405","0.0356678397850564","0.0549122185810247"
"Never","2018","66 and older","(2b) intermediate general qualification","2","","",""
"Never","2018","66 and older","(2a) intermediate vocational","28","","",""
"Never","2018","66 and older","(2c_gen) general maturity certificate","3","","",""
"Never","2018","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Never","2018","66 and older","(3a) lower tertiary education","18","","",""
"Never","2018","66 and older","(3b) higher tertiary education","18","","",""
