"ple0180","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Never","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2017","Saxony-Anhalt","Other degree","","","",""
"Never","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2017","Thuringia","lower secondary degree","","","",""
"Never","2017","Thuringia","secondary school degree","","","",""
"Never","2017","Thuringia","college entrance qualification","","","",""
"Never","2017","Thuringia","Other degree","","","",""
"Never","2017","Thuringia","no degree/no degree yet","","","",""
"Daily","2018","Schleswig-Holstein","lower secondary degree","2","","",""
"Daily","2018","Schleswig-Holstein","secondary school degree","2","","",""
"Daily","2018","Schleswig-Holstein","college entrance qualification","1","","",""
"Daily","2018","Schleswig-Holstein","Other degree","","","",""
"Daily","2018","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2018","Hamburg","lower secondary degree","2","","",""
"Daily","2018","Hamburg","secondary school degree","3","","",""
"Daily","2018","Hamburg","college entrance qualification","4","","",""
"Daily","2018","Hamburg","Other degree","1","","",""
"Daily","2018","Hamburg","no degree/no degree yet","","","",""
"Daily","2018","Lower Saxony","lower secondary degree","5","","",""
"Daily","2018","Lower Saxony","secondary school degree","5","","",""
"Daily","2018","Lower Saxony","college entrance qualification","5","","",""
"Daily","2018","Lower Saxony","Other degree","6","","",""
"Daily","2018","Lower Saxony","no degree/no degree yet","1","","",""
"Daily","2018","Bremen","lower secondary degree","","","",""
"Daily","2018","Bremen","secondary school degree","1","","",""
"Daily","2018","Bremen","college entrance qualification","1","","",""
"Daily","2018","Bremen","Other degree","1","","",""
"Daily","2018","Bremen","no degree/no degree yet","","","",""
"Daily","2018","North Rhine-Westphalia","lower secondary degree","21","","",""
"Daily","2018","North Rhine-Westphalia","secondary school degree","16","","",""
"Daily","2018","North Rhine-Westphalia","college entrance qualification","14","","",""
"Daily","2018","North Rhine-Westphalia","Other degree","7","","",""
"Daily","2018","North Rhine-Westphalia","no degree/no degree yet","7","","",""
"Daily","2018","Hesse","lower secondary degree","2","","",""
"Daily","2018","Hesse","secondary school degree","3","","",""
"Daily","2018","Hesse","college entrance qualification","","","",""
"Daily","2018","Hesse","Other degree","1","","",""
"Daily","2018","Hesse","no degree/no degree yet","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2018","Baden-Württemberg","lower secondary degree","3","","",""
"Daily","2018","Baden-Württemberg","secondary school degree","1","","",""
"Daily","2018","Baden-Württemberg","college entrance qualification","3","","",""
"Daily","2018","Baden-Württemberg","Other degree","4","","",""
"Daily","2018","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2018","Bavaria","lower secondary degree","2","","",""
"Daily","2018","Bavaria","secondary school degree","6","","",""
"Daily","2018","Bavaria","college entrance qualification","7","","",""
"Daily","2018","Bavaria","Other degree","2","","",""
"Daily","2018","Bavaria","no degree/no degree yet","1","","",""
"Daily","2018","Berlin","lower secondary degree","","","",""
"Daily","2018","Berlin","secondary school degree","7","","",""
"Daily","2018","Berlin","college entrance qualification","1","","",""
"Daily","2018","Berlin","Other degree","","","",""
"Daily","2018","Berlin","no degree/no degree yet","1","","",""
"Daily","2018","Brandenburg","lower secondary degree","1","","",""
"Daily","2018","Brandenburg","secondary school degree","4","","",""
"Daily","2018","Brandenburg","college entrance qualification","2","","",""
"Daily","2018","Brandenburg","Other degree","","","",""
"Daily","2018","Brandenburg","no degree/no degree yet","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","lower secondary degree","1","","",""
"Daily","2018","Mecklenburg-Western Pomerania","secondary school degree","3","","",""
"Daily","2018","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2018","Saxony","lower secondary degree","2","","",""
"Daily","2018","Saxony","secondary school degree","6","","",""
"Daily","2018","Saxony","college entrance qualification","5","","",""
"Daily","2018","Saxony","Other degree","","","",""
"Daily","2018","Saxony","no degree/no degree yet","","","",""
"Daily","2018","Saxony-Anhalt","lower secondary degree","2","","",""
"Daily","2018","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2018","Saxony-Anhalt","college entrance qualification","3","","",""
"Daily","2018","Saxony-Anhalt","Other degree","2","","",""
"Daily","2018","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Daily","2018","Thuringia","lower secondary degree","2","","",""
"Daily","2018","Thuringia","secondary school degree","5","","",""
"Daily","2018","Thuringia","college entrance qualification","","","",""
"Daily","2018","Thuringia","Other degree","1","","",""
"Daily","2018","Thuringia","no degree/no degree yet","","","",""
"Four to six days a week","2018","Schleswig-Holstein","lower secondary degree","8","","",""
"Four to six days a week","2018","Schleswig-Holstein","secondary school degree","7","","",""
"Four to six days a week","2018","Schleswig-Holstein","college entrance qualification","5","","",""
"Four to six days a week","2018","Schleswig-Holstein","Other degree","9","","",""
"Four to six days a week","2018","Schleswig-Holstein","no degree/no degree yet","","","",""
"Four to six days a week","2018","Hamburg","lower secondary degree","1","","",""
"Four to six days a week","2018","Hamburg","secondary school degree","8","","",""
"Four to six days a week","2018","Hamburg","college entrance qualification","6","","",""
"Four to six days a week","2018","Hamburg","Other degree","3","","",""
"Four to six days a week","2018","Hamburg","no degree/no degree yet","1","","",""
"Four to six days a week","2018","Lower Saxony","lower secondary degree","19","","",""
"Four to six days a week","2018","Lower Saxony","secondary school degree","26","","",""
"Four to six days a week","2018","Lower Saxony","college entrance qualification","22","","",""
"Four to six days a week","2018","Lower Saxony","Other degree","10","","",""
"Four to six days a week","2018","Lower Saxony","no degree/no degree yet","5","","",""
"Four to six days a week","2018","Bremen","lower secondary degree","3","","",""
"Four to six days a week","2018","Bremen","secondary school degree","1","","",""
"Four to six days a week","2018","Bremen","college entrance qualification","","","",""
"Four to six days a week","2018","Bremen","Other degree","1","","",""
"Four to six days a week","2018","Bremen","no degree/no degree yet","","","",""
"Four to six days a week","2018","North Rhine-Westphalia","lower secondary degree","43","0.036789904369007","0.0261875854954048","0.0473922232426093"
"Four to six days a week","2018","North Rhine-Westphalia","secondary school degree","33","0.0334440368786299","0.0228094708993918","0.044078602857868"
"Four to six days a week","2018","North Rhine-Westphalia","college entrance qualification","48","0.0290805966587282","0.0212876696168825","0.0368735237005739"
"Four to six days a week","2018","North Rhine-Westphalia","Other degree","47","0.087569938357884","0.0667925668419756","0.108347309873792"
"Four to six days a week","2018","North Rhine-Westphalia","no degree/no degree yet","21","","",""
"Four to six days a week","2018","Hesse","lower secondary degree","13","","",""
"Four to six days a week","2018","Hesse","secondary school degree","14","","",""
"Four to six days a week","2018","Hesse","college entrance qualification","15","","",""
"Four to six days a week","2018","Hesse","Other degree","3","","",""
"Four to six days a week","2018","Hesse","no degree/no degree yet","2","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","lower secondary degree","8","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","secondary school degree","7","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Other degree","5","","",""
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Four to six days a week","2018","Baden-Württemberg","lower secondary degree","12","","",""
"Four to six days a week","2018","Baden-Württemberg","secondary school degree","13","","",""
"Four to six days a week","2018","Baden-Württemberg","college entrance qualification","8","","",""
"Four to six days a week","2018","Baden-Württemberg","Other degree","9","","",""
"Four to six days a week","2018","Baden-Württemberg","no degree/no degree yet","1","","",""
"Four to six days a week","2018","Bavaria","lower secondary degree","38","0.0397467429084866","0.0282382634230567","0.0512552223939166"
"Four to six days a week","2018","Bavaria","secondary school degree","23","","",""
"Four to six days a week","2018","Bavaria","college entrance qualification","20","","",""
"Four to six days a week","2018","Bavaria","Other degree","24","","",""
"Four to six days a week","2018","Bavaria","no degree/no degree yet","4","","",""
"Four to six days a week","2018","Berlin","lower secondary degree","5","","",""
"Four to six days a week","2018","Berlin","secondary school degree","12","","",""
"Four to six days a week","2018","Berlin","college entrance qualification","8","","",""
"Four to six days a week","2018","Berlin","Other degree","1","","",""
"Four to six days a week","2018","Berlin","no degree/no degree yet","","","",""
"Four to six days a week","2018","Brandenburg","lower secondary degree","11","","",""
"Four to six days a week","2018","Brandenburg","secondary school degree","11","","",""
"Four to six days a week","2018","Brandenburg","college entrance qualification","8","","",""
"Four to six days a week","2018","Brandenburg","Other degree","1","","",""
"Four to six days a week","2018","Brandenburg","no degree/no degree yet","1","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","secondary school degree","5","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","college entrance qualification","10","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Four to six days a week","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Four to six days a week","2018","Saxony","lower secondary degree","16","","",""
"Four to six days a week","2018","Saxony","secondary school degree","31","0.0703484972553153","0.0522383823271687","0.0884586121834619"
"Four to six days a week","2018","Saxony","college entrance qualification","21","","",""
"Four to six days a week","2018","Saxony","Other degree","3","","",""
"Four to six days a week","2018","Saxony","no degree/no degree yet","3","","",""
"Four to six days a week","2018","Saxony-Anhalt","lower secondary degree","9","","",""
"Four to six days a week","2018","Saxony-Anhalt","secondary school degree","16","","",""
"Four to six days a week","2018","Saxony-Anhalt","college entrance qualification","3","","",""
"Four to six days a week","2018","Saxony-Anhalt","Other degree","3","","",""
"Four to six days a week","2018","Saxony-Anhalt","no degree/no degree yet","","","",""
"Four to six days a week","2018","Thuringia","lower secondary degree","8","","",""
"Four to six days a week","2018","Thuringia","secondary school degree","19","","",""
"Four to six days a week","2018","Thuringia","college entrance qualification","7","","",""
"Four to six days a week","2018","Thuringia","Other degree","4","","",""
"Four to six days a week","2018","Thuringia","no degree/no degree yet","1","","",""
"Two to three days a week","2018","Schleswig-Holstein","lower secondary degree","59","0.266644360106871","0.208474887935747","0.324813832277995"
"Two to three days a week","2018","Schleswig-Holstein","secondary school degree","58","0.195119109683034","0.147584692725593","0.242653526640474"
"Two to three days a week","2018","Schleswig-Holstein","college entrance qualification","47","0.140972765897579","0.0986735327785039","0.183271999016654"
"Two to three days a week","2018","Schleswig-Holstein","Other degree","26","","",""
"Two to three days a week","2018","Schleswig-Holstein","no degree/no degree yet","6","","",""
"Two to three days a week","2018","Hamburg","lower secondary degree","28","","",""
"Two to three days a week","2018","Hamburg","secondary school degree","37","0.327964271721016","0.234052091502752","0.42187645193928"
"Two to three days a week","2018","Hamburg","college entrance qualification","46","0.269917261122837","0.206292134843644","0.33354238740203"
"Two to three days a week","2018","Hamburg","Other degree","23","","",""
"Two to three days a week","2018","Hamburg","no degree/no degree yet","5","","",""
"Two to three days a week","2018","Lower Saxony","lower secondary degree","129","0.288272620901329","0.251054838487868","0.32549040331479"
"Two to three days a week","2018","Lower Saxony","secondary school degree","130","0.211128726971172","0.18123580867563","0.241021645266715"
"Two to three days a week","2018","Lower Saxony","college entrance qualification","134","0.179018259071732","0.151284069811604","0.206752448331861"
"Two to three days a week","2018","Lower Saxony","Other degree","66","0.270548190443335","0.216445504199895","0.324650876686775"
"Two to three days a week","2018","Lower Saxony","no degree/no degree yet","13","","",""
"Two to three days a week","2018","Bremen","lower secondary degree","12","","",""
"Two to three days a week","2018","Bremen","secondary school degree","13","","",""
"Two to three days a week","2018","Bremen","college entrance qualification","13","","",""
"Two to three days a week","2018","Bremen","Other degree","7","","",""
"Two to three days a week","2018","Bremen","no degree/no degree yet","5","","",""
"Two to three days a week","2018","North Rhine-Westphalia","lower secondary degree","262","0.220841514118746","0.19747847802301","0.244204550214482"
"Two to three days a week","2018","North Rhine-Westphalia","secondary school degree","199","0.188309870920114","0.165185038399561","0.211434703440667"
"Two to three days a week","2018","North Rhine-Westphalia","college entrance qualification","321","0.200478265924446","0.181910649774161","0.219045882074732"
"Two to three days a week","2018","North Rhine-Westphalia","Other degree","168","0.268289282329592","0.235721764415018","0.300856800244166"
"Two to three days a week","2018","North Rhine-Westphalia","no degree/no degree yet","43","0.150934923470035","0.108928921556486","0.192940925383584"
"Two to three days a week","2018","Hesse","lower secondary degree","65","0.22475174217946","0.179715405826399","0.26978807853252"
"Two to three days a week","2018","Hesse","secondary school degree","88","0.2203909923027","0.179718855700082","0.261063128905318"
"Two to three days a week","2018","Hesse","college entrance qualification","112","0.227311855516235","0.193408537112751","0.261215173919718"
"Two to three days a week","2018","Hesse","Other degree","56","0.300351777636718","0.240849219358493","0.359854335914944"
"Two to three days a week","2018","Hesse","no degree/no degree yet","11","","",""
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","lower secondary degree","85","0.167042056642876","0.131785628252855","0.202298485032896"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","secondary school degree","52","0.168546629829316","0.125236834820328","0.211856424838304"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","college entrance qualification","66","0.167570086039502","0.129968984182691","0.205171187896314"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Other degree","70","0.331999519440619","0.272788563971975","0.391210474909264"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Two to three days a week","2018","Baden-Württemberg","lower secondary degree","121","0.225606934902915","0.192328052802616","0.258885817003215"
"Two to three days a week","2018","Baden-Württemberg","secondary school degree","116","0.177871448871698","0.148894142077335","0.20684875566606"
"Two to three days a week","2018","Baden-Württemberg","college entrance qualification","141","0.179147222881431","0.154259317451138","0.204035128311725"
"Two to three days a week","2018","Baden-Württemberg","Other degree","82","0.237077293188904","0.193975281490999","0.280179304886808"
"Two to three days a week","2018","Baden-Württemberg","no degree/no degree yet","9","","",""
"Two to three days a week","2018","Bavaria","lower secondary degree","209","0.190488404218127","0.167356036387686","0.213620772048569"
"Two to three days a week","2018","Bavaria","secondary school degree","195","0.213614950447767","0.188084178858065","0.239145722037469"
"Two to three days a week","2018","Bavaria","college entrance qualification","218","0.236004829500779","0.21008545539246","0.261924203609099"
"Two to three days a week","2018","Bavaria","Other degree","142","0.262223866197591","0.225663620601882","0.298784111793299"
"Two to three days a week","2018","Bavaria","no degree/no degree yet","21","","",""
"Two to three days a week","2018","Berlin","lower secondary degree","30","0.248395687706192","0.174963083862897","0.321828291549487"
"Two to three days a week","2018","Berlin","secondary school degree","46","0.168564945488732","0.123320214067786","0.213809676909678"
"Two to three days a week","2018","Berlin","college entrance qualification","68","0.160331465241358","0.124464190064772","0.196198740417944"
"Two to three days a week","2018","Berlin","Other degree","26","","",""
"Two to three days a week","2018","Berlin","no degree/no degree yet","3","","",""
"Two to three days a week","2018","Brandenburg","lower secondary degree","63","0.339199620615781","0.271524040515649","0.406875200715913"
"Two to three days a week","2018","Brandenburg","secondary school degree","126","0.262091843575991","0.220953790026822","0.303229897125161"
"Two to three days a week","2018","Brandenburg","college entrance qualification","70","0.258874462292709","0.204901242781856","0.312847681803563"
"Two to three days a week","2018","Brandenburg","Other degree","28","","",""
"Two to three days a week","2018","Brandenburg","no degree/no degree yet","13","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","lower secondary degree","34","0.426792117288298","0.331732580606695","0.521851653969901"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","secondary school degree","81","0.263872252197292","0.212432722053956","0.315311782340629"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","college entrance qualification","30","0.190059483461496","0.127686340047574","0.252432626875418"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Two to three days a week","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Two to three days a week","2018","Saxony","lower secondary degree","85","0.289270216965536","0.234883032280903","0.343657401650168"
"Two to three days a week","2018","Saxony","secondary school degree","186","0.248878642651453","0.218260236728901","0.279497048574006"
"Two to three days a week","2018","Saxony","college entrance qualification","93","0.268670975345074","0.227015677566552","0.310326273123596"
"Two to three days a week","2018","Saxony","Other degree","21","","",""
"Two to three days a week","2018","Saxony","no degree/no degree yet","8","","",""
"Two to three days a week","2018","Saxony-Anhalt","lower secondary degree","48","0.300694965233055","0.23135400429414","0.37003592617197"
"Two to three days a week","2018","Saxony-Anhalt","secondary school degree","108","0.275241746262167","0.23206191734186","0.318421575182473"
"Two to three days a week","2018","Saxony-Anhalt","college entrance qualification","61","0.264822598039098","0.206910505843526","0.322734690234671"
"Two to three days a week","2018","Saxony-Anhalt","Other degree","10","","",""
"Two to three days a week","2018","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Two to three days a week","2018","Thuringia","lower secondary degree","44","0.273919559190863","0.211164157031092","0.336674961350635"
"Two to three days a week","2018","Thuringia","secondary school degree","81","0.197811554615571","0.159669409978994","0.235953699252147"
"Two to three days a week","2018","Thuringia","college entrance qualification","53","0.268616782277434","0.20838087027443","0.328852694280438"
"Two to three days a week","2018","Thuringia","Other degree","25","","",""
"Two to three days a week","2018","Thuringia","no degree/no degree yet","7","","",""
"Two to four days a month","2018","Schleswig-Holstein","lower secondary degree","86","0.354852857040401","0.291913087832376","0.417792626248426"
"Two to four days a month","2018","Schleswig-Holstein","secondary school degree","123","0.494985592955016","0.435014685074581","0.554956500835451"
"Two to four days a month","2018","Schleswig-Holstein","college entrance qualification","134","0.463657002044639","0.403041858769725","0.524272145319554"
"Two to four days a month","2018","Schleswig-Holstein","Other degree","37","0.367595107233603","0.26742559490051","0.467764619566696"
"Two to four days a month","2018","Schleswig-Holstein","no degree/no degree yet","14","","",""
"Two to four days a month","2018","Hamburg","lower secondary degree","26","","",""
"Two to four days a month","2018","Hamburg","secondary school degree","38","0.441151109437607","0.341827302077168","0.540474916798045"
"Two to four days a month","2018","Hamburg","college entrance qualification","90","0.460105389393353","0.388670488910249","0.531540289876458"
"Two to four days a month","2018","Hamburg","Other degree","33","0.531278739041645","0.415204067993715","0.647353410089575"
"Two to four days a month","2018","Hamburg","no degree/no degree yet","8","","",""
"Two to four days a month","2018","Lower Saxony","lower secondary degree","268","0.428712713452729","0.388049432341442","0.469375994564015"
"Two to four days a month","2018","Lower Saxony","secondary school degree","348","0.474586379660773","0.438010070607191","0.511162688714355"
"Two to four days a month","2018","Lower Saxony","college entrance qualification","380","0.495889755238442","0.459719182061504","0.532060328415379"
"Two to four days a month","2018","Lower Saxony","Other degree","117","0.451634370159278","0.39102680811231","0.512241932206247"
"Two to four days a month","2018","Lower Saxony","no degree/no degree yet","46","0.436520526956063","0.342548717919575","0.53049233599255"
"Two to four days a month","2018","Bremen","lower secondary degree","8","","",""
"Two to four days a month","2018","Bremen","secondary school degree","22","","",""
"Two to four days a month","2018","Bremen","college entrance qualification","29","","",""
"Two to four days a month","2018","Bremen","Other degree","14","","",""
"Two to four days a month","2018","Bremen","no degree/no degree yet","9","","",""
"Two to four days a month","2018","North Rhine-Westphalia","lower secondary degree","523","0.435103477289417","0.407180819923159","0.463026134655675"
"Two to four days a month","2018","North Rhine-Westphalia","secondary school degree","484","0.435958090990767","0.406627218699646","0.465288963281888"
"Two to four days a month","2018","North Rhine-Westphalia","college entrance qualification","886","0.493181179223871","0.46999458412407","0.516367774323672"
"Two to four days a month","2018","North Rhine-Westphalia","Other degree","283","0.386860128211616","0.351061197421776","0.422659059001456"
"Two to four days a month","2018","North Rhine-Westphalia","no degree/no degree yet","96","0.428078125146005","0.370018281599957","0.486137968692054"
"Two to four days a month","2018","Hesse","lower secondary degree","134","0.373336635833167","0.321150086817633","0.4255231848487"
"Two to four days a month","2018","Hesse","secondary school degree","193","0.454277255650678","0.405422351322212","0.503132159979145"
"Two to four days a month","2018","Hesse","college entrance qualification","328","0.537822430033849","0.497490135678059","0.578154724389639"
"Two to four days a month","2018","Hesse","Other degree","110","0.419237850102725","0.355189188006089","0.483286512199361"
"Two to four days a month","2018","Hesse","no degree/no degree yet","30","0.603419946301885","0.480659505821646","0.726180386782124"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","lower secondary degree","217","0.569395839326764","0.5225943020098","0.616197376643728"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","secondary school degree","133","0.476294050077759","0.418512594923692","0.534075505231826"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","college entrance qualification","182","0.449500527731869","0.399419637239303","0.499581418224436"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","Other degree","102","0.429570795777785","0.367331710052229","0.49180988150334"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","19","","",""
"Two to four days a month","2018","Baden-Württemberg","lower secondary degree","260","0.424621160887342","0.385267101339449","0.463975220435236"
"Two to four days a month","2018","Baden-Württemberg","secondary school degree","316","0.492847703772358","0.45496328758851","0.530732119956205"
"Two to four days a month","2018","Baden-Württemberg","college entrance qualification","504","0.541357868293136","0.509018623617194","0.573697112969077"
"Two to four days a month","2018","Baden-Württemberg","Other degree","188","0.481718357055417","0.431078578069474","0.532358136041361"
"Two to four days a month","2018","Baden-Württemberg","no degree/no degree yet","32","0.531896514667602","0.41151477007734","0.652278259257865"
"Two to four days a month","2018","Bavaria","lower secondary degree","570","0.506643263817582","0.47719186355138","0.536094664083784"
"Two to four days a month","2018","Bavaria","secondary school degree","525","0.51695664275094","0.485828686249014","0.548084599252866"
"Two to four days a month","2018","Bavaria","college entrance qualification","557","0.532385596157434","0.50192938695448","0.562841805360387"
"Two to four days a month","2018","Bavaria","Other degree","263","0.435447004000924","0.394234338243867","0.47665966975798"
"Two to four days a month","2018","Bavaria","no degree/no degree yet","40","0.42471418284411","0.327833251166736","0.521595114521484"
"Two to four days a month","2018","Berlin","lower secondary degree","47","0.324795351085656","0.245207847094603","0.40438285507671"
"Two to four days a month","2018","Berlin","secondary school degree","120","0.449653361422475","0.389532208809858","0.509774514035092"
"Two to four days a month","2018","Berlin","college entrance qualification","204","0.487166376056637","0.438305419673343","0.536027332439932"
"Two to four days a month","2018","Berlin","Other degree","49","0.508349851722323","0.418147777327127","0.598551926117519"
"Two to four days a month","2018","Berlin","no degree/no degree yet","12","","",""
"Two to four days a month","2018","Brandenburg","lower secondary degree","71","0.423717197190574","0.353081368977452","0.494353025403696"
"Two to four days a month","2018","Brandenburg","secondary school degree","181","0.409236289440004","0.36324137611076","0.455231202769248"
"Two to four days a month","2018","Brandenburg","college entrance qualification","123","0.508929740314001","0.44732862685965","0.570530853768353"
"Two to four days a month","2018","Brandenburg","Other degree","30","0.371404752608387","0.26348225104554","0.479327254171234"
"Two to four days a month","2018","Brandenburg","no degree/no degree yet","8","","",""
"Two to four days a month","2018","Mecklenburg-Western Pomerania","lower secondary degree","36","0.24751644612616","0.164573022426546","0.330459869825774"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","secondary school degree","137","0.509483017143182","0.451136435508399","0.567829598777966"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","college entrance qualification","77","0.481731342654344","0.402297381256458","0.56116530405223"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","Other degree","11","","",""
"Two to four days a month","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","9","","",""
"Two to four days a month","2018","Saxony","lower secondary degree","115","0.446550793050942","0.386920522807316","0.506181063294567"
"Two to four days a month","2018","Saxony","secondary school degree","363","0.437180860238887","0.402053241911593","0.472308478566181"
"Two to four days a month","2018","Saxony","college entrance qualification","229","0.476820754563518","0.429884731192665","0.523756777934371"
"Two to four days a month","2018","Saxony","Other degree","18","","",""
"Two to four days a month","2018","Saxony","no degree/no degree yet","14","","",""
"Two to four days a month","2018","Saxony-Anhalt","lower secondary degree","67","0.404523428162189","0.330307413495912","0.478739442828467"
"Two to four days a month","2018","Saxony-Anhalt","secondary school degree","187","0.47635426533711","0.428069403348628","0.524639127325592"
"Two to four days a month","2018","Saxony-Anhalt","college entrance qualification","98","0.451609930023079","0.386293537258208","0.516926322787951"
"Two to four days a month","2018","Saxony-Anhalt","Other degree","20","","",""
"Two to four days a month","2018","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Two to four days a month","2018","Thuringia","lower secondary degree","92","0.457124018104873","0.3870245762189","0.527223459990846"
"Two to four days a month","2018","Thuringia","secondary school degree","218","0.495104496356838","0.447231537962319","0.542977454751357"
"Two to four days a month","2018","Thuringia","college entrance qualification","103","0.499030135074029","0.431080737479786","0.566979532668273"
"Two to four days a month","2018","Thuringia","Other degree","15","","",""
"Two to four days a month","2018","Thuringia","no degree/no degree yet","3","","",""
"Once a month or less","2018","Schleswig-Holstein","lower secondary degree","44","0.237100926903487","0.181154574925672","0.293047278881302"
"Once a month or less","2018","Schleswig-Holstein","secondary school degree","61","0.202440853187408","0.154243522111091","0.250638184263724"
"Once a month or less","2018","Schleswig-Holstein","college entrance qualification","54","0.210312462414158","0.16077639070998","0.259848534118337"
"Once a month or less","2018","Schleswig-Holstein","Other degree","13","","",""
"Once a month or less","2018","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Once a month or less","2018","Hamburg","lower secondary degree","16","","",""
"Once a month or less","2018","Hamburg","secondary school degree","5","","",""
"Once a month or less","2018","Hamburg","college entrance qualification","30","0.175497062886539","0.120976752761365","0.230017373011712"
"Once a month or less","2018","Hamburg","Other degree","7","","",""
"Once a month or less","2018","Hamburg","no degree/no degree yet","5","","",""
"Once a month or less","2018","Lower Saxony","lower secondary degree","116","0.194964848614434","0.162412859002849","0.227516838226019"
"Once a month or less","2018","Lower Saxony","secondary school degree","159","0.192199131455893","0.163337594938643","0.221060667973143"
"Once a month or less","2018","Lower Saxony","college entrance qualification","131","0.181416012620727","0.153537506887507","0.209294518353948"
"Once a month or less","2018","Lower Saxony","Other degree","49","0.204932076984686","0.155772821610571","0.254091332358801"
"Once a month or less","2018","Lower Saxony","no degree/no degree yet","28","","",""
"Once a month or less","2018","Bremen","lower secondary degree","6","","",""
"Once a month or less","2018","Bremen","secondary school degree","11","","",""
"Once a month or less","2018","Bremen","college entrance qualification","11","","",""
"Once a month or less","2018","Bremen","Other degree","8","","",""
"Once a month or less","2018","Bremen","no degree/no degree yet","3","","",""
"Once a month or less","2018","North Rhine-Westphalia","lower secondary degree","263","0.206871371703002","0.184057550707352","0.229685192698653"
"Once a month or less","2018","North Rhine-Westphalia","secondary school degree","260","0.2368462392332","0.21169923864707","0.261993239819331"
"Once a month or less","2018","North Rhine-Westphalia","college entrance qualification","375","0.201534860577246","0.182930684839224","0.220139036315269"
"Once a month or less","2018","North Rhine-Westphalia","Other degree","166","0.193736329935368","0.164685578504754","0.222787081365981"
"Once a month or less","2018","North Rhine-Westphalia","no degree/no degree yet","76","0.247780655481806","0.197122200872658","0.298439110090954"
"Once a month or less","2018","Hesse","lower secondary degree","84","0.266107317206012","0.218427365351777","0.313787269060248"
"Once a month or less","2018","Hesse","secondary school degree","74","0.225718756202685","0.184698833568412","0.266738678836957"
"Once a month or less","2018","Hesse","college entrance qualification","86","0.121321758761805","0.0949090267360594","0.147734490787551"
"Once a month or less","2018","Hesse","Other degree","42","0.181008529283475","0.1310315645089","0.230985494058049"
"Once a month or less","2018","Hesse","no degree/no degree yet","11","","",""
"Once a month or less","2018","Rhineland-Palatinate,Saarland","lower secondary degree","84","0.170561081255919","0.135010554657323","0.206111607854515"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","secondary school degree","70","0.234742916108384","0.185707815628525","0.283778016588243"
