"ple0180","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2018","(2c_gen) general maturity certificate","East Germany","43","0.155112520332971","0.103906580556049","0.206318460109892"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","West Germany","448","0.208450284981662","0.191244277697913","0.22565629226541"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","East Germany","90","0.191722411164678","0.152603207982288","0.230841614347068"
"Once a month or less","2018","(3a) lower tertiary education","West Germany","258","0.172225231378037","0.152510218042106","0.191940244713968"
"Once a month or less","2018","(3a) lower tertiary education","East Germany","79","0.135225740363915","0.106672634690609","0.163778846037221"
"Once a month or less","2018","(3b) higher tertiary education","West Germany","580","0.162739516740718","0.150493011137182","0.174986022344253"
"Once a month or less","2018","(3b) higher tertiary education","East Germany","136","0.157077215257655","0.132411401637093","0.181743028878216"
"Never","2018","(0) in school","West Germany","50","0.141038304623962","0.100629025863476","0.181447583384448"
"Never","2018","(0) in school","East Germany","8","","",""
"Never","2018","(1a) inadequately completed","West Germany","45","0.0930556737411042","0.0668750937354333","0.119236253746775"
"Never","2018","(1a) inadequately completed","East Germany","8","","",""
"Never","2018","(1b) general elementary school","West Germany","141","0.0720347023476045","0.0595822561044925","0.0844871485907164"
"Never","2018","(1b) general elementary school","East Germany","30","0.0838379983473856","0.0499545098225998","0.117721486872171"
"Never","2018","(1c) basic vocational qualification","West Germany","251","0.0630303427230645","0.0554860758716586","0.0705746095744703"
"Never","2018","(1c) basic vocational qualification","East Germany","42","0.0401229019932419","0.0265153912846375","0.0537304127018462"
"Never","2018","(2b) intermediate general qualification","West Germany","85","0.10462062728847","0.080945475102346","0.128295779474594"
"Never","2018","(2b) intermediate general qualification","East Germany","12","","",""
"Never","2018","(2a) intermediate vocational","West Germany","236","0.0589594106372587","0.0514274465900075","0.0664913746845099"
"Never","2018","(2a) intermediate vocational","East Germany","89","0.0500345452008487","0.0404121426781627","0.0596569477235347"
"Never","2018","(2c_gen) general maturity certificate","West Germany","166","0.102163928521617","0.0855136066707553","0.118814250372478"
"Never","2018","(2c_gen) general maturity certificate","East Germany","18","","",""
"Never","2018","(2c_voc) vocational maturity certificate","West Germany","139","0.0560156681645493","0.0462752655026326","0.065756070826466"
"Never","2018","(2c_voc) vocational maturity certificate","East Germany","27","","",""
"Never","2018","(3a) lower tertiary education","West Germany","73","0.0566750509738125","0.0446019393895056","0.0687481625581195"
"Never","2018","(3a) lower tertiary education","East Germany","20","","",""
"Never","2018","(3b) higher tertiary education","West Germany","228","0.0720352501951157","0.0634574949198892","0.0806130054703421"
"Never","2018","(3b) higher tertiary education","East Germany","24","","",""
