"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","16-34 y.","Rural Area","3.79","4","2387","2","2","5","6","7","3.72","3.86","1","7","4","4"
"2017","16-34 y.","Urban Area","3.82","4","5142","2","2","5","6","7","3.77","3.87","1","7","4","4"
"2017","35-65 y.","Rural Area","4.07","4","5919","2","3","5","6","7","4.03","4.11","1","7","4","4"
"2017","35-65 y.","Urban Area","4.01","4","10716","2","3","5","6","7","3.98","4.04","1","7","4","4"
"2017","66 and older","Rural Area","4.46","5","1866","2","4","6","6","7","4.39","4.53","1","7","4","5"
"2017","66 and older","Urban Area","4.38","5","3156","2","3","6","6","7","4.33","4.43","1","7","4","5"
"2018","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2018","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2018","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2018","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2018","66 and older","Rural Area","","","","","","","","","","","","","",""
"2018","66 and older","Urban Area","","","","","","","","","","","","","",""
"2019","16-34 y.","Rural Area","3.77","4","1631","2","2","5","6","7","3.69","3.85","1","7","4","4"
"2019","16-34 y.","Urban Area","3.74","4","3410","2","2","5","6","7","3.68","3.8","1","7","4","4"
"2019","35-65 y.","Rural Area","4","4","5325","2","3","5","6","7","3.96","4.04","1","7","4","4"
"2019","35-65 y.","Urban Area","3.95","4","8948","2","3","5","6","7","3.92","3.98","1","7","4","4"
"2019","66 and older","Rural Area","4.34","4","1887","2","3","5","6","7","4.27","4.41","1","7","4","4"
"2019","66 and older","Urban Area","4.19","4","3036","2","3","5","6","7","4.13","4.25","1","7","4","4"
