"plj0587","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely ","2018","(Married) couple without C. ","Urban Area","","","","","4"
"Rarely ","2018","(Married) couple without C. ","Rural Area","","","","","4"
"Rarely ","2018","Single parent ","Rural Area","2","","","","4"
"Rarely ","2018","Single parent ","Urban Area","","","","","4"
"Rarely ","2018","Couple + C. LE 16 ","Urban Area","8","","","","4"
"Rarely ","2018","Couple + C. LE and GT 16","Rural Area","5","","","","4"
"Rarely ","2018","Couple + C. LE 16 ","Rural Area","6","","","","4"
"Rarely ","2018","Couple + C. GT 16 ","Rural Area","2","","","","4"
"Rarely ","2018","Couple + C. LE and GT 16","Urban Area","13","","","","4"
"Rarely ","2018","Couple + C. GT 16 ","Urban Area","2","","","","4"
"Sometimes","2018","Single parent ","Urban Area","9","","","","3"
"Sometimes","2018","Couple + C. LE 16 ","Rural Area","19","","","","3"
"Sometimes","2018","Couple + C. LE and GT 16","Urban Area","19","","","","3"
"Sometimes","2018","Couple + C. LE and GT 16","Rural Area","12","","","","3"
"Sometimes","2018","1-pers.-HH","Urban Area","1","","","","3"
"Sometimes","2018","1-pers.-HH","Rural Area","2","","","","3"
"Sometimes","2018","(Married) couple without C. ","Rural Area","3","","","","3"
"Sometimes","2018","Single parent ","Rural Area","1","","","","3"
"Sometimes","2018","Couple + C. LE 16 ","Urban Area","24","","","","3"
"Sometimes","2018","Couple + C. GT 16 ","Urban Area","2","","","","3"
"Sometimes","2018","Couple + C. GT 16 ","Rural Area","2","","","","3"
"Sometimes","2018","(Married) couple without C. ","Urban Area","4","","","","3"
"Very often","2018","1-pers.-HH","Urban Area","1","","","","1"
"Very often","2018","1-pers.-HH","Rural Area","1","","","","1"
"Very often","2018","Single parent ","Rural Area","","","","","1"
"Very often","2018","Couple + C. LE and GT 16","Rural Area","6","","","","1"
"Very often","2018","Single parent ","Urban Area","3","","","","1"
"Very often","2018","Couple + C. LE 16 ","Urban Area","12","","","","1"
"Very often","2018","Couple + C. LE 16 ","Rural Area","11","","","","1"
"Very often","2018","Couple + C. GT 16 ","Urban Area","3","","","","1"
"Very often","2018","Couple + C. LE and GT 16","Urban Area","3","","","","1"
"Very often","2018","(Married) couple without C. ","Urban Area","1","","","","1"
"Very often","2018","(Married) couple without C. ","Rural Area","1","","","","1"
"Very often","2018","Couple + C. GT 16 ","Rural Area","","","","","1"
"Never","2019","1-pers.-HH","Urban Area","","","","","5"
"Never","2019","1-pers.-HH","Rural Area","","","","","5"
"Never","2019","(Married) couple without C. ","Urban Area","","","","","5"
"Never","2019","(Married) couple without C. ","Rural Area","","","","","5"
"Never","2019","Single parent ","Urban Area","2","","","","5"
"Never","2019","Single parent ","Rural Area","3","","","","5"
"Never","2019","Couple + C. LE 16 ","Urban Area","15","","","","5"
"Never","2019","Couple + C. LE 16 ","Rural Area","6","","","","5"
"Never","2019","Couple + C. GT 16 ","Urban Area","1","","","","5"
"Never","2019","Couple + C. GT 16 ","Rural Area","1","","","","5"
"Never","2019","Couple + C. LE and GT 16","Urban Area","12","","","","5"
"Never","2019","Couple + C. LE and GT 16","Rural Area","2","","","","5"
"Often","2019","1-pers.-HH","Urban Area","","","","","2"
"Often","2019","1-pers.-HH","Rural Area","","","","","2"
"Often","2019","(Married) couple without C. ","Urban Area","2","","","","2"
"Often","2019","(Married) couple without C. ","Rural Area","2","","","","2"
"Often","2019","Single parent ","Urban Area","3","","","","2"
"Often","2019","Single parent ","Rural Area","1","","","","2"
"Often","2019","Couple + C. LE 16 ","Urban Area","13","","","","2"
"Often","2019","Couple + C. LE 16 ","Rural Area","9","","","","2"
"Often","2019","Couple + C. LE and GT 16","Rural Area","3","","","","2"
"Often","2019","Couple + C. GT 16 ","Urban Area","6","","","","2"
"Often","2019","Couple + C. LE and GT 16","Urban Area","10","","","","2"
"Often","2019","Couple + C. GT 16 ","Rural Area","3","","","","2"
"Rarely ","2019","1-pers.-HH","Urban Area","1","","","","4"
"Rarely ","2019","1-pers.-HH","Rural Area","","","","","4"
"Rarely ","2019","(Married) couple without C. ","Urban Area","1","","","","4"
"Rarely ","2019","(Married) couple without C. ","Rural Area","","","","","4"
"Rarely ","2019","Single parent ","Rural Area","","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"Rarely ","2019","Single parent ","Urban Area","2","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","Urban Area","8","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","Urban Area","1","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","Urban Area","4","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","Rural Area","2","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","Rural Area","","","","","4"
"Sometimes","2019","Couple + C. LE and GT 16","Urban Area","11","","","","3"
"Sometimes","2019","1-pers.-HH","Urban Area","1","","","","3"
"Sometimes","2019","(Married) couple without C. ","Rural Area","2","","","","3"
"Sometimes","2019","Single parent ","Urban Area","4","","","","3"
"Sometimes","2019","Single parent ","Rural Area","1","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","Urban Area","22","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","Rural Area","23","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","Rural Area","3","","","","3"
"Sometimes","2019","1-pers.-HH","Rural Area","2","","","","3"
"Sometimes","2019","Couple + C. LE and GT 16","Rural Area","11","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","Urban Area","2","","","","3"
"Sometimes","2019","(Married) couple without C. ","Urban Area","4","","","","3"
"Very often","2019","1-pers.-HH","Urban Area","1","","","","1"
"Very often","2019","1-pers.-HH","Rural Area","","","","","1"
"Very often","2019","Couple + C. LE and GT 16","Rural Area","2","","","","1"
"Very often","2019","Single parent ","Urban Area","2","","","","1"
"Very often","2019","Single parent ","Rural Area","1","","","","1"
"Very often","2019","Couple + C. LE 16 ","Urban Area","6","","","","1"
"Very often","2019","Couple + C. LE 16 ","Rural Area","4","","","","1"
"Very often","2019","Couple + C. LE and GT 16","Urban Area","5","","","","1"
"Very often","2019","(Married) couple without C. ","Rural Area","","","","","1"
"Very often","2019","Couple + C. GT 16 ","Urban Area","2","","","","1"
"Very often","2019","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very often","2019","(Married) couple without C. ","Urban Area","6","","","","1"
