"plj0587","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Often","2016","Not Working","Female","293","0.203663068393228","0.183973113436795","0.223353023349661"
"Sometimes","2016","Full Time","Male","","","",""
"Sometimes","2016","Full Time","Female","","","",""
"Sometimes","2016","Part Time","Male","","","",""
"Sometimes","2016","Part Time","Female","","","",""
"Sometimes","2016","Not Working","Male","778","0.301798346494731","0.284327650943444","0.319269042046018"
"Sometimes","2016","Not Working","Female","484","0.320404851774547","0.297590148256531","0.343219555292563"
"Rarely ","2016","Full Time","Male","","","",""
"Rarely ","2016","Full Time","Female","","","",""
"Rarely ","2016","Part Time","Male","","","",""
"Rarely ","2016","Part Time","Female","","","",""
"Rarely ","2016","Not Working","Male","390","0.129144423451166","0.116380851567538","0.141907995334794"
"Rarely ","2016","Not Working","Female","250","0.139568667313994","0.122625592563868","0.156511742064121"
"Never","2016","Full Time","Male","","","",""
"Never","2016","Full Time","Female","","","",""
"Never","2016","Part Time","Male","","","",""
"Never","2016","Part Time","Female","","","",""
"Never","2016","Not Working","Male","587","0.186485716243336","0.171661671779036","0.201309760707635"
"Never","2016","Not Working","Female","306","0.170781919359941","0.15238286598654","0.189180972733342"
"Very often","2017","Full Time","Male","53","0.00566910804731697","0.00386703193961771","0.00747118415501623"
"Very often","2017","Full Time","Female","51","0.0147173821226935","0.0108508434407543","0.0185839208046327"
"Very often","2017","Part Time","Male","25","","",""
"Very often","2017","Part Time","Female","97","0.0155248264962219","0.0122863003635152","0.0187633526289287"
"Very often","2017","Not Working","Male","326","0.0294638912607931","0.0248716804907369","0.0340561020308493"
"Very often","2017","Not Working","Female","382","0.0378899700461886","0.033157225012779","0.0426227150795982"
"Often","2017","Full Time","Male","375","0.0556761896581585","0.0501726066856024","0.0611797726307147"
"Often","2017","Full Time","Female","232","0.0637809461122466","0.0559347188674666","0.0716271733570266"
"Often","2017","Part Time","Male","137","0.0639805094132332","0.0534383589322289","0.0745226598942374"
"Often","2017","Part Time","Female","433","0.0721608601872453","0.0653825905784169","0.0789391297960738"
"Often","2017","Not Working","Male","624","0.0794245978777487","0.0720815204459677","0.0867676753095297"
"Often","2017","Not Working","Female","805","0.113190714218362","0.105337288822862","0.121044139613862"
"Sometimes","2017","Full Time","Male","1929","0.29367796073133","0.282746269606488","0.304609651856173"
"Sometimes","2017","Full Time","Female","1228","0.323183949436006","0.308166821441676","0.338201077430335"
"Sometimes","2017","Part Time","Male","628","0.295690724071117","0.276031631270288","0.315349816871947"
"Sometimes","2017","Part Time","Female","1791","0.324217179628625","0.311955407831898","0.336478951425352"
"Sometimes","2017","Not Working","Male","1626","0.314449344295907","0.3018407684772","0.327057920114615"
"Sometimes","2017","Not Working","Female","2058","0.332167146769628","0.320492309541988","0.343841983997267"
"Rarely ","2017","Full Time","Male","2872","0.446712940793395","0.434780210667192","0.458645670919598"
"Rarely ","2017","Full Time","Female","1483","0.407379732473438","0.391603088496127","0.423156376450749"
"Rarely ","2017","Part Time","Male","883","0.45722112898928","0.435760742909283","0.478681515069277"
"Rarely ","2017","Part Time","Female","2174","0.390158531086392","0.37738059610005","0.402936466072734"
"Rarely ","2017","Not Working","Male","1587","0.374184109417645","0.361042853419204","0.387325365416087"
"Rarely ","2017","Not Working","Female","1836","0.327086069677335","0.315456881718023","0.338715257636647"
"Never","2017","Full Time","Male","1439","0.198263800769799","0.188694333626684","0.207833267912913"
"Never","2017","Full Time","Female","732","0.190937989855616","0.178317862331977","0.203558117379255"
"Never","2017","Part Time","Male","397","0.169264851161728","0.15311094323541","0.185418759088046"
"Never","2017","Part Time","Female","1103","0.197938602601516","0.18750100135581","0.208376203847222"
"Never","2017","Not Working","Male","1046","0.202478057147906","0.19156538229911","0.213390731996702"
"Never","2017","Not Working","Female","1171","0.189666099288486","0.179948355004573","0.1993838435724"
"Very often","2018","Full Time","Male","","","",""
"Very often","2018","Full Time","Female","","","",""
"Very often","2018","Part Time","Male","","","",""
"Very often","2018","Part Time","Female","","","",""
"Very often","2018","Not Working","Male","28","","",""
"Very often","2018","Not Working","Female","28","","",""
"Often","2018","Full Time","Male","","","",""
"Often","2018","Full Time","Female","","","",""
"Often","2018","Part Time","Male","","","",""
"Often","2018","Part Time","Female","","","",""
"Often","2018","Not Working","Male","32","0.180493806200008","0.126513162737956","0.234474449662061"
"Often","2018","Not Working","Female","47","0.258177944316098","0.200995031756065","0.315360856876131"
"Sometimes","2018","Full Time","Male","","","",""
"Sometimes","2018","Full Time","Female","","","",""
"Sometimes","2018","Part Time","Male","","","",""
"Sometimes","2018","Part Time","Female","","","",""
"Sometimes","2018","Not Working","Male","54","0.294226510925254","0.23026711450608","0.358185907344428"
"Sometimes","2018","Not Working","Female","75","0.319206619507327","0.258294959046925","0.380118279967729"
"Rarely ","2018","Full Time","Male","","","",""
"Rarely ","2018","Full Time","Female","","","",""
"Rarely ","2018","Part Time","Male","","","",""
"Rarely ","2018","Part Time","Female","","","",""
"Rarely ","2018","Not Working","Male","22","","",""
"Rarely ","2018","Not Working","Female","30","0.124166991218882","0.0810775794638533","0.167256402973911"
"Never","2018","Full Time","Male","","","",""
"Never","2018","Full Time","Female","","","",""
"Never","2018","Part Time","Male","","","",""
"Never","2018","Part Time","Female","","","",""
"Never","2018","Not Working","Male","59","0.324163105300301","0.258467922458683","0.389858288141919"
"Never","2018","Not Working","Female","45","0.191503295002225","0.140088976389921","0.242917613614529"
"Very often","2019","Full Time","Male","","","",""
"Very often","2019","Full Time","Female","","","",""
"Very often","2019","Part Time","Male","","","",""
"Very often","2019","Part Time","Female","","","",""
"Very often","2019","Not Working","Male","23","","",""
"Very often","2019","Not Working","Female","16","","",""
"Often","2019","Full Time","Male","","","",""
"Often","2019","Full Time","Female","","","",""
"Often","2019","Part Time","Male","","","",""
"Often","2019","Part Time","Female","","","",""
"Often","2019","Not Working","Male","28","","",""
"Often","2019","Not Working","Female","34","0.207432661056043","0.140742683091212","0.274122639020874"
"Sometimes","2019","Full Time","Male","","","",""
"Sometimes","2019","Full Time","Female","","","",""
"Sometimes","2019","Part Time","Male","","","",""
"Sometimes","2019","Part Time","Female","","","",""
"Sometimes","2019","Not Working","Male","44","0.304048567543713","0.226163062714154","0.381934072373273"
"Sometimes","2019","Not Working","Female","54","0.399047640873345","0.318503062055048","0.479592219691642"
"Rarely ","2019","Full Time","Male","","","",""
"Rarely ","2019","Full Time","Female","","","",""
"Rarely ","2019","Part Time","Male","","","",""
"Rarely ","2019","Part Time","Female","","","",""
"Rarely ","2019","Not Working","Male","10","","",""
"Rarely ","2019","Not Working","Female","16","","",""
"Never","2019","Full Time","Male","","","",""
"Never","2019","Full Time","Female","","","",""
"Never","2019","Part Time","Male","","","",""
"Never","2019","Part Time","Female","","","",""
"Never","2019","Not Working","Male","29","","",""
"Never","2019","Not Working","Female","22","","",""
