"plj0587","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Rarely ","2013","Saxony-Anhalt","Not Employed","157","0.40214530515252","0.351564724162156","0.452725886142885","4"
"Rarely ","2013","Saxony-Anhalt","Employed","241","0.451278761453092","0.411659159189919","0.490898363716265","4"
"Rarely ","2013","Thuringia","Not Employed","119","0.266362132368662","0.221258448000575","0.31146581673675","4"
"Sometimes","2013","Saxony","Not Employed","259","0.422212972109585","0.383335150196638","0.461090794022533","3"
"Sometimes","2013","Saxony","Employed","389","0.3814520561475","0.352681537213579","0.410222575081421","3"
"Sometimes","2013","Saxony-Anhalt","Not Employed","106","0.318356063649424","0.270302030788901","0.366410096509948","3"
"Sometimes","2013","Thuringia","Employed","231","0.360529724861009","0.323036004521414","0.398023445200604","3"
"Sometimes","2013","Hamburg","Not Employed","38","0.218699451538353","0.151877010696707","0.285521892379998","3"
"Sometimes","2013","Hamburg","Employed","76","0.350912352473648","0.292901076598089","0.408923628349206","3"
"Sometimes","2013","Bremen","Employed","37","0.280663539535699","0.199933782376378","0.361393296695019","3"
"Sometimes","2013","North Rhine-Westphalia","Not Employed","606","0.347400235318892","0.325299285932025","0.369501184705759","3"
"Sometimes","2013","Schleswig-Holstein","Not Employed","109","0.425603944483686","0.370114967515469","0.481092921451904","3"
"Sometimes","2013","Schleswig-Holstein","Employed","219","0.393504341344107","0.354414754687017","0.432593928001196","3"
"Sometimes","2013","Lower Saxony","Not Employed","295","0.345965599541588","0.314447442204783","0.377483756878393","3"
"Sometimes","2013","Lower Saxony","Employed","495","0.337047963272187","0.313732506175359","0.360363420369016","3"
"Sometimes","2013","Bremen","Not Employed","19","","","","3"
"Sometimes","2013","North Rhine-Westphalia","Employed","1079","0.358884311912071","0.342587529336765","0.375181094487376","3"
"Sometimes","2013","Hesse","Not Employed","185","0.316187634653751","0.277812540431408","0.354562728876095","3"
"Sometimes","2013","Hesse","Employed","440","0.366306381327928","0.338955465534494","0.393657297121362","3"
"Sometimes","2013","Rhineland-Palatinate,Saarland","Not Employed","149","0.307876359685326","0.267734614665623","0.348018104705029","3"
"Sometimes","2013","Rhineland-Palatinate,Saarland","Employed","278","0.328886977925736","0.298429343815203","0.359344612036269","3"
"Sometimes","2013","Baden-Württemberg","Not Employed","310","0.332763782855044","0.30257691881283","0.362950646897257","3"
"Sometimes","2013","Baden-Württemberg","Employed","646","0.314558236211598","0.294608008247313","0.334508464175882","3"
"Sometimes","2013","Bavaria","Not Employed","388","0.309835362932483","0.284322437648727","0.335348288216239","3"
"Sometimes","2013","Bavaria","Employed","958","0.337667887038095","0.320056604168614","0.355279169907577","3"
"Sometimes","2013","Berlin","Not Employed","124","0.343315296638086","0.293428743693377","0.393201849582795","3"
"Sometimes","2013","Berlin","Employed","230","0.372741589699991","0.335221408703625","0.410261770696358","3"
"Sometimes","2013","Brandenburg","Not Employed","158","0.418798149149378","0.371837830637334","0.465758467661421","3"
"Sometimes","2013","Brandenburg","Employed","234","0.431227961872006","0.391600610889204","0.470855312854807","3"
"Sometimes","2013","Mecklenburg-Western Pomerania","Not Employed","88","0.391546391542615","0.328874113781873","0.454218669303356","3"
"Sometimes","2013","Mecklenburg-Western Pomerania","Employed","150","0.447446312333359","0.395795066709093","0.499097557957626","3"
"Sometimes","2013","Saxony-Anhalt","Employed","217","0.315245510517383","0.278253862647499","0.352237158387268","3"
"Sometimes","2013","Thuringia","Not Employed","114","0.345582628229001","0.297060675632052","0.394104580825949","3"
"Very often","2013","Schleswig-Holstein","Not Employed","4","","","","1"
"Very often","2013","Schleswig-Holstein","Employed","9","","","","1"
"Very often","2013","Hamburg","Not Employed","4","","","","1"
"Very often","2013","Hamburg","Employed","2","","","","1"
"Very often","2013","Lower Saxony","Not Employed","25","","","","1"
"Very often","2013","Lower Saxony","Employed","33","0.0224780180918502","0.0151666390349782","0.0297893971487221","1"
"Very often","2013","Bremen","Not Employed","2","","","","1"
"Very often","2013","Bremen","Employed","2","","","","1"
"Very often","2013","North Rhine-Westphalia","Not Employed","37","0.0212885185203355","0.0145885543400465","0.0279884827006245","1"
"Very often","2013","North Rhine-Westphalia","Employed","51","0.0151758040647248","0.0110223286641993","0.0193292794652502","1"
"Very often","2013","Hesse","Not Employed","23","","","","1"
"Very often","2013","Hesse","Employed","18","","","","1"
"Very often","2013","Rhineland-Palatinate,Saarland","Not Employed","19","","","","1"
"Very often","2013","Rhineland-Palatinate,Saarland","Employed","16","","","","1"
"Very often","2013","Baden-Württemberg","Not Employed","21","","","","1"
"Very often","2013","Baden-Württemberg","Employed","26","","","","1"
"Very often","2013","Bavaria","Not Employed","32","0.0300662963827256","0.0206445934664658","0.0394879992989853","1"
"Very often","2013","Bavaria","Employed","23","","","","1"
"Very often","2013","Berlin","Not Employed","11","","","","1"
"Very often","2013","Berlin","Employed","14","","","","1"
"Very often","2013","Brandenburg","Not Employed","9","","","","1"
"Very often","2013","Brandenburg","Employed","13","","","","1"
"Very often","2013","Mecklenburg-Western Pomerania","Not Employed","9","","","","1"
"Very often","2013","Mecklenburg-Western Pomerania","Employed","4","","","","1"
"Very often","2013","Saxony","Not Employed","20","","","","1"
"Very often","2013","Saxony","Employed","4","","","","1"
"Very often","2013","Saxony-Anhalt","Not Employed","15","","","","1"
"Very often","2013","Saxony-Anhalt","Employed","13","","","","1"
"Very often","2013","Thuringia","Not Employed","13","","","","1"
"Very often","2013","Thuringia","Employed","11","","","","1"
"Never","2014","Thuringia","Employed","","","","","5"
"Never","2014","Saxony","Not Employed","","","","","5"
"Never","2014","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2014","Schleswig-Holstein","Employed","","","","","5"
"Never","2014","Hamburg","Not Employed","","","","","5"
"Never","2014","Hamburg","Employed","","","","","5"
"Never","2014","Lower Saxony","Not Employed","","","","","5"
"Never","2014","Lower Saxony","Employed","","","","","5"
"Never","2014","Bremen","Not Employed","","","","","5"
"Never","2014","Bremen","Employed","","","","","5"
"Never","2014","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2014","North Rhine-Westphalia","Employed","","","","","5"
"Never","2014","Hesse","Not Employed","","","","","5"
"Never","2014","Hesse","Employed","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2014","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2014","Baden-Württemberg","Not Employed","","","","","5"
"Never","2014","Baden-Württemberg","Employed","","","","","5"
"Never","2014","Bavaria","Not Employed","","","","","5"
"Never","2014","Bavaria","Employed","","","","","5"
"Never","2014","Berlin","Not Employed","","","","","5"
"Never","2014","Berlin","Employed","","","","","5"
"Never","2014","Brandenburg","Not Employed","","","","","5"
"Never","2014","Brandenburg","Employed","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2014","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2014","Saxony","Employed","","","","","5"
"Never","2014","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2014","Saxony-Anhalt","Employed","","","","","5"
"Never","2014","Thuringia","Not Employed","","","","","5"
"Often","2014","Saxony-Anhalt","Not Employed","","","","","2"
"Often","2014","Saxony","Not Employed","","","","","2"
"Often","2014","Thuringia","Employed","","","","","2"
"Often","2014","Saxony","Employed","","","","","2"
"Often","2014","Saxony-Anhalt","Employed","","","","","2"
"Often","2014","Schleswig-Holstein","Employed","","","","","2"
"Often","2014","Hamburg","Not Employed","","","","","2"
"Often","2014","Hamburg","Employed","","","","","2"
"Often","2014","Lower Saxony","Not Employed","","","","","2"
"Often","2014","Lower Saxony","Employed","","","","","2"
"Often","2014","Bremen","Not Employed","","","","","2"
"Often","2014","Bremen","Employed","","","","","2"
"Often","2014","North Rhine-Westphalia","Not Employed","","","","","2"
"Often","2014","North Rhine-Westphalia","Employed","","","","","2"
"Often","2014","Hesse","Not Employed","","","","","2"
"Often","2014","Hesse","Employed","","","","","2"
"Often","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Often","2014","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Often","2014","Baden-Württemberg","Not Employed","","","","","2"
"Often","2014","Baden-Württemberg","Employed","","","","","2"
"Often","2014","Bavaria","Not Employed","","","","","2"
"Often","2014","Bavaria","Employed","","","","","2"
"Often","2014","Berlin","Not Employed","","","","","2"
"Often","2014","Berlin","Employed","","","","","2"
"Often","2014","Brandenburg","Not Employed","","","","","2"
"Often","2014","Brandenburg","Employed","","","","","2"
"Often","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Often","2014","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Often","2014","Thuringia","Not Employed","","","","","2"
"Often","2014","Schleswig-Holstein","Not Employed","","","","","2"
"Rarely ","2014","Saxony","Not Employed","","","","","4"
"Rarely ","2014","Baden-Württemberg","Not Employed","","","","","4"
"Rarely ","2014","Thuringia","Employed","","","","","4"
"Rarely ","2014","Berlin","Not Employed","","","","","4"
"Rarely ","2014","Berlin","Employed","","","","","4"
"Rarely ","2014","Bremen","Employed","","","","","4"
"Rarely ","2014","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely ","2014","Saxony","Employed","","","","","4"
"Rarely ","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely ","2014","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely ","2014","Schleswig-Holstein","Employed","","","","","4"
"Rarely ","2014","Hamburg","Not Employed","","","","","4"
"Rarely ","2014","Hamburg","Employed","","","","","4"
"Rarely ","2014","Lower Saxony","Not Employed","","","","","4"
"Rarely ","2014","Lower Saxony","Employed","","","","","4"
"Rarely ","2014","Bremen","Not Employed","","","","","4"
"Rarely ","2014","North Rhine-Westphalia","Employed","","","","","4"
"Rarely ","2014","Hesse","Not Employed","","","","","4"
"Rarely ","2014","Hesse","Employed","","","","","4"
"Rarely ","2014","Baden-Württemberg","Employed","","","","","4"
"Rarely ","2014","Bavaria","Not Employed","","","","","4"
"Rarely ","2014","Bavaria","Employed","","","","","4"
"Rarely ","2014","Brandenburg","Not Employed","","","","","4"
"Rarely ","2014","Brandenburg","Employed","","","","","4"
"Rarely ","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely ","2014","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely ","2014","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely ","2014","Saxony-Anhalt","Employed","","","","","4"
"Rarely ","2014","Thuringia","Not Employed","","","","","4"
"Rarely ","2014","Schleswig-Holstein","Not Employed","","","","","4"
"Sometimes","2014","Saxony","Not Employed","","","","","3"
"Sometimes","2014","Saxony","Employed","","","","","3"
"Sometimes","2014","Saxony-Anhalt","Not Employed","","","","","3"
"Sometimes","2014","Thuringia","Employed","","","","","3"
"Sometimes","2014","Schleswig-Holstein","Employed","","","","","3"
"Sometimes","2014","Hamburg","Not Employed","","","","","3"
"Sometimes","2014","Hamburg","Employed","","","","","3"
"Sometimes","2014","Lower Saxony","Not Employed","","","","","3"
"Sometimes","2014","Bremen","Employed","","","","","3"
"Sometimes","2014","North Rhine-Westphalia","Not Employed","","","","","3"
"Sometimes","2014","North Rhine-Westphalia","Employed","","","","","3"
"Sometimes","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Sometimes","2014","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Sometimes","2014","Baden-Württemberg","Not Employed","","","","","3"
"Sometimes","2014","Baden-Württemberg","Employed","","","","","3"
"Sometimes","2014","Bavaria","Not Employed","","","","","3"
"Sometimes","2014","Bavaria","Employed","","","","","3"
"Sometimes","2014","Berlin","Not Employed","","","","","3"
"Sometimes","2014","Berlin","Employed","","","","","3"
"Sometimes","2014","Brandenburg","Not Employed","","","","","3"
"Sometimes","2014","Brandenburg","Employed","","","","","3"
"Sometimes","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Sometimes","2014","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Sometimes","2014","Saxony-Anhalt","Employed","","","","","3"
"Sometimes","2014","Thuringia","Not Employed","","","","","3"
"Sometimes","2014","Lower Saxony","Employed","","","","","3"
"Sometimes","2014","Bremen","Not Employed","","","","","3"
"Sometimes","2014","Hesse","Not Employed","","","","","3"
"Sometimes","2014","Hesse","Employed","","","","","3"
"Sometimes","2014","Schleswig-Holstein","Not Employed","","","","","3"
"Very often","2014","Schleswig-Holstein","Employed","","","","","1"
"Very often","2014","Hamburg","Not Employed","","","","","1"
"Very often","2014","Hamburg","Employed","","","","","1"
"Very often","2014","Lower Saxony","Not Employed","","","","","1"
"Very often","2014","Lower Saxony","Employed","","","","","1"
"Very often","2014","Bremen","Not Employed","","","","","1"
"Very often","2014","Bremen","Employed","","","","","1"
"Very often","2014","North Rhine-Westphalia","Not Employed","","","","","1"
"Very often","2014","North Rhine-Westphalia","Employed","","","","","1"
"Very often","2014","Hesse","Not Employed","","","","","1"
"Very often","2014","Hesse","Employed","","","","","1"
"Very often","2014","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Very often","2014","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Very often","2014","Baden-Württemberg","Not Employed","","","","","1"
"Very often","2014","Baden-Württemberg","Employed","","","","","1"
"Very often","2014","Bavaria","Not Employed","","","","","1"
"Very often","2014","Bavaria","Employed","","","","","1"
"Very often","2014","Berlin","Not Employed","","","","","1"
"Very often","2014","Berlin","Employed","","","","","1"
"Very often","2014","Brandenburg","Not Employed","","","","","1"
"Very often","2014","Brandenburg","Employed","","","","","1"
"Very often","2014","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Very often","2014","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Very often","2014","Saxony","Not Employed","","","","","1"
"Very often","2014","Saxony","Employed","","","","","1"
"Very often","2014","Saxony-Anhalt","Not Employed","","","","","1"
"Very often","2014","Saxony-Anhalt","Employed","","","","","1"
"Very often","2014","Thuringia","Not Employed","","","","","1"
"Very often","2014","Thuringia","Employed","","","","","1"
"Very often","2014","Schleswig-Holstein","Not Employed","","","","","1"
"Never","2015","Thuringia","Employed","","","","","5"
"Never","2015","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2015","Schleswig-Holstein","Employed","","","","","5"
"Never","2015","Hamburg","Not Employed","","","","","5"
"Never","2015","Hamburg","Employed","","","","","5"
"Never","2015","Lower Saxony","Not Employed","","","","","5"
"Never","2015","Lower Saxony","Employed","","","","","5"
"Never","2015","Bremen","Not Employed","","","","","5"
"Never","2015","Bremen","Employed","","","","","5"
"Never","2015","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2015","North Rhine-Westphalia","Employed","","","","","5"
"Never","2015","Hesse","Not Employed","","","","","5"
"Never","2015","Hesse","Employed","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2015","Baden-Württemberg","Not Employed","","","","","5"
"Never","2015","Baden-Württemberg","Employed","","","","","5"
"Never","2015","Bavaria","Not Employed","","","","","5"
"Never","2015","Bavaria","Employed","","","","","5"
"Never","2015","Berlin","Not Employed","","","","","5"
"Never","2015","Berlin","Employed","","","","","5"
"Never","2015","Brandenburg","Not Employed","","","","","5"
"Never","2015","Brandenburg","Employed","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2015","Saxony","Not Employed","","","","","5"
"Never","2015","Saxony","Employed","","","","","5"
"Never","2015","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2015","Saxony-Anhalt","Employed","","","","","5"
"Never","2015","Thuringia","Not Employed","","","","","5"
"Often","2015","Schleswig-Holstein","Employed","","","","","2"
"Often","2015","Hamburg","Employed","","","","","2"
"Often","2015","Lower Saxony","Employed","","","","","2"
"Often","2015","Bremen","Employed","","","","","2"
"Often","2015","North Rhine-Westphalia","Not Employed","","","","","2"
"Often","2015","Hesse","Not Employed","","","","","2"
"Often","2015","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Often","2015","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Often","2015","Baden-Württemberg","Not Employed","","","","","2"
"Often","2015","Hamburg","Not Employed","","","","","2"
"Often","2015","Bavaria","Not Employed","","","","","2"
"Often","2015","Lower Saxony","Not Employed","","","","","2"
"Often","2015","Berlin","Not Employed","","","","","2"
"Often","2015","Berlin","Employed","","","","","2"
"Often","2015","Brandenburg","Not Employed","","","","","2"
"Often","2015","Brandenburg","Employed","","","","","2"
"Often","2015","North Rhine-Westphalia","Employed","","","","","2"
"Often","2015","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Often","2015","Saxony","Not Employed","","","","","2"
"Often","2015","Saxony","Employed","","","","","2"
"Often","2015","Saxony-Anhalt","Not Employed","","","","","2"
"Often","2015","Saxony-Anhalt","Employed","","","","","2"
"Often","2015","Baden-Württemberg","Employed","","","","","2"
"Often","2015","Thuringia","Employed","","","","","2"
"Often","2015","Bremen","Not Employed","","","","","2"
"Often","2015","Hesse","Employed","","","","","2"
"Often","2015","Bavaria","Employed","","","","","2"
"Often","2015","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Often","2015","Schleswig-Holstein","Not Employed","","","","","2"
"Often","2015","Thuringia","Not Employed","","","","","2"
"Rarely ","2015","Schleswig-Holstein","Employed","","","","","4"
"Rarely ","2015","Berlin","Not Employed","","","","","4"
"Rarely ","2015","Berlin","Employed","","","","","4"
"Rarely ","2015","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely ","2015","Saxony","Not Employed","","","","","4"
"Rarely ","2015","Saxony","Employed","","","","","4"
"Rarely ","2015","Thuringia","Employed","","","","","4"
"Rarely ","2015","Schleswig-Holstein","Not Employed","","","","","4"
"Rarely ","2015","Hamburg","Not Employed","","","","","4"
"Rarely ","2015","Hamburg","Employed","","","","","4"
"Rarely ","2015","Lower Saxony","Not Employed","","","","","4"
"Rarely ","2015","Lower Saxony","Employed","","","","","4"
"Rarely ","2015","Bremen","Not Employed","","","","","4"
"Rarely ","2015","Bremen","Employed","","","","","4"
"Rarely ","2015","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely ","2015","North Rhine-Westphalia","Employed","","","","","4"
"Rarely ","2015","Hesse","Not Employed","","","","","4"
"Rarely ","2015","Hesse","Employed","","","","","4"
"Rarely ","2015","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely ","2015","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely ","2015","Baden-Württemberg","Not Employed","","","","","4"
"Rarely ","2015","Baden-Württemberg","Employed","","","","","4"
"Rarely ","2015","Bavaria","Not Employed","","","","","4"
"Rarely ","2015","Bavaria","Employed","","","","","4"
"Rarely ","2015","Brandenburg","Not Employed","","","","","4"
"Rarely ","2015","Brandenburg","Employed","","","","","4"
"Rarely ","2015","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely ","2015","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely ","2015","Saxony-Anhalt","Employed","","","","","4"
"Rarely ","2015","Thuringia","Not Employed","","","","","4"
