"plj0587","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2013","Full Time","Couple + C. GT 16 ","381","0.320783011729301","0.294749991109661","0.34681603234894","3"
"Sometimes","2013","Full Time","Couple + C. LE and GT 16","225","0.291835123969947","0.260469979290712","0.323200268649183","3"
"Sometimes","2013","Part Time","1-pers.-HH","238","0.394572487187454","0.355594079123919","0.433550895250988","3"
"Sometimes","2013","Part Time","(Married) couple without C. ","405","0.314367964810574","0.28959335584036","0.339142573780787","3"
"Sometimes","2013","Not Working","Couple + C. GT 16 ","211","0.318167091195667","0.282767041111547","0.353567141279788","3"
"Sometimes","2013","Not Working","Couple + C. LE and GT 16","164","0.292073391249311","0.252335555226579","0.331811227272042","3"
"Very often","2013","Full Time","1-pers.-HH","26","","","","1"
"Very often","2013","Full Time","(Married) couple without C. ","21","","","","1"
"Very often","2013","Full Time","Single parent ","19","","","","1"
"Very often","2013","Full Time","Couple + C. LE 16 ","24","","","","1"
"Very often","2013","Full Time","Couple + C. GT 16 ","4","","","","1"
"Very often","2013","Full Time","Couple + C. LE and GT 16","11","","","","1"
"Very often","2013","Part Time","1-pers.-HH","25","","","","1"
"Very often","2013","Part Time","(Married) couple without C. ","16","","","","1"
"Very often","2013","Part Time","Single parent ","32","0.0310199095970148","0.0206752772695552","0.0413645419244745","1"
"Very often","2013","Part Time","Couple + C. LE 16 ","40","0.0130613773381943","0.00850379497265048","0.0176189597037381","1"
"Very often","2013","Part Time","Couple + C. GT 16 ","7","","","","1"
"Very often","2013","Part Time","Couple + C. LE and GT 16","8","","","","1"
"Very often","2013","Not Working","1-pers.-HH","107","0.0579193788326795","0.047061669887778","0.068777087777581","1"
"Very often","2013","Not Working","(Married) couple without C. ","45","0.0116057384082376","0.00825636284190705","0.0149551139745681","1"
"Very often","2013","Not Working","Single parent ","33","0.0431277447074297","0.0279481831714063","0.058307306243453","1"
"Very often","2013","Not Working","Couple + C. LE 16 ","30","0.0281564819541587","0.0181699395142097","0.0381430243941077","1"
"Very often","2013","Not Working","Couple + C. GT 16 ","9","","","","1"
"Very often","2013","Not Working","Couple + C. LE and GT 16","9","","","","1"
"Never","2014","Full Time","(Married) couple without C. ","","","","","5"
"Never","2014","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2014","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2014","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2014","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2014","Full Time","1-pers.-HH","","","","","5"
"Never","2014","Not Working","(Married) couple without C. ","","","","","5"
"Never","2014","Not Working","Single parent ","","","","","5"
"Never","2014","Full Time","Single parent ","","","","","5"
"Never","2014","Part Time","Single parent ","","","","","5"
"Never","2014","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2014","Not Working","1-pers.-HH","","","","","5"
"Never","2014","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2014","Part Time","(Married) couple without C. ","","","","","5"
"Never","2014","Part Time","1-pers.-HH","","","","","5"
"Never","2014","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2014","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2014","Not Working","Couple + C. LE and GT 16","","","","","5"
"Often","2014","Part Time","Single parent ","","","","","2"
"Often","2014","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2014","Part Time","(Married) couple without C. ","","","","","2"
"Often","2014","Full Time","1-pers.-HH","","","","","2"
"Often","2014","Full Time","(Married) couple without C. ","","","","","2"
"Often","2014","Full Time","Single parent ","","","","","2"
"Often","2014","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2014","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2014","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2014","Part Time","1-pers.-HH","","","","","2"
"Often","2014","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2014","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2014","Not Working","1-pers.-HH","","","","","2"
"Often","2014","Not Working","(Married) couple without C. ","","","","","2"
"Often","2014","Not Working","Single parent ","","","","","2"
"Often","2014","Not Working","Couple + C. LE 16 ","","","","","2"
"Often","2014","Not Working","Couple + C. GT 16 ","","","","","2"
"Often","2014","Not Working","Couple + C. LE and GT 16","","","","","2"
"Rarely ","2014","Full Time","1-pers.-HH","","","","","4"
"Rarely ","2014","Full Time","(Married) couple without C. ","","","","","4"
"Rarely ","2014","Full Time","Single parent ","","","","","4"
"Rarely ","2014","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2014","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2014","Part Time","(Married) couple without C. ","","","","","4"
"Rarely ","2014","Part Time","Single parent ","","","","","4"
"Rarely ","2014","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2014","Not Working","1-pers.-HH","","","","","4"
"Rarely ","2014","Not Working","(Married) couple without C. ","","","","","4"
"Rarely ","2014","Not Working","Single parent ","","","","","4"
"Rarely ","2014","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely ","2014","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely ","2014","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2014","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2014","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2014","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2014","Part Time","1-pers.-HH","","","","","4"
"Sometimes","2014","Part Time","Single parent ","","","","","3"
"Sometimes","2014","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2014","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2014","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2014","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2014","Not Working","1-pers.-HH","","","","","3"
"Sometimes","2014","Not Working","(Married) couple without C. ","","","","","3"
"Sometimes","2014","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2014","Full Time","Single parent ","","","","","3"
"Sometimes","2014","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2014","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2014","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2014","Not Working","Single parent ","","","","","3"
"Sometimes","2014","Not Working","Couple + C. LE 16 ","","","","","3"
"Sometimes","2014","Not Working","Couple + C. GT 16 ","","","","","3"
"Sometimes","2014","Not Working","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2014","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2014","Part Time","(Married) couple without C. ","","","","","3"
"Very often","2014","Full Time","1-pers.-HH","","","","","1"
"Very often","2014","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2014","Full Time","Single parent ","","","","","1"
"Very often","2014","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2014","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2014","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2014","Part Time","Single parent ","","","","","1"
"Very often","2014","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2014","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2014","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2014","Not Working","1-pers.-HH","","","","","1"
"Very often","2014","Not Working","(Married) couple without C. ","","","","","1"
"Very often","2014","Not Working","Single parent ","","","","","1"
"Very often","2014","Not Working","Couple + C. LE 16 ","","","","","1"
"Very often","2014","Not Working","Couple + C. GT 16 ","","","","","1"
"Very often","2014","Not Working","Couple + C. LE and GT 16","","","","","1"
"Very often","2014","Part Time","1-pers.-HH","","","","","1"
"Very often","2014","Part Time","(Married) couple without C. ","","","","","1"
"Never","2015","Full Time","1-pers.-HH","","","","","5"
"Never","2015","Full Time","(Married) couple without C. ","","","","","5"
"Never","2015","Full Time","Single parent ","","","","","5"
"Never","2015","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2015","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2015","Part Time","1-pers.-HH","","","","","5"
"Never","2015","Part Time","(Married) couple without C. ","","","","","5"
"Never","2015","Part Time","Single parent ","","","","","5"
"Never","2015","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2015","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2015","Not Working","1-pers.-HH","","","","","5"
"Never","2015","Not Working","(Married) couple without C. ","","","","","5"
"Never","2015","Not Working","Single parent ","","","","","5"
"Never","2015","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2015","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2015","Not Working","Couple + C. LE and GT 16","","","","","5"
"Never","2015","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2015","Part Time","Couple + C. LE 16 ","","","","","5"
"Often","2015","Part Time","Single parent ","","","","","2"
"Often","2015","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2015","Full Time","1-pers.-HH","","","","","2"
"Often","2015","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2015","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2015","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2015","Part Time","1-pers.-HH","","","","","2"
"Often","2015","Part Time","(Married) couple without C. ","","","","","2"
"Often","2015","Full Time","(Married) couple without C. ","","","","","2"
"Often","2015","Full Time","Single parent ","","","","","2"
"Often","2015","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2015","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2015","Not Working","1-pers.-HH","","","","","2"
"Often","2015","Not Working","(Married) couple without C. ","","","","","2"
"Often","2015","Not Working","Single parent ","","","","","2"
"Often","2015","Not Working","Couple + C. LE 16 ","","","","","2"
"Often","2015","Not Working","Couple + C. GT 16 ","","","","","2"
"Often","2015","Not Working","Couple + C. LE and GT 16","","","","","2"
"Rarely ","2015","Full Time","1-pers.-HH","","","","","4"
"Rarely ","2015","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2015","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2015","Full Time","(Married) couple without C. ","","","","","4"
"Rarely ","2015","Full Time","Single parent ","","","","","4"
"Rarely ","2015","Part Time","Single parent ","","","","","4"
"Rarely ","2015","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2015","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2015","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2015","Not Working","1-pers.-HH","","","","","4"
"Rarely ","2015","Not Working","(Married) couple without C. ","","","","","4"
"Rarely ","2015","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2015","Part Time","1-pers.-HH","","","","","4"
"Rarely ","2015","Part Time","(Married) couple without C. ","","","","","4"
"Rarely ","2015","Not Working","Single parent ","","","","","4"
"Rarely ","2015","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely ","2015","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely ","2015","Not Working","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2015","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2015","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2015","Full Time","Single parent ","","","","","3"
"Sometimes","2015","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2015","Part Time","Single parent ","","","","","3"
"Sometimes","2015","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2015","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2015","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2015","Not Working","1-pers.-HH","","","","","3"
"Sometimes","2015","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2015","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2015","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2015","Part Time","(Married) couple without C. ","","","","","3"
"Sometimes","2015","Not Working","(Married) couple without C. ","","","","","3"
"Sometimes","2015","Not Working","Single parent ","","","","","3"
"Sometimes","2015","Not Working","Couple + C. LE 16 ","","","","","3"
"Sometimes","2015","Not Working","Couple + C. GT 16 ","","","","","3"
"Sometimes","2015","Not Working","Couple + C. LE and GT 16","","","","","3"
"Very often","2015","Full Time","1-pers.-HH","","","","","1"
"Very often","2015","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2015","Full Time","Single parent ","","","","","1"
"Very often","2015","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2015","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2015","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2015","Part Time","1-pers.-HH","","","","","1"
"Very often","2015","Part Time","(Married) couple without C. ","","","","","1"
"Very often","2015","Part Time","Single parent ","","","","","1"
"Very often","2015","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2015","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2015","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2015","Not Working","1-pers.-HH","","","","","1"
"Very often","2015","Not Working","(Married) couple without C. ","","","","","1"
"Very often","2015","Not Working","Single parent ","","","","","1"
"Very often","2015","Not Working","Couple + C. LE 16 ","","","","","1"
"Very often","2015","Not Working","Couple + C. GT 16 ","","","","","1"
"Very often","2015","Not Working","Couple + C. LE and GT 16","","","","","1"
"Never","2016","Full Time","1-pers.-HH","","","","","5"
"Never","2016","Full Time","(Married) couple without C. ","","","","","5"
"Never","2016","Full Time","Single parent ","","","","","5"
"Never","2016","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2016","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2016","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2016","Part Time","1-pers.-HH","","","","","5"
"Never","2016","Part Time","(Married) couple without C. ","","","","","5"
"Never","2016","Part Time","Single parent ","","","","","5"
"Never","2016","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2016","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2016","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2016","Not Working","1-pers.-HH","157","0.153672704073056","0.1309777261518","0.176367681994311","5"
"Never","2016","Not Working","(Married) couple without C. ","31","0.276528971249093","0.201356378756744","0.351701563741443","5"
"Never","2016","Not Working","Single parent ","60","0.14988655300121","0.112543113861655","0.187229992140765","5"
"Never","2016","Not Working","Couple + C. LE 16 ","426","0.225229525531005","0.206006194636045","0.244452856425964","5"
"Never","2016","Not Working","Couple + C. GT 16 ","14","","","","5"
"Never","2016","Not Working","Couple + C. LE and GT 16","110","0.250062859449812","0.2078354503012","0.292290268598423","5"
"Often","2016","Full Time","1-pers.-HH","","","","","2"
"Often","2016","Full Time","(Married) couple without C. ","","","","","2"
"Often","2016","Full Time","Single parent ","","","","","2"
"Often","2016","Full Time","Couple + C. LE 16 ","","","","","2"
"Often","2016","Full Time","Couple + C. GT 16 ","","","","","2"
"Often","2016","Full Time","Couple + C. LE and GT 16","","","","","2"
"Often","2016","Part Time","1-pers.-HH","","","","","2"
"Often","2016","Part Time","(Married) couple without C. ","","","","","2"
"Often","2016","Part Time","Single parent ","","","","","2"
"Often","2016","Part Time","Couple + C. LE 16 ","","","","","2"
"Often","2016","Part Time","Couple + C. GT 16 ","","","","","2"
"Often","2016","Part Time","Couple + C. LE and GT 16","","","","","2"
"Often","2016","Not Working","1-pers.-HH","215","0.229771020285325","0.203297007292761","0.256245033277889","2"
"Often","2016","Not Working","Couple + C. LE 16 ","324","0.175876667213268","0.158356846062363","0.193396488364173","2"
"Often","2016","Not Working","Couple + C. GT 16 ","17","","","","2"
"Often","2016","Not Working","Couple + C. LE and GT 16","51","0.117631721534408","0.0862161779846303","0.149047265084186","2"
"Often","2016","Not Working","(Married) couple without C. ","29","","","","2"
"Often","2016","Not Working","Single parent ","68","0.193338346639837","0.152024156964508","0.234652536315166","2"
"Rarely ","2016","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2016","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2016","Full Time","1-pers.-HH","","","","","4"
"Rarely ","2016","Full Time","(Married) couple without C. ","","","","","4"
"Rarely ","2016","Full Time","Single parent ","","","","","4"
"Rarely ","2016","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2016","Part Time","1-pers.-HH","","","","","4"
"Rarely ","2016","Part Time","(Married) couple without C. ","","","","","4"
"Rarely ","2016","Part Time","Single parent ","","","","","4"
"Rarely ","2016","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely ","2016","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely ","2016","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2016","Not Working","1-pers.-HH","112","0.103248456480078","0.0840997221291628","0.122397190830992","4"
"Rarely ","2016","Not Working","(Married) couple without C. ","8","","","","4"
"Rarely ","2016","Not Working","Single parent ","54","0.165093553946451","0.126253618612658","0.203933489280243","4"
"Rarely ","2016","Not Working","Couple + C. LE 16 ","287","0.163913004279199","0.146877229529526","0.180948779028872","4"
"Rarely ","2016","Not Working","Couple + C. GT 16 ","10","","","","4"
"Rarely ","2016","Not Working","Couple + C. LE and GT 16","74","0.186765606850441","0.148762970241902","0.22476824345898","4"
"Sometimes","2016","Full Time","1-pers.-HH","","","","","3"
"Sometimes","2016","Full Time","(Married) couple without C. ","","","","","3"
"Sometimes","2016","Full Time","Single parent ","","","","","3"
"Sometimes","2016","Full Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2016","Full Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2016","Full Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2016","Part Time","1-pers.-HH","","","","","3"
"Sometimes","2016","Part Time","(Married) couple without C. ","","","","","3"
"Sometimes","2016","Part Time","Single parent ","","","","","3"
"Sometimes","2016","Part Time","Couple + C. LE 16 ","","","","","3"
"Sometimes","2016","Part Time","Couple + C. GT 16 ","","","","","3"
"Sometimes","2016","Part Time","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2016","Not Working","1-pers.-HH","302","0.31796039699767","0.28865460008599","0.34726619390935","3"
"Sometimes","2016","Not Working","(Married) couple without C. ","39","0.282394104457386","0.206737046563522","0.35805116235125","3"
"Sometimes","2016","Not Working","Single parent ","99","0.310125678914038","0.261736485098727","0.358514872729349","3"
"Sometimes","2016","Not Working","Couple + C. LE 16 ","531","0.307880156667314","0.286637396324374","0.329122917010254","3"
"Sometimes","2016","Not Working","Couple + C. GT 16 ","19","","","","3"
"Sometimes","2016","Not Working","Couple + C. LE and GT 16","123","0.303338899198232","0.258512666372909","0.348165132023556","3"
"Very often","2016","Full Time","1-pers.-HH","","","","","1"
"Very often","2016","Full Time","(Married) couple without C. ","","","","","1"
"Very often","2016","Full Time","Single parent ","","","","","1"
"Very often","2016","Full Time","Couple + C. LE 16 ","","","","","1"
"Very often","2016","Full Time","Couple + C. GT 16 ","","","","","1"
"Very often","2016","Full Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2016","Part Time","1-pers.-HH","","","","","1"
"Very often","2016","Part Time","(Married) couple without C. ","","","","","1"
"Very often","2016","Part Time","Single parent ","","","","","1"
"Very often","2016","Part Time","Couple + C. LE 16 ","","","","","1"
"Very often","2016","Part Time","Couple + C. GT 16 ","","","","","1"
"Very often","2016","Part Time","Couple + C. LE and GT 16","","","","","1"
"Very often","2016","Not Working","1-pers.-HH","184","0.195347422163872","0.17039743826728","0.220297406060464","1"
"Very often","2016","Not Working","(Married) couple without C. ","29","","","","1"
"Very often","2016","Not Working","Single parent ","70","0.181555867498465","0.141229027044294","0.221882707952635","1"
"Very often","2016","Not Working","Couple + C. LE 16 ","246","0.127100646309214","0.111772649013854","0.142428643604575","1"
"Very often","2016","Not Working","Couple + C. GT 16 ","8","","","","1"
"Very often","2016","Not Working","Couple + C. LE and GT 16","46","0.142200912967108","0.108144304958438","0.176257520975777","1"
"Never","2017","Full Time","1-pers.-HH","214","0.15161080307263","0.132702319157071","0.17051928698819","5"
"Never","2017","Full Time","(Married) couple without C. ","569","0.187435200857504","0.173072055422825","0.201798346292183","5"
"Never","2017","Full Time","Single parent ","129","0.189127785153861","0.160719793029209","0.217535777278513","5"
"Never","2017","Full Time","Couple + C. LE 16 ","632","0.219860419986151","0.204644776430285","0.235076063542017","5"
"Never","2017","Full Time","Couple + C. GT 16 ","319","0.229955436563611","0.207897022961633","0.252013850165589","5"
"Never","2017","Full Time","Couple + C. LE and GT 16","243","0.280437003942206","0.25131461061299","0.309559397271421","5"
