"plj0587","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2016","Bavaria","East Germany","","","","","2"
"Often","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Often","2016","Schleswig-Holstein","West Germany","50","0.249567707411994","0.192640280326612","0.306495134497375","2"
"Often","2016","Thuringia","West Germany","","","","","2"
"Rarely ","2016","Schleswig-Holstein","East Germany","","","","","4"
"Rarely ","2016","Thuringia","East Germany","9","","","","4"
"Rarely ","2016","Bremen","East Germany","","","","","4"
"Rarely ","2016","Rhineland-Palatinate,Saarland","West Germany","44","0.158006644442499","0.115130305016426","0.200882983868573","4"
"Rarely ","2016","Schleswig-Holstein","West Germany","21","","","","4"
"Rarely ","2016","Hamburg","West Germany","22","","","","4"
"Rarely ","2016","Hamburg","East Germany","","","","","4"
"Rarely ","2016","Lower Saxony","West Germany","75","0.161455699316726","0.123604079071833","0.19930731956162","4"
"Rarely ","2016","Lower Saxony","East Germany","","","","","4"
"Rarely ","2016","Bremen","West Germany","8","","","","4"
"Rarely ","2016","North Rhine-Westphalia","West Germany","123","0.142654046760219","0.118079903163402","0.167228190357035","4"
"Rarely ","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely ","2016","Hesse","West Germany","32","0.0816988766943071","0.051306028949599","0.112091724439015","4"
"Rarely ","2016","Hesse","East Germany","","","","","4"
"Rarely ","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely ","2016","Baden-Württemberg","West Germany","107","0.156281823914645","0.127465663599002","0.185097984230289","4"
"Rarely ","2016","Baden-Württemberg","East Germany","","","","","4"
"Rarely ","2016","Bavaria","West Germany","80","0.114209813415251","0.0892339097282151","0.139185717102286","4"
"Rarely ","2016","Bavaria","East Germany","","","","","4"
"Rarely ","2016","Berlin","West Germany","22","","","","4"
"Rarely ","2016","Berlin","East Germany","18","","","","4"
"Rarely ","2016","Brandenburg","West Germany","","","","","4"
"Rarely ","2016","Brandenburg","East Germany","28","","","","4"
"Rarely ","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely ","2016","Mecklenburg-Western Pomerania","East Germany","13","","","","4"
"Rarely ","2016","Saxony","West Germany","","","","","4"
"Rarely ","2016","Saxony","East Germany","25","","","","4"
"Rarely ","2016","Saxony-Anhalt","West Germany","","","","","4"
"Rarely ","2016","Saxony-Anhalt","East Germany","13","","","","4"
"Rarely ","2016","Thuringia","West Germany","","","","","4"
"Sometimes","2016","Schleswig-Holstein","East Germany","","","","","3"
"Sometimes","2016","Hamburg","West Germany","23","","","","3"
"Sometimes","2016","Schleswig-Holstein","West Germany","64","0.250195692552627","0.193220541725631","0.307170843379623","3"
"Sometimes","2016","Hamburg","East Germany","","","","","3"
"Sometimes","2016","Lower Saxony","West Germany","89","0.267686625722295","0.222139959117416","0.313233292327173","3"
"Sometimes","2016","Lower Saxony","East Germany","","","","","3"
"Sometimes","2016","Bremen","West Germany","31","0.552380756564244","0.420967132883077","0.683794380245412","3"
"Sometimes","2016","Bremen","East Germany","","","","","3"
"Sometimes","2016","North Rhine-Westphalia","West Germany","239","0.295239418706061","0.263186597141634","0.327292240270488","3"
"Sometimes","2016","North Rhine-Westphalia","East Germany","","","","","3"
"Sometimes","2016","Hesse","West Germany","85","0.25737136403644","0.208860752218206","0.305881975854674","3"
"Sometimes","2016","Hesse","East Germany","","","","","3"
"Sometimes","2016","Rhineland-Palatinate,Saarland","West Germany","88","0.289906212037714","0.236571210683748","0.343241213391679","3"
"Sometimes","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Sometimes","2016","Baden-Württemberg","West Germany","174","0.294872357403352","0.258686899342452","0.331057815464253","3"
"Sometimes","2016","Baden-Württemberg","East Germany","","","","","3"
"Sometimes","2016","Bavaria","West Germany","179","0.336248517968667","0.299151670102827","0.373345365834508","3"
"Sometimes","2016","Bavaria","East Germany","","","","","3"
"Sometimes","2016","Berlin","West Germany","61","0.301886348253436","0.236263667346073","0.367509029160799","3"
"Sometimes","2016","Berlin","East Germany","25","","","","3"
"Sometimes","2016","Brandenburg","West Germany","","","","","3"
"Sometimes","2016","Brandenburg","East Germany","59","0.312739022063575","0.249885903944624","0.375592140182526","3"
"Sometimes","2016","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Sometimes","2016","Mecklenburg-Western Pomerania","East Germany","22","","","","3"
"Sometimes","2016","Saxony","West Germany","","","","","3"
"Sometimes","2016","Saxony","East Germany","63","0.400747174966096","0.327081714116684","0.474412635815507","3"
"Sometimes","2016","Saxony-Anhalt","West Germany","","","","","3"
"Sometimes","2016","Thuringia","East Germany","33","0.375634070692187","0.279259088601892","0.472009052782483","3"
"Sometimes","2016","Saxony-Anhalt","East Germany","37","0.265049691168081","0.178544786740296","0.351554595595865","3"
"Sometimes","2016","Thuringia","West Germany","","","","","3"
"Very often","2016","Schleswig-Holstein","East Germany","","","","","1"
"Very often","2016","Hamburg","West Germany","5","","","","1"
"Very often","2016","Hamburg","East Germany","","","","","1"
"Very often","2016","Lower Saxony","West Germany","44","0.139258835590009","0.103643056827508","0.174874614352511","1"
"Very often","2016","Lower Saxony","East Germany","","","","","1"
"Very often","2016","Bremen","West Germany","4","","","","1"
"Very often","2016","Bremen","East Germany","","","","","1"
"Very often","2016","North Rhine-Westphalia","West Germany","121","0.15235767459776","0.127105616642274","0.177609732553246","1"
"Very often","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Very often","2016","Hesse","West Germany","65","0.259694571979822","0.211041787914877","0.308347356044768","1"
"Very often","2016","Hesse","East Germany","","","","","1"
"Very often","2016","Rhineland-Palatinate,Saarland","West Germany","46","0.16974859968075","0.125618632791372","0.213878566570128","1"
"Very often","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very often","2016","Baden-Württemberg","West Germany","84","0.155007081618201","0.126287012681585","0.183727150554816","1"
"Very often","2016","Baden-Württemberg","East Germany","","","","","1"
"Very often","2016","Bavaria","West Germany","117","0.196998052105882","0.16576651688072","0.228229587331044","1"
"Very often","2016","Bavaria","East Germany","","","","","1"
"Very often","2016","Berlin","West Germany","31","0.208862871333075","0.150756243557132","0.266969499109019","1"
"Very often","2016","Berlin","East Germany","24","","","","1"
"Very often","2016","Brandenburg","West Germany","","","","","1"
"Very often","2016","Brandenburg","East Germany","34","0.190053235683294","0.136861909390931","0.243244561975657","1"
"Very often","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very often","2016","Mecklenburg-Western Pomerania","East Germany","7","","","","1"
"Very often","2016","Saxony","West Germany","","","","","1"
"Very often","2016","Saxony","East Germany","25","","","","1"
"Very often","2016","Saxony-Anhalt","West Germany","","","","","1"
"Very often","2016","Saxony-Anhalt","East Germany","15","","","","1"
"Very often","2016","Thuringia","West Germany","","","","","1"
"Very often","2016","Thuringia","East Germany","17","","","","1"
"Very often","2016","Schleswig-Holstein","West Germany","42","0.232134854649449","0.176597619122429","0.287672090176469","1"
"Never","2017","Thuringia","East Germany","205","0.205537909546735","0.181095951269657","0.229979867823814","5"
"Never","2017","Schleswig-Holstein","West Germany","203","0.154349191737375","0.132732165783118","0.175966217691633","5"
"Never","2017","Schleswig-Holstein","East Germany","","","","","5"
"Never","2017","Hamburg","West Germany","117","0.200715641718878","0.167452615387271","0.233978668050485","5"
"Never","2017","Hamburg","East Germany","","","","","5"
"Never","2017","Lower Saxony","West Germany","549","0.176492431858741","0.163015438932402","0.18996942478508","5"
"Never","2017","Lower Saxony","East Germany","","","","","5"
"Never","2017","Bremen","West Germany","45","0.179715570155141","0.133400618595858","0.226030521714425","5"
"Never","2017","Bremen","East Germany","","","","","5"
"Never","2017","North Rhine-Westphalia","West Germany","1341","0.199022624867422","0.189217032931679","0.208828216803164","5"
"Never","2017","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2017","Hesse","West Germany","398","0.190694958769015","0.174062259532096","0.207327658005934","5"
"Never","2017","Hesse","East Germany","","","","","5"
"Never","2017","Rhineland-Palatinate,Saarland","West Germany","377","0.227477602869243","0.207449911312378","0.247505294426108","5"
"Never","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2017","Baden-Württemberg","West Germany","704","0.201837249883366","0.1881450977256","0.215529402041132","5"
"Never","2017","Baden-Württemberg","East Germany","","","","","5"
"Never","2017","Bavaria","West Germany","949","0.211430104184332","0.199587803228082","0.223272405140583","5"
"Never","2017","Bavaria","East Germany","","","","","5"
"Never","2017","Berlin","West Germany","98","0.163895625626876","0.134250819884339","0.193540431369412","5"
"Never","2017","Berlin","East Germany","80","0.20630481539157","0.168875966071957","0.243733664711183","5"
"Never","2017","Brandenburg","West Germany","","","","","5"
"Never","2017","Brandenburg","East Germany","201","0.162724820727792","0.140902031700055","0.184547609755528","5"
"Never","2017","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2017","Mecklenburg-Western Pomerania","East Germany","101","0.158792545817028","0.129499528319773","0.188085563314282","5"
"Never","2017","Saxony","West Germany","","","","","5"
"Never","2017","Saxony","East Germany","353","0.17848472522255","0.160466720335324","0.196502730109775","5"
"Never","2017","Saxony-Anhalt","West Germany","","","","","5"
"Never","2017","Saxony-Anhalt","East Germany","167","0.158156215019157","0.1350983314718","0.181214098566514","5"
"Never","2017","Thuringia","West Germany","","","","","5"
"Often","2017","Schleswig-Holstein","East Germany","","","","","2"
"Often","2017","Hamburg","West Germany","43","0.0501821640991786","0.0320514317459058","0.0683128964524515","2"
"Often","2017","Hamburg","East Germany","","","","","2"
"Often","2017","Bremen","East Germany","","","","","2"
"Often","2017","North Rhine-Westphalia","West Germany","572","0.0733142271863583","0.0669128584451553","0.0797155959275614","2"
"Often","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Often","2017","Rhineland-Palatinate,Saarland","West Germany","152","0.0801138175055249","0.0671442111719447","0.0930834238391051","2"
"Often","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Often","2017","Baden-Württemberg","West Germany","284","0.0705736364257072","0.0618368027036544","0.07931047014776","2"
"Often","2017","Baden-Württemberg","East Germany","","","","","2"
"Often","2017","Bavaria","West Germany","340","0.0662503642768716","0.0590369322588115","0.0734637962949317","2"
"Often","2017","Bavaria","East Germany","","","","","2"
"Often","2017","Berlin","West Germany","53","0.0739936239686506","0.0530313295012304","0.0949559184360708","2"
"Often","2017","Berlin","East Germany","43","0.0714429055609361","0.047619229170964","0.0952665819509082","2"
"Often","2017","Brandenburg","West Germany","","","","","2"
"Often","2017","Brandenburg","East Germany","117","0.120351882889938","0.101115200343656","0.139588565436221","2"
"Often","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Often","2017","Mecklenburg-Western Pomerania","East Germany","56","0.0745061159103342","0.0534595987655514","0.0955526330551169","2"
"Often","2017","Saxony","West Germany","","","","","2"
"Often","2017","Saxony","East Germany","137","0.088206078529782","0.0748617736725185","0.101550383387046","2"
"Often","2017","Saxony-Anhalt","West Germany","","","","","2"
"Often","2017","Saxony-Anhalt","East Germany","79","0.0701561625106226","0.0540163503387037","0.0862959746825415","2"
"Often","2017","Thuringia","East Germany","100","0.0911466484059451","0.0737377736901381","0.108555523121752","2"
"Often","2017","Schleswig-Holstein","West Germany","113","0.0892764247474676","0.0722152113753122","0.106337638119623","2"
"Often","2017","Lower Saxony","West Germany","291","0.0804035771547093","0.0707911628398471","0.0900159914695716","2"
"Often","2017","Lower Saxony","East Germany","","","","","2"
"Often","2017","Bremen","West Germany","30","0.0746974218005827","0.0429841667841131","0.106410676817052","2"
"Often","2017","Hesse","West Germany","196","0.0758174191766985","0.0646101347664996","0.0870247035868973","2"
"Often","2017","Hesse","East Germany","","","","","2"
"Often","2017","Thuringia","West Germany","","","","","2"
"Rarely ","2017","Schleswig-Holstein","East Germany","","","","","4"
"Rarely ","2017","Thuringia","East Germany","363","0.356140902436794","0.327176819180475","0.385104985693113","4"
"Rarely ","2017","Bremen","East Germany","","","","","4"
"Rarely ","2017","Rhineland-Palatinate,Saarland","West Germany","601","0.384793439728799","0.361548397386823","0.408038482070776","4"
"Rarely ","2017","Berlin","West Germany","236","0.411335908930741","0.371929508678938","0.450742309182545","4"
"Rarely ","2017","Mecklenburg-Western Pomerania","East Germany","227","0.389991677653652","0.350899213304675","0.42908414200263","4"
"Rarely ","2017","Schleswig-Holstein","West Germany","376","0.385398270386894","0.356277691789702","0.414518848984086","4"
"Rarely ","2017","Baden-Württemberg","West Germany","1230","0.40633740647389","0.389582632497703","0.423092180450078","4"
"Rarely ","2017","Hamburg","West Germany","225","0.478823914788578","0.4373380020379","0.520309827539257","4"
"Rarely ","2017","Hamburg","East Germany","","","","","4"
"Rarely ","2017","Lower Saxony","West Germany","1166","0.426575912035499","0.409092254555903","0.444059569515094","4"
"Rarely ","2017","Lower Saxony","East Germany","","","","","4"
"Rarely ","2017","Bremen","West Germany","103","0.462339599058741","0.402197206726067","0.522481991391416","4"
"Rarely ","2017","Brandenburg","West Germany","","","","","4"
"Rarely ","2017","North Rhine-Westphalia","West Germany","2208","0.387517855492811","0.375553066558469","0.399482644427154","4"
"Rarely ","2017","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely ","2017","Hesse","West Germany","805","0.428833376417939","0.407879580686178","0.449787172149701","4"
"Rarely ","2017","Hesse","East Germany","","","","","4"
"Rarely ","2017","Saxony","East Germany","650","0.374284811670003","0.351513512876286","0.39705611046372","4"
"Rarely ","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely ","2017","Saxony-Anhalt","East Germany","409","0.398937293522546","0.367993556268304","0.429881030776789","4"
"Rarely ","2017","Baden-Württemberg","East Germany","","","","","4"
"Rarely ","2017","Bavaria","West Germany","1671","0.384545902063524","0.370436633085544","0.398655171041504","4"
"Rarely ","2017","Bavaria","East Germany","","","","","4"
"Rarely ","2017","Berlin","East Germany","170","0.369538822585981","0.324892660640463","0.414184984531498","4"
"Rarely ","2017","Brandenburg","East Germany","395","0.343176696075347","0.315107342204625","0.371246049946068","4"
"Rarely ","2017","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely ","2017","Saxony","West Germany","","","","","4"
"Rarely ","2017","Saxony-Anhalt","West Germany","","","","","4"
"Rarely ","2017","Thuringia","West Germany","","","","","4"
"Sometimes","2017","Schleswig-Holstein","East Germany","","","","","3"
"Sometimes","2017","Hamburg","West Germany","164","0.265839490009361","0.229151345232335","0.302527634786388","3"
"Sometimes","2017","Thuringia","East Germany","347","0.32019944757255","0.291979611461494","0.348419283683607","3"
"Sometimes","2017","Bremen","West Germany","75","0.236957598675064","0.185664872336278","0.288250325013849","3"
"Sometimes","2017","Bremen","East Germany","","","","","3"
"Sometimes","2017","Hesse","East Germany","","","","","3"
"Sometimes","2017","Rhineland-Palatinate,Saarland","West Germany","504","0.288999504284057","0.267342941256401","0.310656067311713","3"
"Sometimes","2017","Berlin","West Germany","194","0.332248337148022","0.294528172744865","0.369968501551178","3"
"Sometimes","2017","Berlin","East Germany","145","0.330816525848943","0.287296301810915","0.374336749886971","3"
"Sometimes","2017","Mecklenburg-Western Pomerania","East Germany","201","0.365759881960705","0.327156763640259","0.404363000281152","3"
"Sometimes","2017","Saxony","West Germany","","","","","3"
"Sometimes","2017","Saxony","East Germany","570","0.344646505876836","0.322283864405951","0.367009147347722","3"
"Sometimes","2017","Saxony-Anhalt","West Germany","","","","","3"
"Sometimes","2017","Saxony-Anhalt","East Germany","290","0.354408299875613","0.324181549029859","0.384635050721366","3"
"Sometimes","2017","Thuringia","West Germany","","","","","3"
"Sometimes","2017","Hamburg","East Germany","","","","","3"
"Sometimes","2017","Lower Saxony","West Germany","963","0.29950655502859","0.283314522666021","0.315698587391159","3"
"Sometimes","2017","North Rhine-Westphalia","West Germany","1984","0.31709834869824","0.305669866971455","0.328526830425024","3"
"Sometimes","2017","North Rhine-Westphalia","East Germany","","","","","3"
"Sometimes","2017","Hesse","West Germany","630","0.28252422293943","0.26346222265472","0.301586223224139","3"
"Sometimes","2017","Schleswig-Holstein","West Germany","361","0.359188891926035","0.330482758808574","0.387895025043496","3"
"Sometimes","2017","Baden-Württemberg","West Germany","1000","0.298093934258526","0.282489738282046","0.313698130235006","3"
"Sometimes","2017","Baden-Württemberg","East Germany","","","","","3"
"Sometimes","2017","Bavaria","West Germany","1485","0.320285105768681","0.306753032206006","0.333817179331356","3"
"Sometimes","2017","Bavaria","East Germany","","","","","3"
"Sometimes","2017","Lower Saxony","East Germany","","","","","3"
"Sometimes","2017","Brandenburg","West Germany","","","","","3"
"Sometimes","2017","Brandenburg","East Germany","347","0.360188170531509","0.331806359754672","0.388569981308346","3"
"Sometimes","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Sometimes","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Very often","2017","Schleswig-Holstein","East Germany","","","","","1"
"Very often","2017","Hamburg","West Germany","8","","","","1"
"Very often","2017","Hamburg","East Germany","","","","","1"
"Very often","2017","Lower Saxony","West Germany","105","0.0170215239224609","0.0124488800029059","0.021594167842016","1"
"Very often","2017","Lower Saxony","East Germany","","","","","1"
"Very often","2017","Bremen","West Germany","11","","","","1"
"Very often","2017","Bremen","East Germany","","","","","1"
"Very often","2017","North Rhine-Westphalia","West Germany","264","0.0230469437551691","0.0193617868358355","0.0267321006745026","1"
"Very often","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Very often","2017","Hesse","West Germany","114","0.0221300226969174","0.0159017374928462","0.0283583079009887","1"
"Very often","2017","Hesse","East Germany","","","","","1"
"Very often","2017","Rhineland-Palatinate,Saarland","West Germany","49","0.0186156356123755","0.0121581338268529","0.0250731373978982","1"
"Very often","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very often","2017","Baden-Württemberg","West Germany","83","0.0231577729585105","0.0180269629023921","0.028288583014629","1"
"Very often","2017","Baden-Württemberg","East Germany","","","","","1"
"Very often","2017","Bavaria","West Germany","122","0.0174885237065908","0.0136868225389794","0.0212902248742021","1"
"Very often","2017","Bavaria","East Germany","","","","","1"
"Very often","2017","Berlin","West Germany","18","","","","1"
"Very often","2017","Berlin","East Germany","11","","","","1"
"Very often","2017","Brandenburg","West Germany","","","","","1"
"Very often","2017","Brandenburg","East Germany","39","0.0135584297754144","0.00672105121637514","0.0203958083344536","1"
"Very often","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very often","2017","Mecklenburg-Western Pomerania","East Germany","13","","","","1"
"Very often","2017","Saxony","West Germany","","","","","1"
"Very often","2017","Saxony","East Germany","25","","","","1"
"Very often","2017","Saxony-Anhalt","West Germany","","","","","1"
"Very often","2017","Saxony-Anhalt","East Germany","17","","","","1"
"Very often","2017","Thuringia","West Germany","","","","","1"
"Very often","2017","Thuringia","East Germany","35","0.026975092037975","0.0171757506479619","0.0367744334279881","1"
"Very often","2017","Schleswig-Holstein","West Germany","20","","","","1"
"Never","2018","Thuringia","East Germany","12","","","","5"
"Never","2018","Schleswig-Holstein","West Germany","7","","","","5"
"Never","2018","Schleswig-Holstein","East Germany","","","","","5"
"Never","2018","Hamburg","West Germany","3","","","","5"
"Never","2018","Hamburg","East Germany","","","","","5"
"Never","2018","Lower Saxony","West Germany","22","","","","5"
"Never","2018","Lower Saxony","East Germany","","","","","5"
"Never","2018","Bremen","West Germany","2","","","","5"
"Never","2018","Bremen","East Germany","","","","","5"
"Never","2018","North Rhine-Westphalia","West Germany","25","","","","5"
"Never","2018","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2018","Hesse","West Germany","10","","","","5"
"Never","2018","Hesse","East Germany","","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","3","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2018","Baden-Württemberg","West Germany","4","","","","5"
"Never","2018","Baden-Württemberg","East Germany","","","","","5"
"Never","2018","Bavaria","West Germany","11","","","","5"
"Never","2018","Bavaria","East Germany","","","","","5"
"Never","2018","Berlin","West Germany","2","","","","5"
"Never","2018","Berlin","East Germany","","","","","5"
"Never","2018","Brandenburg","West Germany","","","","","5"
"Never","2018","Brandenburg","East Germany","","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","East Germany","1","","","","5"
"Never","2018","Saxony","West Germany","","","","","5"
"Never","2018","Saxony","East Germany","2","","","","5"
"Never","2018","Saxony-Anhalt","West Germany","","","","","5"
"Never","2018","Saxony-Anhalt","East Germany","","","","","5"
"Never","2018","Thuringia","West Germany","","","","","5"
"Often","2018","Thuringia","East Germany","2","","","","2"
"Often","2018","Schleswig-Holstein","East Germany","","","","","2"
"Often","2018","Hamburg","West Germany","","","","","2"
"Often","2018","Hamburg","East Germany","","","","","2"
"Often","2018","Bremen","West Germany","","","","","2"
"Often","2018","Bremen","East Germany","","","","","2"
"Often","2018","North Rhine-Westphalia","West Germany","16","","","","2"
"Often","2018","North Rhine-Westphalia","East Germany","","","","","2"
"Often","2018","Rhineland-Palatinate,Saarland","West Germany","6","","","","2"
"Often","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Often","2018","Baden-Württemberg","West Germany","4","","","","2"
"Often","2018","Berlin","West Germany","","","","","2"
"Often","2018","Berlin","East Germany","1","","","","2"
"Often","2018","Brandenburg","West Germany","","","","","2"
"Often","2018","Mecklenburg-Western Pomerania","East Germany","2","","","","2"
"Often","2018","Saxony","West Germany","","","","","2"
"Often","2018","Saxony","East Germany","3","","","","2"
"Often","2018","Saxony-Anhalt","West Germany","","","","","2"
"Often","2018","Saxony-Anhalt","East Germany","2","","","","2"
"Often","2018","Thuringia","West Germany","","","","","2"
"Often","2018","Bavaria","West Germany","7","","","","2"
"Often","2018","Bavaria","East Germany","","","","","2"
"Often","2018","Lower Saxony","West Germany","25","","","","2"
"Often","2018","Brandenburg","East Germany","4","","","","2"
"Often","2018","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Often","2018","Hesse","West Germany","7","","","","2"
"Often","2018","Hesse","East Germany","","","","","2"
"Often","2018","Schleswig-Holstein","West Germany","","","","","2"
"Often","2018","Baden-Württemberg","East Germany","","","","","2"
"Often","2018","Lower Saxony","East Germany","","","","","2"
"Rarely ","2018","Thuringia","East Germany","3","","","","4"
"Rarely ","2018","Schleswig-Holstein","East Germany","","","","","4"
"Rarely ","2018","Bremen","West Germany","3","","","","4"
"Rarely ","2018","Bremen","East Germany","","","","","4"
"Rarely ","2018","North Rhine-Westphalia","West Germany","13","","","","4"
"Rarely ","2018","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely ","2018","Hesse","West Germany","5","","","","4"
"Rarely ","2018","Hesse","East Germany","","","","","4"
"Rarely ","2018","Rhineland-Palatinate,Saarland","West Germany","7","","","","4"
"Rarely ","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely ","2018","Baden-Württemberg","West Germany","1","","","","4"
"Rarely ","2018","Baden-Württemberg","East Germany","","","","","4"
"Rarely ","2018","Bavaria","West Germany","4","","","","4"
"Rarely ","2018","Bavaria","East Germany","","","","","4"
"Rarely ","2018","Berlin","West Germany","","","","","4"
"Rarely ","2018","Berlin","East Germany","","","","","4"
"Rarely ","2018","Brandenburg","West Germany","","","","","4"
"Rarely ","2018","Brandenburg","East Germany","","","","","4"
"Rarely ","2018","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely ","2018","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely ","2018","Saxony","West Germany","","","","","4"
"Rarely ","2018","Saxony","East Germany","1","","","","4"
"Rarely ","2018","Saxony-Anhalt","West Germany","","","","","4"
"Rarely ","2018","Saxony-Anhalt","East Germany","","","","","4"
"Rarely ","2018","Thuringia","West Germany","","","","","4"
"Rarely ","2018","Hamburg","West Germany","","","","","4"
"Rarely ","2018","Lower Saxony","West Germany","12","","","","4"
"Rarely ","2018","Schleswig-Holstein","West Germany","3","","","","4"
"Rarely ","2018","Lower Saxony","East Germany","","","","","4"
"Rarely ","2018","Hamburg","East Germany","","","","","4"
"Sometimes","2018","Thuringia","East Germany","1","","","","3"
"Sometimes","2018","Berlin","West Germany","4","","","","3"
"Sometimes","2018","Berlin","East Germany","","","","","3"
"Sometimes","2018","Mecklenburg-Western Pomerania","East Germany","3","","","","3"
"Sometimes","2018","Saxony","West Germany","","","","","3"
"Sometimes","2018","Schleswig-Holstein","East Germany","","","","","3"
"Sometimes","2018","Hamburg","West Germany","4","","","","3"
"Sometimes","2018","Bremen","West Germany","2","","","","3"
"Sometimes","2018","Bremen","East Germany","","","","","3"
"Sometimes","2018","North Rhine-Westphalia","West Germany","25","","","","3"
"Sometimes","2018","North Rhine-Westphalia","East Germany","","","","","3"
"Sometimes","2018","Hesse","West Germany","17","","","","3"
"Sometimes","2018","Hesse","East Germany","","","","","3"
"Sometimes","2018","Rhineland-Palatinate,Saarland","West Germany","11","","","","3"
"Sometimes","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Sometimes","2018","Baden-Württemberg","West Germany","10","","","","3"
"Sometimes","2018","Baden-Württemberg","East Germany","","","","","3"
"Sometimes","2018","Bavaria","West Germany","7","","","","3"
"Sometimes","2018","Bavaria","East Germany","","","","","3"
"Sometimes","2018","Brandenburg","West Germany","","","","","3"
"Sometimes","2018","Brandenburg","East Germany","5","","","","3"
"Sometimes","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Sometimes","2018","Saxony","East Germany","","","","","3"
"Sometimes","2018","Saxony-Anhalt","West Germany","","","","","3"
"Sometimes","2018","Saxony-Anhalt","East Germany","1","","","","3"
"Sometimes","2018","Thuringia","West Germany","","","","","3"
"Sometimes","2018","Schleswig-Holstein","West Germany","5","","","","3"
"Sometimes","2018","Hamburg","East Germany","","","","","3"
"Sometimes","2018","Lower Saxony","West Germany","34","0.412469479810722","0.317858280728711","0.507080678892733","3"
"Sometimes","2018","Lower Saxony","East Germany","","","","","3"
"Very often","2018","Schleswig-Holstein","East Germany","","","","","1"
"Very often","2018","Hamburg","West Germany","2","","","","1"
"Very often","2018","Hamburg","East Germany","","","","","1"
"Very often","2018","Lower Saxony","West Germany","11","","","","1"
"Very often","2018","Bremen","West Germany","2","","","","1"
"Very often","2018","Bremen","East Germany","","","","","1"
"Very often","2018","North Rhine-Westphalia","West Germany","12","","","","1"
"Very often","2018","North Rhine-Westphalia","East Germany","","","","","1"
"Very often","2018","Hesse","West Germany","10","","","","1"
"Very often","2018","Hesse","East Germany","","","","","1"
"Very often","2018","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Very often","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very often","2018","Baden-Württemberg","West Germany","4","","","","1"
"Very often","2018","Baden-Württemberg","East Germany","","","","","1"
"Very often","2018","Bavaria","West Germany","7","","","","1"
"Very often","2018","Bavaria","East Germany","","","","","1"
"Very often","2018","Berlin","West Germany","","","","","1"
"Very often","2018","Berlin","East Germany","1","","","","1"
"Very often","2018","Brandenburg","West Germany","","","","","1"
"Very often","2018","Brandenburg","East Germany","2","","","","1"
"Very often","2018","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very often","2018","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Very often","2018","Saxony","West Germany","","","","","1"
"Very often","2018","Saxony","East Germany","2","","","","1"
"Very often","2018","Saxony-Anhalt","West Germany","","","","","1"
"Very often","2018","Saxony-Anhalt","East Germany","","","","","1"
"Very often","2018","Thuringia","West Germany","","","","","1"
"Very often","2018","Thuringia","East Germany","","","","","1"
"Very often","2018","Lower Saxony","East Germany","","","","","1"
"Very often","2018","Schleswig-Holstein","West Germany","3","","","","1"
