"plj0587","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very often","2013","lower secondary degree","West Germany","120","0.0222539661632863","0.0184704499744975","0.0260374823520752"
"Very often","2013","lower secondary degree","East Germany","40","0.0276141308949172","0.0186616412650061","0.0365666205248283"
"Very often","2013","secondary school degree","West Germany","82","0.0204143929186066","0.0165800197578887","0.0242487660793245"
"Very often","2013","secondary school degree","East Germany","50","0.0153433313086216","0.01067496686615","0.0200116957510932"
"Very often","2013","college entrance qualification","West Germany","62","0.0133616170162079","0.0104507995234872","0.0162724345089287"
"Very often","2013","college entrance qualification","East Germany","21","","",""
"Very often","2013","Other degree","West Germany","66","0.0296692614574564","0.0210191015376748","0.038319421377238"
"Very often","2013","Other degree","East Germany","5","","",""
"Very often","2013","no degree/no degree yet","West Germany","24","","",""
"Very often","2013","no degree/no degree yet","East Germany","","","",""
"Often","2013","lower secondary degree","West Germany","482","0.0795108503933104","0.072571778463452","0.0864499223231688"
"Often","2013","lower secondary degree","East Germany","146","0.115994166756684","0.0984995490094098","0.133488784503958"
"Often","2013","secondary school degree","West Germany","392","0.0810591038721349","0.0736587986473341","0.0884594090969358"
"Often","2013","secondary school degree","East Germany","267","0.0984590266200175","0.0871432852835106","0.109774767956524"
"Often","2013","college entrance qualification","West Germany","371","0.0648122050207557","0.0585707725387208","0.0710536375027907"
"Often","2013","college entrance qualification","East Germany","99","0.0709859017392434","0.0576338423255825","0.0843379611529043"
"Often","2013","Other degree","West Germany","180","0.130100043066637","0.112949248347259","0.147250837786014"
"Often","2013","Other degree","East Germany","19","","",""
"Often","2013","no degree/no degree yet","West Germany","82","0.118074015724759","0.0942368290448605","0.141911202404657"
"Often","2013","no degree/no degree yet","East Germany","14","","",""
"Sometimes","2013","lower secondary degree","West Germany","1901","0.338463149501722","0.326326143415291","0.350600155588154"
"Sometimes","2013","lower secondary degree","East Germany","435","0.371181423196183","0.344786851717336","0.397575994675029"
"Sometimes","2013","secondary school degree","West Germany","1781","0.345270651855792","0.33237878889802","0.358162514813565"
"Sometimes","2013","secondary school degree","East Germany","1032","0.39963429001967","0.381030483246663","0.418238096792677"
"Sometimes","2013","college entrance qualification","West Germany","1932","0.344188187069513","0.332143540493513","0.356232833645513"
