"plb0218","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2015","Single parent ","Male","50","0.170820815670543","0.129259680093367","0.212381951247719"
"Yes, every 2 weeks","2015","Single parent ","Female","253","0.239991975720527","0.215997556010483","0.263986395430572"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Male","385","0.145683677816102","0.132221184653153","0.15914617097905"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","Female","345","0.154050411681259","0.138938079559727","0.169162743802791"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Male","129","0.139650426309667","0.118803384400333","0.160497468219001"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","Female","155","0.170135408715289","0.146203679890394","0.194067137540185"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","Male","121","0.144466661269882","0.120285766706125","0.168647555833638"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","Female","133","0.19288204930679","0.164001668049541","0.221762430564038"
"Yes, every 3-4 weeks","2015","1-pers.-HH","Male","88","0.104572156671566","0.0836661298527294","0.125478183490403"
"Yes, every 3-4 weeks","2015","1-pers.-HH","Female","63","0.0686292597185131","0.0513878004866674","0.0858707189503588"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","Male","155","0.109703637791336","0.0946150949155536","0.124792180667119"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","Female","127","0.074201091218429","0.0619317678918383","0.0864704145450197"
"Yes, every 3-4 weeks","2015","Single parent ","Male","22","","",""
"Yes, every 3-4 weeks","2015","Single parent ","Female","95","0.0835502480499935","0.0680038063449682","0.0990966897550187"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","Male","299","0.10347279939794","0.0918501394879772","0.115095459307903"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","Female","158","0.0708434741340128","0.0601030314418658","0.0815839168261599"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","Male","97","0.0846745831778495","0.0679309335548","0.101418232800899"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","Female","65","0.069045986004992","0.0528984435939788","0.0851935284160052"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","Male","63","0.0793839332849928","0.0607898120580285","0.097978054511957"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","Female","50","0.0977524418947812","0.0760146624317653","0.119490221357797"
"Rarely","2015","1-pers.-HH","Male","221","0.262919057821176","0.232843284825492","0.292994830816859"
"Rarely","2015","1-pers.-HH","Female","166","0.205372813778563","0.177823470304428","0.232922157252697"
"Rarely","2015","(Married) couple without C. ","Male","500","0.308167914651211","0.28587516972267","0.330460659579753"
"Rarely","2015","(Married) couple without C. ","Female","332","0.202077374514968","0.183280035753283","0.220874713276653"
"Rarely","2015","Single parent ","Male","68","0.183185437788991","0.140468508741715","0.225902366836266"
"Rarely","2015","Single parent ","Female","208","0.150381252473547","0.130299033689437","0.170463471257657"
"Rarely","2015","Couple + C. LE 16 ","Male","781","0.303146061846765","0.285606952320441","0.320685171373089"
"Rarely","2015","Couple + C. LE 16 ","Female","375","0.176226191816612","0.160275958726242","0.192176424906982"
"Rarely","2015","Couple + C. GT 16 ","Male","284","0.272325990599326","0.245552881338116","0.299099099860536"
"Rarely","2015","Couple + C. GT 16 ","Female","166","0.160876955271836","0.13747603996629","0.184277870577381"
"Rarely","2015","Couple + C. LE and GT 16","Male","231","0.302176644247781","0.270592197506838","0.333761090988724"
"Rarely","2015","Couple + C. LE and GT 16","Female","123","0.131240564500065","0.10652489806653","0.155956230933601"
"No, never","2016","1-pers.-HH","Male","","","",""
"No, never","2016","1-pers.-HH","Female","","","",""
"No, never","2016","(Married) couple without C. ","Male","","","",""
"No, never","2016","(Married) couple without C. ","Female","","","",""
"No, never","2016","Single parent ","Male","","","",""
"No, never","2016","Single parent ","Female","","","",""
"No, never","2016","Couple + C. LE 16 ","Male","","","",""
"No, never","2016","Couple + C. LE 16 ","Female","","","",""
"No, never","2016","Couple + C. GT 16 ","Male","","","",""
"No, never","2016","Couple + C. GT 16 ","Female","","","",""
"No, never","2016","Couple + C. LE and GT 16","Male","","","",""
"No, never","2016","Couple + C. LE and GT 16","Female","","","",""
"Yes, every week","2016","1-pers.-HH","Male","","","",""
"Yes, every week","2016","1-pers.-HH","Female","","","",""
"Yes, every week","2016","(Married) couple without C. ","Male","","","",""
"Yes, every week","2016","(Married) couple without C. ","Female","","","",""
"Yes, every week","2016","Single parent ","Male","","","",""
"Yes, every week","2016","Single parent ","Female","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","Male","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","Female","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","Male","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","Female","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","Male","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","Male","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","Female","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","Male","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","Female","","","",""
"Yes, every 2 weeks","2016","Single parent ","Male","","","",""
"Yes, every 2 weeks","2016","Single parent ","Female","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","Male","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","Female","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","Male","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","Female","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","Male","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","Female","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","Male","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","Female","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","Male","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","Female","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","Male","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","Female","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","Male","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","Female","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2016","1-pers.-HH","Male","","","",""
"Rarely","2016","1-pers.-HH","Female","","","",""
"Rarely","2016","(Married) couple without C. ","Male","","","",""
"Rarely","2016","(Married) couple without C. ","Female","","","",""
"Rarely","2016","Single parent ","Male","","","",""
"Rarely","2016","Single parent ","Female","","","",""
"Rarely","2016","Couple + C. LE 16 ","Male","","","",""
"Rarely","2016","Couple + C. LE 16 ","Female","","","",""
"Rarely","2016","Couple + C. GT 16 ","Male","","","",""
"Rarely","2016","Couple + C. GT 16 ","Female","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2016","Couple + C. LE and GT 16","Female","","","",""
"No, never","2017","1-pers.-HH","Male","372","0.386676334998384","0.356790412695706","0.416562257301062"
"No, never","2017","1-pers.-HH","Female","458","0.44364388308557","0.413184835056412","0.474102931114729"
"No, never","2017","(Married) couple without C. ","Male","771","0.367400629020969","0.346288018210243","0.388513239831694"
"No, never","2017","(Married) couple without C. ","Female","996","0.444244409491403","0.4230933042479","0.465395514734906"
"No, never","2017","Single parent ","Male","125","0.346638785817832","0.295677433998072","0.397600137637592"
"No, never","2017","Single parent ","Female","528","0.459964395058367","0.431146558010586","0.488782232106147"
"No, never","2017","Couple + C. LE 16 ","Male","874","0.336521038993151","0.318238376017841","0.354803701968462"
"No, never","2017","Couple + C. LE 16 ","Female","1140","0.519170529632679","0.498442808794346","0.539898250471012"
"No, never","2017","Couple + C. GT 16 ","Male","480","0.400060941874315","0.372048833187976","0.428073050560653"
"No, never","2017","Couple + C. GT 16 ","Female","567","0.521511101992367","0.492307753751283","0.550714450233451"
"No, never","2017","Couple + C. LE and GT 16","Male","300","0.34392424069269","0.311877397366908","0.375971084018472"
"No, never","2017","Couple + C. LE and GT 16","Female","339","0.490242400817575","0.455204990101967","0.525279811533183"
"Yes, every week","2017","1-pers.-HH","Male","153","0.142523002960522","0.121069326515671","0.163976679405372"
"Yes, every week","2017","1-pers.-HH","Female","144","0.149261856263161","0.127414694973497","0.171109017552825"
"Yes, every week","2017","(Married) couple without C. ","Male","251","0.134574496570046","0.119629223899355","0.149519769240736"
"Yes, every week","2017","(Married) couple without C. ","Female","250","0.12979625320298","0.11549013816426","0.1441023682417"
"Yes, every week","2017","Single parent ","Male","53","0.176447788464809","0.135627190136566","0.217268386793053"
"Yes, every week","2017","Single parent ","Female","182","0.157478115681454","0.136416640984236","0.178539590378673"
"Yes, every week","2017","Couple + C. LE 16 ","Male","342","0.124546305898853","0.111770103590028","0.137322508207679"
"Yes, every week","2017","Couple + C. LE 16 ","Female","250","0.099967035340334","0.0875230752282359","0.112410995452432"
"Yes, every week","2017","Couple + C. GT 16 ","Male","150","0.11890680931293","0.100399493199055","0.137414125426805"
"Yes, every week","2017","Couple + C. GT 16 ","Female","140","0.124654498472181","0.105343324989084","0.143965671955278"
"Yes, every week","2017","Couple + C. LE and GT 16","Male","137","0.147879995516968","0.12393129447748","0.171828696556455"
"Yes, every week","2017","Couple + C. LE and GT 16","Female","145","0.146210109274086","0.121446786441995","0.170973432106176"
"Yes, every 2 weeks","2017","1-pers.-HH","Male","140","0.133977819895776","0.113073840628232","0.15488179916332"
"Yes, every 2 weeks","2017","1-pers.-HH","Female","175","0.161551580996956","0.138987563674802","0.184115598319109"
"Yes, every 2 weeks","2017","(Married) couple without C. ","Male","251","0.119398775406497","0.105198486011577","0.133599064801417"
"Yes, every 2 weeks","2017","(Married) couple without C. ","Female","343","0.165519719401228","0.149699479298189","0.181339959504267"
"Yes, every 2 weeks","2017","Single parent ","Male","65","0.206165887049948","0.162844837503661","0.249486936596235"
"Yes, every 2 weeks","2017","Single parent ","Female","171","0.162506953735335","0.141175784748579","0.183838122722092"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","Male","376","0.154884447540745","0.140885940582747","0.168882954498742"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","Female","338","0.155256427256183","0.140232335131052","0.170280519381315"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","Male","149","0.120808580017828","0.102173993179121","0.139443166856534"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","Female","182","0.161381633124067","0.13987491350269","0.182888352745445"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","Male","116","0.136168422682483","0.113030220644796","0.159306624720171"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","Female","140","0.189942284733752","0.162449829618997","0.217434739848507"
"Yes, every 3-4 weeks","2017","1-pers.-HH","Male","97","0.0866650805282133","0.0693993440250828","0.103930817031344"
"Yes, every 3-4 weeks","2017","1-pers.-HH","Female","81","0.0719536073329952","0.0561107404730156","0.0877964741929748"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","Male","196","0.0990803672314091","0.0859962494258005","0.112164485037018"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","Female","169","0.0837982069146448","0.0720033387177736","0.0955930751115161"
"Yes, every 3-4 weeks","2017","Single parent ","Male","35","0.111507909509141","0.0778020576653292","0.145213761352952"
"Yes, every 3-4 weeks","2017","Single parent ","Female","125","0.0868559698848235","0.0705721025363045","0.103139837233343"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","Male","298","0.114551707574588","0.102229113253054","0.126874301896122"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","Female","176","0.0806233019706421","0.0693285153046656","0.0919180886366187"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","Male","119","0.114676210172621","0.0964575308812986","0.132894889463944"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","Female","74","0.0508700016611026","0.0380242754525557","0.0637157278696494"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","Male","117","0.118125488710381","0.0963507941344509","0.139900183286311"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","Female","85","0.0707172038495709","0.0527499707069378","0.0886844369922039"
"Rarely","2017","1-pers.-HH","Male","258","0.250157761617105","0.223578681485614","0.276736841748595"
"Rarely","2017","1-pers.-HH","Female","164","0.173589072321318","0.150368021986008","0.196810122656628"
"Rarely","2017","(Married) couple without C. ","Male","534","0.27954573177108","0.259892351447713","0.299199112094446"
"Rarely","2017","(Married) couple without C. ","Female","362","0.176641410989744","0.160407583250033","0.192875238729456"
"Rarely","2017","Single parent ","Male","57","0.159239629158269","0.120057558560104","0.198421699756434"
"Rarely","2017","Single parent ","Female","143","0.13319456564002","0.113547751245432","0.152841380034609"
"Rarely","2017","Couple + C. LE 16 ","Male","676","0.269496499992663","0.252328983227478","0.286664016757847"
"Rarely","2017","Couple + C. LE 16 ","Female","328","0.144982705800162","0.130376192926218","0.159589218674106"
"Rarely","2017","Couple + C. GT 16 ","Male","277","0.245547458622306","0.220937388994853","0.270157528249759"
"Rarely","2017","Couple + C. GT 16 ","Female","161","0.141582764750283","0.121202053118401","0.161963476382164"
"Rarely","2017","Couple + C. LE and GT 16","Male","174","0.253901852397478","0.224538354903049","0.283265349891906"
"Rarely","2017","Couple + C. LE and GT 16","Female","73","0.102888001325016","0.0815943365578256","0.124181666092207"
"No, never","2018","1-pers.-HH","Male","","","",""
"No, never","2018","1-pers.-HH","Female","","","",""
"No, never","2018","(Married) couple without C. ","Male","","","",""
"No, never","2018","(Married) couple without C. ","Female","","","",""
"No, never","2018","Single parent ","Male","","","",""
"No, never","2018","Single parent ","Female","","","",""
"No, never","2018","Couple + C. LE 16 ","Male","","","",""
"No, never","2018","Couple + C. LE 16 ","Female","","","",""
"No, never","2018","Couple + C. GT 16 ","Male","","","",""
"No, never","2018","Couple + C. GT 16 ","Female","","","",""
"No, never","2018","Couple + C. LE and GT 16","Male","","","",""
"No, never","2018","Couple + C. LE and GT 16","Female","","","",""
"Yes, every week","2018","1-pers.-HH","Male","","","",""
"Yes, every week","2018","1-pers.-HH","Female","","","",""
"Yes, every week","2018","(Married) couple without C. ","Male","","","",""
"Yes, every week","2018","(Married) couple without C. ","Female","","","",""
"Yes, every week","2018","Single parent ","Male","","","",""
"Yes, every week","2018","Single parent ","Female","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","Male","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","Female","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","Male","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","Female","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","Male","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","Male","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","Female","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","Male","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","Female","","","",""
"Yes, every 2 weeks","2018","Single parent ","Male","","","",""
"Yes, every 2 weeks","2018","Single parent ","Female","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","Male","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","Female","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","Male","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","Female","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","Female","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","Male","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","Female","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","Male","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","Female","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","Male","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","Female","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","Male","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","Female","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","Male","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","Female","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","Male","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","Female","","","",""
"Rarely","2018","1-pers.-HH","Male","","","",""
"Rarely","2018","1-pers.-HH","Female","","","",""
"Rarely","2018","(Married) couple without C. ","Male","","","",""
"Rarely","2018","(Married) couple without C. ","Female","","","",""
"Rarely","2018","Single parent ","Male","","","",""
"Rarely","2018","Single parent ","Female","","","",""
"Rarely","2018","Couple + C. LE 16 ","Male","","","",""
"Rarely","2018","Couple + C. LE 16 ","Female","","","",""
"Rarely","2018","Couple + C. GT 16 ","Male","","","",""
"Rarely","2018","Couple + C. GT 16 ","Female","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Male","","","",""
"Rarely","2018","Couple + C. LE and GT 16","Female","","","",""
"No, never","2019","1-pers.-HH","Male","426","0.411314154078364","0.383045819352065","0.439582488804664"
"No, never","2019","1-pers.-HH","Female","481","0.455898764403591","0.426546298571055","0.485251230236128"
"No, never","2019","(Married) couple without C. ","Male","776","0.341711944425911","0.32258902049052","0.360834868361302"
"No, never","2019","(Married) couple without C. ","Female","1024","0.456459629443363","0.435942010040016","0.476977248846709"
"No, never","2019","Single parent ","Male","165","0.45275909489868","0.402777688656272","0.502740501141088"
"No, never","2019","Single parent ","Female","497","0.455903590198638","0.425706549657722","0.486100630739554"
"No, never","2019","Couple + C. LE 16 ","Male","746","0.349540835537473","0.330372143564537","0.36870952751041"
"No, never","2019","Couple + C. LE 16 ","Female","1010","0.517185210658659","0.495062752295354","0.539307669021963"
"No, never","2019","Couple + C. GT 16 ","Male","432","0.399655988177858","0.371358122354311","0.427953854001405"
"No, never","2019","Couple + C. GT 16 ","Female","526","0.523524463523208","0.493500345898836","0.55354858114758"
"No, never","2019","Couple + C. LE and GT 16","Male","327","0.392174719319773","0.359619517154179","0.424729921485368"
"No, never","2019","Couple + C. LE and GT 16","Female","400","0.519905970341313","0.485001079851866","0.554810860830759"
"Yes, every week","2019","1-pers.-HH","Male","196","0.129986949497301","0.110667962042924","0.149305936951678"
"Yes, every week","2019","1-pers.-HH","Female","148","0.130024213108696","0.110202726318181","0.149845699899211"
"Yes, every week","2019","(Married) couple without C. ","Male","394","0.140677644749264","0.126658974199491","0.154696315299036"
"Yes, every week","2019","(Married) couple without C. ","Female","281","0.123024224997378","0.109494187596453","0.136554262398303"
"Yes, every week","2019","Single parent ","Male","49","0.100945932519376","0.0706961037644666","0.131195761274286"
"Yes, every week","2019","Single parent ","Female","148","0.133372418077102","0.112759512593154","0.153985323561049"
"Yes, every week","2019","Couple + C. LE 16 ","Male","391","0.116994184083987","0.104073145638532","0.129915222529443"
"Yes, every week","2019","Couple + C. LE 16 ","Female","197","0.0866550775901552","0.0742003431358899","0.0991098120444205"
"Yes, every week","2019","Couple + C. GT 16 ","Male","177","0.117517937338673","0.0989135465819989","0.136122328095346"
"Yes, every week","2019","Couple + C. GT 16 ","Female","142","0.124608764382764","0.104754360569371","0.144463168196157"
"Yes, every week","2019","Couple + C. LE and GT 16","Male","131","0.155585150689052","0.13141645446225","0.179753846915854"
"Yes, every week","2019","Couple + C. LE and GT 16","Female","109","0.132781609695866","0.10907366371865","0.156489555673082"
"Yes, every 2 weeks","2019","1-pers.-HH","Male","149","0.128216081651137","0.109009623787953","0.147422539514322"
"Yes, every 2 weeks","2019","1-pers.-HH","Female","198","0.174005917147799","0.151662941915985","0.196348892379613"
"Yes, every 2 weeks","2019","(Married) couple without C. ","Male","304","0.114445293994711","0.101609495298732","0.127281092690691"
"Yes, every 2 weeks","2019","(Married) couple without C. ","Female","349","0.158301061172339","0.143265135067815","0.173336987276863"
"Yes, every 2 weeks","2019","Single parent ","Male","60","0.213935242674969","0.172758126002833","0.255112359347105"
"Yes, every 2 weeks","2019","Single parent ","Female","182","0.181872182342754","0.158484689659398","0.20525967502611"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","Male","355","0.143926654224431","0.129815595387742","0.158037713061119"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","Female","287","0.155738842780548","0.139685815957242","0.171791869603854"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","Male","153","0.140369657394243","0.12030171168629","0.160437603102197"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","Female","144","0.149129742842473","0.127715867772156","0.17054361791279"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","Male","138","0.154022000088725","0.129952773594048","0.178091226583401"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","Female","118","0.145113216550032","0.120505658932556","0.169720774167509"
"Yes, every 3-4 weeks","2019","1-pers.-HH","Male","107","0.0762950898903134","0.0610445042478174","0.0915456755328094"
"Yes, every 3-4 weeks","2019","1-pers.-HH","Female","90","0.0677293509601336","0.0529202057985903","0.0825384961216769"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","Male","235","0.103524250060631","0.0912411907230627","0.1158073093982"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","Female","187","0.0882092134244355","0.0765272873342095","0.0998911395146614"
"Yes, every 3-4 weeks","2019","Single parent ","Male","49","0.121486307650361","0.0886825543690014","0.154290060931721"
"Yes, every 3-4 weeks","2019","Single parent ","Female","96","0.0832612549969518","0.0665105065949933","0.10001200339891"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Male","233","0.100063269981314","0.0879996725961704","0.112126867366458"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Female","130","0.0567703018112064","0.046525834286456","0.0670147693359568"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Male","113","0.101120853969717","0.0837035293590145","0.11853817858042"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Female","91","0.0728639108898806","0.0572392917153838","0.0884885300643775"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Male","97","0.128296887936279","0.105997980796357","0.1505957950762"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Female","64","0.092571513571714","0.0723224188695949","0.112820608273833"
"Rarely","2019","1-pers.-HH","Male","286","0.254187724882884","0.229174847659663","0.279200602106106"
"Rarely","2019","1-pers.-HH","Female","189","0.17234175437978","0.150083489548526","0.194600019211034"
"Rarely","2019","(Married) couple without C. ","Male","654","0.299640866769483","0.281170430615612","0.318111302923354"
"Rarely","2019","(Married) couple without C. ","Female","423","0.174005870962485","0.158389493030292","0.189622248894678"
"Rarely","2019","Single parent ","Male","58","0.110873422256614","0.0793465326704449","0.142400311842782"
"Rarely","2019","Single parent ","Female","122","0.145590554384554","0.124206523838154","0.166974584930955"
"Rarely","2019","Couple + C. LE 16 ","Male","652","0.289475056172794","0.271243290176021","0.307706822169568"
"Rarely","2019","Couple + C. LE 16 ","Female","336","0.183650567159432","0.166508853352632","0.200792280966232"
"Rarely","2019","Couple + C. GT 16 ","Male","276","0.241335563119509","0.216615706094808","0.26605542014421"
"Rarely","2019","Couple + C. GT 16 ","Female","160","0.129873118361675","0.109664697128186","0.150081539595164"
"Rarely","2019","Couple + C. LE and GT 16","Male","171","0.169921241966172","0.144878913550503","0.19496357038184"
"Rarely","2019","Couple + C. LE and GT 16","Female","96","0.109627689841075","0.0878000550529174","0.131455324629232"
