"plb0218","year","education","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2019","no degree/no degree yet","54","0.178922049183477","0.133455615084827","0.224388483282128"
"Yes, every 3-4 weeks","2019","lower secondary degree","211","0.0905141896854646","0.0791669505476646","0.101861428823265"
"Yes, every 3-4 weeks","2019","secondary school degree","460","0.0899855270820866","0.082212954535164","0.0977580996290092"
"Yes, every 3-4 weeks","2019","college entrance qualification","646","0.0876454130681322","0.0807593016527254","0.0945315244835389"
"Yes, every 3-4 weeks","2019","Other degree","121","0.0650630848635111","0.0533389147933597","0.0767872549336625"
"Yes, every 3-4 weeks","2019","no degree/no degree yet","11","","",""
"Rarely","2019","lower secondary degree","493","0.197847931279802","0.182092582542727","0.213603280016878"
"Rarely","2019","secondary school degree","997","0.201098048464058","0.190211129977954","0.211984966950161"
"Rarely","2019","college entrance qualification","1508","0.244078381525182","0.233618406212435","0.254538356837929"
"Rarely","2019","Other degree","294","0.183641957639722","0.165236359949445","0.202047555329998"
"Rarely","2019","no degree/no degree yet","40","0.144204126060746","0.102532475266736","0.185875776854756"
