"plb0218","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2009","lower secondary degree","West Germany","176","0.0805844574958591","0.0691293312771057","0.0920395837146126"
"Yes, every 3-4 weeks","2009","lower secondary degree","East Germany","29","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","West Germany","195","0.0860077107694328","0.0744201153494147","0.0975953061894509"
"Yes, every 3-4 weeks","2009","secondary school degree","East Germany","154","0.105984987673554","0.0899972255115691","0.121972749835539"
"Yes, every 3-4 weeks","2009","college entrance qualification","West Germany","233","0.0869613333021665","0.0762951912349133","0.0976274753694196"
"Yes, every 3-4 weeks","2009","college entrance qualification","East Germany","73","0.0999376235451994","0.0776079544767351","0.122267292613664"
"Yes, every 3-4 weeks","2009","Other degree","West Germany","30","0.0902566343963056","0.0623147028400874","0.118198565952524"
"Yes, every 3-4 weeks","2009","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","West Germany","5","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","East Germany","","","",""
"Rarely","2009","lower secondary degree","West Germany","506","0.236547283023503","0.218663130313955","0.25443143573305"
"Rarely","2009","lower secondary degree","East Germany","45","0.219231328895625","0.161604065882841","0.276858591908409"
"Rarely","2009","secondary school degree","West Germany","529","0.240914484123828","0.223240674555072","0.258588293692584"
"Rarely","2009","secondary school degree","East Germany","380","0.277591785592082","0.254332962286325","0.30085060889784"
"Rarely","2009","college entrance qualification","West Germany","777","0.295799280975648","0.278523150588763","0.313075411362533"
"Rarely","2009","college entrance qualification","East Germany","210","0.294567814205253","0.260628602165976","0.32850702624453"
"Rarely","2009","Other degree","West Germany","67","0.119500704272672","0.0878701248688434","0.151131283676501"
"Rarely","2009","Other degree","East Germany","3","","",""
"Rarely","2009","no degree/no degree yet","West Germany","14","","",""
"Rarely","2009","no degree/no degree yet","East Germany","","","",""
"No, never","2010","lower secondary degree","West Germany","248","0.302845414621762","0.271221712596425","0.3344691166471"
"No, never","2010","lower secondary degree","East Germany","18","","",""
"No, never","2010","secondary school degree","West Germany","399","0.374353043117937","0.345997471935895","0.402708614299979"
"No, never","2010","secondary school degree","East Germany","140","0.318779943833712","0.276148410227629","0.361411477439796"
"No, never","2010","college entrance qualification","West Germany","456","0.382928270258217","0.356012978265445","0.40984356225099"
"No, never","2010","college entrance qualification","East Germany","83","0.337845795434257","0.2788612218489","0.396830369019615"
"No, never","2010","Other degree","West Germany","137","0.331445918682614","0.286426689389074","0.376465147976154"
"No, never","2010","Other degree","East Germany","7","","",""
"No, never","2010","no degree/no degree yet","West Germany","29","","",""
"No, never","2010","no degree/no degree yet","East Germany","5","","",""
"Yes, every week","2010","lower secondary degree","West Germany","135","0.151702495350525","0.127013232638067","0.176391758062982"
"Yes, every week","2010","lower secondary degree","East Germany","18","","",""
"Yes, every week","2010","secondary school degree","West Germany","161","0.14021320325528","0.119869833670727","0.160556572839832"
"Yes, every week","2010","secondary school degree","East Germany","59","0.137469704075071","0.105968117588291","0.168971290561851"
"Yes, every week","2010","college entrance qualification","West Germany","162","0.117038975239037","0.0992394434861474","0.134838506991927"
"Yes, every week","2010","college entrance qualification","East Germany","23","","",""
"Yes, every week","2010","Other degree","West Germany","55","0.117058035081864","0.0863119276685706","0.147804142495158"
"Yes, every week","2010","Other degree","East Germany","4","","",""
"Yes, every week","2010","no degree/no degree yet","West Germany","13","","",""
"Yes, every week","2010","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2010","lower secondary degree","West Germany","134","0.173139962679318","0.147099282422724","0.199180642935912"
"Yes, every 2 weeks","2010","lower secondary degree","East Germany","17","","",""
"Yes, every 2 weeks","2010","secondary school degree","West Germany","191","0.169910858788151","0.147906638627464","0.191915078948838"
"Yes, every 2 weeks","2010","secondary school degree","East Germany","99","0.204899319466304","0.167974101395071","0.241824537537536"
"Yes, every 2 weeks","2010","college entrance qualification","West Germany","183","0.144521223151212","0.125052252532756","0.163990193769668"
"Yes, every 2 weeks","2010","college entrance qualification","East Germany","41","0.176003739644515","0.128511441827636","0.223496037461395"
"Yes, every 2 weeks","2010","Other degree","West Germany","74","0.184621376846419","0.14751538035097","0.221727373341868"
"Yes, every 2 weeks","2010","Other degree","East Germany","3","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","West Germany","14","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","West Germany","84","0.113208535612378","0.091401933351022","0.135015137873733"
"Yes, every 3-4 weeks","2010","lower secondary degree","East Germany","7","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","West Germany","105","0.093619937417335","0.0765523398989466","0.110687534935723"
"Yes, every 3-4 weeks","2010","secondary school degree","East Germany","47","0.103702045846283","0.0758112046474658","0.1315928870451"
"Yes, every 3-4 weeks","2010","college entrance qualification","West Germany","102","0.0729797078765671","0.0585778594368852","0.087381556316249"
"Yes, every 3-4 weeks","2010","college entrance qualification","East Germany","26","","",""
"Yes, every 3-4 weeks","2010","Other degree","West Germany","47","0.105476418129666","0.0761001225409109","0.134852713718421"
"Yes, every 3-4 weeks","2010","Other degree","East Germany","1","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","West Germany","13","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","East Germany","","","",""
"Rarely","2010","lower secondary degree","West Germany","210","0.259103591736017","0.228949022750528","0.289258160721506"
"Rarely","2010","lower secondary degree","East Germany","14","","",""
"Rarely","2010","secondary school degree","West Germany","263","0.221902957421297","0.197556741169994","0.2462491736726"
"Rarely","2010","secondary school degree","East Germany","114","0.23514898677863","0.196351666741534","0.273946306815725"
"Rarely","2010","college entrance qualification","West Germany","350","0.282531823474966","0.257602668178844","0.307460978771088"
"Rarely","2010","college entrance qualification","East Germany","74","0.295101068704995","0.238222529814736","0.351979607595254"
"Rarely","2010","Other degree","West Germany","107","0.261398251259436","0.21937593852236","0.303420563996512"
"Rarely","2010","Other degree","East Germany","8","","",""
"Rarely","2010","no degree/no degree yet","West Germany","14","","",""
"Rarely","2010","no degree/no degree yet","East Germany","3","","",""
"No, never","2011","lower secondary degree","West Germany","1203","0.385194787526394","0.368302132783617","0.402087442269171"
"No, never","2011","lower secondary degree","East Germany","94","0.276642116851141","0.225681110639421","0.32760312306286"
"No, never","2011","secondary school degree","West Germany","1604","0.404191500057691","0.388791984767814","0.419591015347567"
"No, never","2011","secondary school degree","East Germany","664","0.311162856798211","0.291102094597144","0.331223618999279"
"No, never","2011","college entrance qualification","West Germany","1728","0.363258337261089","0.349287050930268","0.377229623591911"
"No, never","2011","college entrance qualification","East Germany","375","0.360161057116042","0.330957676748438","0.389364437483646"
"No, never","2011","Other degree","West Germany","366","0.381525974407772","0.35045620124658","0.412595747568964"
"No, never","2011","Other degree","East Germany","19","","",""
"No, never","2011","no degree/no degree yet","West Germany","62","0.314093606856911","0.249604921063587","0.378582292650234"
"No, never","2011","no degree/no degree yet","East Germany","12","","",""
"Yes, every week","2011","lower secondary degree","West Germany","539","0.179901302021294","0.166567956023403","0.193234648019184"
"Yes, every week","2011","lower secondary degree","East Germany","51","0.161844014724328","0.119886188265137","0.20380184118352"
"Yes, every week","2011","secondary school degree","West Germany","476","0.114140706861042","0.10416226416752","0.124119149554564"
"Yes, every week","2011","secondary school degree","East Germany","279","0.13393220315278","0.119174671342606","0.148689734962953"
"Yes, every week","2011","college entrance qualification","West Germany","697","0.157348151280881","0.146770192372147","0.167926110189616"
"Yes, every week","2011","college entrance qualification","East Germany","130","0.135325619309363","0.114515923988153","0.156135314630574"
"Yes, every week","2011","Other degree","West Germany","128","0.129974766678525","0.108466236039907","0.151483297317143"
"Yes, every week","2011","Other degree","East Germany","5","","",""
"Yes, every week","2011","no degree/no degree yet","West Germany","50","0.292667075261335","0.229452034318495","0.355882116204175"
"Yes, every week","2011","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2011","lower secondary degree","West Germany","510","0.150708145593933","0.138289169900899","0.163127121286967"
"Yes, every 2 weeks","2011","lower secondary degree","East Germany","67","0.23084058758664","0.182837795317709","0.278843379855571"
"Yes, every 2 weeks","2011","secondary school degree","West Germany","635","0.169354308375352","0.15758458789016","0.181124028860543"
"Yes, every 2 weeks","2011","secondary school degree","East Germany","426","0.199982157261391","0.182650474250991","0.21731384027179"
"Yes, every 2 weeks","2011","college entrance qualification","West Germany","528","0.110700181170608","0.101585421290282","0.119814941050933"
"Yes, every 2 weeks","2011","college entrance qualification","East Germany","140","0.133640812944625","0.112940926585276","0.154340699303974"
"Yes, every 2 weeks","2011","Other degree","West Germany","179","0.194747772362487","0.169418803408258","0.220076741316715"
"Yes, every 2 weeks","2011","Other degree","East Germany","9","","",""
"Yes, every 2 weeks","2011","no degree/no degree yet","West Germany","32","0.156230090609847","0.105785347831873","0.20667483338782"
"Yes, every 2 weeks","2011","no degree/no degree yet","East Germany","2","","",""
"Yes, every 3-4 weeks","2011","lower secondary degree","West Germany","290","0.0846723887036821","0.0750085844997058","0.0943361929076583"
"Yes, every 3-4 weeks","2011","lower secondary degree","East Germany","31","0.151369103414885","0.110539019319119","0.192199187510652"
"Yes, every 3-4 weeks","2011","secondary school degree","West Germany","345","0.0819876639931828","0.0733785465823868","0.0905967814039788"
"Yes, every 3-4 weeks","2011","secondary school degree","East Germany","218","0.117831391505124","0.103861225096672","0.131801557913575"
"Yes, every 3-4 weeks","2011","college entrance qualification","West Germany","403","0.0868205749552959","0.0786408942362876","0.0950002556743042"
"Yes, every 3-4 weeks","2011","college entrance qualification","East Germany","98","0.0717884967950878","0.0560848572824784","0.0874921363076973"
"Yes, every 3-4 weeks","2011","Other degree","West Germany","91","0.115881029347442","0.0954082492443701","0.136353809450513"
"Yes, every 3-4 weeks","2011","Other degree","East Germany","8","","",""
"Yes, every 3-4 weeks","2011","no degree/no degree yet","West Germany","18","","",""
