"plb0218","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 2 weeks","2005","(Married) couple without C. ","West Germany","286","0.123478774204095","0.110480979964361","0.13647656844383","3"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","West Germany","176","0.118684142297871","0.102767236733451","0.134601047862291","3"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","East Germany","113","0.167541278046597","0.139409575115235","0.195672980977959","3"
"Yes, every 2 weeks","2005","1-pers.-HH","East Germany","57","0.217757105112287","0.169414944594093","0.266099265630481","3"
"Yes, every 2 weeks","2005","(Married) couple without C. ","East Germany","115","0.204519501761191","0.174336101374312","0.23470290214807","3"
"Yes, every 2 weeks","2005","Single parent ","West Germany","66","0.142932747530683","0.110376830893869","0.175488664167498","3"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","West Germany","309","0.149885043867973","0.135210441193259","0.164559646542686","3"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","East Germany","92","0.223080470210747","0.186405963043848","0.259754977377646","3"
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","West Germany","99","0.120961229251203","0.0988439366082056","0.1430785218942","3"
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","East Germany","44","0.200856241567583","0.148272585178979","0.253439897956188","3"
"Yes, every 3-4 weeks","2005","1-pers.-HH","West Germany","84","0.0833668701790942","0.0668496682250234","0.099884072133165","4"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","West Germany","190","0.0782301933463924","0.0676207957533042","0.0888395909394805","4"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","East Germany","62","0.0865151474524428","0.0654781969817202","0.107552097923165","4"
"Yes, every 3-4 weeks","2005","1-pers.-HH","East Germany","24","","","","4"
"Yes, every 3-4 weeks","2005","Single parent ","West Germany","42","0.108346351376914","0.0794354357094575","0.13725726704437","4"
"Yes, every 3-4 weeks","2005","Single parent ","East Germany","19","","","","4"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","West Germany","223","0.102004044860058","0.0895619284545126","0.114446161265602","4"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","East Germany","61","0.134622830692001","0.104554621209081","0.16469104017492","4"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","West Germany","139","0.0966490486868918","0.082107068637919","0.111191028735865","4"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","East Germany","76","0.126041435683019","0.101040523843511","0.151042347522527","4"
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","West Germany","78","0.0784326798525235","0.060197211871979","0.096668147833068","4"
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","East Germany","23","","","","4"
"Yes, every week","2005","1-pers.-HH","West Germany","160","0.163240718820579","0.14115780011434","0.185323637526819","2"
"Yes, every week","2005","(Married) couple without C. ","West Germany","346","0.156113209444685","0.141773042585239","0.17045337630413","2"
"Yes, every week","2005","(Married) couple without C. ","East Germany","105","0.154310037954713","0.127277382441185","0.18134269346824","2"
"Yes, every week","2005","1-pers.-HH","East Germany","38","0.129790179882935","0.0904259297788898","0.16915442998698","2"
"Yes, every week","2005","Single parent ","West Germany","65","0.163962504582898","0.129524200568641","0.198400808597155","2"
"Yes, every week","2005","Single parent ","East Germany","17","","","","2"
"Yes, every week","2005","Couple + C. LE 16 ","East Germany","64","0.131137579643524","0.101401440497469","0.160873718789579","2"
"Yes, every week","2005","Couple + C. GT 16 ","East Germany","92","0.148246238624111","0.121479058079409","0.175013419168812","2"
"Yes, every week","2005","Couple + C. LE 16 ","West Germany","306","0.148239384201042","0.13363144502863","0.162847323373454","2"
"Yes, every week","2005","Couple + C. GT 16 ","West Germany","217","0.117948766429092","0.102074630056631","0.133822902801554","2"
"Yes, every week","2005","Couple + C. LE and GT 16","West Germany","128","0.166766097216464","0.141482305616645","0.192049888816283","2"
"Yes, every week","2005","Couple + C. LE and GT 16","East Germany","26","","","","2"
"No, never","2006","Single parent ","East Germany","","","","","1"
"No, never","2006","Couple + C. LE 16 ","West Germany","","","","","1"
"No, never","2006","1-pers.-HH","West Germany","","","","","1"
"No, never","2006","1-pers.-HH","East Germany","","","","","1"
"No, never","2006","(Married) couple without C. ","West Germany","","","","","1"
"No, never","2006","(Married) couple without C. ","East Germany","","","","","1"
"No, never","2006","Single parent ","West Germany","","","","","1"
"No, never","2006","Couple + C. LE 16 ","East Germany","","","","","1"
"No, never","2006","Couple + C. GT 16 ","West Germany","","","","","1"
"No, never","2006","Couple + C. GT 16 ","East Germany","","","","","1"
"No, never","2006","Couple + C. LE and GT 16","West Germany","","","","","1"
"No, never","2006","Couple + C. LE and GT 16","East Germany","","","","","1"
"Rarely","2006","(Married) couple without C. ","East Germany","","","","","5"
"Rarely","2006","1-pers.-HH","West Germany","","","","","5"
"Rarely","2006","1-pers.-HH","East Germany","","","","","5"
"Rarely","2006","Single parent ","West Germany","","","","","5"
"Rarely","2006","(Married) couple without C. ","West Germany","","","","","5"
"Rarely","2006","Single parent ","East Germany","","","","","5"
"Rarely","2006","Couple + C. LE 16 ","West Germany","","","","","5"
"Rarely","2006","Couple + C. LE 16 ","East Germany","","","","","5"
"Rarely","2006","Couple + C. GT 16 ","West Germany","","","","","5"
"Rarely","2006","Couple + C. GT 16 ","East Germany","","","","","5"
"Rarely","2006","Couple + C. LE and GT 16","West Germany","","","","","5"
"Rarely","2006","Couple + C. LE and GT 16","East Germany","","","","","5"
"Yes, every 2 weeks","2006","1-pers.-HH","East Germany","","","","","3"
"Yes, every 2 weeks","2006","1-pers.-HH","West Germany","","","","","3"
"Yes, every 2 weeks","2006","Single parent ","West Germany","","","","","3"
"Yes, every 2 weeks","2006","Single parent ","East Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","West Germany","","","","","3"
"Yes, every 2 weeks","2006","(Married) couple without C. ","West Germany","","","","","3"
"Yes, every 2 weeks","2006","(Married) couple without C. ","East Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","East Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. GT 16 ","East Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","West Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. LE 16 ","West Germany","","","","","3"
"Yes, every 2 weeks","2006","Couple + C. LE and GT 16","East Germany","","","","","3"
"Yes, every 3-4 weeks","2006","1-pers.-HH","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","1-pers.-HH","East Germany","","","","","4"
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","(Married) couple without C. ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Single parent ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Single parent ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. LE 16 ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. GT 16 ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","West Germany","","","","","4"
"Yes, every 3-4 weeks","2006","Couple + C. LE and GT 16","East Germany","","","","","4"
"Yes, every week","2006","Single parent ","West Germany","","","","","2"
"Yes, every week","2006","(Married) couple without C. ","West Germany","","","","","2"
"Yes, every week","2006","1-pers.-HH","West Germany","","","","","2"
"Yes, every week","2006","1-pers.-HH","East Germany","","","","","2"
"Yes, every week","2006","(Married) couple without C. ","East Germany","","","","","2"
"Yes, every week","2006","Single parent ","East Germany","","","","","2"
"Yes, every week","2006","Couple + C. LE 16 ","West Germany","","","","","2"
"Yes, every week","2006","Couple + C. LE 16 ","East Germany","","","","","2"
"Yes, every week","2006","Couple + C. GT 16 ","West Germany","","","","","2"
"Yes, every week","2006","Couple + C. GT 16 ","East Germany","","","","","2"
"Yes, every week","2006","Couple + C. LE and GT 16","West Germany","","","","","2"
"Yes, every week","2006","Couple + C. LE and GT 16","East Germany","","","","","2"
"No, never","2007","Single parent ","East Germany","67","0.391073803962637","0.315928425592437","0.466219182332837","1"
"No, never","2007","Couple + C. LE 16 ","West Germany","827","0.353556114404656","0.333919746160827","0.373192482648486","1"
"No, never","2007","Couple + C. LE and GT 16","East Germany","52","0.256395571610636","0.19330486039435","0.319486282826922","1"
"No, never","2007","1-pers.-HH","West Germany","371","0.306648910965696","0.279692488769248","0.333605333162144","1"
"No, never","2007","1-pers.-HH","East Germany","91","0.277832457534143","0.227396850805628","0.328268064262659","1"
"No, never","2007","(Married) couple without C. ","West Germany","956","0.365098626808589","0.346172760766601","0.384024492850576","1"
"No, never","2007","(Married) couple without C. ","East Germany","231","0.309242886391751","0.275829771530914","0.342656001252587","1"
"No, never","2007","Single parent ","West Germany","175","0.381169269138251","0.337307866745124","0.425030671531377","1"
"No, never","2007","Couple + C. LE 16 ","East Germany","136","0.268387550096089","0.229854094128606","0.306921006063572","1"
"No, never","2007","Couple + C. GT 16 ","West Germany","657","0.423872538628428","0.399778791857183","0.447966285399672","1"
"No, never","2007","Couple + C. GT 16 ","East Germany","219","0.326206038226658","0.291097531293975","0.361314545159341","1"
"No, never","2007","Couple + C. LE and GT 16","West Germany","302","0.411808704234518","0.376491547321096","0.44712586114794","1"
"Rarely","2007","1-pers.-HH","West Germany","273","0.253828016637813","0.22838584472664","0.279270188548987","5"
"Rarely","2007","(Married) couple without C. ","East Germany","191","0.248292819146528","0.217060024141696","0.27952561415136","5"
"Rarely","2007","Couple + C. LE 16 ","West Germany","579","0.239900472702669","0.222360966642622","0.257439978762717","5"
"Rarely","2007","1-pers.-HH","East Germany","74","0.256053056893175","0.206909935132801","0.305196178653549","5"
"Rarely","2007","(Married) couple without C. ","West Germany","620","0.248562603299712","0.231573837645809","0.265551368953615","5"
"Rarely","2007","Single parent ","West Germany","99","0.217670905173953","0.180403206954763","0.254938603393143","5"
"Rarely","2007","Single parent ","East Germany","30","0.17219604623477","0.114057265500907","0.230334826968633","5"
"Rarely","2007","Couple + C. LE 16 ","East Germany","138","0.267443458478048","0.228953025173854","0.305933891782241","5"
"Rarely","2007","Couple + C. GT 16 ","West Germany","373","0.209031384327416","0.18920640299562","0.228856365659212","5"
"Rarely","2007","Couple + C. GT 16 ","East Germany","187","0.272619385372256","0.23927198116377","0.305966789580741","5"
"Rarely","2007","Couple + C. LE and GT 16","West Germany","178","0.233411072426659","0.203056740744882","0.263765404108437","5"
"Rarely","2007","Couple + C. LE and GT 16","East Germany","52","0.30284230233214","0.23645072868835","0.369233875975931","5"
"Yes, every 2 weeks","2007","1-pers.-HH","East Germany","55","0.189567475215588","0.145434102211944","0.233700848219233","3"
"Yes, every 2 weeks","2007","Single parent ","West Germany","76","0.15947471098908","0.126410440763243","0.192538981214918","3"
"Yes, every 2 weeks","2007","1-pers.-HH","West Germany","166","0.153924627930178","0.132827491156142","0.175021764704213","3"
"Yes, every 2 weeks","2007","(Married) couple without C. ","East Germany","134","0.197468243456084","0.16868868236831","0.226247804543859","3"
"Yes, every 2 weeks","2007","Single parent ","East Germany","29","","","","3"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","East Germany","108","0.23509387209577","0.198218113816943","0.271969630374597","3"
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","West Germany","179","0.12350265607136","0.107461307946953","0.139544004195766","3"
"Yes, every 2 weeks","2007","Couple + C. GT 16 ","East Germany","120","0.193994856174077","0.164382918998779","0.223606793349375","3"
"Yes, every 2 weeks","2007","(Married) couple without C. ","West Germany","326","0.141611637368692","0.127906325843884","0.155316948893499","3"
"Yes, every 2 weeks","2007","Couple + C. LE 16 ","West Germany","344","0.175860310240315","0.160223401263638","0.191497219216992","3"
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","West Germany","95","0.110442756834884","0.0879504371875195","0.132935076482249","3"
"Yes, every 2 weeks","2007","Couple + C. LE and GT 16","East Germany","38","0.190161852751513","0.133459641629152","0.246864063873875","3"
"Yes, every 3-4 weeks","2007","1-pers.-HH","West Germany","124","0.111783848843718","0.0933628235951417","0.130204874092295","4"
"Yes, every 3-4 weeks","2007","1-pers.-HH","East Germany","34","0.116093753834687","0.0800247369387193","0.152162770730655","4"
"Yes, every 3-4 weeks","2007","(Married) couple without C. ","West Germany","221","0.0942306424311188","0.0827463982764371","0.1057148865858","4"
"Yes, every 3-4 weeks","2007","(Married) couple without C. ","East Germany","68","0.0878028647001375","0.0673429830922615","0.108262746308013","4"
"Yes, every 3-4 weeks","2007","Single parent ","West Germany","48","0.0895376812277451","0.0637524193056739","0.115322943149816","4"
"Yes, every 3-4 weeks","2007","Single parent ","East Germany","11","","","","4"
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","East Germany","61","0.108364798142396","0.0813343061134247","0.135395290171368","4"
"Yes, every 3-4 weeks","2007","Couple + C. LE 16 ","West Germany","214","0.099798614660701","0.0874874633075334","0.112109766013869","4"
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","West Germany","156","0.100928816179822","0.0862418517989558","0.115615780560687","4"
"Yes, every 3-4 weeks","2007","Couple + C. GT 16 ","East Germany","67","0.0953844938907618","0.0733869745104407","0.117382013271083","4"
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","West Germany","72","0.0886622794331245","0.0682642696082655","0.109060289257983","4"
"Yes, every 3-4 weeks","2007","Couple + C. LE and GT 16","East Germany","20","","","","4"
"Yes, every week","2007","1-pers.-HH","West Germany","190","0.173814595622594","0.151660867798372","0.195968323446817","2"
"Yes, every week","2007","1-pers.-HH","East Germany","49","0.160453256522406","0.119127245671743","0.201779267373069","2"
"Yes, every week","2007","(Married) couple without C. ","West Germany","363","0.150496490091889","0.136441087059012","0.164551893124765","2"
"Yes, every week","2007","(Married) couple without C. ","East Germany","111","0.1571931863055","0.13087928150924","0.18350709110176","2"
"Yes, every week","2007","Single parent ","West Germany","73","0.152147433470971","0.119711222056718","0.184583644885224","2"
"Yes, every week","2007","Single parent ","East Germany","25","","","","2"
"Yes, every week","2007","Couple + C. LE 16 ","West Germany","313","0.130884487991658","0.117031309958258","0.144737666025058","2"
"Yes, every week","2007","Couple + C. LE 16 ","East Germany","65","0.120710321187697","0.0923798090573853","0.149040833318009","2"
"Yes, every week","2007","Couple + C. GT 16 ","West Germany","251","0.142664604792975","0.125613170783065","0.159716038802885","2"
"Yes, every week","2007","Couple + C. GT 16 ","East Germany","92","0.111795226336247","0.0881974551058847","0.13539299756661","2"
"Yes, every week","2007","Couple + C. LE and GT 16","West Germany","99","0.155675187070813","0.1296590296582","0.181691344483427","2"
"Yes, every week","2007","Couple + C. LE and GT 16","East Germany","22","","","","2"
"No, never","2008","1-pers.-HH","West Germany","","","","","1"
"No, never","2008","Single parent ","East Germany","","","","","1"
"No, never","2008","Single parent ","West Germany","","","","","1"
"No, never","2008","Couple + C. LE 16 ","West Germany","","","","","1"
"No, never","2008","Couple + C. LE 16 ","East Germany","","","","","1"
"No, never","2008","Couple + C. GT 16 ","West Germany","","","","","1"
"No, never","2008","Couple + C. LE and GT 16","East Germany","","","","","1"
"No, never","2008","1-pers.-HH","East Germany","","","","","1"
"No, never","2008","(Married) couple without C. ","West Germany","","","","","1"
"No, never","2008","(Married) couple without C. ","East Germany","","","","","1"
"No, never","2008","Couple + C. GT 16 ","East Germany","","","","","1"
"No, never","2008","Couple + C. LE and GT 16","West Germany","","","","","1"
"Rarely","2008","(Married) couple without C. ","West Germany","","","","","5"
"Rarely","2008","(Married) couple without C. ","East Germany","","","","","5"
"Rarely","2008","Single parent ","East Germany","","","","","5"
"Rarely","2008","Couple + C. LE 16 ","West Germany","","","","","5"
"Rarely","2008","1-pers.-HH","West Germany","","","","","5"
"Rarely","2008","1-pers.-HH","East Germany","","","","","5"
"Rarely","2008","Single parent ","West Germany","","","","","5"
"Rarely","2008","Couple + C. LE 16 ","East Germany","","","","","5"
"Rarely","2008","Couple + C. GT 16 ","West Germany","","","","","5"
"Rarely","2008","Couple + C. GT 16 ","East Germany","","","","","5"
"Rarely","2008","Couple + C. LE and GT 16","West Germany","","","","","5"
"Rarely","2008","Couple + C. LE and GT 16","East Germany","","","","","5"
"Yes, every 2 weeks","2008","1-pers.-HH","East Germany","","","","","3"
"Yes, every 2 weeks","2008","1-pers.-HH","West Germany","","","","","3"
"Yes, every 2 weeks","2008","(Married) couple without C. ","East Germany","","","","","3"
"Yes, every 2 weeks","2008","Single parent ","West Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","East Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","East Germany","","","","","3"
"Yes, every 2 weeks","2008","(Married) couple without C. ","West Germany","","","","","3"
"Yes, every 2 weeks","2008","Single parent ","East Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","West Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","West Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","West Germany","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","East Germany","","","","","3"
"Yes, every 3-4 weeks","2008","1-pers.-HH","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","1-pers.-HH","West Germany","","","","","4"
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Single parent ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Single parent ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","West Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","East Germany","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","West Germany","","","","","4"
"Yes, every week","2008","1-pers.-HH","East Germany","","","","","2"
"Yes, every week","2008","(Married) couple without C. ","East Germany","","","","","2"
"Yes, every week","2008","1-pers.-HH","West Germany","","","","","2"
"Yes, every week","2008","(Married) couple without C. ","West Germany","","","","","2"
"Yes, every week","2008","Single parent ","West Germany","","","","","2"
"Yes, every week","2008","Single parent ","East Germany","","","","","2"
"Yes, every week","2008","Couple + C. LE 16 ","East Germany","","","","","2"
"Yes, every week","2008","Couple + C. LE 16 ","West Germany","","","","","2"
"Yes, every week","2008","Couple + C. GT 16 ","West Germany","","","","","2"
"Yes, every week","2008","Couple + C. GT 16 ","East Germany","","","","","2"
"Yes, every week","2008","Couple + C. LE and GT 16","West Germany","","","","","2"
"Yes, every week","2008","Couple + C. LE and GT 16","East Germany","","","","","2"
"No, never","2009","1-pers.-HH","West Germany","361","0.34211371264006","0.312811931927668","0.371415493352452","1"
"No, never","2009","Single parent ","East Germany","54","0.359533017989619","0.281156744972891","0.437909291006347","1"
"No, never","2009","Couple + C. LE and GT 16","East Germany","51","0.297679713010176","0.225928703181106","0.369430722839246","1"
"No, never","2009","1-pers.-HH","East Germany","83","0.299755051647472","0.247997575475234","0.351512527819709","1"
"No, never","2009","Single parent ","West Germany","184","0.390283943478746","0.345754036632803","0.434813850324689","1"
"No, never","2009","Couple + C. LE 16 ","West Germany","649","0.35540245528522","0.333034838854943","0.377770071715496","1"
"No, never","2009","Couple + C. LE 16 ","East Germany","133","0.241319580721086","0.20292104881157","0.279718112630601","1"
"No, never","2009","Couple + C. GT 16 ","West Germany","607","0.396337893001588","0.371900293848274","0.420775492154901","1"
"No, never","2009","Couple + C. LE and GT 16","West Germany","252","0.388253081290062","0.351433070644642","0.425073091935481","1"
"No, never","2009","(Married) couple without C. ","West Germany","838","0.372537277755331","0.352515487158152","0.39255906835251","1"
"No, never","2009","(Married) couple without C. ","East Germany","230","0.302488466549763","0.268936965901205","0.336039967198321","1"
"No, never","2009","Couple + C. GT 16 ","East Germany","188","0.309972837619743","0.272138419617656","0.347807255621829","1"
"Rarely","2009","(Married) couple without C. ","West Germany","572","0.241144217926218","0.223429178136194","0.258859257716242","5"
"Rarely","2009","Single parent ","East Germany","30","0.172537707939787","0.110823812111523","0.23425160376805","5"
"Rarely","2009","1-pers.-HH","East Germany","80","0.252984287440065","0.203873546566565","0.302095028313564","5"
"Rarely","2009","(Married) couple without C. ","East Germany","193","0.278050818517875","0.245324492995318","0.310777144040431","5"
"Rarely","2009","Single parent ","West Germany","88","0.198862559257939","0.1624268141847","0.235298304331178","5"
"Rarely","2009","Couple + C. LE 16 ","West Germany","466","0.265979097896462","0.245330377705877","0.286627818087048","5"
"Rarely","2009","Couple + C. LE 16 ","East Germany","140","0.332473625862113","0.290196863956317","0.374750387767909","5"
"Rarely","2009","1-pers.-HH","West Germany","271","0.282796543868192","0.254980741541589","0.310612346194795","5"
"Rarely","2009","Couple + C. GT 16 ","West Germany","335","0.200728542430873","0.180717003007836","0.220740081853909","5"
"Rarely","2009","Couple + C. GT 16 ","East Germany","153","0.267744578306266","0.231521630886747","0.303967525725785","5"
"Rarely","2009","Couple + C. LE and GT 16","West Germany","172","0.241173979078681","0.208853566893701","0.273494391263661","5"
"Rarely","2009","Couple + C. LE and GT 16","East Germany","46","0.2593982536374","0.190618331204734","0.328178176070066","5"
"Yes, every 2 weeks","2009","1-pers.-HH","East Germany","47","0.148824981456846","0.108617006920371","0.18903295599332","3"
"Yes, every 2 weeks","2009","1-pers.-HH","West Germany","151","0.154449109646406","0.13212901993331","0.176769199359501","3"
"Yes, every 2 weeks","2009","(Married) couple without C. ","East Germany","118","0.179437934742874","0.151409768056745","0.207466101429002","3"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","East Germany","89","0.18539434470146","0.153602619465944","0.217186069936976","3"
"Yes, every 2 weeks","2009","(Married) couple without C. ","West Germany","290","0.15157617644179","0.13672550864768","0.1664268442359","3"
"Yes, every 2 weeks","2009","Single parent ","West Germany","65","0.144037200646833","0.111984663685033","0.176089737608633","3"
"Yes, every 2 weeks","2009","Single parent ","East Germany","32","0.261003654247912","0.189271927683142","0.332735380812682","3"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","West Germany","235","0.14085431425928","0.124597566961857","0.157111061556703","3"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","East Germany","86","0.192900973472811","0.157491495604475","0.228310451341148","3"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","West Germany","216","0.138012324262155","0.120780222750714","0.155244425773595","3"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","East Germany","23","","","","3"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","West Germany","81","0.109766949989459","0.0861497604990723","0.133384139479846","3"
"Yes, every 3-4 weeks","2009","1-pers.-HH","East Germany","33","0.11017676413856","0.0748045927279098","0.145548935549211","4"
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","East Germany","73","0.111061853181557","0.0881109345940164","0.134012771769097","4"
"Yes, every 3-4 weeks","2009","1-pers.-HH","West Germany","61","0.0650120944057723","0.0497844253043422","0.0802397635072024","4"
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","West Germany","187","0.0824456444869856","0.0710556414193862","0.0938356475545851","4"
"Yes, every 3-4 weeks","2009","Single parent ","West Germany","39","0.0766147858260182","0.0523349703237185","0.100894601328318","4"
"Yes, every 3-4 weeks","2009","Single parent ","East Germany","11","","","","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","East Germany","55","0.116836461933907","0.0880095138886079","0.145663409979206","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","West Germany","160","0.0936499326702962","0.0800349563071146","0.107264909033478","4"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","West Germany","137","0.0881303257390696","0.0739672409489522","0.102293410529187","4"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","East Germany","68","0.097628986422253","0.0733475651862834","0.121910407658222","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","East Germany","21","","","","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","West Germany","59","0.0764360339951813","0.0563625331151154","0.0965095348752471","4"
"Yes, every week","2009","1-pers.-HH","East Germany","58","0.188258915317058","0.144096645886092","0.232421184748024","2"
"Yes, every week","2009","(Married) couple without C. ","East Germany","106","0.128960927007932","0.10447989428245","0.153441959733414","2"
"Yes, every week","2009","1-pers.-HH","West Germany","163","0.155628539439569","0.133239021166382","0.178018057712757","2"
"Yes, every week","2009","(Married) couple without C. ","West Germany","353","0.152296683389675","0.137417083753406","0.167176283025944","2"
