"plb0218","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","Single parent ","Rural Area","47","0.175248506477902","0.125682652910138","0.224814360045665"
"Rarely","2009","Couple + C. LE 16 ","Urban Area","398","0.257914096319795","0.235587798613813","0.280240394025776"
"Rarely","2009","Couple + C. LE 16 ","Rural Area","208","0.318510189152068","0.285408732081717","0.35161164622242"
"Rarely","2009","Couple + C. GT 16 ","Urban Area","302","0.20683904015377","0.184897091751925","0.228780988555615"
"Rarely","2009","Couple + C. GT 16 ","Rural Area","186","0.221932197612797","0.193208592636223","0.250655802589371"
"Rarely","2009","Couple + C. LE and GT 16","Urban Area","141","0.229680391668635","0.194333919250983","0.265026864086288"
"Rarely","2009","Couple + C. LE and GT 16","Rural Area","77","0.283248274388262","0.230937196250828","0.335559352525696"
"No, never","2010","1-pers.-HH","Urban Area","","","",""
"No, never","2010","1-pers.-HH","Rural Area","","","",""
"No, never","2010","(Married) couple without C. ","Urban Area","","","",""
"No, never","2010","(Married) couple without C. ","Rural Area","","","",""
"No, never","2010","Single parent ","Urban Area","268","0.445557662154477","0.405384170548001","0.485731153760954"
"No, never","2010","Single parent ","Rural Area","136","0.461739717646822","0.405137331093574","0.518342104200071"
"No, never","2010","Couple + C. LE 16 ","Urban Area","630","0.311077712724656","0.291211709350522","0.33094371609879"
"No, never","2010","Couple + C. LE 16 ","Rural Area","353","0.314289524218167","0.28752838983332","0.341050658603015"
"No, never","2010","Couple + C. GT 16 ","Urban Area","6","","",""
"No, never","2010","Couple + C. GT 16 ","Rural Area","9","","",""
"No, never","2010","Couple + C. LE and GT 16","Urban Area","71","0.393628783391039","0.323037367571565","0.464220199210513"
"No, never","2010","Couple + C. LE and GT 16","Rural Area","48","0.369880834772124","0.291838243191479","0.447923426352769"
"Yes, every week","2010","1-pers.-HH","Urban Area","","","",""
"Yes, every week","2010","1-pers.-HH","Rural Area","","","",""
"Yes, every week","2010","(Married) couple without C. ","Urban Area","","","",""
"Yes, every week","2010","(Married) couple without C. ","Rural Area","","","",""
"Yes, every week","2010","Single parent ","Urban Area","70","0.116157733686692","0.0902594564206548","0.14205601095273"
"Yes, every week","2010","Single parent ","Rural Area","30","0.0985319235223896","0.0646940069448251","0.132369840099954"
"Yes, every week","2010","Couple + C. LE 16 ","Urban Area","283","0.127307784758102","0.11300406573156","0.141611503784645"
"Yes, every week","2010","Couple + C. LE 16 ","Rural Area","199","0.166392658177614","0.14492340095293","0.187861915402297"
"Yes, every week","2010","Couple + C. GT 16 ","Urban Area","1","","",""
"Yes, every week","2010","Couple + C. GT 16 ","Rural Area","2","","",""
"Yes, every week","2010","Couple + C. LE and GT 16","Urban Area","23","","",""
"Yes, every week","2010","Couple + C. LE and GT 16","Rural Area","18","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","Urban Area","","","",""
"Yes, every 2 weeks","2010","1-pers.-HH","Rural Area","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 2 weeks","2010","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 2 weeks","2010","Single parent ","Urban Area","99","0.172992720251706","0.142420427603762","0.20356501289965"
"Yes, every 2 weeks","2010","Single parent ","Rural Area","54","0.174500376350746","0.131408383139024","0.217592369562468"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","Urban Area","344","0.170630250471418","0.154486923300699","0.186773577642138"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","Rural Area","193","0.16604403683667","0.144592798170402","0.187495275502939"
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","Urban Area","1","","",""
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","Rural Area","3","","",""
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","Urban Area","27","","",""
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","Rural Area","29","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","Urban Area","","","",""
"Yes, every 3-4 weeks","2010","1-pers.-HH","Rural Area","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 3-4 weeks","2010","Single parent ","Urban Area","35","0.0621494719039764","0.0426355320088919","0.0816634117990608"
"Yes, every 3-4 weeks","2010","Single parent ","Rural Area","28","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","Urban Area","222","0.108159079781278","0.0948310446639459","0.12148711489861"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","Rural Area","117","0.103798327818699","0.0862163702549956","0.121380285382401"
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","Urban Area","16","","",""
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","Rural Area","13","","",""
"Rarely","2010","1-pers.-HH","Urban Area","","","",""
"Rarely","2010","1-pers.-HH","Rural Area","","","",""
"Rarely","2010","(Married) couple without C. ","Urban Area","","","",""
"Rarely","2010","(Married) couple without C. ","Rural Area","","","",""
"Rarely","2010","Single parent ","Urban Area","116","0.203142412003148","0.170622445722919","0.235662378283377"
"Rarely","2010","Single parent ","Rural Area","50","0.165896520526289","0.12366190314747","0.208131137905107"
"Rarely","2010","Couple + C. LE 16 ","Urban Area","607","0.282825172264546","0.263498259427646","0.302152085101446"
"Rarely","2010","Couple + C. LE 16 ","Rural Area","294","0.24947545294885","0.224531485309594","0.274419420588106"
"Rarely","2010","Couple + C. GT 16 ","Urban Area","4","","",""
"Rarely","2010","Couple + C. GT 16 ","Rural Area","1","","",""
"Rarely","2010","Couple + C. LE and GT 16","Urban Area","47","0.246984149827449","0.184671563107116","0.309296736547783"
"Rarely","2010","Couple + C. LE and GT 16","Rural Area","39","0.247969334523314","0.178161175178751","0.317777493867877"
"No, never","2011","1-pers.-HH","Urban Area","369","0.332935579182391","0.304868458911784","0.361002699452998"
"No, never","2011","1-pers.-HH","Rural Area","141","0.287182053612647","0.246102748015236","0.328261359210058"
"No, never","2011","(Married) couple without C. ","Urban Area","934","0.400424488174195","0.380391057068804","0.420457919279586"
"No, never","2011","(Married) couple without C. ","Rural Area","442","0.361122905032007","0.334323405249922","0.387922404814092"
"No, never","2011","Single parent ","Urban Area","567","0.448719785248228","0.420958449065521","0.476481121430935"
"No, never","2011","Single parent ","Rural Area","270","0.363008729353543","0.325753831344164","0.400263627362921"
"No, never","2011","Couple + C. LE 16 ","Urban Area","1415","0.367174459450361","0.351997300969789","0.382351617930933"
"No, never","2011","Couple + C. LE 16 ","Rural Area","694","0.323070496925679","0.303191849449256","0.342949144402101"
"No, never","2011","Couple + C. GT 16 ","Urban Area","551","0.403568600662113","0.377465199295984","0.429672002028242"
"No, never","2011","Couple + C. GT 16 ","Rural Area","312","0.395689941320647","0.362220490868725","0.429159391772569"
"No, never","2011","Couple + C. LE and GT 16","Urban Area","323","0.386048883942343","0.352848270010029","0.419249497874658"
"No, never","2011","Couple + C. LE and GT 16","Rural Area","217","0.41207247255699","0.37126958615066","0.45287535896332"
"Yes, every week","2011","1-pers.-HH","Urban Area","193","0.166594689784663","0.144402887653958","0.188786491915368"
"Yes, every week","2011","1-pers.-HH","Rural Area","80","0.155914807046126","0.122977206794616","0.188852407297637"
"Yes, every week","2011","(Married) couple without C. ","Urban Area","326","0.150727871644814","0.136099590520089","0.165356152769539"
"Yes, every week","2011","(Married) couple without C. ","Rural Area","184","0.139648750475352","0.120309175065779","0.158988325884926"
"Yes, every week","2011","Single parent ","Urban Area","166","0.160642623435377","0.140146562553187","0.181138684317567"
"Yes, every week","2011","Single parent ","Rural Area","82","0.149752148799991","0.122107097069056","0.177397200530927"
"Yes, every week","2011","Couple + C. LE 16 ","Urban Area","520","0.135037728940853","0.124277081997065","0.145798375884642"
"Yes, every week","2011","Couple + C. LE 16 ","Rural Area","312","0.115777815550243","0.102177160058979","0.129378471041506"
"Yes, every week","2011","Couple + C. GT 16 ","Urban Area","225","0.165373715430724","0.145606866739531","0.185140564121916"
"Yes, every week","2011","Couple + C. GT 16 ","Rural Area","126","0.145980940863247","0.121813925091831","0.170147956634663"
"Yes, every week","2011","Couple + C. LE and GT 16","Urban Area","113","0.140936624989088","0.117207451972771","0.164665798005406"
"Yes, every week","2011","Couple + C. LE and GT 16","Rural Area","71","0.123134498503393","0.0958950348501774","0.150373962156609"
"Yes, every 2 weeks","2011","1-pers.-HH","Urban Area","167","0.159533728989991","0.137725506677779","0.181341951302203"
"Yes, every 2 weeks","2011","1-pers.-HH","Rural Area","84","0.182907159620452","0.147807234657881","0.218007084583022"
"Yes, every 2 weeks","2011","(Married) couple without C. ","Urban Area","292","0.130467510460226","0.116696456708984","0.144238564211467"
"Yes, every 2 weeks","2011","(Married) couple without C. ","Rural Area","204","0.164907198756118","0.144202081782864","0.185612315729371"
"Yes, every 2 weeks","2011","Single parent ","Urban Area","196","0.158053867493047","0.137692297125523","0.17841543786057"
"Yes, every 2 weeks","2011","Single parent ","Rural Area","116","0.180312198061974","0.15052738395321","0.210097012170738"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","Urban Area","582","0.158586875430617","0.147085480937674","0.170088269923559"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","Rural Area","393","0.192768390037548","0.176000305648756","0.209536474426341"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","Urban Area","187","0.146252639142224","0.127451909244543","0.165053369039904"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","Rural Area","135","0.140977877245941","0.117159135118339","0.164796619373544"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","Urban Area","133","0.168910587065227","0.143359441390145","0.194461732740309"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","Rural Area","83","0.117750189899214","0.091031277138951","0.144469102659476"
"Yes, every 3-4 weeks","2011","1-pers.-HH","Urban Area","102","0.100513606551873","0.0826057506989487","0.118421462404798"
"Yes, every 3-4 weeks","2011","1-pers.-HH","Rural Area","46","0.0942489238090364","0.0677213359264234","0.120776511691649"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","Urban Area","214","0.0858368869003026","0.0743838171739364","0.0972899566266687"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","Rural Area","117","0.0962242869989933","0.079770601368946","0.112677972629041"
"Yes, every 3-4 weeks","2011","Single parent ","Urban Area","86","0.0611582501092254","0.0477833583763921","0.0745331418420588"
"Yes, every 3-4 weeks","2011","Single parent ","Rural Area","64","0.104283580440606","0.0806052357391401","0.127961925142071"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","Urban Area","367","0.0837262907013331","0.0750055017590111","0.0924470796436551"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","Rural Area","229","0.118574571527056","0.104832410580615","0.132316732473497"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","Urban Area","119","0.0737391862170158","0.059834090489689","0.0876442819443426"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","Rural Area","70","0.0969116129855726","0.0766630501253528","0.117160175845792"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","Urban Area","71","0.116360676692247","0.0944931984206393","0.138228154963855"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","Rural Area","53","0.09320743644803","0.0691071922162605","0.1173076806798"
"Rarely","2011","1-pers.-HH","Urban Area","252","0.240422395491081","0.214971246200126","0.265873544782036"
"Rarely","2011","1-pers.-HH","Rural Area","115","0.279747055911739","0.238992101085633","0.320502010737845"
"Rarely","2011","(Married) couple without C. ","Urban Area","532","0.232543242820463","0.215270874191978","0.249815611448948"
"Rarely","2011","(Married) couple without C. ","Rural Area","287","0.23809685873753","0.214332985553825","0.261860731921235"
"Rarely","2011","Single parent ","Urban Area","218","0.171425473714123","0.150389141514049","0.192461805914197"
"Rarely","2011","Single parent ","Rural Area","108","0.202643343343886","0.171501050286788","0.233785636400985"
"Rarely","2011","Couple + C. LE 16 ","Urban Area","991","0.255474645476836","0.241742895535568","0.269206395418103"
"Rarely","2011","Couple + C. LE 16 ","Rural Area","498","0.249808725959475","0.231407097096565","0.268210354822384"
"Rarely","2011","Couple + C. GT 16 ","Urban Area","275","0.211065858547924","0.189354473133161","0.232777243962687"
"Rarely","2011","Couple + C. GT 16 ","Rural Area","177","0.220439627584592","0.192066260531758","0.248812994637426"
"Rarely","2011","Couple + C. LE and GT 16","Urban Area","186","0.187743227311094","0.161112263922984","0.214374190699203"
"Rarely","2011","Couple + C. LE and GT 16","Rural Area","135","0.253835402592373","0.217757971692235","0.289912833492512"
"No, never","2012","1-pers.-HH","Urban Area","11","","",""
"No, never","2012","1-pers.-HH","Rural Area","9","","",""
"No, never","2012","(Married) couple without C. ","Urban Area","","","",""
"No, never","2012","(Married) couple without C. ","Rural Area","7","","",""
"No, never","2012","Single parent ","Urban Area","326","0.477843022185799","0.441483157776596","0.514202886595003"
"No, never","2012","Single parent ","Rural Area","170","0.438280395353724","0.387723192022257","0.48883759868519"
"No, never","2012","Couple + C. LE 16 ","Urban Area","761","0.381060890624974","0.359718068182289","0.40240371306766"
"No, never","2012","Couple + C. LE 16 ","Rural Area","462","0.37840886286691","0.350911110602718","0.405906615131102"
"No, never","2012","Couple + C. GT 16 ","Urban Area","21","","",""
"No, never","2012","Couple + C. GT 16 ","Rural Area","16","","",""
"No, never","2012","Couple + C. LE and GT 16","Urban Area","146","0.370235925269685","0.321876968432076","0.418594882107294"
"No, never","2012","Couple + C. LE and GT 16","Rural Area","99","0.39337934605573","0.335111282883481","0.451647409227979"
"Yes, every week","2012","1-pers.-HH","Urban Area","4","","",""
"Yes, every week","2012","1-pers.-HH","Rural Area","3","","",""
"Yes, every week","2012","(Married) couple without C. ","Urban Area","4","","",""
"Yes, every week","2012","(Married) couple without C. ","Rural Area","1","","",""
"Yes, every week","2012","Single parent ","Urban Area","98","0.132404393406418","0.107733268174666","0.157075518638169"
"Yes, every week","2012","Single parent ","Rural Area","49","0.156708490858489","0.119667520365584","0.193749461351395"
"Yes, every week","2012","Couple + C. LE 16 ","Urban Area","275","0.132609532472984","0.117704758518258","0.14751430642771"
"Yes, every week","2012","Couple + C. LE 16 ","Rural Area","186","0.156312349025714","0.135722572669621","0.176902125381807"
"Yes, every week","2012","Couple + C. GT 16 ","Urban Area","6","","",""
"Yes, every week","2012","Couple + C. GT 16 ","Rural Area","7","","",""
"Yes, every week","2012","Couple + C. LE and GT 16","Urban Area","58","0.142184256609078","0.107208149829538","0.177160363388619"
"Yes, every week","2012","Couple + C. LE and GT 16","Rural Area","43","0.140075413133662","0.0986776049251364","0.181473221342187"
"Yes, every 2 weeks","2012","1-pers.-HH","Urban Area","6","","",""
"Yes, every 2 weeks","2012","1-pers.-HH","Rural Area","10","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","Urban Area","5","","",""
"Yes, every 2 weeks","2012","(Married) couple without C. ","Rural Area","2","","",""
"Yes, every 2 weeks","2012","Single parent ","Urban Area","112","0.137871652944506","0.112775766448602","0.16296753944041"
"Yes, every 2 weeks","2012","Single parent ","Rural Area","66","0.178519240499729","0.139499134735925","0.217539346263534"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","Urban Area","335","0.178483728375249","0.161655511550427","0.195311945200071"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","Rural Area","190","0.160509196334107","0.139696800846815","0.1813215918214"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","Urban Area","8","","",""
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","Rural Area","13","","",""
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","Urban Area","51","0.17977918174065","0.141321438306699","0.218236925174602"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","Rural Area","55","0.22437920895808","0.174618995316084","0.274139422600076"
"Yes, every 3-4 weeks","2012","1-pers.-HH","Urban Area","4","","",""
"Yes, every 3-4 weeks","2012","1-pers.-HH","Rural Area","2","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","Urban Area","2","","",""
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","Rural Area","1","","",""
"Yes, every 3-4 weeks","2012","Single parent ","Urban Area","58","0.0814046607888824","0.0614994930366026","0.101309828541162"
"Yes, every 3-4 weeks","2012","Single parent ","Rural Area","26","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","Urban Area","180","0.0965424645683813","0.0835633889579715","0.109521540178791"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","Rural Area","123","0.106143633616537","0.0886795829526822","0.123607684280392"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","Urban Area","1","","",""
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","Urban Area","46","0.105871203120103","0.0750579416382396","0.136684464601967"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","Rural Area","22","","",""
"Rarely","2012","1-pers.-HH","Urban Area","3","","",""
"Rarely","2012","1-pers.-HH","Rural Area","3","","",""
"Rarely","2012","(Married) couple without C. ","Urban Area","1","","",""
"Rarely","2012","(Married) couple without C. ","Rural Area","3","","",""
"Rarely","2012","Single parent ","Urban Area","131","0.170476270674394","0.143103077465222","0.197849463883566"
"Rarely","2012","Single parent ","Rural Area","59","0.167096788732501","0.129084103530019","0.205109473934982"
"Rarely","2012","Couple + C. LE 16 ","Urban Area","438","0.211303383958411","0.193362703366068","0.229244064550755"
"Rarely","2012","Couple + C. LE 16 ","Rural Area","234","0.198625958156732","0.17600558441022","0.221246331903245"
"Rarely","2012","Couple + C. GT 16 ","Urban Area","11","","",""
"Rarely","2012","Couple + C. GT 16 ","Rural Area","6","","",""
"Rarely","2012","Couple + C. LE and GT 16","Urban Area","82","0.201929433260483","0.161725442521804","0.242133423999162"
"Rarely","2012","Couple + C. LE and GT 16","Rural Area","51","0.166915760563615","0.122436317471727","0.211395203655503"
"No, never","2013","1-pers.-HH","Urban Area","404","0.338396310964689","0.310977611719965","0.365815010209414"
"No, never","2013","1-pers.-HH","Rural Area","168","0.323552685941422","0.282587142439896","0.364518229442948"
"No, never","2013","(Married) couple without C. ","Urban Area","844","0.365036977326516","0.3447008279499","0.385373126703132"
"No, never","2013","(Married) couple without C. ","Rural Area","440","0.37157568569324","0.344074217453588","0.399077153932892"
"No, never","2013","Single parent ","Urban Area","525","0.455648741812038","0.427050467235967","0.484247016388109"
"No, never","2013","Single parent ","Rural Area","268","0.418502374091742","0.379889044096012","0.457115704087471"
"No, never","2013","Couple + C. LE 16 ","Urban Area","1317","0.390711677161986","0.374067399511255","0.407355954812716"
"No, never","2013","Couple + C. LE 16 ","Rural Area","626","0.321347702445046","0.29999825698568","0.342697147904412"
"No, never","2013","Couple + C. GT 16 ","Urban Area","516","0.39648533665436","0.369335179820696","0.423635493488024"
"No, never","2013","Couple + C. GT 16 ","Rural Area","255","0.349943471830181","0.31495914712427","0.384927796536091"
"No, never","2013","Couple + C. LE and GT 16","Urban Area","341","0.358103658467658","0.326299947470761","0.389907369464554"
"No, never","2013","Couple + C. LE and GT 16","Rural Area","212","0.414063079757504","0.373303908371872","0.454822251143137"
"Yes, every week","2013","1-pers.-HH","Urban Area","176","0.163977277736151","0.14252191034677","0.185432645125532"
"Yes, every week","2013","1-pers.-HH","Rural Area","88","0.199592832772221","0.164593708039195","0.234591957505247"
"Yes, every week","2013","(Married) couple without C. ","Urban Area","274","0.122278526407475","0.108440328542075","0.136116724272876"
"Yes, every week","2013","(Married) couple without C. ","Rural Area","153","0.122392934167113","0.103740566164285","0.141045302169942"
"Yes, every week","2013","Single parent ","Urban Area","147","0.133860087470633","0.114307478884187","0.153412696057079"
"Yes, every week","2013","Single parent ","Rural Area","87","0.140662690019863","0.113449114025778","0.167876266013948"
"Yes, every week","2013","Couple + C. LE 16 ","Urban Area","394","0.114911661574711","0.104032368145846","0.125790955003575"
"Yes, every week","2013","Couple + C. LE 16 ","Rural Area","236","0.111861590824734","0.0974518503419181","0.126271331307551"
"Yes, every week","2013","Couple + C. GT 16 ","Urban Area","195","0.143970324048868","0.124485532425521","0.163455115672214"
"Yes, every week","2013","Couple + C. GT 16 ","Rural Area","104","0.129403538079423","0.104783965468281","0.154023110690564"
"Yes, every week","2013","Couple + C. LE and GT 16","Urban Area","124","0.133898054232663","0.111308242611092","0.156487865854234"
"Yes, every week","2013","Couple + C. LE and GT 16","Rural Area","87","0.12782771377619","0.100197750195742","0.155457677356639"
"Yes, every 2 weeks","2013","1-pers.-HH","Urban Area","186","0.144192683479594","0.123836578193713","0.164548788765476"
"Yes, every 2 weeks","2013","1-pers.-HH","Rural Area","85","0.176827953656814","0.14341999068403","0.210235916629598"
"Yes, every 2 weeks","2013","(Married) couple without C. ","Urban Area","264","0.128323349817668","0.114196132482351","0.142450567152985"
"Yes, every 2 weeks","2013","(Married) couple without C. ","Rural Area","210","0.200750564811624","0.177953690570908","0.22354743905234"
"Yes, every 2 weeks","2013","Single parent ","Urban Area","207","0.1806201828644","0.158529410611015","0.202710955117785"
"Yes, every 2 weeks","2013","Single parent ","Rural Area","116","0.198740351736168","0.167505173845096","0.22997552962724"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","Urban Area","501","0.150990209532177","0.138776261384104","0.163204157680251"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","Rural Area","329","0.19127907523095","0.173298300118733","0.209259850343168"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","Urban Area","145","0.130753089738267","0.112041425228514","0.149464754248021"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","Rural Area","115","0.175908409576878","0.147981040318846","0.203835778834909"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","Urban Area","135","0.15649716331478","0.132396029288496","0.180598297341063"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","Rural Area","81","0.128927727458253","0.101196638813628","0.156658816102878"
"Yes, every 3-4 weeks","2013","1-pers.-HH","Urban Area","107","0.108144161050916","0.0901478311150349","0.126140490986797"
"Yes, every 3-4 weeks","2013","1-pers.-HH","Rural Area","44","0.0595387268814268","0.0388182637471687","0.0802591900156849"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","Urban Area","196","0.0963267724764159","0.0838642691106193","0.108789275842213"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","Rural Area","97","0.0749177738560194","0.0599351337717594","0.0899004139402794"
"Yes, every 3-4 weeks","2013","Single parent ","Urban Area","80","0.0832407354750729","0.0673779030458064","0.0991035679043394"
"Yes, every 3-4 weeks","2013","Single parent ","Rural Area","52","0.0788338561048653","0.0577407911703581","0.0999269210393725"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","Urban Area","296","0.0870059020144872","0.0773912477756941","0.0966205562532802"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","Rural Area","184","0.0963350996359554","0.0828463616126009","0.10982383765931"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","Urban Area","96","0.0868554500251276","0.0712245794391804","0.102486320611075"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","Rural Area","69","0.111616294248525","0.0885188952300179","0.134713693267032"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","Urban Area","71","0.112054073889723","0.0911299128442951","0.13297823493515"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","Rural Area","49","0.0889845863171605","0.0654239554130116","0.112545217221309"
"Rarely","2013","1-pers.-HH","Urban Area","271","0.245289566768649","0.22035712612649","0.270222007410808"
"Rarely","2013","1-pers.-HH","Rural Area","116","0.240487800748116","0.203064410328656","0.277911191167576"
"Rarely","2013","(Married) couple without C. ","Urban Area","575","0.288034373971924","0.268906013431735","0.307162734512113"
"Rarely","2013","(Married) couple without C. ","Rural Area","286","0.230363041472003","0.206399273507253","0.254326809436753"
"Rarely","2013","Single parent ","Urban Area","206","0.146630252377856","0.126317651235941","0.166942853519771"
"Rarely","2013","Single parent ","Rural Area","104","0.163260728047362","0.134330606288893","0.19219084980583"
"Rarely","2013","Couple + C. LE 16 ","Urban Area","793","0.256380549716639","0.241485456124016","0.271275643309262"
"Rarely","2013","Couple + C. LE 16 ","Rural Area","463","0.279176531863314","0.258668251295894","0.299684812430733"
"Rarely","2013","Couple + C. GT 16 ","Urban Area","295","0.241935799533377","0.21816641556926","0.265705183497494"
"Rarely","2013","Couple + C. GT 16 ","Rural Area","171","0.233128286264994","0.202114282860897","0.264142289669091"
"Rarely","2013","Couple + C. LE and GT 16","Urban Area","202","0.239447050095177","0.211138968270521","0.267755131919834"
"Rarely","2013","Couple + C. LE and GT 16","Rural Area","132","0.240196892690892","0.204845959278129","0.275547826103655"
"No, never","2014","1-pers.-HH","Urban Area","","","",""
"No, never","2014","1-pers.-HH","Rural Area","","","",""
"No, never","2014","(Married) couple without C. ","Urban Area","","","",""
"No, never","2014","(Married) couple without C. ","Rural Area","","","",""
"No, never","2014","Single parent ","Urban Area","","","",""
"No, never","2014","Single parent ","Rural Area","","","",""
"No, never","2014","Couple + C. LE 16 ","Urban Area","","","",""
"No, never","2014","Couple + C. LE 16 ","Rural Area","","","",""
"No, never","2014","Couple + C. GT 16 ","Urban Area","","","",""
"No, never","2014","Couple + C. GT 16 ","Rural Area","","","",""
"No, never","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"No, never","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every week","2014","1-pers.-HH","Urban Area","","","",""
"Yes, every week","2014","1-pers.-HH","Rural Area","","","",""
"Yes, every week","2014","(Married) couple without C. ","Urban Area","","","",""
"Yes, every week","2014","(Married) couple without C. ","Rural Area","","","",""
"Yes, every week","2014","Single parent ","Urban Area","","","",""
"Yes, every week","2014","Single parent ","Rural Area","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every week","2014","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every week","2014","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every week","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","Urban Area","","","",""
"Yes, every 2 weeks","2014","1-pers.-HH","Rural Area","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 2 weeks","2014","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 2 weeks","2014","Single parent ","Urban Area","","","",""
"Yes, every 2 weeks","2014","Single parent ","Rural Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","Urban Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","Urban Area","","","",""
"Yes, every 3-4 weeks","2014","1-pers.-HH","Rural Area","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","Urban Area","","","",""
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","Rural Area","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","Urban Area","","","",""
"Yes, every 3-4 weeks","2014","Single parent ","Rural Area","","","",""
