"plb0218","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes, every week","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No, never","2019","1-pers.-HH","no migration background","736","0.429432981906774","0.406907340606549","0.451958623206999","1"
"No, never","2019","1-pers.-HH","direct migration background","100","0.362520341486737","0.3028102449484","0.422230438025075","1"
"No, never","2019","1-pers.-HH","indirect migration background","73","0.554233300606928","0.479515556790218","0.628951044423638","1"
"No, never","2019","(Married) couple without C. ","no migration background","1488","0.39385336635114","0.378393407945946","0.409313324756333","1"
"No, never","2019","Single parent ","direct migration background","70","0.391011155108202","0.315162345125182","0.466859965091222","1"
"No, never","2019","(Married) couple without C. ","direct migration background","237","0.424887012529956","0.384162753501381","0.465611271558532","1"
"No, never","2019","(Married) couple without C. ","indirect migration background","76","0.385508098224886","0.321911824980545","0.449104371469227","1"
"No, never","2019","Single parent ","no migration background","527","0.456463859939","0.427587503896876","0.485340215981124","1"
"No, never","2019","Single parent ","indirect migration background","65","0.558881810462777","0.471489198584772","0.646274422340783","1"
"No, never","2019","Couple + C. LE 16 ","no migration background","1225","0.418336536303774","0.401052542572204","0.435620530035343","1"
"No, never","2019","Couple + C. LE 16 ","direct migration background","401","0.449006769921375","0.41595550839025","0.482058031452501","1"
"No, never","2019","Couple + C. LE 16 ","indirect migration background","130","0.361905499072943","0.310674852989281","0.413136145156605","1"
"No, never","2019","Couple + C. LE and GT 16","no migration background","502","0.436335055852455","0.407906067769939","0.464764043934971","1"
"No, never","2019","Couple + C. LE and GT 16","direct migration background","145","0.444830060941225","0.389599693584379","0.500060428298072","1"
"No, never","2019","Couple + C. GT 16 ","direct migration background","131","0.441249526415993","0.385886486386627","0.496612566445359","1"
"No, never","2019","Couple + C. GT 16 ","indirect migration background","74","0.448265899419164","0.371684491155155","0.524847307683174","1"
"No, never","2019","Couple + C. GT 16 ","no migration background","753","0.461540210912664","0.438136711084841","0.484943710740487","1"
"No, never","2019","Couple + C. LE and GT 16","indirect migration background","80","0.549915922621497","0.475349208156446","0.624482637086548","1"
"Rarely","2019","1-pers.-HH","no migration background","395","0.22501601328107","0.206012705103028","0.244019321459112","5"
"Rarely","2019","1-pers.-HH","direct migration background","49","0.211820076765481","0.161069069977846","0.262571083553116","5"
"Rarely","2019","1-pers.-HH","indirect migration background","31","0.139280323614165","0.0872328828563358","0.191327764371994","5"
"Rarely","2019","(Married) couple without C. ","no migration background","917","0.248343468065236","0.234672845902018","0.262014090228455","5"
"Rarely","2019","(Married) couple without C. ","direct migration background","107","0.188207649906346","0.156005787607025","0.220409512205667","5"
"Rarely","2019","(Married) couple without C. ","indirect migration background","53","0.216667435063796","0.162837142052087","0.270497728075505","5"
"Rarely","2019","Single parent ","no migration background","149","0.139323496283643","0.119248423361178","0.159398569206107","5"
"Rarely","2019","Single parent ","direct migration background","17","","","","5"
"Rarely","2019","Single parent ","indirect migration background","14","","","","5"
"Rarely","2019","Couple + C. LE 16 ","no migration background","761","0.263456322996998","0.248021598734432","0.278891047259565","5"
"Rarely","2019","Couple + C. LE 16 ","direct migration background","154","0.191722875376954","0.16556481273364","0.217880938020267","5"
"Rarely","2019","Couple + C. LE 16 ","indirect migration background","73","0.206213209961485","0.163081178252932","0.249345241670038","5"
"Rarely","2019","Couple + C. GT 16 ","no migration background","351","0.202550576508405","0.183682930760842","0.221418222255968","5"
"Rarely","2019","Couple + C. GT 16 ","direct migration background","55","0.152930790584616","0.112800180148455","0.193061401020776","5"
"Rarely","2019","Couple + C. GT 16 ","indirect migration background","30","0.12953702444905","0.0778284346417381","0.181245614256362","5"
"Rarely","2019","Couple + C. LE and GT 16","no migration background","197","0.178928739872546","0.156956652742601","0.20090082700249","5"
"Rarely","2019","Couple + C. LE and GT 16","direct migration background","45","0.0724597614359168","0.0436471431239427","0.101272379747891","5"
"Rarely","2019","Couple + C. LE and GT 16","indirect migration background","25","","","","5"
"Yes, every 2 weeks","2019","1-pers.-HH","no migration background","268","0.13948353993229","0.123717696643149","0.155249383221431","3"
"Yes, every 2 weeks","2019","1-pers.-HH","direct migration background","49","0.203468514322622","0.153465233737376","0.253471794907868","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","direct migration background","100","0.204475290907135","0.171248597087035","0.237701984727234","3"
"Yes, every 2 weeks","2019","1-pers.-HH","indirect migration background","30","0.169992238123563","0.11352724843992","0.226457227807205","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","no migration background","520","0.125566847204774","0.115082219983986","0.136051474425562","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","indirect migration background","33","0.106351333992534","0.0660692706037797","0.146633397381288","3"
"Yes, every 2 weeks","2019","Single parent ","no migration background","193","0.190368090045481","0.1676084253023","0.213127754788662","3"
"Yes, every 2 weeks","2019","Single parent ","indirect migration background","17","","","","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","direct migration background","157","0.190002798064315","0.163934647403151","0.216070948725479","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","indirect migration background","62","0.180103285993561","0.139136666119361","0.221069905867762","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","no migration background","229","0.140466309594249","0.124153944397081","0.156778674791417","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","direct migration background","47","0.138647320750636","0.100115893458227","0.177178748043045","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","indirect migration background","21","","","","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","no migration background","177","0.12500290320399","0.106044393670434","0.143961412737547","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","direct migration background","52","0.206962632988683","0.161936910264542","0.251988355712824","3"
"Yes, every 2 weeks","2019","Single parent ","direct migration background","32","0.229900226998307","0.164497971396505","0.295302482600108","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","no migration background","423","0.134517716280881","0.12256231539249","0.146473117169272","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","indirect migration background","27","","","","3"
"Yes, every 3-4 weeks","2019","1-pers.-HH","no migration background","176","0.0776672568235884","0.0654874912205912","0.0898470224265856","4"
"Yes, every 3-4 weeks","2019","1-pers.-HH","direct migration background","13","","","","4"
"Yes, every 3-4 weeks","2019","1-pers.-HH","indirect migration background","10","","","","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","no migration background","356","0.104059671304688","0.0943984293379194","0.113720913271457","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","direct migration background","43","0.0519067039798879","0.033630872722013","0.0701825352377628","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","indirect migration background","23","","","","4"
"Yes, every 3-4 weeks","2019","Single parent ","direct migration background","13","","","","4"
"Yes, every 3-4 weeks","2019","Single parent ","indirect migration background","7","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","no migration background","284","0.0862814931669311","0.0764434132460461","0.096119573087816","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","direct migration background","51","0.044121102119367","0.0304748598288945","0.0577673444098395","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","no migration background","131","0.106985080719948","0.0892663828818896","0.124703778558006","4"
"Yes, every 3-4 weeks","2019","Single parent ","no migration background","125","0.106227466658908","0.088364364164488","0.124090569153329","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","indirect migration background","28","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","direct migration background","23","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","indirect migration background","10","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","direct migration background","23","","","","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","no migration background","171","0.091706632151455","0.0781574574882588","0.105255806814651","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","indirect migration background","7","","","","4"
"Yes, every week","2019","Single parent ","indirect migration background","21","","","","2"
"Yes, every week","2019","Couple + C. LE 16 ","no migration background","436","0.0974079312514161","0.0870185848707241","0.107797277632108","2"
"Yes, every week","2019","1-pers.-HH","no migration background","280","0.128400208056278","0.113176601312669","0.143623814799887","2"
"Yes, every week","2019","1-pers.-HH","direct migration background","38","0.152542509191407","0.107884143895053","0.197200874487761","2"
"Yes, every week","2019","1-pers.-HH","indirect migration background","26","","","","2"
"Yes, every week","2019","(Married) couple without C. ","no migration background","556","0.128176647074162","0.117599442751032","0.138753851397291","2"
"Yes, every week","2019","(Married) couple without C. ","direct migration background","79","0.130523342676675","0.102770151155957","0.158276534197393","2"
"Yes, every week","2019","(Married) couple without C. ","indirect migration background","40","0.200242524938702","0.147953066680875","0.252531983196528","2"
"Yes, every week","2019","Single parent ","no migration background","149","0.107617087072968","0.089651508206951","0.125582665938985","2"
"Yes, every week","2019","Single parent ","direct migration background","27","","","","2"
"Yes, every week","2019","Couple + C. LE 16 ","direct migration background","107","0.125146454517989","0.103159482791291","0.147133426244686","2"
"Yes, every week","2019","Couple + C. LE 16 ","indirect migration background","45","0.115679427823246","0.081581917391768","0.149776938254724","2"
"Yes, every week","2019","Couple + C. GT 16 ","no migration background","239","0.103736270833227","0.0894215585307219","0.118050983135732","2"
"Yes, every week","2019","Couple + C. GT 16 ","direct migration background","53","0.198037087787492","0.15360269404818","0.242471481526804","2"
"Yes, every week","2019","Couple + C. GT 16 ","indirect migration background","27","","","","2"
"Yes, every week","2019","Couple + C. LE and GT 16","direct migration background","46","0.139899557738856","0.101347225785866","0.178451889691847","2"
"Yes, every week","2019","Couple + C. LE and GT 16","no migration background","162","0.152748220351061","0.132126012498257","0.173370428203864","2"
"Yes, every week","2019","Couple + C. LE and GT 16","indirect migration background","32","0.114962446558213","0.0671535319610154","0.162771361155411","2"
