"plb0218","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2005","66 and older","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2005","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2005","66 and older","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(0) in school","3","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1b) general elementary school","20","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(1c) basic vocational qualification","47","0.10930505751481","0.079570428180418","0.139039686849202"
"Yes, every 3-4 weeks","2005","16-34 y.","(2b) intermediate general qualification","20","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(2a) intermediate vocational","83","0.100296798801727","0.0804608350698147","0.120132762533639"
"Yes, every 3-4 weeks","2005","16-34 y.","(2c_gen) general maturity certificate","27","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(2c_voc) vocational maturity certificate","28","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(3a) lower tertiary education","13","","",""
"Yes, every 3-4 weeks","2005","16-34 y.","(3b) higher tertiary education","21","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1a) inadequately completed","4","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1b) general elementary school","24","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(1c) basic vocational qualification","183","0.0886261716695057","0.0763712030431674","0.100881140295844"
"Yes, every 3-4 weeks","2005","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(2a) intermediate vocational","248","0.119772289639713","0.106817059741187","0.132727519538238"
"Yes, every 3-4 weeks","2005","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Yes, every 3-4 weeks","2005","35-65 y.","(2c_voc) vocational maturity certificate","69","0.0916075273085406","0.0697318149848706","0.113483239632211"
"Yes, every 3-4 weeks","2005","35-65 y.","(3a) lower tertiary education","73","0.0836334607876458","0.0657252830536088","0.101541638521683"
"Yes, every 3-4 weeks","2005","35-65 y.","(3b) higher tertiary education","146","0.0841197288952996","0.0701612694767883","0.0980781883138109"
"Yes, every 3-4 weeks","2005","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","66 and older","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2005","66 and older","(3b) higher tertiary education","4","","",""
"Rarely","2005","16-34 y.","(0) in school","9","","",""
"Rarely","2005","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2005","16-34 y.","(1b) general elementary school","25","","",""
"Rarely","2005","16-34 y.","(1c) basic vocational qualification","87","0.24018702331304","0.199476561354304","0.280897485271776"
"Rarely","2005","16-34 y.","(2b) intermediate general qualification","42","0.1401138814233","0.0990146348371366","0.181213128009463"
"Rarely","2005","16-34 y.","(2a) intermediate vocational","211","0.242781228793804","0.214468718638463","0.271093738949146"
"Rarely","2005","16-34 y.","(2c_gen) general maturity certificate","45","0.143843502922151","0.103523245126646","0.184163760717657"
"Rarely","2005","16-34 y.","(2c_voc) vocational maturity certificate","92","0.23642354947473","0.193703876225922","0.279143222723537"
"Rarely","2005","16-34 y.","(3a) lower tertiary education","48","0.302413019736661","0.233369478862225","0.371456560611097"
"Rarely","2005","16-34 y.","(3b) higher tertiary education","77","0.298411988102779","0.243630994282307","0.353192981923251"
"Rarely","2005","35-65 y.","(0) in school","","","",""
"Rarely","2005","35-65 y.","(1a) inadequately completed","12","","",""
"Rarely","2005","35-65 y.","(1b) general elementary school","59","0.160034397307695","0.121948822709238","0.198119971906152"
"Rarely","2005","35-65 y.","(1c) basic vocational qualification","513","0.250505068245227","0.231820823773708","0.269189312716747"
"Rarely","2005","35-65 y.","(2b) intermediate general qualification","12","","",""
"Rarely","2005","35-65 y.","(2a) intermediate vocational","617","0.239081357850669","0.222063245007056","0.256099470694282"
"Rarely","2005","35-65 y.","(2c_gen) general maturity certificate","16","","",""
"Rarely","2005","35-65 y.","(2c_voc) vocational maturity certificate","184","0.288593175136891","0.254232483139629","0.322953867134152"
"Rarely","2005","35-65 y.","(3a) lower tertiary education","301","0.330834345134763","0.300397553852714","0.361271136416811"
"Rarely","2005","35-65 y.","(3b) higher tertiary education","497","0.334490393454411","0.310763646791954","0.358217140116867"
"Rarely","2005","66 and older","(0) in school","","","",""
"Rarely","2005","66 and older","(1a) inadequately completed","","","",""
"Rarely","2005","66 and older","(1b) general elementary school","2","","",""
"Rarely","2005","66 and older","(1c) basic vocational qualification","8","","",""
"Rarely","2005","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2005","66 and older","(2a) intermediate vocational","2","","",""
"Rarely","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","66 and older","(3a) lower tertiary education","2","","",""
"Rarely","2005","66 and older","(3b) higher tertiary education","10","","",""
"No, never","2006","16-34 y.","(0) in school","","","",""
"No, never","2006","16-34 y.","(1a) inadequately completed","","","",""
"No, never","2006","16-34 y.","(1b) general elementary school","","","",""
"No, never","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"No, never","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"No, never","2006","16-34 y.","(2a) intermediate vocational","","","",""
"No, never","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","16-34 y.","(3a) lower tertiary education","","","",""
"No, never","2006","16-34 y.","(3b) higher tertiary education","","","",""
"No, never","2006","35-65 y.","(0) in school","","","",""
"No, never","2006","35-65 y.","(1a) inadequately completed","","","",""
"No, never","2006","35-65 y.","(1b) general elementary school","","","",""
"No, never","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"No, never","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"No, never","2006","35-65 y.","(2a) intermediate vocational","","","",""
"No, never","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","35-65 y.","(3a) lower tertiary education","","","",""
"No, never","2006","35-65 y.","(3b) higher tertiary education","","","",""
"No, never","2006","66 and older","(0) in school","","","",""
"No, never","2006","66 and older","(1a) inadequately completed","","","",""
"No, never","2006","66 and older","(1b) general elementary school","","","",""
"No, never","2006","66 and older","(1c) basic vocational qualification","","","",""
"No, never","2006","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2006","66 and older","(2a) intermediate vocational","","","",""
"No, never","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","66 and older","(3a) lower tertiary education","","","",""
"No, never","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2006","16-34 y.","(0) in school","","","",""
"Yes, every week","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every week","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every week","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2006","35-65 y.","(0) in school","","","",""
"Yes, every week","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every week","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every week","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2006","66 and older","(0) in school","","","",""
"Yes, every week","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(0) in school","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2006","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2006","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2006","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2006","16-34 y.","(0) in school","","","",""
"Rarely","2006","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2006","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2006","35-65 y.","(0) in school","","","",""
"Rarely","2006","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2006","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2006","66 and older","(0) in school","","","",""
"Rarely","2006","66 and older","(1a) inadequately completed","","","",""
"Rarely","2006","66 and older","(1b) general elementary school","","","",""
"Rarely","2006","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2006","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2006","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2006","66 and older","(3b) higher tertiary education","","","",""
"No, never","2007","16-34 y.","(0) in school","7","","",""
"No, never","2007","16-34 y.","(1a) inadequately completed","3","","",""
"No, never","2007","16-34 y.","(1b) general elementary school","83","0.468991243096858","0.398403274290614","0.539579211903102"
"No, never","2007","16-34 y.","(1c) basic vocational qualification","119","0.312456075014004","0.267371312613522","0.357540837414487"
"No, never","2007","16-34 y.","(2b) intermediate general qualification","89","0.375403552174005","0.311562373291443","0.439244731056568"
"No, never","2007","16-34 y.","(2a) intermediate vocational","260","0.306355170467078","0.274025315377274","0.338685025556881"
"No, never","2007","16-34 y.","(2c_gen) general maturity certificate","143","0.465978051427565","0.409053532759846","0.522902570095284"
"No, never","2007","16-34 y.","(2c_voc) vocational maturity certificate","144","0.402219268324922","0.351566961073129","0.452871575576716"
"No, never","2007","16-34 y.","(3a) lower tertiary education","82","0.43907812797453","0.366172647040022","0.511983608909038"
"No, never","2007","16-34 y.","(3b) higher tertiary education","86","0.234341504329447","0.186004554422899","0.282678454235995"
"No, never","2007","35-65 y.","(0) in school","","","",""
"No, never","2007","35-65 y.","(1a) inadequately completed","21","","",""
"No, never","2007","35-65 y.","(1b) general elementary school","154","0.461794926434381","0.40656500892488","0.517024843943883"
"No, never","2007","35-65 y.","(1c) basic vocational qualification","729","0.357543848610857","0.336776470148671","0.378311227073044"
"No, never","2007","35-65 y.","(2b) intermediate general qualification","19","","",""
"No, never","2007","35-65 y.","(2a) intermediate vocational","931","0.342266453281329","0.323897646255994","0.360635260306663"
"No, never","2007","35-65 y.","(2c_gen) general maturity certificate","34","0.411044849691849","0.307056524685534","0.515033174698164"
"No, never","2007","35-65 y.","(2c_voc) vocational maturity certificate","274","0.368836236644845","0.333495190634544","0.404177282655145"
"No, never","2007","35-65 y.","(3a) lower tertiary education","346","0.341020032056596","0.310320878155479","0.371719185957714"
"No, never","2007","35-65 y.","(3b) higher tertiary education","450","0.281222040288284","0.258918762545927","0.303525318030642"
"No, never","2007","66 and older","(0) in school","","","",""
"No, never","2007","66 and older","(1a) inadequately completed","1","","",""
"No, never","2007","66 and older","(1b) general elementary school","7","","",""
"No, never","2007","66 and older","(1c) basic vocational qualification","24","","",""
"No, never","2007","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2007","66 and older","(2a) intermediate vocational","6","","",""
"No, never","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2007","66 and older","(3a) lower tertiary education","9","","",""
"No, never","2007","66 and older","(3b) higher tertiary education","16","","",""
"Yes, every week","2007","16-34 y.","(0) in school","10","","",""
"Yes, every week","2007","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2007","16-34 y.","(1b) general elementary school","32","0.169959307871052","0.116831775385914","0.223086840356189"
"Yes, every week","2007","16-34 y.","(1c) basic vocational qualification","78","0.163038267752989","0.127106163489053","0.198970372016925"
"Yes, every week","2007","16-34 y.","(2b) intermediate general qualification","42","0.243674684540305","0.187075329933717","0.300274039146893"
"Yes, every week","2007","16-34 y.","(2a) intermediate vocational","100","0.13337108179535","0.109527582163189","0.157214581427512"
"Yes, every week","2007","16-34 y.","(2c_gen) general maturity certificate","45","0.146985247876853","0.106578655305163","0.187391840448544"
"Yes, every week","2007","16-34 y.","(2c_voc) vocational maturity certificate","41","0.124825949732291","0.0906833571185311","0.158968542346051"
"Yes, every week","2007","16-34 y.","(3a) lower tertiary education","12","","",""
