"plb0218","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No, never","2008","(Married) couple without C. ","","","","","1"
"No, never","2008","Single parent ","","","","","1"
"No, never","2008","Couple + C. LE 16 ","","","","","1"
"No, never","2008","Couple + C. GT 16 ","","","","","1"
"No, never","2008","Couple + C. LE and GT 16","","","","","1"
"Rarely","2008","1-pers.-HH","","","","","5"
"Rarely","2008","Single parent ","","","","","5"
"Rarely","2008","(Married) couple without C. ","","","","","5"
"Rarely","2008","Couple + C. LE 16 ","","","","","5"
"Rarely","2008","Couple + C. GT 16 ","","","","","5"
"Rarely","2008","Couple + C. LE and GT 16","","","","","5"
"Yes, every 2 weeks","2008","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2008","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2008","Single parent ","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2008","Couple + C. LE and GT 16","","","","","3"
"Yes, every 3-4 weeks","2008","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2008","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2008","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2008","Couple + C. LE and GT 16","","","","","4"
"Yes, every week","2008","1-pers.-HH","","","","","2"
"Yes, every week","2008","(Married) couple without C. ","","","","","2"
"Yes, every week","2008","Single parent ","","","","","2"
"Yes, every week","2008","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2008","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2008","Couple + C. LE and GT 16","","","","","2"
"No, never","2009","Single parent ","238","0.384707846687426","0.345939559473761","0.423476133901092","1"
"No, never","2009","Couple + C. LE and GT 16","303","0.373426483593482","0.340498934910802","0.406354032276162","1"
"No, never","2009","1-pers.-HH","444","0.334219744199382","0.30865592566039","0.359783562738375","1"
"No, never","2009","(Married) couple without C. ","1068","0.360233399002152","0.342939018675946","0.377527779328358","1"
"No, never","2009","Couple + C. LE 16 ","782","0.337352324930086","0.31775506357893","0.356949586281241","1"
"No, never","2009","Couple + C. GT 16 ","795","0.381419802022555","0.360708949922323","0.402130654122787","1"
"Rarely","2009","1-pers.-HH","351","0.277240725863695","0.252981911610117","0.301499540117273","5"
"Rarely","2009","Single parent ","118","0.194089047025957","0.162574254914283","0.225603839137632","5"
"Rarely","2009","(Married) couple without C. ","765","0.247626759614744","0.232077214343069","0.263176304886419","5"
"Rarely","2009","Couple + C. LE 16 ","606","0.276499825939727","0.257961140200887","0.295038511678567","5"
"Rarely","2009","Couple + C. GT 16 ","488","0.212304420149275","0.194868010456604","0.229740829841945","5"
"Rarely","2009","Couple + C. LE and GT 16","218","0.2441572399679","0.214914278101391","0.273400201834408","5"
"Yes, every 2 weeks","2009","(Married) couple without C. ","408","0.156470016752383","0.143382174189574","0.169557859315192","3"
"Yes, every 2 weeks","2009","1-pers.-HH","198","0.153400996004606","0.133871223456839","0.172930768552373","3"
"Yes, every 2 weeks","2009","Single parent ","97","0.165246847388932","0.135652005165183","0.194841689612681","3"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","305","0.146196760531648","0.131132559025727","0.161260962037569","3"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","321","0.149089108367885","0.134326020947555","0.163852195788215","3"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","104","0.115424346181567","0.0936729555267975","0.137175736836336","3"
"Yes, every 3-4 weeks","2009","1-pers.-HH","94","0.0734289911902729","0.0592932900829835","0.0875646922975622","4"
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","260","0.0874720019096751","0.0772940623472962","0.097649941472054","4"
"Yes, every 3-4 weeks","2009","Single parent ","50","0.0757748727335286","0.0546875280265027","0.0968622174405545","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","215","0.0973184927174576","0.0850334364186181","0.109603549016297","4"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","205","0.0897710574403831","0.0775827939814004","0.101959320899366","4"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","80","0.0844409996056231","0.065513611962271","0.103368387248975","4"
"Yes, every week","2009","(Married) couple without C. ","459","0.148197822721046","0.135398337006078","0.160997308436014","2"
"Yes, every week","2009","1-pers.-HH","221","0.161709542742044","0.141756492103282","0.181662593380806","2"
"Yes, every week","2009","Single parent ","102","0.180181386164156","0.149555811059845","0.210806961268466","2"
"Yes, every week","2009","Couple + C. LE 16 ","312","0.139740248044845","0.125369222922968","0.154111273166722","2"
"Yes, every week","2009","Couple + C. GT 16 ","320","0.17030795985614","0.154280146458965","0.186335773253314","2"
"Yes, every week","2009","Couple + C. LE and GT 16","124","0.182550930651429","0.156254717990739","0.208847143312119","2"
"No, never","2010","1-pers.-HH","","","","","1"
"No, never","2010","(Married) couple without C. ","","","","","1"
"No, never","2010","Single parent ","404","0.450183071112983","0.417423752217742","0.482942390008224","1"
"No, never","2010","Couple + C. LE and GT 16","119","0.384104014479567","0.331706316906008","0.436501712053127","1"
"No, never","2010","Couple + C. LE 16 ","983","0.312076727764877","0.296127403842183","0.328026051687572","1"
"No, never","2010","Couple + C. GT 16 ","15","","","","1"
"Rarely","2010","1-pers.-HH","","","","","5"
"Rarely","2010","(Married) couple without C. ","","","","","5"
"Rarely","2010","Single parent ","166","0.192496207002424","0.166535614285405","0.218456799719442","5"
"Rarely","2010","Couple + C. LE 16 ","901","0.272451938576685","0.257126342294118","0.287777534859251","5"
"Rarely","2010","Couple + C. GT 16 ","5","","","","5"
"Rarely","2010","Couple + C. LE and GT 16","86","0.247379285285834","0.200895247764639","0.293863322807028","5"
"Yes, every 2 weeks","2010","Single parent ","153","0.173423662169446","0.148493397401005","0.198353926937887","3"
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","56","0.141883557298697","0.104293478139509","0.179473636457886","3"
"Yes, every 2 weeks","2010","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2010","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","537","0.169203735743503","0.156297671370952","0.182109800116053","3"
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","4","","","","3"
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2010","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2010","Single parent ","63","0.0727774115963519","0.0556724724157893","0.0898823507769146","4"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","339","0.106802693578011","0.0961709035481115","0.11743448360791","4"
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","29","","","","4"
"Yes, every week","2010","(Married) couple without C. ","","","","","2"
"Yes, every week","2010","1-pers.-HH","","","","","2"
"Yes, every week","2010","Single parent ","100","0.111119648118795","0.0904254638418697","0.131813832395721","2"
"Yes, every week","2010","Couple + C. LE 16 ","482","0.139464904336924","0.12753990548383","0.151389903190018","2"
"Yes, every week","2010","Couple + C. GT 16 ","3","","","","2"
"Yes, every week","2010","Couple + C. LE and GT 16","41","0.129838229992021","0.0936276578597898","0.166048802124251","2"
"No, never","2011","1-pers.-HH","510","0.319832726526406","0.296605802560866","0.343059650491946","1"
"No, never","2011","Single parent ","837","0.419608728143588","0.397259532603168","0.441957923684007","1"
"No, never","2011","(Married) couple without C. ","1376","0.387775071588697","0.371706280982206","0.403843862195188","1"
"No, never","2011","Couple + C. LE 16 ","2109","0.353345118675003","0.341251059038878","0.365439178311128","1"
"No, never","2011","Couple + C. LE and GT 16","540","0.395047110048651","0.369301189378817","0.420793030718486","1"
"No, never","2011","Couple + C. GT 16 ","863","0.400753378190996","0.380167932715875","0.421338823666118","1"
"Rarely","2011","Single parent ","326","0.18202836707474","0.164553339880129","0.199503394269351","5"
"Rarely","2011","Couple + C. LE 16 ","1489","0.253698026612545","0.242688918993431","0.264707134231659","5"
"Rarely","2011","1-pers.-HH","367","0.251684155646658","0.230072263546892","0.273296047746425","5"
"Rarely","2011","(Married) couple without C. ","819","0.234330702654757","0.220361456915991","0.248299948393524","5"
"Rarely","2011","Couple + C. GT 16 ","452","0.214415317394583","0.197175078335871","0.231655556453295","5"
"Rarely","2011","Couple + C. LE and GT 16","321","0.210596045415664","0.189122786581455","0.232069304249873","5"
"Yes, every 2 weeks","2011","1-pers.-HH","251","0.166227390599717","0.147687913202839","0.184766867996595","3"
"Yes, every 2 weeks","2011","(Married) couple without C. ","496","0.141552101194226","0.13005593920357","0.153048263184881","3"
"Yes, every 2 weeks","2011","Single parent ","312","0.165613726900708","0.14877881132159","0.182448642479825","3"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","975","0.169304910424697","0.159816534641148","0.178793286208245","3"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","322","0.144367847888203","0.129604064469618","0.159131631306788","3"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","216","0.151220758494497","0.132352740354034","0.17008877663496","3"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","331","0.0891801250241514","0.0797809869085583","0.0985792631397446","4"
"Yes, every 3-4 weeks","2011","1-pers.-HH","148","0.0987195324582659","0.0838651737686537","0.113573891147878","4"
"Yes, every 3-4 weeks","2011","Single parent ","150","0.075805414828277","0.0638184004433084","0.0877924292132455","4"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","596","0.0946533984573446","0.0872469190227679","0.102059877891921","4"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","124","0.108354936442654","0.0919851294113147","0.124724743473994","4"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","189","0.0820192163238909","0.070492821832736","0.0935456108150457","4"
"Yes, every week","2011","1-pers.-HH","273","0.163536194768952","0.145117752258062","0.181954637279843","2"
"Yes, every week","2011","(Married) couple without C. ","510","0.147161999538169","0.135478610042657","0.15884538903368","2"
"Yes, every week","2011","Single parent ","248","0.156943763052688","0.140470504839357","0.173417021266019","2"
"Yes, every week","2011","Couple + C. LE 16 ","832","0.128998545830411","0.120517720376134","0.137479371284688","2"
"Yes, every week","2011","Couple + C. GT 16 ","351","0.158444240202327","0.143105187027104","0.173783293377551","2"
"Yes, every week","2011","Couple + C. LE and GT 16","184","0.134781149598534","0.116796550184201","0.152765749012867","2"
"No, never","2012","1-pers.-HH","20","","","","1"
"No, never","2012","Single parent ","496","0.465711746198803","0.436166511749124","0.495256980648482","1"
"No, never","2012","Couple + C. LE and GT 16","245","0.379073855049445","0.34186267953681","0.41628503056208","1"
"No, never","2012","(Married) couple without C. ","7","","","","1"
"No, never","2012","Couple + C. LE 16 ","1223","0.380184398822195","0.363323141398733","0.397045656245656","1"
"No, never","2012","Couple + C. GT 16 ","37","0.430124814439675","0.327266308876158","0.532983320003192","1"
"Rarely","2012","(Married) couple without C. ","4","","","","5"
"Rarely","2012","Single parent ","190","0.169440004091182","0.147220492279708","0.191659515902656","5"
"Rarely","2012","Couple + C. GT 16 ","17","","","","5"
"Rarely","2012","1-pers.-HH","6","","","","5"
"Rarely","2012","Couple + C. LE 16 ","672","0.207113510846513","0.193037769246498","0.221189252446529","5"
"Rarely","2012","Couple + C. LE and GT 16","133","0.188558532584771","0.158557017022532","0.21856004814701","5"
"Yes, every 2 weeks","2012","1-pers.-HH","16","","","","3"
"Yes, every 2 weeks","2012","(Married) couple without C. ","7","","","","3"
"Yes, every 2 weeks","2012","Single parent ","178","0.150335615586093","0.129166842936484","0.171504388235701","3"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","525","0.172543168384896","0.159418657760516","0.185667679009275","3"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","21","","","","3"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","106","0.196810886447013","0.166316144276466","0.22730562861756","3"
"Yes, every 3-4 weeks","2012","1-pers.-HH","6","","","","4"
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","3","","","","4"
"Yes, every 3-4 weeks","2012","Single parent ","84","0.0746557599947916","0.0590880635429441","0.0902234564466392","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","303","0.0997156387337806","0.0893084590638904","0.110122818403671","4"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","1","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","68","0.0941777871892116","0.0717757649227442","0.116579809455679","4"
"Yes, every week","2012","1-pers.-HH","7","","","","2"
"Yes, every week","2012","(Married) couple without C. ","5","","","","2"
"Yes, every week","2012","Single parent ","147","0.139856874129131","0.119313664325841","0.160400083932421","2"
"Yes, every week","2012","Couple + C. LE 16 ","461","0.140443283212616","0.128374893736036","0.152511672689196","2"
"Yes, every week","2012","Couple + C. GT 16 ","13","","","","2"
"Yes, every week","2012","Couple + C. LE and GT 16","101","0.141378938729559","0.114655974668676","0.168101902790443","2"
"No, never","2013","1-pers.-HH","572","0.333980567760542","0.311189262943944","0.35677187257714","1"
"No, never","2013","(Married) couple without C. ","1284","0.36719058463486","0.350840420531285","0.383540748738435","1"
"No, never","2013","Couple + C. GT 16 ","771","0.380880382870792","0.359387687696385","0.402373078045199","1"
"No, never","2013","Couple + C. LE and GT 16","553","0.380568775375258","0.355439113877498","0.405698436873018","1"
"No, never","2013","Single parent ","793","0.441404838807983","0.418414455195311","0.464395222420655","1"
"No, never","2013","Couple + C. LE 16 ","1943","0.368438641760281","0.3552500281896","0.381627255330962","1"
"Rarely","2013","(Married) couple without C. ","861","0.269039582311568","0.253997952310456","0.284081212312679","5"
"Rarely","2013","1-pers.-HH","387","0.243861117475445","0.223110204683164","0.264612030267726","5"
"Rarely","2013","Single parent ","310","0.153007265714164","0.136339593236682","0.169674938191646","5"
"Rarely","2013","Couple + C. GT 16 ","466","0.238982741291717","0.220107617160274","0.25785786542316","5"
"Rarely","2013","Couple + C. LE 16 ","1256","0.263700426056504","0.25165307758663","0.275747774526378","5"
"Rarely","2013","Couple + C. LE and GT 16","334","0.239748077182069","0.217651253753033","0.261844900611106","5"
"Yes, every 2 weeks","2013","1-pers.-HH","271","0.153901159156841","0.136463160681823","0.171339157631859","3"
"Yes, every 2 weeks","2013","(Married) couple without C. ","474","0.152178180280479","0.139994784025331","0.164361576535628","3"
"Yes, every 2 weeks","2013","Single parent ","323","0.187568424204442","0.169494504422405","0.205642343986479","3"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","830","0.163927117136813","0.153805352095118","0.174048882178507","3"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","260","0.14589315088162","0.13026948839651","0.161516813366731","3"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","216","0.145429311194124","0.127183066896905","0.163675555491344","3"
"Yes, every 3-4 weeks","2013","1-pers.-HH","151","0.0936848146795205","0.0796036243330719","0.107766005025969","4"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","293","0.0892754447053461","0.0796038204495183","0.098947068961174","4"
"Yes, every 3-4 weeks","2013","Single parent ","132","0.0815509023594245","0.0688796068382757","0.0942221978805733","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","480","0.0900015427594187","0.0821770879396431","0.0978259975791943","4"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","165","0.0951574772689416","0.0821702256406445","0.108144728897239","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","120","0.102792742672024","0.0870746034487493","0.118510881895298","4"
"Yes, every week","2013","(Married) couple without C. ","427","0.122316208067747","0.111202706241838","0.133429709893656","2"
"Yes, every week","2013","1-pers.-HH","264","0.174572340927651","0.156228411689944","0.192916270165358","2"
"Yes, every week","2013","Single parent ","234","0.136468568913986","0.120574522317388","0.152362615510585","2"
"Yes, every week","2013","Couple + C. LE 16 ","630","0.113932272286984","0.105245356302779","0.122619188271189","2"
"Yes, every week","2013","Couple + C. LE and GT 16","211","0.131461093576525","0.113972021222387","0.148950165930663","2"
"Yes, every week","2013","Couple + C. GT 16 ","299","0.139086247686929","0.123770746537798","0.15440174883606","2"
"No, never","2014","1-pers.-HH","","","","","1"
"No, never","2014","(Married) couple without C. ","","","","","1"
"No, never","2014","Single parent ","","","","","1"
"No, never","2014","Couple + C. LE 16 ","","","","","1"
"No, never","2014","Couple + C. GT 16 ","","","","","1"
"No, never","2014","Couple + C. LE and GT 16","","","","","1"
"Rarely","2014","(Married) couple without C. ","","","","","5"
"Rarely","2014","Single parent ","","","","","5"
"Rarely","2014","1-pers.-HH","","","","","5"
"Rarely","2014","Couple + C. LE 16 ","","","","","5"
"Rarely","2014","Couple + C. GT 16 ","","","","","5"
"Rarely","2014","Couple + C. LE and GT 16","","","","","5"
"Yes, every 2 weeks","2014","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2014","Single parent ","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2014","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","","","","","3"
"Yes, every 3-4 weeks","2014","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2014","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","","","","","4"
"Yes, every week","2014","1-pers.-HH","","","","","2"
"Yes, every week","2014","(Married) couple without C. ","","","","","2"
"Yes, every week","2014","Single parent ","","","","","2"
"Yes, every week","2014","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2014","Couple + C. LE and GT 16","","","","","2"
"Yes, every week","2014","Couple + C. GT 16 ","","","","","2"
"No, never","2015","1-pers.-HH","597","0.351827596404301","0.328778814301814","0.374876378506787","1"
"No, never","2015","(Married) couple without C. ","1365","0.362617922925408","0.346460602731841","0.378775243118976","1"
"No, never","2015","Single parent ","632","0.397423009457091","0.372918191290586","0.421927827623596","1"
"No, never","2015","Couple + C. GT 16 ","843","0.425483238336129","0.40386348659968","0.447102990072579","1"
"No, never","2015","Couple + C. LE 16 ","1868","0.386128414084089","0.372398141091908","0.39985868707627","1"
"No, never","2015","Couple + C. LE and GT 16","582","0.392187699150883","0.367715326632795","0.41666007166897","1"
"Rarely","2015","(Married) couple without C. ","832","0.256565070279266","0.241887133223068","0.271243007335465","5"
"Rarely","2015","Single parent ","276","0.159660319140065","0.141318405656639","0.178002232623491","5"
"Rarely","2015","Couple + C. GT 16 ","450","0.225448913352407","0.20717602378257","0.243721802922244","5"
"Rarely","2015","Couple + C. LE and GT 16","354","0.22933469931859","0.208262389832107","0.250407008805072","5"
"Rarely","2015","1-pers.-HH","387","0.235673557007931","0.21518871428204","0.256158399733822","5"
"Rarely","2015","Couple + C. LE 16 ","1156","0.249002683778709","0.236807292688051","0.261198074869366","5"
"Yes, every 2 weeks","2015","1-pers.-HH","263","0.164749410387246","0.146845079592836","0.182653741181657","3"
"Yes, every 2 weeks","2015","Single parent ","303","0.220426063647655","0.199668382512064","0.241183744783246","3"
