"plb0218","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2005","Part Time","no degree/no degree yet","21","","",""
"Yes, every week","2005","Not Working","lower secondary degree","7","","",""
"Yes, every week","2005","Not Working","secondary school degree","4","","",""
"Yes, every week","2005","Not Working","college entrance qualification","6","","",""
"Yes, every week","2005","Not Working","Other degree","","","",""
"Yes, every week","2005","Not Working","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2005","Full Time","lower secondary degree","286","0.143447507893695","0.127623521199254","0.159271494588137"
"Yes, every 2 weeks","2005","Full Time","secondary school degree","434","0.173518867814209","0.159406111990272","0.187631623638146"
"Yes, every 2 weeks","2005","Full Time","college entrance qualification","258","0.112854806767043","0.100444108915956","0.125265504618131"
"Yes, every 2 weeks","2005","Full Time","Other degree","55","0.157383119717002","0.120024070815305","0.194742168618698"
"Yes, every 2 weeks","2005","Full Time","no degree/no degree yet","5","","",""
"Yes, every 2 weeks","2005","Part Time","lower secondary degree","144","0.148468855332603","0.125702356670321","0.171235353994885"
"Yes, every 2 weeks","2005","Part Time","secondary school degree","200","0.16830671253143","0.147615516844086","0.188997908218773"
"Yes, every 2 weeks","2005","Part Time","college entrance qualification","125","0.124421368106472","0.104523540643627","0.144319195569317"
"Yes, every 2 weeks","2005","Part Time","Other degree","29","","",""
"Yes, every 2 weeks","2005","Part Time","no degree/no degree yet","10","","",""
"Yes, every 2 weeks","2005","Not Working","lower secondary degree","5","","",""
"Yes, every 2 weeks","2005","Not Working","secondary school degree","10","","",""
"Yes, every 2 weeks","2005","Not Working","college entrance qualification","3","","",""
"Yes, every 2 weeks","2005","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2005","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2005","Full Time","lower secondary degree","185","0.0949005987778666","0.0816701361962082","0.108131061359525"
"Yes, every 3-4 weeks","2005","Full Time","secondary school degree","300","0.120712660930266","0.108571399105573","0.132853922754958"
"Yes, every 3-4 weeks","2005","Full Time","college entrance qualification","240","0.0875300000696036","0.076445232741707","0.0986147673975001"
"Yes, every 3-4 weeks","2005","Full Time","Other degree","46","0.0939290300669041","0.0640006861613149","0.123857373972493"
"Yes, every 3-4 weeks","2005","Full Time","no degree/no degree yet","5","","",""
"Yes, every 3-4 weeks","2005","Part Time","lower secondary degree","67","0.0748662032300779","0.0580152887935981","0.0917171176665576"
"Yes, every 3-4 weeks","2005","Part Time","secondary school degree","93","0.0818356267673528","0.0666761330842036","0.0969951204505019"
"Yes, every 3-4 weeks","2005","Part Time","college entrance qualification","76","0.066466231392294","0.0514494748083332","0.0814829879762549"
"Yes, every 3-4 weeks","2005","Part Time","Other degree","12","","",""
"Yes, every 3-4 weeks","2005","Part Time","no degree/no degree yet","2","","",""
"Yes, every 3-4 weeks","2005","Not Working","lower secondary degree","2","","",""
"Yes, every 3-4 weeks","2005","Not Working","secondary school degree","1","","",""
"Yes, every 3-4 weeks","2005","Not Working","college entrance qualification","4","","",""
"Yes, every 3-4 weeks","2005","Not Working","Other degree","1","","",""
"Yes, every 3-4 weeks","2005","Not Working","no degree/no degree yet","1","","",""
"Rarely","2005","Full Time","lower secondary degree","504","0.267269415026424","0.247292003995127","0.28724682605772"
"Rarely","2005","Full Time","secondary school degree","766","0.266927915816368","0.250442787129788","0.283413044502947"
"Rarely","2005","Full Time","college entrance qualification","820","0.323436849210788","0.305088891151937","0.341784807269639"
"Rarely","2005","Full Time","Other degree","74","0.226890886204151","0.183924326549268","0.269857445859035"
"Rarely","2005","Full Time","no degree/no degree yet","12","","",""
"Rarely","2005","Part Time","lower secondary degree","150","0.155579467360249","0.132371675106593","0.178787259613906"
"Rarely","2005","Part Time","secondary school degree","228","0.165060596726683","0.144529958262045","0.185591235191321"
"Rarely","2005","Part Time","college entrance qualification","258","0.240998312366869","0.215214984643557","0.266781640090181"
"Rarely","2005","Part Time","Other degree","25","","",""
"Rarely","2005","Part Time","no degree/no degree yet","11","","",""
"Rarely","2005","Not Working","lower secondary degree","6","","",""
"Rarely","2005","Not Working","secondary school degree","5","","",""
"Rarely","2005","Not Working","college entrance qualification","10","","",""
"Rarely","2005","Not Working","Other degree","1","","",""
"Rarely","2005","Not Working","no degree/no degree yet","1","","",""
"No, never","2006","Full Time","lower secondary degree","","","",""
"No, never","2006","Full Time","secondary school degree","","","",""
"No, never","2006","Full Time","college entrance qualification","","","",""
"No, never","2006","Full Time","Other degree","","","",""
"No, never","2006","Full Time","no degree/no degree yet","","","",""
"No, never","2006","Part Time","lower secondary degree","","","",""
"No, never","2006","Part Time","secondary school degree","","","",""
"No, never","2006","Part Time","college entrance qualification","","","",""
"No, never","2006","Part Time","Other degree","","","",""
"No, never","2006","Part Time","no degree/no degree yet","","","",""
"No, never","2006","Not Working","lower secondary degree","","","",""
"No, never","2006","Not Working","secondary school degree","","","",""
"No, never","2006","Not Working","college entrance qualification","","","",""
"No, never","2006","Not Working","Other degree","","","",""
"No, never","2006","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2006","Full Time","lower secondary degree","","","",""
"Yes, every week","2006","Full Time","secondary school degree","","","",""
"Yes, every week","2006","Full Time","college entrance qualification","","","",""
"Yes, every week","2006","Full Time","Other degree","","","",""
"Yes, every week","2006","Full Time","no degree/no degree yet","","","",""
"Yes, every week","2006","Part Time","lower secondary degree","","","",""
"Yes, every week","2006","Part Time","secondary school degree","","","",""
"Yes, every week","2006","Part Time","college entrance qualification","","","",""
"Yes, every week","2006","Part Time","Other degree","","","",""
"Yes, every week","2006","Part Time","no degree/no degree yet","","","",""
"Yes, every week","2006","Not Working","lower secondary degree","","","",""
"Yes, every week","2006","Not Working","secondary school degree","","","",""
"Yes, every week","2006","Not Working","college entrance qualification","","","",""
"Yes, every week","2006","Not Working","Other degree","","","",""
"Yes, every week","2006","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2006","Full Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2006","Full Time","secondary school degree","","","",""
"Yes, every 2 weeks","2006","Full Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2006","Full Time","Other degree","","","",""
"Yes, every 2 weeks","2006","Full Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2006","Part Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2006","Part Time","secondary school degree","","","",""
"Yes, every 2 weeks","2006","Part Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2006","Part Time","Other degree","","","",""
"Yes, every 2 weeks","2006","Part Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2006","Not Working","lower secondary degree","","","",""
"Yes, every 2 weeks","2006","Not Working","secondary school degree","","","",""
"Yes, every 2 weeks","2006","Not Working","college entrance qualification","","","",""
"Yes, every 2 weeks","2006","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2006","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2006","Full Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2006","Full Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2006","Full Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2006","Full Time","Other degree","","","",""
"Yes, every 3-4 weeks","2006","Full Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2006","Part Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2006","Part Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2006","Part Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2006","Part Time","Other degree","","","",""
"Yes, every 3-4 weeks","2006","Part Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2006","Not Working","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2006","Not Working","secondary school degree","","","",""
"Yes, every 3-4 weeks","2006","Not Working","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2006","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2006","Not Working","no degree/no degree yet","","","",""
"Rarely","2006","Full Time","lower secondary degree","","","",""
"Rarely","2006","Full Time","secondary school degree","","","",""
"Rarely","2006","Full Time","college entrance qualification","","","",""
"Rarely","2006","Full Time","Other degree","","","",""
"Rarely","2006","Full Time","no degree/no degree yet","","","",""
"Rarely","2006","Part Time","lower secondary degree","","","",""
"Rarely","2006","Part Time","secondary school degree","","","",""
"Rarely","2006","Part Time","college entrance qualification","","","",""
"Rarely","2006","Part Time","Other degree","","","",""
"Rarely","2006","Part Time","no degree/no degree yet","","","",""
"Rarely","2006","Not Working","lower secondary degree","","","",""
"Rarely","2006","Not Working","secondary school degree","","","",""
"Rarely","2006","Not Working","college entrance qualification","","","",""
"Rarely","2006","Not Working","Other degree","","","",""
"Rarely","2006","Not Working","no degree/no degree yet","","","",""
"No, never","2007","Full Time","lower secondary degree","557","0.313938259778815","0.292622695124397","0.335253824433233"
"No, never","2007","Full Time","secondary school degree","803","0.291219512698882","0.274041205312522","0.308397820085242"
"No, never","2007","Full Time","college entrance qualification","790","0.29582347878955","0.278286630893364","0.313360326685737"
"No, never","2007","Full Time","Other degree","115","0.385232801251978","0.331491300860775","0.438974301643182"
"No, never","2007","Full Time","no degree/no degree yet","15","","",""
"No, never","2007","Part Time","lower secondary degree","421","0.444748817352181","0.412930263096946","0.476567371607416"
"No, never","2007","Part Time","secondary school degree","616","0.42987021870808","0.402959087249127","0.456781350167032"
"No, never","2007","Part Time","college entrance qualification","499","0.447401454804583","0.417774431082375","0.477028478526791"
"No, never","2007","Part Time","Other degree","94","0.450117023446957","0.381509733776024","0.518724313117889"
"No, never","2007","Part Time","no degree/no degree yet","17","","",""
"No, never","2007","Not Working","lower secondary degree","27","","",""
"No, never","2007","Not Working","secondary school degree","36","0.574607030357333","0.461192869793669","0.688021190920997"
"No, never","2007","Not Working","college entrance qualification","33","0.530089038887866","0.401644307755619","0.658533770020113"
"No, never","2007","Not Working","Other degree","7","","",""
"No, never","2007","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2007","Full Time","lower secondary degree","313","0.168189637567923","0.151010359922339","0.185368915213506"
"Yes, every week","2007","Full Time","secondary school degree","393","0.144764302831607","0.13146012904309","0.158068476620125"
"Yes, every week","2007","Full Time","college entrance qualification","417","0.160117293121382","0.146026907325754","0.174207678917011"
"Yes, every week","2007","Full Time","Other degree","36","0.0866145018677016","0.0555535202809793","0.117675483454424"
"Yes, every week","2007","Full Time","no degree/no degree yet","7","","",""
"Yes, every week","2007","Part Time","lower secondary degree","153","0.172210826070385","0.148035719808333","0.196385932332436"
"Yes, every week","2007","Part Time","secondary school degree","136","0.123824767085251","0.105919712015598","0.141729822154903"
"Yes, every week","2007","Part Time","college entrance qualification","132","0.124418995474626","0.104752545510213","0.144085445439039"
"Yes, every week","2007","Part Time","Other degree","31","0.129891238494998","0.0835306322941839","0.176251844695813"
"Yes, every week","2007","Part Time","no degree/no degree yet","14","","",""
"Yes, every week","2007","Not Working","lower secondary degree","11","","",""
"Yes, every week","2007","Not Working","secondary school degree","10","","",""
"Yes, every week","2007","Not Working","college entrance qualification","9","","",""
"Yes, every week","2007","Not Working","Other degree","1","","",""
"Yes, every week","2007","Not Working","no degree/no degree yet","1","","",""
"Yes, every 2 weeks","2007","Full Time","lower secondary degree","286","0.15885718564889","0.142067930861714","0.175646440436066"
"Yes, every 2 weeks","2007","Full Time","secondary school degree","479","0.193547213883542","0.17860905091321","0.208485376853874"
"Yes, every 2 weeks","2007","Full Time","college entrance qualification","283","0.119268783881066","0.106815624823081","0.13172194293905"
"Yes, every 2 weeks","2007","Full Time","Other degree","64","0.197622974895215","0.153648488797485","0.241597460992946"
"Yes, every 2 weeks","2007","Full Time","no degree/no degree yet","6","","",""
"Yes, every 2 weeks","2007","Part Time","lower secondary degree","145","0.146996412552494","0.124323511517743","0.169669313587245"
"Yes, every 2 weeks","2007","Part Time","secondary school degree","211","0.160012514210982","0.140083317337638","0.179941711084327"
"Yes, every 2 weeks","2007","Part Time","college entrance qualification","118","0.12086657734205","0.101443637354168","0.140289517329931"
"Yes, every 2 weeks","2007","Part Time","Other degree","30","0.195593977512751","0.140893917574187","0.250294037451315"
"Yes, every 2 weeks","2007","Part Time","no degree/no degree yet","10","","",""
"Yes, every 2 weeks","2007","Not Working","lower secondary degree","8","","",""
"Yes, every 2 weeks","2007","Not Working","secondary school degree","11","","",""
"Yes, every 2 weeks","2007","Not Working","college entrance qualification","5","","",""
"Yes, every 2 weeks","2007","Not Working","Other degree","1","","",""
"Yes, every 2 weeks","2007","Not Working","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2007","Full Time","lower secondary degree","200","0.101825658186802","0.0879356643411135","0.115715652032491"
"Yes, every 3-4 weeks","2007","Full Time","secondary school degree","281","0.11713488065109","0.104975693112071","0.12929406819011"
"Yes, every 3-4 weeks","2007","Full Time","college entrance qualification","275","0.108218629796136","0.0962821942291941","0.120155065363079"
"Yes, every 3-4 weeks","2007","Full Time","Other degree","28","","",""
"Yes, every 3-4 weeks","2007","Full Time","no degree/no degree yet","7","","",""
"Yes, every 3-4 weeks","2007","Part Time","lower secondary degree","66","0.0696017814178052","0.0533079616424458","0.0858956011931646"
"Yes, every 3-4 weeks","2007","Part Time","secondary school degree","116","0.100503292511194","0.0841589916278873","0.116847593394501"
"Yes, every 3-4 weeks","2007","Part Time","college entrance qualification","93","0.101137042561429","0.0831716658917094","0.119102419231149"
"Yes, every 3-4 weeks","2007","Part Time","Other degree","12","","",""
"Yes, every 3-4 weeks","2007","Part Time","no degree/no degree yet","4","","",""
"Yes, every 3-4 weeks","2007","Not Working","lower secondary degree","3","","",""
"Yes, every 3-4 weeks","2007","Not Working","secondary school degree","5","","",""
"Yes, every 3-4 weeks","2007","Not Working","college entrance qualification","3","","",""
"Yes, every 3-4 weeks","2007","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2007","Not Working","no degree/no degree yet","","","",""
"Rarely","2007","Full Time","lower secondary degree","465","0.25718925881757","0.237114117132118","0.277264400503022"
"Rarely","2007","Full Time","secondary school degree","731","0.253334089934878","0.236889454994631","0.269778724875125"
"Rarely","2007","Full Time","college entrance qualification","837","0.316571814411866","0.298699655783025","0.334443973040706"
"Rarely","2007","Full Time","Other degree","72","0.25659924509234","0.208367608325325","0.304830881859356"
"Rarely","2007","Full Time","no degree/no degree yet","5","","",""
"Rarely","2007","Part Time","lower secondary degree","152","0.166442162607136","0.142592741595927","0.190291583618344"
"Rarely","2007","Part Time","secondary school degree","221","0.185789207484493","0.164646768626619","0.206931646342368"
"Rarely","2007","Part Time","college entrance qualification","240","0.206175929817312","0.182070461504085","0.23028139813054"
"Rarely","2007","Part Time","Other degree","35","0.156372248032772","0.106284941830822","0.206459554234723"
"Rarely","2007","Part Time","no degree/no degree yet","7","","",""
"Rarely","2007","Not Working","lower secondary degree","5","","",""
"Rarely","2007","Not Working","secondary school degree","11","","",""
"Rarely","2007","Not Working","college entrance qualification","8","","",""
"Rarely","2007","Not Working","Other degree","","","",""
"Rarely","2007","Not Working","no degree/no degree yet","1","","",""
"No, never","2008","Full Time","lower secondary degree","","","",""
"No, never","2008","Full Time","secondary school degree","","","",""
"No, never","2008","Full Time","college entrance qualification","","","",""
"No, never","2008","Full Time","Other degree","","","",""
"No, never","2008","Full Time","no degree/no degree yet","","","",""
"No, never","2008","Part Time","lower secondary degree","","","",""
"No, never","2008","Part Time","secondary school degree","","","",""
"No, never","2008","Part Time","college entrance qualification","","","",""
"No, never","2008","Part Time","Other degree","","","",""
"No, never","2008","Part Time","no degree/no degree yet","","","",""
"No, never","2008","Not Working","lower secondary degree","","","",""
"No, never","2008","Not Working","secondary school degree","","","",""
"No, never","2008","Not Working","college entrance qualification","","","",""
"No, never","2008","Not Working","Other degree","","","",""
"No, never","2008","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2008","Full Time","lower secondary degree","","","",""
"Yes, every week","2008","Full Time","secondary school degree","","","",""
"Yes, every week","2008","Full Time","college entrance qualification","","","",""
"Yes, every week","2008","Full Time","Other degree","","","",""
"Yes, every week","2008","Full Time","no degree/no degree yet","","","",""
"Yes, every week","2008","Part Time","lower secondary degree","","","",""
"Yes, every week","2008","Part Time","secondary school degree","","","",""
"Yes, every week","2008","Part Time","college entrance qualification","","","",""
"Yes, every week","2008","Part Time","Other degree","","","",""
"Yes, every week","2008","Part Time","no degree/no degree yet","","","",""
"Yes, every week","2008","Not Working","lower secondary degree","","","",""
"Yes, every week","2008","Not Working","secondary school degree","","","",""
"Yes, every week","2008","Not Working","college entrance qualification","","","",""
"Yes, every week","2008","Not Working","Other degree","","","",""
"Yes, every week","2008","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2008","Full Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2008","Full Time","secondary school degree","","","",""
"Yes, every 2 weeks","2008","Full Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2008","Full Time","Other degree","","","",""
"Yes, every 2 weeks","2008","Full Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2008","Part Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2008","Part Time","secondary school degree","","","",""
"Yes, every 2 weeks","2008","Part Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2008","Part Time","Other degree","","","",""
"Yes, every 2 weeks","2008","Part Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2008","Not Working","lower secondary degree","","","",""
"Yes, every 2 weeks","2008","Not Working","secondary school degree","","","",""
"Yes, every 2 weeks","2008","Not Working","college entrance qualification","","","",""
"Yes, every 2 weeks","2008","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2008","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2008","Full Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2008","Full Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2008","Full Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2008","Full Time","Other degree","","","",""
"Yes, every 3-4 weeks","2008","Full Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2008","Part Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2008","Part Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2008","Part Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2008","Part Time","Other degree","","","",""
"Yes, every 3-4 weeks","2008","Part Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2008","Not Working","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2008","Not Working","secondary school degree","","","",""
"Yes, every 3-4 weeks","2008","Not Working","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2008","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2008","Not Working","no degree/no degree yet","","","",""
"Rarely","2008","Full Time","lower secondary degree","","","",""
"Rarely","2008","Full Time","secondary school degree","","","",""
"Rarely","2008","Full Time","college entrance qualification","","","",""
"Rarely","2008","Full Time","Other degree","","","",""
"Rarely","2008","Full Time","no degree/no degree yet","","","",""
"Rarely","2008","Part Time","lower secondary degree","","","",""
"Rarely","2008","Part Time","secondary school degree","","","",""
"Rarely","2008","Part Time","college entrance qualification","","","",""
"Rarely","2008","Part Time","Other degree","","","",""
"Rarely","2008","Part Time","no degree/no degree yet","","","",""
"Rarely","2008","Not Working","lower secondary degree","","","",""
"Rarely","2008","Not Working","secondary school degree","","","",""
"Rarely","2008","Not Working","college entrance qualification","","","",""
"Rarely","2008","Not Working","Other degree","","","",""
"Rarely","2008","Not Working","no degree/no degree yet","","","",""
"No, never","2009","Full Time","lower secondary degree","485","0.317319534047709","0.293882701521899","0.340756366573519"
"No, never","2009","Full Time","secondary school degree","768","0.306941954788275","0.288763834839167","0.325120074737383"
"No, never","2009","Full Time","college entrance qualification","691","0.30310568922013","0.284343084477004","0.321868293963257"
"No, never","2009","Full Time","Other degree","95","0.388024293404652","0.326373450357798","0.449675136451505"
"No, never","2009","Full Time","no degree/no degree yet","14","","",""
"No, never","2009","Part Time","lower secondary degree","363","0.407112179363656","0.373648303951029","0.440576054776283"
"No, never","2009","Part Time","secondary school degree","539","0.451361675490988","0.422613132408883","0.480110218573093"
"No, never","2009","Part Time","college entrance qualification","458","0.453217373493243","0.422801448267205","0.483633298719282"
"No, never","2009","Part Time","Other degree","84","0.470916087170363","0.396535589264441","0.545296585076286"
"No, never","2009","Part Time","no degree/no degree yet","14","","",""
"No, never","2009","Not Working","lower secondary degree","11","","",""
"No, never","2009","Not Working","secondary school degree","23","","",""
"No, never","2009","Not Working","college entrance qualification","20","","",""
"No, never","2009","Not Working","Other degree","4","","",""
"No, never","2009","Not Working","no degree/no degree yet","1","","",""
"Yes, every week","2009","Full Time","lower secondary degree","247","0.164888133099954","0.14620245759858","0.183573808601328"
"Yes, every week","2009","Full Time","secondary school degree","352","0.139054267255095","0.125417353866663","0.152691180643528"
"Yes, every week","2009","Full Time","college entrance qualification","403","0.167462605290915","0.152219500941178","0.182705709640652"
"Yes, every week","2009","Full Time","Other degree","36","0.153577689494157","0.10796348701379","0.199191891974525"
"Yes, every week","2009","Full Time","no degree/no degree yet","9","","",""
"Yes, every week","2009","Part Time","lower secondary degree","130","0.176555711716525","0.150584577340314","0.202526846092736"
"Yes, every week","2009","Part Time","secondary school degree","127","0.116934347031717","0.0983700728855324","0.135498621177901"
"Yes, every week","2009","Part Time","college entrance qualification","139","0.114846599286052","0.0953657115019156","0.134327487070188"
"Yes, every week","2009","Part Time","Other degree","35","0.221840629931353","0.159927913383432","0.283753346479274"
"Yes, every week","2009","Part Time","no degree/no degree yet","20","","",""
"Yes, every week","2009","Not Working","lower secondary degree","6","","",""
"Yes, every week","2009","Not Working","secondary school degree","9","","",""
"Yes, every week","2009","Not Working","college entrance qualification","5","","",""
"Yes, every week","2009","Not Working","Other degree","1","","",""
"Yes, every week","2009","Not Working","no degree/no degree yet","3","","",""
"Yes, every 2 weeks","2009","Full Time","lower secondary degree","230","0.159397610961569","0.140965376395482","0.177829845527657"
"Yes, every 2 weeks","2009","Full Time","secondary school degree","393","0.167457416663925","0.152741359893581","0.182173473434268"
"Yes, every 2 weeks","2009","Full Time","college entrance qualification","245","0.11392935359819","0.100958617670014","0.126900089526366"
"Yes, every 2 weeks","2009","Full Time","Other degree","41","0.189566982190694","0.13997832119837","0.239155643183018"
"Yes, every 2 weeks","2009","Full Time","no degree/no degree yet","4","","",""
"Yes, every 2 weeks","2009","Part Time","lower secondary degree","134","0.165889083464551","0.140552168781532","0.19122599814757"
"Yes, every 2 weeks","2009","Part Time","secondary school degree","194","0.168680573933117","0.147047066917988","0.190314080948245"
"Yes, every 2 weeks","2009","Part Time","college entrance qualification","116","0.109700537748297","0.0906058378399088","0.128795237656685"
"Yes, every 2 weeks","2009","Part Time","Other degree","24","","",""
"Yes, every 2 weeks","2009","Part Time","no degree/no degree yet","8","","",""
"Yes, every 2 weeks","2009","Not Working","lower secondary degree","5","","",""
"Yes, every 2 weeks","2009","Not Working","secondary school degree","10","","",""
"Yes, every 2 weeks","2009","Not Working","college entrance qualification","4","","",""
"Yes, every 2 weeks","2009","Not Working","Other degree","1","","",""
"Yes, every 2 weeks","2009","Not Working","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2009","Full Time","lower secondary degree","151","0.0933616088708866","0.0787114278580478","0.108011789883725"
"Yes, every 3-4 weeks","2009","Full Time","secondary school degree","253","0.0957236432563563","0.0841279630233008","0.107319323489412"
"Yes, every 3-4 weeks","2009","Full Time","college entrance qualification","233","0.0946254476898176","0.0826764702405832","0.106574425139052"
"Yes, every 3-4 weeks","2009","Full Time","Other degree","21","","",""
"Yes, every 3-4 weeks","2009","Full Time","no degree/no degree yet","3","","",""
"Yes, every 3-4 weeks","2009","Part Time","lower secondary degree","53","0.0690806943294191","0.0518077136163254","0.0863536750425129"
"Yes, every 3-4 weeks","2009","Part Time","secondary school degree","93","0.0874743710877595","0.0711523708836648","0.103796371291854"
"Yes, every 3-4 weeks","2009","Part Time","college entrance qualification","67","0.0704088569629755","0.0547773791258555","0.0860403348000955"
"Yes, every 3-4 weeks","2009","Part Time","Other degree","8","","",""
"Yes, every 3-4 weeks","2009","Part Time","no degree/no degree yet","2","","",""
"Yes, every 3-4 weeks","2009","Not Working","lower secondary degree","1","","",""
"Yes, every 3-4 weeks","2009","Not Working","secondary school degree","3","","",""
"Yes, every 3-4 weeks","2009","Not Working","college entrance qualification","6","","",""
"Yes, every 3-4 weeks","2009","Not Working","Other degree","1","","",""
"Yes, every 3-4 weeks","2009","Not Working","no degree/no degree yet","","","",""
"Rarely","2009","Full Time","lower secondary degree","402","0.265033113019881","0.242808933836462","0.2872572922033"
"Rarely","2009","Full Time","secondary school degree","707","0.290822718036349","0.27292376597929","0.308721670093408"
"Rarely","2009","Full Time","college entrance qualification","733","0.320876904200947","0.301819835228835","0.339933973173059"
"Rarely","2009","Full Time","Other degree","47","0.141672106704396","0.0975545696379078","0.185789643770883"
"Rarely","2009","Full Time","no degree/no degree yet","4","","",""
"Rarely","2009","Part Time","lower secondary degree","148","0.181362331125848","0.155116983498034","0.207607678753663"
"Rarely","2009","Part Time","secondary school degree","198","0.175549032456419","0.153570835280832","0.197527229632007"
"Rarely","2009","Part Time","college entrance qualification","249","0.251826632509432","0.225305482317805","0.278347782701059"
"Rarely","2009","Part Time","Other degree","22","","",""
"Rarely","2009","Part Time","no degree/no degree yet","8","","",""
"Rarely","2009","Not Working","lower secondary degree","1","","",""
"Rarely","2009","Not Working","secondary school degree","4","","",""
"Rarely","2009","Not Working","college entrance qualification","5","","",""
"Rarely","2009","Not Working","Other degree","1","","",""
"Rarely","2009","Not Working","no degree/no degree yet","2","","",""
"No, never","2010","Full Time","lower secondary degree","144","0.265524382745136","0.228617476493027","0.302431288997245"
