"plh0194","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Saxony-Anhalt","Single parent ","22","","",""
"Fully agree","2003","Saxony-Anhalt","Couple + C. LE 16 ","61","0.483885300892459","0.396278582355722","0.571492019429197"
"Fully agree","2003","Saxony-Anhalt","Couple + C. GT 16 ","122","0.605854300723371","0.542424527142587","0.669284074304155"
"Fully agree","2003","Saxony-Anhalt","Couple + C. LE and GT 16","22","","",""
"Fully agree","2003","Thuringia","1-pers.-HH","48","0.408172624119417","0.319865839409182","0.496479408829652"
"Fully agree","2003","Thuringia","(Married) couple without C. ","169","0.547141458236427","0.490907851821879","0.603375064650976"
"Fully agree","2003","Thuringia","Single parent ","19","","",""
"Fully agree","2003","Thuringia","Couple + C. LE 16 ","75","0.50261744587674","0.424157167372953","0.581077724380527"
"Fully agree","2003","Thuringia","Couple + C. GT 16 ","86","0.45655403022258","0.390126899763569","0.52298116068159"
"Fully agree","2003","Thuringia","Couple + C. LE and GT 16","45","0.532763237027516","0.427316172760263","0.638210301294769"
"Rather agree","2003","Schleswig-Holstein","1-pers.-HH","44","0.452811294612122","0.35218502985879","0.553437559365454"
"Rather agree","2003","Schleswig-Holstein","(Married) couple without C. ","128","0.486610692741421","0.425263847473029","0.547957538009813"
"Rather agree","2003","Schleswig-Holstein","Single parent ","12","","",""
"Rather agree","2003","Schleswig-Holstein","Couple + C. LE 16 ","51","0.33101319638649","0.249807842117704","0.412218550655276"
"Rather agree","2003","Schleswig-Holstein","Couple + C. GT 16 ","38","0.353574527570249","0.258921443563347","0.448227611577152"
"Rather agree","2003","Schleswig-Holstein","Couple + C. LE and GT 16","26","","",""
"Rather agree","2003","Hamburg","1-pers.-HH","33","0.403732477673467","0.291180253450296","0.516284701896637"
"Rather agree","2003","Hamburg","(Married) couple without C. ","47","0.428935618164991","0.332413688379983","0.52545754795"
"Rather agree","2003","Hamburg","Single parent ","6","","",""
"Rather agree","2003","Hamburg","Couple + C. LE 16 ","32","0.503878831184423","0.378408770151451","0.629348892217395"
"Rather agree","2003","Hamburg","Couple + C. GT 16 ","6","","",""
"Rather agree","2003","Hamburg","Couple + C. LE and GT 16","12","","",""
"Rather agree","2003","Lower Saxony","1-pers.-HH","85","0.427408885117547","0.360340318712732","0.494477451522361"
"Rather agree","2003","Lower Saxony","(Married) couple without C. ","258","0.426974443582795","0.387559733168389","0.4663891539972"
"Rather agree","2003","Lower Saxony","Single parent ","50","0.407796926722118","0.313349805714288","0.502244047729948"
"Rather agree","2003","Lower Saxony","Couple + C. LE 16 ","188","0.481834011042924","0.433409012658138","0.53025900942771"
"Rather agree","2003","Lower Saxony","Couple + C. GT 16 ","168","0.481360069736447","0.429602415677222","0.533117723795673"
"Rather agree","2003","Lower Saxony","Couple + C. LE and GT 16","70","0.513199848390634","0.430990249178846","0.595409447602421"
"Rather agree","2003","Bremen","1-pers.-HH","11","","",""
"Rather agree","2003","Bremen","(Married) couple without C. ","16","","",""
"Rather agree","2003","Bremen","Single parent ","","","",""
"Rather agree","2003","Bremen","Couple + C. LE 16 ","15","","",""
"Rather agree","2003","Bremen","Couple + C. GT 16 ","9","","",""
"Rather agree","2003","Bremen","Couple + C. LE and GT 16","4","","",""
"Rather agree","2003","North Rhine-Westphalia","1-pers.-HH","244","0.386330034277539","0.348458936093824","0.424201132461254"
"Rather agree","2003","North Rhine-Westphalia","(Married) couple without C. ","655","0.413953240109349","0.389496073501595","0.438410406717102"
"Rather agree","2003","North Rhine-Westphalia","Single parent ","73","0.353642089319389","0.288034887482253","0.419249291156525"
"Rather agree","2003","North Rhine-Westphalia","Couple + C. LE 16 ","439","0.442431250384713","0.411271405145116","0.473591095624309"
"Rather agree","2003","North Rhine-Westphalia","Couple + C. GT 16 ","314","0.358131750985978","0.324463254575507","0.391800247396449"
"Rather agree","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","146","0.403956769549487","0.353754727393393","0.454158811705581"
"Rather agree","2003","Hesse","1-pers.-HH","66","0.335623305579603","0.267761584647147","0.403485026512058"
"Rather agree","2003","Hesse","(Married) couple without C. ","249","0.426732432388611","0.385015945950406","0.468448918826815"
"Rather agree","2003","Hesse","Single parent ","20","","",""
"Rather agree","2003","Hesse","Couple + C. LE 16 ","153","0.445129424643501","0.391670767111196","0.498588082175806"
"Rather agree","2003","Hesse","Couple + C. GT 16 ","99","0.33512724936451","0.273721462560636","0.396533036168383"
"Rather agree","2003","Hesse","Couple + C. LE and GT 16","39","0.394472874252547","0.306290363274967","0.482655385230128"
"Rather agree","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","56","0.305283675893805","0.237438808034","0.37312854375361"
"Rather agree","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","137","0.300668064104412","0.256761807539461","0.344574320669362"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Single parent ","27","","",""
"Rather agree","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","108","0.384798442391684","0.328508279094935","0.441088605688434"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","63","0.311513475111539","0.244415612305069","0.378611337918009"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","54","0.370495573093085","0.291341917274394","0.449649228911776"
"Rather agree","2003","Baden-Württemberg","1-pers.-HH","139","0.423064621476194","0.36910273853909","0.477026504413297"
"Rather agree","2003","Baden-Württemberg","(Married) couple without C. ","360","0.433580878187104","0.399410764469054","0.467750991905154"
"Rather agree","2003","Baden-Württemberg","Single parent ","66","0.469577339418765","0.384438892098582","0.554715786738947"
"Rather agree","2003","Baden-Württemberg","Couple + C. LE 16 ","272","0.450436919261075","0.410921626020582","0.489952212501569"
"Rather agree","2003","Baden-Württemberg","Couple + C. GT 16 ","223","0.492214057819696","0.446626697404202","0.537801418235189"
"Rather agree","2003","Baden-Württemberg","Couple + C. LE and GT 16","151","0.43522963738883","0.37836374680063","0.492095527977031"
"Rather agree","2003","Bavaria","1-pers.-HH","208","0.537664201542407","0.488620057490324","0.586708345594491"
"Rather agree","2003","Bavaria","(Married) couple without C. ","472","0.45496321634575","0.42380198313438","0.486124449557121"
"Rather agree","2003","Bavaria","Single parent ","88","0.468892062170034","0.394313895322804","0.543470229017264"
"Rather agree","2003","Bavaria","Couple + C. LE 16 ","361","0.535606651716145","0.4974419258232","0.57377137760909"
"Rather agree","2003","Bavaria","Couple + C. GT 16 ","318","0.540195234116961","0.499877961176825","0.580512507057096"
"Rather agree","2003","Bavaria","Couple + C. LE and GT 16","143","0.613083106277975","0.553186839630532","0.672979372925417"
"Rather agree","2003","Berlin","1-pers.-HH","93","0.484628205409164","0.415538279189202","0.553718131629125"
"Rather agree","2003","Berlin","(Married) couple without C. ","103","0.46928656304813","0.404649822017879","0.533923304078382"
"Rather agree","2003","Berlin","Single parent ","25","","",""
"Rather agree","2003","Berlin","Couple + C. LE 16 ","54","0.403183626806634","0.320128298359018","0.48623895525425"
"Rather agree","2003","Berlin","Couple + C. GT 16 ","57","0.361013433788293","0.281454011930368","0.440572855646218"
"Rather agree","2003","Berlin","Couple + C. LE and GT 16","16","","",""
"Rather agree","2003","Brandenburg","1-pers.-HH","54","0.470293476435102","0.380617369050892","0.559969583819313"
"Rather agree","2003","Brandenburg","(Married) couple without C. ","137","0.389513820209967","0.338206101191545","0.440821539228389"
"Rather agree","2003","Brandenburg","Single parent ","21","","",""
"Rather agree","2003","Brandenburg","Couple + C. LE 16 ","74","0.496486915130875","0.416739080150593","0.576234750111156"
"Rather agree","2003","Brandenburg","Couple + C. GT 16 ","86","0.412142224640984","0.341968120372069","0.482316328909899"
"Rather agree","2003","Brandenburg","Couple + C. LE and GT 16","27","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","1-pers.-HH","19","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","62","0.280666215205797","0.215387335104236","0.345945095307358"
"Rather agree","2003","Mecklenburg-Western Pomerania","Single parent ","9","","",""
"Rather agree","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","32","0.338282595081731","0.235248327728397","0.441316862435064"
"Rather agree","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","43","0.358410411105","0.26754990230073","0.44927091990927"
"Rather agree","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","10","","",""
"Rather agree","2003","Saxony","1-pers.-HH","88","0.408652511530336","0.342323224687909","0.474981798372762"
"Rather agree","2003","Saxony","(Married) couple without C. ","235","0.392919288726429","0.353171864875453","0.432666712577406"
"Rather agree","2003","Saxony","Single parent ","41","0.546253496087846","0.438496636630119","0.654010355545573"
"Rather agree","2003","Saxony","Couple + C. LE 16 ","122","0.487516377367838","0.424799016023109","0.550233738712567"
"Rather agree","2003","Saxony","Couple + C. GT 16 ","165","0.509901688643848","0.454608950746794","0.565194426540901"
"Rather agree","2003","Saxony","Couple + C. LE and GT 16","76","0.50744846124135","0.42607441714309","0.58882250533961"
"Rather agree","2003","Saxony-Anhalt","1-pers.-HH","36","0.277458446721434","0.197012345731114","0.357904547711753"
"Rather agree","2003","Saxony-Anhalt","(Married) couple without C. ","119","0.336356639988564","0.285687651197772","0.387025628779356"
"Rather agree","2003","Saxony-Anhalt","Single parent ","20","","",""
"Rather agree","2003","Saxony-Anhalt","Couple + C. LE 16 ","56","0.445212164122064","0.358087711917453","0.532336616326674"
"Rather agree","2003","Saxony-Anhalt","Couple + C. GT 16 ","85","0.346732722871758","0.284956189379665","0.40850925636385"
"Rather agree","2003","Saxony-Anhalt","Couple + C. LE and GT 16","36","0.495241188376063","0.371780654845987","0.618701721906139"
"Rather agree","2003","Thuringia","1-pers.-HH","48","0.379837411435236","0.292635448517882","0.46703937435259"
"Rather agree","2003","Thuringia","(Married) couple without C. ","88","0.31524858226982","0.262760840953851","0.36773632358579"
"Rather agree","2003","Thuringia","Single parent ","22","","",""
"Rather agree","2003","Thuringia","Couple + C. LE 16 ","67","0.410485538865034","0.333291821708804","0.487679256021263"
"Rather agree","2003","Thuringia","Couple + C. GT 16 ","100","0.434422275956233","0.368318935489525","0.500525616422941"
"Rather agree","2003","Thuringia","Couple + C. LE and GT 16","31","0.363888601647658","0.262205290401119","0.465571912894197"
"Rather disagree","2003","Schleswig-Holstein","1-pers.-HH","22","","",""
"Rather disagree","2003","Schleswig-Holstein","(Married) couple without C. ","35","0.108709175369093","0.0705041212398017","0.146914229498384"
"Rather disagree","2003","Schleswig-Holstein","Single parent ","4","","",""
"Rather disagree","2003","Schleswig-Holstein","Couple + C. LE 16 ","34","0.329251939741519","0.248156371797217","0.410347507685821"
"Rather disagree","2003","Schleswig-Holstein","Couple + C. GT 16 ","14","","",""
"Rather disagree","2003","Schleswig-Holstein","Couple + C. LE and GT 16","4","","",""
"Rather disagree","2003","Hamburg","1-pers.-HH","5","","",""
"Rather disagree","2003","Hamburg","(Married) couple without C. ","12","","",""
"Rather disagree","2003","Hamburg","Single parent ","","","",""
"Rather disagree","2003","Hamburg","Couple + C. LE 16 ","5","","",""
"Rather disagree","2003","Hamburg","Couple + C. GT 16 ","1","","",""
"Rather disagree","2003","Hamburg","Couple + C. LE and GT 16","4","","",""
"Rather disagree","2003","Lower Saxony","1-pers.-HH","19","","",""
"Rather disagree","2003","Lower Saxony","(Married) couple without C. ","47","0.0701677985514343","0.0498141804995725","0.090521416603296"
"Rather disagree","2003","Lower Saxony","Single parent ","8","","",""
"Rather disagree","2003","Lower Saxony","Couple + C. LE 16 ","35","0.0756740740750385","0.0500426602685784","0.101305487881499"
"Rather disagree","2003","Lower Saxony","Couple + C. GT 16 ","38","0.113485325469541","0.0806289694362969","0.146341681502784"
"Rather disagree","2003","Lower Saxony","Couple + C. LE and GT 16","18","","",""
"Rather disagree","2003","Bremen","1-pers.-HH","5","","",""
"Rather disagree","2003","Bremen","(Married) couple without C. ","5","","",""
"Rather disagree","2003","Bremen","Single parent ","","","",""
"Rather disagree","2003","Bremen","Couple + C. LE 16 ","4","","",""
"Rather disagree","2003","Bremen","Couple + C. GT 16 ","6","","",""
"Rather disagree","2003","Bremen","Couple + C. LE and GT 16","3","","",""
"Rather disagree","2003","North Rhine-Westphalia","1-pers.-HH","63","0.0978702708038928","0.074759143975744","0.120981397632042"
"Rather disagree","2003","North Rhine-Westphalia","(Married) couple without C. ","165","0.0917475322773207","0.0774136163271888","0.106081448227453"
"Rather disagree","2003","North Rhine-Westphalia","Single parent ","24","","",""
"Rather disagree","2003","North Rhine-Westphalia","Couple + C. LE 16 ","93","0.105591750592294","0.086311792955359","0.12487170822923"
"Rather disagree","2003","North Rhine-Westphalia","Couple + C. GT 16 ","75","0.0860259710372092","0.0663352743895077","0.105716667684911"
"Rather disagree","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","38","0.10194092436994","0.0709851412255565","0.132896707514324"
"Rather disagree","2003","Hesse","1-pers.-HH","19","","",""
"Rather disagree","2003","Hesse","(Married) couple without C. ","53","0.0844853542783609","0.0610282405211579","0.107942468035564"
"Rather disagree","2003","Hesse","Single parent ","9","","",""
"Rather disagree","2003","Hesse","Couple + C. LE 16 ","31","0.111727115071908","0.0778402382329635","0.145613991910853"
"Rather disagree","2003","Hesse","Couple + C. GT 16 ","40","0.271160468880286","0.21332898837171","0.328991949388862"
"Rather disagree","2003","Hesse","Couple + C. LE and GT 16","11","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","25","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","48","0.10056384924853","0.0717668527738507","0.12936084572321"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Single parent ","11","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","38","0.135366051471425","0.0957858350197126","0.174946267923137"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","24","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","24","","",""
"Rather disagree","2003","Baden-Württemberg","1-pers.-HH","43","0.11914372568362","0.0837596162485003","0.15452783511874"
"Rather disagree","2003","Baden-Württemberg","(Married) couple without C. ","100","0.125250740244977","0.10242765496198","0.148073825527974"
"Rather disagree","2003","Baden-Württemberg","Single parent ","12","","",""
"Rather disagree","2003","Baden-Württemberg","Couple + C. LE 16 ","73","0.101777907075386","0.0777642630116389","0.125791551139134"
"Rather disagree","2003","Baden-Württemberg","Couple + C. GT 16 ","48","0.0882353173071375","0.0623716734129679","0.114098961201307"
"Rather disagree","2003","Baden-Württemberg","Couple + C. LE and GT 16","26","","",""
"Rather disagree","2003","Bavaria","1-pers.-HH","25","","",""
"Rather disagree","2003","Bavaria","(Married) couple without C. ","94","0.0973981027835978","0.0788441282133409","0.115952077353855"
"Rather disagree","2003","Bavaria","Single parent ","11","","",""
"Rather disagree","2003","Bavaria","Couple + C. LE 16 ","58","0.0673366340083794","0.0481594722190688","0.08651379579769"
"Rather disagree","2003","Bavaria","Couple + C. GT 16 ","51","0.0826227200774672","0.0603510505040709","0.104894389650863"
"Rather disagree","2003","Bavaria","Couple + C. LE and GT 16","27","","",""
"Rather disagree","2003","Berlin","1-pers.-HH","26","","",""
"Rather disagree","2003","Berlin","(Married) couple without C. ","32","0.130559856397967","0.0869228422990949","0.174196870496838"
"Rather disagree","2003","Berlin","Single parent ","14","","",""
"Rather disagree","2003","Berlin","Couple + C. LE 16 ","19","","",""
"Rather disagree","2003","Berlin","Couple + C. GT 16 ","26","","",""
"Rather disagree","2003","Berlin","Couple + C. LE and GT 16","4","","",""
"Rather disagree","2003","Brandenburg","1-pers.-HH","12","","",""
"Rather disagree","2003","Brandenburg","(Married) couple without C. ","27","","",""
"Rather disagree","2003","Brandenburg","Single parent ","3","","",""
"Rather disagree","2003","Brandenburg","Couple + C. LE 16 ","9","","",""
"Rather disagree","2003","Brandenburg","Couple + C. GT 16 ","15","","",""
"Rather disagree","2003","Brandenburg","Couple + C. LE and GT 16","7","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","1-pers.-HH","5","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","Single parent ","5","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","10","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","",""
"Rather disagree","2003","Saxony","1-pers.-HH","18","","",""
"Rather disagree","2003","Saxony","(Married) couple without C. ","34","0.0598652022755567","0.040558131649723","0.0791722729013904"
"Rather disagree","2003","Saxony","Single parent ","3","","",""
"Rather disagree","2003","Saxony","Couple + C. LE 16 ","28","","",""
"Rather disagree","2003","Saxony","Couple + C. GT 16 ","35","0.118942934959771","0.0831370335635589","0.154748836355984"
"Rather disagree","2003","Saxony","Couple + C. LE and GT 16","13","","",""
"Rather disagree","2003","Saxony-Anhalt","1-pers.-HH","10","","",""
"Rather disagree","2003","Saxony-Anhalt","(Married) couple without C. ","27","","",""
"Rather disagree","2003","Saxony-Anhalt","Single parent ","4","","",""
"Rather disagree","2003","Saxony-Anhalt","Couple + C. LE 16 ","7","","",""
"Rather disagree","2003","Saxony-Anhalt","Couple + C. GT 16 ","20","","",""
"Rather disagree","2003","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Rather disagree","2003","Thuringia","1-pers.-HH","17","","",""
"Rather disagree","2003","Thuringia","(Married) couple without C. ","37","0.102001957087226","0.0678113517005324","0.13619256247392"
"Rather disagree","2003","Thuringia","Single parent ","4","","",""
"Rather disagree","2003","Thuringia","Couple + C. LE 16 ","11","","",""
"Rather disagree","2003","Thuringia","Couple + C. GT 16 ","22","","",""
"Rather disagree","2003","Thuringia","Couple + C. LE and GT 16","8","","",""
"Disagree fully","2003","Schleswig-Holstein","1-pers.-HH","","","",""
"Disagree fully","2003","Schleswig-Holstein","(Married) couple without C. ","9","","",""
"Disagree fully","2003","Schleswig-Holstein","Single parent ","","","",""
"Disagree fully","2003","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Disagree fully","2003","Schleswig-Holstein","Couple + C. GT 16 ","4","","",""
"Disagree fully","2003","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Disagree fully","2003","Hamburg","1-pers.-HH","2","","",""
"Disagree fully","2003","Hamburg","(Married) couple without C. ","4","","",""
"Disagree fully","2003","Hamburg","Single parent ","","","",""
"Disagree fully","2003","Hamburg","Couple + C. LE 16 ","2","","",""
"Disagree fully","2003","Hamburg","Couple + C. GT 16 ","","","",""
"Disagree fully","2003","Hamburg","Couple + C. LE and GT 16","","","",""
"Disagree fully","2003","Lower Saxony","1-pers.-HH","4","","",""
"Disagree fully","2003","Lower Saxony","(Married) couple without C. ","9","","",""
"Disagree fully","2003","Lower Saxony","Single parent ","1","","",""
"Disagree fully","2003","Lower Saxony","Couple + C. LE 16 ","5","","",""
"Disagree fully","2003","Lower Saxony","Couple + C. GT 16 ","8","","",""
"Disagree fully","2003","Lower Saxony","Couple + C. LE and GT 16","2","","",""
"Disagree fully","2003","Bremen","1-pers.-HH","1","","",""
"Disagree fully","2003","Bremen","(Married) couple without C. ","2","","",""
"Disagree fully","2003","Bremen","Single parent ","","","",""
