"plh0194","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","35-65 y.","(Married) couple without C. ","61","0.0167600021823013","0.0128064508369349","0.0207135535276678","4"
"Disagree fully","2003","35-65 y.","1-pers.-HH","28","","","","4"
"Disagree fully","2003","16-34 y.","(Married) couple without C. ","15","","","","4"
"Disagree fully","2003","16-34 y.","1-pers.-HH","14","","","","4"
"Disagree fully","2003","16-34 y.","Single parent ","5","","","","4"
"Disagree fully","2003","35-65 y.","Single parent ","9","","","","4"
"Disagree fully","2003","16-34 y.","Couple + C. GT 16 ","19","","","","4"
"Disagree fully","2003","16-34 y.","Couple + C. LE and GT 16","8","","","","4"
"Disagree fully","2003","35-65 y.","Couple + C. LE 16 ","41","0.0134550575413246","0.00932194586316561","0.0175881692194835","4"
"Disagree fully","2003","16-34 y.","Couple + C. LE 16 ","16","","","","4"
"Disagree fully","2003","35-65 y.","Couple + C. GT 16 ","54","0.0278960963113932","0.0211690643387638","0.0346231282840227","4"
"Disagree fully","2003","35-65 y.","Couple + C. LE and GT 16","24","","","","4"
"Disagree fully","2003","66 and older","1-pers.-HH","26","","","","4"
"Disagree fully","2003","66 and older","(Married) couple without C. ","43","0.0153116476765218","0.0102176192992835","0.0204056760537602","4"
"Disagree fully","2003","66 and older","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2003","66 and older","Couple + C. GT 16 ","4","","","","4"
"Disagree fully","2003","66 and older","Couple + C. LE and GT 16","","","","","4"
"Disagree fully","2003","66 and older","Single parent ","1","","","","4"
"Fully agree","2003","16-34 y.","1-pers.-HH","243","0.361716987343379","0.325414895221107","0.39801907946565","1"
"Fully agree","2003","16-34 y.","(Married) couple without C. ","408","0.395069546557202","0.365097793600652","0.425041299513751","1"
"Fully agree","2003","16-34 y.","Single parent ","200","0.432196278717158","0.387362917625154","0.477029639809162","1"
"Fully agree","2003","16-34 y.","Couple + C. LE 16 ","649","0.450394865019924","0.424239378849892","0.476550351189956","1"
"Fully agree","2003","16-34 y.","Couple + C. GT 16 ","597","0.410470596729633","0.385229152111617","0.435712041347649","1"
"Fully agree","2003","16-34 y.","Couple + C. LE and GT 16","297","0.450004731769953","0.412390562791692","0.487618900748215","1"
"Fully agree","2003","35-65 y.","1-pers.-HH","558","0.435486313864976","0.407867039653639","0.463105588076314","1"
"Fully agree","2003","35-65 y.","(Married) couple without C. ","1793","0.468359560466342","0.452991492290089","0.483727628642596","1"
"Fully agree","2003","35-65 y.","Single parent ","275","0.502870254899778","0.461895824491611","0.543844685307946","1"
"Fully agree","2003","35-65 y.","Couple + C. LE 16 ","1199","0.424419826053341","0.406689093956907","0.442150558149774","1"
"Fully agree","2003","35-65 y.","Couple + C. GT 16 ","981","0.453538200800341","0.43320141700162","0.473874984599062","1"
"Fully agree","2003","35-65 y.","Couple + C. LE and GT 16","468","0.419223206923873","0.390815664879203","0.447630748968543","1"
"Fully agree","2003","66 and older","1-pers.-HH","567","0.531364288334372","0.501366079062843","0.561362497605901","1"
"Fully agree","2003","66 and older","(Married) couple without C. ","1181","0.521494650891945","0.500770854180526","0.542218447603363","1"
"Fully agree","2003","66 and older","Single parent ","33","0.43468687790621","0.321742392913088","0.547631362899333","1"
"Fully agree","2003","66 and older","Couple + C. LE 16 ","1","","","","1"
"Fully agree","2003","66 and older","Couple + C. GT 16 ","84","0.485865688367251","0.41223516843957","0.559496208294932","1"
"Fully agree","2003","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Rather agree","2003","16-34 y.","(Married) couple without C. ","488","0.478055088358148","0.447430239802885","0.508679936913412","2"
"Rather agree","2003","16-34 y.","Single parent ","215","0.459519125405464","0.414416312224328","0.5046219385866","2"
"Rather agree","2003","16-34 y.","Couple + C. LE and GT 16","297","0.43294843891776","0.395486278545334","0.470410599290185","2"
"Rather agree","2003","35-65 y.","1-pers.-HH","519","0.434702542663673","0.407088984284899","0.462316101042447","2"
"Rather agree","2003","16-34 y.","1-pers.-HH","331","0.476018425645134","0.43828637154615","0.513750479744117","2"
"Rather agree","2003","16-34 y.","Couple + C. LE 16 ","596","0.444047353853973","0.417927289962709","0.470167417745237","2"
"Rather agree","2003","16-34 y.","Couple + C. GT 16 ","677","0.458515760903127","0.432948129923051","0.484083391883203","2"
"Rather agree","2003","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Rather agree","2003","35-65 y.","(Married) couple without C. ","1772","0.41755716715904","0.402369005765479","0.432745328552602","2"
"Rather agree","2003","35-65 y.","Single parent ","232","0.379317053411114","0.339553410290189","0.419080696532039","2"
"Rather agree","2003","35-65 y.","Couple + C. LE 16 ","1427","0.4596642552333","0.441785876255878","0.477542634210722","2"
"Rather agree","2003","35-65 y.","Couple + C. GT 16 ","1026","0.41014711872071","0.390054473474393","0.430239763967027","2"
"Rather agree","2003","35-65 y.","Couple + C. LE and GT 16","543","0.466926478286734","0.438203849866364","0.495649106707103","2"
"Rather agree","2003","66 and older","1-pers.-HH","374","0.356989093604173","0.328187394929131","0.385790792279214","2"
"Rather agree","2003","66 and older","(Married) couple without C. ","806","0.375861101851418","0.355767614763773","0.395954588939064","2"
"Rather agree","2003","66 and older","Single parent ","33","0.386697154740662","0.275740026174389","0.497654283306935","2"
"Rather agree","2003","66 and older","Couple + C. LE 16 ","1","","","","2"
"Rather agree","2003","66 and older","Couple + C. GT 16 ","71","0.362303958683443","0.291492285221473","0.433115632145413","2"
"Rather disagree","2003","16-34 y.","Couple + C. LE 16 ","129","0.0989842957557711","0.083284643970711","0.114683947540831","3"
"Rather disagree","2003","16-34 y.","Couple + C. GT 16 ","166","0.120606154003905","0.103895367513196","0.137316940494613","3"
"Rather disagree","2003","16-34 y.","1-pers.-HH","85","0.136907760271968","0.110937087652046","0.162878432891889","3"
"Rather disagree","2003","16-34 y.","(Married) couple without C. ","111","0.10919133382618","0.0900704067405985","0.128312260911762","3"
"Rather disagree","2003","16-34 y.","Single parent ","49","0.0984023170651825","0.0714453687764633","0.125359265353902","3"
"Rather disagree","2003","16-34 y.","Couple + C. LE and GT 16","70","0.105357621239477","0.0821451613605962","0.128570081118358","3"
"Rather disagree","2003","35-65 y.","1-pers.-HH","133","0.103739829591401","0.086754359057369","0.120725300125432","3"
"Rather disagree","2003","35-65 y.","Couple + C. LE 16 ","318","0.102460861172035","0.0915820454033978","0.113339676940673","3"
"Rather disagree","2003","35-65 y.","Couple + C. GT 16 ","241","0.108418584167556","0.0957178799830889","0.121119288352023","3"
"Rather disagree","2003","35-65 y.","Couple + C. LE and GT 16","124","0.0965896032013518","0.0795831359874115","0.113596070415292","3"
"Rather disagree","2003","66 and older","Couple + C. LE and GT 16","","","","","3"
"Rather disagree","2003","35-65 y.","(Married) couple without C. ","424","0.0973232701923159","0.0881948620528965","0.106451678331735","3"
"Rather disagree","2003","35-65 y.","Single parent ","56","0.102017695390434","0.0772136955323887","0.126821695248479","3"
"Rather disagree","2003","66 and older","1-pers.-HH","96","0.0863727405442709","0.0694856693994522","0.10325981168909","3"
"Rather disagree","2003","66 and older","(Married) couple without C. ","202","0.0873325995801154","0.075620211366627","0.0990449877936037","3"
"Rather disagree","2003","66 and older","Single parent ","7","","","","3"
"Rather disagree","2003","66 and older","Couple + C. LE 16 ","2","","","","3"
"Rather disagree","2003","66 and older","Couple + C. GT 16 ","18","","","","3"
"Disagree fully","2004","35-65 y.","1-pers.-HH","","","","","4"
"Disagree fully","2004","35-65 y.","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","16-34 y.","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","16-34 y.","Single parent ","","","","","4"
"Disagree fully","2004","16-34 y.","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","16-34 y.","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Disagree fully","2004","35-65 y.","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","35-65 y.","Single parent ","","","","","4"
"Disagree fully","2004","16-34 y.","1-pers.-HH","","","","","4"
"Disagree fully","2004","35-65 y.","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","35-65 y.","Couple + C. LE and GT 16","","","","","4"
"Disagree fully","2004","66 and older","1-pers.-HH","","","","","4"
"Disagree fully","2004","66 and older","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","66 and older","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","66 and older","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","66 and older","Couple + C. LE and GT 16","","","","","4"
"Disagree fully","2004","66 and older","Single parent ","","","","","4"
"Fully agree","2004","16-34 y.","1-pers.-HH","","","","","1"
"Fully agree","2004","16-34 y.","(Married) couple without C. ","","","","","1"
"Fully agree","2004","16-34 y.","Single parent ","","","","","1"
"Fully agree","2004","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Fully agree","2004","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Fully agree","2004","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Fully agree","2004","35-65 y.","1-pers.-HH","","","","","1"
"Fully agree","2004","35-65 y.","(Married) couple without C. ","","","","","1"
