"plh0194","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","1-pers.-HH","West Germany","1016","0.448679338297655","0.428142307003657","0.469216369591653"
"Fully agree","2003","1-pers.-HH","East Germany","352","0.495572991025461","0.459077985027081","0.53206799702384"
"Fully agree","2003","(Married) couple without C. ","West Germany","2407","0.465078366401104","0.451831369863637","0.47832536293857"
"Fully agree","2003","(Married) couple without C. ","East Germany","975","0.532315881365407","0.50962840138484","0.555003361345974"
"Fully agree","2003","Single parent ","West Germany","377","0.477650831906899","0.44371002595327","0.511591637860527"
"Fully agree","2003","Single parent ","East Germany","131","0.427486551106556","0.369848545101251","0.485124557111862"
"Fully agree","2003","Couple + C. LE 16 ","West Germany","1493","0.429556943754002","0.413309915246596","0.445803972261409"
"Fully agree","2003","Couple + C. LE 16 ","East Germany","356","0.452414684196613","0.418201219098836","0.486628149294389"
"Fully agree","2003","Couple + C. GT 16 ","West Germany","1181","0.43202652710328","0.413727494762629","0.450325559443931"
"Fully agree","2003","Couple + C. GT 16 ","East Germany","481","0.468551787360657","0.439366263855123","0.497737310866191"
"Fully agree","2003","Couple + C. LE and GT 16","West Germany","583","0.426384701169917","0.400643954210911","0.452125448128922"
"Fully agree","2003","Couple + C. LE and GT 16","East Germany","183","0.453153068841522","0.40525925795399","0.501046879729053"
"Rather agree","2003","1-pers.-HH","West Germany","947","0.422426469104234","0.402030389524958","0.442822548683511"
"Rather agree","2003","1-pers.-HH","East Germany","277","0.373756770793145","0.338442803146018","0.409070738440272"
"Rather agree","2003","(Married) couple without C. ","West Germany","2372","0.420916523003657","0.407804254122658","0.434028791884655"
"Rather agree","2003","(Married) couple without C. ","East Germany","694","0.366002664579394","0.344099287690265","0.387906041468524"
"Rather agree","2003","Single parent ","West Germany","360","0.405593876123762","0.372230210497506","0.438957541750018"
"Rather agree","2003","Single parent ","East Germany","120","0.452447714428112","0.39445787974609","0.510437549110134"
"Rather agree","2003","Couple + C. LE 16 ","West Germany","1648","0.454852694599917","0.438509018666305","0.471196370533528"
"Rather agree","2003","Couple + C. LE 16 ","East Germany","376","0.449925698405445","0.415729022220916","0.484122374589975"
"Rather agree","2003","Couple + C. GT 16 ","West Germany","1262","0.424447430285182","0.406189003920201","0.442705856650163"
"Rather agree","2003","Couple + C. GT 16 ","East Germany","512","0.427682876626025","0.39874694203044","0.45661881122161"
"Rather agree","2003","Couple + C. LE and GT 16","West Germany","652","0.457522568047534","0.431592295955992","0.483452840139076"
"Rather agree","2003","Couple + C. LE and GT 16","East Germany","189","0.437521752650747","0.389793368277471","0.485250137024023"
"Rather disagree","2003","1-pers.-HH","West Germany","243","0.104655316929949","0.0920154275479376","0.117295206311961"
"Rather disagree","2003","1-pers.-HH","East Germany","71","0.099376119126155","0.077539107558167","0.121213130694143"
"Rather disagree","2003","(Married) couple without C. ","West Germany","579","0.0985941906968383","0.0906765623508838","0.106511819042793"
"Rather disagree","2003","(Married) couple without C. ","East Germany","158","0.0814486584337011","0.0690115642907756","0.0938857525766266"
"Rather disagree","2003","Single parent ","West Germany","85","0.105113576551413","0.0842734767574015","0.125953676345425"
"Rather disagree","2003","Single parent ","East Germany","27","","",""
"Rather disagree","2003","Couple + C. LE 16 ","West Germany","379","0.10456415943164","0.0945210988232853","0.114607220039995"
"Rather disagree","2003","Couple + C. LE 16 ","East Germany","70","0.0859542248342945","0.0666869449988332","0.105221504669756"
"Rather disagree","2003","Couple + C. GT 16 ","West Germany","315","0.116268213665459","0.104426906975032","0.128109520355886"
"Rather disagree","2003","Couple + C. GT 16 ","East Germany","110","0.0922388530519167","0.075314933384095","0.109162772719738"
