"m11125","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1994","16-34 y.","direct migration background","204","0.28864165679499","0.256341032791334","0.320942280798646","8"
"8 on Scale 1 to 10","1994","35-65 y.","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1994","66 and older","no migration background","182","0.128437078028261","0.110523172758457","0.146350983298066","8"
"8 on Scale 1 to 10","1994","16-34 y.","indirect migration background","110","0.207238736107855","0.170238516094453","0.244238956121257","8"
"8 on Scale 1 to 10","1994","35-65 y.","no migration background","1075","0.209872685492687","0.198724985108416","0.221020385876959","8"
"8 on Scale 1 to 10","1994","35-65 y.","direct migration background","272","0.202748857256972","0.181947152730332","0.223550561783612","8"
"8 on Scale 1 to 10","1994","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","1994","66 and older","direct migration background","23","","","","8"
"9 on Scale 1 to 10","1994","35-65 y.","no migration background","409","0.0794490215048429","0.072045693547171","0.0868523494625148","9"
"9 on Scale 1 to 10","1994","16-34 y.","no migration background","634","0.176800461184341","0.16431406230503","0.189286860063652","9"
"9 on Scale 1 to 10","1994","16-34 y.","indirect migration background","101","0.228292991803784","0.189977876197382","0.266608107410186","9"
"9 on Scale 1 to 10","1994","16-34 y.","direct migration background","160","0.161111320200417","0.134905220530056","0.187317419870779","9"
"9 on Scale 1 to 10","1994","35-65 y.","direct migration background","105","0.0639856329993175","0.0513235652401311","0.0766477007585039","9"
"9 on Scale 1 to 10","1994","35-65 y.","indirect migration background","6","","","","9"
"9 on Scale 1 to 10","1994","66 and older","no migration background","45","0.038563964186628","0.02825424763451","0.0488736807387461","9"
"9 on Scale 1 to 10","1994","66 and older","direct migration background","7","","","","9"
"9 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","1995","16-34 y.","no migration background","17","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","direct migration background","2","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","no migration background","68","0.0167428540094755","0.0132393028401561","0.020246405178795","0"
"0 Completely dissatisfied","1995","35-65 y.","direct migration background","27","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1995","66 and older","no migration background","63","0.0497065407587762","0.0380173433357676","0.0613957381817847","0"
"0 Completely dissatisfied","1995","66 and older","direct migration background","13","","","","0"
"0 Completely dissatisfied","1995","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1995","16-34 y.","no migration background","14","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","no migration background","51","0.0100815019220541","0.00735363925396739","0.0128093645901408","1"
"1 on Scale 1 to 10","1995","35-65 y.","direct migration background","21","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","no migration background","35","0.0256211905850939","0.0171232708994285","0.0341191102707594","1"
"1 on Scale 1 to 10","1995","66 and older","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1995","66 and older","direct migration background","8","","","","1"
"10 Completely satisfied","1995","16-34 y.","no migration background","390","0.104819612079688","0.0947088593221591","0.114930364837217","10"
"10 Completely satisfied","1995","16-34 y.","direct migration background","187","0.221842257028417","0.195239034039207","0.248445480017626","10"
"10 Completely satisfied","1995","16-34 y.","indirect migration background","113","0.218611337360059","0.181482230020586","0.255740444699533","10"
"10 Completely satisfied","1995","35-65 y.","no migration background","231","0.0432083019977854","0.0376562635765145","0.0487603404190563","10"
"10 Completely satisfied","1995","35-65 y.","direct migration background","125","0.0719247580962996","0.0594546975603734","0.0843948186322257","10"
"10 Completely satisfied","1995","35-65 y.","indirect migration background","2","","","","10"
"10 Completely satisfied","1995","66 and older","no migration background","56","0.0439666753636413","0.0329399290710302","0.0549934216562523","10"
"10 Completely satisfied","1995","66 and older","direct migration background","9","","","","10"
"10 Completely satisfied","1995","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1995","16-34 y.","no migration background","41","0.0146001782134823","0.0106411166490281","0.0185592397779365","2"
"2 on Scale 1 to 10","1995","16-34 y.","direct migration background","11","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","no migration background","132","0.0262077728848279","0.0218455447554247","0.030570001014231","2"
"2 on Scale 1 to 10","1995","35-65 y.","direct migration background","66","0.0388138195038775","0.0294912696778448","0.0481363693299102","2"
"2 on Scale 1 to 10","1995","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1995","66 and older","no migration background","86","0.0739632536405653","0.0598875158675161","0.0880389914136146","2"
"2 on Scale 1 to 10","1995","66 and older","direct migration background","13","","","","2"
"2 on Scale 1 to 10","1995","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1995","35-65 y.","direct migration background","118","0.0650091435413915","0.0531096448016405","0.0769086422811426","3"
"3 on Scale 1 to 10","1995","16-34 y.","no migration background","85","0.0265818940251974","0.0212724431345108","0.031891344915884","3"
"3 on Scale 1 to 10","1995","16-34 y.","direct migration background","11","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","indirect migration background","16","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","no migration background","321","0.0671642225424222","0.0603293289611088","0.0739991161237356","3"
"3 on Scale 1 to 10","1995","35-65 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1995","66 and older","no migration background","134","0.093069872069839","0.0774441344842922","0.108695609655386","3"
"3 on Scale 1 to 10","1995","66 and older","direct migration background","16","","","","3"
"3 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1995","16-34 y.","no migration background","124","0.0361882537246583","0.0300239098476067","0.0423525976017099","4"
"4 on Scale 1 to 10","1995","16-34 y.","direct migration background","23","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","direct migration background","106","0.0590969446191803","0.0477156224617197","0.0704782667766409","4"
"4 on Scale 1 to 10","1995","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1995","66 and older","direct migration background","18","","","","4"
"4 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","no migration background","370","0.0723850503204826","0.0653093655922477","0.0794607350487175","4"
"4 on Scale 1 to 10","1995","66 and older","no migration background","95","0.0708662966317318","0.057065376919052","0.0846672163444116","4"
"5 on Scale 1 to 10","1995","16-34 y.","direct migration background","101","0.103420664468778","0.0839232816019742","0.122918047335583","5"
"5 on Scale 1 to 10","1995","16-34 y.","no migration background","291","0.0764175918184921","0.067648766133581","0.0851864175034032","5"
"5 on Scale 1 to 10","1995","16-34 y.","indirect migration background","32","0.0618912824167085","0.0402448693633916","0.0835376954700255","5"
"5 on Scale 1 to 10","1995","66 and older","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","no migration background","855","0.166689287624418","0.156512341122552","0.176866234126284","5"
"5 on Scale 1 to 10","1995","35-65 y.","direct migration background","296","0.161686558618046","0.143916946958548","0.179456170277545","5"
"5 on Scale 1 to 10","1995","35-65 y.","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1995","66 and older","no migration background","302","0.230887900527681","0.208223488196106","0.253552312859257","5"
"5 on Scale 1 to 10","1995","66 and older","direct migration background","46","0.270216245362832","0.210719387877049","0.329713102848614","5"
"6 on Scale 1 to 10","1995","16-34 y.","no migration background","284","0.0743055638345624","0.0656488825006913","0.0829622451684335","6"
"6 on Scale 1 to 10","1995","35-65 y.","direct migration background","173","0.104962835414601","0.0901691603764303","0.119756510452772","6"
"6 on Scale 1 to 10","1995","16-34 y.","direct migration background","65","0.0594779122579474","0.0443339104386039","0.0746219140772908","6"
"6 on Scale 1 to 10","1995","35-65 y.","no migration background","635","0.123271786152307","0.114294925171256","0.132248647133358","6"
"6 on Scale 1 to 10","1995","35-65 y.","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1995","66 and older","direct migration background","28","","","","6"
"6 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","indirect migration background","33","0.0883743297584965","0.0628757521883345","0.113872907328659","6"
"6 on Scale 1 to 10","1995","66 and older","no migration background","145","0.108938753299139","0.0921818396379901","0.125695666960288","6"
"7 on Scale 1 to 10","1995","16-34 y.","no migration background","610","0.177438780348673","0.164828773452243","0.190048787245102","7"
"7 on Scale 1 to 10","1995","35-65 y.","direct migration background","254","0.159714533015289","0.142032857866376","0.177396208164203","7"
"7 on Scale 1 to 10","1995","16-34 y.","direct migration background","105","0.125228658783725","0.104036390980033","0.146420926587417","7"
"7 on Scale 1 to 10","1995","35-65 y.","no migration background","946","0.18230453892199","0.171761769745364","0.192847308098616","7"
"7 on Scale 1 to 10","1995","16-34 y.","indirect migration background","48","0.133167578849874","0.102645687660793","0.163689470038956","7"
"7 on Scale 1 to 10","1995","35-65 y.","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","1995","66 and older","no migration background","165","0.12504470390682","0.107254757616695","0.142834650196946","7"
"7 on Scale 1 to 10","1995","66 and older","direct migration background","27","","","","7"
"7 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1995","16-34 y.","no migration background","1043","0.296431583745949","0.281357797866489","0.31150536962541","8"
"8 on Scale 1 to 10","1995","35-65 y.","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1995","66 and older","no migration background","201","0.145202792359214","0.126254586908663","0.164150997809765","8"
"8 on Scale 1 to 10","1995","16-34 y.","direct migration background","237","0.231355420580058","0.204354354005277","0.258356487154838","8"
"8 on Scale 1 to 10","1995","16-34 y.","indirect migration background","116","0.226047895511074","0.188472644411592","0.263623146610556","8"
"8 on Scale 1 to 10","1995","35-65 y.","no migration background","1111","0.210002138475588","0.198880084963225","0.221124191987952","8"
"8 on Scale 1 to 10","1995","35-65 y.","direct migration background","342","0.219965267409819","0.199972551761521","0.239957983058116","8"
"8 on Scale 1 to 10","1995","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","1995","66 and older","direct migration background","29","","","","8"
"9 on Scale 1 to 10","1995","35-65 y.","no migration background","432","0.0819425451486484","0.0744530969868613","0.0894319933104355","9"
"9 on Scale 1 to 10","1995","16-34 y.","indirect migration background","100","0.203637551143843","0.167460852327337","0.239814249960349","9"
"9 on Scale 1 to 10","1995","16-34 y.","no migration background","627","0.182703988437621","0.169949276903349","0.195458699971894","9"
"9 on Scale 1 to 10","1995","16-34 y.","direct migration background","194","0.212193817262318","0.186014739037695","0.23837289548694","9"
"9 on Scale 1 to 10","1995","35-65 y.","direct migration background","121","0.0841006531397342","0.0707050793151288","0.0974962269643396","9"
"9 on Scale 1 to 10","1995","35-65 y.","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1995","66 and older","direct migration background","7","","","","9"
"9 on Scale 1 to 10","1995","66 and older","no migration background","46","0.0327320208574978","0.0231620884889223","0.0423019532260733","9"
"9 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","1996","16-34 y.","no migration background","16","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","direct migration background","3","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","no migration background","71","0.0154760126990188","0.0121174849157114","0.0188345404823262","0"
"0 Completely dissatisfied","1996","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1996","66 and older","no migration background","59","0.0385882552216142","0.0282638588349754","0.048912651608253","0"
"0 Completely dissatisfied","1996","66 and older","direct migration background","13","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","direct migration background","28","","","","0"
"0 Completely dissatisfied","1996","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1996","16-34 y.","no migration background","7","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","no migration background","54","0.0115024241314132","0.00860115011395001","0.0144036981488764","1"
"1 on Scale 1 to 10","1996","35-65 y.","direct migration background","28","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1996","66 and older","no migration background","34","0.030245227268827","0.021065246395242","0.039425208142412","1"
"1 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","direct migration background","12","","","","1"
"10 Completely satisfied","1996","16-34 y.","no migration background","377","0.10878903327241","0.0983549481912235","0.119223118353597","10"
"10 Completely satisfied","1996","16-34 y.","direct migration background","133","0.178997954090526","0.153119969081337","0.204875939099715","10"
"10 Completely satisfied","1996","16-34 y.","indirect migration background","114","0.195956909731844","0.161574757131178","0.23033906233251","10"
"10 Completely satisfied","1996","35-65 y.","no migration background","233","0.0480380030003999","0.0422195365588355","0.0538564694419643","10"
"10 Completely satisfied","1996","35-65 y.","direct migration background","98","0.0665978125088574","0.0541494805513351","0.0790461444663796","10"
"10 Completely satisfied","1996","35-65 y.","indirect migration background","2","","","","10"
"10 Completely satisfied","1996","66 and older","no migration background","41","0.0361815079288551","0.0261717552719505","0.0461912605857597","10"
"10 Completely satisfied","1996","66 and older","direct migration background","6","","","","10"
"10 Completely satisfied","1996","66 and older","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","1996","16-34 y.","no migration background","45","0.0127743238348922","0.00901119804457045","0.016537449625214","2"
"2 on Scale 1 to 10","1996","16-34 y.","direct migration background","13","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","no migration background","150","0.0324457096207259","0.0276248713090248","0.0372665479324269","2"
"2 on Scale 1 to 10","1996","35-65 y.","direct migration background","53","0.0250392359196837","0.0172382251592058","0.0328402466801616","2"
"2 on Scale 1 to 10","1996","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1996","66 and older","no migration background","87","0.0692195237899121","0.055613841559894","0.0828252060199302","2"
"2 on Scale 1 to 10","1996","66 and older","direct migration background","17","","","","2"
"2 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1996","16-34 y.","no migration background","116","0.0368373339794393","0.0305253560768488","0.0431493118820297","3"
"3 on Scale 1 to 10","1996","16-34 y.","direct migration background","12","","","","3"
"3 on Scale 1 to 10","1996","16-34 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","1996","35-65 y.","no migration background","279","0.0522349631905743","0.0461810352969799","0.0582888910841686","3"
"3 on Scale 1 to 10","1996","35-65 y.","direct migration background","107","0.0590569555259806","0.0472872941726868","0.0708266168792744","3"
"3 on Scale 1 to 10","1996","66 and older","direct migration background","22","","","","3"
"3 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1996","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1996","66 and older","no migration background","91","0.0699948070645307","0.0563188419419772","0.0836707721870841","3"
"4 on Scale 1 to 10","1996","16-34 y.","no migration background","119","0.0351297626428611","0.0289603528744003","0.0412991724113219","4"
"4 on Scale 1 to 10","1996","16-34 y.","indirect migration background","21","","","","4"
"4 on Scale 1 to 10","1996","16-34 y.","direct migration background","22","","","","4"
"4 on Scale 1 to 10","1996","35-65 y.","no migration background","340","0.070816347768881","0.0638368560170165","0.0777958395207455","4"
"4 on Scale 1 to 10","1996","35-65 y.","direct migration background","105","0.0678858920735981","0.0553264288967142","0.080445355250482","4"
"4 on Scale 1 to 10","1996","35-65 y.","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1996","66 and older","direct migration background","20","","","","4"
"4 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1996","66 and older","no migration background","133","0.0948143475021288","0.0791111443740149","0.110517550630243","4"
"5 on Scale 1 to 10","1996","16-34 y.","no migration background","291","0.0854396364315725","0.0760724872373245","0.0948067856258205","5"
"5 on Scale 1 to 10","1996","16-34 y.","direct migration background","66","0.103983819018456","0.08337870073807","0.124588937298842","5"
"5 on Scale 1 to 10","1996","16-34 y.","indirect migration background","46","0.076416903820514","0.0534053567642132","0.0994284508768149","5"
"5 on Scale 1 to 10","1996","35-65 y.","no migration background","898","0.172803727148439","0.162516766160273","0.183090688136605","5"
"5 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1996","35-65 y.","direct migration background","278","0.18240344840312","0.163122303456211","0.201684593350028","5"
"5 on Scale 1 to 10","1996","35-65 y.","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1996","66 and older","no migration background","294","0.225792859130532","0.203381609390171","0.248204108870893","5"
"5 on Scale 1 to 10","1996","66 and older","direct migration background","48","0.238487925292519","0.183532104859254","0.293443745725785","5"
"6 on Scale 1 to 10","1996","16-34 y.","no migration background","285","0.0760782267584465","0.067194005916902","0.0849624475999909","6"
"6 on Scale 1 to 10","1996","16-34 y.","direct migration background","68","0.0923973484799541","0.0728489161187995","0.111945780841109","6"
"6 on Scale 1 to 10","1996","16-34 y.","indirect migration background","32","0.070000002966659","0.0478994259173132","0.0921005800160048","6"
"6 on Scale 1 to 10","1996","35-65 y.","no migration background","656","0.120598993044525","0.111738220757405","0.129459765331644","6"
"6 on Scale 1 to 10","1996","35-65 y.","direct migration background","190","0.108003642712218","0.0925066469666612","0.123500638457774","6"
"6 on Scale 1 to 10","1996","35-65 y.","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1996","66 and older","direct migration background","30","0.105466618806142","0.0658572530395527","0.145075984572732","6"
"6 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1996","66 and older","no migration background","161","0.115919187400289","0.0987596318911527","0.133078742909426","6"
"7 on Scale 1 to 10","1996","16-34 y.","no migration background","583","0.174791948393232","0.162065301515971","0.187518595270492","7"
"7 on Scale 1 to 10","1996","16-34 y.","direct migration background","118","0.112262561231272","0.0909520413452095","0.133573081117334","7"
"7 on Scale 1 to 10","1996","35-65 y.","no migration background","939","0.173881949662031","0.163569672857554","0.184194226466509","7"
"7 on Scale 1 to 10","1996","35-65 y.","direct migration background","244","0.1685617769953","0.149870399219551","0.18725315477105","7"
"7 on Scale 1 to 10","1996","16-34 y.","indirect migration background","53","0.0973933293695279","0.0717114390958373","0.123075219643218","7"
"7 on Scale 1 to 10","1996","35-65 y.","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","1996","66 and older","no migration background","192","0.140718899643377","0.122079744101717","0.159358055185038","7"
"7 on Scale 1 to 10","1996","66 and older","direct migration background","29","","","","7"
"7 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","7"
"8 on Scale 1 to 10","1996","16-34 y.","no migration background","981","0.285964306032624","0.270822160040869","0.301106452024379","8"
"8 on Scale 1 to 10","1996","35-65 y.","direct migration background","319","0.210509089940838","0.190154808954846","0.23086337092683","8"
"8 on Scale 1 to 10","1996","16-34 y.","direct migration background","249","0.27436719929063","0.24424692990921","0.304487468672049","8"
"8 on Scale 1 to 10","1996","16-34 y.","indirect migration background","109","0.193429726366369","0.159216358640394","0.227643094092343","8"
"8 on Scale 1 to 10","1996","35-65 y.","no migration background","1143","0.219695193101154","0.208429739733557","0.230960646468751","8"
"8 on Scale 1 to 10","1996","66 and older","direct migration background","26","","","","8"
"8 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","1996","35-65 y.","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1996","66 and older","no migration background","203","0.149636666199234","0.130515971715364","0.168757360683103","8"
"9 on Scale 1 to 10","1996","16-34 y.","direct migration background","157","0.168343073748294","0.143084778562137","0.193601368934451","9"
"9 on Scale 1 to 10","1996","16-34 y.","no migration background","601","0.178073584511868","0.165253591941729","0.190893577082007","9"
"9 on Scale 1 to 10","1996","16-34 y.","indirect migration background","118","0.246544195654023","0.209211496271974","0.283876895036071","9"
"9 on Scale 1 to 10","1996","35-65 y.","indirect migration background","4","","","","9"
"9 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1996","35-65 y.","no migration background","426","0.0825066766328379","0.0750206346392064","0.0899927186264693","9"
"9 on Scale 1 to 10","1996","35-65 y.","direct migration background","91","0.0679712814946156","0.0554044975687676","0.0805380654204636","9"
"9 on Scale 1 to 10","1996","66 and older","no migration background","42","0.0288887188506996","0.0199106893489836","0.0378667483524157","9"
"9 on Scale 1 to 10","1996","66 and older","direct migration background","8","","","","9"
"0 Completely dissatisfied","1997","16-34 y.","no migration background","11","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","direct migration background","4","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","no migration background","61","0.0139201487367024","0.0107203515162878","0.0171199459571171","0"
"0 Completely dissatisfied","1997","66 and older","no migration background","36","0.0299252522396732","0.0208666774922264","0.0389838269871199","0"
"0 Completely dissatisfied","1997","35-65 y.","direct migration background","21","","","","0"
"0 Completely dissatisfied","1997","66 and older","direct migration background","8","","","","0"
"0 Completely dissatisfied","1997","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","no migration background","19","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","1997","66 and older","no migration background","46","0.0350746695240911","0.0252936976469919","0.0448556414011904","1"
"1 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","no migration background","57","0.012380295736234","0.00936031022709586","0.0154002812453722","1"
"1 on Scale 1 to 10","1997","35-65 y.","direct migration background","18","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1997","66 and older","direct migration background","8","","","","1"
"10 Completely satisfied","1997","16-34 y.","no migration background","317","0.091020087895217","0.0812270461205892","0.100813129669845","10"
"10 Completely satisfied","1997","16-34 y.","indirect migration background","131","0.249373741494011","0.212643674236115","0.286103808751906","10"
"10 Completely satisfied","1997","16-34 y.","direct migration background","138","0.197585762329442","0.169678203369272","0.225493321289612","10"
"10 Completely satisfied","1997","35-65 y.","no migration background","217","0.0504907977209596","0.0445108115217668","0.0564707839201524","10"
"10 Completely satisfied","1997","35-65 y.","direct migration background","90","0.0622997459756715","0.049927280215166","0.0746722117361771","10"
"10 Completely satisfied","1997","66 and older","no migration background","35","0.029182526078594","0.0202336478982417","0.0381314042589464","10"
"10 Completely satisfied","1997","66 and older","direct migration background","8","","","","10"
"10 Completely satisfied","1997","66 and older","indirect migration background","1","","","","10"
"10 Completely satisfied","1997","35-65 y.","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","1997","16-34 y.","no migration background","35","0.0129284153551767","0.00908233093980696","0.0167744997705465","2"
"2 on Scale 1 to 10","1997","16-34 y.","direct migration background","10","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","no migration background","153","0.031514219482358","0.0267428353874634","0.0362856035772527","2"
"2 on Scale 1 to 10","1997","35-65 y.","direct migration background","58","0.0424004189200662","0.0320856820557684","0.052715155784364","2"
"2 on Scale 1 to 10","1997","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1997","66 and older","direct migration background","13","","","","2"
"2 on Scale 1 to 10","1997","66 and older","no migration background","77","0.0573525814542765","0.0449905601098039","0.069714602798749","2"
"3 on Scale 1 to 10","1997","16-34 y.","no migration background","85","0.02806155714846","0.0224388287952374","0.0336842855016825","3"
"3 on Scale 1 to 10","1997","16-34 y.","direct migration background","16","","","","3"
"3 on Scale 1 to 10","1997","16-34 y.","indirect migration background","15","","","","3"
"3 on Scale 1 to 10","1997","35-65 y.","no migration background","309","0.061983573062385","0.0553980844618147","0.0685690616629552","3"
"3 on Scale 1 to 10","1997","35-65 y.","direct migration background","107","0.0657965272263387","0.0531053084554934","0.0784877459971839","3"
"3 on Scale 1 to 10","1997","66 and older","direct migration background","23","","","","3"
"3 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1997","66 and older","no migration background","145","0.103988121974086","0.0877592956128863","0.120216948335286","3"
"3 on Scale 1 to 10","1997","35-65 y.","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1997","16-34 y.","no migration background","122","0.0381330145022491","0.0316125292413607","0.0446534997631375","4"
"4 on Scale 1 to 10","1997","16-34 y.","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","direct migration background","113","0.0770439296152341","0.0633936724289805","0.0906941868014877","4"
"4 on Scale 1 to 10","1997","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1997","66 and older","direct migration background","22","","","","4"
"4 on Scale 1 to 10","1997","16-34 y.","direct migration background","23","","","","4"
"4 on Scale 1 to 10","1997","35-65 y.","no migration background","423","0.0858847173885503","0.0782322249908414","0.0935372097862592","4"
"4 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1997","66 and older","no migration background","109","0.0807837549164071","0.0662957286053875","0.0952717812274266","4"
"5 on Scale 1 to 10","1997","16-34 y.","no migration background","302","0.0875225655084949","0.0779010623824603","0.0971440686345295","5"
"5 on Scale 1 to 10","1997","16-34 y.","direct migration background","63","0.0751164371169397","0.0566426584805856","0.0935902157532938","5"
"5 on Scale 1 to 10","1997","16-34 y.","indirect migration background","27","","","","5"
"5 on Scale 1 to 10","1997","35-65 y.","no migration background","839","0.157879373603694","0.147920864465251","0.167837882742137","5"
"5 on Scale 1 to 10","1997","66 and older","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1997","35-65 y.","direct migration background","239","0.170449769707762","0.151201102705211","0.189698436710313","5"
"5 on Scale 1 to 10","1997","66 and older","no migration background","271","0.195338308019442","0.174259854885627","0.216416761153256","5"
"5 on Scale 1 to 10","1997","35-65 y.","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1997","66 and older","direct migration background","40","0.163103913894733","0.116165590566937","0.21004223722253","5"
"6 on Scale 1 to 10","1997","16-34 y.","no migration background","289","0.0791983690722529","0.0700041891548393","0.0883925489896664","6"
"6 on Scale 1 to 10","1997","16-34 y.","direct migration background","60","0.0661448205842192","0.0487254522761349","0.0835641888923035","6"
"6 on Scale 1 to 10","1997","16-34 y.","indirect migration background","24","","","","6"
"6 on Scale 1 to 10","1997","35-65 y.","no migration background","627","0.115995978787432","0.107250309238177","0.124741648336686","6"
"6 on Scale 1 to 10","1997","35-65 y.","direct migration background","184","0.125433064396094","0.108478616611108","0.14238751218108","6"
"6 on Scale 1 to 10","1997","66 and older","direct migration background","44","0.171500052928324","0.123610808590516","0.219389297266132","6"
"6 on Scale 1 to 10","1997","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1997","35-65 y.","indirect migration background","2","","","","6"
