"m11125","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1993","direct migration background","East Germany","9","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","West Germany","12","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","1993","no migration background","West Germany","886","0.144944587763893","0.13638624759245","0.153502927935336","5"
"5 on Scale 1 to 10","1993","no migration background","East Germany","628","0.183361940223567","0.170859534515354","0.19586434593178","5"
"5 on Scale 1 to 10","1993","direct migration background","West Germany","332","0.146242591694172","0.131971512525894","0.16051367086245","5"
"5 on Scale 1 to 10","1993","direct migration background","East Germany","32","0.232130746920913","0.161174831032307","0.303086662809518","5"
"5 on Scale 1 to 10","1993","indirect migration background","West Germany","38","0.066999546947852","0.0441516602998142","0.0898474335958898","5"
"5 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","1993","no migration background","West Germany","708","0.10844654611879","0.100887396028639","0.116005696208942","6"
"6 on Scale 1 to 10","1993","no migration background","East Germany","365","0.0985359125940485","0.0889065915099153","0.108165233678182","6"
"6 on Scale 1 to 10","1993","direct migration background","West Germany","264","0.113995419941661","0.101159874749492","0.126830965133829","6"
"6 on Scale 1 to 10","1993","direct migration background","East Germany","15","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","West Germany","26","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","East Germany","1","","","","6"
"7 on Scale 1 to 10","1993","no migration background","East Germany","585","0.152613664995283","0.140994855771697","0.164232474218868","7"
"7 on Scale 1 to 10","1993","no migration background","West Germany","1045","0.158575908587008","0.149695816117898","0.167456001056118","7"
"7 on Scale 1 to 10","1993","direct migration background","East Germany","19","","","","7"
"7 on Scale 1 to 10","1993","indirect migration background","West Germany","57","0.131247006375207","0.100389414167665","0.16210459858275","7"
"7 on Scale 1 to 10","1993","direct migration background","West Germany","321","0.138538731168797","0.124586099924287","0.152491362413308","7"
"7 on Scale 1 to 10","1993","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","1993","no migration background","West Germany","1571","0.231921954571157","0.22166153737925","0.242182371763065","8"
"8 on Scale 1 to 10","1993","no migration background","East Germany","832","0.211828952915045","0.19862733740282","0.225030568427269","8"
"8 on Scale 1 to 10","1993","direct migration background","West Germany","460","0.201091091602947","0.18490292434032","0.217279258865574","8"
"8 on Scale 1 to 10","1993","direct migration background","East Germany","26","","","","8"
"8 on Scale 1 to 10","1993","indirect migration background","West Germany","102","0.219662156916871","0.18182764537069","0.257496668463052","8"
"8 on Scale 1 to 10","1993","indirect migration background","East Germany","4","","","","8"
"9 on Scale 1 to 10","1993","no migration background","West Germany","709","0.0972167208442863","0.090014712004414","0.104418729684159","9"
"9 on Scale 1 to 10","1993","no migration background","East Germany","373","0.0926663388591338","0.08329786831479","0.102034809403478","9"
"9 on Scale 1 to 10","1993","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","West Germany","278","0.102807003172071","0.0905408912639876","0.115073115080155","9"
"9 on Scale 1 to 10","1993","indirect migration background","West Germany","93","0.170936280835647","0.136534553006355","0.205338008664939","9"
"9 on Scale 1 to 10","1993","indirect migration background","East Germany","3","","","","9"
"0 Completely dissatisfied","1994","direct migration background","East Germany","3","","","","0"
"0 Completely dissatisfied","1994","no migration background","West Germany","115","0.0222370048185541","0.0186340193860185","0.0258399902510896","0"
"0 Completely dissatisfied","1994","no migration background","East Germany","55","0.0172440376428511","0.0130021795596193","0.0214858957260829","0"
"0 Completely dissatisfied","1994","direct migration background","West Germany","47","0.0271762568264518","0.0204156144450859","0.0339368992078177","0"
"0 Completely dissatisfied","1994","indirect migration background","West Germany","5","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","West Germany","75","0.0156116412284201","0.0125825309934112","0.0186407514634291","1"
"1 on Scale 1 to 10","1994","no migration background","East Germany","45","0.0179313431009419","0.0136072887386353","0.0222553974632486","1"
"1 on Scale 1 to 10","1994","direct migration background","West Germany","24","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","West Germany","1","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1994","no migration background","West Germany","538","0.0743534045131058","0.0679430714290332","0.0807637375971784","10"
"10 Completely satisfied","1994","no migration background","East Germany","231","0.0649351429244297","0.0569059003700764","0.0729643854787831","10"
"10 Completely satisfied","1994","direct migration background","East Germany","6","","","","10"
"10 Completely satisfied","1994","direct migration background","West Germany","192","0.075197389790985","0.0642325580901753","0.0861622214917947","10"
"10 Completely satisfied","1994","indirect migration background","West Germany","112","0.180911866843993","0.146366664084478","0.215457069603508","10"
"10 Completely satisfied","1994","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","1994","no migration background","West Germany","179","0.03313122854832","0.0287579201957662","0.0375045369008737","2"
"2 on Scale 1 to 10","1994","no migration background","East Germany","100","0.0374709822260663","0.0312827263331358","0.0436592381189969","2"
"2 on Scale 1 to 10","1994","direct migration background","West Germany","74","0.0365285860046445","0.0287282751339148","0.0443288968753742","2"
"2 on Scale 1 to 10","1994","direct migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","West Germany","9","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","West Germany","356","0.0623032303742945","0.0563972220438124","0.0682092387047766","3"
"3 on Scale 1 to 10","1994","direct migration background","West Germany","143","0.0649374077539067","0.0546916548158361","0.0751831606919774","3"
"3 on Scale 1 to 10","1994","direct migration background","East Germany","6","","","","3"
"3 on Scale 1 to 10","1994","no migration background","East Germany","195","0.0569112352429287","0.0493622408768671","0.0644602296089903","3"
"3 on Scale 1 to 10","1994","indirect migration background","West Germany","8","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1994","no migration background","West Germany","358","0.0579442693899578","0.0522353868663448","0.0636531519135707","4"
"4 on Scale 1 to 10","1994","direct migration background","West Germany","135","0.0613546221307278","0.0513764617640229","0.0713327824974327","4"
"4 on Scale 1 to 10","1994","direct migration background","East Germany","14","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","West Germany","14","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","East Germany","227","0.0632676925352066","0.0553351473059881","0.0712002377644252","4"
"5 on Scale 1 to 10","1994","no migration background","East Germany","618","0.188686864470214","0.175937782973885","0.201435945966544","5"
"5 on Scale 1 to 10","1994","no migration background","West Germany","904","0.150432734725882","0.141697438779878","0.159168030671885","5"
"5 on Scale 1 to 10","1994","direct migration background","West Germany","316","0.136746314135928","0.122460562383999","0.151032065887857","5"
"5 on Scale 1 to 10","1994","direct migration background","East Germany","36","0.23713294323471","0.167422081935145","0.306843804534274","5"
"5 on Scale 1 to 10","1994","indirect migration background","West Germany","36","0.0997204285705844","0.0728317371322248","0.126609120008944","5"
"5 on Scale 1 to 10","1994","indirect migration background","East Germany","1","","","","5"
"6 on Scale 1 to 10","1994","no migration background","West Germany","636","0.0953231295917717","0.0881476083828982","0.102498650800645","6"
"6 on Scale 1 to 10","1994","no migration background","East Germany","432","0.118281767372043","0.107758814556136","0.128804720187951","6"
"6 on Scale 1 to 10","1994","direct migration background","West Germany","231","0.114420102917179","0.101184579966888","0.127655625867469","6"
"6 on Scale 1 to 10","1994","direct migration background","East Germany","18","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","West Germany","28","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","1994","no migration background","West Germany","1057","0.166088995911919","0.156995354078155","0.175182637745682","7"
"7 on Scale 1 to 10","1994","no migration background","East Germany","607","0.153011316600409","0.141280874244871","0.164741758955948","7"
"7 on Scale 1 to 10","1994","direct migration background","East Germany","24","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","West Germany","52","0.106172640886606","0.0785272946588477","0.133817987114365","7"
"7 on Scale 1 to 10","1994","direct migration background","West Germany","318","0.162743334979685","0.147395151718058","0.178091518241311","7"
"7 on Scale 1 to 10","1994","indirect migration background","East Germany","2","","","","7"
"8 on Scale 1 to 10","1994","no migration background","West Germany","1495","0.219689415895349","0.209572552668271","0.229806279122426","8"
"8 on Scale 1 to 10","1994","no migration background","East Germany","741","0.190746571746992","0.177944376265845","0.203548767228138","8"
"8 on Scale 1 to 10","1994","direct migration background","West Germany","479","0.220615321559103","0.203374028613973","0.237856614504234","8"
"8 on Scale 1 to 10","1994","direct migration background","East Germany","20","","","","8"
"8 on Scale 1 to 10","1994","indirect migration background","West Germany","110","0.192494514684021","0.157113456212956","0.227875573155085","8"
"8 on Scale 1 to 10","1994","indirect migration background","East Germany","6","","","","8"
"9 on Scale 1 to 10","1994","no migration background","West Germany","721","0.102884945002427","0.0954614648785887","0.110308425126266","9"
"9 on Scale 1 to 10","1994","no migration background","East Germany","367","0.0915130461379171","0.082117659363646","0.100908432912188","9"
"9 on Scale 1 to 10","1994","direct migration background","West Germany","263","0.0880606020820891","0.0762777648530038","0.0998434393111745","9"
"9 on Scale 1 to 10","1994","direct migration background","East Germany","9","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","West Germany","102","0.234985699811132","0.196936599239559","0.273034800382704","9"
"9 on Scale 1 to 10","1994","indirect migration background","East Germany","5","","","","9"
"0 Completely dissatisfied","1995","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","1995","no migration background","West Germany","106","0.0214764963004805","0.0179457865446938","0.0250072060562673","0"
"0 Completely dissatisfied","1995","no migration background","East Germany","42","0.0143407352706317","0.0104187148374615","0.0182627557038019","0"
"0 Completely dissatisfied","1995","direct migration background","West Germany","40","0.0201566410971661","0.0148149800011322","0.0254983021932001","0"
"0 Completely dissatisfied","1995","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1995","direct migration background","West Germany","29","","","","1"
"1 on Scale 1 to 10","1995","no migration background","West Germany","68","0.0126786939409612","0.00995372733377354","0.0154036605481488","1"
"1 on Scale 1 to 10","1995","no migration background","East Germany","32","0.00994047743262822","0.00666786170804452","0.0132130931572119","1"
"1 on Scale 1 to 10","1995","direct migration background","East Germany","1","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1995","no migration background","East Germany","198","0.0519666328488598","0.0446445466243239","0.0592887190733957","10"
"10 Completely satisfied","1995","no migration background","West Germany","479","0.0635183219121117","0.0575782210206155","0.0694584228036079","10"
"10 Completely satisfied","1995","direct migration background","West Germany","314","0.117955595897929","0.105695512587022","0.130215679208837","10"
"10 Completely satisfied","1995","direct migration background","East Germany","7","","","","10"
"10 Completely satisfied","1995","indirect migration background","West Germany","113","0.197416779872297","0.162280020779137","0.232553538965457","10"
"10 Completely satisfied","1995","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","1995","no migration background","West Germany","172","0.0328090027613912","0.028470425770272","0.0371475797525105","2"
"2 on Scale 1 to 10","1995","no migration background","East Germany","87","0.0318008782262822","0.0260124235458899","0.0375893329066744","2"
"2 on Scale 1 to 10","1995","direct migration background","West Germany","85","0.0337962780499609","0.0269278443145428","0.040664711785379","2"
"2 on Scale 1 to 10","1995","direct migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","West Germany","7","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1995","no migration background","West Germany","354","0.0610283940586933","0.0551981481658618","0.0668586399515248","3"
"3 on Scale 1 to 10","1995","no migration background","East Germany","186","0.0600032105231913","0.0521687126387242","0.0678377084076583","3"
"3 on Scale 1 to 10","1995","direct migration background","West Germany","138","0.0516402923771857","0.0432288627534482","0.0600517220009232","3"
"3 on Scale 1 to 10","1995","direct migration background","East Germany","7","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","West Germany","16","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","1995","no migration background","West Germany","357","0.060755161062271","0.054937134925816","0.0665731871987259","4"
"4 on Scale 1 to 10","1995","no migration background","East Germany","232","0.0651448607017011","0.0570039502400275","0.0732857711633747","4"
"4 on Scale 1 to 10","1995","direct migration background","West Germany","136","0.0516668472289367","0.0432533729840616","0.0600803214738117","4"
"4 on Scale 1 to 10","1995","direct migration background","East Germany","11","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","West Germany","12","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","1995","no migration background","East Germany","591","0.189101973464108","0.176184074285453","0.202019872642763","5"
"5 on Scale 1 to 10","1995","no migration background","West Germany","857","0.144113506640175","0.13555978525208","0.15266722802827","5"
"5 on Scale 1 to 10","1995","direct migration background","West Germany","403","0.150795519865112","0.137193942374275","0.164397097355949","5"
"5 on Scale 1 to 10","1995","direct migration background","East Germany","40","0.278201464508372","0.204236468371012","0.352166460645733","5"
"5 on Scale 1 to 10","1995","indirect migration background","West Germany","35","0.103081560721264","0.0762409990107433","0.129922122431784","5"
"5 on Scale 1 to 10","1995","indirect migration background","East Germany","2","","","","5"
"6 on Scale 1 to 10","1995","no migration background","West Germany","663","0.104429879734492","0.0969815849325719","0.111878174536411","6"
"6 on Scale 1 to 10","1995","no migration background","East Germany","401","0.113193331169149","0.102741662490442","0.123644999847856","6"
"6 on Scale 1 to 10","1995","direct migration background","West Germany","248","0.0874872526008561","0.0767478337288218","0.0982266714728904","6"
"6 on Scale 1 to 10","1995","direct migration background","East Germany","18","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","West Germany","32","0.0742662660353523","0.051120931049269","0.0974116010214356","6"
"6 on Scale 1 to 10","1995","indirect migration background","East Germany","4","","","","6"
"7 on Scale 1 to 10","1995","no migration background","West Germany","1121","0.172215410493591","0.163019614137501","0.181411206849682","7"
"7 on Scale 1 to 10","1995","no migration background","East Germany","600","0.158658064428318","0.1466055382808","0.170710590575836","7"
"7 on Scale 1 to 10","1995","direct migration background","East Germany","23","","","","7"
"7 on Scale 1 to 10","1995","direct migration background","West Germany","363","0.140607976264262","0.127395337531669","0.153820614996855","7"
"7 on Scale 1 to 10","1995","indirect migration background","West Germany","51","0.125883192075646","0.0966016974743919","0.155164686676901","7"
"7 on Scale 1 to 10","1995","indirect migration background","East Germany","3","","","","7"
"8 on Scale 1 to 10","1995","direct migration background","West Germany","587","0.214466426328081","0.198865479535403","0.230067373120759","8"
"8 on Scale 1 to 10","1995","no migration background","West Germany","1566","0.224084576222776","0.213928923397282","0.234240229048271","8"
"8 on Scale 1 to 10","1995","no migration background","East Germany","789","0.212581640283438","0.199084977920353","0.226078302646522","8"
"8 on Scale 1 to 10","1995","direct migration background","East Germany","21","","","","8"
"8 on Scale 1 to 10","1995","indirect migration background","West Germany","119","0.219048264325567","0.182538701152296","0.255557827498838","8"
"8 on Scale 1 to 10","1995","indirect migration background","East Germany","3","","","","8"
"9 on Scale 1 to 10","1995","no migration background","West Germany","733","0.102890556873057","0.095491009687628","0.110290104058486","9"
"9 on Scale 1 to 10","1995","no migration background","East Germany","372","0.0932681956516931","0.0836749194063803","0.102861471897006","9"
"9 on Scale 1 to 10","1995","direct migration background","West Germany","316","0.119911636063535","0.107564031115765","0.132259241011304","9"
"9 on Scale 1 to 10","1995","direct migration background","East Germany","6","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","West Germany","104","0.196265845190578","0.161206547835795","0.231325142545362","9"
"9 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","9"
"0 Completely dissatisfied","1996","no migration background","West Germany","105","0.0180147942300838","0.0147600498480017","0.0212695386121659","0"
"0 Completely dissatisfied","1996","no migration background","East Germany","41","0.0132580898319847","0.00948601752217038","0.0170301621417991","0"
"0 Completely dissatisfied","1996","indirect migration background","West Germany","1","","","","0"
"0 Completely dissatisfied","1996","direct migration background","West Germany","40","0.02573652413826","0.0194981179808673","0.0319749302956527","0"
"0 Completely dissatisfied","1996","direct migration background","East Germany","4","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","East Germany","1","","","","0"
"1 on Scale 1 to 10","1996","no migration background","West Germany","68","0.0135174463624696","0.0106916439430423","0.0163432487818969","1"
"1 on Scale 1 to 10","1996","no migration background","East Germany","27","","","","1"
"1 on Scale 1 to 10","1996","direct migration background","West Germany","39","0.0188298850649891","0.0134749219984222","0.024184848131556","1"
"1 on Scale 1 to 10","1996","direct migration background","East Germany","3","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1996","no migration background","East Germany","177","0.0490033262521782","0.0418839815236356","0.0561226709807208","10"
"10 Completely satisfied","1996","no migration background","West Germany","474","0.0665310348797421","0.0604326919584555","0.0726293778010286","10"
"10 Completely satisfied","1996","direct migration background","West Germany","233","0.0973239559464079","0.0856468203156392","0.109001091577177","10"
"10 Completely satisfied","1996","direct migration background","East Germany","4","","","","10"
"10 Completely satisfied","1996","indirect migration background","West Germany","114","0.187920983162895","0.154631501157893","0.221210465167898","10"
"10 Completely satisfied","1996","indirect migration background","East Germany","3","","","","10"
"2 on Scale 1 to 10","1996","no migration background","East Germany","93","0.028553661532366","0.0230610604896481","0.0340462625750838","2"
"2 on Scale 1 to 10","1996","no migration background","West Germany","189","0.0359507190511951","0.0313950394919503","0.0405063986104399","2"
"2 on Scale 1 to 10","1996","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","West Germany","7","","","","2"
"2 on Scale 1 to 10","1996","direct migration background","West Germany","77","0.0294181183878509","0.0227610345715193","0.0360752022041825","2"
"2 on Scale 1 to 10","1996","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1996","no migration background","West Germany","294","0.0497445524858038","0.0444241717933929","0.0550649331782147","3"
"3 on Scale 1 to 10","1996","direct migration background","West Germany","133","0.0553488090181899","0.0463403528919638","0.064357265144416","3"
"3 on Scale 1 to 10","1996","direct migration background","East Germany","8","","","","3"
"3 on Scale 1 to 10","1996","no migration background","East Germany","192","0.057965421922346","0.0502589488305158","0.0656718950141763","3"
"3 on Scale 1 to 10","1996","indirect migration background","West Germany","13","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","1996","no migration background","West Germany","377","0.064543344346238","0.0585303980125748","0.0705562906799011","4"
"4 on Scale 1 to 10","1996","direct migration background","West Germany","140","0.0612772766226798","0.0518284281913767","0.0707261250539829","4"
"4 on Scale 1 to 10","1996","direct migration background","East Germany","7","","","","4"
"4 on Scale 1 to 10","1996","indirect migration background","West Germany","19","","","","4"
"4 on Scale 1 to 10","1996","indirect migration background","East Germany","3","","","","4"
"4 on Scale 1 to 10","1996","no migration background","East Germany","215","0.0695754207813585","0.06118456509603","0.0779662764666871","4"
"5 on Scale 1 to 10","1996","no migration background","West Germany","866","0.150620122879813","0.141867418846447","0.159372826913179","5"
"5 on Scale 1 to 10","1996","no migration background","East Germany","617","0.189434136171172","0.176511205349895","0.202357066992449","5"
"5 on Scale 1 to 10","1996","direct migration background","West Germany","353","0.160668707434969","0.146201228894306","0.175136185975632","5"
"5 on Scale 1 to 10","1996","direct migration background","East Germany","39","0.286774925289067","0.211860066985747","0.361689783592387","5"
"5 on Scale 1 to 10","1996","indirect migration background","West Germany","50","0.0981633457027762","0.0728086225754496","0.123518068830103","5"
"5 on Scale 1 to 10","1996","indirect migration background","East Germany","2","","","","5"
"6 on Scale 1 to 10","1996","no migration background","West Germany","695","0.105554431581167","0.0980353472680703","0.113073515894264","6"
"6 on Scale 1 to 10","1996","no migration background","East Germany","407","0.112641315800871","0.102214872088632","0.12306775951311","6"
"6 on Scale 1 to 10","1996","direct migration background","West Germany","269","0.101214408373653","0.0893318567255409","0.113096960021765","6"
"6 on Scale 1 to 10","1996","direct migration background","East Germany","19","","","","6"
"6 on Scale 1 to 10","1996","indirect migration background","West Germany","34","0.0693255402561483","0.0476801318606566","0.09097094865164","6"
"6 on Scale 1 to 10","1996","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","1996","no migration background","West Germany","1091","0.169694237400837","0.160508747289864","0.17887972751181","7"
"7 on Scale 1 to 10","1996","direct migration background","West Germany","368","0.145688025765612","0.131789118245044","0.159586933286181","7"
"7 on Scale 1 to 10","1996","direct migration background","East Germany","23","","","","7"
"7 on Scale 1 to 10","1996","no migration background","East Germany","623","0.158893741002491","0.146837370908242","0.17095011109674","7"
"7 on Scale 1 to 10","1996","indirect migration background","West Germany","55","0.101153832849552","0.0754585080258377","0.126849157673266","7"
"7 on Scale 1 to 10","1996","indirect migration background","East Germany","1","","","","7"
"8 on Scale 1 to 10","1996","no migration background","West Germany","1520","0.223401054243203","0.213208318423236","0.233593790063169","8"
"8 on Scale 1 to 10","1996","no migration background","East Germany","807","0.226960909702066","0.213147083009885","0.240774736394246","8"
"8 on Scale 1 to 10","1996","direct migration background","West Germany","575","0.214236717402042","0.198072551187583","0.2304008836165","8"
"8 on Scale 1 to 10","1996","direct migration background","East Germany","19","","","","8"
"8 on Scale 1 to 10","1996","indirect migration background","West Germany","114","0.194551048199469","0.160817963804737","0.2282841325942","8"
"8 on Scale 1 to 10","1996","indirect migration background","East Germany","4","","","","8"
"9 on Scale 1 to 10","1996","no migration background","East Germany","333","0.0844744991717264","0.0753030961298373","0.0936459022136155","9"
"9 on Scale 1 to 10","1996","direct migration background","West Germany","248","0.0902575718453468","0.0789684142168691","0.101546729473824","9"
"9 on Scale 1 to 10","1996","no migration background","West Germany","736","0.102428262539447","0.0950084275300621","0.109848097548832","9"
"9 on Scale 1 to 10","1996","direct migration background","East Germany","8","","","","9"
"9 on Scale 1 to 10","1996","indirect migration background","West Germany","120","0.223473298171562","0.187974694431552","0.258971901911573","9"
"9 on Scale 1 to 10","1996","indirect migration background","East Germany","2","","","","9"
"0 Completely dissatisfied","1997","no migration background","West Germany","73","0.0143722761318234","0.011441423289213","0.0173031289744338","0"
"0 Completely dissatisfied","1997","no migration background","East Germany","35","0.0136366690537755","0.00978780596623605","0.0174855321413149","0"
"0 Completely dissatisfied","1997","direct migration background","West Germany","31","0.0155178522111214","0.010524817444296","0.0205108869779468","0"
"0 Completely dissatisfied","1997","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1997","no migration background","West Germany","82","0.0160546917771049","0.0129596875454603","0.0191496960087496","1"
"1 on Scale 1 to 10","1997","no migration background","East Germany","40","0.0115832474067983","0.00803229323020648","0.0151342015833901","1"
"1 on Scale 1 to 10","1997","direct migration background","West Germany","27","","","","1"
"1 on Scale 1 to 10","1997","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","West Germany","4","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1997","no migration background","East Germany","147","0.0433715557371405","0.0366117533811976","0.0501313580930833","10"
"10 Completely satisfied","1997","no migration background","West Germany","422","0.0611276388709312","0.0552283879493133","0.0670268897925492","10"
"10 Completely satisfied","1997","direct migration background","East Germany","6","","","","10"
"10 Completely satisfied","1997","direct migration background","West Germany","230","0.100695933856429","0.0885395583381875","0.112852309374671","10"
"10 Completely satisfied","1997","indirect migration background","West Germany","129","0.229477873173335","0.1943675152309","0.264588231115771","10"
"10 Completely satisfied","1997","indirect migration background","East Germany","4","","","","10"
"2 on Scale 1 to 10","1997","no migration background","West Germany","173","0.0312741733313767","0.0269880156897978","0.0355603309729557","2"
"2 on Scale 1 to 10","1997","no migration background","East Germany","92","0.0332084618246985","0.0272621092890811","0.0391548143603159","2"
"2 on Scale 1 to 10","1997","direct migration background","West Germany","78","0.0382474328418495","0.0304996456360867","0.0459952200476124","2"
"2 on Scale 1 to 10","1997","direct migration background","East Germany","3","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","West Germany","4","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","1997","no migration background","East Germany","211","0.0654632347808219","0.0572548675219012","0.0736716020397427","3"
"3 on Scale 1 to 10","1997","no migration background","West Germany","328","0.0600892466873327","0.0542370829287014","0.0659414104459639","3"
"3 on Scale 1 to 10","1997","direct migration background","West Germany","135","0.0562835636881709","0.0469734193263571","0.0655937080499848","3"
"3 on Scale 1 to 10","1997","direct migration background","East Germany","11","","","","3"
"3 on Scale 1 to 10","1997","indirect migration background","West Germany","12","","","","3"
"3 on Scale 1 to 10","1997","indirect migration background","East Germany","3","","","","3"
"4 on Scale 1 to 10","1997","direct migration background","East Germany","8","","","","4"
"4 on Scale 1 to 10","1997","indirect migration background","West Germany","8","","","","4"
"4 on Scale 1 to 10","1997","no migration background","West Germany","398","0.0691380196532384","0.0628909565117233","0.0753850827947534","4"
"4 on Scale 1 to 10","1997","no migration background","East Germany","256","0.0806629289287059","0.0716257218660191","0.0897001359913927","4"
"4 on Scale 1 to 10","1997","direct migration background","West Germany","150","0.0665977326483115","0.0565258882108354","0.0766695770857877","4"
"4 on Scale 1 to 10","1997","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","1997","no migration background","West Germany","833","0.138350897644831","0.129848704003492","0.14685309128617","5"
"5 on Scale 1 to 10","1997","no migration background","East Germany","579","0.174599588623877","0.162001234796138","0.187197942451616","5"
"5 on Scale 1 to 10","1997","direct migration background","West Germany","311","0.134514725672537","0.120731222249995","0.148298229095078","5"
"5 on Scale 1 to 10","1997","direct migration background","East Germany","31","0.264626499987061","0.189372120420735","0.339880879553387","5"
"5 on Scale 1 to 10","1997","indirect migration background","West Germany","36","0.0779535798621547","0.0555680841161443","0.100339075608165","5"
"5 on Scale 1 to 10","1997","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","1997","direct migration background","West Germany","270","0.117580854441355","0.10456865746861","0.130593051414099","6"
"6 on Scale 1 to 10","1997","no migration background","West Germany","673","0.104603354039126","0.0970671036708891","0.112139604407364","6"
"6 on Scale 1 to 10","1997","no migration background","East Germany","424","0.121576448083348","0.110731273086874","0.132421623079823","6"
"6 on Scale 1 to 10","1997","direct migration background","East Germany","18","","","","6"
"6 on Scale 1 to 10","1997","indirect migration background","West Germany","25","","","","6"
"6 on Scale 1 to 10","1997","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","1997","direct migration background","West Germany","382","0.161439971114942","0.146576594714303","0.176303347515581","7"
"7 on Scale 1 to 10","1997","no migration background","West Germany","1121","0.176338392548502","0.166953644195371","0.185723140901633","7"
"7 on Scale 1 to 10","1997","no migration background","East Germany","632","0.171504118212326","0.158994550381086","0.184013686043567","7"
"7 on Scale 1 to 10","1997","direct migration background","East Germany","23","","","","7"
"7 on Scale 1 to 10","1997","indirect migration background","West Germany","70","0.144033864586544","0.114715962517543","0.173351766655545","7"
"7 on Scale 1 to 10","1997","indirect migration background","East Germany","2","","","","7"
"8 on Scale 1 to 10","1997","no migration background","West Germany","1556","0.232844817107221","0.222437238952697","0.243252395261745","8"
