"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2000","16-34 y.","no migration background","774","0.150825254109268","0.141302034760402","0.160348473458133","9"
"9 on Scale 1 to 10","2000","66 and older","no migration background","322","0.0982928478194698","0.0880559833958873","0.108529712243052","9"
"9 on Scale 1 to 10","2000","16-34 y.","direct migration background","145","0.155397777251986","0.132841897270962","0.17795365723301","9"
"9 on Scale 1 to 10","2000","35-65 y.","no migration background","1253","0.111992073146181","0.106194498774142","0.11778964751822","9"
"9 on Scale 1 to 10","2000","35-65 y.","direct migration background","173","0.0967392387564853","0.0837450908461321","0.109733386666838","9"
"9 on Scale 1 to 10","2000","35-65 y.","indirect migration background","5","","","","9"
"0 Completely dissatisfied","2001","35-65 y.","no migration background","41","0.00474576910662148","0.00342650915806016","0.00606502905518281","0"
"0 Completely dissatisfied","2001","16-34 y.","no migration background","19","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2001","66 and older","no migration background","20","","","","0"
"0 Completely dissatisfied","2001","66 and older","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2001","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","direct migration background","6","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2001","16-34 y.","no migration background","9","","","","1"
"1 on Scale 1 to 10","2001","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","2001","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","no migration background","47","0.00393067820014529","0.00272955214907172","0.00513180425121886","1"
"1 on Scale 1 to 10","2001","35-65 y.","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2001","66 and older","no migration background","14","","","","1"
"1 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2001","66 and older","direct migration background","1","","","","1"
"10 Completely satisfied","2001","16-34 y.","no migration background","231","0.0509998230976985","0.0447742302672687","0.0572254159281283","10"
"10 Completely satisfied","2001","16-34 y.","direct migration background","50","0.0704258271723936","0.0530608959145078","0.0877907584302795","10"
"10 Completely satisfied","2001","35-65 y.","direct migration background","88","0.0549657426897974","0.0443299802884852","0.0656015050911096","10"
"10 Completely satisfied","2001","16-34 y.","indirect migration background","48","0.0779073044262612","0.0573813282283779","0.0984332806241444","10"
"10 Completely satisfied","2001","35-65 y.","no migration background","479","0.0495333936396091","0.0453682735037006","0.0536985137755176","10"
"10 Completely satisfied","2001","66 and older","no migration background","267","0.0899750236785581","0.0798628954928871","0.100087151864229","10"
"10 Completely satisfied","2001","66 and older","direct migration background","17","","","","10"
"10 Completely satisfied","2001","66 and older","indirect migration background","2","","","","10"
"10 Completely satisfied","2001","35-65 y.","indirect migration background","3","","","","10"
"2 on Scale 1 to 10","2001","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","no migration background","111","0.011323565567136","0.00929247752123514","0.0133546536130368","2"
"2 on Scale 1 to 10","2001","16-34 y.","no migration background","33","0.00596066131885167","0.00378238865797506","0.00813893397972829","2"
"2 on Scale 1 to 10","2001","16-34 y.","direct migration background","3","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","direct migration background","18","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2001","66 and older","no migration background","34","0.0146719957982004","0.0104229644471597","0.018921027149241","2"
"2 on Scale 1 to 10","2001","66 and older","direct migration background","3","","","","2"
"3 on Scale 1 to 10","2001","35-65 y.","no migration background","242","0.0236651747882615","0.0207473157471911","0.0265830338293319","3"
"3 on Scale 1 to 10","2001","16-34 y.","no migration background","85","0.0166740154191453","0.0130504835193388","0.0202975473189517","3"
"3 on Scale 1 to 10","2001","16-34 y.","direct migration background","16","","","","3"
"3 on Scale 1 to 10","2001","16-34 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2001","35-65 y.","direct migration background","38","0.0298800697265328","0.0219349157658001","0.0378252236872654","3"
"3 on Scale 1 to 10","2001","35-65 y.","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2001","66 and older","no migration background","77","0.0241952598646154","0.0187652385712737","0.029625281157957","3"
"3 on Scale 1 to 10","2001","66 and older","direct migration background","9","","","","3"
"3 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2001","16-34 y.","no migration background","132","0.0254110610684443","0.0209577260190929","0.0298643961177956","4"
"4 on Scale 1 to 10","2001","16-34 y.","direct migration background","20","","","","4"
"4 on Scale 1 to 10","2001","16-34 y.","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","2001","35-65 y.","no migration background","361","0.0327603301833637","0.0293432808857651","0.0361773794809623","4"
"4 on Scale 1 to 10","2001","35-65 y.","direct migration background","77","0.051303092155906","0.041007903387692","0.0615982809241201","4"
"4 on Scale 1 to 10","2001","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2001","66 and older","no migration background","83","0.0268356988934885","0.0211248000819598","0.0325465977050173","4"
"4 on Scale 1 to 10","2001","66 and older","direct migration background","10","","","","4"
"4 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2001","16-34 y.","indirect migration background","63","0.109660511265193","0.0857311893545734","0.133589833175813","5"
"5 on Scale 1 to 10","2001","16-34 y.","direct migration background","79","0.109761448229489","0.0885464412612093","0.130976455197768","5"
"5 on Scale 1 to 10","2001","16-34 y.","no migration background","430","0.0957386208070215","0.0874122872201569","0.104064954393886","5"
"5 on Scale 1 to 10","2001","35-65 y.","indirect migration background","10","","","","5"
"5 on Scale 1 to 10","2001","66 and older","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","2001","35-65 y.","no migration background","1272","0.122794501093129","0.116494361222813","0.129094640963445","5"
"5 on Scale 1 to 10","2001","35-65 y.","direct migration background","218","0.123367274632711","0.108020835348113","0.13871371391731","5"
"5 on Scale 1 to 10","2001","66 and older","no migration background","380","0.132332465694782","0.120357761292291","0.144307170097274","5"
"5 on Scale 1 to 10","2001","66 and older","direct migration background","64","0.201218705145101","0.158541461715368","0.243895948574835","5"
"6 on Scale 1 to 10","2001","16-34 y.","direct migration background","78","0.0952544056815444","0.075330666857182","0.115178144505907","6"
"6 on Scale 1 to 10","2001","16-34 y.","indirect migration background","56","0.0739678990787039","0.0539249278209429","0.0940108703364649","6"
"6 on Scale 1 to 10","2001","16-34 y.","no migration background","463","0.0905950672594736","0.0824724842109247","0.0987176503080225","6"
"6 on Scale 1 to 10","2001","35-65 y.","no migration background","1087","0.100305900738241","0.0945392886721155","0.106072512804366","6"
"6 on Scale 1 to 10","2001","35-65 y.","direct migration background","228","0.128179797732893","0.112579889060716","0.14377970640507","6"
"6 on Scale 1 to 10","2001","35-65 y.","indirect migration background","16","","","","6"
"6 on Scale 1 to 10","2001","66 and older","no migration background","323","0.103433023473567","0.0926714467933126","0.114194600153822","6"
"6 on Scale 1 to 10","2001","66 and older","direct migration background","37","0.0958111877717121","0.0644793464412719","0.127143029102152","6"
"6 on Scale 1 to 10","2001","66 and older","indirect migration background","2","","","","6"
"7 on Scale 1 to 10","2001","16-34 y.","no migration background","1124","0.22609450734742","0.2142572196704","0.23793179502444","7"
"7 on Scale 1 to 10","2001","16-34 y.","direct migration background","199","0.220485740759533","0.192349417064968","0.248622064454097","7"
"7 on Scale 1 to 10","2001","35-65 y.","no migration background","2311","0.216296885170879","0.208393539480234","0.224200230861523","7"
"7 on Scale 1 to 10","2001","16-34 y.","indirect migration background","143","0.209639783150063","0.178466910324095","0.240812655976031","7"
"7 on Scale 1 to 10","2001","35-65 y.","direct migration background","383","0.18790743647444","0.169677987082427","0.206136885866454","7"
"7 on Scale 1 to 10","2001","66 and older","no migration background","604","0.190573678196309","0.176694139081484","0.204453217311134","7"
"7 on Scale 1 to 10","2001","66 and older","direct migration background","85","0.255664669846793","0.209227267559848","0.302102072133737","7"
"7 on Scale 1 to 10","2001","66 and older","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","2001","35-65 y.","indirect migration background","27","","","","7"
"8 on Scale 1 to 10","2001","35-65 y.","direct migration background","509","0.278988171048695","0.258058476489407","0.299917865607982","8"
"8 on Scale 1 to 10","2001","16-34 y.","direct migration background","263","0.284530884216201","0.253909471833116","0.315152296599286","8"
"8 on Scale 1 to 10","2001","16-34 y.","indirect migration background","212","0.318560021251893","0.282879032427015","0.35424101007677","8"
"8 on Scale 1 to 10","2001","35-65 y.","no migration background","3315","0.319924624012433","0.310970720327732","0.328878527697134","8"
"8 on Scale 1 to 10","2001","16-34 y.","no migration background","1555","0.325893827075775","0.312630103846186","0.339157550305364","8"
"8 on Scale 1 to 10","2001","35-65 y.","indirect migration background","26","","","","8"
"8 on Scale 1 to 10","2001","66 and older","no migration background","978","0.304652246723501","0.288387093982322","0.32091739946468","8"
"8 on Scale 1 to 10","2001","66 and older","direct migration background","88","0.270401328525496","0.223119455791264","0.317683201259727","8"
"8 on Scale 1 to 10","2001","66 and older","indirect migration background","7","","","","8"
"9 on Scale 1 to 10","2001","16-34 y.","no migration background","716","0.156516887982033","0.146234783095006","0.16679899286906","9"
"9 on Scale 1 to 10","2001","35-65 y.","no migration background","1159","0.114719177500182","0.10860175325953","0.120836601740833","9"
"9 on Scale 1 to 10","2001","66 and older","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","2001","16-34 y.","direct migration background","125","0.156770905732262","0.132095142708003","0.181446668756521","9"
"9 on Scale 1 to 10","2001","16-34 y.","indirect migration background","109","0.164098685039141","0.135735336894987","0.192462033183296","9"
"9 on Scale 1 to 10","2001","35-65 y.","direct migration background","190","0.122391283724698","0.107097163154989","0.137685404294407","9"
"9 on Scale 1 to 10","2001","35-65 y.","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","2001","66 and older","no migration background","296","0.10127683135218","0.0906152175513326","0.111938445153027","9"
"9 on Scale 1 to 10","2001","66 and older","direct migration background","25","","","","9"
"0 Completely dissatisfied","2002","35-65 y.","no migration background","42","0.00469599482311545","0.00344413899645794","0.00594785064977297","0"
"0 Completely dissatisfied","2002","16-34 y.","no migration background","9","","","","0"
"0 Completely dissatisfied","2002","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","2002","16-34 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2002","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2002","66 and older","no migration background","18","","","","0"
"0 Completely dissatisfied","2002","35-65 y.","direct migration background","6","","","","0"
"0 Completely dissatisfied","2002","66 and older","direct migration background","4","","","","0"
"0 Completely dissatisfied","2002","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2002","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","2002","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2002","35-65 y.","no migration background","46","0.00513706057978338","0.00382802453694003","0.00644609662262673","1"
"1 on Scale 1 to 10","2002","35-65 y.","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2002","66 and older","no migration background","12","","","","1"
"1 on Scale 1 to 10","2002","66 and older","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2002","16-34 y.","no migration background","17","","","","1"
"1 on Scale 1 to 10","2002","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2002","35-65 y.","no migration background","500","0.0397156013250205","0.0361396372898409","0.0432915653602001","10"
"10 Completely satisfied","2002","35-65 y.","direct migration background","70","0.0467852252239471","0.0367993472171573","0.0567711032307369","10"
"10 Completely satisfied","2002","16-34 y.","direct migration background","43","0.0614081165179251","0.0441687524903141","0.0786474805455362","10"
"10 Completely satisfied","2002","16-34 y.","no migration background","188","0.0385992899899099","0.0331479269023911","0.0440506530774288","10"
"10 Completely satisfied","2002","16-34 y.","indirect migration background","35","0.0586436492060647","0.0403401654533441","0.0769471329587853","10"
"10 Completely satisfied","2002","66 and older","no migration background","233","0.0746766218290829","0.0656599638295654","0.0836932798286004","10"
"10 Completely satisfied","2002","66 and older","direct migration background","16","","","","10"
"10 Completely satisfied","2002","66 and older","indirect migration background","1","","","","10"
"10 Completely satisfied","2002","35-65 y.","indirect migration background","3","","","","10"
"2 on Scale 1 to 10","2002","16-34 y.","no migration background","47","0.0122014649135968","0.00909473564909117","0.0153081941781024","2"
"2 on Scale 1 to 10","2002","16-34 y.","direct migration background","8","","","","2"
"2 on Scale 1 to 10","2002","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","no migration background","114","0.0114400181025474","0.00949274213874255","0.0133872940663523","2"
"2 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2002","66 and older","no migration background","57","0.0174563377826911","0.0129641386876484","0.0219485368777338","2"
"2 on Scale 1 to 10","2002","66 and older","direct migration background","5","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","direct migration background","22","","","","2"
"3 on Scale 1 to 10","2002","35-65 y.","no migration background","301","0.029615549301826","0.0265113868238231","0.032719711779829","3"
"3 on Scale 1 to 10","2002","16-34 y.","no migration background","83","0.016445687274697","0.0128466328082898","0.0200447417411042","3"
"3 on Scale 1 to 10","2002","16-34 y.","direct migration background","13","","","","3"
"3 on Scale 1 to 10","2002","16-34 y.","indirect migration background","10","","","","3"
"3 on Scale 1 to 10","2002","35-65 y.","direct migration background","43","0.0294335215819559","0.0214412493516924","0.0374257938122194","3"
"3 on Scale 1 to 10","2002","66 and older","no migration background","82","0.027672467599728","0.0220459881921999","0.0332989470072562","3"
"3 on Scale 1 to 10","2002","35-65 y.","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2002","66 and older","direct migration background","11","","","","3"
"3 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2002","16-34 y.","no migration background","140","0.0338673033048039","0.0287484588794653","0.0389861477301425","4"
"4 on Scale 1 to 10","2002","16-34 y.","direct migration background","16","","","","4"
"4 on Scale 1 to 10","2002","16-34 y.","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2002","35-65 y.","no migration background","440","0.0433315493237411","0.0396033813688463","0.0470597172786358","4"
"4 on Scale 1 to 10","2002","35-65 y.","direct migration background","78","0.0513740163464503","0.0409350913033034","0.0618129413895973","4"
"4 on Scale 1 to 10","2002","35-65 y.","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2002","66 and older","no migration background","112","0.0375962517344946","0.0310715986450907","0.0441209048238985","4"
"4 on Scale 1 to 10","2002","66 and older","direct migration background","18","","","","4"
"5 on Scale 1 to 10","2002","16-34 y.","direct migration background","61","0.103999851575017","0.082079861397986","0.125919841752049","5"
"5 on Scale 1 to 10","2002","16-34 y.","indirect migration background","53","0.0938100737854821","0.0710967553436835","0.116523392227281","5"
"5 on Scale 1 to 10","2002","35-65 y.","direct migration background","235","0.160061348395683","0.142723167482904","0.177399529308461","5"
"5 on Scale 1 to 10","2002","35-65 y.","indirect migration background","10","","","","5"
"5 on Scale 1 to 10","2002","16-34 y.","no migration background","458","0.111384293611132","0.102481379126708","0.120287208095557","5"
"5 on Scale 1 to 10","2002","35-65 y.","no migration background","1343","0.130776680261925","0.124603009382045","0.136950351141804","5"
"5 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","2002","66 and older","direct migration background","66","0.178001108918474","0.138097910463925","0.217904307373023","5"
"5 on Scale 1 to 10","2002","66 and older","no migration background","430","0.132403591450101","0.120777994727414","0.144029188172787","5"
"6 on Scale 1 to 10","2002","16-34 y.","no migration background","458","0.100200339772114","0.0917032395387191","0.108697440005508","6"
"6 on Scale 1 to 10","2002","16-34 y.","direct migration background","95","0.134181324881897","0.109705943545892","0.158656706217902","6"
"6 on Scale 1 to 10","2002","16-34 y.","indirect migration background","61","0.109423784849168","0.0851052364245137","0.133742333273822","6"
"6 on Scale 1 to 10","2002","35-65 y.","no migration background","1250","0.111102845186822","0.105348432789962","0.116857257583682","6"
"6 on Scale 1 to 10","2002","35-65 y.","direct migration background","226","0.133247762502835","0.11717783344484","0.14931769156083","6"
"6 on Scale 1 to 10","2002","35-65 y.","indirect migration background","11","","","","6"
"6 on Scale 1 to 10","2002","66 and older","no migration background","398","0.125581950534402","0.114215374350246","0.136948526718558","6"
"6 on Scale 1 to 10","2002","66 and older","direct migration background","52","0.141033224056047","0.104724612782496","0.177341835329598","6"
"6 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2002","16-34 y.","no migration background","1190","0.246287558332014","0.234095211440164","0.258479905223865","7"
"7 on Scale 1 to 10","2002","16-34 y.","direct migration background","171","0.227490196052586","0.19738764531774","0.257592746787433","7"
"7 on Scale 1 to 10","2002","16-34 y.","indirect migration background","147","0.223829734281374","0.191359634273435","0.256299834289313","7"
"7 on Scale 1 to 10","2002","35-65 y.","no migration background","2550","0.227721754420496","0.220042805200586","0.235400703640406","7"
"7 on Scale 1 to 10","2002","35-65 y.","direct migration background","429","0.22765073049561","0.207822776369644","0.247478684621577","7"
"7 on Scale 1 to 10","2002","66 and older","no migration background","653","0.204028731120366","0.190205777257481","0.217851684983252","7"
"7 on Scale 1 to 10","2002","66 and older","direct migration background","72","0.185154579018419","0.14463493870921","0.225674219327628","7"
"7 on Scale 1 to 10","2002","66 and older","indirect migration background","5","","","","7"
"7 on Scale 1 to 10","2002","35-65 y.","indirect migration background","33","0.196499008127891","0.127930196026294","0.265067820229487","7"
"8 on Scale 1 to 10","2002","16-34 y.","direct migration background","234","0.299836039522985","0.266934838832803","0.332737240213166","8"
"8 on Scale 1 to 10","2002","16-34 y.","indirect migration background","210","0.300367831048809","0.264656352598682","0.336079309498935","8"
"8 on Scale 1 to 10","2002","35-65 y.","no migration background","3565","0.297424620403128","0.289054194508973","0.305795046297284","8"
"8 on Scale 1 to 10","2002","35-65 y.","direct migration background","463","0.243146171515308","0.222861114384324","0.263431228646291","8"
"8 on Scale 1 to 10","2002","66 and older","direct migration background","78","0.243187918373115","0.198434546286054","0.287941290460177","8"
"8 on Scale 1 to 10","2002","66 and older","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","2002","35-65 y.","indirect migration background","46","0.330591211452243","0.249412044046978","0.411770378857508","8"
"8 on Scale 1 to 10","2002","16-34 y.","no migration background","1541","0.30066685558417","0.287690639601385","0.313643071566955","8"
"8 on Scale 1 to 10","2002","66 and older","no migration background","968","0.284432839865756","0.268958163769639","0.299907515961873","8"
"9 on Scale 1 to 10","2002","16-34 y.","direct migration background","103","0.118687649949025","0.0954636165148768","0.141911683383173","9"
"9 on Scale 1 to 10","2002","16-34 y.","no migration background","666","0.132983292049538","0.12337435152995","0.142592232569127","9"
"9 on Scale 1 to 10","2002","16-34 y.","indirect migration background","95","0.139351454726595","0.112373134278173","0.166329775175016","9"
"9 on Scale 1 to 10","2002","35-65 y.","no migration background","1306","0.0990383262715949","0.0935685767497087","0.104508075793481","9"
"9 on Scale 1 to 10","2002","35-65 y.","direct migration background","139","0.0765725348835363","0.0639985070551975","0.0891465627118752","9"
"9 on Scale 1 to 10","2002","35-65 y.","indirect migration background","10","","","","9"
"9 on Scale 1 to 10","2002","66 and older","no migration background","302","0.0872612910853491","0.0775809524494232","0.096941629721275","9"
"9 on Scale 1 to 10","2002","66 and older","direct migration background","29","","","","9"
"9 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","9"
"0 Completely dissatisfied","2003","16-34 y.","no migration background","13","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","no migration background","44","0.00491883653476384","0.00360808463293408","0.0062295884365936","0"
"0 Completely dissatisfied","2003","66 and older","no migration background","21","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2003","66 and older","direct migration background","3","","","","0"
"0 Completely dissatisfied","2003","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","direct migration background","9","","","","0"
"1 on Scale 1 to 10","2003","35-65 y.","no migration background","42","0.00395641349073462","0.00278029776324564","0.0051325292182236","1"
"1 on Scale 1 to 10","2003","35-65 y.","direct migration background","12","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2003","66 and older","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","no migration background","14","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2003","66 and older","no migration background","22","","","","1"
"10 Completely satisfied","2003","16-34 y.","no migration background","194","0.0451642435427623","0.0391355579122697","0.0511929291732548","10"
"10 Completely satisfied","2003","16-34 y.","direct migration background","45","0.0705216150790436","0.051264378041393","0.0897788521166943","10"
"10 Completely satisfied","2003","16-34 y.","indirect migration background","39","0.0643106303500301","0.0452610415382658","0.0833602191617943","10"
"10 Completely satisfied","2003","35-65 y.","no migration background","385","0.0316637637506309","0.0283831552260103","0.0349443722752516","10"
"10 Completely satisfied","2003","35-65 y.","direct migration background","72","0.0572057302163654","0.0458299639810466","0.0685814964516841","10"
"10 Completely satisfied","2003","66 and older","no migration background","222","0.0754482680914145","0.0664696845229127","0.0844268516599163","10"
"10 Completely satisfied","2003","66 and older","direct migration background","10","","","","10"
"10 Completely satisfied","2003","66 and older","indirect migration background","2","","","","10"
"10 Completely satisfied","2003","35-65 y.","indirect migration background","6","","","","10"
"2 on Scale 1 to 10","2003","16-34 y.","no migration background","34","0.00894963937114902","0.00621555721588461","0.0116837215264134","2"
"2 on Scale 1 to 10","2003","16-34 y.","direct migration background","6","","","","2"
"2 on Scale 1 to 10","2003","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","no migration background","164","0.0188928149449533","0.0163420724805932","0.0214435574093134","2"
"2 on Scale 1 to 10","2003","35-65 y.","direct migration background","21","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2003","66 and older","no migration background","35","0.0103765854914182","0.00693166027287612","0.0138215107099602","2"
"2 on Scale 1 to 10","2003","66 and older","direct migration background","4","","","","2"
"2 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2003","16-34 y.","no migration background","122","0.0301541214174824","0.0251895057615755","0.0351187370733894","3"
"3 on Scale 1 to 10","2003","35-65 y.","no migration background","280","0.03002132206949","0.0268242233282048","0.0332184208107752","3"
"3 on Scale 1 to 10","2003","66 and older","direct migration background","9","","","","3"
"3 on Scale 1 to 10","2003","16-34 y.","direct migration background","15","","","","3"
"3 on Scale 1 to 10","2003","16-34 y.","indirect migration background","13","","","","3"
"3 on Scale 1 to 10","2003","35-65 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2003","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2003","35-65 y.","direct migration background","52","0.0358513396519931","0.0267443022457606","0.0449583770582256","3"
"3 on Scale 1 to 10","2003","66 and older","no migration background","94","0.0285167796252066","0.0228584860705318","0.0341750731798815","3"
"4 on Scale 1 to 10","2003","16-34 y.","indirect migration background","24","","","","4"
"4 on Scale 1 to 10","2003","35-65 y.","no migration background","431","0.0407093403840998","0.0370069501686471","0.0444117305995524","4"
"4 on Scale 1 to 10","2003","16-34 y.","no migration background","131","0.0314231224607252","0.0263584350271006","0.0364878098943498","4"
"4 on Scale 1 to 10","2003","16-34 y.","direct migration background","10","","","","4"
"4 on Scale 1 to 10","2003","35-65 y.","direct migration background","89","0.0518193487849983","0.0409614961034015","0.0626772014665952","4"
"4 on Scale 1 to 10","2003","35-65 y.","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2003","66 and older","direct migration background","14","","","","4"
"4 on Scale 1 to 10","2003","66 and older","no migration background","105","0.0353832443043526","0.0291027502367153","0.04166373837199","4"
"4 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2003","16-34 y.","direct migration background","74","0.121328025418258","0.0967692246435774","0.145886826192939","5"
"5 on Scale 1 to 10","2003","16-34 y.","indirect migration background","51","0.108792310087293","0.0846117176680466","0.132972902506539","5"
"5 on Scale 1 to 10","2003","35-65 y.","indirect migration background","13","","","","5"
"5 on Scale 1 to 10","2003","35-65 y.","direct migration background","219","0.158111499064485","0.140239981099462","0.175983017029507","5"
"5 on Scale 1 to 10","2003","66 and older","no migration background","448","0.139382100063056","0.127608039302461","0.151156160823652","5"
"5 on Scale 1 to 10","2003","66 and older","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","2003","66 and older","direct migration background","52","0.149305860063188","0.112439860459289","0.186171859667086","5"
"5 on Scale 1 to 10","2003","16-34 y.","no migration background","438","0.110477672697629","0.101376934611824","0.119578410783434","5"
"5 on Scale 1 to 10","2003","35-65 y.","no migration background","1321","0.133305183062793","0.126936983474614","0.139673382650971","5"
"6 on Scale 1 to 10","2003","16-34 y.","indirect migration background","54","0.0827268130842035","0.0613348386304584","0.104118787537949","6"
"6 on Scale 1 to 10","2003","35-65 y.","no migration background","1292","0.120522229656205","0.114422563572129","0.126621895740281","6"
"6 on Scale 1 to 10","2003","35-65 y.","indirect migration background","17","","","","6"
"6 on Scale 1 to 10","2003","16-34 y.","no migration background","479","0.0986977916279838","0.0900391479891251","0.107356435266842","6"
"6 on Scale 1 to 10","2003","16-34 y.","direct migration background","81","0.114659874750639","0.0906950636958031","0.138624685805474","6"
"6 on Scale 1 to 10","2003","35-65 y.","direct migration background","230","0.137086295222508","0.12023888587623","0.153933704568786","6"
"6 on Scale 1 to 10","2003","66 and older","no migration background","412","0.123519918257722","0.112334374353417","0.134705462162027","6"
"6 on Scale 1 to 10","2003","66 and older","direct migration background","52","0.148475048278247","0.111693814457217","0.185256282099276","6"
"6 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2003","16-34 y.","no migration background","1118","0.245395506893512","0.232902875459271","0.257888138327752","7"
"7 on Scale 1 to 10","2003","16-34 y.","direct migration background","162","0.241571475769018","0.209376110310922","0.273766841227115","7"
"7 on Scale 1 to 10","2003","16-34 y.","indirect migration background","133","0.224738140012634","0.192323516976449","0.257152763048818","7"
"7 on Scale 1 to 10","2003","35-65 y.","no migration background","2488","0.225554740382141","0.217724386475985","0.233385094288298","7"
"7 on Scale 1 to 10","2003","66 and older","direct migration background","78","0.212826586664192","0.170486765884175","0.255166407444209","7"
"7 on Scale 1 to 10","2003","35-65 y.","indirect migration background","30","0.198249879593195","0.131732592097404","0.264767167088987","7"
"7 on Scale 1 to 10","2003","66 and older","no migration background","698","0.207429432913644","0.193645544658932","0.221213321168356","7"
"7 on Scale 1 to 10","2003","35-65 y.","direct migration background","376","0.229180263163784","0.208592107412443","0.249768418915125","7"
"7 on Scale 1 to 10","2003","66 and older","indirect migration background","1","","","","7"
