"plh0182","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","96","0.0920493336292963","0.0740863695704598","0.110012297688133","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","170","0.0880706738618718","0.0754403028819708","0.100701044841773","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","19","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","56","0.100348465579477","0.0750764019248645","0.12562052923409","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","151","0.0985147506924883","0.0840873345734461","0.11294216681153","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","27","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","33","0.0729171756939539","0.050081829158173","0.0957525222297348","6"
"6 on Scale 1 to 10","1985","Single parent ","Urban Area","48","0.107380335639577","0.0780153524130283","0.136745318866126","6"
"6 on Scale 1 to 10","1985","Single parent ","Rural Area","7","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","182","0.0809759950532435","0.0693963281921684","0.0925556619143187","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","34","0.0911991710767615","0.0624044894150266","0.119993852738496","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","112","0.0940220151879778","0.0771756179460088","0.110868412429947","6"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","313","0.157803382316581","0.141555949254977","0.174050815378184","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","162","0.157308306908804","0.134685487145676","0.179931126671933","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","21","","","","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","93","0.176709292156357","0.143209684541445","0.210208899771269","7"
"7 on Scale 1 to 10","1985","Single parent ","Urban Area","64","0.157283947600072","0.122752324888742","0.191815570311403","7"
"7 on Scale 1 to 10","1985","Single parent ","Rural Area","26","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","418","0.20294060162678","0.185868605398561","0.220012597854999","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","107","0.200242656593699","0.166583316773984","0.233901996413414","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","290","0.176185551368347","0.157741409183717","0.194629693552977","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","75","0.193906067447226","0.154362940928639","0.233449193965812","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","186","0.158472163473855","0.137393446427697","0.179550880520014","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","59","0.184664816011441","0.142926087031767","0.226403544991115","7"
"8 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","40","0.217354318300224","0.156592859659186","0.278115776941262","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","535","0.276557257526451","0.25662233885622","0.296492176196682","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","127","0.254034781322417","0.215801700040296","0.292267862604538","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","469","0.293627962767242","0.271579715562308","0.315676209972177","8"
"8 on Scale 1 to 10","1985","Single parent ","Urban Area","89","0.226520825945592","0.186818812312709","0.266222839578476","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","584","0.279238561456598","0.260195447839851","0.298281675073345","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","144","0.279411550655076","0.241670498605353","0.317152602704798","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","99","0.260454589562143","0.216557986942985","0.304351192181301","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","245","0.249121341668176","0.222247676723537","0.275995006612815","8"
"8 on Scale 1 to 10","1985","Single parent ","Rural Area","25","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","321","0.297323840397237","0.270940734917947","0.323706945876527","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","83","0.255166202017254","0.20827187458431","0.302060529450198","8"
"9 on Scale 1 to 10","1985","Single parent ","Urban Area","35","0.0772397732396918","0.0519177104057956","0.102561836073588","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","74","0.139863931828718","0.109401128561283","0.170326735096154","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","73","0.13921683281057","0.110100214473977","0.168333451147164","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","105","0.112801320864832","0.0931449161032811","0.132457725626382","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","22","","","","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","227","0.117266221941136","0.102927144987529","0.131605298894742","9"
"9 on Scale 1 to 10","1985","Single parent ","Rural Area","8","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","259","0.12165130112902","0.107775874312881","0.135526727945159","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","200","0.126437468315159","0.110347932715957","0.142527003914361","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","57","0.143375875564591","0.10832364410242","0.178428107026763","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","187","0.157092693823112","0.136088726207351","0.178096661438873","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","45","0.123387167610296","0.0880104154890717","0.158763919731521","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Urban Area","7","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Urban Area","5","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Urban Area","13","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Urban Area","9","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Rural Area","","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Urban Area","9","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Urban Area","8","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","6","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","16","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","Urban Area","315","0.166951901383432","0.150361150326309","0.183542652440555","10"
"10 Completely satisfied","1986","1-pers.-HH","Rural Area","26","","","","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Urban Area","219","0.103035571865772","0.08941260159122","0.116658542140323","10"
"10 Completely satisfied","1986","1-pers.-HH","Urban Area","121","0.136322445752233","0.114514370673191","0.158130520831274","10"
"10 Completely satisfied","1986","(Married) couple without C. ","Rural Area","63","0.134789989943066","0.102989353191684","0.166590626694449","10"
"10 Completely satisfied","1986","Single parent ","Urban Area","19","","","","10"
"10 Completely satisfied","1986","Single parent ","Rural Area","6","","","","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Rural Area","61","0.109292533894666","0.0816668622942365","0.136918205495095","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Urban Area","186","0.101157759558205","0.0867129539393994","0.11560256517701","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Rural Area","43","0.0904850478852299","0.0631790221904028","0.117791073580057","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Urban Area","119","0.098823311704426","0.0810253245291477","0.116621298879704","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Rural Area","27","","","","10"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","13","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","32","0.017083054445036","0.0113183572872192","0.0228477516028529","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Urban Area","10","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","21","","","","2"
"3 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Urban Area","14","","","","3"
"3 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","30","0.0258516042682643","0.0157657162496185","0.0359374922869101","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","36","0.0173672591275701","0.0115132706486112","0.023221247606529","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","29","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","25","","","","3"
"4 on Scale 1 to 10","1986","Single parent ","Urban Area","15","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","23","","","","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","50","0.0248399952550757","0.0179161234555879","0.0317638670545634","4"
"4 on Scale 1 to 10","1986","Single parent ","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","55","0.0273208592957593","0.0200158195274456","0.034625899064073","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","57","0.0324639734728854","0.0239740304793414","0.0409539164664294","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","9","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","29","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","5","","","","4"
"5 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","23","","","","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","209","0.102987908295889","0.0894663236620019","0.116509492929776","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","50","0.116063296828801","0.0862366616045591","0.145889932053043","5"
"5 on Scale 1 to 10","1986","Single parent ","Urban Area","55","0.13034613577405","0.0971014466651993","0.1635908248829","5"
"5 on Scale 1 to 10","1986","Single parent ","Rural Area","21","","","","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","223","0.112202600549882","0.0980593575995108","0.126345843500254","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","49","0.0937887877980999","0.0679756839869361","0.119601891609264","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","185","0.117446770121302","0.102024036505272","0.132869503737333","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","58","0.135722419408846","0.103122420697048","0.168322418120645","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","140","0.128231002842047","0.108290622274732","0.148171383409363","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","47","0.150523091735842","0.111221342079919","0.189824841391764","5"
"5 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","119","0.126002406824116","0.104911154309324","0.147093659338909","5"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","38","0.13457251078368","0.0970641528576287","0.172080868709732","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","20","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","39","0.0848755302035279","0.0601991538521605","0.109551906554895","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","144","0.0704101868261479","0.0590287065629196","0.0817916670893763","6"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","87","0.079322787662584","0.0632056136653819","0.0954399616597861","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","97","0.0952992368418943","0.0766373727496392","0.113961100934149","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","35","0.0839764933528018","0.0581492291643459","0.109803757541258","6"
"6 on Scale 1 to 10","1986","Single parent ","Urban Area","42","0.0891648598780504","0.0610253366716107","0.11730438308449","6"
"6 on Scale 1 to 10","1986","Single parent ","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","172","0.0844336569954768","0.0719743663909733","0.0968929475999802","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","157","0.0949148913451058","0.0808744017694518","0.10895538092076","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","37","0.0788527276010917","0.0531997336781952","0.104505721523988","6"
"7 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","179","0.181264442362439","0.156780239548604","0.205748645176273","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","325","0.172046065804204","0.155255675822239","0.18883645578617","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","75","0.180282869660322","0.144485141598426","0.216080597722218","7"
"7 on Scale 1 to 10","1986","Single parent ","Urban Area","73","0.190984053955327","0.152171066232787","0.229797041677868","7"
"7 on Scale 1 to 10","1986","Single parent ","Rural Area","22","","","","7"
"7 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","25","","","","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","353","0.185299891359606","0.167888756657734","0.202711026061477","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","111","0.236105899798642","0.198503111591795","0.273708688005489","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","292","0.17589198778218","0.157653641342849","0.19413033422151","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","73","0.174181249846477","0.138081164086395","0.210281335606558","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","199","0.191437516966412","0.167973274768307","0.214901759164517","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","53","0.167284941208735","0.126263476394977","0.208306406022493","7"
"8 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","47","0.267425000440575","0.20009306530906","0.33475693557209","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","551","0.281785076123479","0.261771645961398","0.30179850628556","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","129","0.304658360405772","0.261798387041877","0.347518333769668","8"
"8 on Scale 1 to 10","1986","Single parent ","Urban Area","107","0.290745942540635","0.245906755918027","0.335585129163243","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","544","0.305502649276563","0.284861522889498","0.326143775663628","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","142","0.303504502828108","0.262795376973723","0.344213628682493","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","471","0.290642701245418","0.268891532601553","0.312393869889283","8"
"8 on Scale 1 to 10","1986","Single parent ","Rural Area","33","0.288396117086776","0.206310131098764","0.370482103074789","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","130","0.318049550435822","0.273720445157796","0.362378655713848","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","91","0.292419022505991","0.242424155666461","0.34241388934552","8"
"8 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","242","0.264100385945488","0.236081450020415","0.29211932187056","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","316","0.311003399196135","0.283395883940611","0.33861091445166","8"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","42","0.125724680360105","0.0892854739258381","0.162163886794372","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","63","0.120134478861804","0.0898591958171325","0.150409761906476","9"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","68","0.135553390605602","0.105244200538162","0.165862580673042","9"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","270","0.157651876027723","0.140195031573165","0.17510872048228","9"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","60","0.144992078144132","0.111478378794355","0.17850577749391","9"
"9 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","104","0.118477773828231","0.0979381299883453","0.139017417668117","9"
"9 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","17","","","","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","264","0.135131561618589","0.119922978855538","0.15034014438164","9"
"9 on Scale 1 to 10","1986","Single parent ","Urban Area","52","0.126369059311436","0.0935607115474419","0.15917740707543","9"
"9 on Scale 1 to 10","1986","Single parent ","Rural Area","12","","","","9"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","278","0.147134740207818","0.131260665071703","0.163008815343934","9"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","148","0.131435511191406","0.111284650194484","0.151586372188327","9"
