"plh0182","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Employed","Female","21","","","","0"
"0 Completely dissatisfied","1984","Employed","Male","37","0.00811790595508824","0.00554292334762645","0.01069288856255","0"
"0 Completely dissatisfied","1984","Not Employed","Female","49","0.0164587289644404","0.0121347715353903","0.0207826863934905","0"
"0 Completely dissatisfied","1984","Not Employed","Male","39","0.0247738530816555","0.0163503320169713","0.0331973741463398","0"
"1 on Scale 1 to 10","1984","Employed","Female","16","","","","1"
"1 on Scale 1 to 10","1984","Employed","Male","20","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Female","17","","","","1"
"1 on Scale 1 to 10","1984","Not Employed","Male","16","","","","1"
"10 Completely satisfied","1984","Employed","Female","557","0.191692092108007","0.177313453410086","0.206070730805928","10"
"10 Completely satisfied","1984","Employed","Male","899","0.180413122792262","0.169378593117477","0.191447652467046","10"
"10 Completely satisfied","1984","Not Employed","Female","711","0.216388351628851","0.202393949491498","0.230382753766205","10"
"10 Completely satisfied","1984","Not Employed","Male","239","0.194104926500263","0.172670999435216","0.215538853565311","10"
"2 on Scale 1 to 10","1984","Employed","Female","28","","","","2"
"2 on Scale 1 to 10","1984","Employed","Male","42","0.0098753398405335","0.0070377917505135","0.0127128879305535","2"
"2 on Scale 1 to 10","1984","Not Employed","Female","47","0.0148264210698553","0.0107190729653106","0.0189337691744","2"
"2 on Scale 1 to 10","1984","Not Employed","Male","37","0.0254696676086979","0.0169317189639334","0.0340076162534624","2"
"3 on Scale 1 to 10","1984","Employed","Female","45","0.0146205210297223","0.0102361182916669","0.0190049237677778","3"
"3 on Scale 1 to 10","1984","Employed","Male","72","0.0154688042474335","0.0119274825554906","0.0190101259393764","3"
"3 on Scale 1 to 10","1984","Not Employed","Male","50","0.0369295115814925","0.026709296431974","0.047149726731011","3"
"3 on Scale 1 to 10","1984","Not Employed","Female","81","0.0224616916674981","0.0174258149211855","0.0274975684138107","3"
"4 on Scale 1 to 10","1984","Employed","Female","78","0.0247894980110803","0.019109995321706","0.0304690007004546","4"
"4 on Scale 1 to 10","1984","Employed","Male","113","0.021481049517096","0.0173206538489667","0.0256414451852253","4"
"4 on Scale 1 to 10","1984","Not Employed","Female","97","0.0281970390275167","0.022571322688746","0.0338227553662874","4"
"4 on Scale 1 to 10","1984","Not Employed","Male","44","0.0291304273307257","0.0200166567490791","0.0382441979123723","4"
"5 on Scale 1 to 10","1984","Employed","Male","494","0.100713267885403","0.0920772267177669","0.109349309053039","5"
"5 on Scale 1 to 10","1984","Not Employed","Female","432","0.132626044350545","0.121099355614328","0.144152733086761","5"
"5 on Scale 1 to 10","1984","Not Employed","Male","156","0.121329092827049","0.103634530788732","0.139023654865365","5"
"5 on Scale 1 to 10","1984","Employed","Female","361","0.124022783839067","0.111982841653092","0.136062726025041","5"
"6 on Scale 1 to 10","1984","Employed","Male","372","0.0833407553443428","0.0754092623587823","0.0912722483299034","6"
"6 on Scale 1 to 10","1984","Employed","Female","231","0.0797896215879411","0.0698916996392834","0.0896875435365988","6"
