"plh0182","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Full Time","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Full Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Full Time","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","1984","Part Time","inadequately","2","","","","1"
"1 on Scale 1 to 10","1984","Part Time","general elemantary","3","","","","1"
"1 on Scale 1 to 10","1984","Part Time","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1984","Part Time","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1984","Part Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","Part Time","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Not Working","in school","1","","","","1"
"1 on Scale 1 to 10","1984","Not Working","inadequately","8","","","","1"
"1 on Scale 1 to 10","1984","Not Working","general elemantary","7","","","","1"
"10 Completely satisfied","1984","Not Working","higher education","37","0.25300660147575","0.18543350239843","0.320579700553072","10"
"10 Completely satisfied","1984","Not Working","middle vocational","408","0.221246854954724","0.202473635508399","0.240020074401049","10"
"10 Completely satisfied","1984","Not Working","vocational + Abi","16","","","","10"
"10 Completely satisfied","1984","Not Working","higher vocational","47","0.265560698472281","0.201921883733311","0.329199513211252","10"
"10 Completely satisfied","1984","Full Time","in school","","","","","10"
"10 Completely satisfied","1984","Full Time","inadequately","113","0.232575152720602","0.196158300389051","0.268992005052152","10"
"10 Completely satisfied","1984","Full Time","general elemantary","224","0.169246852963618","0.147621988334516","0.190871717592721","10"
"10 Completely satisfied","1984","Full Time","middle vocational","587","0.194159881618725","0.179876339774693","0.208443423462757","10"
"10 Completely satisfied","1984","Full Time","vocational + Abi","35","0.146496132609902","0.0948393128971201","0.198152952322683","10"
"10 Completely satisfied","1984","Full Time","higher vocational","59","0.163861572599799","0.12578372166312","0.201939423536477","10"
"10 Completely satisfied","1984","Full Time","higher education","82","0.178820093016858","0.144027848403677","0.213612337630039","10"
"10 Completely satisfied","1984","Part Time","in school","1","","","","10"
"10 Completely satisfied","1984","Part Time","inadequately","25","","","","10"
"10 Completely satisfied","1984","Part Time","general elemantary","109","0.20465226469407","0.170873433851126","0.238431095537013","10"
"10 Completely satisfied","1984","Part Time","middle vocational","152","0.170066271389078","0.145230110993583","0.194902431784572","10"
"10 Completely satisfied","1984","Part Time","vocational + Abi","10","","","","10"
"10 Completely satisfied","1984","Part Time","higher vocational","21","","","","10"
"10 Completely satisfied","1984","Part Time","higher education","28","","","","10"
"10 Completely satisfied","1984","Not Working","in school","34","0.198731746308515","0.139944373733249","0.257519118883781","10"
"10 Completely satisfied","1984","Not Working","inadequately","69","0.157594308155199","0.120863278619109","0.194325337691289","10"
"10 Completely satisfied","1984","Not Working","general elemantary","335","0.189597491124495","0.17122178408398","0.20797319816501","10"
"2 on Scale 1 to 10","1984","Not Working","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","Not Working","inadequately","12","","","","2"
"2 on Scale 1 to 10","1984","Not Working","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1984","Full Time","middle vocational","22","","","","2"
"2 on Scale 1 to 10","1984","Full Time","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1984","Part Time","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1984","Not Working","middle vocational","29","","","","2"
"2 on Scale 1 to 10","1984","Not Working","in school","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1984","Full Time","inadequately","6","","","","2"
"2 on Scale 1 to 10","1984","Full Time","general elemantary","12","","","","2"
"2 on Scale 1 to 10","1984","Part Time","in school","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1984","Not Working","general elemantary","36","0.02288115799611","0.0158716090797191","0.0298907069125009","2"
"2 on Scale 1 to 10","1984","Part Time","higher education","2","","","","2"
"2 on Scale 1 to 10","1984","Full Time","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Part Time","inadequately","3","","","","2"
"2 on Scale 1 to 10","1984","Part Time","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1984","Not Working","higher education","2","","","","2"
"3 on Scale 1 to 10","1984","Full Time","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1984","Full Time","middle vocational","38","0.0135749375567285","0.00939631938040713","0.0177535557330498","3"
"3 on Scale 1 to 10","1984","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","1984","Full Time","inadequately","10","","","","3"
"3 on Scale 1 to 10","1984","Full Time","general elemantary","24","","","","3"
"3 on Scale 1 to 10","1984","Full Time","higher vocational","3","","","","3"
"3 on Scale 1 to 10","1984","Full Time","higher education","1","","","","3"
"3 on Scale 1 to 10","1984","Part Time","general elemantary","10","","","","3"
"3 on Scale 1 to 10","1984","Part Time","middle vocational","17","","","","3"
"3 on Scale 1 to 10","1984","Part Time","higher education","4","","","","3"
"3 on Scale 1 to 10","1984","Not Working","in school","5","","","","3"
"3 on Scale 1 to 10","1984","Not Working","inadequately","18","","","","3"
"3 on Scale 1 to 10","1984","Not Working","middle vocational","48","0.0241360831103223","0.0171949827575261","0.0310771834631185","3"
"3 on Scale 1 to 10","1984","Not Working","higher education","6","","","","3"
"3 on Scale 1 to 10","1984","Part Time","inadequately","5","","","","3"
"3 on Scale 1 to 10","1984","Part Time","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","Part Time","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1984","Not Working","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","Not Working","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1984","Part Time","in school","1","","","","3"
"3 on Scale 1 to 10","1984","Not Working","general elemantary","49","0.028521986782777","0.0207185888903444","0.0363253846752096","3"
"4 on Scale 1 to 10","1984","Full Time","middle vocational","55","0.0185983146057195","0.0137197516420933","0.0234768775693456","4"
"4 on Scale 1 to 10","1984","Full Time","general elemantary","32","0.029799497829576","0.019993488113382","0.0396055075457701","4"
"4 on Scale 1 to 10","1984","Not Working","higher education","5","","","","4"
"4 on Scale 1 to 10","1984","Not Working","middle vocational","46","0.020577254976272","0.0141566033088243","0.0269979066437197","4"
"4 on Scale 1 to 10","1984","Not Working","vocational + Abi","2","","","","4"
"4 on Scale 1 to 10","1984","Not Working","higher vocational","6","","","","4"
"4 on Scale 1 to 10","1984","Full Time","in school","","","","","4"
"4 on Scale 1 to 10","1984","Full Time","inadequately","28","","","","4"
"4 on Scale 1 to 10","1984","Full Time","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1984","Full Time","higher vocational","7","","","","4"
"4 on Scale 1 to 10","1984","Full Time","higher education","13","","","","4"
"4 on Scale 1 to 10","1984","Part Time","in school","","","","","4"
"4 on Scale 1 to 10","1984","Part Time","inadequately","4","","","","4"
"4 on Scale 1 to 10","1984","Part Time","general elemantary","17","","","","4"
"4 on Scale 1 to 10","1984","Part Time","middle vocational","18","","","","4"
"4 on Scale 1 to 10","1984","Part Time","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Part Time","higher vocational","4","","","","4"
"4 on Scale 1 to 10","1984","Part Time","higher education","6","","","","4"
"4 on Scale 1 to 10","1984","Not Working","in school","6","","","","4"
"4 on Scale 1 to 10","1984","Not Working","inadequately","18","","","","4"
"4 on Scale 1 to 10","1984","Not Working","general elemantary","58","0.035110713460718","0.0264822006882233","0.0437392262332128","4"
"5 on Scale 1 to 10","1984","Full Time","in school","","","","","5"
"5 on Scale 1 to 10","1984","Part Time","inadequately","20","","","","5"
"5 on Scale 1 to 10","1984","Part Time","general elemantary","88","0.158380603634283","0.127812628130708","0.188948579137858","5"
"5 on Scale 1 to 10","1984","Not Working","middle vocational","213","0.114946353241205","0.100520792833024","0.129371913649386","5"
"5 on Scale 1 to 10","1984","Not Working","vocational + Abi","10","","","","5"
"5 on Scale 1 to 10","1984","Full Time","inadequately","68","0.151902095586944","0.120962994092173","0.182841197081716","5"
"5 on Scale 1 to 10","1984","Full Time","general elemantary","142","0.120016950853188","0.101274967550537","0.138758934155838","5"
"5 on Scale 1 to 10","1984","Full Time","middle vocational","315","0.108309942453357","0.0970878757854369","0.119532009121278","5"
"5 on Scale 1 to 10","1984","Full Time","vocational + Abi","23","","","","5"
"5 on Scale 1 to 10","1984","Full Time","higher vocational","29","","","","5"
"5 on Scale 1 to 10","1984","Full Time","higher education","28","","","","5"
"5 on Scale 1 to 10","1984","Part Time","in school","","","","","5"
"5 on Scale 1 to 10","1984","Part Time","middle vocational","111","0.119624079096036","0.0981706344017185","0.141077523790354","5"
"5 on Scale 1 to 10","1984","Part Time","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","1984","Part Time","higher vocational","8","","","","5"
"5 on Scale 1 to 10","1984","Part Time","higher education","14","","","","5"
"5 on Scale 1 to 10","1984","Not Working","in school","11","","","","5"
"5 on Scale 1 to 10","1984","Not Working","inadequately","56","0.130004812231528","0.0961016404236594","0.163907984039396","5"
"5 on Scale 1 to 10","1984","Not Working","general elemantary","253","0.153087840511817","0.136208055559664","0.16996762546397","5"
"5 on Scale 1 to 10","1984","Not Working","higher vocational","16","","","","5"
"5 on Scale 1 to 10","1984","Not Working","higher education","21","","","","5"
"6 on Scale 1 to 10","1984","Part Time","general elemantary","42","0.0801420892848279","0.0574095204047976","0.102874658164858","6"
"6 on Scale 1 to 10","1984","Not Working","higher education","11","","","","6"
"6 on Scale 1 to 10","1984","Part Time","inadequately","12","","","","6"
"6 on Scale 1 to 10","1984","Part Time","middle vocational","70","0.0790276083820111","0.0611928849627745","0.0968623318012478","6"
"6 on Scale 1 to 10","1984","Part Time","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1984","Part Time","higher vocational","8","","","","6"
"6 on Scale 1 to 10","1984","Part Time","higher education","12","","","","6"
"6 on Scale 1 to 10","1984","Not Working","in school","14","","","","6"
"6 on Scale 1 to 10","1984","Not Working","middle vocational","143","0.0738837620520999","0.0620531409087993","0.0857143831954005","6"
"6 on Scale 1 to 10","1984","Not Working","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1984","Not Working","higher vocational","13","","","","6"
"6 on Scale 1 to 10","1984","Full Time","in school","","","","","6"
"6 on Scale 1 to 10","1984","Full Time","inadequately","42","0.075447316332564","0.0526811161906777","0.0982135164744503","6"
"6 on Scale 1 to 10","1984","Full Time","general elemantary","116","0.106609936097665","0.0888117190176881","0.124408153177642","6"
"6 on Scale 1 to 10","1984","Full Time","middle vocational","224","0.0811371915093985","0.0712774156569518","0.0909969673618451","6"
"6 on Scale 1 to 10","1984","Full Time","vocational + Abi","11","","","","6"
"6 on Scale 1 to 10","1984","Full Time","higher vocational","27","","","","6"
"6 on Scale 1 to 10","1984","Full Time","higher education","30","0.0601217098070546","0.0385389685992035","0.0817044510149056","6"
"6 on Scale 1 to 10","1984","Part Time","in school","","","","","6"
"6 on Scale 1 to 10","1984","Not Working","inadequately","29","","","","6"
"6 on Scale 1 to 10","1984","Not Working","general elemantary","169","0.0959528277078811","0.082145748641708","0.109759906774054","6"
"7 on Scale 1 to 10","1984","Full Time","general elemantary","169","0.167328952110146","0.145802157024143","0.188855747196149","7"
"7 on Scale 1 to 10","1984","Not Working","higher education","20","","","","7"
"7 on Scale 1 to 10","1984","Not Working","middle vocational","253","0.134493421126041","0.119062707755406","0.149924134496677","7"
"7 on Scale 1 to 10","1984","Not Working","vocational + Abi","14","","","","7"
"7 on Scale 1 to 10","1984","Not Working","higher vocational","30","0.149455823707048","0.0980790195761061","0.200832627837991","7"
"7 on Scale 1 to 10","1984","Not Working","general elemantary","247","0.140895695100067","0.124585874408501","0.157205515791633","7"
"7 on Scale 1 to 10","1984","Full Time","in school","","","","","7"
"7 on Scale 1 to 10","1984","Full Time","inadequately","61","0.10543584977754","0.0789628768396465","0.131908822715433","7"
"7 on Scale 1 to 10","1984","Full Time","middle vocational","496","0.172874197763112","0.15921948423887","0.186528911287355","7"
"7 on Scale 1 to 10","1984","Full Time","vocational + Abi","24","","","","7"
"7 on Scale 1 to 10","1984","Full Time","higher vocational","73","0.199826634870896","0.158691444502508","0.240961825239283","7"
"7 on Scale 1 to 10","1984","Full Time","higher education","64","0.135826877410061","0.10472057653549","0.166933178284632","7"
"7 on Scale 1 to 10","1984","Part Time","in school","3","","","","7"
"7 on Scale 1 to 10","1984","Part Time","inadequately","15","","","","7"
"7 on Scale 1 to 10","1984","Part Time","general elemantary","93","0.172722232700413","0.14107340631754","0.204371059083286","7"
"7 on Scale 1 to 10","1984","Part Time","middle vocational","145","0.170757269986354","0.145881067038563","0.195633472934146","7"
"7 on Scale 1 to 10","1984","Part Time","vocational + Abi","10","","","","7"
"7 on Scale 1 to 10","1984","Part Time","higher vocational","21","","","","7"
"7 on Scale 1 to 10","1984","Part Time","higher education","23","","","","7"
"7 on Scale 1 to 10","1984","Not Working","in school","35","0.181797188581572","0.124979243464741","0.238615133698403","7"
"7 on Scale 1 to 10","1984","Not Working","inadequately","62","0.155723287027055","0.119170425806759","0.19227614824735","7"
"8 on Scale 1 to 10","1984","Part Time","inadequately","24","","","","8"
"8 on Scale 1 to 10","1984","Not Working","middle vocational","446","0.238544849063459","0.219269267807769","0.257820430319149","8"
"8 on Scale 1 to 10","1984","Full Time","in school","1","","","","8"
"8 on Scale 1 to 10","1984","Full Time","general elemantary","268","0.24001418599229","0.215383398488648","0.264644973495933","8"
"8 on Scale 1 to 10","1984","Full Time","middle vocational","789","0.26052217604551","0.24467263665438","0.276371715436641","8"
"8 on Scale 1 to 10","1984","Part Time","vocational + Abi","10","","","","8"
"8 on Scale 1 to 10","1984","Not Working","in school","47","0.271959945947446","0.206407097522494","0.337512794372398","8"
"8 on Scale 1 to 10","1984","Not Working","general elemantary","380","0.217790558832515","0.198441563125056","0.237139554539974","8"
"8 on Scale 1 to 10","1984","Not Working","vocational + Abi","18","","","","8"
"8 on Scale 1 to 10","1984","Not Working","higher vocational","39","0.208108075162347","0.149610259424536","0.266605890900158","8"
"8 on Scale 1 to 10","1984","Not Working","higher education","35","0.234944639163263","0.169045653451408","0.300843624875119","8"
"8 on Scale 1 to 10","1984","Part Time","middle vocational","240","0.272370071484858","0.242940182568109","0.301799960401607","8"
"8 on Scale 1 to 10","1984","Part Time","higher education","39","0.225729410151782","0.161940295589966","0.289518524713599","8"
"8 on Scale 1 to 10","1984","Full Time","inadequately","119","0.213830531462043","0.178488153748514","0.249172909175571","8"
"8 on Scale 1 to 10","1984","Full Time","vocational + Abi","54","0.303949893678587","0.236755492424712","0.371144294932463","8"
"8 on Scale 1 to 10","1984","Full Time","higher vocational","112","0.317465387775209","0.269579746288356","0.365351029262061","8"
"8 on Scale 1 to 10","1984","Full Time","higher education","159","0.340106987515494","0.297093993381513","0.383119981649476","8"
"8 on Scale 1 to 10","1984","Part Time","in school","2","","","","8"
"8 on Scale 1 to 10","1984","Part Time","general elemantary","119","0.217590813784129","0.183045029213386","0.252136598354871","8"
"8 on Scale 1 to 10","1984","Part Time","higher vocational","29","","","","8"
"8 on Scale 1 to 10","1984","Not Working","inadequately","63","0.150679156772487","0.114615922526706","0.186742391018267","8"
"9 on Scale 1 to 10","1984","Full Time","middle vocational","389","0.132376509706075","0.120138724292553","0.144614295119596","9"
"9 on Scale 1 to 10","1984","Full Time","higher vocational","50","0.127931008937763","0.0935706166802527","0.162291401195273","9"
"9 on Scale 1 to 10","1984","Part Time","general elemantary","55","0.0983994132070976","0.0734614397181799","0.123337386696015","9"
"9 on Scale 1 to 10","1984","Part Time","middle vocational","99","0.116889776331513","0.095650027654474","0.138129525008551","9"
"9 on Scale 1 to 10","1984","Not Working","middle vocational","236","0.127115689222051","0.112050374140227","0.142181004303874","9"
"9 on Scale 1 to 10","1984","Not Working","higher education","20","","","","9"
"9 on Scale 1 to 10","1984","Full Time","general elemantary","150","0.119063654711475","0.100386145137794","0.137741164285155","9"
"9 on Scale 1 to 10","1984","Full Time","vocational + Abi","23","","","","9"
"9 on Scale 1 to 10","1984","Part Time","inadequately","8","","","","9"
"9 on Scale 1 to 10","1984","Part Time","vocational + Abi","8","","","","9"
"9 on Scale 1 to 10","1984","Part Time","higher vocational","13","","","","9"
"9 on Scale 1 to 10","1984","Part Time","higher education","37","0.224123145028417","0.160495496806457","0.287750793250377","9"
"9 on Scale 1 to 10","1984","Not Working","vocational + Abi","8","","","","9"
"9 on Scale 1 to 10","1984","Not Working","higher vocational","24","","","","9"
"9 on Scale 1 to 10","1984","Full Time","in school","","","","","9"
"9 on Scale 1 to 10","1984","Full Time","inadequately","61","0.0932194054371168","0.0681579036266071","0.118280907247627","9"
"9 on Scale 1 to 10","1984","Full Time","higher education","86","0.192883852849755","0.157060099436313","0.228707606263197","9"
"9 on Scale 1 to 10","1984","Part Time","in school","","","","","9"
"9 on Scale 1 to 10","1984","Not Working","inadequately","32","0.0917419724784624","0.0626421157825284","0.120841829174396","9"
"9 on Scale 1 to 10","1984","Not Working","in school","23","","","","9"
"9 on Scale 1 to 10","1984","Not Working","general elemantary","187","0.0942887630888636","0.0805893417152458","0.107988184462482","9"
"0 Completely dissatisfied","1985","Full Time","in school","","","","","0"
"0 Completely dissatisfied","1985","Full Time","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","Full Time","general elemantary","13","","","","0"
"0 Completely dissatisfied","1985","Full Time","middle vocational","16","","","","0"
"0 Completely dissatisfied","1985","Full Time","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","Full Time","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","Full Time","higher education","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","in school","","","","","0"
"0 Completely dissatisfied","1985","Part Time","inadequately","3","","","","0"
"0 Completely dissatisfied","1985","Part Time","general elemantary","6","","","","0"
"0 Completely dissatisfied","1985","Part Time","middle vocational","13","","","","0"
"0 Completely dissatisfied","1985","Part Time","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","Part Time","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","Part Time","higher education","","","","","0"
"0 Completely dissatisfied","1985","Not Working","in school","","","","","0"
"0 Completely dissatisfied","1985","Not Working","inadequately","5","","","","0"
"0 Completely dissatisfied","1985","Not Working","general elemantary","19","","","","0"
"0 Completely dissatisfied","1985","Not Working","middle vocational","27","","","","0"
"0 Completely dissatisfied","1985","Not Working","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1985","Not Working","higher vocational","2","","","","0"
"0 Completely dissatisfied","1985","Not Working","higher education","","","","","0"
"1 on Scale 1 to 10","1985","Not Working","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1985","Not Working","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1985","Full Time","general elemantary","5","","","","1"
"1 on Scale 1 to 10","1985","Full Time","middle vocational","12","","","","1"
"1 on Scale 1 to 10","1985","Full Time","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1985","Not Working","general elemantary","14","","","","1"
"1 on Scale 1 to 10","1985","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","inadequately","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","middle vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Part Time","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","Part Time","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","Full Time","inadequately","","","","","1"
"1 on Scale 1 to 10","1985","Full Time","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1985","Full Time","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","higher education","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","in school","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","inadequately","4","","","","1"
"10 Completely satisfied","1985","Not Working","vocational + Abi","11","","","","10"
"10 Completely satisfied","1985","Not Working","higher education","31","0.221062274928721","0.154655689781237","0.287468860076204","10"
"10 Completely satisfied","1985","Not Working","higher vocational","34","0.208380669681711","0.147146808021505","0.269614531341917","10"
"10 Completely satisfied","1985","Not Working","middle vocational","272","0.169524581035874","0.151802641579917","0.187246520491831","10"
"10 Completely satisfied","1985","Full Time","in school","","","","","10"
"10 Completely satisfied","1985","Full Time","inadequately","64","0.157439421084728","0.121924183977635","0.192954658191821","10"
"10 Completely satisfied","1985","Full Time","general elemantary","126","0.109004011168083","0.0896981060920005","0.128309916244166","10"
"10 Completely satisfied","1985","Full Time","middle vocational","320","0.119263537628788","0.106721120557817","0.13180595469976","10"
"10 Completely satisfied","1985","Full Time","vocational + Abi","22","","","","10"
"10 Completely satisfied","1985","Full Time","higher vocational","35","0.0966801560541288","0.0655864276771727","0.127773884431085","10"
"10 Completely satisfied","1985","Full Time","higher education","51","0.102156874083722","0.0745408513266435","0.1297728968408","10"
"10 Completely satisfied","1985","Part Time","in school","","","","","10"
"10 Completely satisfied","1985","Part Time","inadequately","14","","","","10"
"10 Completely satisfied","1985","Part Time","general elemantary","77","0.147059306140281","0.117160118944933","0.176958493335628","10"
"10 Completely satisfied","1985","Part Time","middle vocational","118","0.13465021719903","0.112324300688223","0.156976133709836","10"
"10 Completely satisfied","1985","Part Time","vocational + Abi","8","","","","10"
"10 Completely satisfied","1985","Part Time","higher vocational","7","","","","10"
"10 Completely satisfied","1985","Part Time","higher education","14","","","","10"
"10 Completely satisfied","1985","Not Working","in school","19","","","","10"
"10 Completely satisfied","1985","Not Working","inadequately","45","0.160821332676501","0.121714982229657","0.199927683123346","10"
"10 Completely satisfied","1985","Not Working","general elemantary","249","0.157253932176458","0.138994902400336","0.175512961952581","10"
"2 on Scale 1 to 10","1985","Not Working","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1985","Not Working","middle vocational","32","0.0166625346163447","0.0106167406492674","0.0227083285834221","2"
"2 on Scale 1 to 10","1985","Not Working","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1985","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","1985","Full Time","inadequately","5","","","","2"
"2 on Scale 1 to 10","1985","Full Time","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1985","Full Time","middle vocational","19","","","","2"
"2 on Scale 1 to 10","1985","Full Time","higher education","5","","","","2"
"2 on Scale 1 to 10","1985","Part Time","general elemantary","6","","","","2"
"2 on Scale 1 to 10","1985","Part Time","middle vocational","10","","","","2"
"2 on Scale 1 to 10","1985","Part Time","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1985","Part Time","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1985","Part Time","higher education","2","","","","2"
"2 on Scale 1 to 10","1985","Not Working","in school","1","","","","2"
"2 on Scale 1 to 10","1985","Not Working","inadequately","9","","","","2"
"2 on Scale 1 to 10","1985","Not Working","general elemantary","30","0.0222887768436515","0.0148845964583655","0.0296929572289375","2"
"2 on Scale 1 to 10","1985","Not Working","higher education","2","","","","2"
"2 on Scale 1 to 10","1985","Full Time","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1985","Full Time","higher vocational","4","","","","2"
"2 on Scale 1 to 10","1985","Part Time","in school","","","","","2"
"2 on Scale 1 to 10","1985","Part Time","inadequately","1","","","","2"
"3 on Scale 1 to 10","1985","Full Time","in school","","","","","3"
"3 on Scale 1 to 10","1985","Full Time","inadequately","9","","","","3"
"3 on Scale 1 to 10","1985","Full Time","general elemantary","20","","","","3"
"3 on Scale 1 to 10","1985","Full Time","middle vocational","47","0.0200322068510859","0.0146100171758852","0.0254543965262867","3"
"3 on Scale 1 to 10","1985","Full Time","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1985","Full Time","higher vocational","7","","","","3"
"3 on Scale 1 to 10","1985","Full Time","higher education","6","","","","3"
"3 on Scale 1 to 10","1985","Part Time","in school","1","","","","3"
"3 on Scale 1 to 10","1985","Part Time","inadequately","8","","","","3"
"3 on Scale 1 to 10","1985","Part Time","general elemantary","11","","","","3"
"3 on Scale 1 to 10","1985","Part Time","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1985","Part Time","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1985","Part Time","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1985","Part Time","higher education","1","","","","3"
"3 on Scale 1 to 10","1985","Not Working","in school","2","","","","3"
"3 on Scale 1 to 10","1985","Not Working","inadequately","24","","","","3"
"3 on Scale 1 to 10","1985","Not Working","middle vocational","51","0.0312503131099593","0.0230323442443033","0.0394682819756153","3"
"3 on Scale 1 to 10","1985","Not Working","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1985","Not Working","higher vocational","5","","","","3"
"3 on Scale 1 to 10","1985","Not Working","higher education","2","","","","3"
"3 on Scale 1 to 10","1985","Not Working","general elemantary","52","0.0332231635142238","0.0242341469127626","0.042212180115685","3"
"4 on Scale 1 to 10","1985","Not Working","higher education","7","","","","4"
"4 on Scale 1 to 10","1985","Not Working","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1985","Not Working","middle vocational","69","0.0408445350219208","0.0314960120736454","0.0501930579701962","4"
"4 on Scale 1 to 10","1985","Not Working","higher vocational","2","","","","4"
