"plh0182","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1984","indirect migration background","Male","11","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","Female","200","0.132182856551409","0.115535272817801","0.148830440285018","9"
"9 on Scale 1 to 10","1984","indirect migration background","Female","14","","","","9"
"0 Completely dissatisfied","1985","no migration background","Male","37","0.0103965077923359","0.00717573599629144","0.0136172795883804","0"
"0 Completely dissatisfied","1985","no migration background","Female","38","0.0094169273755579","0.0064819721012289","0.0123518826498869","0"
"0 Completely dissatisfied","1985","direct migration background","Male","18","","","","0"
"0 Completely dissatisfied","1985","direct migration background","Female","16","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1985","direct migration background","Male","13","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","Female","10","","","","1"
"1 on Scale 1 to 10","1985","no migration background","Male","13","","","","1"
"1 on Scale 1 to 10","1985","no migration background","Female","23","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1985","no migration background","Male","472","0.127080174614344","0.116504412263037","0.13765593696565","10"
"10 Completely satisfied","1985","no migration background","Female","608","0.149598568042378","0.138759869550817","0.160437266533939","10"
"10 Completely satisfied","1985","direct migration background","Male","237","0.148100682610739","0.130508291265539","0.165693073955939","10"
"10 Completely satisfied","1985","direct migration background","Female","194","0.134531788929344","0.116449930638662","0.152613647220027","10"
"10 Completely satisfied","1985","indirect migration background","Male","9","","","","10"
"10 Completely satisfied","1985","indirect migration background","Female","14","","","","10"
"2 on Scale 1 to 10","1985","no migration background","Male","42","0.0116281778233194","0.00822408328172123","0.0150322723649175","2"
"2 on Scale 1 to 10","1985","direct migration background","Male","14","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","Female","1","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","Female","28","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1985","no migration background","Female","53","0.0134807970052427","0.00997641063976279","0.0169851833707225","2"
"3 on Scale 1 to 10","1985","no migration background","Male","94","0.0250949823265909","0.0201283706745952","0.0300615939785867","3"
"3 on Scale 1 to 10","1985","direct migration background","Male","47","0.0247507128908945","0.0170557967881696","0.0324456289936195","3"
"3 on Scale 1 to 10","1985","no migration background","Female","100","0.0253925640772996","0.0206121054434195","0.0301730227111797","3"
"3 on Scale 1 to 10","1985","direct migration background","Female","33","0.0258908744274047","0.0174753301862525","0.034306418668557","3"
"3 on Scale 1 to 10","1985","indirect migration background","Male","1","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","1985","direct migration background","Female","60","0.0406974080104413","0.0302269368148509","0.0511678792060318","4"
"4 on Scale 1 to 10","1985","direct migration background","Male","53","0.027478390009718","0.0193818869560934","0.0355748930633426","4"
"4 on Scale 1 to 10","1985","no migration background","Male","107","0.028707640631329","0.0234054011419336","0.0340098801207244","4"
"4 on Scale 1 to 10","1985","no migration background","Female","126","0.0305868738942421","0.0253542030117774","0.0358195447767068","4"
"4 on Scale 1 to 10","1985","indirect migration background","Male","2","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","Female","2","","","","4"
"5 on Scale 1 to 10","1985","no migration background","Female","531","0.12900249731972","0.118816373770933","0.139188620868506","5"
"5 on Scale 1 to 10","1985","no migration background","Male","419","0.11471205606351","0.104593176890342","0.124830935236679","5"
"5 on Scale 1 to 10","1985","direct migration background","Male","203","0.158731865414458","0.140632994116423","0.176830736712492","5"
"5 on Scale 1 to 10","1985","direct migration background","Female","177","0.133321180319587","0.115308277380156","0.151334083259017","5"
"5 on Scale 1 to 10","1985","indirect migration background","Male","2","","","","5"
"5 on Scale 1 to 10","1985","indirect migration background","Female","10","","","","5"
"6 on Scale 1 to 10","1985","no migration background","Female","369","0.0873553893808713","0.0787751950455989","0.0959355837161436","6"
"6 on Scale 1 to 10","1985","no migration background","Male","349","0.0927516760166932","0.0835406168180403","0.101962735215346","6"
"6 on Scale 1 to 10","1985","direct migration background","Male","152","0.101729725226163","0.0867577306161713","0.116701719836155","6"
"6 on Scale 1 to 10","1985","direct migration background","Female","127","0.107383184682585","0.0909770710907505","0.123789298274419","6"
"6 on Scale 1 to 10","1985","indirect migration background","Male","5","","","","6"
"6 on Scale 1 to 10","1985","indirect migration background","Female","1","","","","6"
"7 on Scale 1 to 10","1985","no migration background","Male","731","0.186669745254756","0.174297285937367","0.199042204572146","7"
"7 on Scale 1 to 10","1985","direct migration background","Male","255","0.161589544187346","0.143359522597833","0.179819565776859","7"
"7 on Scale 1 to 10","1985","no migration background","Female","696","0.163833417710041","0.152586097110522","0.175080738309561","7"
"7 on Scale 1 to 10","1985","direct migration background","Female","231","0.154253324904594","0.135113301748623","0.173393348060565","7"
"7 on Scale 1 to 10","1985","indirect migration background","Male","6","","","","7"
"7 on Scale 1 to 10","1985","indirect migration background","Female","13","","","","7"
"8 on Scale 1 to 10","1985","no migration background","Female","1115","0.263208264273585","0.249826186200677","0.276590342346493","8"
"8 on Scale 1 to 10","1985","indirect migration background","Male","22","","","","8"
"8 on Scale 1 to 10","1985","direct migration background","Male","386","0.241764957025682","0.220559344869252","0.262970569182112","8"
"8 on Scale 1 to 10","1985","direct migration background","Female","308","0.22125670842251","0.199260368362776","0.243253048482245","8"
"8 on Scale 1 to 10","1985","no migration background","Male","1078","0.278912877715667","0.264672754199335","0.293153001231999","8"
"8 on Scale 1 to 10","1985","indirect migration background","Female","20","","","","8"
"9 on Scale 1 to 10","1985","direct migration background","Male","188","0.113187798408415","0.0974961760220242","0.128879420794806","9"
"9 on Scale 1 to 10","1985","direct migration background","Female","184","0.13918317492972","0.120840875226983","0.157525474632457","9"
"9 on Scale 1 to 10","1985","indirect migration background","Male","16","","","","9"
"9 on Scale 1 to 10","1985","no migration background","Male","468","0.120413383685435","0.110079530439504","0.130747236931365","9"
"9 on Scale 1 to 10","1985","no migration background","Female","501","0.121940959779552","0.111997486992816","0.131884432566289","9"
"9 on Scale 1 to 10","1985","indirect migration background","Female","16","","","","9"
"0 Completely dissatisfied","1986","no migration background","Male","15","","","","0"
"0 Completely dissatisfied","1986","no migration background","Female","25","","","","0"
"0 Completely dissatisfied","1986","direct migration background","Male","10","","","","0"
"0 Completely dissatisfied","1986","direct migration background","Female","13","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1986","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","1986","direct migration background","Male","13","","","","1"
"1 on Scale 1 to 10","1986","no migration background","Male","15","","","","1"
"1 on Scale 1 to 10","1986","no migration background","Female","18","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","Male","","","","","1"
"10 Completely satisfied","1986","no migration background","Female","490","0.131725482964193","0.121197511589078","0.142253454339307","10"
"10 Completely satisfied","1986","no migration background","Male","392","0.108726871855779","0.0986154645579528","0.118838279153605","10"
"10 Completely satisfied","1986","direct migration background","Female","180","0.129206956599727","0.111070567176128","0.147343346023326","10"
"10 Completely satisfied","1986","direct migration background","Male","197","0.129363085686096","0.112563416292778","0.146162755079415","10"
"10 Completely satisfied","1986","indirect migration background","Male","14","","","","10"
"10 Completely satisfied","1986","indirect migration background","Female","8","","","","10"
"2 on Scale 1 to 10","1986","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1986","direct migration background","Female","14","","","","2"
"2 on Scale 1 to 10","1986","direct migration background","Male","22","","","","2"
"2 on Scale 1 to 10","1986","no migration background","Male","41","0.0132430567603234","0.0095299540107205","0.0169561595099263","2"
"2 on Scale 1 to 10","1986","no migration background","Female","45","0.0112910228582669","0.0080018844425863","0.0145801612739475","2"
"2 on Scale 1 to 10","1986","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1986","no migration background","Male","74","0.0201916581658978","0.0156229406073743","0.0247603757244214","3"
"3 on Scale 1 to 10","1986","no migration background","Female","80","0.0198654836251567","0.0155216450161424","0.0242093222341709","3"
"3 on Scale 1 to 10","1986","direct migration background","Female","40","0.0289246638475083","0.0198629356714096","0.0379863920236071","3"
"3 on Scale 1 to 10","1986","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","1986","direct migration background","Male","40","0.0269093525958405","0.0188089745583202","0.0350097306333608","3"
"3 on Scale 1 to 10","1986","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","1986","direct migration background","Female","42","0.0277389117045137","0.0188594514034207","0.0366183720056067","4"
"4 on Scale 1 to 10","1986","no migration background","Male","89","0.0247883862020752","0.0197381544185465","0.0298386179856039","4"
"4 on Scale 1 to 10","1986","direct migration background","Male","51","0.020568943871906","0.0134638479500815","0.0276740397937306","4"
"4 on Scale 1 to 10","1986","no migration background","Female","108","0.0263029653808743","0.0213210591561694","0.0312848716055792","4"
"4 on Scale 1 to 10","1986","indirect migration background","Male","2","","","","4"
"4 on Scale 1 to 10","1986","indirect migration background","Female","5","","","","4"
"5 on Scale 1 to 10","1986","no migration background","Male","365","0.102431863818514","0.0925829349149196","0.112280792722109","5"
"5 on Scale 1 to 10","1986","no migration background","Female","505","0.131501000654884","0.120980644124693","0.142021357185075","5"
"5 on Scale 1 to 10","1986","direct migration background","Male","206","0.129366902990652","0.112567022562663","0.14616678341864","5"
"5 on Scale 1 to 10","1986","direct migration background","Female","188","0.143242124753143","0.124300604261177","0.16218364524511","5"
"5 on Scale 1 to 10","1986","indirect migration background","Male","7","","","","5"
"5 on Scale 1 to 10","1986","indirect migration background","Female","7","","","","5"
"6 on Scale 1 to 10","1986","direct migration background","Male","150","0.0985542874997024","0.0836337467332278","0.113474828266177","6"
"6 on Scale 1 to 10","1986","no migration background","Female","349","0.087871351055112","0.0790581643957298","0.0966845377144942","6"
"6 on Scale 1 to 10","1986","indirect migration background","Female","6","","","","6"
"6 on Scale 1 to 10","1986","no migration background","Male","323","0.0889072734187778","0.0796626827306972","0.0981518641068583","6"
"6 on Scale 1 to 10","1986","direct migration background","Female","118","0.0740120759080765","0.0598572555270449","0.0881668962891082","6"
"6 on Scale 1 to 10","1986","indirect migration background","Male","6","","","","6"
"7 on Scale 1 to 10","1986","no migration background","Male","698","0.188338292720457","0.175638559592684","0.201038025848229","7"
"7 on Scale 1 to 10","1986","direct migration background","Male","266","0.193034196445184","0.173277164355819","0.212791228534549","7"
"7 on Scale 1 to 10","1986","no migration background","Female","691","0.173878728853405","0.16208023966992","0.18567721803689","7"
"7 on Scale 1 to 10","1986","direct migration background","Female","221","0.19642118316883","0.174939969761738","0.217902396575921","7"
"7 on Scale 1 to 10","1986","indirect migration background","Male","9","","","","7"
"7 on Scale 1 to 10","1986","indirect migration background","Female","12","","","","7"
"8 on Scale 1 to 10","1986","direct migration background","Female","313","0.253685217033143","0.230158625590656","0.277211808475629","8"
"8 on Scale 1 to 10","1986","direct migration background","Male","368","0.238740780687303","0.217400181894953","0.260081379479652","8"
"8 on Scale 1 to 10","1986","no migration background","Male","1128","0.308598187148252","0.293594441478737","0.323601932817767","8"
"8 on Scale 1 to 10","1986","no migration background","Female","1103","0.273636215059421","0.259757631423428","0.287514798695415","8"
"8 on Scale 1 to 10","1986","indirect migration background","Male","22","","","","8"
"8 on Scale 1 to 10","1986","indirect migration background","Female","24","","","","8"
"9 on Scale 1 to 10","1986","direct migration background","Female","178","0.120864091919085","0.103239175560808","0.138489008277362","9"
"9 on Scale 1 to 10","1986","direct migration background","Male","210","0.135489181120757","0.118356925766751","0.152621436474763","9"
"9 on Scale 1 to 10","1986","no migration background","Male","501","0.135388628352409","0.124275423565111","0.146501833139707","9"
"9 on Scale 1 to 10","1986","no migration background","Female","550","0.133123610561954","0.122548439544001","0.143698781579908","9"
"9 on Scale 1 to 10","1986","indirect migration background","Male","11","","","","9"
"9 on Scale 1 to 10","1986","indirect migration background","Female","20","","","","9"
"0 Completely dissatisfied","1987","no migration background","Female","31","0.00890683766103258","0.00594975682331563","0.0118639184987495","0"
"0 Completely dissatisfied","1987","no migration background","Male","18","","","","0"
"0 Completely dissatisfied","1987","direct migration background","Male","12","","","","0"
"0 Completely dissatisfied","1987","direct migration background","Female","11","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1987","direct migration background","Male","9","","","","1"
"1 on Scale 1 to 10","1987","no migration background","Male","20","","","","1"
"1 on Scale 1 to 10","1987","direct migration background","Female","13","","","","1"
"1 on Scale 1 to 10","1987","no migration background","Female","17","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1987","no migration background","Female","368","0.099329816614173","0.0899159747570642","0.108743658471282","10"
"10 Completely satisfied","1987","no migration background","Male","313","0.0891123438640955","0.0797900408415267","0.0984346468866643","10"
"10 Completely satisfied","1987","direct migration background","Male","179","0.114777651016705","0.0987480004471898","0.13080730158622","10"
"10 Completely satisfied","1987","direct migration background","Female","147","0.11384627620845","0.0966986371190383","0.130993915297862","10"
"10 Completely satisfied","1987","indirect migration background","Male","13","","","","10"
"10 Completely satisfied","1987","indirect migration background","Female","10","","","","10"
"2 on Scale 1 to 10","1987","direct migration background","Female","14","","","","2"
"2 on Scale 1 to 10","1987","indirect migration background","Male","4","","","","2"
"2 on Scale 1 to 10","1987","no migration background","Male","42","0.0125524509976186","0.00890958530890748","0.0161953166863298","2"
"2 on Scale 1 to 10","1987","direct migration background","Male","24","","","","2"
"2 on Scale 1 to 10","1987","no migration background","Female","54","0.0157400690900104","0.0118226285936202","0.0196575095864007","2"
"2 on Scale 1 to 10","1987","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1987","no migration background","Male","84","0.0257048873860032","0.020526733072995","0.0308830416990114","3"
"3 on Scale 1 to 10","1987","no migration background","Female","109","0.0289401238858878","0.0236639708192188","0.0342162769525568","3"
"3 on Scale 1 to 10","1987","direct migration background","Female","44","0.0242126182243664","0.0159143233727778","0.032510913075955","3"
"3 on Scale 1 to 10","1987","indirect migration background","Male","1","","","","3"
"3 on Scale 1 to 10","1987","direct migration background","Male","35","0.0245418752747672","0.0167610190297634","0.032322731519771","3"
"3 on Scale 1 to 10","1987","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1987","direct migration background","Female","39","0.0237912933788333","0.01556373920642","0.0320188475512466","4"
"4 on Scale 1 to 10","1987","no migration background","Male","121","0.0347304067591854","0.028739381900737","0.0407214316176338","4"
"4 on Scale 1 to 10","1987","no migration background","Female","149","0.0387842421915538","0.032707339464582","0.0448611449185256","4"
"4 on Scale 1 to 10","1987","direct migration background","Male","49","0.0409591086736951","0.030992141792825","0.0509260755545653","4"
"4 on Scale 1 to 10","1987","indirect migration background","Male","1","","","","4"
"4 on Scale 1 to 10","1987","indirect migration background","Female","3","","","","4"
"5 on Scale 1 to 10","1987","no migration background","Male","389","0.111130491208481","0.100846599490804","0.121414382926157","5"
"5 on Scale 1 to 10","1987","no migration background","Female","491","0.129359061146436","0.118796672137624","0.139921450155247","5"
"5 on Scale 1 to 10","1987","direct migration background","Male","176","0.136287778872532","0.119034080824086","0.153541476920979","5"
"5 on Scale 1 to 10","1987","direct migration background","Female","185","0.160660025097588","0.140835022407835","0.180485027787341","5"
"5 on Scale 1 to 10","1987","indirect migration background","Male","6","","","","5"
"5 on Scale 1 to 10","1987","indirect migration background","Female","6","","","","5"
"6 on Scale 1 to 10","1987","no migration background","Male","348","0.0981897917718976","0.0884530732120238","0.107926510331771","6"
"6 on Scale 1 to 10","1987","no migration background","Female","370","0.0941444683942806","0.084953292810839","0.103335643977722","6"
"6 on Scale 1 to 10","1987","direct migration background","Male","161","0.109344532209085","0.0936509311360385","0.125038133282131","6"
"6 on Scale 1 to 10","1987","direct migration background","Female","140","0.135864882307543","0.11736645438302","0.154363310232066","6"
"6 on Scale 1 to 10","1987","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","1987","indirect migration background","Female","6","","","","6"
"7 on Scale 1 to 10","1987","no migration background","Male","786","0.218652505112947","0.205128005226215","0.232177004999679","7"
"7 on Scale 1 to 10","1987","direct migration background","Male","257","0.169410474290272","0.150546527693175","0.188274420887369","7"
"7 on Scale 1 to 10","1987","no migration background","Female","697","0.176705011289449","0.164700448219417","0.18870957435948","7"
"7 on Scale 1 to 10","1987","direct migration background","Female","247","0.185771953426826","0.164775135188967","0.206768771664684","7"
"7 on Scale 1 to 10","1987","indirect migration background","Male","14","","","","7"
"7 on Scale 1 to 10","1987","indirect migration background","Female","18","","","","7"
"8 on Scale 1 to 10","1987","no migration background","Male","995","0.271212104937251","0.25666498619608","0.285759223678422","8"
"8 on Scale 1 to 10","1987","direct migration background","Male","422","0.256591049328688","0.234627433014573","0.278554665642804","8"
"8 on Scale 1 to 10","1987","direct migration background","Female","323","0.225826000867614","0.203252617964282","0.248399383770947","8"
"8 on Scale 1 to 10","1987","no migration background","Female","1083","0.280439295532326","0.266300990686724","0.294577600377927","8"
"8 on Scale 1 to 10","1987","indirect migration background","Male","24","","","","8"
"8 on Scale 1 to 10","1987","indirect migration background","Female","28","","","","8"
"9 on Scale 1 to 10","1987","no migration background","Male","472","0.12625730986253","0.115389502859192","0.137125116865868","9"
"9 on Scale 1 to 10","1987","direct migration background","Female","155","0.111134887428424","0.0941667753857077","0.128102999471141","9"
"9 on Scale 1 to 10","1987","direct migration background","Male","195","0.122300477588575","0.105824309589038","0.138776645588113","9"
"9 on Scale 1 to 10","1987","no migration background","Female","509","0.123337275712385","0.112988055340082","0.133686496084689","9"
"9 on Scale 1 to 10","1987","indirect migration background","Male","17","","","","9"
"9 on Scale 1 to 10","1987","indirect migration background","Female","23","","","","9"
"0 Completely dissatisfied","1988","no migration background","Male","21","","","","0"
"0 Completely dissatisfied","1988","no migration background","Female","26","","","","0"
"0 Completely dissatisfied","1988","direct migration background","Male","10","","","","0"
"0 Completely dissatisfied","1988","direct migration background","Female","9","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1988","no migration background","Male","11","","","","1"
"1 on Scale 1 to 10","1988","no migration background","Female","23","","","","1"
"1 on Scale 1 to 10","1988","direct migration background","Male","9","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","1988","direct migration background","Female","8","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","Male","","","","","1"
"10 Completely satisfied","1988","no migration background","Male","240","0.0735268603574964","0.0647654500844304","0.0822882706305624","10"
"10 Completely satisfied","1988","no migration background","Female","346","0.101009239714936","0.0912572868678107","0.110761192562062","10"
"10 Completely satisfied","1988","direct migration background","Male","150","0.0950560627974765","0.079801327813168","0.110310797781785","10"
"10 Completely satisfied","1988","direct migration background","Female","127","0.09869390764267","0.0822192441869005","0.11516857109844","10"
"10 Completely satisfied","1988","indirect migration background","Male","16","","","","10"
"10 Completely satisfied","1988","indirect migration background","Female","14","","","","10"
"2 on Scale 1 to 10","1988","direct migration background","Female","14","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","1988","no migration background","Male","52","0.0155439395861704","0.0113914045188362","0.0196964746535046","2"
"2 on Scale 1 to 10","1988","no migration background","Female","52","0.0146834967318642","0.0107909301357992","0.0185760633279293","2"
"2 on Scale 1 to 10","1988","direct migration background","Male","16","","","","2"
"2 on Scale 1 to 10","1988","indirect migration background","Female","1","","","","2"
"3 on Scale 1 to 10","1988","no migration background","Male","109","0.0347567898321867","0.0286082385875937","0.0409053410767797","3"
"3 on Scale 1 to 10","1988","no migration background","Female","122","0.0364577709433728","0.0303923093078926","0.0425232325788531","3"
"3 on Scale 1 to 10","1988","direct migration background","Male","34","0.0279981518531529","0.0194178582976769","0.0365784454086289","3"
"3 on Scale 1 to 10","1988","direct migration background","Female","31","0.0273771951543199","0.0183635195114123","0.0363908707972275","3"
"3 on Scale 1 to 10","1988","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","1988","indirect migration background","Female","3","","","","3"
"4 on Scale 1 to 10","1988","direct migration background","Female","55","0.0474664632948135","0.0357210365517872","0.0592118900378399","4"
"4 on Scale 1 to 10","1988","no migration background","Male","128","0.0372476076673399","0.0308907705179712","0.0436044448167087","4"
"4 on Scale 1 to 10","1988","direct migration background","Male","47","0.0452918060106949","0.034476244711738","0.0561073673096517","4"
"4 on Scale 1 to 10","1988","indirect migration background","Male","1","","","","4"
"4 on Scale 1 to 10","1988","indirect migration background","Female","2","","","","4"
"4 on Scale 1 to 10","1988","no migration background","Female","134","0.038470153764972","0.0322460507314362","0.0446942567985078","4"
"5 on Scale 1 to 10","1988","no migration background","Female","482","0.141919992105019","0.130626737782749","0.153213246427289","5"
"5 on Scale 1 to 10","1988","no migration background","Male","411","0.122318216269106","0.111319330227831","0.133317102310381","5"
"5 on Scale 1 to 10","1988","direct migration background","Male","158","0.129087760567712","0.11164827583339","0.146527245302035","5"
"5 on Scale 1 to 10","1988","direct migration background","Female","163","0.132405034755386","0.113683304338825","0.151126765171946","5"
"5 on Scale 1 to 10","1988","indirect migration background","Male","5","","","","5"
"5 on Scale 1 to 10","1988","indirect migration background","Female","12","","","","5"
"6 on Scale 1 to 10","1988","no migration background","Female","315","0.0860941640162163","0.0770165646922851","0.0951717633401474","6"
"6 on Scale 1 to 10","1988","no migration background","Male","339","0.10136532007038","0.091233887092099","0.11149675304866","6"
