"plh0182","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","597","0.284279728186049","0.265370769321085","0.303188687051014","8"
"8 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","250","0.213824634466751","0.190646181707502","0.237003087226001","8"
"8 on Scale 1 to 10","1984","Not Employed","Single parent ","46","0.209833380174626","0.157094976782381","0.262571783566871","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","202","0.245774904459287","0.21740906027187","0.274140748646705","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","353","0.270033180910287","0.245833538171083","0.294232823649491","8"
"8 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","321","0.291558471714839","0.26481011193132","0.318306831498358","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","160","0.24258177640195","0.210458709572613","0.274704843231287","8"
"8 on Scale 1 to 10","1984","Employed","Single parent ","72","0.20483356154889","0.162552717568993","0.247114405528788","8"
"8 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","134","0.206055616807271","0.175103992852813","0.237007240761729","8"
"8 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","154","0.270188334765305","0.23471610056687","0.30566056896374","8"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. GT 16 ","95","0.143979509949932","0.117670017751478","0.170289002148387","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE 16 ","131","0.157915852704623","0.133890649681106","0.18194105572814","9"
"9 on Scale 1 to 10","1984","Employed","Single parent ","27","","","","9"
"9 on Scale 1 to 10","1984","Not Employed","Couple + C. LE and GT 16","70","0.106978256260125","0.0822878281982678","0.131668684321983","9"
"9 on Scale 1 to 10","1984","Employed","(Married) couple without C. ","215","0.152183126871075","0.133938498500475","0.170427755241675","9"
"9 on Scale 1 to 10","1984","Not Employed","1-pers.-HH","60","0.0968205991312812","0.0741915103577226","0.11944968790484","9"
"9 on Scale 1 to 10","1984","Not Employed","(Married) couple without C. ","117","0.0968737958635348","0.0801523726996499","0.11359521902742","9"
"9 on Scale 1 to 10","1984","Not Employed","Single parent ","25","","","","9"
"9 on Scale 1 to 10","1984","Employed","1-pers.-HH","79","0.111319655169167","0.0876445477752541","0.134994762563081","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE 16 ","321","0.148640231976903","0.133727824537084","0.163552639416721","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. GT 16 ","166","0.12623957741646","0.108136901386744","0.144342253446175","9"
"9 on Scale 1 to 10","1984","Employed","Couple + C. LE and GT 16","129","0.116803677501724","0.0979003089264349","0.135707046077014","9"
"0 Completely dissatisfied","1985","Not Employed","(Married) couple without C. ","13","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Single parent ","4","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE 16 ","8","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. GT 16 ","8","","","","0"
"0 Completely dissatisfied","1985","Not Employed","Couple + C. LE and GT 16","7","","","","0"
"0 Completely dissatisfied","1985","Employed","1-pers.-HH","6","","","","0"
"0 Completely dissatisfied","1985","Employed","(Married) couple without C. ","9","","","","0"
"0 Completely dissatisfied","1985","Employed","Single parent ","6","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE 16 ","14","","","","0"
"0 Completely dissatisfied","1985","Not Employed","1-pers.-HH","9","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. GT 16 ","13","","","","0"
"0 Completely dissatisfied","1985","Employed","Couple + C. LE and GT 16","3","","","","0"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","8","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","5","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","2","","","","1"
"1 on Scale 1 to 10","1985","Employed","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","6","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"1 on Scale 1 to 10","1985","Employed","1-pers.-HH","3","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","2","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","3","","","","1"
"1 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","8","","","","1"
"10 Completely satisfied","1985","Not Employed","1-pers.-HH","82","0.156496781905003","0.126591173706386","0.18640239010362","10"
"10 Completely satisfied","1985","Not Employed","(Married) couple without C. ","242","0.222955716271995","0.198246041300102","0.247665391243888","10"
"10 Completely satisfied","1985","Not Employed","Single parent ","27","","","","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE 16 ","112","0.150749200848242","0.125558356111796","0.175940045584688","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. GT 16 ","96","0.126080406571745","0.101312854532314","0.150847958611176","10"
"10 Completely satisfied","1985","Not Employed","Couple + C. LE and GT 16","65","0.111067752870185","0.0842915753784675","0.137843930361902","10"
"10 Completely satisfied","1985","Employed","1-pers.-HH","76","0.119232419270304","0.0934099218866557","0.145054916653952","10"
"10 Completely satisfied","1985","Employed","(Married) couple without C. ","184","0.136483904162872","0.118116500516556","0.154851307809189","10"
"10 Completely satisfied","1985","Employed","Single parent ","40","0.105748830394298","0.072670270496273","0.138827390292324","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE 16 ","247","0.121829942112476","0.107122483933886","0.136537400291065","10"
"10 Completely satisfied","1985","Employed","Couple + C. GT 16 ","163","0.110409389779299","0.0935853178594366","0.127233461699161","10"
"10 Completely satisfied","1985","Employed","Couple + C. LE and GT 16","116","0.102952351906726","0.0836884154512294","0.122216288362222","10"
"2 on Scale 1 to 10","1985","Employed","1-pers.-HH","7","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","15","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Single parent ","5","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","16","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","12","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","10","","","","2"
"2 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","9","","","","2"
"2 on Scale 1 to 10","1985","Employed","Single parent ","10","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","11","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","13","","","","2"
"2 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","9","","","","2"
"2 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","12","","","","2"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","21","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","26","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","20","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","21","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","22","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","Single parent ","9","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","17","","","","3"
"3 on Scale 1 to 10","1985","Employed","1-pers.-HH","19","","","","3"
"3 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","21","","","","3"
"3 on Scale 1 to 10","1985","Employed","Single parent ","10","","","","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","35","0.0179707730807867","0.011997438003753","0.0239441081578204","3"
"3 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","27","","","","3"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","26","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","26","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","22","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","41","0.0350209647553778","0.0241076210268259","0.0459343084839296","4"
"4 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","11","","","","4"
"4 on Scale 1 to 10","1985","Employed","1-pers.-HH","23","","","","4"
"4 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","20","","","","4"
"4 on Scale 1 to 10","1985","Employed","Single parent ","16","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","47","0.0215158794525378","0.0149916724392955","0.0280400864657801","4"
"4 on Scale 1 to 10","1985","Not Employed","Single parent ","12","","","","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","43","0.0317347594895808","0.0223245824817826","0.0411449364973791","4"
"4 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","26","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","Single parent ","40","0.180479664441277","0.128464203861126","0.232495125021427","5"
"5 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","140","0.127712405907909","0.107897991892101","0.147526819923717","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","77","0.113613358212774","0.0899350949228855","0.137291621502662","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","67","0.136369829867694","0.10712539002605","0.165614269709337","5"
"5 on Scale 1 to 10","1985","Employed","1-pers.-HH","85","0.145368631366892","0.117282290059642","0.173454972674142","5"
"5 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","130","0.0911069513605664","0.0757110903675196","0.106502812353613","5"
"5 on Scale 1 to 10","1985","Employed","Single parent ","57","0.18594684516659","0.1440964234894","0.227797266843781","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","209","0.10461092113489","0.0908494234903493","0.118372418779431","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","140","0.105019125116998","0.0885612375257784","0.121477012708218","5"
"5 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","105","0.121014200496338","0.100340022918453","0.141688378074224","5"
"5 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","96","0.124577188562431","0.101327056069352","0.14782732105551","5"
"5 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","91","0.156873121481525","0.12693825688632","0.18680798607673","5"
"6 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","89","0.0768889801790158","0.0610730820094984","0.0927048783485331","6"
"6 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","114","0.0928900463258579","0.0773595123131618","0.108420580338554","6"
"6 on Scale 1 to 10","1985","Not Employed","Single parent ","22","","","","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","91","0.0936121817081331","0.0751474773539573","0.112076886062309","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","119","0.0954224042202246","0.0796506098134308","0.111194198627018","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","48","0.0903025345392038","0.065878426222579","0.114726642855829","6"
"6 on Scale 1 to 10","1985","Employed","1-pers.-HH","59","0.0972393310965312","0.0736303252419624","0.1208483369511","6"
"6 on Scale 1 to 10","1985","Employed","Single parent ","33","0.0953781962117122","0.0637818308454636","0.126974561577961","6"
"6 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","168","0.0886996713078191","0.0759157803017598","0.101483562313878","6"
"6 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","56","0.0920123967282632","0.0682210134891357","0.115803779967391","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","70","0.0776686851680817","0.0588250931255149","0.0965122772106486","6"
"6 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","66","0.0994788170736981","0.0771463954548054","0.121811238692591","6"
"7 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","74","0.126473375002792","0.0991147548955774","0.153831995110006","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","74","0.130495143949579","0.10179041592541","0.159199871973749","7"
"7 on Scale 1 to 10","1985","Not Employed","Single parent ","31","0.154522387434247","0.105636308505379","0.203408466363116","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","137","0.175766073410032","0.148968836950337","0.202563309869727","7"
"7 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","101","0.148987853992377","0.122419364913083","0.17555634307167","7"
"7 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","155","0.141592245296298","0.120895531574455","0.162288959018141","7"
"7 on Scale 1 to 10","1985","Employed","1-pers.-HH","109","0.186385754617111","0.155355450366703","0.217416058867519","7"
"7 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","251","0.184200215736713","0.163460218536525","0.204940212936901","7"
"7 on Scale 1 to 10","1985","Employed","Single parent ","59","0.189046256548428","0.146928897451942","0.231163615644913","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","388","0.213057757125819","0.194646162880155","0.231469351371483","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","264","0.197693235989886","0.176313657023267","0.219072814956505","7"
"7 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","171","0.185261203234123","0.160633688717662","0.209888717750584","7"
"8 on Scale 1 to 10","1985","Employed","1-pers.-HH","158","0.265364697095075","0.230182101702166","0.300547292487985","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","199","0.254857868199194","0.224177128731658","0.28553860766673","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","181","0.270677960070708","0.237525965540273","0.303829954601143","8"
"8 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","409","0.313831125217217","0.289003490495496","0.338658759938938","8"
"8 on Scale 1 to 10","1985","Not Employed","Single parent ","47","0.239631674454848","0.181898882094056","0.297364466815641","8"
"8 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","253","0.231915599696747","0.206860029212513","0.256971170180982","8"
"8 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","134","0.269891583425294","0.232063999531516","0.307719167319072","8"
"8 on Scale 1 to 10","1985","Employed","Single parent ","67","0.213820114325214","0.169717504309729","0.257922724340699","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","270","0.292527274623843","0.263689803135496","0.321364746112191","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","529","0.289170263707738","0.268784316285093","0.309556211130383","8"
"8 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","127","0.228692068231535","0.194122336337179","0.26326180012589","8"
"8 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","387","0.29500892908963","0.270527182115528","0.319490676063731","8"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. LE 16 ","88","0.122692832786947","0.0995943914355893","0.145791274138304","9"
"9 on Scale 1 to 10","1985","Employed","(Married) couple without C. ","189","0.136903339094616","0.118512202427261","0.155294475761972","9"
"9 on Scale 1 to 10","1985","Not Employed","(Married) couple without C. ","112","0.108977423836488","0.090478457389179","0.127476390283797","9"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. GT 16 ","95","0.139684639100436","0.113818791803327","0.165550486397545","9"
"9 on Scale 1 to 10","1985","Employed","1-pers.-HH","60","0.100751785425435","0.0767669594735612","0.12473661137731","9"
"9 on Scale 1 to 10","1985","Employed","Couple + C. GT 16 ","162","0.124870403534315","0.107124465538136","0.142616341530494","9"
"9 on Scale 1 to 10","1985","Not Employed","1-pers.-HH","67","0.123182158125588","0.0961310440969842","0.150233272154192","9"
"9 on Scale 1 to 10","1985","Not Employed","Couple + C. LE and GT 16","87","0.154921193994101","0.124087590891731","0.18575479709647","9"
"9 on Scale 1 to 10","1985","Employed","Couple + C. LE and GT 16","145","0.142807359091257","0.120628783221776","0.164985934960738","9"
"9 on Scale 1 to 10","1985","Not Employed","Single parent ","10","","","","9"
"9 on Scale 1 to 10","1985","Employed","Single parent ","33","0.0884031517443528","0.0578669981770586","0.118939305311647","9"
"9 on Scale 1 to 10","1985","Employed","Couple + C. LE 16 ","244","0.127018133102712","0.112045204123853","0.141991062081571","9"
"0 Completely dissatisfied","1986","Not Employed","(Married) couple without C. ","7","","","","0"
"0 Completely dissatisfied","1986","Not Employed","Single parent ","3","","","","0"
