"plh0182","year","migback","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1988","indirect migration background","34","0.113261173429747","0.0716668513599163","0.154855495499577","7"
"8 on Scale 1 to 10","1988","no migration background","2042","0.283304402871635","0.272806138057516","0.293802667685754","8"
"8 on Scale 1 to 10","1988","indirect migration background","80","0.343962851625616","0.28161583942814","0.406309863823093","8"
"8 on Scale 1 to 10","1988","direct migration background","697","0.259137350942287","0.242545471183831","0.275729230700743","8"
"9 on Scale 1 to 10","1988","indirect migration background","33","0.15790026215051","0.110040685674244","0.205759838626775","9"
"9 on Scale 1 to 10","1988","direct migration background","354","0.115898183193222","0.103776827660127","0.128019538726317","9"
"9 on Scale 1 to 10","1988","no migration background","867","0.114933059149269","0.107502285437219","0.122363832861319","9"
"0 Completely dissatisfied","1989","no migration background","42","0.00659832426784198","0.00467628360404932","0.00852036493163463","0"
"0 Completely dissatisfied","1989","direct migration background","22","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1989","no migration background","37","0.00571338938447521","0.00392407766082729","0.00750270110812313","1"
"1 on Scale 1 to 10","1989","direct migration background","12","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","","","","","1"
"10 Completely satisfied","1989","direct migration background","240","0.100453564644818","0.0889033803305506","0.112003748959086","10"
"10 Completely satisfied","1989","no migration background","573","0.0876121158002575","0.0809000664778935","0.0943241651226216","10"
"10 Completely satisfied","1989","indirect migration background","21","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","30","0.0112125946594809","0.00716684534574725","0.0152583439732145","2"
"2 on Scale 1 to 10","1989","no migration background","83","0.0128543872644711","0.0101801520712496","0.0155286224576927","2"
"3 on Scale 1 to 10","1989","direct migration background","58","0.0232091044714158","0.0174238237383444","0.0289943852044872","3"
"3 on Scale 1 to 10","1989","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1989","no migration background","191","0.0314696858824186","0.0273250525702968","0.0356143191945404","3"
"4 on Scale 1 to 10","1989","no migration background","261","0.0385723337928237","0.034000614400498","0.0431440531851495","4"
"4 on Scale 1 to 10","1989","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","93","0.043268999213498","0.035451320944981","0.0510866774820151","4"
"5 on Scale 1 to 10","1989","no migration background","837","0.127836366192412","0.11990935455488","0.135763377829944","5"
"5 on Scale 1 to 10","1989","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","356","0.144492745377209","0.130983555228613","0.158001935525805","5"
"6 on Scale 1 to 10","1989","indirect migration background","17","","","","6"
"6 on Scale 1 to 10","1989","no migration background","697","0.10337735148455","0.0961496392480116","0.110605063721089","6"
"6 on Scale 1 to 10","1989","direct migration background","282","0.106224644774241","0.0943854742396595","0.118063815308822","6"
"7 on Scale 1 to 10","1989","direct migration background","507","0.196770134478665","0.181494686339415","0.212045582617916","7"
"7 on Scale 1 to 10","1989","indirect migration background","36","0.140151420984646","0.0979554331277552","0.182347408841537","7"
"7 on Scale 1 to 10","1989","no migration background","1185","0.17148369218306","0.162535295183241","0.180432089182878","7"
"8 on Scale 1 to 10","1989","no migration background","1984","0.287831412800131","0.277083013260857","0.298579812339405","8"
"8 on Scale 1 to 10","1989","direct migration background","725","0.268874246839223","0.251838346560743","0.285910147117703","8"
"8 on Scale 1 to 10","1989","indirect migration background","94","0.348248483339358","0.29033935083579","0.406157615842925","8"
"9 on Scale 1 to 10","1989","no migration background","926","0.126650940947558","0.118755408205941","0.134546473689175","9"
"9 on Scale 1 to 10","1989","direct migration background","277","0.0915280450791833","0.0804483629565493","0.102607727201817","9"
"9 on Scale 1 to 10","1989","indirect migration background","57","0.190042304555542","0.142353357981904","0.237731251129179","9"
"0 Completely dissatisfied","1990","no migration background","87","0.00753388418417567","0.00591228156123902","0.00915548680711232","0"
"0 Completely dissatisfied","1990","direct migration background","18","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","40","0.00467229089164413","0.00339342469438222","0.00595115708890605","1"
"1 on Scale 1 to 10","1990","direct migration background","17","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","1","","","","1"
"10 Completely satisfied","1990","no migration background","880","0.0863576060861748","0.0810899726810824","0.0916252394912673","10"
"10 Completely satisfied","1990","direct migration background","251","0.0998455458867014","0.0884995774901986","0.111191514283204","10"
"10 Completely satisfied","1990","indirect migration background","29","","","","10"
"2 on Scale 1 to 10","1990","direct migration background","26","","","","2"
"2 on Scale 1 to 10","1990","no migration background","101","0.0091072233177242","0.00732573307326","0.0108887135621884","2"
"2 on Scale 1 to 10","1990","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1990","no migration background","261","0.0235633609606279","0.0207187834258454","0.0264079384954103","3"
"3 on Scale 1 to 10","1990","direct migration background","59","0.0249052202991477","0.0190074573369561","0.0308029832613393","3"
"3 on Scale 1 to 10","1990","indirect migration background","5","","","","3"
"4 on Scale 1 to 10","1990","no migration background","291","0.0270615282434736","0.024018570147057","0.0301044863398902","4"
"4 on Scale 1 to 10","1990","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","85","0.0284936207536803","0.0221968866797469","0.0347903548276136","4"
"5 on Scale 1 to 10","1990","no migration background","1666","0.139445150496659","0.132948820018191","0.145941480975126","5"
"5 on Scale 1 to 10","1990","indirect migration background","33","0.106132007972117","0.0710437248130319","0.141220291131203","5"
"5 on Scale 1 to 10","1990","direct migration background","379","0.157374249772958","0.143592546215711","0.171155953330205","5"
"6 on Scale 1 to 10","1990","no migration background","1177","0.0994740161743297","0.0938612096171904","0.105086822731469","6"
"6 on Scale 1 to 10","1990","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","287","0.0988060234477376","0.0875127575167792","0.110099289378696","6"
"7 on Scale 1 to 10","1990","indirect migration background","49","0.149877713022925","0.109213584883928","0.190541841161921","7"
"7 on Scale 1 to 10","1990","no migration background","2123","0.194620868524579","0.187196286433276","0.202045450615883","7"
"7 on Scale 1 to 10","1990","direct migration background","517","0.195239649428662","0.180238104071559","0.210241194785764","7"
"8 on Scale 1 to 10","1990","direct migration background","748","0.268568709474589","0.251794843132484","0.285342575816695","8"
"8 on Scale 1 to 10","1990","no migration background","3165","0.29637383554773","0.287810005406604","0.304937665688857","8"
"8 on Scale 1 to 10","1990","indirect migration background","95","0.304125369772659","0.251717795046638","0.356532944498679","8"
"9 on Scale 1 to 10","1990","indirect migration background","66","0.240248009448595","0.191577257297883","0.288918761599308","9"
"9 on Scale 1 to 10","1990","direct migration background","295","0.107513266042383","0.0957899461273913","0.119236585957374","9"
"9 on Scale 1 to 10","1990","no migration background","1132","0.111790235572882","0.10588092478391","0.117699546361854","9"
"0 Completely dissatisfied","1991","no migration background","78","0.00655804026546799","0.0050179754862973","0.00809810504463868","0"
"0 Completely dissatisfied","1991","direct migration background","18","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","no migration background","53","0.00537257385356449","0.00397780541291046","0.00676734229421852","1"
"1 on Scale 1 to 10","1991","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","1","","","","1"
"10 Completely satisfied","1991","no migration background","629","0.0687178781538557","0.0638911126177802","0.0735446436899312","10"
"10 Completely satisfied","1991","direct migration background","229","0.100041917364885","0.0885808568486369","0.111502977881133","10"
"10 Completely satisfied","1991","indirect migration background","38","0.115649022179476","0.0820970007670156","0.149201043591936","10"
"2 on Scale 1 to 10","1991","direct migration background","32","0.0172484880869031","0.0122754700051203","0.0222215061686859","2"
"2 on Scale 1 to 10","1991","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1991","no migration background","142","0.0124000992839039","0.0102886347074157","0.0145115638603921","2"
"3 on Scale 1 to 10","1991","no migration background","341","0.0250559976204836","0.022073868900678","0.0280381263402892","3"
"3 on Scale 1 to 10","1991","direct migration background","59","0.0220951914932995","0.0164805783600851","0.0277098046265139","3"
"3 on Scale 1 to 10","1991","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1991","no migration background","405","0.0316953311949933","0.0283527315725168","0.0350379308174698","4"
"4 on Scale 1 to 10","1991","direct migration background","80","0.0318086595579375","0.0251055557920887","0.0385117633237862","4"
"4 on Scale 1 to 10","1991","indirect migration background","11","","","","4"
"5 on Scale 1 to 10","1991","no migration background","1527","0.129460053217738","0.12305470207833","0.135865404357147","5"
"5 on Scale 1 to 10","1991","indirect migration background","22","","","","5"
"5 on Scale 1 to 10","1991","direct migration background","333","0.123419932933982","0.110856419458333","0.135983446409631","5"
"6 on Scale 1 to 10","1991","no migration background","1146","0.0998144129985332","0.0940951067007843","0.105533719296282","6"
"6 on Scale 1 to 10","1991","direct migration background","280","0.100839013750255","0.0893374819724902","0.11234054552802","6"
"6 on Scale 1 to 10","1991","indirect migration background","29","","","","6"
"7 on Scale 1 to 10","1991","no migration background","2126","0.19812874887861","0.190523616640528","0.205733881116692","7"
"7 on Scale 1 to 10","1991","direct migration background","525","0.200633225558294","0.185336547176603","0.215929903939985","7"
"7 on Scale 1 to 10","1991","indirect migration background","51","0.137571989546598","0.101434180958004","0.173709798135192","7"
"8 on Scale 1 to 10","1991","direct migration background","777","0.282102372409276","0.264913108090235","0.299291636728317","8"
"8 on Scale 1 to 10","1991","indirect migration background","121","0.303259650452236","0.255033991158228","0.351485309746244","8"
"8 on Scale 1 to 10","1991","no migration background","3002","0.306906170986359","0.298106234730489","0.315706107242228","8"
"9 on Scale 1 to 10","1991","indirect migration background","71","0.167900766518026","0.128686032115126","0.207115500920926","9"
"9 on Scale 1 to 10","1991","direct migration background","294","0.110889147754298","0.0988956698354628","0.122882625673132","9"
"9 on Scale 1 to 10","1991","no migration background","1103","0.115890693546491","0.109783271087852","0.121998116005129","9"
"0 Completely dissatisfied","1992","no migration background","49","0.00491494816567498","0.00356679137050212","0.00626310496084783","0"
"0 Completely dissatisfied","1992","direct migration background","10","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1992","no migration background","41","0.00390435678672763","0.00270215850792916","0.0051065550655261","1"
"1 on Scale 1 to 10","1992","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","12","","","","1"
"10 Completely satisfied","1992","no migration background","554","0.0638928256095022","0.0591782818928317","0.0686073693261727","10"
"10 Completely satisfied","1992","direct migration background","180","0.0781527225639761","0.0677511413197256","0.0885543038082266","10"
"10 Completely satisfied","1992","indirect migration background","30","0.0764248453215216","0.0505821100296306","0.102267580613413","10"
"2 on Scale 1 to 10","1992","no migration background","118","0.00957841949482577","0.0077007990438126","0.0114560399458389","2"
"2 on Scale 1 to 10","1992","direct migration background","28","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1992","no migration background","283","0.0258662319063323","0.0228061946399974","0.0289262691726673","3"
"3 on Scale 1 to 10","1992","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","63","0.02717468257074","0.0208738564765075","0.0334755086649726","3"
"4 on Scale 1 to 10","1992","direct migration background","82","0.0302174395766076","0.0235836172278404","0.0368512619253748","4"
"4 on Scale 1 to 10","1992","no migration background","432","0.0368115662825265","0.0331816332702861","0.0404414992947668","4"
"4 on Scale 1 to 10","1992","indirect migration background","8","","","","4"
"5 on Scale 1 to 10","1992","no migration background","1516","0.136985342754769","0.130357121926363","0.143613563583175","5"
"5 on Scale 1 to 10","1992","indirect migration background","39","0.14237588611831","0.108385837478098","0.176365934758523","5"
"5 on Scale 1 to 10","1992","direct migration background","323","0.13542659998918","0.122166379565199","0.148686820413161","5"
"6 on Scale 1 to 10","1992","no migration background","1293","0.113763156887441","0.107642098096106","0.119884215678775","6"
"6 on Scale 1 to 10","1992","direct migration background","332","0.122908877352158","0.110185224701797","0.135632530002519","6"
"6 on Scale 1 to 10","1992","indirect migration background","38","0.0998014554135924","0.0706458096620825","0.128957101165102","6"
"7 on Scale 1 to 10","1992","no migration background","2146","0.201684032035184","0.193948788375392","0.209419275694976","7"
"7 on Scale 1 to 10","1992","direct migration background","553","0.208482022552736","0.192739927934762","0.22422411717071","7"
"7 on Scale 1 to 10","1992","indirect migration background","61","0.153624257324319","0.118549346433716","0.188699168214921","7"
"8 on Scale 1 to 10","1992","direct migration background","721","0.276025176764845","0.258701746145149","0.293348607384542","8"
"8 on Scale 1 to 10","1992","indirect migration background","132","0.299054389741265","0.254519300673833","0.343589478808698","8"
"8 on Scale 1 to 10","1992","no migration background","2897","0.298700899088432","0.289877808487391","0.307523989689473","8"
"9 on Scale 1 to 10","1992","indirect migration background","89","0.188163913773344","0.150146075486847","0.22618175205984","9"
"9 on Scale 1 to 10","1992","direct migration background","254","0.103331719384765","0.0915358337739512","0.115127604995578","9"
"9 on Scale 1 to 10","1992","no migration background","1008","0.103898220988585","0.0980161053484103","0.109780336628759","9"
"0 Completely dissatisfied","1993","no migration background","67","0.0063829596675444","0.00483373557324947","0.00793218376183933","0"
"0 Completely dissatisfied","1993","direct migration background","19","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","1","","","","0"
