"plh0182","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1985","Urban Area","Male","128","0.0274190716966257","0.0225517001780135","0.0322864432152378","4"
"5 on Scale 1 to 10","1985","Urban Area","Female","577","0.129009517286747","0.119160664059678","0.138858370513816","5"
"5 on Scale 1 to 10","1985","Rural Area","Female","141","0.129959745776647","0.110575751457607","0.149343740095686","5"
"5 on Scale 1 to 10","1985","Rural Area","Male","110","0.103264634553997","0.0854191041902598","0.121110164917734","5"
"5 on Scale 1 to 10","1985","Urban Area","Male","514","0.123967321902732","0.114144890346391","0.133789753459074","5"
"6 on Scale 1 to 10","1985","Rural Area","Female","96","0.0865853436908309","0.0703737632907216","0.10279692409094","6"
"6 on Scale 1 to 10","1985","Rural Area","Male","103","0.0908520575332525","0.0739979341783402","0.107706180888165","6"
"6 on Scale 1 to 10","1985","Urban Area","Female","401","0.0892097095347842","0.0808347379103652","0.0975846811592032","6"
"6 on Scale 1 to 10","1985","Urban Area","Male","403","0.0942525465636321","0.0855438059446095","0.102961287182655","6"
"7 on Scale 1 to 10","1985","Rural Area","Female","195","0.164280738509158","0.142921158786062","0.185640318232255","7"
"7 on Scale 1 to 10","1985","Rural Area","Male","225","0.201927651792199","0.178385804747783","0.225469498836616","7"
"7 on Scale 1 to 10","1985","Urban Area","Female","745","0.162885187598414","0.152035895673355","0.173734479523473","7"
"7 on Scale 1 to 10","1985","Urban Area","Male","767","0.177998123979941","0.166596955452933","0.18939929250695","7"
"8 on Scale 1 to 10","1985","Rural Area","Female","283","0.244134896784894","0.219371726009775","0.268898067560013","8"
"8 on Scale 1 to 10","1985","Rural Area","Male","280","0.258578796954132","0.232901431596754","0.28425616231151","8"
"8 on Scale 1 to 10","1985","Urban Area","Female","1160","0.26423512267107","0.251280257901194","0.277189987440947","8"
"8 on Scale 1 to 10","1985","Urban Area","Male","1206","0.281587520320805","0.268181530538621","0.294993510102988","8"
"9 on Scale 1 to 10","1985","Rural Area","Female","140","0.118252183566737","0.0996379158907211","0.136866451242752","9"
"9 on Scale 1 to 10","1985","Rural Area","Male","157","0.131939760568575","0.112093244394817","0.151786276742332","9"
"9 on Scale 1 to 10","1985","Urban Area","Female","561","0.125231238730886","0.115506654182384","0.134955823279387","9"
"9 on Scale 1 to 10","1985","Urban Area","Male","515","0.115691381683768","0.106157765115615","0.125224998251922","9"
"0 Completely dissatisfied","1986","Rural Area","Female","3","","","","0"
"0 Completely dissatisfied","1986","Rural Area","Male","1","","","","0"
"0 Completely dissatisfied","1986","Urban Area","Female","35","0.00756602946235717","0.00496084517094703","0.0101712137537673","0"
"0 Completely dissatisfied","1986","Urban Area","Male","24","","","","0"
"1 on Scale 1 to 10","1986","Rural Area","Female","3","","","","1"
"1 on Scale 1 to 10","1986","Rural Area","Male","2","","","","1"
"1 on Scale 1 to 10","1986","Urban Area","Female","22","","","","1"
"1 on Scale 1 to 10","1986","Urban Area","Male","26","","","","1"
"10 Completely satisfied","1986","Rural Area","Female","134","0.122663272164819","0.10337330494203","0.141953239387609","10"
"10 Completely satisfied","1986","Rural Area","Male","121","0.107391459864086","0.0887967811414774","0.125986138586694","10"
"10 Completely satisfied","1986","Urban Area","Female","544","0.1335077882762","0.123282177487511","0.143733399064889","10"
"10 Completely satisfied","1986","Urban Area","Male","482","0.112227063938547","0.102660503314297","0.121793624562797","10"
"2 on Scale 1 to 10","1986","Rural Area","Female","12","","","","2"
"2 on Scale 1 to 10","1986","Urban Area","Female","47","0.0117538098309906","0.00851358213172693","0.0149940375302543","2"
"2 on Scale 1 to 10","1986","Rural Area","Male","8","","","","2"
"2 on Scale 1 to 10","1986","Urban Area","Male","55","0.0146849025812856","0.0110392172543574","0.0183305879082137","2"
"3 on Scale 1 to 10","1986","Rural Area","Female","22","","","","3"
"3 on Scale 1 to 10","1986","Urban Area","Male","84","0.0185348679817204","0.0144470809370516","0.0226226550263892","3"
"3 on Scale 1 to 10","1986","Rural Area","Male","32","0.0288319405960623","0.0187821405810261","0.0388817406110986","3"
"3 on Scale 1 to 10","1986","Urban Area","Female","99","0.0215558282108795","0.0171896243610151","0.0259220320607438","3"
"4 on Scale 1 to 10","1986","Rural Area","Female","23","","","","4"
"4 on Scale 1 to 10","1986","Rural Area","Male","22","","","","4"
"4 on Scale 1 to 10","1986","Urban Area","Female","132","0.028655409258064","0.0236395701564203","0.0336712483597078","4"
"4 on Scale 1 to 10","1986","Urban Area","Male","120","0.0254551976890597","0.0206816065504405","0.0302287888276788","4"
"5 on Scale 1 to 10","1986","Rural Area","Male","127","0.11298998061758","0.0939766799073611","0.1320032813278","5"
"5 on Scale 1 to 10","1986","Rural Area","Female","157","0.148769511811284","0.127844215544792","0.169694808077776","5"
"5 on Scale 1 to 10","1986","Urban Area","Female","543","0.128023497958766","0.117978476671152","0.138068519246379","5"
"5 on Scale 1 to 10","1986","Urban Area","Male","451","0.103062560366099","0.0938477242298396","0.112277396502359","5"
"6 on Scale 1 to 10","1986","Rural Area","Female","105","0.0973517671418842","0.0799207692916543","0.114782764992114","6"
"6 on Scale 1 to 10","1986","Rural Area","Male","97","0.0936841790761664","0.0761838507940211","0.111184507358312","6"
"6 on Scale 1 to 10","1986","Urban Area","Female","368","0.0836558820704494","0.0753318994342232","0.0919798647066757","6"
"6 on Scale 1 to 10","1986","Urban Area","Male","382","0.0887983919136018","0.0801772287211872","0.0974195551060164","6"
"7 on Scale 1 to 10","1986","Rural Area","Female","191","0.177716863614331","0.15523842850619","0.200195298722473","7"
"7 on Scale 1 to 10","1986","Rural Area","Male","202","0.195810401557555","0.171977858192332","0.219642944922778","7"
"7 on Scale 1 to 10","1986","Urban Area","Female","733","0.174945071393831","0.163522972567831","0.18636717021983","7"
"7 on Scale 1 to 10","1986","Urban Area","Male","771","0.186554483050125","0.174747929078511","0.198361037021738","7"
"8 on Scale 1 to 10","1986","Rural Area","Female","305","0.274981151999855","0.248725840603832","0.301236463395877","8"
"8 on Scale 1 to 10","1986","Rural Area","Male","315","0.30654213220498","0.278851784190157","0.334232480219802","8"
"8 on Scale 1 to 10","1986","Urban Area","Female","1135","0.270938477830656","0.257576490419104","0.284300465242209","8"
"8 on Scale 1 to 10","1986","Urban Area","Male","1203","0.299226288334566","0.285347714175384","0.313104862493747","8"
"9 on Scale 1 to 10","1986","Rural Area","Male","138","0.122784254981401","0.103073746146459","0.142494763816343","9"
"9 on Scale 1 to 10","1986","Rural Area","Female","156","0.126077096376768","0.106558628629663","0.145595564123873","9"
"9 on Scale 1 to 10","1986","Urban Area","Female","592","0.134436398370563","0.124180787048315","0.144692009692812","9"
"9 on Scale 1 to 10","1986","Urban Area","Male","584","0.139241155673236","0.128748615679328","0.149733695667144","9"
"0 Completely dissatisfied","1987","Rural Area","Female","11","","","","0"
"0 Completely dissatisfied","1987","Rural Area","Male","4","","","","0"
"0 Completely dissatisfied","1987","Urban Area","Female","31","0.00812848751224884","0.00540776134817552","0.0108492136763222","0"
"0 Completely dissatisfied","1987","Urban Area","Male","27","","","","0"
"1 on Scale 1 to 10","1987","Urban Area","Female","22","","","","1"
"1 on Scale 1 to 10","1987","Urban Area","Male","24","","","","1"
"1 on Scale 1 to 10","1987","Rural Area","Female","8","","","","1"
"1 on Scale 1 to 10","1987","Rural Area","Male","6","","","","1"
"10 Completely satisfied","1987","Rural Area","Female","132","0.12185232470397","0.102573914581761","0.141130734826179","10"
"10 Completely satisfied","1987","Rural Area","Male","99","0.0957067711814293","0.0778870574852001","0.113526484877658","10"
"10 Completely satisfied","1987","Urban Area","Female","393","0.0947653533029583","0.0858905726086261","0.10364013399729","10"
"10 Completely satisfied","1987","Urban Area","Male","406","0.0908112184643092","0.0820605782235124","0.0995618587051061","10"
"2 on Scale 1 to 10","1987","Rural Area","Female","14","","","","2"
"2 on Scale 1 to 10","1987","Rural Area","Male","12","","","","2"
"2 on Scale 1 to 10","1987","Urban Area","Female","54","0.0152352932024436","0.0115238407675293","0.018946745637358","2"
"2 on Scale 1 to 10","1987","Urban Area","Male","58","0.0131887883650734","0.00971452664719685","0.01666305008295","2"
"3 on Scale 1 to 10","1987","Urban Area","Female","118","0.0272575422080955","0.0223235945744452","0.0321914898417458","3"
"3 on Scale 1 to 10","1987","Rural Area","Female","35","0.0316865267679105","0.0213632912929171","0.0420097622429038","3"
"3 on Scale 1 to 10","1987","Rural Area","Male","18","","","","3"
"3 on Scale 1 to 10","1987","Urban Area","Male","102","0.0269319534945057","0.0220019346717191","0.0318619723172922","3"
"4 on Scale 1 to 10","1987","Rural Area","Female","32","0.0294181948575135","0.0194596792010589","0.039376710513968","4"
"4 on Scale 1 to 10","1987","Rural Area","Male","31","0.0330608216171619","0.0222307544524402","0.0438908887818836","4"
"4 on Scale 1 to 10","1987","Urban Area","Female","159","0.0394832687582484","0.0335824636604061","0.0453840738560907","4"
"4 on Scale 1 to 10","1987","Urban Area","Male","140","0.0359310608508294","0.0302630312582996","0.0415990904433592","4"
"5 on Scale 1 to 10","1987","Rural Area","Female","154","0.136472527408055","0.11624088108771","0.1567041737284","5"
"5 on Scale 1 to 10","1987","Urban Area","Male","439","0.110226411922021","0.10068910774367","0.119763716100372","5"
"5 on Scale 1 to 10","1987","Rural Area","Male","132","0.126898255726393","0.106736191011137","0.14706032044165","5"
"5 on Scale 1 to 10","1987","Urban Area","Female","528","0.131142283663107","0.120914113248312","0.141370454077901","5"
"6 on Scale 1 to 10","1987","Rural Area","Female","111","0.105653984232592","0.087537819741142","0.123770148724041","6"
"6 on Scale 1 to 10","1987","Rural Area","Male","91","0.0908155117743345","0.0734102413094572","0.108220782239212","6"
"6 on Scale 1 to 10","1987","Urban Area","Female","405","0.0957953750456683","0.0868775718014896","0.104713178289847","6"
"6 on Scale 1 to 10","1987","Urban Area","Male","418","0.101345535814123","0.0921549811324643","0.110536090495781","6"
"7 on Scale 1 to 10","1987","Rural Area","Female","211","0.195832922129145","0.172445275443875","0.219220568814415","7"
"7 on Scale 1 to 10","1987","Rural Area","Male","240","0.231221130766778","0.205682992767174","0.256759268766382","7"
"7 on Scale 1 to 10","1987","Urban Area","Female","751","0.171645140639092","0.160219614146673","0.18307066713151","7"
"7 on Scale 1 to 10","1987","Urban Area","Male","817","0.20737359557946","0.195026806177072","0.219720384981847","7"
"8 on Scale 1 to 10","1987","Rural Area","Female","285","0.261041443225223","0.235157210275165","0.28692567617528","8"
"8 on Scale 1 to 10","1987","Rural Area","Male","277","0.258218941010926","0.231709127790317","0.284728754231536","8"
"8 on Scale 1 to 10","1987","Urban Area","Female","1149","0.279651025827392","0.266051244276297","0.293250807378487","8"
"8 on Scale 1 to 10","1987","Urban Area","Male","1164","0.27299098505227","0.259423882911173","0.286558087193367","8"
"9 on Scale 1 to 10","1987","Rural Area","Female","113","0.0881175689175328","0.0714116178439678","0.104823519991098","9"
"9 on Scale 1 to 10","1987","Rural Area","Male","137","0.118947405886516","0.0993385093609644","0.138556302412067","9"
"9 on Scale 1 to 10","1987","Urban Area","Female","574","0.133112445008014","0.122819421431492","0.143405468584535","9"
"9 on Scale 1 to 10","1987","Urban Area","Male","547","0.127950160249296","0.117777509975287","0.138122810523306","9"
"0 Completely dissatisfied","1988","Rural Area","Male","7","","","","0"
"0 Completely dissatisfied","1988","Urban Area","Female","25","","","","0"
"0 Completely dissatisfied","1988","Urban Area","Male","24","","","","0"
"0 Completely dissatisfied","1988","Rural Area","Female","11","","","","0"
"1 on Scale 1 to 10","1988","Rural Area","Male","4","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Male","16","","","","1"
"1 on Scale 1 to 10","1988","Rural Area","Female","5","","","","1"
"1 on Scale 1 to 10","1988","Urban Area","Female","26","","","","1"
"10 Completely satisfied","1988","Rural Area","Female","98","0.0916334074381204","0.0740056162007015","0.109261198675539","10"
"10 Completely satisfied","1988","Rural Area","Male","82","0.0779408573097679","0.0612164208385943","0.0946652937809416","10"
"10 Completely satisfied","1988","Urban Area","Female","389","0.103894855189801","0.0944544634205264","0.113335246959075","10"
"10 Completely satisfied","1988","Urban Area","Male","324","0.0751081053480967","0.0668887371950735","0.0833274735011199","10"
"2 on Scale 1 to 10","1988","Rural Area","Male","13","","","","2"
"2 on Scale 1 to 10","1988","Urban Area","Female","50","0.0138278988659176","0.0102148988414802","0.0174408988903551","2"
"2 on Scale 1 to 10","1988","Urban Area","Male","57","0.0152353273860908","0.0114155181990993","0.0190551365730824","2"
"2 on Scale 1 to 10","1988","Rural Area","Female","17","","","","2"
"3 on Scale 1 to 10","1988","Urban Area","Male","117","0.034899144689717","0.029175887201772","0.040622402177662","3"
"3 on Scale 1 to 10","1988","Rural Area","Male","28","","","","3"
"3 on Scale 1 to 10","1988","Rural Area","Female","40","0.0404736168191625","0.028432829875751","0.0525144037625741","3"
"3 on Scale 1 to 10","1988","Urban Area","Female","116","0.0339308604174977","0.0283292222571036","0.0395324985778919","3"
"4 on Scale 1 to 10","1988","Rural Area","Female","39","0.035924248294976","0.0245534795210711","0.047295017068881","4"
"4 on Scale 1 to 10","1988","Rural Area","Male","37","0.0399073428135079","0.0276957449383747","0.0521189406886411","4"
"4 on Scale 1 to 10","1988","Urban Area","Female","152","0.040180378698457","0.0341044126854859","0.0462563447114281","4"
"4 on Scale 1 to 10","1988","Urban Area","Male","139","0.0375341740187933","0.0316068914204468","0.0434614566171399","4"
"5 on Scale 1 to 10","1988","Urban Area","Female","520","0.140458451007889","0.129708143534785","0.151208758480993","5"
"5 on Scale 1 to 10","1988","Rural Area","Male","112","0.119829862765205","0.0995691201050541","0.140090605425355","5"
"5 on Scale 1 to 10","1988","Rural Area","Female","137","0.141901987745572","0.120581207635164","0.16322276785598","5"
"5 on Scale 1 to 10","1988","Urban Area","Male","462","0.123117755885033","0.112871138334025","0.133364373436041","5"
"6 on Scale 1 to 10","1988","Rural Area","Female","92","0.107009502619137","0.0881219801025945","0.125897025135679","6"
"6 on Scale 1 to 10","1988","Urban Area","Female","375","0.0841211101314484","0.0755332486000017","0.0927089716628951","6"
"6 on Scale 1 to 10","1988","Rural Area","Male","99","0.103020118212528","0.0840555967783293","0.121984639646727","6"
"6 on Scale 1 to 10","1988","Urban Area","Male","391","0.100744901641495","0.0913584264601335","0.110131376822857","6"
"7 on Scale 1 to 10","1988","Rural Area","Female","179","0.16640776533211","0.143651340751677","0.189164189912543","7"
"7 on Scale 1 to 10","1988","Rural Area","Male","209","0.218709075966038","0.192920384448613","0.244497767483463","7"
"7 on Scale 1 to 10","1988","Urban Area","Female","740","0.174126555827237","0.162393726129322","0.185859385525152","7"
"7 on Scale 1 to 10","1988","Urban Area","Male","774","0.196273111572024","0.183887022585029","0.20865920055902","7"
"8 on Scale 1 to 10","1988","Rural Area","Female","280","0.274740250609237","0.247466281991377","0.302014219227097","8"
"8 on Scale 1 to 10","1988","Rural Area","Male","263","0.263249087095615","0.235774365971442","0.290723808219787","8"
"8 on Scale 1 to 10","1988","Urban Area","Male","1153","0.289771508127764","0.275624114764648","0.30391890149088","8"
"8 on Scale 1 to 10","1988","Urban Area","Female","1123","0.280452594781004","0.266553934233415","0.294351255328594","8"
"9 on Scale 1 to 10","1988","Rural Area","Male","133","0.12032475133308","0.10002792259023","0.140621580075929","9"
"9 on Scale 1 to 10","1988","Rural Area","Female","131","0.10826107649847","0.0892767394381865","0.127245413558754","9"
"9 on Scale 1 to 10","1988","Urban Area","Female","497","0.114783594318929","0.104921295702119","0.124645892935739","9"
"9 on Scale 1 to 10","1988","Urban Area","Male","493","0.116824289559859","0.106807243385208","0.126841335734509","9"
"0 Completely dissatisfied","1989","Rural Area","Male","9","","","","0"
"0 Completely dissatisfied","1989","Urban Area","Female","25","","","","0"
"0 Completely dissatisfied","1989","Urban Area","Male","25","","","","0"
"0 Completely dissatisfied","1989","Rural Area","Female","6","","","","0"
"1 on Scale 1 to 10","1989","Rural Area","Male","4","","","","1"
"1 on Scale 1 to 10","1989","Rural Area","Female","7","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","Male","19","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","Female","19","","","","1"
"10 Completely satisfied","1989","Rural Area","Female","78","0.0778232663649975","0.0609297002554269","0.094716832474568","10"
"10 Completely satisfied","1989","Rural Area","Male","89","0.086736875499788","0.0688207634364749","0.104652987563101","10"
"10 Completely satisfied","1989","Urban Area","Female","362","0.100376507069273","0.091004103997829","0.109748910140717","10"
"10 Completely satisfied","1989","Urban Area","Male","305","0.0806946617322448","0.0720518885920114","0.0893374348724783","10"
"2 on Scale 1 to 10","1989","Urban Area","Female","47","0.0132978992572468","0.00972526079190003","0.0168705377225936","2"
"2 on Scale 1 to 10","1989","Rural Area","Male","10","","","","2"
"2 on Scale 1 to 10","1989","Rural Area","Female","20","","","","2"
"2 on Scale 1 to 10","1989","Urban Area","Male","39","0.0100218125234398","0.00686108709906945","0.0131825379478102","2"
"3 on Scale 1 to 10","1989","Rural Area","Male","20","","","","3"
"3 on Scale 1 to 10","1989","Urban Area","Female","112","0.0324298753801151","0.0269050521229624","0.0379546986372678","3"
"3 on Scale 1 to 10","1989","Urban Area","Male","91","0.0278250896833749","0.0226060414489652","0.0330441379177846","3"
"3 on Scale 1 to 10","1989","Rural Area","Female","29","","","","3"
"4 on Scale 1 to 10","1989","Rural Area","Female","43","0.0442934051350994","0.0313188835284366","0.0572679267417622","4"
"4 on Scale 1 to 10","1989","Rural Area","Male","32","0.0347278282717241","0.0230729530594221","0.046382703484026","4"
"4 on Scale 1 to 10","1989","Urban Area","Female","152","0.0403727438283025","0.0342337111585726","0.0465117764980323","4"
"4 on Scale 1 to 10","1989","Urban Area","Male","136","0.0377485028455685","0.0317007367854094","0.0437962689057275","4"
"5 on Scale 1 to 10","1989","Rural Area","Male","114","0.124026459066988","0.103044473258312","0.145008444875665","5"
"5 on Scale 1 to 10","1989","Urban Area","Female","509","0.128007596196683","0.117587331620029","0.138427860773336","5"
"5 on Scale 1 to 10","1989","Urban Area","Male","444","0.121411898340756","0.111047977112855","0.131775819568657","5"
"5 on Scale 1 to 10","1989","Rural Area","Female","145","0.164497709826343","0.141119390944885","0.1878760287078","5"
"6 on Scale 1 to 10","1989","Urban Area","Male","389","0.104122235538126","0.0944306029703485","0.113813868105904","6"
"6 on Scale 1 to 10","1989","Rural Area","Male","109","0.110700970498433","0.0907279592920244","0.130673981704841","6"
"6 on Scale 1 to 10","1989","Rural Area","Female","89","0.0896427977257382","0.071628259042024","0.107657336409452","6"
"6 on Scale 1 to 10","1989","Urban Area","Female","409","0.104057631003713","0.0945344611857604","0.113580800821666","6"
"7 on Scale 1 to 10","1989","Rural Area","Female","161","0.167425828414117","0.143881721403542","0.190969935424692","7"
"7 on Scale 1 to 10","1989","Rural Area","Male","191","0.205652858325121","0.179924239908816","0.231381476741426","7"
"7 on Scale 1 to 10","1989","Urban Area","Female","675","0.160556719476389","0.149106483273384","0.172006955679395","7"
"7 on Scale 1 to 10","1989","Urban Area","Male","701","0.181619701739717","0.169385943840716","0.193853459638718","7"
"8 on Scale 1 to 10","1989","Urban Area","Female","1099","0.279267759303587","0.265275047180117","0.293260471427057","8"
"8 on Scale 1 to 10","1989","Rural Area","Male","257","0.27422668275141","0.245827929375688","0.302625436127132","8"
"8 on Scale 1 to 10","1989","Rural Area","Female","272","0.282561443785996","0.254168636506639","0.310954251065353","8"
"8 on Scale 1 to 10","1989","Urban Area","Male","1175","0.298945588439294","0.284418694773042","0.313472482105546","8"
"9 on Scale 1 to 10","1989","Rural Area","Female","116","0.105676569082867","0.0862902130251035","0.125062925140629","9"
"9 on Scale 1 to 10","1989","Urban Area","Female","540","0.130476620679338","0.119971246976771","0.140981994381906","9"
"9 on Scale 1 to 10","1989","Rural Area","Male","113","0.110402320924684","0.0904529206347999","0.130351721214568","9"
"9 on Scale 1 to 10","1989","Urban Area","Male","491","0.12491995766237","0.114428384255385","0.135411531069356","9"
"0 Completely dissatisfied","1990","Rural Area","Male","21","","","","0"
"0 Completely dissatisfied","1990","Urban Area","Female","31","0.00751381533719262","0.00503147793082757","0.00999615274355767","0"
"0 Completely dissatisfied","1990","Urban Area","Male","27","","","","0"
"0 Completely dissatisfied","1990","Rural Area","Female","25","","","","0"
"1 on Scale 1 to 10","1990","Urban Area","Male","16","","","","1"
"1 on Scale 1 to 10","1990","Urban Area","Female","21","","","","1"
"1 on Scale 1 to 10","1990","Rural Area","Male","10","","","","1"
"1 on Scale 1 to 10","1990","Rural Area","Female","9","","","","1"
"10 Completely satisfied","1990","Rural Area","Female","193","0.0877962228976291","0.0765488743196071","0.099043571475651","10"
"10 Completely satisfied","1990","Rural Area","Male","181","0.0807983948099225","0.06961452245023","0.091982267169615","10"
"10 Completely satisfied","1990","Urban Area","Female","420","0.0940282759884012","0.0856384128520618","0.102418139124741","10"
"10 Completely satisfied","1990","Urban Area","Male","356","0.0831146653595596","0.0750056736448123","0.091223657074307","10"
"2 on Scale 1 to 10","1990","Rural Area","Male","19","","","","2"
"2 on Scale 1 to 10","1990","Urban Area","Female","43","0.00886145219555301","0.00616751199562242","0.0115553923954836","2"
"2 on Scale 1 to 10","1990","Urban Area","Male","37","0.00811503880766366","0.00547963926330662","0.0107504383520207","2"
"2 on Scale 1 to 10","1990","Rural Area","Female","29","","","","2"
"3 on Scale 1 to 10","1990","Urban Area","Female","118","0.0255143925307995","0.0209817794382923","0.0300470056233067","3"
"3 on Scale 1 to 10","1990","Rural Area","Male","65","0.0306959107561329","0.0236171744805896","0.0377746470316761","3"
"3 on Scale 1 to 10","1990","Rural Area","Female","57","0.0262042815004555","0.01985555871484","0.0325530042860709","3"
"3 on Scale 1 to 10","1990","Urban Area","Male","83","0.0181699941190682","0.0142465627794695","0.0220934254586668","3"
"4 on Scale 1 to 10","1990","Rural Area","Female","68","0.029293169322211","0.0225913374350067","0.0359950012094152","4"
"4 on Scale 1 to 10","1990","Urban Area","Female","126","0.0279155692949535","0.0231803122800112","0.0326508263098958","4"
"4 on Scale 1 to 10","1990","Rural Area","Male","75","0.0316431882475934","0.0244595695565956","0.0388268069385912","4"
"4 on Scale 1 to 10","1990","Urban Area","Male","110","0.0235117737611071","0.019060885250244","0.0279626622719702","4"
"5 on Scale 1 to 10","1990","Urban Area","Female","688","0.145173432115787","0.135047129637965","0.155299734593608","5"
"5 on Scale 1 to 10","1990","Rural Area","Male","357","0.133612762392747","0.119650189834732","0.147575334950763","5"
"5 on Scale 1 to 10","1990","Rural Area","Female","444","0.174739103316495","0.159646749054344","0.189831457578647","5"
"5 on Scale 1 to 10","1990","Urban Area","Male","575","0.12340794879532","0.113746531418214","0.133069366172425","5"
"6 on Scale 1 to 10","1990","Rural Area","Male","256","0.104148272747488","0.0916131222653588","0.116683423229618","6"
"6 on Scale 1 to 10","1990","Urban Area","Female","459","0.0932093641482048","0.0848523410231826","0.101566387273227","6"
"6 on Scale 1 to 10","1990","Urban Area","Male","458","0.0967122445348851","0.0880301540825699","0.1053943349872","6"
"6 on Scale 1 to 10","1990","Rural Area","Female","290","0.110549093523683","0.098086601606212","0.123011585441155","6"
"7 on Scale 1 to 10","1990","Rural Area","Female","457","0.185584325037393","0.170133203327169","0.201035446747617","7"
"7 on Scale 1 to 10","1990","Rural Area","Male","437","0.202807205271297","0.186306260110266","0.219308150432329","7"
"7 on Scale 1 to 10","1990","Urban Area","Female","851","0.178711224078344","0.167698565465872","0.189723882690815","7"
"7 on Scale 1 to 10","1990","Urban Area","Male","919","0.211162401558904","0.199173687262885","0.223151115854923","7"
"8 on Scale 1 to 10","1990","Rural Area","Male","654","0.299250550949177","0.280458061711567","0.318043040186787","8"
"8 on Scale 1 to 10","1990","Urban Area","Female","1339","0.291190729078142","0.27813137237114","0.304250085785145","8"
"8 on Scale 1 to 10","1990","Urban Area","Male","1349","0.30645252958426","0.292910298681488","0.319994760487032","8"
"8 on Scale 1 to 10","1990","Rural Area","Female","650","0.26957670848032","0.25194092348372","0.287212493476919","8"
"9 on Scale 1 to 10","1990","Rural Area","Female","210","0.0920334223017425","0.0805446394013728","0.103522205202112","9"
"9 on Scale 1 to 10","1990","Urban Area","Female","553","0.121883928307903","0.1124798225961","0.131288034019707","9"
"9 on Scale 1 to 10","1990","Rural Area","Male","206","0.095984702027204","0.0838961481960021","0.108073255858406","9"
"9 on Scale 1 to 10","1990","Urban Area","Male","522","0.11981644901433","0.1102771742225","0.12935572380616","9"
"0 Completely dissatisfied","1991","Urban Area","Female","30","0.00635992725403117","0.00403908867527521","0.00868076583278712","0"
"0 Completely dissatisfied","1991","Urban Area","Male","14","","","","0"
"0 Completely dissatisfied","1991","Rural Area","Male","30","0.0128736020370097","0.00820632494208749","0.0175408791319318","0"
"0 Completely dissatisfied","1991","Rural Area","Female","18","","","","0"
"1 on Scale 1 to 10","1991","Urban Area","Male","17","","","","1"
"1 on Scale 1 to 10","1991","Urban Area","Female","20","","","","1"
"1 on Scale 1 to 10","1991","Rural Area","Male","7","","","","1"
"1 on Scale 1 to 10","1991","Rural Area","Female","14","","","","1"
"10 Completely satisfied","1991","Rural Area","Female","130","0.0659893961488424","0.0559921924499939","0.0759865998476909","10"
"10 Completely satisfied","1991","Rural Area","Male","122","0.0606176783867573","0.0507378817839616","0.070497474989553","10"
"10 Completely satisfied","1991","Urban Area","Female","349","0.082741026188772","0.0746981617634725","0.0907838906140715","10"
"10 Completely satisfied","1991","Urban Area","Male","295","0.0707639079934502","0.063124259014449","0.0784035569724515","10"
