"plh0182","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","Couple + C. GT 16 ","Male","199","0.165131584250416","0.142915254163412","0.18734791433742","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","Female","184","0.200273352003455","0.174185024192828","0.226361679814082","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","Male","154","0.148552729143474","0.125596432568037","0.171509025718911","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","Female","156","0.168094041482989","0.142001110447843","0.194186972518135","10"
"10 Completely satisfied","1984","1-pers.-HH","Male","99","0.175439900598619","0.143360477088228","0.207519324109011","10"
"10 Completely satisfied","1984","1-pers.-HH","Female","163","0.220255942306378","0.191430386251311","0.249081498361446","10"
"10 Completely satisfied","1984","(Married) couple without C. ","Male","336","0.249934820470591","0.226812725631971","0.273056915309212","10"
"10 Completely satisfied","1984","(Married) couple without C. ","Female","333","0.253204251002381","0.229956289831878","0.276452212172883","10"
"10 Completely satisfied","1984","Single parent ","Male","25","","","","10"
"10 Completely satisfied","1984","Single parent ","Female","36","0.0973080633095693","0.0675482776282592","0.127067848990879","10"
"2 on Scale 1 to 10","1984","1-pers.-HH","Female","18","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","14","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","14","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","14","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","15","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","10","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","2","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","Male","10","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","Male","17","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","Female","8","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","Male","3","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","Female","7","","","","2"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","14","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","22","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","Female","9","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","Male","18","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","Female","23","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Male","21","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Female","17","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","Male","10","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","31","0.0162331304489393","0.00990513811982788","0.0225611227780508","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","24","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","17","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","18","","","","3"
"4 on Scale 1 to 10","1984","1-pers.-HH","Female","25","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Female","27","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","Male","8","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","40","0.0218868501337088","0.0145768907816464","0.0291968094857713","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","28","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","Male","17","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Male","29","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","30","0.0332532069446146","0.0215652927836546","0.0449411211055746","4"
"4 on Scale 1 to 10","1984","Single parent ","Female","28","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","27","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","21","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","23","","","","4"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Male","129","0.092798203266665","0.0773034013802856","0.108293005153044","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Female","123","0.153820610832868","0.128726239103579","0.178914982562156","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","150","0.090047332067311","0.0757460949483235","0.104348569186298","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","178","0.115244549442614","0.0992548415862539","0.131234257298974","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","100","0.0957545039289562","0.0781480857610524","0.11336092209686","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","112","0.121512053519669","0.100213924210101","0.142810182829237","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","106","0.1077392762635","0.0877261218808184","0.127752430646182","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","99","0.126826035448974","0.103605930050833","0.150046140847115","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Male","79","0.150360657076223","0.120214245383818","0.180507068768628","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Female","144","0.106609952945312","0.0901105629744899","0.123109342916135","5"
"5 on Scale 1 to 10","1984","Single parent ","Male","35","0.175185420393425","0.122238264047707","0.228132576739143","5"
"5 on Scale 1 to 10","1984","Single parent ","Female","70","0.162050180069168","0.125048676839945","0.199051683298392","5"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Male","108","0.0810683872387676","0.0664926122296944","0.0956441622478408","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","89","0.0961118625547713","0.0784761070137747","0.113747618095768","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Female","65","0.0827557110326037","0.0635920122813668","0.10191940978384","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","59","0.0825586702139156","0.0633551837187462","0.101762156709085","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Male","46","0.0802975372823563","0.0573769364084337","0.103218138156279","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","121","0.0752757561950814","0.0620642481435543","0.0884872642466085","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","62","0.0672338969402077","0.0509092275173992","0.0835585663630162","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","64","0.0781753155171007","0.0608475876557932","0.0955030433784083","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Female","113","0.0814482888334166","0.0668251284180966","0.0960714492487367","6"
"6 on Scale 1 to 10","1984","Single parent ","Male","17","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","Female","45","0.127261163514635","0.0937973293691959","0.160724997660074","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","137","0.0846615573662095","0.0707536189537946","0.0985694957786243","6"
"7 on Scale 1 to 10","1984","1-pers.-HH","Male","85","0.170559861283784","0.138836284147919","0.202283438419648","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Male","207","0.154726446995283","0.13541364846119","0.174039245529376","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Female","206","0.148849716609419","0.129820295067122","0.167879138151717","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","Female","90","0.111716248571568","0.0898047606049207","0.133627736538215","7"
"7 on Scale 1 to 10","1984","Single parent ","Male","30","0.17283911407445","0.120172971982322","0.225505256166579","7"
"7 on Scale 1 to 10","1984","Single parent ","Female","66","0.181844512823729","0.143113966127552","0.220575059519907","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","175","0.169578753017713","0.147125298126931","0.192032207908494","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","133","0.155576225036792","0.131948836844109","0.179203613229476","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","159","0.180729137969818","0.155891489645604","0.205566786294033","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","248","0.167277203746831","0.148630701060272","0.18592370643339","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","212","0.140445547918059","0.123047144613986","0.157843951222132","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","125","0.17693971674057","0.150311745702312","0.203567687778828","7"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","422","0.288641226756575","0.266002483825645","0.311279969687504","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","377","0.257288534272202","0.235398875629329","0.279178192915074","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","225","0.249576452453739","0.221365424838325","0.277787480069154","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Female","181","0.224169604659048","0.195162151614186","0.25317705770391","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Male","322","0.240059245655172","0.217249870961291","0.262868620349053","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Female","301","0.229891822156963","0.207396817595821","0.252386826718106","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","269","0.301240597285623","0.271626178540801","0.330855016030446","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","206","0.264247393460476","0.233480698184766","0.295014088736186","8"
"8 on Scale 1 to 10","1984","Single parent ","Male","39","0.209111159253287","0.152466127497315","0.265756191009259","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","288","0.268631238726361","0.242109945901721","0.295152531551001","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Male","111","0.20450020596492","0.170481473973934","0.238518937955906","8"
"8 on Scale 1 to 10","1984","Single parent ","Female","79","0.205876938839899","0.165276254085646","0.246477623594153","8"
"9 on Scale 1 to 10","1984","Single parent ","Male","24","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Female","174","0.127387251578134","0.109562552066782","0.145211951089487","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","143","0.135994721784025","0.115484637064407","0.156504806503642","9"
"9 on Scale 1 to 10","1984","Single parent ","Female","28","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","242","0.161012546070653","0.142607949574472","0.179417142566833","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Male","54","0.095809167258375","0.0709844224013679","0.120633912115382","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Female","85","0.105805359338929","0.084410585284466","0.127200133393393","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Male","158","0.11973171486508","0.102394616146748","0.137068813583411","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","210","0.14196152212665","0.124524694005801","0.159398350247499","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","118","0.128745066377065","0.106912650335573","0.150577482418557","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","105","0.11296343692543","0.0925308977650736","0.133395976085787","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","94","0.113927349721945","0.0917577295464608","0.136096969897429","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","9","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","12","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","10","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","4","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","6","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","10","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","12","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","11","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","10","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","6","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","7","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","3","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","1","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","3","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","5","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","3","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","5","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","3","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","3","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","7","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","2","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","6","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","5","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","55","0.11039757842276","0.0820354106643155","0.138759746181204","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","103","0.156010933108251","0.129187376841235","0.182834489375267","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","213","0.180132754683642","0.158532970250141","0.201732539117143","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","213","0.182438673296728","0.160731667306078","0.204145679287379","10"
"10 Completely satisfied","1985","Single parent ","Male","19","","","","10"
"10 Completely satisfied","1985","Single parent ","Female","48","0.134273536895611","0.0987568848192426","0.16979018897198","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","173","0.119795023460521","0.102402239569017","0.137187807352024","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","186","0.140801307441513","0.122150612893761","0.159452001989265","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","126","0.107449367775029","0.0892229768397173","0.125675758710342","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","133","0.12659513440649","0.105037986388016","0.148152282424964","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","101","0.111040431499397","0.0893503019993636","0.13273056099943","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","80","0.0994635889512946","0.0769525310313728","0.121974646871217","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","11","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","13","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","10","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","14","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","2","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","16","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","13","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","12","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","9","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","10","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","6","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","11","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","27","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","8","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","23","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","14","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","24","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","18","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","35","0.0257288675028778","0.0172486292281844","0.0342091057775712","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","21","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","30","0.0239789444426623","0.0149751215850359","0.0329827673002887","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","17","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","20","","","","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","11","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","28","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","22","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","23","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","17","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","33","0.0219881812397911","0.0141335733760004","0.0298427891035818","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","40","0.0291484552626594","0.0201279877453981","0.0381689227799206","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","34","0.0319100183050778","0.0215656563695392","0.0422543802406165","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","35","0.0378241698616972","0.0254565275222199","0.0501918122011745","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","33","0.0287202048570528","0.0193327632736278","0.0381076464404778","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","16","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","21","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","132","0.109935845863004","0.0923541153055407","0.127517576420467","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","107","0.149472260587956","0.123115321609831","0.17582919956608","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","33","0.188093713204243","0.132232642131858","0.243954784276627","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","64","0.181405401005595","0.141262754222485","0.221548047788705","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","154","0.110598308405637","0.093799401617807","0.127397215193466","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","151","0.110128872739503","0.0933424167242521","0.126915328754753","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","109","0.102628939862213","0.0847680427337982","0.120489836990627","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","108","0.114834059149446","0.0941649052541966","0.135503213044696","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","87","0.118605366620034","0.0962841459384833","0.140926587301585","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","85","0.135530426036539","0.10978462185081","0.161276230222267","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","138","0.110201485962439","0.0926011536862742","0.127801818238604","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","69","0.157718640058766","0.124732478909018","0.190704801208515","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","63","0.0854113837474131","0.0647508658773984","0.106071901617428","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","112","0.08450378673173","0.0695892000187017","0.0994183734447583","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","103","0.087021219052822","0.0711787004054024","0.102863737700242","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","59","0.0891549948736915","0.0677207452546975","0.110589244492685","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","80","0.0952456383833793","0.0749796186437126","0.115511658123046","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","38","0.103559582730489","0.0718199190566914","0.135299246404287","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","126","0.0865106442949466","0.0714534407481974","0.101567847841696","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","101","0.101441088697079","0.0836721067342796","0.119210070659877","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","84","0.0913093376253017","0.0726351971270752","0.109983478123528","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","52","0.112346511714597","0.0837664476532903","0.140926575775905","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","100","0.0821293315534567","0.0666973678384433","0.0975612952684701","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","17","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","81","0.166440789838618","0.132730710013538","0.200150869663698","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","61","0.185319006025258","0.144842759404947","0.225795252645568","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","213","0.170194305153927","0.149071965539622","0.191316644768231","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","193","0.153888683184169","0.13360726139082","0.174170104977517","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","29","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","102","0.143677072956618","0.117748241162753","0.169605904750484","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","257","0.20702739483372","0.18532534266735","0.22872944700009","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","268","0.19746828790813","0.17612188788737","0.218814687928891","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","220","0.19501453318854","0.171695538329692","0.218333528047388","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","145","0.161923813791657","0.138041736174343","0.185805891408971","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","139","0.184106892735498","0.157350212632784","0.210863572838212","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","106","0.145107611018595","0.118615655006248","0.171599567030943","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","371","0.287663118326114","0.263416978248025","0.311909258404204","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","329","0.271080406153291","0.246095933936809","0.296064878369773","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","38","0.229148669992018","0.169070990469181","0.289226349514855","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","357","0.270682132880435","0.246857123323818","0.294507142437052","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","333","0.271716504447478","0.246713652628857","0.296719356266099","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","174","0.244724458249066","0.212943877659514","0.276505038838619","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","76","0.221756289507523","0.178480774706176","0.265031804308869","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","321","0.287146859895389","0.260519115026672","0.313774604764107","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","174","0.266548207950283","0.23329091665155","0.299805499249016","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","247","0.285123537622156","0.255854595385991","0.314392479858322","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","111","0.241715501369986","0.202969221593","0.280461781146972","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","230","0.299920321312001","0.268286092453352","0.33155455017065","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Female","161","0.131994787926989","0.112969954571978","0.151019621282","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","170","0.131265650330397","0.113157924670336","0.149373375990458","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Female","77","0.114347725851906","0.0908234742637092","0.137871977440102","9"
"9 on Scale 1 to 10","1985","Single parent ","Male","26","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","162","0.120413076059676","0.102981606163263","0.13784454595609","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","115","0.124185664612129","0.101417798554969","0.146953530669289","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Male","50","0.113196200971731","0.0845219971536906","0.141870404789772","9"
"9 on Scale 1 to 10","1985","Single parent ","Female","17","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","117","0.174194592788488","0.145666719297887","0.20272246627909","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Male","140","0.113089992507253","0.0952894528548752","0.130890532159631","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","139","0.124849971890456","0.105395573824776","0.144304369956137","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","118","0.13677206030723","0.114496100174828","0.159048020439633","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Female","4","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Male","1","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Female","6","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Male","","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Female","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Male","9","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Female","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Female","4","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Male","3","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Female","6","","","","0"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Male","10","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","4","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Male","2","","","","1"
