"plh0162","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1990","no migration background","Male","107","0.0488225100195196","0.0394780385733076","0.0581669814657316","4"
"4 on Scale 1 to 10","1990","no migration background","Female","112","0.0477850719635318","0.0389691654053423","0.0566009785217213","4"
"4 on Scale 1 to 10","1990","direct migration background","Male","4","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","Female","4","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","Male","","","","","4"
"5 on Scale 1 to 10","1990","no migration background","Male","447","0.220902130751717","0.202913012837949","0.238891248665486","5"
"5 on Scale 1 to 10","1990","no migration background","Female","512","0.230239067612446","0.212840207153364","0.247637928071529","5"
"5 on Scale 1 to 10","1990","direct migration background","Male","17","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","Female","22","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","1990","no migration background","Male","284","0.139182313171078","0.124172975660277","0.15419165068188","6"
"6 on Scale 1 to 10","1990","no migration background","Female","309","0.13976766465968","0.125437057226208","0.154098272093151","6"
"6 on Scale 1 to 10","1990","direct migration background","Male","5","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","Female","12","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","1990","no migration background","Male","328","0.158638285188409","0.142796311630042","0.174480258746775","7"
"7 on Scale 1 to 10","1990","no migration background","Female","354","0.150292862992763","0.135523656071705","0.165062069913821","7"
"7 on Scale 1 to 10","1990","direct migration background","Male","8","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","Female","6","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","Female","1","","","","7"
"8 on Scale 1 to 10","1990","no migration background","Female","451","0.196480470426102","0.180059028970836","0.212901911881368","8"
"8 on Scale 1 to 10","1990","direct migration background","Female","17","","","","8"
"8 on Scale 1 to 10","1990","no migration background","Male","414","0.201680974605374","0.184281560953948","0.2190803882568","8"
"8 on Scale 1 to 10","1990","direct migration background","Male","12","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","1990","no migration background","Male","119","0.0562792142259665","0.0462858968432829","0.0662725316086502","9"
"9 on Scale 1 to 10","1990","no migration background","Female","124","0.0514164103676917","0.0422891162922123","0.0605437044431712","9"
"9 on Scale 1 to 10","1990","direct migration background","Male","2","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","Female","4","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","1991","no migration background","Male","51","0.00736585285273225","0.00501816957651116","0.00971353612895333","0"
"0 Completely dissatisfied","1991","no migration background","Female","62","0.00931890422248705","0.00679037271243675","0.0118474357325373","0"
"0 Completely dissatisfied","1991","direct migration background","Male","13","","","","0"
"0 Completely dissatisfied","1991","direct migration background","Female","8","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1991","direct migration background","Male","13","","","","1"
"1 on Scale 1 to 10","1991","no migration background","Male","27","","","","1"
"1 on Scale 1 to 10","1991","no migration background","Female","37","0.00608564019736643","0.00403897583887835","0.0081323045558545","1"
"1 on Scale 1 to 10","1991","direct migration background","Female","6","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1991","no migration background","Male","370","0.0842064801018573","0.0765820932916656","0.091830866912049","10"
"10 Completely satisfied","1991","no migration background","Female","476","0.0955986162692906","0.0878606751581513","0.10333655738043","10"
"10 Completely satisfied","1991","direct migration background","Female","100","0.0932697428274802","0.0772251811416353","0.109314304513325","10"
"10 Completely satisfied","1991","direct migration background","Male","96","0.0882548240783506","0.0732285145451444","0.103281133611557","10"
"10 Completely satisfied","1991","indirect migration background","Male","12","","","","10"
"10 Completely satisfied","1991","indirect migration background","Female","21","","","","10"
"2 on Scale 1 to 10","1991","no migration background","Male","82","0.0131704002834652","0.0100403309875328","0.0163004695793976","2"
"2 on Scale 1 to 10","1991","direct migration background","Male","20","","","","2"
"2 on Scale 1 to 10","1991","no migration background","Female","84","0.0108381648954074","0.00811339042845485","0.0135629393623599","2"
"2 on Scale 1 to 10","1991","direct migration background","Female","16","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1991","no migration background","Male","200","0.0295445275561041","0.0248955257719723","0.034193529340236","3"
"3 on Scale 1 to 10","1991","no migration background","Female","194","0.0287972456861605","0.0243962652641248","0.0331982261081962","3"
"3 on Scale 1 to 10","1991","direct migration background","Male","50","0.0396043454270172","0.0292733330936754","0.049935357760359","3"
"3 on Scale 1 to 10","1991","direct migration background","Female","37","0.0321973682136223","0.0224581970149239","0.0419365394123207","3"
"3 on Scale 1 to 10","1991","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Female","3","","","","3"
"4 on Scale 1 to 10","1991","no migration background","Female","267","0.042208645047147","0.0369174329565928","0.0474998571377012","4"
"4 on Scale 1 to 10","1991","direct migration background","Male","57","0.0333449526047685","0.0238345877024114","0.0428553175071256","4"
"4 on Scale 1 to 10","1991","direct migration background","Female","67","0.049389694943518","0.0374350180020516","0.0613443718849843","4"
"4 on Scale 1 to 10","1991","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","1991","no migration background","Male","237","0.0426231527140588","0.0370769258936138","0.0481693795345039","4"
"4 on Scale 1 to 10","1991","indirect migration background","Female","9","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Male","731","0.129465735385162","0.120248435075027","0.138683035695298","5"
"5 on Scale 1 to 10","1991","no migration background","Female","927","0.152379855503201","0.142922201505588","0.161837509500813","5"
"5 on Scale 1 to 10","1991","direct migration background","Male","212","0.140283598411068","0.12188742809203","0.158679768730106","5"
"5 on Scale 1 to 10","1991","direct migration background","Female","191","0.151170178053003","0.1314067721427","0.170933583963305","5"
"5 on Scale 1 to 10","1991","indirect migration background","Male","22","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Female","16","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","Female","177","0.129858553835771","0.111312623580308","0.148404484091234","6"
"6 on Scale 1 to 10","1991","indirect migration background","Male","22","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","Female","13","","","","6"
"6 on Scale 1 to 10","1991","direct migration background","Male","177","0.126044842385851","0.108463441303129","0.143626243468574","6"
"6 on Scale 1 to 10","1991","no migration background","Male","624","0.113595573606278","0.104883329328763","0.122307817883792","6"
"6 on Scale 1 to 10","1991","no migration background","Female","638","0.104680023188385","0.0966236411866039","0.112736405190166","6"
"7 on Scale 1 to 10","1991","direct migration background","Male","265","0.173755024231573","0.153684003087914","0.193826045375231","7"
"7 on Scale 1 to 10","1991","no migration background","Male","916","0.185224840683971","0.174558833146896","0.195890848221046","7"
"7 on Scale 1 to 10","1991","no migration background","Female","883","0.160834212375107","0.151166313231217","0.170502111518996","7"
"7 on Scale 1 to 10","1991","direct migration background","Female","227","0.158102188111639","0.137973427067305","0.178230949155972","7"
"7 on Scale 1 to 10","1991","indirect migration background","Male","30","0.180118466905571","0.122854726454116","0.237382207357026","7"
"7 on Scale 1 to 10","1991","indirect migration background","Female","42","0.243808450050096","0.180372997290707","0.307243902809485","7"
"8 on Scale 1 to 10","1991","no migration background","Male","1339","0.2743220581124","0.262072068859596","0.286572047365203","8"
"8 on Scale 1 to 10","1991","no migration background","Female","1386","0.269142303801277","0.257470811089941","0.280813796512614","8"
"8 on Scale 1 to 10","1991","direct migration background","Male","335","0.251147733710783","0.228175190718811","0.274120276702755","8"
"8 on Scale 1 to 10","1991","direct migration background","Female","326","0.266237254793623","0.241851811448836","0.29062269813841","8"
"8 on Scale 1 to 10","1991","indirect migration background","Female","49","0.245039437930571","0.181495827996488","0.308583047864655","8"
"8 on Scale 1 to 10","1991","indirect migration background","Male","41","0.183761501483843","0.126050203489674","0.241472799478012","8"
"9 on Scale 1 to 10","1991","no migration background","Male","519","0.114838342804091","0.106084713802191","0.123591971805991","9"
"9 on Scale 1 to 10","1991","indirect migration background","Male","34","0.208476561548071","0.147944488564736","0.269008634531405","9"
"9 on Scale 1 to 10","1991","no migration background","Female","593","0.120116388814172","0.111561137810406","0.128671639817937","9"
"9 on Scale 1 to 10","1991","direct migration background","Male","131","0.111477802750063","0.0948063015523947","0.128149303947732","9"
"9 on Scale 1 to 10","1991","direct migration background","Female","107","0.0960922485795411","0.0798320948615349","0.112352402297547","9"
"9 on Scale 1 to 10","1991","indirect migration background","Female","20","","","","9"
"0 Completely dissatisfied","1992","no migration background","Male","28","","","","0"
"0 Completely dissatisfied","1992","no migration background","Female","38","0.00693294176532467","0.00472597272798632","0.00913991080266303","0"
"0 Completely dissatisfied","1992","direct migration background","Male","13","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Female","12","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Male","3","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Male","26","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Male","12","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Female","4","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Female","25","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1992","no migration background","Male","270","0.0683393042641493","0.0612857775169245","0.0753928310113741","10"
"10 Completely satisfied","1992","no migration background","Female","359","0.0779786850424379","0.0708467626208064","0.0851106074640695","10"
"10 Completely satisfied","1992","direct migration background","Male","86","0.0872622238887339","0.0720490960569876","0.10247535172048","10"
"10 Completely satisfied","1992","direct migration background","Female","71","0.065392191512973","0.0515764822934676","0.0792079007324784","10"
"10 Completely satisfied","1992","indirect migration background","Male","17","","","","10"
"10 Completely satisfied","1992","indirect migration background","Female","19","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Male","94","0.0176423404952119","0.013962279036918","0.0213224019535059","2"
"2 on Scale 1 to 10","1992","direct migration background","Male","24","","","","2"
"2 on Scale 1 to 10","1992","no migration background","Female","97","0.0143857155701699","0.011218574519303","0.0175528566210367","2"
"2 on Scale 1 to 10","1992","direct migration background","Female","16","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Female","1","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Female","216","0.0375310265528674","0.0324758448888227","0.042586208216912","3"
"3 on Scale 1 to 10","1992","no migration background","Male","179","0.031682973226643","0.0267867196326846","0.0365792268206015","3"
"3 on Scale 1 to 10","1992","direct migration background","Male","47","0.035705955921827","0.0257034817669546","0.0457084300766993","3"
"3 on Scale 1 to 10","1992","direct migration background","Female","49","0.0286913618650126","0.0193620471820584","0.0380206765479668","3"
"3 on Scale 1 to 10","1992","indirect migration background","Male","8","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Female","9","","","","3"
"4 on Scale 1 to 10","1992","direct migration background","Male","96","0.0658783903847019","0.0525061072737624","0.0792506734956413","4"
"4 on Scale 1 to 10","1992","direct migration background","Female","84","0.0635616722146255","0.049927374187412","0.0771959702418391","4"
"4 on Scale 1 to 10","1992","indirect migration background","Male","10","","","","4"
"4 on Scale 1 to 10","1992","no migration background","Male","279","0.0505324714265805","0.0444094259955518","0.0566555168576093","4"
"4 on Scale 1 to 10","1992","no migration background","Female","278","0.0492690290872069","0.0435124563168829","0.0550256018575309","4"
"4 on Scale 1 to 10","1992","indirect migration background","Female","13","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Female","882","0.148709730254555","0.139246123101104","0.158173337408007","5"
"5 on Scale 1 to 10","1992","no migration background","Male","773","0.142378499274475","0.13261035220869","0.152146646340261","5"
"5 on Scale 1 to 10","1992","direct migration background","Male","197","0.141770941695797","0.12296792277785","0.160573960613743","5"
"5 on Scale 1 to 10","1992","direct migration background","Female","225","0.17154719691627","0.150479297599687","0.192615096232853","5"
"5 on Scale 1 to 10","1992","indirect migration background","Male","24","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Female","30","0.257862050460595","0.197385627161009","0.318338473760182","5"
"6 on Scale 1 to 10","1992","direct migration background","Male","155","0.113331505580672","0.0962436198496761","0.130419391311667","6"
"6 on Scale 1 to 10","1992","no migration background","Male","614","0.108412325716313","0.0997214505371139","0.117103200895513","6"
"6 on Scale 1 to 10","1992","indirect migration background","Female","13","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Female","739","0.127579874649661","0.118706228643606","0.136453520655717","6"
"6 on Scale 1 to 10","1992","direct migration background","Female","173","0.14173044874782","0.122239231187905","0.161221666307735","6"
"6 on Scale 1 to 10","1992","indirect migration background","Male","17","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Female","1043","0.185797774498556","0.175452677368136","0.196142871628976","7"
"7 on Scale 1 to 10","1992","direct migration background","Female","250","0.189826948119633","0.167910843504848","0.211743052734418","7"
"7 on Scale 1 to 10","1992","no migration background","Male","968","0.199855489184119","0.188676966575408","0.21103401179283","7"
"7 on Scale 1 to 10","1992","direct migration background","Male","273","0.190383420148281","0.169219962552594","0.211546877743969","7"
"7 on Scale 1 to 10","1992","indirect migration background","Male","46","0.205004707791655","0.149606310187844","0.260403105395467","7"
"7 on Scale 1 to 10","1992","indirect migration background","Female","40","0.136586422736591","0.0891116095397299","0.184061235933452","7"
"8 on Scale 1 to 10","1992","no migration background","Female","1286","0.253672030172599","0.242098940253912","0.265245120091286","8"
"8 on Scale 1 to 10","1992","no migration background","Male","1231","0.269842829851341","0.257434715922862","0.28225094377982","8"
"8 on Scale 1 to 10","1992","direct migration background","Male","310","0.250190748766973","0.226843087484765","0.273538410049182","8"
"8 on Scale 1 to 10","1992","indirect migration background","Female","42","0.197378792555686","0.142354353778306","0.252403231333066","8"
"8 on Scale 1 to 10","1992","indirect migration background","Male","53","0.304997473885431","0.241818245132521","0.36817670263834","8"
"8 on Scale 1 to 10","1992","direct migration background","Female","236","0.209250547204153","0.186517990319475","0.231983104088831","8"
"9 on Scale 1 to 10","1992","no migration background","Male","454","0.10200635048991","0.0935459213655393","0.110466779614282","9"
"9 on Scale 1 to 10","1992","no migration background","Female","467","0.0940656582964881","0.0863011834513306","0.101830133141646","9"
"9 on Scale 1 to 10","1992","direct migration background","Male","109","0.0785683276934682","0.0640643311957719","0.0930723241911646","9"
"9 on Scale 1 to 10","1992","direct migration background","Female","110","0.101773889127864","0.0848770076231096","0.118670770632619","9"
"9 on Scale 1 to 10","1992","indirect migration background","Male","24","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Female","33","0.13133066991361","0.0846367443955268","0.178024595431692","9"
"0 Completely dissatisfied","1993","no migration background","Female","31","0.00655238529516481","0.00438476676443571","0.00872000382589392","0"
"0 Completely dissatisfied","1993","direct migration background","Male","8","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Female","12","","","","0"
"0 Completely dissatisfied","1993","no migration background","Male","23","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Male","23","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Male","8","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Female","6","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Female","27","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","1993","no migration background","Male","351","0.0864295766240312","0.0785148137718954","0.094344339476167","10"
"10 Completely satisfied","1993","no migration background","Female","477","0.107725226633746","0.099395731640784","0.116054721626708","10"
"10 Completely satisfied","1993","direct migration background","Female","86","0.106631896379599","0.0891104985289821","0.124153294230215","10"
"10 Completely satisfied","1993","direct migration background","Male","80","0.0874915193519094","0.0720665941675742","0.102916444536245","10"
"10 Completely satisfied","1993","indirect migration background","Male","12","","","","10"
"10 Completely satisfied","1993","indirect migration background","Female","25","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Male","97","0.0195483173460372","0.0156488661709349","0.0234477685211394","2"
"2 on Scale 1 to 10","1993","no migration background","Female","79","0.0153409014872136","0.012038886458394","0.0186429165160332","2"
"2 on Scale 1 to 10","1993","direct migration background","Male","37","0.026380215476017","0.0176312742937288","0.0351291566583052","2"
"2 on Scale 1 to 10","1993","direct migration background","Female","21","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Male","8","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1993","direct migration background","Male","60","0.0443402213565909","0.0331026564081205","0.0555777863050614","3"
"3 on Scale 1 to 10","1993","direct migration background","Female","38","0.0251648968387893","0.0162734359959415","0.0340563576816371","3"
"3 on Scale 1 to 10","1993","no migration background","Male","141","0.0249555399255233","0.0205618298783388","0.0293492499727078","3"
"3 on Scale 1 to 10","1993","no migration background","Female","182","0.0313350276390566","0.0266543094464791","0.0360157458316342","3"
"3 on Scale 1 to 10","1993","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Female","9","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Female","204","0.0339993830664612","0.0291304379837329","0.0388683281491895","4"
"4 on Scale 1 to 10","1993","direct migration background","Female","89","0.0730406708441541","0.0582692361140914","0.0878121055742169","4"
"4 on Scale 1 to 10","1993","indirect migration background","Female","12","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Male","15","","","","4"
"4 on Scale 1 to 10","1993","no migration background","Male","194","0.0351210308049912","0.0299359474112634","0.040306114198719","4"
"4 on Scale 1 to 10","1993","direct migration background","Male","87","0.0647241573082029","0.0512926518393486","0.0781556627770572","4"
"5 on Scale 1 to 10","1993","no migration background","Male","604","0.109117679145865","0.10033567922344","0.11789967906829","5"
"5 on Scale 1 to 10","1993","direct migration background","Male","232","0.168783443689039","0.148335782208599","0.189231105169478","5"
"5 on Scale 1 to 10","1993","direct migration background","Female","208","0.149219904902412","0.128992880284162","0.169446929520663","5"
"5 on Scale 1 to 10","1993","indirect migration background","Male","28","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Female","28","","","","5"
"5 on Scale 1 to 10","1993","no migration background","Female","742","0.134187705008759","0.125030163562503","0.143345246455015","5"
"6 on Scale 1 to 10","1993","no migration background","Male","598","0.120200578110206","0.111040887326947","0.129360268893465","6"
"6 on Scale 1 to 10","1993","no migration background","Female","607","0.106209900437346","0.0979321767273249","0.114487624147367","6"
"6 on Scale 1 to 10","1993","direct migration background","Male","179","0.106815913136132","0.0899538737422162","0.123677952530047","6"
"6 on Scale 1 to 10","1993","direct migration background","Female","164","0.133097286945394","0.113814058520854","0.152380515369934","6"
"6 on Scale 1 to 10","1993","indirect migration background","Male","28","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","Female","30","0.133373697963642","0.0899061452868734","0.176841250640411","6"
"7 on Scale 1 to 10","1993","no migration background","Male","1027","0.204577289640659","0.193215064199681","0.215939515081637","7"
"7 on Scale 1 to 10","1993","indirect migration background","Female","37","0.145738815171265","0.100626292431672","0.190851337910858","7"
"7 on Scale 1 to 10","1993","no migration background","Female","967","0.169742339721397","0.159656496950256","0.179828182492538","7"
"7 on Scale 1 to 10","1993","direct migration background","Male","241","0.200793457239588","0.178924608215177","0.222662306264","7"
"7 on Scale 1 to 10","1993","indirect migration background","Male","44","0.188419482729683","0.138634010827792","0.238204954631574","7"
"7 on Scale 1 to 10","1993","direct migration background","Female","217","0.16475304476593","0.143694219619207","0.185811869912653","7"
"8 on Scale 1 to 10","1993","no migration background","Male","1269","0.270690569214462","0.258175646387326","0.283205492041599","8"
"8 on Scale 1 to 10","1993","no migration background","Female","1389","0.26346573415467","0.251630708492554","0.275300759816786","8"
"8 on Scale 1 to 10","1993","direct migration background","Male","257","0.202968656568111","0.181011615147017","0.224925697989206","8"
"8 on Scale 1 to 10","1993","indirect migration background","Female","66","0.258118992373207","0.202170129137232","0.314067855609181","8"
"8 on Scale 1 to 10","1993","direct migration background","Female","245","0.222305843987408","0.198701614906494","0.245910073068323","8"
"8 on Scale 1 to 10","1993","indirect migration background","Male","76","0.245575304738326","0.190776105555935","0.300374503920716","8"
"9 on Scale 1 to 10","1993","no migration background","Female","617","0.126829249638102","0.117888581868476","0.135769917407728","9"
"9 on Scale 1 to 10","1993","direct migration background","Male","100","0.0854124034989961","0.070154503734933","0.100670303263059","9"
"9 on Scale 1 to 10","1993","no migration background","Male","515","0.120185334327877","0.11102614502994","0.129344523625813","9"
"9 on Scale 1 to 10","1993","indirect migration background","Male","23","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","Female","23","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","Female","106","0.099324067119233","0.082344700345033","0.116303433893433","9"
"0 Completely dissatisfied","1994","no migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","no migration background","Female","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1994","no migration background","Male","","","","","10"
"10 Completely satisfied","1994","no migration background","Female","","","","","10"
"10 Completely satisfied","1994","direct migration background","Male","","","","","10"
"10 Completely satisfied","1994","direct migration background","Female","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Male","","","","","10"
"10 Completely satisfied","1994","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Female","","","","","2"
"2 on Scale 1 to 10","1994","no migration background","Male","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","1994","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1994","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","Female","","","","","4"
"5 on Scale 1 to 10","1994","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","1994","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","1994","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","1994","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","1994","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","1994","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","1994","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","1994","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","1994","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Female","","","","","8"
