"plh0162","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1990","16-34 y.","East Germany","297","0.172780645666805","0.15477214726082","0.19078914407279","7"
"7 on Scale 1 to 10","1990","35-65 y.","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","East Germany","349","0.148262367801647","0.13376154392934","0.162763191673953","7"
"7 on Scale 1 to 10","1990","66 and older","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","East Germany","51","0.121633201664397","0.0908816346430236","0.15238476868577","7"
"8 on Scale 1 to 10","1990","16-34 y.","East Germany","304","0.173915592999904","0.155860443649659","0.191970742350149","8"
"8 on Scale 1 to 10","1990","35-65 y.","East Germany","497","0.21550052263639","0.19872234504541","0.232278700227371","8"
"8 on Scale 1 to 10","1990","16-34 y.","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","West Germany","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","East Germany","93","0.204521618510638","0.166573781424744","0.242469455596531","8"
"9 on Scale 1 to 10","1990","16-34 y.","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","East Germany","107","0.060545182875081","0.0491846851662767","0.0719056805838852","9"
"9 on Scale 1 to 10","1990","35-65 y.","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","East Germany","128","0.0553216637435454","0.0459931192328474","0.0646502082542435","9"
"9 on Scale 1 to 10","1990","66 and older","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","East Germany","14","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","West Germany","17","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","East Germany","35","0.0250763964158358","0.0172082368914335","0.0329445559402381","0"
"0 Completely dissatisfied","1991","35-65 y.","West Germany","16","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","East Germany","54","0.02491024759558","0.0184387943773352","0.0313817008138248","0"
"0 Completely dissatisfied","1991","66 and older","West Germany","10","","","","0"
"0 Completely dissatisfied","1991","66 and older","East Germany","2","","","","0"
"1 on Scale 1 to 10","1991","35-65 y.","West Germany","18","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","West Germany","18","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","East Germany","13","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","East Germany","21","","","","1"
"1 on Scale 1 to 10","1991","66 and older","West Germany","8","","","","1"
"1 on Scale 1 to 10","1991","66 and older","East Germany","6","","","","1"
"10 Completely satisfied","1991","16-34 y.","West Germany","321","0.082686755020641","0.0737410503176679","0.091632459723614","10"
"10 Completely satisfied","1991","16-34 y.","East Germany","58","0.0415220226341355","0.0314831343708249","0.0515609108974461","10"
"10 Completely satisfied","1991","35-65 y.","East Germany","68","0.0313828023679435","0.0241432377888069","0.0386223669470801","10"
"10 Completely satisfied","1991","35-65 y.","West Germany","436","0.101661170403511","0.0930779347927327","0.11024440601429","10"
"10 Completely satisfied","1991","66 and older","West Germany","172","0.144682486527679","0.123594704554014","0.165770268501345","10"
"10 Completely satisfied","1991","66 and older","East Germany","20","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","West Germany","43","0.0103838487021662","0.00709116272040568","0.0136765346839268","2"
"2 on Scale 1 to 10","1991","35-65 y.","West Germany","37","0.00795074889656171","0.00542829038940691","0.0104732074037165","2"
"2 on Scale 1 to 10","1991","16-34 y.","East Germany","48","0.0272416892350465","0.0190499750180854","0.0354334034520076","2"
"2 on Scale 1 to 10","1991","35-65 y.","East Germany","65","0.0334398511891678","0.0259747257719341","0.0409049766064015","2"
"2 on Scale 1 to 10","1991","66 and older","West Germany","4","","","","2"
"2 on Scale 1 to 10","1991","66 and older","East Germany","9","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","West Germany","72","0.0204044712805229","0.0158122392698481","0.0249967032911977","3"
"3 on Scale 1 to 10","1991","16-34 y.","East Germany","120","0.0799994733933554","0.0663475795457682","0.0936513672409426","3"
"3 on Scale 1 to 10","1991","35-65 y.","West Germany","106","0.020331222242404","0.016322787912608","0.0243396565722","3"
"3 on Scale 1 to 10","1991","35-65 y.","East Germany","156","0.0710052155023771","0.0603406722340105","0.0816697587707438","3"
"3 on Scale 1 to 10","1991","66 and older","West Germany","14","","","","3"
"3 on Scale 1 to 10","1991","66 and older","East Germany","18","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","East Germany","108","0.0739477435098408","0.0607792676823309","0.0871162193373507","4"
"4 on Scale 1 to 10","1991","35-65 y.","West Germany","174","0.0342709390287086","0.0291038725648626","0.0394380054925546","4"
"4 on Scale 1 to 10","1991","35-65 y.","East Germany","162","0.0720556741742295","0.0613186099473367","0.0827927384011223","4"
"4 on Scale 1 to 10","1991","66 and older","West Germany","28","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","West Germany","138","0.0404937215088667","0.0340911342234015","0.046896308794332","4"
"4 on Scale 1 to 10","1991","66 and older","East Germany","35","0.0735302408991798","0.0481419367383095","0.09891854506005","4"
"5 on Scale 1 to 10","1991","16-34 y.","West Germany","409","0.109534987854747","0.0993906754859755","0.119679300223518","5"
"5 on Scale 1 to 10","1991","16-34 y.","East Germany","301","0.208510310315339","0.188067448223034","0.228953172407645","5"
"5 on Scale 1 to 10","1991","35-65 y.","West Germany","594","0.117455177212869","0.108310721445648","0.126599632980089","5"
"5 on Scale 1 to 10","1991","35-65 y.","East Germany","566","0.257713054937628","0.239551851698584","0.275874258176672","5"
"5 on Scale 1 to 10","1991","66 and older","West Germany","125","0.127282178499268","0.10730289264198","0.147261464356556","5"
"5 on Scale 1 to 10","1991","66 and older","East Germany","104","0.249130831521816","0.207060014220323","0.291201648823308","5"
"6 on Scale 1 to 10","1991","35-65 y.","East Germany","352","0.16143488172521","0.146157195568044","0.176712567882376","6"
"6 on Scale 1 to 10","1991","66 and older","West Germany","92","0.0881649167208809","0.0711681901398671","0.105161643301895","6"
"6 on Scale 1 to 10","1991","66 and older","East Germany","56","0.144853344672878","0.11061839933926","0.179088290006496","6"
"6 on Scale 1 to 10","1991","35-65 y.","West Germany","530","0.103294737676073","0.0946506860258284","0.111938789326318","6"
"6 on Scale 1 to 10","1991","16-34 y.","West Germany","383","0.0991776622161219","0.0894688911944437","0.1088864332378","6"
"6 on Scale 1 to 10","1991","16-34 y.","East Germany","238","0.154395778537213","0.136213153503135","0.172578403571292","6"
"7 on Scale 1 to 10","1991","35-65 y.","West Germany","872","0.179733142101993","0.168827655182562","0.190638629021425","7"
"7 on Scale 1 to 10","1991","16-34 y.","West Germany","672","0.185549716235044","0.1729227160078","0.198176716462288","7"
"7 on Scale 1 to 10","1991","16-34 y.","East Germany","250","0.155465184610658","0.137231239086359","0.173699130134957","7"
"7 on Scale 1 to 10","1991","35-65 y.","East Germany","343","0.149931872705723","0.135107908863953","0.164755836547494","7"
"7 on Scale 1 to 10","1991","66 and older","West Germany","164","0.155817374858654","0.134076081067893","0.177558668649414","7"
"7 on Scale 1 to 10","1991","66 and older","East Germany","62","0.153220866141384","0.118183689345376","0.188258042937391","7"
"8 on Scale 1 to 10","1991","16-34 y.","West Germany","1061","0.293833242800021","0.279037327031759","0.308629158568283","8"
"8 on Scale 1 to 10","1991","16-34 y.","East Germany","274","0.180524703616596","0.161169775889899","0.199879631343293","8"
"8 on Scale 1 to 10","1991","35-65 y.","West Germany","1381","0.295370790466331","0.282413401700062","0.3083281792326","8"
"8 on Scale 1 to 10","1991","35-65 y.","East Germany","372","0.159653474132891","0.144444185947968","0.174862762317813","8"
"8 on Scale 1 to 10","1991","66 and older","East Germany","73","0.181325066938005","0.143847641918909","0.218802491957101","8"
"8 on Scale 1 to 10","1991","66 and older","West Germany","315","0.297141916323196","0.269746681943151","0.324537150703242","8"
"9 on Scale 1 to 10","1991","16-34 y.","West Germany","507","0.149557136106893","0.137972993579387","0.161141278634398","9"
"9 on Scale 1 to 10","1991","66 and older","West Germany","137","0.123519112957179","0.103794997069114","0.143243228845244","9"
"9 on Scale 1 to 10","1991","16-34 y.","East Germany","72","0.0440986806359472","0.0337669130226602","0.0544304482492342","9"
"9 on Scale 1 to 10","1991","35-65 y.","West Germany","598","0.133235679869635","0.123583749516776","0.142887610222495","9"
"9 on Scale 1 to 10","1991","35-65 y.","East Germany","69","0.0277473339460806","0.0209272346200282","0.0345674332721331","9"
"9 on Scale 1 to 10","1991","66 and older","East Germany","21","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","West Germany","22","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","East Germany","15","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","West Germany","26","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","East Germany","22","","","","0"
"0 Completely dissatisfied","1992","66 and older","West Germany","6","","","","0"
"0 Completely dissatisfied","1992","66 and older","East Germany","3","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","West Germany","17","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","West Germany","17","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","East Germany","18","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","East Germany","16","","","","1"
"1 on Scale 1 to 10","1992","66 and older","West Germany","1","","","","1"
"1 on Scale 1 to 10","1992","66 and older","East Germany","","","","","1"
"10 Completely satisfied","1992","16-34 y.","West Germany","262","0.0714348056772848","0.0629970222123721","0.0798725891421975","10"
"10 Completely satisfied","1992","16-34 y.","East Germany","29","","","","10"
"10 Completely satisfied","1992","35-65 y.","West Germany","366","0.0875565677685149","0.0794621244367611","0.0956510111002687","10"
"10 Completely satisfied","1992","35-65 y.","East Germany","23","","","","10"
"10 Completely satisfied","1992","66 and older","West Germany","131","0.11713190518302","0.0978636798267371","0.136400130539303","10"
"10 Completely satisfied","1992","66 and older","East Germany","11","","","","10"
"2 on Scale 1 to 10","1992","16-34 y.","West Germany","41","0.0105291035126651","0.00718511750266567","0.0138730895226645","2"
"2 on Scale 1 to 10","1992","35-65 y.","West Germany","39","0.00995287538182815","0.00711010446045255","0.0127956463032038","2"
"2 on Scale 1 to 10","1992","16-34 y.","East Germany","50","0.0299410365777666","0.0209720712966869","0.0389100018588463","2"
"2 on Scale 1 to 10","1992","35-65 y.","East Germany","80","0.0396727997665027","0.0314941714402312","0.0478514280927742","2"
"2 on Scale 1 to 10","1992","66 and older","West Germany","13","","","","2"
"2 on Scale 1 to 10","1992","66 and older","East Germany","10","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","East Germany","81","0.0587747325340886","0.0463966897372411","0.0711527753309361","3"
"3 on Scale 1 to 10","1992","16-34 y.","West Germany","95","0.0282125944082474","0.0227879111199016","0.0336372776965932","3"
"3 on Scale 1 to 10","1992","35-65 y.","West Germany","125","0.027183600920681","0.0225265757826204","0.0318406260587415","3"
"3 on Scale 1 to 10","1992","35-65 y.","East Germany","158","0.0710374863108938","0.0602736441795253","0.0818013284422623","3"
"3 on Scale 1 to 10","1992","66 and older","West Germany","24","","","","3"
"3 on Scale 1 to 10","1992","66 and older","East Germany","25","","","","3"
"4 on Scale 1 to 10","1992","35-65 y.","West Germany","197","0.0379039188747423","0.0324351328958474","0.0433727048536372","4"
"4 on Scale 1 to 10","1992","35-65 y.","East Germany","201","0.0972547321017726","0.0848392835835182","0.109670180620027","4"
"4 on Scale 1 to 10","1992","66 and older","West Germany","41","0.0418847978309137","0.0298817018335907","0.0538878938282366","4"
"4 on Scale 1 to 10","1992","16-34 y.","West Germany","167","0.0413694510824347","0.0348451686465947","0.0478937335182746","4"
"4 on Scale 1 to 10","1992","16-34 y.","East Germany","111","0.0877171874693677","0.0728298526459711","0.102604522292764","4"
"4 on Scale 1 to 10","1992","66 and older","East Germany","43","0.126454197005814","0.0936779662906028","0.159230427721026","4"
"5 on Scale 1 to 10","1992","16-34 y.","East Germany","287","0.201312800555115","0.180210300125285","0.222415300984945","5"
"5 on Scale 1 to 10","1992","16-34 y.","West Germany","413","0.105705425919108","0.0956324874757426","0.115778364362474","5"
"5 on Scale 1 to 10","1992","35-65 y.","West Germany","630","0.130817540931779","0.121160854819559","0.140474227043999","5"
"5 on Scale 1 to 10","1992","35-65 y.","East Germany","561","0.262334234057235","0.243901840652417","0.280766627462053","5"
"5 on Scale 1 to 10","1992","66 and older","West Germany","126","0.130304691544703","0.110134046259488","0.150475336829918","5"
"5 on Scale 1 to 10","1992","66 and older","East Germany","114","0.278376029228333","0.234176164865366","0.322575893591301","5"
"6 on Scale 1 to 10","1992","35-65 y.","West Germany","496","0.0994533416659952","0.090882914916394","0.108023768415596","6"
"6 on Scale 1 to 10","1992","16-34 y.","West Germany","420","0.11823900487571","0.107660529810501","0.128817479940918","6"
"6 on Scale 1 to 10","1992","66 and older","East Germany","55","0.145163708169511","0.110424489539322","0.179902926799699","6"
"6 on Scale 1 to 10","1992","16-34 y.","East Germany","243","0.186510251804439","0.166011035559881","0.207009468048997","6"
"6 on Scale 1 to 10","1992","35-65 y.","East Germany","377","0.157908066907528","0.14262866536906","0.173187468445997","6"
"6 on Scale 1 to 10","1992","66 and older","West Germany","120","0.10890959777109","0.0902436450179156","0.127575550524265","6"
"7 on Scale 1 to 10","1992","16-34 y.","East Germany","264","0.190470665031429","0.169805436850861","0.211135893211998","7"
"7 on Scale 1 to 10","1992","35-65 y.","East Germany","406","0.181126304396276","0.164989272569187","0.197263336223364","7"
"7 on Scale 1 to 10","1992","16-34 y.","West Germany","746","0.207201189494568","0.193922816655483","0.220479562333652","7"
"7 on Scale 1 to 10","1992","35-65 y.","West Germany","952","0.194767590191255","0.183426400446461","0.20610877993605","7"
"7 on Scale 1 to 10","1992","66 and older","West Germany","185","0.172297195995082","0.149669907178725","0.194924484811438","7"
"7 on Scale 1 to 10","1992","66 and older","East Germany","67","0.166399775228619","0.129671137347373","0.203128413109865","7"
"8 on Scale 1 to 10","1992","16-34 y.","East Germany","234","0.161776315243828","0.142396604340796","0.18115602614686","8"
"8 on Scale 1 to 10","1992","16-34 y.","West Germany","966","0.284734538556045","0.269949551645342","0.299519525466748","8"
"8 on Scale 1 to 10","1992","35-65 y.","West Germany","1309","0.289271241812292","0.276286173996195","0.30225630962839","8"
"8 on Scale 1 to 10","1992","66 and older","East Germany","52","0.124264731067689","0.0917327953367718","0.156796666798605","8"
"8 on Scale 1 to 10","1992","66 and older","West Germany","312","0.28473711954728","0.257696845454699","0.31177739363986","8"
"8 on Scale 1 to 10","1992","35-65 y.","East Germany","285","0.134035483808414","0.119760212410697","0.14831075520613","8"
"9 on Scale 1 to 10","1992","16-34 y.","West Germany","430","0.124864150397953","0.114034264960473","0.135694035835433","9"
"9 on Scale 1 to 10","1992","16-34 y.","East Germany","57","0.0372997575198375","0.0273271573942024","0.0472723576454726","9"
"9 on Scale 1 to 10","1992","35-65 y.","West Germany","527","0.114398852997598","0.105283582351396","0.1235141236438","9"
"9 on Scale 1 to 10","1992","35-65 y.","East Germany","57","0.0221030205882476","0.0159427924148743","0.028263248761621","9"
"9 on Scale 1 to 10","1992","66 and older","West Germany","111","0.0970659258658767","0.0793273959776875","0.114804455754066","9"
"9 on Scale 1 to 10","1992","66 and older","East Germany","15","","","","9"
"0 Completely dissatisfied","1993","16-34 y.","East Germany","8","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","West Germany","24","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","East Germany","21","","","","0"
"0 Completely dissatisfied","1993","16-34 y.","West Germany","16","","","","0"
"0 Completely dissatisfied","1993","66 and older","West Germany","3","","","","0"
"0 Completely dissatisfied","1993","66 and older","East Germany","3","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","West Germany","11","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","West Germany","22","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","East Germany","17","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","East Germany","10","","","","1"
"1 on Scale 1 to 10","1993","66 and older","West Germany","2","","","","1"
"1 on Scale 1 to 10","1993","66 and older","East Germany","4","","","","1"
"10 Completely satisfied","1993","16-34 y.","West Germany","292","0.0899176691586962","0.0805391627704164","0.0992961755469759","10"
"10 Completely satisfied","1993","16-34 y.","East Germany","40","0.0298213424245879","0.0206696359446958","0.03897304890448","10"
"10 Completely satisfied","1993","35-65 y.","East Germany","54","0.0295671090039485","0.0223412221083512","0.0367929958995458","10"
"10 Completely satisfied","1993","35-65 y.","West Germany","415","0.0992329936632954","0.0906147171100247","0.107851270216566","10"
"10 Completely satisfied","1993","66 and older","West Germany","212","0.192461273020393","0.169089515789409","0.215833030251377","10"
"10 Completely satisfied","1993","66 and older","East Germany","18","","","","10"
"2 on Scale 1 to 10","1993","16-34 y.","West Germany","57","0.0137302511937232","0.00991513372531479","0.0175453686621315","2"
"2 on Scale 1 to 10","1993","16-34 y.","East Germany","31","0.0220312126165711","0.0141336272760538","0.0299287979570883","2"
"2 on Scale 1 to 10","1993","35-65 y.","West Germany","70","0.0158877728951257","0.0122833148917458","0.0194922308985056","2"
"2 on Scale 1 to 10","1993","35-65 y.","East Germany","65","0.038692345303517","0.0304652277633146","0.0469194628437195","2"
"2 on Scale 1 to 10","1993","66 and older","West Germany","11","","","","2"
"2 on Scale 1 to 10","1993","66 and older","East Germany","11","","","","2"
"3 on Scale 1 to 10","1993","35-65 y.","West Germany","120","0.0219391974534615","0.0177166023496269","0.026161792557296","3"
"3 on Scale 1 to 10","1993","35-65 y.","East Germany","124","0.0625363569533848","0.0522076137446729","0.0728651001620967","3"
"3 on Scale 1 to 10","1993","16-34 y.","West Germany","93","0.0239399548402514","0.0189284200679642","0.0289514896125386","3"
"3 on Scale 1 to 10","1993","16-34 y.","East Germany","57","0.0454742607474189","0.0342646824360023","0.0566838390588355","3"
"3 on Scale 1 to 10","1993","66 and older","West Germany","20","","","","3"
"3 on Scale 1 to 10","1993","66 and older","East Germany","18","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","East Germany","83","0.0613370345535126","0.0484269567687813","0.074247112338244","4"
"4 on Scale 1 to 10","1993","35-65 y.","East Germany","129","0.0685338078786236","0.0577557638323023","0.0793118519249448","4"
"4 on Scale 1 to 10","1993","66 and older","East Germany","17","","","","4"
"4 on Scale 1 to 10","1993","66 and older","West Germany","29","","","","4"
"4 on Scale 1 to 10","1993","16-34 y.","West Germany","154","0.0356131961167656","0.0295374177649718","0.0416889744685595","4"
"4 on Scale 1 to 10","1993","35-65 y.","West Germany","189","0.0340117796509867","0.0287867743193779","0.0392367849825955","4"
"5 on Scale 1 to 10","1993","16-34 y.","West Germany","402","0.097377109398343","0.0876574190852149","0.107096799711471","5"
"5 on Scale 1 to 10","1993","35-65 y.","West Germany","584","0.116266394481576","0.10702635276887","0.125506436194281","5"
"5 on Scale 1 to 10","1993","35-65 y.","East Germany","434","0.201770939864087","0.184651204380149","0.218890675348024","5"
"5 on Scale 1 to 10","1993","66 and older","West Germany","115","0.121363503353863","0.102004335660073","0.140722671047654","5"
"5 on Scale 1 to 10","1993","66 and older","East Germany","68","0.173987046031636","0.136314482252857","0.211659609810415","5"
"5 on Scale 1 to 10","1993","16-34 y.","East Germany","239","0.177195167995532","0.156651074459735","0.19773926153133","5"
"6 on Scale 1 to 10","1993","16-34 y.","West Germany","383","0.10853219108025","0.0983344745633303","0.11872990759717","6"
"6 on Scale 1 to 10","1993","16-34 y.","East Germany","189","0.137529893398548","0.118999561059505","0.156060225737591","6"
"6 on Scale 1 to 10","1993","35-65 y.","West Germany","549","0.112010300095343","0.102919144540947","0.12110145564974","6"
"6 on Scale 1 to 10","1993","35-65 y.","East Germany","335","0.152038916889114","0.136722071858947","0.167355761919281","6"
"6 on Scale 1 to 10","1993","66 and older","West Germany","92","0.0869259192091799","0.0702240275055361","0.103627810912824","6"
"6 on Scale 1 to 10","1993","66 and older","East Germany","58","0.136786632372689","0.102639503177295","0.170933761568083","6"
"7 on Scale 1 to 10","1993","16-34 y.","West Germany","743","0.219327560943994","0.205761559933472","0.232893561954516","7"
"7 on Scale 1 to 10","1993","66 and older","East Germany","65","0.189441026827299","0.150500428622871","0.228381625031727","7"
"7 on Scale 1 to 10","1993","16-34 y.","East Germany","305","0.227318466217331","0.204769312108713","0.249867620325949","7"
"7 on Scale 1 to 10","1993","35-65 y.","West Germany","841","0.173471200583201","0.162556072614428","0.184386328551975","7"
"7 on Scale 1 to 10","1993","66 and older","West Germany","160","0.139699071018017","0.119146793052872","0.160251348983163","7"
"7 on Scale 1 to 10","1993","35-65 y.","East Germany","419","0.191556407623937","0.174769249627976","0.208343565619897","7"
"8 on Scale 1 to 10","1993","16-34 y.","West Germany","939","0.254350788996856","0.240073207663444","0.268628370330268","8"
"8 on Scale 1 to 10","1993","16-34 y.","East Germany","283","0.222072831178407","0.199709844044353","0.244435818312461","8"
"8 on Scale 1 to 10","1993","35-65 y.","West Germany","1249","0.284791479582439","0.271781818581814","0.297801140583064","8"
"8 on Scale 1 to 10","1993","66 and older","East Germany","101","0.243999990864102","0.201319530444559","0.286680451283645","8"
"8 on Scale 1 to 10","1993","35-65 y.","East Germany","424","0.192815849177575","0.175986719690284","0.209644978664866","8"
"8 on Scale 1 to 10","1993","66 and older","West Germany","306","0.270659302782265","0.244319366905844","0.296999238658686","8"
"9 on Scale 1 to 10","1993","16-34 y.","East Germany","82","0.064235442488725","0.0510442734490687","0.0774266115283813","9"
"9 on Scale 1 to 10","1993","35-65 y.","West Germany","560","0.131604626680006","0.121859657418828","0.141349595941183","9"
"9 on Scale 1 to 10","1993","16-34 y.","West Germany","484","0.149255721131938","0.13757322007232","0.160938222191555","9"
"9 on Scale 1 to 10","1993","66 and older","West Germany","143","0.125378009359564","0.105746264939609","0.14500975377952","9"
"9 on Scale 1 to 10","1993","66 and older","East Germany","26","","","","9"
"9 on Scale 1 to 10","1993","35-65 y.","East Germany","89","0.0446971721309833","0.0358823301828677","0.053512014079099","9"
"0 Completely dissatisfied","1994","16-34 y.","West Germany","","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","East Germany","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","West Germany","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","East Germany","","","","","0"
"0 Completely dissatisfied","1994","66 and older","West Germany","","","","","0"
"0 Completely dissatisfied","1994","66 and older","East Germany","","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","East Germany","","","","","1"
"10 Completely satisfied","1994","16-34 y.","West Germany","","","","","10"
"10 Completely satisfied","1994","16-34 y.","East Germany","","","","","10"
"10 Completely satisfied","1994","35-65 y.","West Germany","","","","","10"
"10 Completely satisfied","1994","35-65 y.","East Germany","","","","","10"
"10 Completely satisfied","1994","66 and older","West Germany","","","","","10"
"10 Completely satisfied","1994","66 and older","East Germany","","","","","10"
"2 on Scale 1 to 10","1994","16-34 y.","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","East Germany","","","","","2"
