"plh0162","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","Urban Area","East Germany","36","0.0287074606311358","0.0199069187032614","0.0375080025590101","2"
"3 on Scale 1 to 10","1991","Urban Area","West Germany","153","0.0207273924017994","0.0175066947708373","0.0239480900327616","3"
"3 on Scale 1 to 10","1991","Urban Area","East Germany","97","0.0696811366412649","0.0562624340452852","0.0830998392372446","3"
"3 on Scale 1 to 10","1991","Rural Area","West Germany","39","0.0162111359727284","0.0106088424432425","0.0218134295022143","3"
"3 on Scale 1 to 10","1991","Rural Area","East Germany","190","0.0702937121476318","0.0606169334867431","0.0799704908085205","3"
"4 on Scale 1 to 10","1991","Urban Area","West Germany","262","0.0327580231313226","0.0287340763667731","0.0367819698958721","4"
"4 on Scale 1 to 10","1991","Rural Area","East Germany","185","0.063779026852072","0.0545293233606442","0.0730287303434999","4"
"4 on Scale 1 to 10","1991","Urban Area","East Germany","114","0.0889153150387905","0.0739148521816876","0.103915777895893","4"
"4 on Scale 1 to 10","1991","Rural Area","West Germany","78","0.0407041560998401","0.0319381081198551","0.0494702040798251","4"
"5 on Scale 1 to 10","1991","Rural Area","West Germany","220","0.117463115640951","0.103179920326366","0.131746310955536","5"
"5 on Scale 1 to 10","1991","Rural Area","East Germany","615","0.236302787426456","0.220222466609664","0.252383108243248","5"
"5 on Scale 1 to 10","1991","Urban Area","West Germany","908","0.116553999625821","0.109299968563155","0.123808030688488","5"
"5 on Scale 1 to 10","1991","Urban Area","East Germany","345","0.253794775285669","0.230859313833916","0.276730236737423","5"
"6 on Scale 1 to 10","1991","Rural Area","East Germany","406","0.15342371027872","0.139781681069533","0.167065739487907","6"
"6 on Scale 1 to 10","1991","Rural Area","West Germany","188","0.099734876736265","0.0864420628310401","0.11302769064149","6"
"6 on Scale 1 to 10","1991","Urban Area","West Germany","817","0.0990387508679803","0.0922859887796662","0.105791512956295","6"
"6 on Scale 1 to 10","1991","Urban Area","East Germany","226","0.162413442935351","0.142974939009111","0.181851946861591","6"
"7 on Scale 1 to 10","1991","Rural Area","East Germany","425","0.159390619028511","0.145534928367043","0.17324630968998","7"
"7 on Scale 1 to 10","1991","Urban Area","West Germany","1370","0.176693469751144","0.1680712945078","0.185315644994488","7"
"7 on Scale 1 to 10","1991","Rural Area","West Germany","338","0.179006310487212","0.161999915389062","0.196012705585362","7"
"7 on Scale 1 to 10","1991","Urban Area","East Germany","209","0.132583893914385","0.114710948590124","0.150456839238646","7"
"8 on Scale 1 to 10","1991","Rural Area","West Germany","573","0.289388105580435","0.26927103410164","0.30950517705923","8"
"8 on Scale 1 to 10","1991","Rural Area","East Germany","481","0.17742499139088","0.162964107610406","0.191885875171355","8"
"8 on Scale 1 to 10","1991","Urban Area","East Germany","218","0.155017535785499","0.13594311919475","0.174091952376248","8"
"8 on Scale 1 to 10","1991","Urban Area","West Germany","2184","0.29705670123797","0.286726574722918","0.307386827753022","8"
"9 on Scale 1 to 10","1991","Rural Area","East Germany","101","0.0343970237709308","0.0274984483750984","0.0412955991667632","9"
"9 on Scale 1 to 10","1991","Rural Area","West Germany","294","0.145753275188954","0.130099863524162","0.161406686853746","9"
"9 on Scale 1 to 10","1991","Urban Area","East Germany","59","0.0457833217266719","0.0347675696761268","0.056799073777217","9"
"9 on Scale 1 to 10","1991","Urban Area","West Germany","948","0.13402032053707","0.12631900366866","0.14172163740548","9"
"0 Completely dissatisfied","1992","Urban Area","West Germany","42","0.00507563342281523","0.00345478499196643","0.00669648185366404","0"
"0 Completely dissatisfied","1992","Urban Area","East Germany","11","","","","0"
"0 Completely dissatisfied","1992","Rural Area","West Germany","12","","","","0"
"0 Completely dissatisfied","1992","Rural Area","East Germany","28","","","","0"
"1 on Scale 1 to 10","1992","Rural Area","West Germany","4","","","","1"
"1 on Scale 1 to 10","1992","Rural Area","East Germany","18","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","West Germany","31","0.00366228344379045","0.00228449826283085","0.00504006862475005","1"
"1 on Scale 1 to 10","1992","Urban Area","East Germany","16","","","","1"
"10 Completely satisfied","1992","Urban Area","East Germany","24","","","","10"
"10 Completely satisfied","1992","Rural Area","West Germany","157","0.0775449052664089","0.0656312599545282","0.0894585505782896","10"
"10 Completely satisfied","1992","Rural Area","East Germany","36","0.0178106141627309","0.0126093446115061","0.0230118837139558","10"
"10 Completely satisfied","1992","Urban Area","West Germany","601","0.091095849243699","0.0845327256185609","0.0976589728688371","10"
"2 on Scale 1 to 10","1992","Urban Area","West Germany","74","0.0101845979126148","0.0078945145343972","0.0124746812908323","2"
"2 on Scale 1 to 10","1992","Rural Area","West Germany","19","","","","2"
"2 on Scale 1 to 10","1992","Rural Area","East Germany","84","0.031757197193237","0.0248613835414196","0.0386530108450544","2"
"2 on Scale 1 to 10","1992","Urban Area","East Germany","51","0.0401957816378525","0.029832671492479","0.0505588917832259","2"
"3 on Scale 1 to 10","1992","Urban Area","East Germany","100","0.0765848021567411","0.0625541339648708","0.0906154703486114","3"
"3 on Scale 1 to 10","1992","Rural Area","West Germany","55","0.0316765544081994","0.023875117404356","0.0394779914120427","3"
"3 on Scale 1 to 10","1992","Rural Area","East Germany","160","0.0579006111954719","0.0487159692511943","0.0670852531397495","3"
"3 on Scale 1 to 10","1992","Urban Area","West Germany","189","0.0257814009212523","0.0221666055993965","0.0293961962431081","3"
"4 on Scale 1 to 10","1992","Rural Area","West Germany","97","0.0542347853536324","0.0441462981920376","0.0643232725152273","4"
"4 on Scale 1 to 10","1992","Rural Area","East Germany","217","0.102497456227599","0.0905700315409824","0.114424880914216","4"
"4 on Scale 1 to 10","1992","Urban Area","East Germany","133","0.0966786038266188","0.0810868531546119","0.112270354498626","4"
"4 on Scale 1 to 10","1992","Urban Area","West Germany","308","0.0354723325791624","0.0312533817311485","0.0396912834271764","4"
"5 on Scale 1 to 10","1992","Rural Area","West Germany","218","0.108570971086338","0.094713127282571","0.122428814890105","5"
"5 on Scale 1 to 10","1992","Rural Area","East Germany","593","0.241395436323984","0.22456696959486","0.258223903053108","5"
"5 on Scale 1 to 10","1992","Urban Area","West Germany","950","0.127123350734819","0.119525489620029","0.134721211849609","5"
"5 on Scale 1 to 10","1992","Urban Area","East Germany","346","0.254697305183794","0.231710052563949","0.277684557803639","5"
"6 on Scale 1 to 10","1992","Rural Area","West Germany","212","0.111096484257983","0.0970982620169089","0.125094706499058","6"
"6 on Scale 1 to 10","1992","Rural Area","East Germany","428","0.161972541524291","0.147484085129256","0.176460997919326","6"
"6 on Scale 1 to 10","1992","Urban Area","West Germany","822","0.105782848666999","0.0987677889268914","0.112797908407108","6"
"6 on Scale 1 to 10","1992","Urban Area","East Germany","234","0.172659637811855","0.152718677613685","0.192600598010026","6"
"7 on Scale 1 to 10","1992","Urban Area","East Germany","239","0.169334957083147","0.149547279474373","0.189122634691922","7"
"7 on Scale 1 to 10","1992","Rural Area","West Germany","376","0.195293925570287","0.177635238033641","0.212952613106933","7"
"7 on Scale 1 to 10","1992","Rural Area","East Germany","469","0.184976410435068","0.169707235931683","0.200245584938454","7"
"7 on Scale 1 to 10","1992","Urban Area","West Germany","1502","0.193960143260662","0.184941592507026","0.202978694014299","7"
"8 on Scale 1 to 10","1992","Rural Area","West Germany","539","0.275722834935131","0.255816826734897","0.295628843135365","8"
"8 on Scale 1 to 10","1992","Rural Area","East Germany","371","0.152664320296205","0.13852043203956","0.16680820855285","8"
"8 on Scale 1 to 10","1992","Urban Area","East Germany","182","0.119325536598233","0.102222117111956","0.13642895608451","8"
"8 on Scale 1 to 10","1992","Urban Area","West Germany","2045","0.290563557852404","0.280207855338387","0.300919260366421","8"
"9 on Scale 1 to 10","1992","Rural Area","West Germany","247","0.125340759063626","0.110591811920422","0.140089706206831","9"
"9 on Scale 1 to 10","1992","Rural Area","East Germany","80","0.0297658238530154","0.023082853520656","0.0364487941853748","9"
"9 on Scale 1 to 10","1992","Urban Area","East Germany","44","0.0267418776223699","0.0182301343772082","0.0352536208675316","9"
"9 on Scale 1 to 10","1992","Urban Area","West Germany","820","0.111298001961781","0.104124619126713","0.11847138479685","9"
"0 Completely dissatisfied","1993","Urban Area","East Germany","12","","","","0"
"0 Completely dissatisfied","1993","Rural Area","West Germany","10","","","","0"
"0 Completely dissatisfied","1993","Rural Area","East Germany","20","","","","0"
"0 Completely dissatisfied","1993","Urban Area","West Germany","33","0.00581935556506789","0.00408140148304997","0.00755730964708581","0"
"1 on Scale 1 to 10","1993","Urban Area","East Germany","9","","","","1"
"1 on Scale 1 to 10","1993","Rural Area","East Germany","22","","","","1"
"1 on Scale 1 to 10","1993","Urban Area","West Germany","30","0.00396376813314685","0.00252808073450701","0.0053994555317867","1"
"1 on Scale 1 to 10","1993","Rural Area","West Germany","5","","","","1"
"10 Completely satisfied","1993","Urban Area","West Germany","730","0.115212046113311","0.107916853807333","0.122507238419289","10"
"10 Completely satisfied","1993","Urban Area","East Germany","48","0.0355688728180864","0.0257827753989859","0.0453549702371868","10"
"10 Completely satisfied","1993","Rural Area","West Germany","189","0.108692194056836","0.0948132136475134","0.122571174466158","10"
"10 Completely satisfied","1993","Rural Area","East Germany","64","0.0313099717052658","0.0244153540438734","0.0382045893666583","10"
"2 on Scale 1 to 10","1993","Urban Area","East Germany","43","0.0308055485873356","0.0216758002309706","0.0399352969437005","2"
"2 on Scale 1 to 10","1993","Urban Area","West Germany","114","0.0157604536201536","0.0129146628837262","0.0186062443565811","2"
"2 on Scale 1 to 10","1993","Rural Area","West Germany","24","","","","2"
"2 on Scale 1 to 10","1993","Rural Area","East Germany","64","0.0332830911699784","0.0261817901887436","0.0403843921512132","2"
"3 on Scale 1 to 10","1993","Urban Area","East Germany","85","0.0676843511626356","0.0544114916983216","0.0809572106269497","3"
"3 on Scale 1 to 10","1993","Rural Area","West Germany","38","0.0194669287139482","0.0133063094109593","0.0256275480169372","3"
"3 on Scale 1 to 10","1993","Rural Area","East Germany","114","0.0477700534371339","0.03932650077006","0.0562136061042078","3"
"3 on Scale 1 to 10","1993","Urban Area","West Germany","195","0.0230095127349498","0.019583672720071","0.0264353527498287","3"
"4 on Scale 1 to 10","1993","Rural Area","East Germany","126","0.0490307867368512","0.0404822044793737","0.0575793689943287","4"
"4 on Scale 1 to 10","1993","Rural Area","West Germany","66","0.0321710269693292","0.024302810459817","0.0400392434788413","4"
"4 on Scale 1 to 10","1993","Urban Area","East Germany","103","0.0818385288041987","0.0673549024281153","0.096322155180282","4"
"4 on Scale 1 to 10","1993","Urban Area","West Germany","306","0.0335458582326572","0.0294317256927705","0.0376599907725439","4"
"5 on Scale 1 to 10","1993","Rural Area","West Germany","211","0.104247193109735","0.0906211172014172","0.117873269018052","5"
"5 on Scale 1 to 10","1993","Rural Area","East Germany","475","0.185473964324759","0.170086381693379","0.200861546956138","5"
"5 on Scale 1 to 10","1993","Urban Area","West Germany","890","0.113400652747092","0.106155631222286","0.120645674271898","5"
"5 on Scale 1 to 10","1993","Urban Area","East Germany","266","0.195754665686252","0.174789938750839","0.216719392621664","5"
"6 on Scale 1 to 10","1993","Rural Area","West Germany","183","0.106010050513083","0.0922827744118083","0.119737326614358","6"
"6 on Scale 1 to 10","1993","Rural Area","East Germany","380","0.147013000563149","0.132993726938777","0.161032274187521","6"
"6 on Scale 1 to 10","1993","Urban Area","East Germany","202","0.141443043363577","0.123030481205088","0.159855605522066","6"
"6 on Scale 1 to 10","1993","Urban Area","West Germany","841","0.106311854022853","0.0992689455575633","0.113354762488142","6"
"7 on Scale 1 to 10","1993","Urban Area","East Germany","282","0.204413557159165","0.183105816172522","0.225721298145808","7"
"7 on Scale 1 to 10","1993","Rural Area","West Germany","420","0.218774806622568","0.200340309097463","0.237209304147674","7"
"7 on Scale 1 to 10","1993","Rural Area","East Germany","507","0.201590908450834","0.185708197099522","0.217473619802146","7"
"7 on Scale 1 to 10","1993","Urban Area","West Germany","1324","0.17060409814527","0.162009137915232","0.179199058375308","7"
"8 on Scale 1 to 10","1993","Rural Area","West Germany","519","0.256910000477474","0.237427004392212","0.276392996562735","8"
"8 on Scale 1 to 10","1993","Rural Area","East Germany","554","0.230935774520822","0.214251652867631","0.247619896174013","8"
"8 on Scale 1 to 10","1993","Urban Area","West Germany","1975","0.277256468169121","0.267028222528893","0.287484713809349","8"
"8 on Scale 1 to 10","1993","Urban Area","East Germany","254","0.177072397897714","0.156902898325427","0.19724189747","8"
"9 on Scale 1 to 10","1993","Rural Area","West Germany","267","0.138741295432727","0.123327335891274","0.154155254974181","9"
"9 on Scale 1 to 10","1993","Rural Area","East Germany","125","0.0556208278458893","0.0465474633065324","0.0646941923852462","9"
"9 on Scale 1 to 10","1993","Urban Area","East Germany","72","0.0507283574233717","0.0391336571123721","0.0623230577343713","9"
"9 on Scale 1 to 10","1993","Urban Area","West Germany","920","0.135115932516378","0.127305044181745","0.142926820851011","9"
"0 Completely dissatisfied","1994","Urban Area","East Germany","","","","","0"
"0 Completely dissatisfied","1994","Rural Area","West Germany","","","","","0"
"0 Completely dissatisfied","1994","Rural Area","East Germany","","","","","0"
"0 Completely dissatisfied","1994","Urban Area","West Germany","","","","","0"
"1 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","1"
"10 Completely satisfied","1994","Urban Area","East Germany","","","","","10"
"10 Completely satisfied","1994","Urban Area","West Germany","","","","","10"
"10 Completely satisfied","1994","Rural Area","West Germany","","","","","10"
"10 Completely satisfied","1994","Rural Area","East Germany","","","","","10"
"2 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","2"
"3 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","3"
"3 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","3"
"4 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","4"
"5 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","5"
"5 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","5"
"6 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","6"
"7 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","7"
"7 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","7"
"8 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","8"
"8 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","8"
"8 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","8"
"8 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","8"
"9 on Scale 1 to 10","1994","Urban Area","West Germany","","","","","9"
"9 on Scale 1 to 10","1994","Urban Area","East Germany","","","","","9"
"9 on Scale 1 to 10","1994","Rural Area","West Germany","","","","","9"
"9 on Scale 1 to 10","1994","Rural Area","East Germany","","","","","9"
"0 Completely dissatisfied","1995","Urban Area","East Germany","6","","","","0"
"0 Completely dissatisfied","1995","Rural Area","West Germany","11","","","","0"
"0 Completely dissatisfied","1995","Rural Area","East Germany","18","","","","0"
"0 Completely dissatisfied","1995","Urban Area","West Germany","46","0.00590396404437145","0.00417818109352111","0.00762974699522179","0"
"1 on Scale 1 to 10","1995","Rural Area","West Germany","7","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","East Germany","15","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","East Germany","6","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","West Germany","49","0.00734843445378721","0.00542447471538267","0.00927239419219175","1"
"10 Completely satisfied","1995","Urban Area","East Germany","36","0.0387539082603952","0.0281346953835893","0.0493731211372011","10"
"10 Completely satisfied","1995","Urban Area","West Germany","664","0.101889540055566","0.0950751054312442","0.108703974679888","10"
"10 Completely satisfied","1995","Rural Area","West Germany","210","0.118063017997678","0.104063847397132","0.132062188598223","10"
"10 Completely satisfied","1995","Rural Area","East Germany","84","0.042611265641191","0.0345623656702917","0.0506601656120903","10"
"2 on Scale 1 to 10","1995","Urban Area","East Germany","29","","","","2"
"2 on Scale 1 to 10","1995","Rural Area","West Germany","20","","","","2"
"2 on Scale 1 to 10","1995","Urban Area","West Germany","110","0.0141767973624143","0.0115136896338063","0.0168399050910223","2"
"2 on Scale 1 to 10","1995","Rural Area","East Germany","43","0.0148911531890868","0.01006460738342","0.0197176989947536","2"
"3 on Scale 1 to 10","1995","Urban Area","West Germany","244","0.026122050506165","0.0225290601625689","0.029715040849761","3"
"3 on Scale 1 to 10","1995","Urban Area","East Germany","71","0.0512486023171907","0.039116543501173","0.0633806611332084","3"
"3 on Scale 1 to 10","1995","Rural Area","West Germany","50","0.0244431482105147","0.0177438169780424","0.0311424794429871","3"
"3 on Scale 1 to 10","1995","Rural Area","East Germany","91","0.0367295556410147","0.0292338571068163","0.0442252541752131","3"
"4 on Scale 1 to 10","1995","Rural Area","East Germany","127","0.0501280674012478","0.0414323950954061","0.0588237397070895","4"
"4 on Scale 1 to 10","1995","Rural Area","West Germany","66","0.0323879433937042","0.0247078074042957","0.0400680793831126","4"
"4 on Scale 1 to 10","1995","Urban Area","East Germany","88","0.0686495426385902","0.0547374432969305","0.08256164198025","4"
"4 on Scale 1 to 10","1995","Urban Area","West Germany","338","0.0379183728619572","0.0336157730077164","0.0422209727161981","4"
"5 on Scale 1 to 10","1995","Urban Area","West Germany","924","0.117848346313606","0.110585053981653","0.125111638645559","5"
"5 on Scale 1 to 10","1995","Urban Area","East Germany","224","0.189468178095031","0.167907100896511","0.21102925529355","5"
"5 on Scale 1 to 10","1995","Rural Area","West Germany","210","0.103188073263401","0.0899905624049053","0.116385584121898","5"
"5 on Scale 1 to 10","1995","Rural Area","East Germany","404","0.165302503264719","0.15050002515351","0.180104981375928","5"
"6 on Scale 1 to 10","1995","Rural Area","West Germany","226","0.116390073377496","0.102477263425521","0.130302883329471","6"
"6 on Scale 1 to 10","1995","Urban Area","East Germany","173","0.132518384914466","0.113863804431775","0.151172965397158","6"
"6 on Scale 1 to 10","1995","Rural Area","East Germany","383","0.157896167161268","0.143365057749172","0.172427276573365","6"
"6 on Scale 1 to 10","1995","Urban Area","West Germany","878","0.106885167946867","0.0999251153085235","0.113845220585211","6"
"7 on Scale 1 to 10","1995","Urban Area","West Germany","1454","0.184998967702998","0.176251871899592","0.193746063506405","7"
"7 on Scale 1 to 10","1995","Rural Area","West Germany","398","0.180451032341185","0.163767280249501","0.19713478443287","7"
"7 on Scale 1 to 10","1995","Urban Area","East Germany","254","0.18369450927311","0.162389009484037","0.205000009062184","7"
"7 on Scale 1 to 10","1995","Rural Area","East Germany","555","0.21586134885111","0.199466250331187","0.232256447371033","7"
"8 on Scale 1 to 10","1995","Urban Area","West Germany","1965","0.264637148691264","0.254699665687278","0.27457463169525","8"
"8 on Scale 1 to 10","1995","Urban Area","East Germany","291","0.227516835943334","0.204451033865046","0.250582638021623","8"
"8 on Scale 1 to 10","1995","Rural Area","West Germany","537","0.249792218874338","0.23101173300359","0.268572704745085","8"
"8 on Scale 1 to 10","1995","Rural Area","East Germany","527","0.220253570046891","0.203738959646335","0.236768180447446","8"
"9 on Scale 1 to 10","1995","Urban Area","West Germany","898","0.132271210061003","0.124639448064204","0.139902972057801","9"
"9 on Scale 1 to 10","1995","Urban Area","East Germany","91","0.0742460424081213","0.0598215106841078","0.0886705741321348","9"
"9 on Scale 1 to 10","1995","Rural Area","West Germany","306","0.151197921679464","0.135656071555879","0.166739771803048","9"
"9 on Scale 1 to 10","1995","Rural Area","East Germany","172","0.0809351127863657","0.070066559672295","0.0918036659004365","9"
"0 Completely dissatisfied","1996","Rural Area","West Germany","8","","","","0"
"0 Completely dissatisfied","1996","Rural Area","East Germany","16","","","","0"
"0 Completely dissatisfied","1996","Urban Area","East Germany","4","","","","0"
"0 Completely dissatisfied","1996","Urban Area","West Germany","31","0.0035386228909183","0.00218265273078712","0.00489459305104948","0"
"1 on Scale 1 to 10","1996","Rural Area","East Germany","8","","","","1"
"1 on Scale 1 to 10","1996","Rural Area","West Germany","10","","","","1"
"1 on Scale 1 to 10","1996","Urban Area","East Germany","7","","","","1"
"1 on Scale 1 to 10","1996","Urban Area","West Germany","43","0.00689980091343503","0.0050095582092914","0.00879004361757866","1"
"10 Completely satisfied","1996","Urban Area","West Germany","638","0.0990027641135","0.0921827048981065","0.105822823328893","10"
"10 Completely satisfied","1996","Urban Area","East Germany","57","0.0454578901938909","0.0341213564082195","0.0567944239795624","10"
"10 Completely satisfied","1996","Rural Area","West Germany","198","0.113521054154614","0.0997382271664577","0.12730388114277","10"
"10 Completely satisfied","1996","Rural Area","East Germany","75","0.038823038826023","0.0310801193576267","0.0465659582944192","10"
"2 on Scale 1 to 10","1996","Urban Area","West Germany","93","0.0126320282256811","0.0100818013542893","0.015182255097073","2"
"2 on Scale 1 to 10","1996","Urban Area","East Germany","27","","","","2"
"2 on Scale 1 to 10","1996","Rural Area","West Germany","14","","","","2"
"2 on Scale 1 to 10","1996","Rural Area","East Germany","46","0.0191173643444329","0.0136285210145511","0.0246062076743147","2"
"3 on Scale 1 to 10","1996","Urban Area","West Germany","204","0.0250973423872661","0.021525459171574","0.0286692256029582","3"
