"plh0162","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1992","Not Employed","West Germany","439","0.139332744350991","0.127340130295458","0.151325358406524","5"
"6 on Scale 1 to 10","1992","Employed","East Germany","518","0.173323248465015","0.159640583340808","0.187005913589222","6"
"6 on Scale 1 to 10","1992","Not Employed","West Germany","366","0.112656898933626","0.101707398467063","0.123606399400189","6"
"6 on Scale 1 to 10","1992","Employed","West Germany","670","0.10347536863389","0.0958507617320448","0.111099975535735","6"
"6 on Scale 1 to 10","1992","Not Employed","East Germany","157","0.147247147115263","0.125606785494677","0.168887508735848","6"
"7 on Scale 1 to 10","1992","Employed","East Germany","566","0.190179019465155","0.175993336819359","0.20436470211095","7"
"7 on Scale 1 to 10","1992","Employed","West Germany","1281","0.205732488694842","0.195613136931703","0.215851840457981","7"
"7 on Scale 1 to 10","1992","Not Employed","West Germany","602","0.177209436262088","0.163985592945296","0.190433279578881","7"
"7 on Scale 1 to 10","1992","Not Employed","East Germany","171","0.163915291824886","0.141307176781387","0.186523406868385","7"
"8 on Scale 1 to 10","1992","Employed","West Germany","1771","0.303174687520467","0.291668636851693","0.314680738189241","8"
"8 on Scale 1 to 10","1992","Employed","East Germany","434","0.146654510158784","0.133867041379878","0.159441978937689","8"
"8 on Scale 1 to 10","1992","Not Employed","East Germany","137","0.129897708576747","0.109366459112724","0.15042895804077","8"
"8 on Scale 1 to 10","1992","Not Employed","West Germany","816","0.262211134707106","0.246978983756147","0.277443285658066","8"
"9 on Scale 1 to 10","1992","Employed","East Germany","95","0.0282599628363745","0.0222698463582064","0.0342500793145426","9"
"9 on Scale 1 to 10","1992","Employed","West Germany","729","0.119879009980892","0.111747698138977","0.128010321822807","9"
"9 on Scale 1 to 10","1992","Not Employed","East Germany","34","0.0296011573967992","0.0192507138806442","0.0399516009129543","9"
"9 on Scale 1 to 10","1992","Not Employed","West Germany","339","0.106115037764721","0.095449103474604","0.116780972054839","9"
"0 Completely dissatisfied","1993","Not Employed","West Germany","18","","","","0"
"0 Completely dissatisfied","1993","Not Employed","East Germany","13","","","","0"
"0 Completely dissatisfied","1993","Employed","West Germany","25","","","","0"
"0 Completely dissatisfied","1993","Employed","East Germany","19","","","","0"
"1 on Scale 1 to 10","1993","Employed","West Germany","20","","","","1"
"1 on Scale 1 to 10","1993","Employed","East Germany","14","","","","1"
"1 on Scale 1 to 10","1993","Not Employed","West Germany","15","","","","1"
"1 on Scale 1 to 10","1993","Not Employed","East Germany","17","","","","1"
"10 Completely satisfied","1993","Not Employed","West Germany","401","0.145399364623234","0.133103086997499","0.157695642248969","10"
"10 Completely satisfied","1993","Not Employed","East Germany","47","0.0387973341537819","0.0280747985779718","0.0495198697295919","10"
"10 Completely satisfied","1993","Employed","West Germany","518","0.0934415010298841","0.086157341835325","0.100725660224443","10"
"10 Completely satisfied","1993","Employed","East Germany","65","0.0291115711362963","0.0226256513441496","0.035597490928443","10"
"2 on Scale 1 to 10","1993","Not Employed","West Germany","55","0.0147783360992387","0.0105692234770686","0.0189874487214088","2"
"2 on Scale 1 to 10","1993","Employed","West Germany","83","0.0139669836381553","0.0110299518336897","0.0169040154426209","2"
"2 on Scale 1 to 10","1993","Employed","East Germany","57","0.0243481665804271","0.0184020331097219","0.0302943000511323","2"
"2 on Scale 1 to 10","1993","Not Employed","East Germany","50","0.0446713146821116","0.0332008807962735","0.0561417485679498","2"
"3 on Scale 1 to 10","1993","Not Employed","East Germany","83","0.0689132113897651","0.0548483519463893","0.0829780708331409","3"
"3 on Scale 1 to 10","1993","Not Employed","West Germany","101","0.027194201263037","0.0215205579531447","0.0328678445729293","3"
"3 on Scale 1 to 10","1993","Employed","West Germany","132","0.0190187697210667","0.015600288743209","0.0224372506989245","3"
"3 on Scale 1 to 10","1993","Employed","East Germany","116","0.0464868075556062","0.0383644462727097","0.0546091688385027","3"
"4 on Scale 1 to 10","1993","Employed","West Germany","223","0.0305232104073163","0.0262179896859089","0.0348284311287236","4"
"4 on Scale 1 to 10","1993","Not Employed","East Germany","76","0.0567040559023571","0.0438624270026515","0.0695456848020627","4"
"4 on Scale 1 to 10","1993","Employed","East Germany","153","0.0645360310718641","0.055056895218902","0.0740151669248263","4"
"4 on Scale 1 to 10","1993","Not Employed","West Germany","149","0.0374672460032739","0.0308428780959114","0.0440916139106365","4"
"5 on Scale 1 to 10","1993","Employed","West Germany","695","0.101092085849934","0.0935476322920111","0.108636539407857","5"
"5 on Scale 1 to 10","1993","Employed","East Germany","497","0.190095955560636","0.174958345592827","0.205233565528445","5"
"5 on Scale 1 to 10","1993","Not Employed","West Germany","406","0.127326155903707","0.115698408372142","0.138953903435272","5"
"5 on Scale 1 to 10","1993","Not Employed","East Germany","244","0.188243430742409","0.166538325775644","0.209948535709175","5"
"6 on Scale 1 to 10","1993","Employed","West Germany","707","0.111128461771598","0.103262646183582","0.118994277359614","6"
"6 on Scale 1 to 10","1993","Employed","East Germany","390","0.14151327694776","0.128066460579349","0.15496009331617","6"
"6 on Scale 1 to 10","1993","Not Employed","West Germany","317","0.098630750656044","0.0882299125074011","0.109031588804687","6"
"6 on Scale 1 to 10","1993","Not Employed","East Germany","192","0.150130023730805","0.130296536086156","0.169963511375454","6"
"7 on Scale 1 to 10","1993","Not Employed","West Germany","502","0.149593753463608","0.137152024092262","0.162035482834953","7"
"7 on Scale 1 to 10","1993","Employed","West Germany","1242","0.201842257796001","0.191796978371823","0.211887537220178","7"
"7 on Scale 1 to 10","1993","Employed","East Germany","573","0.219182615459245","0.203222652528726","0.235142578389764","7"
"7 on Scale 1 to 10","1993","Not Employed","East Germany","216","0.177190983677156","0.15598983456908","0.198392132785232","7"
"8 on Scale 1 to 10","1993","Employed","West Germany","1689","0.280426287110611","0.269183897953566","0.291668676267655","8"
"8 on Scale 1 to 10","1993","Employed","East Germany","567","0.218946117730427","0.202992351984422","0.234899883476431","8"
"8 on Scale 1 to 10","1993","Not Employed","East Germany","241","0.197579949013578","0.175471341465757","0.219688556561399","8"
"8 on Scale 1 to 10","1993","Not Employed","West Germany","805","0.260623781069955","0.245311123890709","0.2759364382492","8"
"9 on Scale 1 to 10","1993","Employed","West Germany","799","0.141139326927732","0.132425739597454","0.14985291425801","9"
"9 on Scale 1 to 10","1993","Employed","East Germany","130","0.0536992319566396","0.045002567337738","0.0623958965755412","9"
"9 on Scale 1 to 10","1993","Not Employed","East Germany","67","0.0538744172268912","0.0413385392702672","0.0664102951835152","9"
"9 on Scale 1 to 10","1993","Not Employed","West Germany","388","0.127810506056141","0.116163896862778","0.139457115249505","9"
"0 Completely dissatisfied","1994","Not Employed","East Germany","","","","","0"
"0 Completely dissatisfied","1994","Employed","West Germany","","","","","0"
"0 Completely dissatisfied","1994","Employed","East Germany","","","","","0"
"0 Completely dissatisfied","1994","Not Employed","West Germany","","","","","0"
"1 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","Employed","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","Employed","West Germany","","","","","1"
"10 Completely satisfied","1994","Not Employed","East Germany","","","","","10"
"10 Completely satisfied","1994","Not Employed","West Germany","","","","","10"
"10 Completely satisfied","1994","Employed","West Germany","","","","","10"
"10 Completely satisfied","1994","Employed","East Germany","","","","","10"
"2 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","Employed","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","Employed","East Germany","","","","","2"
"3 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","3"
"3 on Scale 1 to 10","1994","Employed","West Germany","","","","","3"
"3 on Scale 1 to 10","1994","Employed","East Germany","","","","","3"
"4 on Scale 1 to 10","1994","Employed","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","Employed","East Germany","","","","","4"
"5 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","Employed","West Germany","","","","","5"
"5 on Scale 1 to 10","1994","Employed","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","5"
"6 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","Employed","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","Employed","West Germany","","","","","6"
"6 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","6"
"7 on Scale 1 to 10","1994","Employed","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","7"
"7 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","7"
"7 on Scale 1 to 10","1994","Employed","East Germany","","","","","7"
"8 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","8"
"8 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","8"
"8 on Scale 1 to 10","1994","Employed","West Germany","","","","","8"
"8 on Scale 1 to 10","1994","Employed","East Germany","","","","","8"
"9 on Scale 1 to 10","1994","Employed","West Germany","","","","","9"
"9 on Scale 1 to 10","1994","Not Employed","West Germany","","","","","9"
"9 on Scale 1 to 10","1994","Not Employed","East Germany","","","","","9"
"9 on Scale 1 to 10","1994","Employed","East Germany","","","","","9"
"0 Completely dissatisfied","1995","Not Employed","East Germany","9","","","","0"
"0 Completely dissatisfied","1995","Employed","West Germany","31","0.00460675907681832","0.00290951245026269","0.00630400570337396","0"
"0 Completely dissatisfied","1995","Employed","East Germany","15","","","","0"
"0 Completely dissatisfied","1995","Not Employed","West Germany","26","","","","0"
"1 on Scale 1 to 10","1995","Not Employed","East Germany","10","","","","1"
"1 on Scale 1 to 10","1995","Employed","East Germany","11","","","","1"
"1 on Scale 1 to 10","1995","Not Employed","West Germany","33","0.00945124312040395","0.00624390478505318","0.0126585814557547","1"
"1 on Scale 1 to 10","1995","Employed","West Germany","23","","","","1"
"10 Completely satisfied","1995","Not Employed","East Germany","67","0.0623778999548279","0.0492667860742583","0.0754890138353975","10"
"10 Completely satisfied","1995","Not Employed","West Germany","465","0.159825937623825","0.147678892508856","0.171972982738793","10"
"10 Completely satisfied","1995","Employed","West Germany","409","0.0668373703245201","0.0605778910364667","0.0730968496125734","10"
"10 Completely satisfied","1995","Employed","East Germany","53","0.0250009377325092","0.0187297667552677","0.0312721087097506","10"
"2 on Scale 1 to 10","1995","Employed","West Germany","73","0.0131230904357104","0.0102707627652942","0.0159754181061266","2"
"2 on Scale 1 to 10","1995","Not Employed","West Germany","57","0.0155700892527295","0.0114661556053528","0.0196740229001062","2"
"2 on Scale 1 to 10","1995","Employed","East Germany","48","0.0207470344024939","0.0150217923232214","0.0264722764817664","2"
"2 on Scale 1 to 10","1995","Not Employed","East Germany","24","","","","2"
"3 on Scale 1 to 10","1995","Employed","West Germany","173","0.0249978973473102","0.0210849466431969","0.0289108480514235","3"
"3 on Scale 1 to 10","1995","Not Employed","West Germany","121","0.0267879808311541","0.0214357344068016","0.0321402272555065","3"
"3 on Scale 1 to 10","1995","Not Employed","East Germany","66","0.0456254220203306","0.0343125421435997","0.0569383018970615","3"
"3 on Scale 1 to 10","1995","Employed","East Germany","96","0.0392906276804951","0.0314867780864027","0.0470944772745875","3"
"4 on Scale 1 to 10","1995","Not Employed","East Germany","76","0.0551157522240218","0.042743821736783","0.0674876827112607","4"
"4 on Scale 1 to 10","1995","Not Employed","West Germany","146","0.0311553687038731","0.0253962517889517","0.0369144856187945","4"
"4 on Scale 1 to 10","1995","Employed","West Germany","258","0.0406012505091874","0.0356545098845887","0.0455479911337861","4"
"4 on Scale 1 to 10","1995","Employed","East Germany","139","0.0582610349290243","0.0488524835511193","0.0676695863069292","4"
"5 on Scale 1 to 10","1995","Not Employed","East Germany","233","0.180738987940145","0.159877399943952","0.201600575936339","5"
"5 on Scale 1 to 10","1995","Employed","West Germany","721","0.116425286089513","0.108386413293501","0.124464158885524","5"
"5 on Scale 1 to 10","1995","Not Employed","West Germany","413","0.111891461001709","0.101442000367558","0.122340921635859","5"
"5 on Scale 1 to 10","1995","Employed","East Germany","395","0.169083144831082","0.15402757019776","0.184138719464405","5"
"6 on Scale 1 to 10","1995","Not Employed","West Germany","371","0.100433131176607","0.0904695008374179","0.110396761515795","6"
"6 on Scale 1 to 10","1995","Employed","West Germany","733","0.115161612537159","0.107160770301951","0.123162454772367","6"
"6 on Scale 1 to 10","1995","Not Employed","East Germany","182","0.135664355098494","0.117099806815649","0.15422890338134","6"
"6 on Scale 1 to 10","1995","Employed","East Germany","374","0.158532122501545","0.143861592587483","0.173202652415607","6"
"7 on Scale 1 to 10","1995","Employed","West Germany","1239","0.196570197420158","0.186609662417021","0.206530732423295","7"
"7 on Scale 1 to 10","1995","Not Employed","East Germany","235","0.180529914211748","0.159677735545814","0.201382092877681","7"
"7 on Scale 1 to 10","1995","Not Employed","West Germany","613","0.166302508123901","0.153959641783212","0.17864537446459","7"
"7 on Scale 1 to 10","1995","Employed","East Germany","574","0.222138985664371","0.205442241669221","0.238835729659521","7"
"8 on Scale 1 to 10","1995","Not Employed","East Germany","294","0.219177777324845","0.196750082447189","0.241605472202501","8"
"8 on Scale 1 to 10","1995","Employed","West Germany","1685","0.281282136678569","0.270012753235505","0.292551520121633","8"
"8 on Scale 1 to 10","1995","Not Employed","West Germany","817","0.233238599937671","0.219220385058811","0.247256814816531","8"
"8 on Scale 1 to 10","1995","Employed","East Germany","524","0.225762277008496","0.20896916265223","0.242555391364763","8"
"9 on Scale 1 to 10","1995","Not Employed","East Germany","111","0.0889075577938591","0.0734777377975801","0.104337377790138","9"
"9 on Scale 1 to 10","1995","Employed","West Germany","770","0.135990759367251","0.127399363047689","0.144582155686812","9"
"9 on Scale 1 to 10","1995","Employed","East Germany","152","0.0705207613497086","0.060237124394465","0.0808043983049521","9"
"9 on Scale 1 to 10","1995","Not Employed","West Germany","434","0.137321565480439","0.125912338435966","0.148730792524911","9"
"0 Completely dissatisfied","1996","Not Employed","East Germany","7","","","","0"
"0 Completely dissatisfied","1996","Employed","West Germany","24","","","","0"
"0 Completely dissatisfied","1996","Employed","East Germany","13","","","","0"
"0 Completely dissatisfied","1996","Not Employed","West Germany","15","","","","0"
"1 on Scale 1 to 10","1996","Employed","West Germany","26","","","","1"
"1 on Scale 1 to 10","1996","Employed","East Germany","7","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","East Germany","8","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","West Germany","27","","","","1"
"10 Completely satisfied","1996","Not Employed","West Germany","390","0.136226726084005","0.124629746951964","0.147823705216047","10"
"10 Completely satisfied","1996","Not Employed","East Germany","73","0.0631867537840114","0.0499099734654728","0.0764635341025499","10"
"10 Completely satisfied","1996","Employed","West Germany","446","0.0782870900433965","0.0715137849056525","0.0850603951811405","10"
"10 Completely satisfied","1996","Employed","East Germany","59","0.0251048300900423","0.0188432908844335","0.0313663692956511","10"
"2 on Scale 1 to 10","1996","Not Employed","West Germany","48","0.012756046243996","0.00896216162696055","0.0165499308610314","2"
"2 on Scale 1 to 10","1996","Not Employed","East Germany","28","","","","2"
"2 on Scale 1 to 10","1996","Employed","West Germany","59","0.0109318973382397","0.00830998238207988","0.0135538122943995","2"
"2 on Scale 1 to 10","1996","Employed","East Germany","45","0.0241079518689477","0.0179688541100741","0.0302470496278213","2"
"3 on Scale 1 to 10","1996","Not Employed","West Germany","117","0.0325218459229436","0.0265250121268042","0.038518679719083","3"
"3 on Scale 1 to 10","1996","Not Employed","East Germany","57","0.0366853382916646","0.0264268448495946","0.0469438317337345","3"
"3 on Scale 1 to 10","1996","Employed","West Germany","136","0.0190993205320272","0.0156480483824277","0.0225505926816266","3"
"3 on Scale 1 to 10","1996","Employed","East Germany","87","0.0371393787197543","0.0295706571077209","0.0447081003317878","3"
"4 on Scale 1 to 10","1996","Employed","East Germany","140","0.0554086916909153","0.046252087910391","0.0645652954714396","4"
"4 on Scale 1 to 10","1996","Not Employed","East Germany","79","0.0544228058902754","0.0420436168515062","0.0668019949290446","4"
"4 on Scale 1 to 10","1996","Not Employed","West Germany","129","0.0329393081920428","0.0269054105718166","0.038973205812269","4"
"4 on Scale 1 to 10","1996","Employed","West Germany","204","0.0320076948833853","0.0275693516758159","0.0364460380909547","4"
"5 on Scale 1 to 10","1996","Not Employed","West Germany","357","0.106148464085967","0.0957348042463857","0.116562123925549","5"
"5 on Scale 1 to 10","1996","Not Employed","East Germany","203","0.155069071649751","0.135316373227813","0.17482177007169","5"
"5 on Scale 1 to 10","1996","Employed","West Germany","595","0.100724631324416","0.093135852021305","0.108313410627528","5"
"5 on Scale 1 to 10","1996","Employed","East Germany","351","0.145921747474182","0.13179206688842","0.160051428059945","5"
"6 on Scale 1 to 10","1996","Employed","West Germany","643","0.099435182727853","0.091889730796957","0.106980634658749","6"
"6 on Scale 1 to 10","1996","Not Employed","West Germany","310","0.0780470409121746","0.0689783116436885","0.0871157701806607","6"
"6 on Scale 1 to 10","1996","Not Employed","East Germany","174","0.130468800126089","0.112088645744019","0.14884895450816","6"
"6 on Scale 1 to 10","1996","Employed","East Germany","371","0.153750723816812","0.13931358137976","0.168187866253864","6"
"7 on Scale 1 to 10","1996","Employed","West Germany","1309","0.210641468407216","0.200359723587378","0.220923213227054","7"
"7 on Scale 1 to 10","1996","Not Employed","West Germany","596","0.168116821891507","0.15547380868287","0.180759835100143","7"
"7 on Scale 1 to 10","1996","Not Employed","East Germany","244","0.184765691464679","0.163586707288634","0.205944675640724","7"
"7 on Scale 1 to 10","1996","Employed","East Germany","607","0.247289904689125","0.230021963310803","0.264557846067447","7"
"8 on Scale 1 to 10","1996","Not Employed","West Germany","904","0.272429852941629","0.257378393302279","0.287481312580979","8"
"8 on Scale 1 to 10","1996","Not Employed","East Germany","306","0.244934703523903","0.221466996802874","0.268402410244932","8"
"8 on Scale 1 to 10","1996","Employed","East Germany","539","0.221479248290775","0.204859474104408","0.238099022477142","8"
"8 on Scale 1 to 10","1996","Employed","West Germany","1791","0.304945331758569","0.293336775578193","0.316553887938946","8"
"9 on Scale 1 to 10","1996","Not Employed","West Germany","468","0.148481866822054","0.136460675899415","0.160503057744693","9"
"9 on Scale 1 to 10","1996","Not Employed","East Germany","111","0.0940984220703201","0.0781658858539259","0.110030958286714","9"
"9 on Scale 1 to 10","1996","Employed","West Germany","809","0.134746341323006","0.126136642815607","0.143356039830406","9"
"9 on Scale 1 to 10","1996","Employed","East Germany","179","0.0791895270490145","0.0683815975941306","0.0899974565038984","9"
"0 Completely dissatisfied","1997","Employed","West Germany","22","","","","0"
"0 Completely dissatisfied","1997","Employed","East Germany","15","","","","0"
"0 Completely dissatisfied","1997","Not Employed","West Germany","18","","","","0"
"0 Completely dissatisfied","1997","Not Employed","East Germany","13","","","","0"
"1 on Scale 1 to 10","1997","Employed","East Germany","6","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","West Germany","27","","","","1"
"1 on Scale 1 to 10","1997","Employed","West Germany","27","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","East Germany","8","","","","1"
"10 Completely satisfied","1997","Not Employed","West Germany","285","0.0977891529940115","0.0877977249267749","0.107780581061248","10"
"10 Completely satisfied","1997","Not Employed","East Germany","56","0.0413918972657567","0.030682529935673","0.0521012645958403","10"
"10 Completely satisfied","1997","Employed","West Germany","270","0.0454761015410782","0.0401257151954229","0.0508264878867335","10"
"10 Completely satisfied","1997","Employed","East Germany","49","0.0241621445952794","0.0179017070325247","0.030422582158034","10"
"2 on Scale 1 to 10","1997","Not Employed","West Germany","66","0.0155676116755629","0.0114034062705407","0.0197318170805851","2"
"2 on Scale 1 to 10","1997","Not Employed","East Germany","25","","","","2"
"2 on Scale 1 to 10","1997","Employed","West Germany","82","0.0172372874096256","0.0138948835598798","0.0205796912593713","2"
"2 on Scale 1 to 10","1997","Employed","East Germany","32","0.0147945153712372","0.00987228540072231","0.0197167453417521","2"
"3 on Scale 1 to 10","1997","Employed","East Germany","109","0.0491662465158531","0.0403510105779724","0.0579814824537339","3"
"3 on Scale 1 to 10","1997","Not Employed","West Germany","130","0.0413515524263813","0.0346541900568641","0.0480489147958985","3"
"3 on Scale 1 to 10","1997","Not Employed","East Germany","58","0.0494336128300945","0.0377792642656441","0.0610879613945448","3"
"3 on Scale 1 to 10","1997","Employed","West Germany","184","0.0368374912096867","0.0320002813054499","0.0416747011139234","3"
"4 on Scale 1 to 10","1997","Not Employed","West Germany","195","0.0510616908387227","0.0436572070358798","0.0584661746415657","4"
"4 on Scale 1 to 10","1997","Employed","East Germany","147","0.0643537172078909","0.0543493232462689","0.0743581111695128","4"
"4 on Scale 1 to 10","1997","Not Employed","East Germany","83","0.0637702237849144","0.0506335384955746","0.0769069090742542","4"
"4 on Scale 1 to 10","1997","Employed","West Germany","294","0.046445738485872","0.0410413598545097","0.0518501171172344","4"
